"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.43343,5.0294e-05,1.3881e+05,0,7.2039e-06,3.3568,302.06,5.4231,0,203.58,13405,-1.4046e+06,0,0,0,103.89,0.023698,0,,0,10,0,0
0.43208,5.0384e-05,1.3837e+05,0,7.1989e-06,3.3581,301.12,5.9247,0,204.06,13354,-1.4047e+06,0,0,0,103.82,0.023886,0,,0.016,10,0.016,0
0.43073,5.0475e-05,1.3793e+05,0,7.1939e-06,3.3594,300.18,6.4264,0,204.53,13303,-1.4048e+06,0,0,0,103.75,0.024074,0,,0.032,10,0.032,0
0.42939,5.0565e-05,1.3749e+05,0,7.189e-06,3.3608,299.24,6.928,0,205,13252,-1.4049e+06,0,0,0,103.68,0.024262,0,,0.048,10,0.048,0
0.42804,5.0655e-05,1.3705e+05,0,7.184e-06,3.3621,298.3,7.4296,0,205.47,13201,-1.405e+06,0,0,0,103.61,0.02445,0,,0.064,10,0.064,0
0.42669,5.0745e-05,1.3661e+05,0,7.1791e-06,3.3634,297.36,7.9312,0,205.95,13150,-1.4051e+06,0,0,0,103.54,0.024639,0,,0.08,10,0.08,0
0.42535,5.0835e-05,1.3617e+05,0,7.1741e-06,3.3647,296.41,8.4328,0,206.42,13100,-1.4052e+06,0,0,0,103.47,0.024827,0,,0.096,10,0.096,0
0.424,5.0925e-05,1.3573e+05,0,7.1692e-06,3.366,295.47,8.9344,0,206.89,13049,-1.4053e+06,0,0,0,103.4,0.025015,0,,0.112,10,0.112,0
0.42265,5.1015e-05,1.3529e+05,0,7.1642e-06,3.3673,294.53,9.436,0,207.37,12998,-1.4054e+06,0,0,0,103.33,0.025203,0,,0.128,10,0.128,0
0.42131,5.1105e-05,1.3485e+05,0,7.1592e-06,3.3686,293.59,9.9376,0,207.84,12947,-1.4055e+06,0,0,0,103.26,0.025391,0,,0.144,10,0.144,0
0.41996,5.1195e-05,1.3441e+05,0,7.1543e-06,3.3699,292.65,10.439,0,208.31,12896,-1.4055e+06,0,0,0,103.19,0.02558,0,,0.16,10,0.16,0
0.41861,5.1285e-05,1.3397e+05,0,7.1493e-06,3.3712,291.71,10.941,0,208.78,12845,-1.4056e+06,0,0,0,103.12,0.025768,0,,0.176,10,0.176,0
0.41727,5.1375e-05,1.3353e+05,0,7.1444e-06,3.3725,290.77,11.442,0,209.26,12794,-1.4057e+06,0,0,0,103.05,0.025956,0,,0.192,10,0.192,0
0.41592,5.1465e-05,1.3309e+05,0,7.1394e-06,3.3738,289.83,11.944,0,209.73,12743,-1.4058e+06,0,0,0,102.98,0.026144,0,,0.208,10,0.208,0
0.41457,5.1555e-05,1.3265e+05,0,7.1345e-06,3.3751,288.88,12.446,0,210.2,12692,-1.4059e+06,0,0,0,102.9,0.026332,0,,0.224,10,0.224,0
0.41323,5.1645e-05,1.3221e+05,0,7.1295e-06,3.3764,287.94,12.947,0,210.68,12642,-1.406e+06,0,0,0,102.83,0.026521,0,,0.24,10,0.24,0
0.41188,5.1735e-05,1.3177e+05,0,7.1245e-06,3.3777,287,13.449,0,211.15,12591,-1.4061e+06,0,0,0,102.76,0.026709,0,,0.256,10,0.256,0
0.41054,5.1825e-05,1.3133e+05,0,7.1196e-06,3.379,286.06,13.951,0,211.62,12540,-1.4062e+06,0,0,0,102.69,0.026897,0,,0.272,10,0.272,0
0.40919,5.1916e-05,1.3089e+05,0,7.1146e-06,3.3803,285.12,14.452,0,212.09,12489,-1.4063e+06,0,0,0,102.62,0.027085,0,,0.288,10,0.288,0
0.40784,5.2006e-05,1.3045e+05,0,7.1097e-06,3.3816,284.18,14.954,0,212.57,12438,-1.4064e+06,0,0,0,102.55,0.027273,0,,0.304,10,0.304,0
0.4065,5.2096e-05,1.3001e+05,0,7.1047e-06,3.3829,283.24,15.455,0,213.04,12387,-1.4065e+06,0,0,0,102.48,0.027461,0,,0.32,10,0.32,0
0.40515,5.2186e-05,1.2957e+05,0,7.0998e-06,3.3842,282.29,15.957,0,213.51,12336,-1.4065e+06,0,0,0,102.41,0.02765,0,,0.336,10,0.336,0
0.4038,5.2276e-05,1.2913e+05,0,7.0948e-06,3.3855,281.35,16.459,0,213.98,12285,-1.4066e+06,0,0,0,102.34,0.027838,0,,0.352,10,0.352,0
0.40246,5.2366e-05,1.2869e+05,0,7.0898e-06,3.3868,280.41,16.96,0,214.46,12234,-1.4067e+06,0,0,0,102.27,0.028026,0,,0.368,10,0.368,0
0.40111,5.2456e-05,1.2825e+05,0,7.0849e-06,3.3881,279.47,17.462,0,214.93,12184,-1.4068e+06,0,0,0,102.2,0.028214,0,,0.384,10,0.384,0
0.39976,5.2546e-05,1.2781e+05,0,7.0799e-06,3.3894,278.53,17.963,0,215.4,12133,-1.4069e+06,0,0,0,102.13,0.028402,0,,0.4,10,0.4,0
0.39842,5.2636e-05,1.2737e+05,0,7.075e-06,3.3907,277.59,18.465,0,215.88,12082,-1.407e+06,0,0,0,102.06,0.028591,0,,0.416,10,0.416,0
0.39707,5.2726e-05,1.2693e+05,0,7.07e-06,3.392,276.65,18.967,0,216.35,12031,-1.4071e+06,0,0,0,101.99,0.028779,0,,0.432,10,0.432,0
0.39572,5.2816e-05,1.2649e+05,0,7.0651e-06,3.3933,275.7,19.468,0,216.82,11980,-1.4072e+06,0,0,0,101.92,0.028967,0,,0.448,10,0.448,0
0.39438,5.2906e-05,1.2605e+05,0,7.0601e-06,3.3946,274.76,19.969,0,217.3,11929,-1.4073e+06,0,0,0,101.85,0.029155,0,,0.464,10,0.464,0
0.39359,5.3181e-05,1.2579e+05,0,7.0572e-06,3.3955,274.2,20.371,0,217.82,11901,-1.4073e+06,0,0,0,101.81,0.029458,0,,0.48,10,0.48,0
0.39325,5.3823e-05,1.2569e+05,0,7.0558e-06,3.3961,273.94,20.731,0,218.33,11889,-1.4073e+06,0,0,0,101.78,0.029942,0,,0.496,10,0.496,0
0.39292,5.4468e-05,1.2559e+05,0,7.0543e-06,3.3967,273.69,21.091,0,218.85,11878,-1.4074e+06,0,0,0,101.76,0.030427,0,,0.512,10,0.512,0
0.39258,5.5112e-05,1.2549e+05,0,7.0529e-06,3.3974,273.43,21.451,0,219.37,11866,-1.4074e+06,0,0,0,101.74,0.030912,0,,0.528,10,0.528,0
0.39224,5.5756e-05,1.2539e+05,0,7.0514e-06,3.398,273.18,21.811,0,219.89,11854,-1.4074e+06,0,0,0,101.72,0.031397,0,,0.544,10,0.544,0
0.3919,5.6401e-05,1.2529e+05,0,7.05e-06,3.3986,272.93,22.171,0,220.4,11842,-1.4074e+06,0,0,0,101.7,0.031882,0,,0.56,10,0.56,0
0.39156,5.7045e-05,1.2519e+05,0,7.0485e-06,3.3992,272.67,22.531,0,220.92,11830,-1.4074e+06,0,0,0,101.68,0.032367,0,,0.576,10,0.576,0
0.39123,5.7689e-05,1.2509e+05,0,7.0471e-06,3.3999,272.42,22.891,0,221.44,11818,-1.4075e+06,0,0,0,101.66,0.032852,0,,0.592,10,0.592,0
0.39089,5.8334e-05,1.2499e+05,0,7.0456e-06,3.4005,272.16,23.251,0,221.95,11806,-1.4075e+06,0,0,0,101.64,0.033337,0,,0.608,10,0.608,0
0.39055,5.8978e-05,1.2489e+05,0,7.0442e-06,3.4011,271.91,23.611,0,222.47,11794,-1.4075e+06,0,0,0,101.62,0.033822,0,,0.624,10,0.624,0
0.39021,5.9622e-05,1.2479e+05,0,7.0427e-06,3.4018,271.65,23.971,0,222.99,11783,-1.4075e+06,0,0,0,101.6,0.034307,0,,0.64,10,0.64,0
0.38987,6.0267e-05,1.2469e+05,0,7.0413e-06,3.4024,271.4,24.331,0,223.51,11771,-1.4076e+06,0,0,0,101.58,0.034792,0,,0.656,10,0.656,0
0.38954,6.0911e-05,1.2459e+05,0,7.0398e-06,3.403,271.14,24.691,0,224.02,11759,-1.4076e+06,0,0,0,101.56,0.035277,0,,0.672,10,0.672,0
0.3892,6.1555e-05,1.2449e+05,0,7.0384e-06,3.4036,270.89,25.051,0,224.54,11747,-1.4076e+06,0,0,0,101.54,0.035761,0,,0.688,10,0.688,0
0.38886,6.22e-05,1.2439e+05,0,7.0369e-06,3.4043,270.64,25.411,0,225.06,11735,-1.4076e+06,0,0,0,101.52,0.036246,0,,0.704,10,0.704,0
0.38852,6.2844e-05,1.2429e+05,0,7.0355e-06,3.4049,270.38,25.771,0,225.58,11723,-1.4076e+06,0,0,0,101.5,0.036731,0,,0.72,10,0.72,0
0.38818,6.3488e-05,1.2419e+05,0,7.034e-06,3.4055,270.13,26.131,0,226.09,11711,-1.4077e+06,0,0,0,101.48,0.037216,0,,0.736,10,0.736,0
0.38785,6.4133e-05,1.2409e+05,0,7.0325e-06,3.4062,269.87,26.491,0,226.61,11699,-1.4077e+06,0,0,0,101.46,0.037701,0,,0.752,10,0.752,0
0.38751,6.4777e-05,1.2399e+05,0,7.0311e-06,3.4068,269.62,26.851,0,227.13,11688,-1.4077e+06,0,0,0,101.44,0.038186,0,,0.768,10,0.768,0
0.38717,6.5421e-05,1.2389e+05,0,7.0296e-06,3.4074,269.36,27.211,0,227.65,11676,-1.4077e+06,0,0,0,101.42,0.038671,0,,0.784,10,0.784,0
0.38683,6.6066e-05,1.2379e+05,0,7.0282e-06,3.4081,269.11,27.571,0,228.16,11664,-1.4077e+06,0,0,0,101.4,0.039156,0,,0.8,10,0.8,0
