,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
846,0.7772,215190.0,0,1.56e-05,1.386,342.04,-0.61023,0,55970.0,-6.3377e+17,0,0,0,242.47,0,,61.843,53.743,0,0,167968.10670841087,0.9994806138343071
847,0.77979,215900.0,0,1.5617e-05,1.3833,342.73,-0.63724,0,56232.0,-6.3005e+17,0,0,0,242.8,0,,61.916,53.816,0,0,168229.87354656376,0.9994818070637876
848,0.78242,216620.0,0,1.5634e-05,1.3806,343.44,-0.65619,0,56499.0,-6.2626e+17,0,0,0,243.13,0,,61.989,53.889,0,0,168502.83880802608,0.9994829690440085
849,0.78506,217350.0,0,1.5651e-05,1.3778,344.14,-0.67514,0,56766.0,-6.2247e+17,0,0,0,243.46,0,,62.062,53.962,0,0,168752.5033380219,0.9994841459357974
850,0.78785,218110.0,0,1.5669e-05,1.3749,344.89,-0.693,0,57049.0,-6.1845e+17,0,0,0,243.81,0,,62.135,54.035,0,0,169026.1639951606,0.9994854119189206
851,0.79096,218960.0,0,1.5689e-05,1.3717,345.7,-0.70865,0,57364.0,-6.1397e+17,0,0,0,244.19,0,,62.208,54.108,0,0,169331.2373945436,0.9994867358406706
852,0.79406,219810.0,0,1.5709e-05,1.3684,346.51,-0.72429,0,57680.0,-6.0949e+17,0,0,0,244.57,0,,62.281,54.181,0,0,169614.37113925998,0.9994880711367492
853,0.79726,220680.0,0,1.573e-05,1.3651,347.35,-0.73882,0,58004.0,-6.0488e+17,0,0,0,244.96,0,,62.354,54.254,0,0,169915.63289974185,0.9994894652898799
854,0.80083,221660.0,0,1.5752e-05,1.3616,348.29,-0.74856,0,58366.0,-5.9974e+17,0,0,0,245.39,0,,62.427,54.327,0,0,170282.77618879188,0.999490985167341
855,0.8044,222630.0,0,1.5774e-05,1.358,349.24,-0.75829,0,58728.0,-5.946e+17,0,0,0,245.82,0,,62.501,54.401,0,0,170623.53032146426,0.9994925309141297
856,0.80802,223620.0,0,1.5796e-05,1.3544,350.19,-0.76854,0,59094.0,-5.894e+17,0,0,0,246.25,0,,62.574,54.474,0,0,170969.2375251753,0.9994940680230359
857,0.81244,224860.0,0,1.5822e-05,1.3505,351.44,-0.78911,0,59539.0,-5.8309e+17,0,0,0,246.75,0,,62.647,54.547,0,0,171475.94108620845,0.9994957237104242
858,0.81736,226230.0,0,1.5851e-05,1.346,352.79,-0.80776,0,60036.0,-5.7604e+17,0,0,0,247.31,0,,62.72,54.62,0,0,172002.1869914075,0.9994976348022085
859,0.82284,227750.0,0,1.5884e-05,1.341,354.28,-0.82421,0,60591.0,-5.6814e+17,0,0,0,247.94,0,,62.793,54.693,0,0,172581.38974674733,0.9994998743496528
860,0.8299,229660.0,0,1.5923e-05,1.3345,356.12,-0.82859,0,61301.0,-5.5806e+17,0,0,0,248.7,0,,62.866,54.766,0,0,173280.76719879653,0.9995023237814099
861,0.83802,231800.0,0,1.5968e-05,1.3266,358.11,-0.83327,0,62114.0,-5.4652e+17,0,0,0,249.56,0,,62.939,54.839,0,0,173959.90687774416,0.9995051299643073
862,0.84808,234330.0,0,1.602e-05,1.3162,360.31,-0.84227,0,63117.0,-5.3228e+17,0,0,0,250.58,0,,63.012,54.912,0,0,174620.63076896712,0.9995083092190197
863,0.86129,237590.0,0,1.6095e-05,1.3013,362.78,-0.84955,0,64474.0,-5.1301e+17,0,0,0,252.03,0,,63.085,54.985,0,0,175266.29482358618,0.9995136448556013
864,0.87638,241280.0,0,1.6182e-05,1.2837,365.38,-0.83077,0,66043.0,-4.9073e+17,0,0,0,253.72,0,,63.158,55.058,0,0,175825.68629563856,0.9995203376645796
865,0.89558,245870.0,0,1.6293e-05,1.2605,368.16,-0.65634,0,68074.0,-4.6188e+17,0,0,0,255.91,0,,63.231,55.132,0,0,176293.29767815638,0.9995295971967345
866,0.92013,251720.0,0,1.6433e-05,1.2313,371.5,-0.57857,0,70688.0,-4.2476e+17,0,0,0,258.66,0,,63.305,55.205,0,0,176769.85784827662,0.9995416665567775
867,0.95463,259790.0,0,1.6625e-05,1.1902,375.3,-0.38537,0,74407.0,-3.7196e+17,0,0,0,262.43,0,,63.378,55.278,0,0,177076.11718390207,0.9995589125121199
868,0.99431,268810.0,0,1.6838e-05,1.1423,378.15,-0.094128,0,78757.0,-3.1018e+17,0,0,0,266.68,0,,63.451,55.351,0,0,176863.97718451617,0.9995795555468108
869,1.0305,276910.0,0,1.7025e-05,1.0991,379.74,0.010871,0,82772.0,-2.5317e+17,0,0,0,270.43,0,,63.524,55.424,0,0,176402.29982440776,0.9995986585738882
870,1.0593,283330.0,0,1.7172e-05,1.0651,380.35,0.023334,0,86015.0,-2.0711e+17,0,0,0,273.4,0,,63.597,55.497,0,0,175950.30904751836,0.9996146631924897
871,1.0815,288350.0,0,1.7289e-05,1.0389,380.45,0.0084434,0,88575.0,-1.7076e+17,0,0,0,275.75,0,,63.67,55.57,0,0,175595.54158104825,0.9996280463637169
872,1.0992,292420.0,0,1.738e-05,1.0187,380.44,0.0060486,0,90632.0,-1.4155e+17,0,0,0,277.61,0,,63.743,55.643,0,0,175421.83996818794,0.9996389201891125
873,1.1135,295650.0,0,1.7456e-05,1.0017,380.0,0.0042325,0,92323.0,-1.1754e+17,0,0,0,279.16,0,,63.816,55.716,0,0,175163.66208602785,0.999648336302764
874,1.1249,298180.0,0,1.7519e-05,0.98724,379.24,0.00041875,0,93702.0,-9.7949e+16,0,0,0,280.46,0,,63.889,55.789,0,0,174816.87981183841,0.9996565490940527
875,1.1341,300220.0,0,1.7575e-05,0.97479,378.29,-0.01981,0,94852.0,-8.163e+16,0,0,0,281.59,0,,63.963,55.862,0,0,174442.8694942176,0.9996639729360483
876,1.1422,302020.0,0,1.7623e-05,0.96394,377.41,-0.13443,0,95866.0,-6.723e+16,0,0,0,282.59,0,,64.036,55.936,0,0,174135.6723615567,0.9996706306975947
877,1.1508,304000.0,0,1.7666e-05,0.95451,377.09,-0.25151,0,96885.0,-5.276e+16,0,0,0,283.47,0,,64.109,56.009,0,0,174114.31632432574,0.9996761251423841
878,1.1591,305920.0,0,1.771e-05,0.94503,376.64,-0.18584,0,97890.0,-3.8486e+16,0,0,0,284.36,0,,64.182,56.082,0,0,174051.67315843672,0.9996818399332413
879,1.1672,307800.0,0,1.7752e-05,0.93576,376.12,-0.1583,0,98878.0,-2.4457e+16,0,0,0,285.24,0,,64.255,56.155,0,0,173994.447988896,0.9996875764311074
880,1.1752,309670.0,0,1.7794e-05,0.92658,375.57,-0.14129,0,99863.0,-1.0465e+16,0,0,0,286.11,0,,64.328,56.228,0,0,173944.45672437485,0.9996932864204197
881,1.1832,311550.0,0,1.7836e-05,0.91749,374.99,-0.13387,0,100850.0,3559000000000000.0,0,0,0,286.98,0,,64.401,56.301,0,0,173910.57171858885,0.9996990536470376
882,1.1911,313390.0,0,1.7878e-05,0.90839,374.31,-0.12549,0,101830.0,1.7469e+16,0,0,0,287.84,0,,64.474,56.374,0,0,173858.41295747343,0.9997048028931368
883,1.199,315210.0,0,1.792e-05,0.8993,373.57,-0.11596,0,102810.0,3.1318e+16,0,0,0,288.71,0,,64.547,56.447,0,0,173804.41945463562,0.9997107114163714
884,1.2069,317060.0,0,1.796e-05,0.89052,372.88,-0.09309,0,103780.0,4.5171e+16,0,0,0,289.54,0,,64.62,56.52,0,0,173788.35639500714,0.9997163069264872
885,1.2147,318890.0,0,1.7999e-05,0.88177,372.16,-0.068289,0,104750.0,5.8978e+16,0,0,0,290.35,0,,64.693,56.593,0,0,173774.42260356454,0.9997217606410223
886,1.2226,320710.0,0,1.8038e-05,0.87306,371.38,-0.04105,0,105720.0,7.2728e+16,0,0,0,291.16,0,,64.767,56.667,0,0,173764.71921574054,0.9997272704918295
887,1.2307,322580.0,0,1.8077e-05,0.86406,370.51,-0.017169,0,106720.0,8.6961e+16,0,0,0,291.97,0,,64.84,56.74,0,0,173747.94831776596,0.9997327607725847
888,1.2391,324500.0,0,1.8117e-05,0.8548,369.56,0.0052233,0,107750.0,1.016e+17,0,0,0,292.8,0,,64.913,56.813,0,0,173729.78660797098,0.9997384339894634
889,1.2481,326540.0,0,1.8158e-05,0.84488,368.46,0.024871,0,108860.0,1.1728e+17,0,0,0,293.68,0,,64.986,56.886,0,0,173718.26234534162,0.9997444730089915
890,1.2575,328670.0,0,1.8203e-05,0.83403,367.06,0.035841,0,110040.0,1.3402e+17,0,0,0,294.62,0,,65.059,56.959,0,0,173649.18620485367,0.9997510124374717
891,1.2674,330870.0,0,1.825e-05,0.8226,365.5,0.043339,0,111270.0,1.5146e+17,0,0,0,295.6,0,,65.132,57.032,0,0,173554.9591605794,0.9997579108629817
892,1.2786,333420.0,0,1.8302e-05,0.81001,363.73,0.10713,0,112670.0,1.7139e+17,0,0,0,296.69,0,,65.205,57.105,0,0,173520.903073251,0.9997656113785304
893,1.2904,336110.0,0,1.8356e-05,0.79701,361.88,0.27893,0,114140.0,1.9232e+17,0,0,0,297.83,0,,65.278,57.178,0,0,173522.1438312528,0.9997737621825963
894,1.3028,339000.0,0,1.8414e-05,0.78346,359.91,0.59757,0,115710.0,2.1461e+17,0,0,0,299.04,0,,65.351,57.251,0,0,173579.5296109745,0.9997825138329762
895,1.3146,341670.0,0,1.8466e-05,0.77047,357.78,0.72625,0,117190.0,2.3559e+17,0,0,0,300.14,0,,65.424,57.325,0,0,173596.4558266055,0.9997904809714828
896,1.3264,344340.0,0,1.8517e-05,0.75762,355.63,0.75975,0,118670.0,2.5655e+17,0,0,0,301.22,0,,65.498,57.398,0,0,173637.67764699593,0.9997983606920917
897,1.3389,347210.0,0,1.8568e-05,0.74486,353.54,0.58695,0,120210.0,2.7848e+17,0,0,0,302.31,0,,65.571,57.471,0,0,173781.90020311912,0.9998063445117752
898,1.3507,349890.0,0,1.8617e-05,0.73223,351.15,0.54908,0,121690.0,2.9949e+17,0,0,0,303.34,0,,65.644,57.544,0,0,173861.43144379448,0.9998139525937153
899,1.3621,352440.0,0,1.8664e-05,0.7197,348.57,0.60429,0,123120.0,3.1986e+17,0,0,0,304.34,0,,65.717,57.617,0,0,173888.78230701233,0.9998214438535521
900,1.3735,354990.0,0,1.871e-05,0.70717,345.99,0.65951,0,124560.0,3.4023e+17,0,0,0,305.34,0,,65.79,57.69,0,0,173934.7483191976,0.9998290115062768
901,1.3844,357450.0,0,1.8755e-05,0.69517,343.41,0.63736,0,125940.0,3.5982e+17,0,0,0,306.28,0,,65.863,57.763,0,0,173984.87182661722,0.9998361725345501
902,1.3946,359730.0,0,1.8795e-05,0.68411,340.83,0.47966,0,127220.0,3.7805e+17,0,0,0,307.13,0,,65.936,57.836,0,0,174046.96708476538,0.999842678169221
903,1.4048,362010.0,0,1.8835e-05,0.67304,338.26,0.32196,0,128510.0,3.9629e+17,0,0,0,307.99,0,,66.009,57.909,0,0,174126.08027743848,0.9998493354272835
904,1.415,364290.0,0,1.8873e-05,0.66228,335.78,0.16323,0,129780.0,4.1434e+17,0,0,0,308.81,0,,66.082,57.982,0,0,174229.7266562423,0.9998557024576858
905,1.4249,366570.0,0,1.8904e-05,0.65347,333.93,-0.0021923,0,130970.0,4.3127e+17,0,0,0,309.48,0,,66.156,58.056,0,0,174518.54452576832,0.9998607951339056
906,1.4348,368850.0,0,1.8935e-05,0.64467,332.07,-0.16761,0,132160.0,4.4821e+17,0,0,0,310.14,0,,66.229,58.129,0,0,174809.60307043832,0.9998658501829761
907,1.4446,371130.0,0,1.8966e-05,0.63586,330.21,-0.33302,0,133360.0,4.6514e+17,0,0,0,310.81,0,,66.302,58.202,0,0,175113.4609577281,0.9998710468879451
908,1.4531,373130.0,0,1.8987e-05,0.62985,329.22,-0.64888,0,134330.0,4.7902e+17,0,0,0,311.25,0,,66.375,58.275,0,0,175519.3488370065,0.9998743250980378
909,1.4615,375110.0,0,1.9006e-05,0.62413,328.32,-0.98023,0,135290.0,4.9259e+17,0,0,0,311.67,0,,66.448,58.348,0,0,175952.4071908191,0.9998774573388025
910,1.4699,377080.0,0,1.9026e-05,0.61841,327.42,-1.3116,0,136240.0,5.0615e+17,0,0,0,312.09,0,,66.521,58.421,0,0,176371.10736132396,0.9998806319596624
911,1.4778,379010.0,0,1.9038e-05,0.61486,327.44,-1.6002,0,137090.0,5.1823e+17,0,0,0,312.35,0,,66.594,58.494,0,0,176966.62923103385,0.9998823964012675
912,1.4855,380930.0,0,1.9046e-05,0.61246,327.95,-1.8664,0,137890.0,5.2953e+17,0,0,0,312.53,0,,66.667,58.567,0,0,177658.35335990426,0.9998834580823943
913,1.4933,382840.0,0,1.9054e-05,0.61005,328.46,-2.1326,0,138690.0,5.4083e+17,0,0,0,312.71,0,,66.74,58.64,0,0,178346.5069224198,0.9998845357181024
914,1.5009,384770.0,0,1.9061e-05,0.60835,329.31,-2.3231,0,139460.0,5.5178e+17,0,0,0,312.85,0,,66.813,58.713,0,0,179094.86286194317,0.9998852674928599
915,1.5084,386720.0,0,1.9064e-05,0.60769,330.64,-2.4028,0,140190.0,5.6222e+17,0,0,0,312.92,0,,66.886,58.786,0,0,179938.3701063366,0.9998853658035177
916,1.516,388670.0,0,1.9068e-05,0.60703,331.97,-2.4825,0,140930.0,5.7266e+17,0,0,0,313.0,0,,66.96,58.86,0,0,180793.86411938124,0.9998855600999558
917,1.5233,390580.0,0,1.9072e-05,0.60644,333.3,-2.513,0,141650.0,5.829e+17,0,0,0,313.08,0,,67.033,58.933,0,0,181632.91488316632,0.9998857774620538
918,1.5298,392340.0,0,1.9076e-05,0.60627,334.67,-2.2754,0,142290.0,5.9203e+17,0,0,0,313.18,0,,67.106,59.006,0,0,182429.23903759013,0.9998862596787688
919,1.5362,394090.0,0,1.9081e-05,0.6061,336.04,-2.0379,0,142930.0,6.0117e+17,0,0,0,313.28,0,,67.179,59.079,0,0,183225.35324690328,0.9998867495046311
920,1.5426,395840.0,0,1.9086e-05,0.60593,337.4,-1.8003,0,143580.0,6.103e+17,0,0,0,313.38,0,,67.252,59.152,0,0,184034.07925098194,0.9998872393615219
921,1.5476,397180.0,0,1.9088e-05,0.60588,338.49,-1.5748,0,144070.0,6.1724e+17,0,0,0,313.44,0,,67.325,59.225,0,0,184655.0117446482,0.9998874617920419
922,1.5524,398480.0,0,1.909e-05,0.60584,339.56,-1.3505,0,144540.0,6.2395e+17,0,0,0,313.49,0,,67.398,59.298,0,0,185251.7243821591,0.99988760378048
923,1.5572,399780.0,0,1.9093e-05,0.6058,340.62,-1.1262,0,145010.0,6.3065e+17,0,0,0,313.54,0,,67.471,59.371,0,0,185848.40046166434,0.9998877487305876
924,1.5608,400590.0,0,1.9089e-05,0.60598,341.44,-1.4927,0,145300.0,6.347e+17,0,0,0,313.45,0,,67.544,59.444,0,0,186246.74143160635,0.9998866369044193
925,1.5635,401110.0,0,1.9081e-05,0.60628,342.11,-2.205,0,145470.0,6.3719e+17,0,0,0,313.27,0,,67.618,59.518,0,0,186509.057332083,0.9998847121087346
926,1.5663,401630.0,0,1.9072e-05,0.60658,342.78,-2.9174,0,145650.0,6.3968e+17,0,0,0,313.1,0,,67.691,59.591,0,0,186784.33058742457,0.999882871283046
927,1.5697,402400.0,0,1.9068e-05,0.60676,343.58,-3.3231,0,145920.0,6.4355e+17,0,0,0,313.0,0,,67.764,59.664,0,0,187157.40990326574,0.9998816564094486
928,1.5743,403640.0,0,1.907e-05,0.60674,344.6,-3.1753,0,146370.0,6.4994e+17,0,0,0,313.04,0,,67.837,59.737,0,0,187731.7791761324,0.9998817085812051
929,1.579,404880.0,0,1.9071e-05,0.60672,345.63,-3.0276,0,146820.0,6.5632e+17,0,0,0,313.07,0,,67.91,59.81,0,0,188306.13567943,0.9998816619281508
930,1.5836,406110.0,0,1.9073e-05,0.6067,346.66,-2.8798,0,147270.0,6.627e+17,0,0,0,313.11,0,,67.983,59.883,0,0,188880.47066977926,0.9998817185156527
931,1.5883,407350.0,0,1.9075e-05,0.60668,347.69,-2.7321,0,147720.0,6.6909e+17,0,0,0,313.14,0,,68.056,59.956,0,0,189454.79294544144,0.9998816757539262
932,1.5929,408590.0,0,1.9076e-05,0.60666,348.71,-2.5843,0,148170.0,6.7547e+17,0,0,0,313.18,0,,68.129,60.029,0,0,190029.09365631847,0.9998817367505126
933,1.5976,409820.0,0,1.9078e-05,0.60664,349.74,-2.4365,0,148620.0,6.8185e+17,0,0,0,313.22,0,,68.202,60.102,0,0,190603.37723032807,0.999881800075512
934,1.6004,410660.0,0,1.9081e-05,0.60695,350.57,-2.1015,0,148910.0,6.8596e+17,0,0,0,313.28,0,,68.275,60.175,0,0,191022.28247302218,0.9998821923231617
935,1.6027,411410.0,0,1.9084e-05,0.60735,351.36,-1.7219,0,149160.0,6.8953e+17,0,0,0,313.36,0,,68.349,60.249,0,0,191403.7028839396,0.9998828215144595
936,1.605,412150.0,0,1.9088e-05,0.60775,352.14,-1.3424,0,149410.0,6.9311e+17,0,0,0,313.43,0,,68.422,60.322,0,0,191785.3852621881,0.999883350138233
937,1.6049,412200.0,0,1.9087e-05,0.60851,352.55,-1.0807,0,149390.0,6.9288e+17,0,0,0,313.42,0,,68.495,60.395,0,0,191875.36969061499,0.9998832627117343
938,1.6024,411600.0,0,1.9084e-05,0.60961,352.59,-0.93092,0,149120.0,6.8905e+17,0,0,0,313.34,0,,68.568,60.468,0,0,191695.94879873705,0.9998826470165348
939,1.5999,411000.0,0,1.908e-05,0.61071,352.64,-0.78113,0,148850.0,6.8522e+17,0,0,0,313.25,0,,68.641,60.541,0,0,191516.3320626675,0.9998819311090986
940,1.5975,410390.0,0,1.9076e-05,0.61181,352.68,-0.65482,0,148580.0,6.8138e+17,0,0,0,313.17,0,,68.714,60.614,0,0,191336.50879418434,0.9998813196718104
941,1.595,409760.0,0,1.9071e-05,0.61289,352.7,-0.613,0,148310.0,6.7745e+17,0,0,0,313.07,0,,68.787,60.687,0,0,191153.4373616477,0.9998805059791668
942,1.5926,409140.0,0,1.9066e-05,0.61398,352.72,-0.57117,0,148030.0,6.7353e+17,0,0,0,312.97,0,,68.86,60.76,0,0,190958.78050536918,0.9998797024529072
943,1.5901,408510.0,0,1.9062e-05,0.61506,352.75,-0.52935,0,147750.0,6.6961e+17,0,0,0,312.87,0,,68.933,60.833,0,0,190762.36422606456,0.9998789014136116
944,1.5879,407940.0,0,1.9056e-05,0.61629,352.89,-0.66718,0,147490.0,6.6585e+17,0,0,0,312.74,0,,69.006,60.906,0,0,190614.52283911261,0.9998777807384193
945,1.5857,407360.0,0,1.905e-05,0.61752,353.03,-0.82016,0,147230.0,6.6211e+17,0,0,0,312.61,0,,69.079,60.979,0,0,190466.5256673373,0.9998766623950558
946,1.5836,406790.0,0,1.9044e-05,0.61876,353.18,-0.97315,0,146960.0,6.5837e+17,0,0,0,312.48,0,,69.153,61.053,0,0,190306.9495013849,0.9998755545587575
947,1.5821,406450.0,0,1.9039e-05,0.62017,353.6,-0.94735,0,146770.0,6.557e+17,0,0,0,312.37,0,,69.226,61.126,0,0,190277.01160475364,0.9998745874248856
948,1.581,406250.0,0,1.9035e-05,0.62169,354.17,-0.81515,0,146630.0,6.5366e+17,0,0,0,312.28,0,,69.299,61.199,0,0,190329.01494971462,0.9998737842038837
949,1.5799,406050.0,0,1.903e-05,0.62321,354.74,-0.68294,0,146490.0,6.5163e+17,0,0,0,312.19,0,,69.372,61.272,0,0,190381.34835265775,0.9998729816081914
950,1.5781,405650.0,0,1.9024e-05,0.62496,355.27,-0.60321,0,146260.0,6.4845e+17,0,0,0,312.06,0,,69.445,61.345,0,0,190352.42851955988,0.9998718469159538
951,1.5749,404820.0,0,1.9014e-05,0.62723,355.69,-0.64005,0,145860.0,6.4274e+17,0,0,0,311.84,0,,69.518,61.418,0,0,190182.6139814828,0.9998699401008351
952,1.5716,404000.0,0,1.9004e-05,0.62949,356.12,-0.67691,0,145460.0,6.3703e+17,0,0,0,311.63,0,,69.591,61.491,0,0,190011.04867842456,0.9998681411047766
953,1.5684,403170.0,0,1.8994e-05,0.63176,356.54,-0.71376,0,145060.0,6.3132e+17,0,0,0,311.41,0,,69.664,61.564,0,0,189840.8350602074,0.9998662455176603
954,1.5647,402250.0,0,1.8982e-05,0.63458,357.13,-0.74087,0,144600.0,6.2479e+17,0,0,0,311.16,0,,69.737,61.637,0,0,189677.51576785723,0.9998641032640629
955,1.561,401330.0,0,1.8971e-05,0.63741,357.73,-0.76792,0,144140.0,6.1825e+17,0,0,0,310.9,0,,69.811,61.71,0,0,189515.64867941246,0.9998618662336973
956,1.5572,400420.0,0,1.8959e-05,0.64024,358.32,-0.79497,0,143680.0,6.1171e+17,0,0,0,310.65,0,,69.884,61.784,0,0,189353.65320306172,0.9998597390834355
957,1.5532,399450.0,0,1.8946e-05,0.64365,359.12,-0.81629,0,143170.0,6.0456e+17,0,0,0,310.36,0,,69.957,61.857,0,0,189216.80209442053,0.9998572583372672
958,1.549,398470.0,0,1.8931e-05,0.64734,360.03,-0.83487,0,142650.0,5.9712e+17,0,0,0,310.06,0,,70.03,61.93,0,0,189111.09889845803,0.9998546944101513
959,1.5449,397480.0,0,1.8917e-05,0.65103,360.94,-0.85345,0,142130.0,5.8968e+17,0,0,0,309.76,0,,70.103,62.003,0,0,189005.75068059165,0.9998521402657329
960,1.5402,396390.0,0,1.8902e-05,0.65512,361.91,-0.88204,0,141550.0,5.8145e+17,0,0,0,309.43,0,,70.176,62.076,0,0,188884.516157215,0.9998493503795787
961,1.5347,395110.0,0,1.8884e-05,0.65992,363.03,-0.92839,0,140870.0,5.7181e+17,0,0,0,309.04,0,,70.249,62.149,0,0,188743.5762767721,0.9998460634744382
962,1.5292,393830.0,0,1.8866e-05,0.66473,364.14,-0.97474,0,140190.0,5.6217e+17,0,0,0,308.66,0,,70.322,62.222,0,0,188604.6504603582,0.9998428964461346
963,1.5237,392540.0,0,1.8848e-05,0.66956,365.25,-1.0188,0,139500.0,5.5245e+17,0,0,0,308.27,0,,70.395,62.295,0,0,188455.82073273437,0.9998396554386727
964,1.516,390680.0,0,1.8822e-05,0.67582,366.47,-0.94277,0,138550.0,5.3897e+17,0,0,0,307.72,0,,70.468,62.368,0,0,188187.56410401937,0.9998350889312486
965,1.5081,388790.0,0,1.8796e-05,0.68227,367.71,-0.91845,0,137590.0,5.2521e+17,0,0,0,307.17,0,,70.542,62.442,0,0,187936.2657073177,0.9998305692279192
966,1.4998,386840.0,0,1.877e-05,0.68908,369.01,-0.99113,0,136580.0,5.1092e+17,0,0,0,306.61,0,,70.615,62.515,0,0,187675.29218510445,0.9998260449808822
967,1.4914,384900.0,0,1.8742e-05,0.69675,370.63,-0.92902,0,135540.0,4.9613e+17,0,0,0,306.0,0,,70.688,62.588,0,0,187515.4928942636,0.9998210855468478
968,1.4828,382960.0,0,1.8712e-05,0.70482,372.39,-0.80375,0,134480.0,4.8107e+17,0,0,0,305.36,0,,70.761,62.661,0,0,187395.80142423013,0.9998158873049344
969,1.4726,380580.0,0,1.8674e-05,0.71437,374.32,-0.89329,0,133200.0,4.6294e+17,0,0,0,304.56,0,,70.834,62.734,0,0,187219.64523184643,0.999809390762459
970,1.4621,378150.0,0,1.8635e-05,0.7242,376.27,-0.93603,0,131890.0,4.4438e+17,0,0,0,303.73,0,,70.907,62.807,0,0,187049.55322754648,0.9998026953809351
971,1.4511,375620.0,0,1.8594e-05,0.73459,378.26,-0.88576,0,130530.0,4.2499e+17,0,0,0,302.85,0,,70.98,62.88,0,0,186905.28957238005,0.999795630674605
972,1.4395,372950.0,0,1.855e-05,0.74573,380.31,-0.85904,0,129080.0,4.0448e+17,0,0,0,301.92,0,,71.053,62.953,0,0,186762.77249294863,0.9997882705781511
973,1.4275,370220.0,0,1.8505e-05,0.75725,382.4,-0.84424,0,127600.0,3.834e+17,0,0,0,300.96,0,,71.126,63.026,0,0,186643.71563725642,0.9997807413157443
974,1.4143,367210.0,0,1.8454e-05,0.7701,384.55,-0.834,0,125970.0,3.6027e+17,0,0,0,299.89,0,,71.199,63.099,0,0,186541.3595814579,0.9997724302352974
975,1.4007,364120.0,0,1.8401e-05,0.78333,386.69,-0.82318,0,124290.0,3.3648e+17,0,0,0,298.78,0,,71.272,63.173,0,0,186432.38021165406,0.999763917036135
976,1.3862,360830.0,0,1.8345e-05,0.7974,388.78,-0.81099,0,122520.0,3.1127e+17,0,0,0,297.6,0,,71.346,63.246,0,0,186339.33163233218,0.9997549819332998
977,1.3713,357430.0,0,1.8287e-05,0.81165,390.66,-0.77682,0,120710.0,2.8556e+17,0,0,0,296.38,0,,71.419,63.319,0,0,186214.81581317296,0.9997458628682419
978,1.3562,353970.0,0,1.8228e-05,0.82601,392.41,-0.72973,0,118880.0,2.5955e+17,0,0,0,295.14,0,,71.492,63.392,0,0,186073.86209025755,0.9997367416828369
979,1.3408,350480.0,0,1.8166e-05,0.84102,394.11,-0.7106,0,117020.0,2.3319e+17,0,0,0,293.85,0,,71.565,63.465,0,0,186001.8104847748,0.9997273362896819
980,1.3253,346950.0,0,1.8103e-05,0.85622,395.72,-0.67623,0,115150.0,2.0656e+17,0,0,0,292.52,0,,71.638,63.538,0,0,185942.18216787832,0.9997177169386298
981,1.3093,343280.0,0,1.8037e-05,0.87186,397.12,-0.59558,0,113220.0,1.7918e+17,0,0,0,291.15,0,,71.711,63.611,0,0,185860.66057811244,0.999708018458656
982,1.293,339550.0,0,1.7969e-05,0.88783,398.37,-0.52562,0,111270.0,1.5147e+17,0,0,0,289.74,0,,71.784,63.684,0,0,185798.19878468715,0.9996981611367479
983,1.2765,335770.0,0,1.79e-05,0.90403,399.52,-0.46327,0,109300.0,1.2351e+17,0,0,0,288.3,0,,71.857,63.757,0,0,185732.792294584,0.999688264839872
984,1.2597,331920.0,0,1.7828e-05,0.92057,400.39,-0.40468,0,107310.0,9.528e+16,0,0,0,286.81,0,,71.93,63.83,0,0,185684.1284409884,0.9996781310292939
985,1.2429,328050.0,0,1.7756e-05,0.93716,401.16,-0.34676,0,105320.0,6.7073e+16,0,0,0,285.32,0,,72.004,63.903,0,0,185625.05314248614,0.9996682476706044
986,1.2261,324180.0,0,1.7683e-05,0.95381,401.66,-0.28976,0,103350.0,3.9045e+16,0,0,0,283.81,0,,72.077,63.977,0,0,185590.79007526374,0.9996583450218147
987,1.2094,320320.0,0,1.7609e-05,0.97036,401.99,-0.2354,0,101400.0,1.1352e+16,0,0,0,282.29,0,,72.15,64.05,0,0,185546.5603013412,0.9996485308173959
988,1.1928,316470.0,0,1.7535e-05,0.98684,402.17,-0.18329,0,99469.0,-1.6058e+16,0,0,0,280.78,0,,72.223,64.123,0,0,185494.92709825226,0.9996390258128753
989,1.1765,312700.0,0,1.7461e-05,1.0032,402.12,-0.12703,0,97590.0,-4.2745e+16,0,0,0,279.27,0,,72.296,64.196,0,0,185485.9200431382,0.9996296003719192
990,1.1603,308950.0,0,1.7388e-05,1.0194,401.97,-0.073909,0,95728.0,-6.9185e+16,0,0,0,277.77,0,,72.369,64.269,0,0,185442.7004043066,0.9996204866296907
991,1.1444,305210.0,0,1.7315e-05,1.0352,401.5,-0.04203,0,93911.0,-9.4987e+16,0,0,0,276.28,0,,72.442,64.342,0,0,185360.15750734622,0.9996115733226498
992,1.1289,301580.0,0,1.7242e-05,1.051,401.0,-0.0091689,0,92142.0,-1.2011e+17,0,0,0,274.81,0,,72.515,64.415,0,0,185328.26969239372,0.999602946078085
