"Density","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.672,1.9459e+06,0,2.0042e-05,0.27803,795.33,-3.5129,0,7.6187e+05,9.3904e+18,0,0,0,334.36,0,,1.3889,-6.7111,0,0
7.6644,1.9443e+06,0,2.0035e-05,0.2818,805.15,-3.5276,0,7.608e+05,9.3752e+18,0,0,0,334.22,0,,1.462,-6.638,0,0
7.6563,1.9425e+06,0,2.0029e-05,0.28546,814.56,-3.6057,0,7.5968e+05,9.3592e+18,0,0,0,334.08,0,,1.5351,-6.5649,0,0
7.6474,1.9405e+06,0,2.0023e-05,0.28893,823.34,-3.778,0,7.5847e+05,9.342e+18,0,0,0,333.94,0,,1.6082,-6.4918,0,0
7.6389,1.9386e+06,0,2.0016e-05,0.29275,833.1,-3.8504,0,7.5728e+05,9.3252e+18,0,0,0,333.79,0,,1.6813,-6.4187,0,0
7.6307,1.9369e+06,0,2.0009e-05,0.29674,843.35,-3.8715,0,7.5612e+05,9.3087e+18,0,0,0,333.63,0,,1.7544,-6.3456,0,0
7.6201,1.9346e+06,0,2.0001e-05,0.30117,854.52,-3.7194,0,7.5467e+05,9.2881e+18,0,0,0,333.46,0,,1.8275,-6.2725,0,0
7.6094,1.9323e+06,0,1.9993e-05,0.3057,865.94,-3.5966,0,7.532e+05,9.2672e+18,0,0,0,333.28,0,,1.9006,-6.1994,0,0
7.5988,1.93e+06,0,1.9984e-05,0.31052,878.1,-3.6809,0,7.5171e+05,9.2461e+18,0,0,0,333.08,0,,1.9737,-6.1263,0,0
7.5873,1.9276e+06,0,1.9975e-05,0.31569,891.06,-3.7442,0,7.5009e+05,9.2231e+18,0,0,0,332.87,0,,2.0468,-6.0532,0,0
7.5744,1.9248e+06,0,1.9964e-05,0.3213,905.06,-3.7799,0,7.4829e+05,9.1976e+18,0,0,0,332.63,0,,2.1199,-5.9801,0,0
7.5607,1.9218e+06,0,1.9954e-05,0.32673,918.35,-3.8954,0,7.4641e+05,9.1709e+18,0,0,0,332.4,0,,2.193,-5.907,0,0
7.5466,1.9187e+06,0,1.9943e-05,0.33207,931.31,-4.0478,0,7.4449e+05,9.1436e+18,0,0,0,332.16,0,,2.2661,-5.8339,0,0
7.5329,1.9158e+06,0,1.9932e-05,0.33757,944.66,-4.1534,0,7.426e+05,9.1168e+18,0,0,0,331.92,0,,2.3392,-5.7608,0,0
7.519,1.9128e+06,0,1.9921e-05,0.34315,958.17,-4.2584,0,7.4069e+05,9.0895e+18,0,0,0,331.68,0,,2.4123,-5.6877,0,0
7.504,1.9096e+06,0,1.9909e-05,0.34902,972.21,-4.3773,0,7.3862e+05,9.0603e+18,0,0,0,331.41,0,,2.4854,-5.6146,0,0
7.4884,1.9062e+06,0,1.9897e-05,0.35505,986.55,-4.1297,0,7.3648e+05,9.0298e+18,0,0,0,331.14,0,,2.5585,-5.5415,0,0
7.4716,1.9025e+06,0,1.9884e-05,0.3613,1001.2,-3.7664,0,7.3418e+05,8.9971e+18,0,0,0,330.85,0,,2.6316,-5.4684,0,0
7.455,1.899e+06,0,1.9871e-05,0.36765,1016.1,-3.2698,0,7.319e+05,8.9648e+18,0,0,0,330.56,0,,2.7047,-5.3953,0,0
7.4374,1.8953e+06,0,1.9856e-05,0.37475,1032.8,-2.9141,0,7.2945e+05,8.93e+18,0,0,0,330.23,0,,2.7778,-5.3222,0,0
7.4149,1.8905e+06,0,1.9839e-05,0.3827,1050.9,-2.8812,0,7.264e+05,8.8866e+18,0,0,0,329.85,0,,2.8509,-5.2491,0,0
7.3946,1.8861e+06,0,1.9822e-05,0.39005,1067.6,-2.7761,0,7.2361e+05,8.847e+18,0,0,0,329.48,0,,2.924,-5.176,0,0
7.3722,1.8812e+06,0,1.9804e-05,0.39808,1085.6,-2.8076,0,7.2052e+05,8.8032e+18,0,0,0,329.07,0,,2.9971,-5.1029,0,0
7.3485,1.8761e+06,0,1.9784e-05,0.40628,1103.6,-2.8613,0,7.1728e+05,8.7571e+18,0,0,0,328.65,0,,3.0702,-5.0298,0,0
7.3245,1.8708e+06,0,1.9765e-05,0.41445,1121.4,-2.9253,0,7.14e+05,8.7106e+18,0,0,0,328.22,0,,3.1433,-4.9567,0,0
7.2996,1.8654e+06,0,1.9744e-05,0.42294,1139.7,-2.9796,0,7.1058e+05,8.662e+18,0,0,0,327.76,0,,3.2164,-4.8836,0,0
7.2726,1.8595e+06,0,1.9722e-05,0.43177,1158.3,-3.0003,0,7.0691e+05,8.61e+18,0,0,0,327.28,0,,3.2895,-4.8105,0,0
7.2455,1.8536e+06,0,1.97e-05,0.44061,1176.8,-2.9818,0,7.0323e+05,8.5576e+18,0,0,0,326.79,0,,3.3626,-4.7374,0,0
7.2172,1.8475e+06,0,1.9677e-05,0.44974,1195.5,-2.9711,0,6.9939e+05,8.5031e+18,0,0,0,326.28,0,,3.4357,-4.6643,0,0
7.1873,1.841e+06,0,1.9652e-05,0.45922,1214.7,-2.9229,0,6.9533e+05,8.4455e+18,0,0,0,325.74,0,,3.5088,-4.5912,0,0
7.1562,1.8342e+06,0,1.9627e-05,0.46888,1233.8,-2.8899,0,6.9114e+05,8.3859e+18,0,0,0,325.18,0,,3.5819,-4.5181,0,0
7.1244,1.8273e+06,0,1.9601e-05,0.47865,1252.8,-2.8505,0,6.8684e+05,8.325e+18,0,0,0,324.6,0,,3.655,-4.445,0,0
7.0923,1.8203e+06,0,1.9574e-05,0.48842,1271.5,-2.8108,0,6.8252e+05,8.2635e+18,0,0,0,324.02,0,,3.7281,-4.3719,0,0
7.0597,1.8133e+06,0,1.9547e-05,0.49845,1290.4,-2.1404,0,6.7813e+05,8.2012e+18,0,0,0,323.42,0,,3.8012,-4.2988,0,0
7.0225,1.8051e+06,0,1.9516e-05,0.50933,1310.3,-1.9368,0,6.7314e+05,8.1304e+18,0,0,0,322.75,0,,3.8743,-4.2257,0,0
6.9846,1.7968e+06,0,1.9484e-05,0.52045,1330.2,-1.8825,0,6.6805e+05,8.0581e+18,0,0,0,322.04,0,,3.9474,-4.1526,0,0
6.9461,1.7883e+06,0,1.9451e-05,0.53163,1349.8,-1.8259,0,6.6288e+05,7.9847e+18,0,0,0,321.32,0,,4.0205,-4.0795,0,0
6.9058,1.7795e+06,0,1.9417e-05,0.5431,1369.3,-1.8092,0,6.575e+05,7.9083e+18,0,0,0,320.57,0,,4.0936,-4.0064,0,0
6.8649,1.7705e+06,0,1.9382e-05,0.55452,1388.2,-1.6755,0,6.5207e+05,7.8312e+18,0,0,0,319.82,0,,4.1667,-3.9333,0,0
6.823,1.7614e+06,0,1.9346e-05,0.56629,1407.2,-1.4971,0,6.465e+05,7.7521e+18,0,0,0,319.04,0,,4.2398,-3.8602,0,0
6.7797,1.7519e+06,0,1.9309e-05,0.57834,1426.2,-1.4429,0,6.4075e+05,7.6704e+18,0,0,0,318.22,0,,4.3129,-3.7871,0,0
6.7351,1.742e+06,0,1.927e-05,0.59038,1444.5,-1.3929,0,6.3486e+05,7.5868e+18,0,0,0,317.38,0,,4.386,-3.714,0,0
6.6897,1.732e+06,0,1.923e-05,0.60268,1462.6,-1.3598,0,6.2886e+05,7.5015e+18,0,0,0,316.51,0,,4.4591,-3.6409,0,0
6.6424,1.7216e+06,0,1.9188e-05,0.61536,1480.7,-1.3111,0,6.2262e+05,7.413e+18,0,0,0,315.6,0,,4.5322,-3.5678,0,0
6.594,1.7109e+06,0,1.9145e-05,0.62818,1498.3,-1.2726,0,6.1626e+05,7.3227e+18,0,0,0,314.67,0,,4.6053,-3.4947,0,0
6.5444,1.6999e+06,0,1.9101e-05,0.64118,1515.5,-1.2355,0,6.0977e+05,7.2304e+18,0,0,0,313.72,0,,4.6784,-3.4216,0,0
6.4934,1.6886e+06,0,1.9056e-05,0.65436,1532.2,-1.1979,0,6.0312e+05,7.1361e+18,0,0,0,312.73,0,,4.7515,-3.3485,0,0
6.4412,1.677e+06,0,1.9009e-05,0.66774,1548.5,-1.1597,0,5.9634e+05,7.0398e+18,0,0,0,311.73,0,,4.8246,-3.2754,0,0
6.3878,1.6651e+06,0,1.8961e-05,0.68131,1564.2,-1.1199,0,5.8944e+05,6.9417e+18,0,0,0,310.69,0,,4.8977,-3.2023,0,0
6.3333,1.653e+06,0,1.8911e-05,0.69505,1579.5,-1.0808,0,5.8241e+05,6.8419e+18,0,0,0,309.63,0,,4.9708,-3.1292,0,0
6.2781,1.6407e+06,0,1.8861e-05,0.70887,1594.1,-1.0508,0,5.7533e+05,6.7414e+18,0,0,0,308.55,0,,5.0439,-3.0561,0,0
6.2219,1.6281e+06,0,1.8809e-05,0.72276,1607.8,-1.0172,0,5.6813e+05,6.6392e+18,0,0,0,307.45,0,,5.117,-2.983,0,0
6.1645,1.6152e+06,0,1.8756e-05,0.73684,1621,-0.95203,0,5.6081e+05,6.5352e+18,0,0,0,306.31,0,,5.1901,-2.9099,0,0
6.1051,1.6018e+06,0,1.8701e-05,0.75129,1633.7,-0.868,0,5.5328e+05,6.4283e+18,0,0,0,305.14,0,,5.2632,-2.8368,0,0
6.0444,1.588e+06,0,1.8644e-05,0.76588,1645.6,-0.82169,0,5.4559e+05,6.3191e+18,0,0,0,303.92,0,,5.3363,-2.7637,0,0
5.9834,1.5742e+06,0,1.8586e-05,0.78057,1656.9,-0.77277,0,5.379e+05,6.2099e+18,0,0,0,302.69,0,,5.4094,-2.6906,0,0
5.9213,1.56e+06,0,1.8527e-05,0.79544,1667.4,-0.71114,0,5.301e+05,6.0991e+18,0,0,0,301.43,0,,5.4825,-2.6175,0,0
5.8585,1.5457e+06,0,1.8466e-05,0.8104,1677.2,-0.65256,0,5.2225e+05,5.9876e+18,0,0,0,300.14,0,,5.5556,-2.5444,0,0
5.7949,1.5312e+06,0,1.8404e-05,0.82552,1686.3,-0.59296,0,5.1432e+05,5.8751e+18,0,0,0,298.84,0,,5.6287,-2.4713,0,0
5.7305,1.5164e+06,0,1.8341e-05,0.84077,1694.5,-0.53321,0,5.0634e+05,5.7617e+18,0,0,0,297.5,0,,5.7018,-2.3982,0,0
5.6654,1.5014e+06,0,1.8276e-05,0.85613,1702,-0.47346,0,4.9831e+05,5.6477e+18,0,0,0,296.15,0,,5.7749,-2.3251,0,0
5.5996,1.4863e+06,0,1.8211e-05,0.87162,1708.7,-0.41323,0,4.9023e+05,5.5329e+18,0,0,0,294.77,0,,5.848,-2.252,0,0
5.5331,1.4709e+06,0,1.8144e-05,0.88725,1714.6,-0.35288,0,4.821e+05,5.4175e+18,0,0,0,293.37,0,,5.9211,-2.1789,0,0
5.466,1.4554e+06,0,1.8075e-05,0.903,1719.7,-0.29239,0,4.7394e+05,5.3016e+18,0,0,0,291.94,0,,5.9942,-2.1058,0,0
5.3983,1.4396e+06,0,1.8005e-05,0.91887,1723.9,-0.23194,0,4.6574e+05,5.1852e+18,0,0,0,290.49,0,,6.0673,-2.0327,0,0
5.3301,1.4237e+06,0,1.7935e-05,0.93487,1727.4,-0.17179,0,4.5752e+05,5.0684e+18,0,0,0,289.01,0,,6.1404,-1.9596,0,0
5.2613,1.4076e+06,0,1.7862e-05,0.95099,1730,-0.1116,0,4.4927e+05,4.9514e+18,0,0,0,287.52,0,,6.2135,-1.8865,0,0
5.1922,1.3914e+06,0,1.7789e-05,0.96722,1731.8,-0.056816,0,4.4103e+05,4.8343e+18,0,0,0,286,0,,6.2866,-1.8134,0,0
5.1228,1.3751e+06,0,1.7715e-05,0.98355,1732.8,-0.0016683,0,4.328e+05,4.7174e+18,0,0,0,284.46,0,,6.3597,-1.7403,0,0
5.0531,1.3586e+06,0,1.7639e-05,0.99999,1733,0.051772,0,4.2458e+05,4.6007e+18,0,0,0,282.91,0,,6.4328,-1.6672,0,0
4.9833,1.3421e+06,0,1.7562e-05,1.0165,1732.5,0.10445,0,4.1639e+05,4.4844e+18,0,0,0,281.34,0,,6.5059,-1.5941,0,0
4.9134,1.3256e+06,0,1.7485e-05,1.0331,1731.2,0.15683,0,4.0824e+05,4.3686e+18,0,0,0,279.75,0,,6.579,-1.521,0,0
4.8435,1.309e+06,0,1.7407e-05,1.0498,1729.2,0.20927,0,4.0013e+05,4.2535e+18,0,0,0,278.16,0,,6.6521,-1.4479,0,0
4.7735,1.2924e+06,0,1.7327e-05,1.0665,1726.4,0.26267,0,3.9207e+05,4.139e+18,0,0,0,276.54,0,,6.7252,-1.3748,0,0
4.7035,1.2756e+06,0,1.7247e-05,1.0834,1722.9,0.31413,0,3.8404e+05,4.025e+18,0,0,0,274.91,0,,6.7983,-1.3017,0,0
4.6334,1.2589e+06,0,1.7166e-05,1.1004,1718.6,0.3585,0,3.7605e+05,3.9116e+18,0,0,0,273.27,0,,6.8714,-1.2286,0,0
4.5639,1.2422e+06,0,1.7084e-05,1.1173,1713.6,0.42611,0,3.6818e+05,3.7997e+18,0,0,0,271.62,0,,6.9445,-1.1555,0,0
4.4941,1.2253e+06,0,1.7001e-05,1.1343,1707.9,0.47714,0,3.6032e+05,3.6882e+18,0,0,0,269.95,0,,7.0176,-1.0824,0,0
4.4243,1.2085e+06,0,1.6917e-05,1.1515,1701.5,0.53495,0,3.5251e+05,3.5772e+18,0,0,0,268.27,0,,7.0907,-1.0093,0,0
4.3541,1.1914e+06,0,1.6832e-05,1.1689,1694.3,0.58715,0,3.4471e+05,3.4665e+18,0,0,0,266.56,0,,7.1638,-0.9362,0,0
4.2836,1.1743e+06,0,1.6745e-05,1.1864,1686.4,0.64154,0,3.3693e+05,3.356e+18,0,0,0,264.83,0,,7.2369,-0.8631,0,0
4.2128,1.157e+06,0,1.6657e-05,1.2042,1677.8,0.69598,0,3.2916e+05,3.2456e+18,0,0,0,263.07,0,,7.31,-0.79,0,0
4.1418,1.1396e+06,0,1.6567e-05,1.2221,1668.4,0.73964,0,3.2143e+05,3.1359e+18,0,0,0,261.3,0,,7.3831,-0.7169,0,0
4.0716,1.1223e+06,0,1.6477e-05,1.24,1658.5,0.77554,0,3.1383e+05,3.0279e+18,0,0,0,259.52,0,,7.4562,-0.6438,0,0
4.0029,1.1054e+06,0,1.6388e-05,1.2576,1648,0.81722,0,3.0644e+05,2.9231e+18,0,0,0,257.76,0,,7.5293,-0.5707,0,0
3.9347,1.0884e+06,0,1.6298e-05,1.2752,1637,1.1069,0,2.9915e+05,2.8194e+18,0,0,0,255.98,0,,7.6024,-0.4976,0,0
3.8648,1.071e+06,0,1.6204e-05,1.2935,1625.1,1.2473,0,2.9172e+05,2.714e+18,0,0,0,254.15,0,,7.6755,-0.4245,0,0
3.7927,1.0531e+06,0,1.6106e-05,1.3127,1612.4,1.3063,0,2.8413e+05,2.6062e+18,0,0,0,252.24,0,,7.7486,-0.3514,0,0
3.7218,1.0354e+06,0,1.6008e-05,1.3319,1599.3,1.2991,0,2.7672e+05,2.501e+18,0,0,0,250.34,0,,7.8217,-0.2783,0,0
3.6512,1.0178e+06,0,1.591e-05,1.3512,1585.6,1.2668,0,2.6941e+05,2.3971e+18,0,0,0,248.43,0,,7.8948,-0.2052,0,0
3.5804,1.0001e+06,0,1.5809e-05,1.3708,1571.2,1.2377,0,2.6212e+05,2.2937e+18,0,0,0,246.5,0,,7.9679,-0.1321,0,0
3.5093,9.8222e+05,0,1.5707e-05,1.3908,1556.2,1.1925,0,2.5486e+05,2.1906e+18,0,0,0,244.53,0,,8.041,-0.059,0,0
3.4388,9.6451e+05,0,1.5604e-05,1.4109,1540.8,1.1779,0,2.4773e+05,2.0893e+18,0,0,0,242.55,0,,8.1141,0.0141,0,0
3.3711,9.4743e+05,0,1.5503e-05,1.4306,1525.4,1.1351,0,2.4092e+05,1.9926e+18,0,0,0,240.62,0,,8.1872,0.0872,0,0
3.3077,9.314e+05,0,1.5407e-05,1.4493,1510.6,1.1045,0,2.3459e+05,1.9027e+18,0,0,0,238.79,0,,8.2603,0.1603,0,0
3.2486,9.1644e+05,0,1.5316e-05,1.467,1496.3,1.0423,0,2.2874e+05,1.8196e+18,0,0,0,237.07,0,,8.3334,0.2334,0,0
3.1934,9.024e+05,0,1.523e-05,1.4837,1482.5,1.0037,0,2.2331e+05,1.7426e+18,0,0,0,235.45,0,,8.4065,0.3065,0,0
3.1407,8.8896e+05,0,1.5147e-05,1.4999,1469,0.99117,0,2.1816e+05,1.6695e+18,0,0,0,233.88,0,,8.4796,0.3796,0,0
3.0917,8.763e+05,0,1.5068e-05,1.5149,1455.9,0.94866,0,2.134e+05,1.6018e+18,0,0,0,232.4,0,,8.5527,0.4527,0,0
3.0461,8.6456e+05,0,1.4996e-05,1.5288,1443.4,1.8341,0,2.0904e+05,1.5399e+18,0,0,0,231.05,0,,8.6258,0.5258,0,0
2.9839,8.4865e+05,0,1.4892e-05,1.549,1426.5,3.0899,0,2.0306e+05,1.455e+18,0,0,0,229.12,0,,8.6989,0.5989,0,0
2.9152,8.3094e+05,0,1.4777e-05,1.5714,1407.2,2.7594,0,1.9652e+05,1.3622e+18,0,0,0,226.97,0,,8.772,0.672,0,0
2.8495,8.1395e+05,0,1.4665e-05,1.593,1388.1,2.2982,0,1.9035e+05,1.2744e+18,0,0,0,224.9,0,,8.8451,0.7451,0,0
2.794,7.9949e+05,0,1.4569e-05,1.6116,1371.4,1.7424,0,1.8516e+05,1.2008e+18,0,0,0,223.13,0,,8.9182,0.8182,0,0
2.7535,7.8884e+05,0,1.4499e-05,1.6249,1358.8,1.1469,0,1.8142e+05,1.1477e+18,0,0,0,221.84,0,,8.9913,0.8913,0,0
2.7299,7.8239e+05,0,1.4462e-05,1.6315,1350.6,0.64079,0,1.7932e+05,1.1178e+18,0,0,0,221.16,0,,9.0644,0.9644,0,0
2.7211,7.7968e+05,0,1.445e-05,1.6331,1346.8,0.26869,0,1.7854e+05,1.1068e+18,0,0,0,220.93,0,,9.1375,1.0375,0,0
2.7228,7.7974e+05,0,1.4448e-05,1.6323,1347,-0.26422,0,1.7863e+05,1.1081e+18,0,0,0,220.89,0,,9.2106,1.1106,0,0
2.7395,7.8389e+05,0,1.4476e-05,1.6262,1351.7,-0.86935,0,1.8016e+05,1.1297e+18,0,0,0,221.42,0,,9.2837,1.1837,0,0
2.7723,7.924e+05,0,1.4536e-05,1.6147,1361.6,-1.2253,0,1.8321e+05,1.1732e+18,0,0,0,222.51,0,,9.3568,1.2568,0,0
2.8127,8.0283e+05,0,1.4608e-05,1.6006,1373.5,-1.0622,0,1.8699e+05,1.2269e+18,0,0,0,223.84,0,,9.4299,1.3299,0,0
2.85,8.125e+05,0,1.4673e-05,1.5881,1384.5,-0.65798,0,1.9049e+05,1.2764e+18,0,0,0,225.04,0,,9.503,1.403,0,0
2.8733,8.1864e+05,0,1.4712e-05,1.5807,1391.6,-0.39103,0,1.9267e+05,1.3074e+18,0,0,0,225.77,0,,9.5761,1.4761,0,0
2.8796,8.207e+05,0,1.4723e-05,1.5797,1394.3,-0.32997,0,1.9325e+05,1.3157e+18,0,0,0,225.96,0,,9.6492,1.5492,0,0
2.8764,8.201e+05,0,1.4719e-05,1.5809,1393.7,0.13524,0,1.9298e+05,1.3119e+18,0,0,0,225.89,0,,9.7223,1.6223,0,0
2.8649,8.1727e+05,0,1.4699e-05,1.5852,1390.7,0.71654,0,1.9189e+05,1.2964e+18,0,0,0,225.52,0,,9.7954,1.6954,0,0
2.8432,8.1176e+05,0,1.4661e-05,1.5928,1384.6,1.2476,0,1.8984e+05,1.2673e+18,0,0,0,224.82,0,,9.8685,1.7685,0,0
2.8124,8.039e+05,0,1.4608e-05,1.6035,1375.7,1.6078,0,1.8697e+05,1.2264e+18,0,0,0,223.83,0,,9.9416,1.8416,0,0
2.7754,7.9438e+05,0,1.4543e-05,1.6162,1364.8,1.7922,0,1.8352e+05,1.1775e+18,0,0,0,222.64,0,,10.015,1.9147,0,0
2.7351,7.8398e+05,0,1.4472e-05,1.6302,1352.7,1.853,0,1.798e+05,1.1247e+18,0,0,0,221.33,0,,10.088,1.9878,0,0
2.6939,7.733e+05,0,1.4398e-05,1.6447,1340,1.8486,0,1.7601e+05,1.0709e+18,0,0,0,219.99,0,,10.161,2.0609,0,0
2.6531,7.627e+05,0,1.4324e-05,1.6592,1327.3,1.8229,0,1.7228e+05,1.0179e+18,0,0,0,218.64,0,,10.234,2.134,0,0
2.6132,7.5231e+05,0,1.425e-05,1.6739,1314.7,1.7995,0,1.6864e+05,9.6615e+17,0,0,0,217.28,0,,10.307,2.2071,0,0
2.5749,7.4229e+05,0,1.4177e-05,1.6882,1302.5,1.7974,0,1.6514e+05,9.1655e+17,0,0,0,215.95,0,,10.38,2.2802,0,0
2.5399,7.3307e+05,0,1.4112e-05,1.7007,1290.9,1.9113,0,1.6202e+05,8.7213e+17,0,0,0,214.77,0,,10.453,2.3533,0,0
2.5088,7.249e+05,0,1.4055e-05,1.7119,1280.4,2.1141,0,1.5927e+05,8.3312e+17,0,0,0,213.75,0,,10.526,2.4264,0,0
2.4764,7.1647e+05,0,1.3993e-05,1.7245,1269.7,2.3253,0,1.5638e+05,7.9214e+17,0,0,0,212.62,0,,10.599,2.4995,0,0
2.4396,7.0685e+05,0,1.392e-05,1.7391,1257.5,2.5888,0,1.531e+05,7.4555e+17,0,0,0,211.3,0,,10.673,2.5726,0,0
2.3986,6.9603e+05,0,1.3838e-05,1.7551,1243.5,2.5657,0,1.4949e+05,6.9422e+17,0,0,0,209.83,0,,10.746,2.6457,0,0
2.3573,6.8505e+05,0,1.3756e-05,1.7713,1228.9,2.4552,0,1.4588e+05,6.4298e+17,0,0,0,208.36,0,,10.819,2.7188,0,0
2.3182,6.7466e+05,0,1.3678e-05,1.7866,1215,2.3673,0,1.4251e+05,5.9509e+17,0,0,0,206.97,0,,10.892,2.7919,0,0
2.2821,6.6503e+05,0,1.3606e-05,1.801,1201.9,2.2832,0,1.3941e+05,5.5111e+17,0,0,0,205.68,0,,10.965,2.865,0,0
2.2482,6.5595e+05,0,1.3536e-05,1.8147,1189.5,2.226,0,1.3651e+05,5.0997e+17,0,0,0,204.45,0,,11.038,2.9381,0,0
2.2153,6.4714e+05,0,1.3469e-05,1.8282,1177.3,2.1763,0,1.3372e+05,4.7034e+17,0,0,0,203.24,0,,11.111,3.0112,0,0
2.1828,6.3842e+05,0,1.3401e-05,1.8416,1165.1,2.1432,0,1.3099e+05,4.3149e+17,0,0,0,202.05,0,,11.184,3.0843,0,0
2.1506,6.2978e+05,0,1.3334e-05,1.8551,1152.9,2.1123,0,1.283e+05,3.9329e+17,0,0,0,200.86,0,,11.257,3.1574,0,0
2.119,6.2128e+05,0,1.3267e-05,1.8684,1140.8,2.0935,0,1.2567e+05,3.5604e+17,0,0,0,199.68,0,,11.33,3.2305,0,0
2.0883,6.1299e+05,0,1.3201e-05,1.8816,1128.9,2.0476,0,1.2314e+05,3.2003e+17,0,0,0,198.53,0,,11.404,3.3036,0,0
2.0587,6.0497e+05,0,1.3138e-05,1.8944,1117.3,2.0016,0,1.207e+05,2.855e+17,0,0,0,197.41,0,,11.477,3.3767,0,0
2.03,5.9722e+05,0,1.3075e-05,1.907,1106.1,1.9582,0,1.1836e+05,2.5226e+17,0,0,0,196.31,0,,11.55,3.4498,0,0
2.0017,5.8957e+05,0,1.301e-05,1.9201,1094.9,1.9027,0,1.1604e+05,2.1927e+17,0,0,0,195.19,0,,11.623,3.5229,0,0
1.9739,5.8199e+05,0,1.2948e-05,1.9326,1083.7,1.8673,0,1.138e+05,1.874e+17,0,0,0,194.11,0,,11.696,3.596,0,0
1.9496,5.7533e+05,0,1.2895e-05,1.9432,1073.7,1.875,0,1.1186e+05,1.5991e+17,0,0,0,193.19,0,,11.769,3.6691,0,0
1.9278,5.694e+05,0,1.2847e-05,1.9531,1064.8,1.9635,0,1.1013e+05,1.3538e+17,0,0,0,192.35,0,,11.842,3.7422,0,0
1.905,5.6327e+05,0,1.2795e-05,1.9639,1055.6,2.0347,0,1.0833e+05,1.0972e+17,0,0,0,191.46,0,,11.915,3.8153,0,0
1.8796,5.5638e+05,0,1.2735e-05,1.9762,1045.2,2.0814,0,1.0631e+05,8.107e+16,0,0,0,190.43,0,,11.988,3.8884,0,0
