"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.7524,1.9635e+06,0.24147,699.33,0.60616,0,7.728e+05,9.5456e+18,335.64,,0,-8.1,0,0
7.7505,1.9631e+06,0.24224,701.34,0.16663,0,7.7254e+05,9.5418e+18,335.61,,0.0731,-8.0269,0,0
7.7486,1.9626e+06,0.243,703.35,-0.2729,0,7.7227e+05,9.538e+18,335.57,,0.1462,-7.9538,0,0
7.7467,1.9621e+06,0.24377,705.36,-0.71242,0,7.72e+05,9.5343e+18,335.54,,0.2193,-7.8807,0,0
7.7448,1.9616e+06,0.24454,707.37,-1.152,0,7.7174e+05,9.5305e+18,335.51,,0.2924,-7.8076,0,0
7.7429,1.9612e+06,0.2453,709.38,-1.5915,0,7.7147e+05,9.5267e+18,335.47,,0.3655,-7.7345,0,0
7.7411,1.9607e+06,0.24607,711.39,-2.031,0,7.712e+05,9.5229e+18,335.44,,0.4386,-7.6614,0,0
7.739,1.9602e+06,0.24696,713.73,-2.4607,0,7.7091e+05,9.5187e+18,335.4,,0.5117,-7.5883,0,0
7.7359,1.9595e+06,0.24846,717.71,-2.8423,0,7.7048e+05,9.5127e+18,335.35,,0.5848,-7.5152,0,0
7.7328,1.9588e+06,0.24996,721.69,-3.224,0,7.7006e+05,9.5067e+18,335.3,,0.6579,-7.4421,0,0
7.7298,1.9582e+06,0.25146,725.67,-3.6057,0,7.6963e+05,9.5006e+18,335.24,,0.731,-7.369,0,0
7.7267,1.9575e+06,0.25296,729.66,-3.9873,0,7.6921e+05,9.4946e+18,335.19,,0.8041,-7.2959,0,0
7.7236,1.9568e+06,0.25446,733.64,-4.369,0,7.6878e+05,9.4886e+18,335.14,,0.8772,-7.2228,0,0
7.7206,1.9561e+06,0.25596,737.62,-4.7506,0,7.6836e+05,9.4825e+18,335.09,,0.9503,-7.1497,0,0
7.7164,1.9552e+06,0.25773,742.24,-5.0395,0,7.6781e+05,9.4747e+18,335.03,,1.0234,-7.0766,0,0
7.7099,1.9537e+06,0.26009,748.31,-5.1168,0,7.6696e+05,9.4627e+18,334.94,,1.0965,-7.0035,0,0
7.7034,1.9523e+06,0.26246,754.39,-5.194,0,7.6612e+05,9.4508e+18,334.86,,1.1696,-6.9304,0,0
