"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.7203,2.3953,40053,458.49,1,0,8,0,0
1.7213,2.3942,40075,458.49,1,0.016,8,0.016,0
1.723,2.3933,40116,458.49,1,0.032,8,0.032,0
1.7264,2.393,40196,458.51,1,0.048,8,0.048,0
1.7299,2.393,40278,458.53,1,0.064,8,0.064,0
1.7334,2.3933,40359,458.54,1,0.08,8,0.08,0
1.7359,2.3939,40418,458.55,1,0.096,8,0.096,0
1.7381,2.3945,40469,458.56,1,0.112,8,0.112,0
1.7395,2.3951,40502,458.57,1,0.128,8,0.128,0
1.7404,2.3956,40522,458.57,1,0.144,8,0.144,0
1.7407,2.3961,40529,458.57,1,0.16,8,0.16,0
1.7402,2.3965,40517,458.56,1,0.176,8,0.176,0
1.7393,2.3969,40495,458.55,1,0.192,8,0.192,0
1.7378,2.3973,40461,458.54,1,0.208,8,0.208,0
1.7358,2.3977,40414,458.52,1,0.224,8,0.224,0
1.7337,2.3981,40363,458.51,1,0.24,8,0.24,0
1.7312,2.3987,40304,458.49,1,0.256,8,0.256,0
1.7288,2.3993,40246,458.47,1,0.272,8,0.272,0
1.7263,2.4,40186,458.45,1,0.288,8,0.288,0
1.7237,2.4008,40127,458.43,1,0.304,8,0.304,0
1.7215,2.4016,40072,458.42,1,0.32,8,0.32,0
1.7192,2.4024,40018,458.4,1,0.336,8,0.336,0
1.7172,2.4033,39970,458.38,1,0.352,8,0.352,0
1.7152,2.4041,39924,458.37,1,0.368,8,0.368,0
1.7134,2.4049,39881,458.35,1,0.384,8,0.384,0
1.7118,2.4056,39842,458.34,1,0.4,8,0.4,0
1.7102,2.4062,39804,458.33,1,0.416,8,0.416,0
1.7087,2.4069,39769,458.32,1,0.432,8,0.432,0
1.7073,2.4075,39735,458.31,1,0.448,8,0.448,0
1.7059,2.408,39702,458.3,1,0.464,8,0.464,0
1.7044,2.4086,39668,458.29,1,0.48,8,0.48,0
1.703,2.4092,39633,458.28,1,0.496,8,0.496,0
1.7015,2.4097,39598,458.26,1,0.512,8,0.512,0
1.7,2.4103,39562,458.25,1,0.528,8,0.528,0
1.6983,2.4109,39522,458.24,1,0.544,8,0.544,0
1.6965,2.4116,39481,458.23,1,0.56,8,0.56,0
1.6947,2.4122,39438,458.22,1,0.576,8,0.576,0
1.6928,2.4129,39392,458.2,1,0.592,8,0.592,0
1.6908,2.4135,39345,458.19,1,0.608,8,0.608,0
1.6886,2.4142,39291,458.17,1,0.624,8,0.624,0
1.6863,2.4149,39238,458.16,1,0.64,8,0.64,0
1.684,2.4156,39183,458.14,1,0.656,8,0.656,0
1.6815,2.4162,39125,458.12,1,0.672,8,0.672,0
1.6791,2.4168,39068,458.11,1,0.688,8,0.688,0
1.6767,2.4174,39012,458.09,1,0.704,8,0.704,0
1.6744,2.418,38956,458.07,1,0.72,8,0.72,0
1.6721,2.4186,38901,458.06,1,0.736,8,0.736,0
1.6699,2.4191,38849,458.04,1,0.752,8,0.752,0
1.6677,2.4196,38798,458.02,1,0.768,8,0.768,0
1.6657,2.4201,38751,458.01,1,0.784,8,0.784,0
1.6638,2.4206,38704,458,1,0.8,8,0.8,0
1.6619,2.4211,38660,457.98,1,0.816,8,0.816,0
1.6602,2.4216,38619,457.97,1,0.832,8,0.832,0
1.6585,2.4221,38579,457.96,1,0.848,8,0.848,0
1.6569,2.4226,38541,457.95,1,0.864,8,0.864,0
1.6553,2.4232,38504,457.94,1,0.88,8,0.88,0
1.6538,2.4237,38468,457.92,1,0.896,8,0.896,0
1.6524,2.4242,38434,457.91,1,0.912,8,0.912,0
1.6509,2.4246,38401,457.9,1,0.928,8,0.928,0
1.6496,2.4251,38368,457.89,1,0.944,8,0.944,0
1.6482,2.4256,38335,457.88,1,0.96,8,0.96,0
1.6468,2.4261,38303,457.87,1,0.976,8,0.976,0
1.6455,2.4266,38271,457.86,1,0.992,8,0.992,0
1.6442,2.427,38241,457.85,1,1.008,8,1.008,0
1.6429,2.4275,38209,457.84,1,1.024,8,1.024,0
1.6415,2.4279,38176,457.83,1,1.04,8,1.04,0
1.6402,2.4283,38147,457.82,1,1.056,8,1.056,0
1.6388,2.4288,38113,457.81,1,1.072,8,1.072,0
1.6373,2.4292,38078,457.8,1,1.088,8,1.088,0
1.6359,2.4297,38043,457.79,1,1.104,8,1.104,0
1.6344,2.4301,38009,457.78,1,1.12,8,1.12,0
1.6329,2.4305,37972,457.77,1,1.136,8,1.136,0
1.6313,2.431,37936,457.76,1,1.152,8,1.152,0
1.6299,2.4314,37902,457.75,1,1.168,8,1.168,0
1.6284,2.4318,37867,457.74,1,1.184,8,1.184,0
1.6271,2.4322,37836,457.73,1,1.2,8,1.2,0
1.6258,2.4326,37804,457.72,1,1.216,8,1.216,0
1.6245,2.433,37773,457.71,1,1.232,8,1.232,0
1.6234,2.4333,37749,457.7,1,1.248,8,1.248,0
1.6225,2.4336,37726,457.69,1,1.264,8,1.264,0
1.6216,2.4339,37705,457.69,1,1.28,8,1.28,0
1.621,2.4341,37691,457.68,1,1.296,8,1.296,0
1.6206,2.4342,37682,457.68,1,1.312,8,1.312,0
1.6204,2.4343,37678,457.68,1,1.328,8,1.328,0
1.6205,2.4343,37679,457.68,1,1.344,8,1.344,0
1.6209,2.4342,37689,457.68,1,1.36,8,1.36,0
1.6215,2.434,37702,457.68,1,1.376,8,1.376,0
1.6222,2.4338,37720,457.69,1,1.392,8,1.392,0
1.6232,2.4336,37742,457.7,1,1.408,8,1.408,0
1.6241,2.4333,37764,457.7,1,1.424,8,1.424,0
1.625,2.4331,37786,457.71,1,1.44,8,1.44,0
1.626,2.4328,37809,457.72,1,1.456,8,1.456,0
1.6269,2.4327,37830,457.72,1,1.472,8,1.472,0
1.6277,2.4325,37851,457.73,1,1.488,8,1.488,0
1.6283,2.4324,37864,457.73,1,1.504,8,1.504,0
1.6286,2.4324,37872,457.74,1,1.52,8,1.52,0
1.6285,2.4327,37868,457.73,1,1.536,8,1.536,0
1.6282,2.4331,37862,457.73,1,1.552,8,1.552,0
1.628,2.4336,37856,457.73,1,1.568,8,1.568,0
1.6277,2.4339,37850,457.73,1,1.584,8,1.584,0
1.6289,2.4338,37878,457.74,1,1.6,8,1.6,0
1.6314,2.4332,37938,457.75,1,1.616,8,1.616,0
1.6339,2.4325,37997,457.77,1,1.632,8,1.632,0
1.6365,2.4319,38058,457.79,1,1.648,8,1.648,0
1.6506,2.4271,38392,457.89,1,1.664,8,1.664,0
1.669,2.4209,38827,458.02,1,1.68,8,1.68,0
1.6873,2.4147,39262,458.15,1,1.696,8,1.696,0
1.717,2.405,39966,458.37,1,1.712,8,1.712,0
1.7879,2.383,41650,458.87,1,1.728,8,1.728,0
1.8588,2.3609,43336,459.38,1,1.744,8,1.744,0
1.9297,2.3387,45021,459.89,1,1.76,8,1.76,0
2.0817,2.3021,48640,460.81,1,1.776,8,1.776,0
2.2504,2.2625,52659,461.81,1,1.792,8,1.792,0
2.4192,2.2229,56679,462.82,1,1.808,8,1.808,0
2.6065,2.1861,61141,463.79,1,1.824,8,1.824,0
2.8093,2.1555,65966,464.67,1,1.84,8,1.84,0
3.0112,2.1252,70773,465.54,1,1.856,8,1.856,0
3.2132,2.095,75580,466.4,1,1.872,8,1.872,0
3.3579,2.0787,79017,466.91,1,1.888,8,1.888,0
3.4895,2.0651,82140,467.34,1,1.904,8,1.904,0
3.6211,2.0514,85262,467.77,1,1.92,8,1.92,0
3.7455,2.0387,88215,468.17,1,1.936,8,1.936,0
3.8143,2.0325,89844,468.36,1,1.952,8,1.952,0
3.8818,2.0265,91441,468.54,1,1.968,8,1.968,0
3.9493,2.0205,93038,468.73,1,1.984,8,1.984,0
3.9984,2.0163,94199,468.85,1,2,8,2,0
4.0457,2.0125,95314,468.97,1,2.016,8,2.016,0
4.0929,2.0087,96430,469.08,1,2.032,8,2.032,0
4.1379,2.0051,97493,469.19,1,2.048,8,2.048,0
4.1825,2.0015,98544,469.29,1,2.064,8,2.064,0
4.2272,1.9979,99601,469.4,1,2.08,8,2.08,0
4.2722,1.9942,1.0066e+05,469.5,1,2.096,8,2.096,0
4.3171,1.9905,1.0172e+05,469.61,1,2.112,8,2.112,0
4.3621,1.9867,1.0278e+05,469.71,1,2.128,8,2.128,0
4.409,1.9828,1.0389e+05,469.82,1,2.144,8,2.144,0
4.456,1.9787,1.05e+05,469.93,1,2.16,8,2.16,0
4.503,1.9747,1.0611e+05,470.04,1,2.176,8,2.176,0
4.5515,1.9705,1.0725e+05,470.15,1,2.192,8,2.192,0
4.6004,1.9662,1.0841e+05,470.27,1,2.208,8,2.208,0
4.6491,1.962,1.0956e+05,470.38,1,2.224,8,2.224,0
4.6981,1.9577,1.1071e+05,470.5,1,2.24,8,2.24,0
4.7478,1.9533,1.1189e+05,470.61,1,2.256,8,2.256,0
4.7973,1.949,1.1306e+05,470.73,1,2.272,8,2.272,0
4.8466,1.9447,1.1422e+05,470.85,1,2.288,8,2.288,0
4.8955,1.9406,1.1537e+05,470.96,1,2.304,8,2.304,0
4.9442,1.9365,1.1652e+05,471.07,1,2.32,8,2.32,0
4.9929,1.9325,1.1767e+05,471.19,1,2.336,8,2.336,0
5.0419,1.9284,1.1883e+05,471.3,1,2.352,8,2.352,0
5.0881,1.9248,1.1992e+05,471.4,1,2.368,8,2.368,0
5.1344,1.9212,1.2101e+05,471.51,1,2.384,8,2.384,0
5.1806,1.9175,1.221e+05,471.61,1,2.4,8,2.4,0
5.2267,1.9139,1.2319e+05,471.72,1,2.416,8,2.416,0
5.2681,1.9107,1.2417e+05,471.81,1,2.432,8,2.432,0
5.309,1.9076,1.2513e+05,471.9,1,2.448,8,2.448,0
5.35,1.9044,1.261e+05,471.99,1,2.464,8,2.464,0
5.3903,1.9013,1.2705e+05,472.08,1,2.48,8,2.48,0
5.4273,1.8985,1.2792e+05,472.16,1,2.496,8,2.496,0
5.4631,1.8957,1.2877e+05,472.24,1,2.512,8,2.512,0
5.4972,1.8931,1.2957e+05,472.31,1,2.528,8,2.528,0
5.5272,1.8908,1.3028e+05,472.38,1,2.544,8,2.544,0
5.5585,1.8884,1.3102e+05,472.44,1,2.56,8,2.56,0
5.5898,1.886,1.3175e+05,472.51,1,2.576,8,2.576,0
5.6177,1.8838,1.3241e+05,472.56,1,2.592,8,2.592,0
5.6446,1.8816,1.3304e+05,472.62,1,2.608,8,2.608,0
5.6714,1.8795,1.3367e+05,472.67,1,2.624,8,2.624,0
5.695,1.8775,1.3423e+05,472.72,1,2.64,8,2.64,0
5.7185,1.8756,1.3478e+05,472.76,1,2.656,8,2.656,0
5.7421,1.8737,1.3533e+05,472.8,1,2.672,8,2.672,0
5.766,1.8717,1.3589e+05,472.85,1,2.688,8,2.688,0
5.7876,1.8698,1.364e+05,472.89,1,2.704,8,2.704,0
5.8091,1.868,1.369e+05,472.93,1,2.72,8,2.72,0
5.8305,1.8662,1.3741e+05,472.96,1,2.736,8,2.736,0
5.8517,1.8644,1.379e+05,473,1,2.752,8,2.752,0
5.8721,1.8627,1.3838e+05,473.04,1,2.768,8,2.768,0
5.8925,1.8609,1.3886e+05,473.08,1,2.784,8,2.784,0
5.9129,1.8592,1.3934e+05,473.12,1,2.8,8,2.8,0
5.9334,1.8575,1.3983e+05,473.16,1,2.816,8,2.816,0
5.9541,1.8559,1.4031e+05,473.2,1,2.832,8,2.832,0
5.9748,1.8542,1.408e+05,473.25,1,2.848,8,2.848,0
5.9956,1.8526,1.4129e+05,473.29,1,2.864,8,2.864,0
6.0165,1.851,1.4178e+05,473.34,1,2.88,8,2.88,0
6.0377,1.8494,1.4228e+05,473.39,1,2.896,8,2.896,0
6.0588,1.8479,1.4278e+05,473.44,1,2.912,8,2.912,0
6.0799,1.8463,1.4328e+05,473.49,1,2.928,8,2.928,0
6.1014,1.8448,1.4379e+05,473.55,1,2.944,8,2.944,0
6.123,1.8433,1.4431e+05,473.61,1,2.96,8,2.96,0
6.1446,1.8417,1.4482e+05,473.67,1,2.976,8,2.976,0
6.166,1.8403,1.4533e+05,473.73,1,2.992,8,2.992,0
6.1877,1.8388,1.4584e+05,473.79,1,3.008,8,3.008,0
6.2094,1.8373,1.4636e+05,473.85,1,3.024,8,3.024,0
6.2311,1.8358,1.4688e+05,473.91,1,3.04,8,3.04,0
6.2527,1.8343,1.4739e+05,473.97,1,3.056,8,3.056,0
6.2743,1.8328,1.479e+05,474.02,1,3.072,8,3.072,0
6.296,1.8313,1.4842e+05,474.08,1,3.088,8,3.088,0
