"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.9186,0.24142,7.6819,1.1103,1,0,-8.1,0,0
6.9166,0.24224,7.6789,1.1102,1,0.0731,-8.0269,0,0
6.9145,0.24306,7.6758,1.1101,1,0.1462,-7.9538,0,0
6.9125,0.24388,7.6728,1.11,1,0.2193,-7.8807,0,0
6.9104,0.2447,7.6698,1.1099,1,0.2924,-7.8076,0,0
6.9083,0.24552,7.6668,1.1098,1,0.3655,-7.7345,0,0
6.9063,0.24634,7.6638,1.1097,1,0.4386,-7.6614,0,0
6.9039,0.24732,7.6603,1.1096,1,0.5117,-7.5883,0,0
6.9,0.24908,7.6546,1.1094,1,0.5848,-7.5152,0,0
6.8961,0.25083,7.649,1.1092,1,0.6579,-7.4421,0,0
6.8922,0.25259,7.6433,1.109,1,0.731,-7.369,0,0
6.8882,0.25434,7.6376,1.1088,1,0.8041,-7.2959,0,0
6.8843,0.25609,7.6319,1.1086,1,0.8772,-7.2228,0,0
6.8804,0.25785,7.6263,1.1084,1,0.9503,-7.1497,0,0
6.8758,0.25993,7.6195,1.1082,1,1.0234,-7.0766,0,0
6.8695,0.26275,7.6103,1.1078,1,1.0965,-7.0035,0,0
6.8632,0.26557,7.601,1.1075,1,1.1696,-6.9304,0,0
6.8569,0.26838,7.5918,1.1072,1,1.2427,-6.8573,0,0
6.8506,0.2712,7.5826,1.1068,1,1.3158,-6.7842,0,0
6.8443,0.27402,7.5734,1.1065,1,1.3889,-6.7111,0,0
6.838,0.27684,7.5641,1.1062,1,1.462,-6.638,0,0
6.831,0.28007,7.5538,1.1058,1,1.5351,-6.5649,0,0
6.8231,0.2839,7.5417,1.1053,1,1.6082,-6.4918,0,0
6.8151,0.28773,7.5296,1.1048,1,1.6813,-6.4187,0,0
6.8072,0.29156,7.5175,1.1043,1,1.7544,-6.3456,0,0
6.7992,0.2954,7.5054,1.1039,1,1.8275,-6.2725,0,0
6.7913,0.29923,7.4933,1.1034,1,1.9006,-6.1994,0,0
6.7833,0.30306,7.4812,1.1029,1,1.9737,-6.1263,0,0
6.7736,0.30741,7.4666,1.1023,1,2.0468,-6.0532,0,0
6.7616,0.31245,7.4488,1.1016,1,2.1199,-5.9801,0,0
6.7496,0.31748,7.431,1.101,1,2.193,-5.907,0,0
6.7376,0.32251,7.4132,1.1003,1,2.2661,-5.8339,0,0
6.7234,0.32874,7.3916,1.0994,1,2.3392,-5.7608,0,0
6.709,0.33506,7.3697,1.0985,1,2.4123,-5.6877,0,0
6.6947,0.34137,7.3478,1.0976,1,2.4854,-5.6146,0,0
6.679,0.34795,7.3241,1.0966,1,2.5585,-5.5415,0,0
6.6616,0.35488,7.298,1.0955,1,2.6316,-5.4684,0,0
6.6441,0.36182,7.2718,1.0945,1,2.7047,-5.3953,0,0
6.6267,0.36875,7.2457,1.0934,1,2.7778,-5.3222,0,0
6.6094,0.37604,7.2192,1.0923,1,2.8509,-5.2491,0,0
6.5921,0.38336,7.1926,1.0911,1,2.924,-5.176,0,0
6.5748,0.39067,7.1661,1.0899,1,2.9971,-5.1029,0,0
6.5561,0.3985,7.1373,1.0887,1,3.0702,-5.0298,0,0
6.5351,0.40717,7.105,1.0872,1,3.1433,-4.9567,0,0
6.5111,0.41629,7.0686,1.0856,1,3.2164,-4.8836,0,0
6.4852,0.42572,7.0296,1.0839,1,3.2895,-4.8105,0,0
6.4598,0.43468,6.9914,1.0823,1,3.3626,-4.7374,0,0
6.4345,0.44358,6.9534,1.0807,1,3.4357,-4.6643,0,0
6.4093,0.45327,6.9146,1.0788,1,3.5088,-4.5912,0,0
6.3828,0.46316,6.8739,1.0769,1,3.5819,-4.5181,0,0
6.3526,0.47359,6.8284,1.0749,1,3.655,-4.445,0,0
6.3218,0.48415,6.7821,1.0728,1,3.7281,-4.3719,0,0
6.2904,0.49482,6.7349,1.0707,1,3.8012,-4.2988,0,0
6.258,0.50572,6.6862,1.0684,1,3.8743,-4.2257,0,0
6.2251,0.51672,6.637,1.0662,1,3.9474,-4.1526,0,0
6.1901,0.52807,6.5848,1.0637,1,4.0205,-4.0795,0,0
6.1546,0.53951,6.5319,1.0613,1,4.0936,-4.0064,0,0
6.1174,0.55126,6.4768,1.0587,1,4.1667,-3.9333,0,0
6.0796,0.5631,6.4208,1.0561,1,4.2398,-3.8602,0,0
6.0405,0.57513,6.3631,1.0534,1,4.3129,-3.7871,0,0
6.0007,0.58721,6.3045,1.0506,1,4.386,-3.714,0,0
5.9603,0.59934,6.2453,1.0478,1,4.4591,-3.6409,0,0
5.92,0.61158,6.1859,1.0449,1,4.5322,-3.5678,0,0
5.8797,0.62385,6.1266,1.042,1,4.6053,-3.4947,0,0
5.8376,0.63656,6.0649,1.0389,1,4.6784,-3.4216,0,0
5.7918,0.64965,5.9986,1.0357,1,4.7515,-3.3485,0,0
5.7461,0.66274,5.9327,1.0325,1,4.8246,-3.2754,0,0
5.6984,0.67657,5.8636,1.029,1,4.8977,-3.2023,0,0
5.6482,0.69075,5.7914,1.0253,1,4.9708,-3.1292,0,0
5.5985,0.70473,5.72,1.0217,1,5.0439,-3.0561,0,0
5.5484,0.71874,5.6484,1.018,1,5.117,-2.983,0,0
5.4975,0.73279,5.576,1.0143,1,5.1901,-2.9099,0,0
5.4462,0.74687,5.5033,1.0105,1,5.2632,-2.8368,0,0
5.3955,0.76116,5.4313,1.0066,1,5.3363,-2.7637,0,0
5.3417,0.77548,5.3557,1.0026,1,5.4094,-2.6906,0,0
5.2898,0.78948,5.2831,0.99873,1,5.4825,-2.6175,0,0
5.2367,0.80401,5.2089,0.99468,1,5.5556,-2.5444,0,0
5.1814,0.8188,5.132,0.99045,1,5.6287,-2.4713,0,0
5.1259,0.83373,5.0551,0.98617,1,5.7018,-2.3982,0,0
5.0704,0.84854,4.9786,0.98187,1,5.7749,-2.3251,0,0
5.0148,0.86345,4.902,0.97751,1,5.848,-2.252,0,0
4.9585,0.87842,4.8252,0.9731,1,5.9211,-2.1789,0,0
4.9022,0.89336,4.7486,0.96866,1,5.9942,-2.1058,0,0
4.8452,0.90854,4.6714,0.96412,1,6.0673,-2.0327,0,0
4.7878,0.92383,4.594,0.95951,1,6.1404,-1.9596,0,0
