"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -1.721423166,        -2.2029427,      -1.888148043,      -1.276835675,      -9.640079678
          0,           0,           1,      -1.907750289,      -2.404970673,      -2.088973672,      -1.464100152,       -9.92957689
          0,           0,           2,      -2.123449674,       -2.67989195,        -2.3400788,      -1.652085544,      -9.888753201
          0,           0,           3,      -2.192929203,      -3.037684246,      -2.365180315,       -1.68958397,      -9.939986189
          0,           0,           4,      -2.183843013,      -3.287672757,      -2.229654078,      -1.685661529,      -10.09581858
          0,           0,           5,      -2.364586929,      -3.435774172,      -2.692994868,      -1.898308099,      -10.13903921
          0,           0,           6,      -2.404776031,      -3.465137222,      -3.032239404,      -1.956317635,      -10.18618967
          0,           0,           7,      -2.348688374,      -3.419720829,      -2.433456435,      -1.907479332,      -10.23028975
          0,           0,           8,      -2.410658468,      -3.440591853,      -2.564710889,      -1.986518519,      -10.27817871
          0,           0,           9,      -2.509745976,      -3.484931601,      -3.006406224,      -2.106717937,       -10.3018615
          0,           0,          10,      -2.543921446,      -3.417101113,       -3.02688698,      -2.155931374,      -10.34988368
          0,           0,          11,      -2.544998462,      -3.425013604,      -2.743125986,       -2.16931416,       -10.3912752
          0,           0,          12,       -2.60798238,      -3.417247338,      -2.806364564,        -2.2456361,      -10.39299391
          0,           0,          13,      -2.715061621,      -3.463315457,      -3.125151502,      -2.374584497,      -10.45466951
          0,           0,          14,      -2.771602279,      -3.423773206,      -3.164658179,       -2.44673397,      -10.45730572
          0,           0,          15,      -2.808420698,      -3.409702627,      -3.052418299,      -2.498737294,      -10.41615718
          0,           0,          16,      -2.863462878,      -3.373068834,      -3.087154936,      -2.561855626,      -10.41134275
          0,           0,          17,      -2.973099068,      -3.411735695,      -3.225364902,      -2.689723678,      -10.48501235
          0,           0,          18,      -3.036551027,      -3.409042382,      -3.213835526,      -2.763397036,      -10.38182636
          0,           0,          19,       -3.04454498,      -3.389520232,      -3.135074783,      -2.758507461,      -10.29300454
          0,           0,          20,      -3.067889828,      -3.370780274,      -3.111909446,      -2.757821424,      -10.21199491
          0,           0,          21,      -3.039277425,      -3.341191192,      -3.059336084,      -2.729548125,      -10.12739282
          0,           0,          22,      -2.969771876,      -3.311301921,      -2.997580645,      -2.660759517,      -9.956660634
          0,           0,          23,      -2.897715778,       -3.26636134,      -2.920608212,      -2.567304509,       -9.79967989
          0,           0,          24,       -2.85884205,      -3.213526964,      -2.872179251,      -2.503988813,      -9.838107003
          0,           0,          25,      -2.895518947,      -3.280146245,      -3.009962184,       -2.54291296,      -9.751629795
          0,           0,          26,      -2.847936346,      -3.232997105,      -2.992821685,      -2.487587425,      -9.747582478
          0,           0,          27,      -2.844983406,      -3.186500282,      -2.992858821,      -2.470039348,      -9.692676803
          0,           0,          28,       -2.89518276,      -3.160720937,      -2.970150873,      -2.486613141,      -9.625619962
          0,           0,          29,      -2.970582299,      -3.180767341,       -3.00519025,      -2.538683521,      -9.531954275
          0,           0,          30,       -3.00195276,      -3.185844552,      -3.003478357,      -2.540559823,       -9.44905413
          0,           0,          31,      -2.976249651,      -3.194363295,      -2.954377853,      -2.495040278,      -9.396304882
          0,           0,          32,      -3.037917351,      -3.177841299,      -2.995072547,      -2.536058335,      -9.385813197
          0,           0,          33,      -3.053197487,      -3.167831301,       -3.01080533,      -2.544498773,       -9.36510812
          0,           0,          34,      -3.047316604,       -3.15849151,      -2.976348276,       -2.50040998,      -9.327693906
          0,           0,          35,      -3.046468621,      -3.152436173,      -2.958618627,      -2.463592884,      -9.260310205
          0,           0,          36,      -3.075816948,      -3.161519297,      -2.942226823,      -2.442784568,      -9.240881493
          0,           0,          37,      -3.100782747,      -3.140363002,      -2.982119056,      -2.472261825,      -9.196732619
          0,           0,          38,      -3.105504814,      -3.126034512,      -3.007367654,      -2.492105737,      -9.216292362
          0,           0,          39,      -3.109440687,       -3.16039261,      -3.026694687,       -2.50437214,      -9.210112164
          0,           0,          40,      -3.096451827,      -3.134763647,      -3.019025077,      -2.470690719,      -9.190144494
          0,           0,          41,      -3.114622332,       -3.11889563,       -3.02493917,      -2.470093556,      -9.183159903
          0,           0,          42,      -3.146397432,       -3.11728182,      -3.048229678,      -2.505337851,      -9.181056706
