"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.34314,3.3678,0.11485,0.3347,1,0,10,0,0
0.34222,3.3681,0.11475,0.33531,1,0.016,10,0.016,0
0.34264,3.3774,0.11478,0.33497,1,0.032,10,0.032,0
0.3436,3.3853,0.11494,0.33452,1,0.048,10,0.048,0
0.34486,3.3871,0.11537,0.33455,1,0.064,10,0.064,0
0.34623,3.3841,0.11603,0.33513,1,0.08,10,0.08,0
0.34801,3.3786,0.11695,0.33605,1,0.096,10,0.096,0
0.35022,3.3724,0.11808,0.33717,1,0.112,10,0.112,0
0.35218,3.3671,0.11914,0.3383,1,0.128,10,0.128,0
0.35333,3.3647,0.11983,0.33914,1,0.144,10,0.144,0
0.354,3.3651,0.12024,0.33967,1,0.16,10,0.16,0
0.35466,3.3665,0.12063,0.34011,1,0.176,10,0.176,0
0.35569,3.3674,0.12117,0.34064,1,0.192,10,0.192,0
0.3572,3.3668,0.12192,0.34133,1,0.208,10,0.208,0
0.35885,3.3649,0.12276,0.34208,1,0.224,10,0.224,0
0.36047,3.3622,0.12357,0.34279,1,0.24,10,0.24,0
0.36199,3.3595,0.12428,0.34332,1,0.256,10,0.256,0
0.36346,3.3565,0.12495,0.34378,1,0.272,10,0.272,0
0.3649,3.3529,0.12562,0.34427,1,0.288,10,0.288,0
0.36643,3.3486,0.12634,0.34478,1,0.304,10,0.304,0
0.36811,3.3437,0.12712,0.34532,1,0.32,10,0.32,0
0.36986,3.3385,0.12794,0.3459,1,0.336,10,0.336,0
0.37174,3.3328,0.12882,0.34655,1,0.352,10,0.352,0
0.37356,3.3273,0.12969,0.34718,1,0.368,10,0.368,0
0.37522,3.3225,0.13049,0.34776,1,0.384,10,0.384,0
0.37649,3.3191,0.13109,0.34819,1,0.4,10,0.4,0
0.37726,3.3175,0.13145,0.34844,1,0.416,10,0.416,0
0.37749,3.3178,0.13155,0.34848,1,0.432,10,0.432,0
0.37717,3.3199,0.13136,0.34829,1,0.448,10,0.448,0
0.37633,3.3234,0.13093,0.3479,1,0.464,10,0.464,0
0.37511,3.3281,0.13031,0.34739,1,0.48,10,0.48,0
0.37366,3.3333,0.12958,0.34679,1,0.496,10,0.496,0
0.37219,3.3387,0.12885,0.3462,1,0.512,10,0.512,0
0.37083,3.3437,0.12818,0.34565,1,0.528,10,0.528,0
0.36979,3.3472,0.12766,0.34522,1,0.544,10,0.544,0
0.36919,3.3487,0.12736,0.34496,1,0.56,10,0.56,0
0.36849,3.3506,0.12701,0.34469,1,0.576,10,0.576,0
0.36775,3.3526,0.12667,0.34443,1,0.592,10,0.592,0
0.36726,3.3539,0.12645,0.34431,1,0.608,10,0.608,0
0.3674,3.354,0.12654,0.34443,1,0.624,10,0.624,0
0.36798,3.3537,0.12686,0.34476,1,0.64,10,0.64,0
0.36887,3.3537,0.12731,0.34514,1,0.656,10,0.656,0
0.37001,3.354,0.12787,0.34559,1,0.672,10,0.672,0
0.37116,3.3547,0.12846,0.3461,1,0.688,10,0.688,0
0.37208,3.3556,0.12896,0.3466,1,0.704,10,0.704,0
0.37253,3.3571,0.12923,0.3469,1,0.72,10,0.72,0
0.37248,3.3598,0.12918,0.34682,1,0.736,10,0.736,0
0.37182,3.3633,0.12878,0.34635,1,0.752,10,0.752,0
0.37073,3.366,0.12823,0.34588,1,0.768,10,0.768,0
0.36929,3.3679,0.12756,0.34541,1,0.784,10,0.784,0
0.36775,3.3692,0.12684,0.3449,1,0.8,10,0.8,0
0.36629,3.3702,0.12614,0.34436,1,0.816,10,0.816,0
0.3651,3.3708,0.12555,0.34387,1,0.832,10,0.832,0
0.36413,3.371,0.12506,0.34345,1,0.848,10,0.848,0
0.36346,3.371,0.12471,0.34313,1,0.864,10,0.864,0
0.36309,3.3713,0.1245,0.34289,1,0.88,10,0.88,0
0.36296,3.3717,0.1244,0.34274,1,0.896,10,0.896,0
0.36297,3.3722,0.12437,0.34264,1,0.912,10,0.912,0
0.36326,3.3729,0.12445,0.3426,1,0.928,10,0.928,0
0.36369,3.3735,0.12461,0.34262,1,0.944,10,0.944,0
0.36429,3.3739,0.12485,0.34273,1,0.96,10,0.96,0
0.36497,3.3737,0.12516,0.34293,1,0.976,10,0.976,0
0.36557,3.3732,0.12545,0.34316,1,0.992,10,0.992,0
0.36603,3.3727,0.12568,0.34336,1,1.008,10,1.008,0
0.36638,3.3722,0.12586,0.34353,1,1.024,10,1.024,0
0.36644,3.3725,0.12591,0.34359,1,1.04,10,1.04,0
0.36629,3.3736,0.12584,0.34355,1,1.056,10,1.056,0
0.36583,3.3758,0.1256,0.34334,1,1.072,10,1.072,0
0.36503,3.3793,0.12519,0.34297,1,1.088,10,1.088,0
0.36379,3.3837,0.12457,0.34243,1,1.104,10,1.104,0
0.36227,3.3881,0.12385,0.34187,1,1.12,10,1.12,0
0.36062,3.3923,0.12308,0.34131,1,1.136,10,1.136,0
0.3589,3.3958,0.12231,0.3408,1,1.152,10,1.152,0
0.35727,3.3995,0.12155,0.34022,1,1.168,10,1.168,0
