"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.45063,4.0422e-05,1.4372e+05,0,7.3873e-06,3.2929,311.98,4.1397,0,208.61,14281,-1.4031e+06,0,0,0,106.51,0.018732,0,,0,10,0,0
0.44927,4.0392e-05,1.4329e+05,0,7.3821e-06,3.2943,311.06,4.6241,0,209.13,14228,-1.4032e+06,0,0,0,106.43,0.018827,0,,0.016,10,0.016,0
0.44792,4.0362e-05,1.4286e+05,0,7.377e-06,3.2958,310.14,5.1084,0,209.65,14175,-1.4033e+06,0,0,0,106.36,0.018922,0,,0.032,10,0.032,0
0.44656,4.0331e-05,1.4242e+05,0,7.3719e-06,3.2972,309.22,5.5927,0,210.17,14122,-1.4034e+06,0,0,0,106.28,0.019017,0,,0.048,10,0.048,0
0.44521,4.0301e-05,1.4199e+05,0,7.3668e-06,3.2987,308.3,6.0771,0,210.69,14069,-1.4034e+06,0,0,0,106.21,0.019111,0,,0.064,10,0.064,0
0.44385,4.0271e-05,1.4156e+05,0,7.3616e-06,3.3001,307.38,6.5614,0,211.21,14016,-1.4035e+06,0,0,0,106.14,0.019206,0,,0.08,10,0.08,0
0.4425,4.024e-05,1.4112e+05,0,7.3565e-06,3.3016,306.46,7.0457,0,211.73,13963,-1.4036e+06,0,0,0,106.06,0.019301,0,,0.096,10,0.096,0
0.44114,4.021e-05,1.4069e+05,0,7.3514e-06,3.303,305.53,7.5301,0,212.25,13910,-1.4037e+06,0,0,0,105.99,0.019396,0,,0.112,10,0.112,0
0.43978,4.018e-05,1.4026e+05,0,7.3463e-06,3.3045,304.61,8.0144,0,212.77,13857,-1.4038e+06,0,0,0,105.92,0.01949,0,,0.128,10,0.128,0
0.43843,4.015e-05,1.3982e+05,0,7.3411e-06,3.3059,303.69,8.4987,0,213.29,13804,-1.4039e+06,0,0,0,105.84,0.019585,0,,0.144,10,0.144,0
0.43707,4.0119e-05,1.3939e+05,0,7.336e-06,3.3074,302.77,8.9831,0,213.81,13751,-1.404e+06,0,0,0,105.77,0.01968,0,,0.16,10,0.16,0
0.43572,4.0089e-05,1.3896e+05,0,7.3309e-06,3.3088,301.85,9.4674,0,214.33,13698,-1.4041e+06,0,0,0,105.7,0.019775,0,,0.176,10,0.176,0
0.43436,4.0059e-05,1.3853e+05,0,7.3258e-06,3.3103,300.93,9.9517,0,214.85,13645,-1.4042e+06,0,0,0,105.62,0.019869,0,,0.192,10,0.192,0
