"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.13215,0.00018337,29522,0,1.8353e-05,0.19261,8.9563,-0.0063073,0,12327,11687,-37306,0,0,0,297.75,17.104,0,,0,-0.02052,0,0
0.13214,0.00018331,29521,0,1.8352e-05,0.19325,8.985,-0.0077985,0,12308,11685,-37458,0,0,0,297.74,17.073,0,,9.8519e-05,-0.020421,0,0
0.13213,0.00018325,29520,0,1.8352e-05,0.19388,9.0138,-0.0092898,0,12289,11684,-37610,0,0,0,297.73,17.043,0,,0.00019704,-0.020323,0,0
0.13212,0.00018319,29519,0,1.8351e-05,0.19452,9.0425,-0.010781,0,12269,11683,-37763,0,0,0,297.72,17.012,0,,0.00029556,-0.020224,0,0
0.13211,0.00018313,29517,0,1.8351e-05,0.19516,9.0712,-0.012272,0,12250,11682,-37915,0,0,0,297.71,16.981,0,,0.00039408,-0.020126,0,0
0.1321,0.00018308,29516,0,1.835e-05,0.19579,9.1,-0.013764,0,12231,11680,-38067,0,0,0,297.7,16.951,0,,0.0004926,-0.020027,0,0
0.13207,0.00018301,29509,0,1.8349e-05,0.19661,9.1352,-0.019626,0,12193,11676,-38545,0,0,0,297.68,16.896,0,,0.00059112,-0.019929,0,0
0.13203,0.00018293,29501,0,1.8348e-05,0.19744,9.1707,-0.025722,0,12155,11672,-39041,0,0,0,297.65,16.841,0,,0.00068964,-0.01983,0,0
0.132,0.00018286,29493,0,1.8347e-05,0.19827,9.2062,-0.031817,0,12116,11668,-39536,0,0,0,297.63,16.785,0,,0.00078816,-0.019732,0,0
0.13196,0.00018279,29485,0,1.8345e-05,0.19909,9.2418,-0.037912,0,12078,11664,-40032,0,0,0,297.6,16.73,0,,0.00088668,-0.019633,0,0
0.13193,0.00018272,29477,0,1.8344e-05,0.19992,9.2773,-0.044007,0,12039,11660,-40528,0,0,0,297.58,16.674,0,,0.0009852,-0.019535,0,0
0.13189,0.00018263,29471,0,1.8343e-05,0.20103,9.3262,-0.046654,0,12009,11656,-40995,0,0,0,297.55,16.629,0,,0.0010837,-0.019436,0,0
0.13186,0.00018254,29465,0,1.8342e-05,0.20218,9.3766,-0.048913,0,11979,11652,-41459,0,0,0,297.52,16.584,0,,0.0011822,-0.019337,0,0
0.13183,0.00018246,29459,0,1.834e-05,0.20333,9.427,-0.051172,0,11950,11648,-41923,0,0,0,297.5,16.539,0,,0.0012808,-0.019239,0,0
