,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
50,7.1422,0.00018187,1830900.0,0,1.9622e-05,0.47071,1235.9,-6.1066,0,304480.0,689560.0,-197220.0,0,0,0,325.07,7.7526,0,,0.003655,-0.004445,0,0,802929.1472492242,1.000040170019828
51,7.1097,0.00018173,1823900.0,0,1.9595e-05,0.48083,1255.6,-5.9629,0,302880.0,685170.0,-205060.0,0,0,0,324.48,7.741,0,,0.0037281,-0.0043719,0,0,802892.0608976085,1.000015883955674
52,7.0755,0.00018161,1816600.0,0,1.9567e-05,0.49157,1276.2,-5.7279,0,301340.0,680560.0,-213290.0,0,0,0,323.86,7.735,0,,0.0038012,-0.0042988,0,0,802831.041132913,0.9999904887339129
53,7.0391,0.0001814,1808600.0,0,1.9536e-05,0.50244,1296.4,-5.6713,0,299940.0,675660.0,-222040.0,0,0,0,323.18,7.7299,0,,0.0038743,-0.0042257,0,0,802920.9417201303,0.9999627974723458
54,7.0014,0.00018115,1800200.0,0,1.9504e-05,0.51338,1316.2,-5.7171,0,298620.0,670590.0,-231090.0,0,0,0,322.49,7.7252,0,,0.0039474,-0.0041526,0,0,802862.562046829,0.9999348464154536
55,6.9636,0.00018106,1792100.0,0,1.9472e-05,0.52473,1336.4,-5.3797,0,296610.0,665490.0,-240190.0,0,0,0,321.77,7.7119,0,,0.0040205,-0.0040795,0,0,802998.4880211992,0.9999058512575116
56,6.9256,0.00018089,1783800.0,0,1.9439e-05,0.53591,1356.0,-5.0833,0,294830.0,660410.0,-249270.0,0,0,0,321.07,7.701,0,,0.0040936,-0.0040064,0,0,802948.7295830986,0.9998778258751703
57,6.8875,0.00018046,1775500.0,0,1.9408e-05,0.54652,1373.7,-4.9688,0,293800.0,655360.0,-258290.0,0,0,0,320.37,7.6982,0,,0.0041667,-0.0039333,0,0,802901.5225095957,0.9998499665909761
58,6.8495,0.00018016,1767400.0,0,1.9375e-05,0.55769,1392.6,-3.7581,0,293050.0,650300.0,-267320.0,0,0,0,319.67,7.7084,0,,0.0042398,-0.0038602,0,0,802807.0670561448,0.9998222787502216
59,6.8039,0.00017989,1757200.0,0,1.9336e-05,0.57014,1412.4,-3.3314,0,291720.0,644240.0,-278140.0,0,0,0,318.81,7.7127,0,,0.0043129,-0.0037871,0,0,802839.649600235,0.9997884696751296
60,6.7581,0.00017961,1747100.0,0,1.9296e-05,0.58271,1431.8,-3.0833,0,290660.0,638160.0,-288990.0,0,0,0,317.94,7.7247,0,,0.004386,-0.003714,0,0,802884.6299512736,0.9997545111217141
61,6.7097,0.00017929,1736400.0,0,1.9255e-05,0.59556,1450.9,-2.9811,0,289110.0,631800.0,-300350.0,0,0,0,317.04,7.7253,0,,0.0044591,-0.0036409,0,0,802785.3466944164,0.999719676686095
62,6.662,0.00017884,1725800.0,0,1.9212e-05,0.60847,1469.6,-2.9656,0,288170.0,625480.0,-311650.0,0,0,0,316.12,7.7361,0,,0.0045322,-0.0035678,0,0,802857.8609322648,0.9996843022886185
63,6.6146,0.00017846,1715300.0,0,1.917e-05,0.621,1487.0,-2.9145,0,286740.0,619230.0,-322800.0,0,0,0,315.2,7.7364,0,,0.0046053,-0.0034947,0,0,802963.2163570458,0.9996491889284199
64,6.5661,0.00017805,1704500.0,0,1.9127e-05,0.63371,1504.1,-2.4991,0,285500.0,612880.0,-334140.0,0,0,0,314.28,7.742,0,,0.0046784,-0.0034216,0,0,802877.3310809615,0.9996144172430976
65,6.5142,0.00017751,1693100.0,0,1.9081e-05,0.64743,1522.1,-2.2929,0,284970.0,606100.0,-346260.0,0,0,0,313.27,7.7653,0,,0.0047515,-0.0033485,0,0,802966.7739069235,0.9995764935005682
66,6.4589,0.00017692,1680600.0,0,1.9031e-05,0.66129,1538.9,-2.8984,0,283640.0,598900.0,-359100.0,0,0,0,312.2,7.7694,0,,0.0048246,-0.0032754,0,0,802959.273293675,0.9995367209025517
67,6.4072,0.0001763,1669200.0,0,1.8985e-05,0.67449,1554.5,-2.7019,0,282830.0,592210.0,-371050.0,0,0,0,311.21,7.7826,0,,0.0048977,-0.0032023,0,0,802838.5645465885,0.9995003156516165
68,6.3526,0.0001757,1656900.0,0,1.8935e-05,0.68822,1570.0,-2.6585,0,281660.0,585150.0,-383660.0,0,0,0,310.14,7.7904,0,,0.0049708,-0.0031292,0,0,802860.5203983835,0.999461252725032
69,6.297,0.00017495,1644500.0,0,1.8884e-05,0.7021,1584.8,-2.423,0,281050.0,578000.0,-396440.0,0,0,0,309.05,7.8086,0,,0.0050439,-0.0030561,0,0,802854.8734457458,0.999421858031287
70,6.2395,0.00017409,1631600.0,0,1.8831e-05,0.71651,1599.6,-2.2221,0,280610.0,570590.0,-409660.0,0,0,0,307.91,7.83,0,,0.005117,-0.002983,0,0,802850.3625828128,0.999381068669635
71,6.1803,0.0001733,1618200.0,0,1.8776e-05,0.73094,1613.3,-2.2274,0,279320.0,563030.0,-423170.0,0,0,0,306.74,7.8326,0,,0.0051901,-0.0029099,0,0,802808.5068530058,0.9993396714216659
72,6.1223,0.00017237,1605100.0,0,1.8722e-05,0.74511,1626.0,-2.0153,0,278710.0,555650.0,-436340.0,0,0,0,305.58,7.8471,0,,0.0052632,-0.0028368,0,0,802831.7526650823,0.999299018625758
73,6.0635,0.00017146,1591800.0,0,1.8667e-05,0.75937,1638.1,-1.8461,0,277940.0,548210.0,-449630.0,0,0,0,304.41,7.8593,0,,0.0053363,-0.0027637,0,0,802756.7402013175,0.9992585346126271
74,6.0037,0.00017047,1578400.0,0,1.861e-05,0.77407,1650.0,-1.4839,0,277520.0,540620.0,-463170.0,0,0,0,303.19,7.8802,0,,0.0054094,-0.0026906,0,0,802815.9782551164,0.9992166760720576
75,5.9411,0.00016949,1564100.0,0,1.8549e-05,0.78938,1661.5,-1.39,0,276800.0,532700.0,-477320.0,0,0,0,301.9,7.8966,0,,0.0054825,-0.0026175,0,0,802915.0822839618,0.999172894438645
76,5.8776,0.0001684,1549600.0,0,1.8487e-05,0.8045,1671.7,-1.2793,0,276030.0,524740.0,-491540.0,0,0,0,300.6,7.9086,0,,0.0055556,-0.0025444,0,0,802918.7297186167,0.9991293974222466
77,5.8151,0.0001673,1535400.0,0,1.8427e-05,0.81943,1681.0,-1.2088,0,275330.0,516940.0,-505460.0,0,0,0,299.31,7.9213,0,,0.0056287,-0.0024713,0,0,802945.1368316013,0.9990867443334166
78,5.7516,0.00016616,1520900.0,0,1.8364e-05,0.8346,1689.7,-1.1072,0,274690.0,509050.0,-519560.0,0,0,0,298.0,7.9354,0,,0.0057018,-0.0023982,0,0,802885.886096098,0.9990440647793747
79,5.6868,0.00016496,1506000.0,0,1.83e-05,0.85001,1697.6,-0.99494,0,274080.0,501030.0,-533880.0,0,0,0,296.64,7.9503,0,,0.0057749,-0.0023251,0,0,802953.184786771,0.9990001904786567
80,5.6212,0.00016371,1490900.0,0,1.8234e-05,0.86558,1704.8,-0.88177,0,273490.0,492950.0,-548310.0,0,0,0,295.26,7.9651,0,,0.005848,-0.002252,0,0,802965.0546583744,0.9989563311802526
81,5.5551,0.00016242,1475700.0,0,1.8167e-05,0.88126,1711.2,-0.76981,0,272910.0,484840.0,-562790.0,0,0,0,293.86,7.9795,0,,0.0059211,-0.0021789,0,0,802963.2303096879,0.9989124675816492
82,5.4884,0.00016109,1460300.0,0,1.8099e-05,0.89704,1716.8,-0.66083,0,272340.0,476700.0,-577320.0,0,0,0,292.44,7.9935,0,,0.0059942,-0.0021058,0,0,802941.1794082156,0.9988686353863104
83,5.4212,0.00015972,1444700.0,0,1.803e-05,0.91294,1721.5,-0.55074,0,271770.0,468540.0,-591890.0,0,0,0,291.0,8.0071,0,,0.0060673,-0.0020327,0,0,802909.2347426552,0.9988248486428178
84,5.3534,0.00015832,1429000.0,0,1.796e-05,0.92897,1725.5,-0.44153,0,271210.0,460360.0,-606510.0,0,0,0,289.54,8.0204,0,,0.0061404,-0.0019596,0,0,802860.8286153134,0.9987811436204523
85,5.2852,0.00015687,1413100.0,0,1.7888e-05,0.94512,1728.6,-0.33201,0,270650.0,452150.0,-621150.0,0,0,0,288.05,8.0335,0,,0.0062135,-0.0018865,0,0,802869.2856990512,0.9987371459612012
86,5.2165,0.0001554,1397100.0,0,1.7815e-05,0.9614,1731.0,-0.22238,0,270100.0,443940.0,-635820.0,0,0,0,286.54,8.0464,0,,0.0062866,-0.0018134,0,0,802883.6036442261,0.9986932530520795
87,5.1474,0.00015389,1381000.0,0,1.7741e-05,0.97779,1732.6,-0.11374,0,269560.0,435720.0,-650500.0,0,0,0,285.01,8.059,0,,0.0063597,-0.0017403,0,0,802879.1130610278,0.9986495294423837
88,5.0779,0.00015235,1364600.0,0,1.7666e-05,0.99433,1733.4,-0.0048209,0,269030.0,427500.0,-665180.0,0,0,0,283.46,8.0716,0,,0.0064328,-0.0016672,0,0,802867.2284756516,0.99860598538512
89,5.008,0.00015078,1348200.0,0,1.7589e-05,1.011,1733.3,0.10684,0,268510.0,419280.0,-679860.0,0,0,0,281.89,8.0841,0,,0.0065059,-0.0015941,0,0,802839.5737624815,0.9985626604087788
90,4.9378,0.00014918,1331700.0,0,1.7512e-05,1.0278,1732.5,0.21949,0,268000.0,411070.0,-694520.0,0,0,0,280.3,8.0966,0,,0.006579,-0.001521,0,0,802791.2273869578,0.9985195617208
91,4.8673,0.00014755,1315000.0,0,1.7433e-05,1.0447,1730.9,0.33169,0,267500.0,402870.0,-709160.0,0,0,0,278.68,8.1089,0,,0.0066521,-0.0014479,0,0,802791.0785393788,0.9984762794049749
92,4.7966,0.0001459,1298200.0,0,1.7353e-05,1.0618,1728.5,0.44388,0,267000.0,394690.0,-723770.0,0,0,0,277.05,8.1213,0,,0.0067252,-0.0013748,0,0,802625.1106322831,0.9984337144080279
93,4.7256,0.00014422,1281300.0,0,1.7271e-05,1.079,1725.4,0.55605,0,266520.0,386530.0,-738330.0,0,0,0,275.4,8.1339,0,,0.0067983,-0.0013017,0,0,802366.1060394297,0.9983914581252908
94,4.6544,0.00014252,1264400.0,0,1.7189e-05,1.0963,1721.4,0.66767,0,266050.0,378400.0,-752860.0,0,0,0,273.73,8.1466,0,,0.0068714,-0.0012286,0,0,802008.5829523179,0.9983495098634844
95,4.5829,0.0001408,1247300.0,0,1.7105e-05,1.1138,1716.6,0.77872,0,265590.0,370290.0,-767340.0,0,0,0,272.04,8.1596,0,,0.0069445,-0.0011555,0,0,801503.45863818,0.9983079528021376
96,4.5114,0.00013906,1230100.0,0,1.702e-05,1.1314,1711.2,0.88923,0,265140.0,362210.0,-781760.0,0,0,0,270.33,8.1727,0,,0.0070176,-0.0010824,0,0,800850.075770143,0.9982667876731738
97,4.4397,0.0001373,1212900.0,0,1.6934e-05,1.1491,1704.9,0.99998,0,264700.0,354180.0,-796110.0,0,0,0,268.6,8.1861,0,,0.0070907,-0.0010093,0,0,800071.9741800681,0.9982259603983268
98,4.368,0.00013553,1195500.0,0,1.6847e-05,1.167,1698.0,1.1125,0,264260.0,346190.0,-810380.0,0,0,0,266.85,8.1997,0,,0.0071638,-0.0009362,0,0,799121.9432940475,0.9981855555824601
99,4.2962,0.00013375,1178200.0,0,1.6758e-05,1.1851,1690.3,1.2258,0,263830.0,338250.0,-824560.0,0,0,0,265.09,8.2137,0,,0.0072369,-0.0008631,0,0,797896.0010916423,0.9981460249491172
100,4.2244,0.00013196,1160700.0,0,1.6668e-05,1.2033,1681.8,1.3367,0,263410.0,330360.0,-838650.0,0,0,0,263.3,8.2281,0,,0.00731,-0.00079,0,0,796594.0698330288,0.9981064823782144
101,4.1527,0.00013015,1143300.0,0,1.6577e-05,1.2216,1672.7,1.4443,0,263000.0,322530.0,-852630.0,0,0,0,261.5,8.243,0,,0.0073831,-0.0007169,0,0,795012.7164480691,0.9980678371290639
102,4.0811,0.00012834,1125700.0,0,1.6485e-05,1.2401,1663.0,1.5465,0,262610.0,314750.0,-866510.0,0,0,0,259.68,8.2587,0,,0.0074562,-0.0006438,0,0,793209.2284948248,0.9980297232543406
103,4.0096,0.00012652,1108200.0,0,1.6392e-05,1.2587,1652.5,1.6415,0,262250.0,307050.0,-880260.0,0,0,0,257.84,8.2754,0,,0.0075293,-0.0005707,0,0,791255.273997448,0.9979919933968399
104,3.9382,0.0001247,1090600.0,0,1.6298e-05,1.2775,1641.4,1.73,0,261910.0,299420.0,-893890.0,0,0,0,255.99,8.2932,0,,0.0076024,-0.0004976,0,0,788994.7722227175,0.9979552096851709
105,3.8671,0.00012287,1073100.0,0,1.6202e-05,1.2964,1629.6,1.8087,0,261610.0,291870.0,-907370.0,0,0,0,254.13,8.3121,0,,0.0076755,-0.0004245,0,0,786454.2352490104,0.9979193405496186
106,3.7963,0.00012103,1055600.0,0,1.6106e-05,1.3155,1617.2,1.8801,0,261330.0,284420.0,-920680.0,0,0,0,252.25,8.3318,0,,0.0077486,-0.0003514,0,0,783775.6090588274,0.9978837954831946
107,3.726,0.0001192,1038100.0,0,1.601e-05,1.3345,1604.3,1.9524,0,261060.0,277080.0,-933790.0,0,0,0,250.37,8.3521,0,,0.0078217,-0.0002783,0,0,780809.7450967678,0.997849460179953
108,3.6564,0.00011738,1020700.0,0,1.5912e-05,1.3537,1590.9,2.0061,0,260810.0,269840.0,-946710.0,0,0,0,248.49,8.3729,0,,0.0078948,-0.0002052,0,0,777480.8461794665,0.9978164242458346
109,3.5874,0.00011557,1003500.0,0,1.5815e-05,1.3728,1577.0,2.0834,0,260560.0,262750.0,-959380.0,0,0,0,246.6,8.3941,0,,0.0079679,-0.0001321,0,0,774096.7874812768,0.9977838091718684
110,3.5192,0.00011377,986380.0,0,1.5716e-05,1.392,1562.6,2.1365,0,260320.0,255770.0,-971840.0,0,0,0,244.71,8.4162,0,,0.008041,-5.9e-05,0,0,770401.8000441634,0.9977524066151368
111,3.4514,0.00011199,969340.0,0,1.5618e-05,1.4114,1547.7,2.2103,0,260090.0,248910.0,-984090.0,0,0,0,242.82,8.4391,0,,0.0081141,1.41e-05,0,0,766407.1916543785,0.9977221330359759
112,3.3839,0.0001102,952290.0,0,1.5517e-05,1.4309,1532.4,2.2724,0,259870.0,242110.0,-996230.0,0,0,0,240.9,8.4633,0,,0.0081872,8.72e-05,0,0,762279.0503295546,0.9976920948607826
113,3.3164,0.00010842,935210.0,0,1.5415e-05,1.4508,1516.5,2.3294,0,259680.0,235370.0,-1008300.0,0,0,0,238.96,8.4896,0,,0.0082603,0.0001603,0,0,757831.4674316302,0.9976628287929568
114,3.2483,0.00010662,917920.0,0,1.5311e-05,1.4711,1500.0,2.3102,0,259600.0,228620.0,-1020300.0,0,0,0,236.98,8.521,0,,0.0083334,0.0002334,0,0,753039.6260272942,0.997634135001149
115,3.181,0.00010484,900840.0,0,1.5203e-05,1.4921,1483.4,2.2998,0,259280.0,221970.0,-1032200.0,0,0,0,234.95,8.5451,0,,0.0084065,0.0003065,0,0,748283.7799085357,0.9976044883993725
116,3.1145,0.00010301,883810.0,0,1.51e-05,1.5121,1465.8,2.3261,0,259050.0,215540.0,-1043700.0,0,0,0,233.0,8.5681,0,,0.0084796,0.0003796,0,0,742950.3376192554,0.9975789530516871
117,3.0491,0.00010131,867060.0,0,1.4995e-05,1.5325,1448.2,2.5347,0,259620.0,209240.0,-1054900.0,0,0,0,231.04,8.6262,0,,0.0085527,0.0004527,0,0,737412.9030942608,0.9975540293297254
118,2.9814,9.952e-05,849670.0,0,1.4883e-05,1.5543,1429.7,2.4866,0,259790.0,202740.0,-1066500.0,0,0,0,228.95,8.6718,0,,0.0086258,0.0005258,0,0,731544.2961047206,0.9975277381363633
119,2.913,9.7764e-05,831920.0,0,1.477e-05,1.5761,1410.0,2.3797,0,259430.0,196260.0,-1078100.0,0,0,0,226.85,8.7067,0,,0.0086989,0.0005989,0,0,725112.1055845342,0.997503689051669
