,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
29,0.13089,0.00018051,29280.0,0,1.8303e-05,0.2341,10.762,-0.051416,0,11558.0,11534.0,-55471.0,0,0,0,296.71,15.94,0,,0.0028571,-0.017663,0,0,11982.524044753398,11982.524044753398,3139.7618835937965,311810.3271883213,0.9999459760215936
30,0.13081,0.00018037,29267.0,0,1.8299e-05,0.23685,10.881,-0.04909,0,11550.0,11525.0,-56575.0,0,0,0,296.63,15.925,0,,0.0029556,-0.017564,0,0,11983.972243467408,11983.972243467408,3139.7134122091447,311806.5541831438,0.9999459201480586
31,0.13072,0.00018019,29249.0,0,1.8295e-05,0.23989,11.011,-0.048327,0,11538.0,11513.0,-57960.0,0,0,0,296.55,15.905,0,,0.0030541,-0.017466,0,0,11983.457737563667,11983.457737563667,3139.7424270269057,311811.4325891809,0.9999458784105465
32,0.13061,0.00018,29229.0,0,1.8291e-05,0.24307,11.146,-0.048245,0,11525.0,11500.0,-59469.0,0,0,0,296.46,15.883,0,,0.0031526,-0.017367,0,0,11982.662655928374,11982.662655928374,3139.7624506557518,311811.5278394922,0.9999458292183704
33,0.13051,0.00017981,29209.0,0,1.8287e-05,0.24621,11.28,-0.048056,0,11511.0,11488.0,-60967.0,0,0,0,296.37,15.86,0,,0.0032512,-0.017269,0,0,11982.918879208446,11982.918879208446,3139.756903824074,311811.768950426,0.999945775423384
34,0.13041,0.00017966,29190.0,0,1.8283e-05,0.24919,11.406,-0.047353,0,11493.0,11476.0,-62420.0,0,0,0,296.29,15.833,0,,0.0033497,-0.01717,0,0,11982.60656459244,11982.60656459244,3139.7866696578462,311818.3756886819,0.9999457339841643
35,0.13031,0.0001795,29171.0,0,1.8279e-05,0.25217,11.532,-0.046651,0,11474.0,11463.0,-63872.0,0,0,0,296.2,15.805,0,,0.0034482,-0.017072,0,0,11981.418979651198,11981.418979651198,3139.8074988299727,311815.79365749867,0.9999456851144395
36,0.13023,0.00017935,29158.0,0,1.8275e-05,0.25548,11.674,-0.037308,0,11462.0,11453.0,-65101.0,0,0,0,296.12,15.786,0,,0.0035467,-0.016973,0,0,11984.815605758151,11984.815605758151,3139.7859122199857,311834.57166075887,0.9999456343927339
37,0.13012,0.00017915,29139.0,0,1.827e-05,0.2591,11.828,-0.03377,0,11451.0,11440.0,-66688.0,0,0,0,296.02,15.766,0,,0.0036452,-0.016874,0,0,11986.67991055074,11986.67991055074,3139.7721211982666,311844.2929479782,0.9999455734567628
38,0.12996,0.00017886,29106.0,0,1.8264e-05,0.2629,11.984,-0.044394,0,11436.0,11421.0,-68963.0,0,0,0,295.88,15.738,0,,0.0037437,-0.016776,0,0,11983.190597921282,11983.190597921282,3139.7740620250647,311818.9359787643,0.9999454921466895
39,0.12985,0.00017867,29086.0,0,1.8258e-05,0.26657,12.139,-0.035184,0,11416.0,11407.0,-70635.0,0,0,0,295.77,15.708,0,,0.0038423,-0.016677,0,0,11984.588177548922,11984.588177548922,3139.75182233735,311822.65470332635,0.9999454239905009
40,0.12971,0.00017844,29057.0,0,1.8253e-05,0.2702,12.288,-0.041518,0,11387.0,11389.0,-72715.0,0,0,0,295.65,15.665,0,,0.0039408,-0.016579,0,0,11981.725606881091,11981.725606881091,3139.799019882898,311815.5302111545,0.9999453628561763
41,0.12957,0.00017823,29030.0,0,1.8247e-05,0.27375,12.433,-0.048192,0,11367.0,11373.0,-74683.0,0,0,0,295.53,15.636,0,,0.0040393,-0.01648,0,0,11980.7944716179,11980.7944716179,3139.7945544970785,311807.2671252947,0.9999452923321225
42,0.12944,0.00017803,29006.0,0,1.8242e-05,0.27725,12.578,-0.053361,0,11354.0,11357.0,-76529.0,0,0,0,295.42,15.617,0,,0.0041378,-0.016382,0,0,11979.96185349495,11979.96185349495,3139.825693331828,311810.41604511737,0.9999452342599332
43,0.12931,0.00017784,28982.0,0,1.8236e-05,0.28077,12.722,-0.057616,0,11343.0,11342.0,-78375.0,0,0,0,295.31,15.599,0,,0.0042363,-0.016283,0,0,11980.296467134154,11980.296467134154,3139.831090513023,311814.5233323125,0.9999451715340484
44,0.12919,0.00017761,28959.0,0,1.8231e-05,0.28445,12.874,-0.049861,0,11341.0,11326.0,-80230.0,0,0,0,295.19,15.592,0,,0.0043349,-0.016185,0,0,11980.53183341718,11980.53183341718,3139.827870615824,311815.3077265535,0.9999451015192115
45,0.12905,0.00017736,28932.0,0,1.8225e-05,0.28827,13.03,-0.048204,0,11326.0,11309.0,-82261.0,0,0,0,295.07,15.566,0,,0.0044334,-0.016086,0,0,11980.574850021552,11980.574850021552,3139.8513327541714,311822.6655529821,0.9999450365336557
46,0.1289,0.0001771,28906.0,0,1.8218e-05,0.29244,13.201,-0.047954,0,11321.0,11291.0,-84376.0,0,0,0,294.93,15.554,0,,0.0045319,-0.015988,0,0,11981.568440029829,11981.568440029829,3139.8311081561833,311823.9871215838,0.999944952039093
47,0.12874,0.0001768,28876.0,0,1.8211e-05,0.29688,13.381,-0.049122,0,11316.0,11271.0,-86756.0,0,0,0,294.78,15.541,0,,0.0046304,-0.015889,0,0,11981.85734531254,11981.85734531254,3139.8288380973568,311825.4543807067,0.9999448652413443
48,0.12853,0.00017645,28833.0,0,1.8203e-05,0.30137,13.557,-0.053696,0,11285.0,11247.0,-89697.0,0,0,0,294.62,15.492,0,,0.0047289,-0.015791,0,0,11978.393467971257,11978.393467971257,3139.897561302078,311820.3098327158,0.9999447860391873
49,0.1284,0.00017622,28811.0,0,1.8197e-05,0.30548,13.725,-0.045117,0,11286.0,11230.0,-91631.0,0,0,0,294.49,15.489,0,,0.0048275,-0.015692,0,0,11980.809420459445,11980.809420459445,3139.888043824176,311835.42250904045,0.9999447096879968
50,0.12824,0.00017595,28780.0,0,1.819e-05,0.30974,13.895,-0.045665,0,11266.0,11210.0,-94024.0,0,0,0,294.33,15.458,0,,0.004926,-0.015594,0,0,11980.991828806094,11980.991828806094,3139.8525292520617,311826.1252516998,0.9999446114317084
51,0.12807,0.00017569,28748.0,0,1.8183e-05,0.31392,14.061,-0.045712,0,11240.0,11190.0,-96479.0,0,0,0,294.18,15.42,0,,0.0050245,-0.015495,0,0,11981.126238965422,11981.126238965422,3139.852988986527,311827.26266020234,0.9999445257520041
52,0.12791,0.00017542,28717.0,0,1.8175e-05,0.31808,14.225,-0.042504,0,11220.0,11170.0,-98860.0,0,0,0,294.03,15.388,0,,0.005123,-0.015397,0,0,11981.204266652836,11981.204266652836,3139.8541272229086,311828.1843316171,0.9999444403505615
53,0.12774,0.00017516,28687.0,0,1.8168e-05,0.32252,14.402,-0.040086,0,11210.0,11149.0,-101280.0,0,0,0,293.87,15.372,0,,0.0052215,-0.015298,0,0,11982.210298590157,11982.210298590157,3139.847212869763,311833.59088571667,0.9999443479011467
54,0.12755,0.00017484,28650.0,0,1.8159e-05,0.32738,14.591,-0.039659,0,11200.0,11125.0,-104140.0,0,0,0,293.69,15.352,0,,0.0053201,-0.0152,0,0,11982.11745001867,11982.11745001867,3139.850336663446,311833.8375840823,0.9999442461409963
55,0.12735,0.00017453,28611.0,0,1.815e-05,0.33207,14.773,-0.038692,0,11185.0,11101.0,-107020.0,0,0,0,293.51,15.329,0,,0.0054186,-0.015101,0,0,11981.711754413822,11981.711754413822,3139.85445221259,311832.05550969276,0.9999441447869267
56,0.12715,0.00017422,28574.0,0,1.8142e-05,0.33683,14.957,-0.037922,0,11174.0,11077.0,-109880.0,0,0,0,293.32,15.311,0,,0.0055171,-0.015003,0,0,11981.97455719779,11981.97455719779,3139.8241265144825,311824.91256073513,0.99994403151333
57,0.12695,0.0001739,28537.0,0,1.8132e-05,0.34177,15.148,-0.038174,0,11168.0,11053.0,-112780.0,0,0,0,293.13,15.298,0,,0.0056156,-0.014904,0,0,11983.523270833473,11983.523270833473,3139.7947588876714,311827.61782047874,0.999943918640282
58,0.12673,0.00017355,28494.0,0,1.8123e-05,0.34667,15.333,-0.040508,0,11150.0,11026.0,-116000.0,0,0,0,292.94,15.269,0,,0.0057141,-0.014806,0,0,11981.785108001044,11981.785108001044,3139.847152833383,311830.4112749248,0.9999438214430894
59,0.12652,0.00017323,28455.0,0,1.8114e-05,0.35138,15.511,-0.038147,0,11130.0,11001.0,-118940.0,0,0,0,292.75,15.238,0,,0.0058127,-0.014707,0,0,11981.566815623284,11981.566815623284,3139.84689042409,311828.70936400443,0.9999437145538341
60,0.12633,0.00017292,28418.0,0,1.8105e-05,0.35628,15.697,-0.034025,0,11120.0,10976.0,-121870.0,0,0,0,292.56,15.222,0,,0.0059112,-0.014609,0,0,11982.470215127314,11982.470215127314,3139.8477239680483,311835.67683698726,0.999943608114476
61,0.12611,0.00017258,28377.0,0,1.8095e-05,0.36155,15.896,-0.031519,0,11113.0,10949.0,-125080.0,0,0,0,292.34,15.209,0,,0.0060097,-0.01451,0,0,11983.958465913389,11983.958465913389,3139.797238203956,311831.59706275386,0.9999434753885534
62,0.12585,0.00017219,28329.0,0,1.8083e-05,0.36718,16.105,-0.032775,0,11101.0,10919.0,-128750.0,0,0,0,292.1,15.189,0,,0.0061082,-0.014411,0,0,11984.7893253175,11984.7893253175,3139.7583876705694,311826.1194489589,0.9999433340104997
63,0.1256,0.0001718,28279.0,0,1.8072e-05,0.37262,16.304,-0.035289,0,11085.0,10887.0,-132440.0,0,0,0,291.87,15.163,0,,0.0062067,-0.014313,0,0,11982.382394651859,11982.382394651859,3139.811248636128,311824.0819621968,0.9999432160660775
64,0.12535,0.00017143,28231.0,0,1.8061e-05,0.3779,16.495,-0.037574,0,11069.0,10857.0,-136020.0,0,0,0,291.64,15.138,0,,0.0063053,-0.014214,0,0,11981.560742912983,11981.560742912983,3139.811313720431,311817.9921095787,0.9999430884118103
65,0.1251,0.00017106,28184.0,0,1.805e-05,0.38317,16.686,-0.038895,0,11054.0,10828.0,-139580.0,0,0,0,291.41,15.115,0,,0.0064038,-0.014116,0,0,11982.335214473453,11982.335214473453,3139.785569799501,311816.0282560499,0.999942956158996
66,0.12485,0.00017068,28136.0,0,1.8039e-05,0.38851,16.878,-0.039099,0,11041.0,10797.0,-143190.0,0,0,0,291.18,15.094,0,,0.0065023,-0.014017,0,0,11981.536943104333,11981.536943104333,3139.816318900765,311819.31654482783,0.9999428351042907
67,0.12459,0.0001703,28087.0,0,1.8027e-05,0.39397,17.073,-0.038366,0,11029.0,10766.0,-146890.0,0,0,0,290.94,15.075,0,,0.0066008,-0.013919,0,0,11981.927032108844,11981.927032108844,3139.8131393900494,311821.2633330112,0.999942702393468
68,0.12432,0.00016989,28035.0,0,1.8015e-05,0.3996,17.272,-0.038107,0,11019.0,10733.0,-150780.0,0,0,0,290.69,15.057,0,,0.0066993,-0.01382,0,0,11981.471622420524,11981.471622420524,3139.8312940496417,311823.32296621794,0.9999425687081359
69,0.12405,0.00016947,27982.0,0,1.8003e-05,0.40533,17.472,-0.038223,0,11008.0,10700.0,-154790.0,0,0,0,290.43,15.039,0,,0.0067979,-0.013722,0,0,11981.773841653276,11981.773841653276,3139.8156963707456,311820.89129965426,0.999942423458012
70,0.12376,0.00016905,27928.0,0,1.799e-05,0.41111,17.672,-0.038401,0,10997.0,10666.0,-158870.0,0,0,0,290.16,15.02,0,,0.0068964,-0.013623,0,0,11982.016092759604,11982.016092759604,3139.7941103514645,311816.2173975947,0.9999422720375329
71,0.12347,0.00016862,27872.0,0,1.7977e-05,0.41693,17.873,-0.038542,0,10985.0,10631.0,-163010.0,0,0,0,289.89,15.002,0,,0.0069949,-0.013525,0,0,11981.890841067381,11981.890841067381,3139.802578070445,311817.82614862657,0.999942126935214
72,0.12318,0.00016818,27816.0,0,1.7964e-05,0.42279,18.072,-0.038646,0,10974.0,10595.0,-167220.0,0,0,0,289.62,14.983,0,,0.0070934,-0.013426,0,0,11980.921712373442,11980.921712373442,3139.841393998413,311822.26355318003,0.9999419882524354
73,0.12288,0.00016774,27760.0,0,1.795e-05,0.42865,18.27,-0.03915,0,10963.0,10560.0,-171430.0,0,0,0,289.34,14.965,0,,0.0071919,-0.013328,0,0,11981.815349007658,11981.815349007658,3139.8186831496073,311822.09588357096,0.9999418326659423
74,0.12258,0.00016731,27702.0,0,1.7937e-05,0.43432,18.457,-0.040974,0,10953.0,10524.0,-175700.0,0,0,0,289.07,14.95,0,,0.0072905,-0.013229,0,0,11980.325295753744,11980.325295753744,3139.8624420905126,311824.1422638303,0.9999416959916189
75,0.12231,0.0001669,27654.0,0,1.7925e-05,0.44006,18.653,-0.026564,0,10956.0,10492.0,-179520.0,0,0,0,288.82,14.949,0,,0.007389,-0.013131,0,0,11984.599543955315,11984.599543955315,3139.8675038649385,311857.4425554825,0.9999415629417132
76,0.12199,0.00016644,27594.0,0,1.791e-05,0.44656,18.869,-0.019843,0,10939.0,10453.0,-184150.0,0,0,0,288.5,14.924,0,,0.0074875,-0.013032,0,0,11986.569356749438,11986.569356749438,3139.8211854758943,311858.1905086618,0.9999413828414249
77,0.12164,0.00016593,27524.0,0,1.7893e-05,0.45321,19.082,-0.022262,0,10928.0,10410.0,-189270.0,0,0,0,288.16,14.906,0,,0.007586,-0.012934,0,0,11985.106722140945,11985.106722140945,3139.8196767461613,311846.8649041713,0.999941201612285
78,0.1213,0.00016544,27461.0,0,1.7878e-05,0.45967,19.29,-0.018965,0,10920.0,10370.0,-194050.0,0,0,0,287.84,14.894,0,,0.0076845,-0.012835,0,0,11986.604050814394,11986.604050814394,3139.8080851618115,311854.5182313079,0.9999410297285212
79,0.12096,0.00016493,27395.0,0,1.7862e-05,0.46617,19.496,-0.018716,0,10916.0,10329.0,-198970.0,0,0,0,287.51,14.884,0,,0.0077831,-0.012737,0,0,11987.404433535217,11987.404433535217,3139.792225763759,311855.70971609023,0.9999408523976233
80,0.1206,0.0001644,27324.0,0,1.7845e-05,0.4727,19.698,-0.021948,0,10908.0,10285.0,-204140.0,0,0,0,287.16,14.87,0,,0.0078816,-0.012638,0,0,11985.4556324359,11985.4556324359,3139.7938987809043,311841.7254490781,0.999940668784448
81,0.12024,0.00016387,27256.0,0,1.7829e-05,0.47929,19.902,-0.02153,0,10903.0,10243.0,-209200.0,0,0,0,286.82,14.86,0,,0.0079801,-0.01254,0,0,11986.908613054346,11986.908613054346,3139.777709674808,311847.66943431523,0.9999404876341734
82,0.11987,0.00016333,27184.0,0,1.7812e-05,0.48593,20.103,-0.020409,0,10895.0,10199.0,-214430.0,0,0,0,286.46,14.845,0,,0.0080786,-0.012441,0,0,11986.690495226103,11986.690495226103,3139.750715601209,311837.95012796175,0.9999402946669763
83,0.1195,0.00016279,27113.0,0,1.7794e-05,0.49268,20.307,-0.019765,0,10886.0,10154.0,-219730.0,0,0,0,286.1,14.83,0,,0.0081771,-0.012343,0,0,11986.662656727767,11986.662656727767,3139.7568556926008,311839.5851658839,0.9999401092059691
84,0.11912,0.00016224,27040.0,0,1.7776e-05,0.49964,20.514,-0.016254,0,10881.0,10109.0,-225160.0,0,0,0,285.73,14.819,0,,0.0082757,-0.012244,0,0,11988.440677812781,11988.440677812781,3139.730803318056,311844.9848357737,0.9999399129576969
85,0.11871,0.00016164,26961.0,0,1.7757e-05,0.50666,20.717,-0.021768,0,10872.0,10060.0,-230910.0,0,0,0,285.34,14.805,0,,0.0083742,-0.012146,0,0,11986.717384214107,11986.717384214107,3139.754103263135,311839.1662541136,0.99993971734809
86,0.1183,0.00016106,26881.0,0,1.7738e-05,0.5136,20.915,-0.023394,0,10859.0,10012.0,-236640.0,0,0,0,284.95,14.783,0,,0.0084727,-0.012047,0,0,11986.074206033927,11986.074206033927,3139.752841661265,311834.0069773231,0.9999395177829542
87,0.11791,0.0001605,26805.0,0,1.772e-05,0.5204,21.107,-0.021958,0,10847.0,9965.5,-242200.0,0,0,0,284.57,14.765,0,,0.0085712,-0.011948,0,0,11986.084774638912,11986.084774638912,3139.7482812418343,311832.71748332295,0.9999393236258906
88,0.1175,0.00015991,26726.0,0,1.77e-05,0.52756,21.308,-0.0201,0,10841.0,9916.9,-247990.0,0,0,0,284.17,14.755,0,,0.0086697,-0.01185,0,0,11987.164356256451,11987.164356256451,3139.738061847909,311837.6762679041,0.999939119170304
89,0.11707,0.0001593,26643.0,0,1.768e-05,0.53487,21.508,-0.019493,0,10833.0,9866.0,-254040.0,0,0,0,283.75,14.74,0,,0.0087683,-0.011751,0,0,11987.107686689413,11987.107686689413,3139.7288795703166,311834.5005032174,0.9999389059390641
90,0.11664,0.00015868,26559.0,0,1.766e-05,0.54216,21.705,-0.019181,0,10824.0,9815.1,-260110.0,0,0,0,283.33,14.725,0,,0.0088668,-0.011653,0,0,11987.376864598908,11987.376864598908,3139.7253250765284,311835.43488312594,0.999938695026923
91,0.1162,0.00015805,26474.0,0,1.7639e-05,0.54954,21.901,-0.018775,0,10815.0,9763.2,-266290.0,0,0,0,282.9,14.711,0,,0.0089653,-0.011554,0,0,11987.662951397006,11987.662951397006,3139.721148827532,311836.30837480584,0.9999384801894878
92,0.11575,0.00015741,26386.0,0,1.7617e-05,0.55701,22.095,-0.01842,0,10807.0,9710.2,-272590.0,0,0,0,282.46,14.696,0,,0.0090638,-0.011456,0,0,11987.652151222694,11987.652151222694,3139.719806029243,311835.82528304565,0.9999382622279939
93,0.11529,0.00015676,26297.0,0,1.7595e-05,0.56456,22.288,-0.018152,0,10798.0,9656.3,-279010.0,0,0,0,282.01,14.682,0,,0.0091623,-0.011357,0,0,11987.838135717086,11987.838135717086,3139.715609463834,311835.9486544152,0.9999380400497506
94,0.11482,0.0001561,26206.0,0,1.7573e-05,0.57218,22.479,-0.017932,0,10790.0,9601.5,-285530.0,0,0,0,281.56,14.668,0,,0.0092609,-0.011259,0,0,11987.936328394024,11987.936328394024,3139.745857975859,311845.752737675,0.9999378264137773
95,0.11434,0.00015542,26113.0,0,1.755e-05,0.57989,22.668,-0.017762,0,10782.0,9545.8,-292170.0,0,0,0,281.09,14.655,0,,0.0093594,-0.01116,0,0,11988.153958296572,11988.153958296572,3139.73716719943,311844.7630332515,0.9999375963030129
96,0.11386,0.00015473,26019.0,0,1.7527e-05,0.58768,22.856,-0.017634,0,10773.0,9489.2,-298910.0,0,0,0,280.61,14.641,0,,0.0094579,-0.011062,0,0,11988.190811410652,11988.190811410652,3139.726806377602,311841.9287515225,0.9999373624783396
97,0.11337,0.00015404,25922.0,0,1.7503e-05,0.59556,23.042,-0.017519,0,10765.0,9431.5,-305770.0,0,0,0,280.12,14.628,0,,0.0095564,-0.010963,0,0,11988.040820198672,11988.040820198672,3139.7214994110404,311839.22195458214,0.9999371264524318
98,0.11286,0.00015333,25824.0,0,1.7479e-05,0.60351,23.225,-0.017365,0,10757.0,9373.0,-312740.0,0,0,0,279.62,14.614,0,,0.0096549,-0.010865,0,0,11988.372300343653,11988.372300343653,3139.712301393081,311838.9262208859,0.9999368864337137
99,0.11235,0.0001526,25724.0,0,1.7454e-05,0.61155,23.407,-0.017199,0,10750.0,9313.6,-319810.0,0,0,0,279.11,14.601,0,,0.0097535,-0.010766,0,0,11988.582063110645,11988.582063110645,3139.7028051159523,311837.63637175644,0.999936643276538
