"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.729,0.00024687,4.7815e+07,0,2.6688e-05,0.26158,1284.8,1.2072,0,40366,7.779e+05,-67739,0,0,0,499.56,0.26412,0,,0,-8.1,0,0
37.72,0.00024395,4.7803e+07,0,2.6688e-05,0.26224,1287.8,0.4862,0,35084,7.7775e+05,-68202,0,0,0,499.56,0.22923,0,,0.0731,-8.0269,0,0
37.711,0.00024103,4.7792e+07,0,2.6688e-05,0.2629,1290.8,-0.23476,0,29801,7.776e+05,-68664,0,0,0,499.56,0.19434,0,,0.1462,-7.9538,0,0
37.701,0.00023811,4.778e+07,0,2.6688e-05,0.26356,1293.8,-0.95571,0,24519,7.7745e+05,-69127,0,0,0,499.56,0.15945,0,,0.2193,-7.8807,0,0
37.692,0.00023519,4.7769e+07,0,2.6688e-05,0.26422,1296.8,-1.6767,0,19236,7.773e+05,-69590,0,0,0,499.56,0.12456,0,,0.2924,-7.8076,0,0
37.683,0.00023227,4.7757e+07,0,2.6688e-05,0.26488,1299.8,-2.3976,0,13954,7.7715e+05,-70053,0,0,0,499.55,0.089673,0,,0.3655,-7.7345,0,0
37.674,0.00022935,4.7746e+07,0,2.6688e-05,0.26554,1302.8,-3.1186,0,8670.9,7.7699e+05,-70515,0,0,0,499.55,0.054782,0,,0.4386,-7.6614,0,0
37.664,0.00022641,4.7734e+07,0,2.6688e-05,0.26631,1306.3,-3.7773,0,4174.8,7.7683e+05,-71019,0,0,0,499.55,0.025125,0,,0.5117,-7.5883,0,0
37.651,0.00022339,4.7716e+07,0,2.6688e-05,0.2676,1312.2,-4.1323,0,3512.1,7.766e+05,-71724,0,0,0,499.55,0.020974,0,,0.5848,-7.5152,0,0
37.637,0.00022036,4.7699e+07,0,2.6687e-05,0.26889,1318.1,-4.4873,0,2849.3,7.7637e+05,-72428,0,0,0,499.54,0.016824,0,,0.6579,-7.4421,0,0
37.623,0.00021733,4.7682e+07,0,2.6687e-05,0.27017,1324,-4.8423,0,2186.6,7.7614e+05,-73132,0,0,0,499.54,0.012674,0,,0.731,-7.369,0,0
37.601,0.00021464,4.7654e+07,0,2.6687e-05,0.27199,1332.3,-5.2503,0,1827.2,7.7577e+05,-74273,0,0,0,499.53,0.010463,0,,0.8041,-7.2959,0,0
37.576,0.00021205,4.7622e+07,0,2.6687e-05,0.27401,1341.5,-5.6772,0,1575.9,7.7535e+05,-75569,0,0,0,499.52,0.0089411,0,,0.8772,-7.2228,0,0
37.552,0.00020947,4.759e+07,0,2.6686e-05,0.27602,1350.6,-6.104,0,1324.6,7.7492e+05,-76865,0,0,0,499.51,0.0074197,0,,0.9503,-7.1497,0,0
37.527,0.00020698,4.7558e+07,0,2.6686e-05,0.2782,1360.6,-6.1064,0,1107.9,7.745e+05,-78168,0,0,0,499.51,0.0061143,0,,1.0234,-7.0766,0,0
37.501,0.00020472,4.7526e+07,0,2.6686e-05,0.28078,1372.4,-5.1401,0,970.43,7.7407e+05,-79485,0,0,0,499.5,0.0053019,0,,1.0965,-7.0035,0,0
37.469,0.00020267,4.7485e+07,0,2.6685e-05,0.28353,1384.9,-4.9645,0,860.16,7.7351e+05,-81181,0,0,0,499.49,0.0046553,0,,1.1696,-6.9304,0,0
37.431,0.00020078,4.7437e+07,0,2.6685e-05,0.2864,1397.8,-5.3635,0,769.68,7.7287e+05,-83153,0,0,0,499.47,0.0041294,0,,1.2427,-6.8573,0,0
37.398,0.00019913,4.7395e+07,0,2.6685e-05,0.28944,1411.6,-5.1547,0,702.18,7.7231e+05,-84878,0,0,0,499.46,0.0037407,0,,1.3158,-6.7842,0,0
37.364,0.00019754,4.7352e+07,0,2.6684e-05,0.29258,1425.9,-4.8802,0,640.31,7.7174e+05,-86625,0,0,0,499.45,0.0033856,0,,1.3889,-6.7111,0,0
37.323,0.00019599,4.7299e+07,0,2.6684e-05,0.2963,1442.8,-4.8688,0,589.93,7.7103e+05,-88799,0,0,0,499.44,0.003099,0,,1.462,-6.638,0,0
37.28,0.00019446,4.7245e+07,0,2.6683e-05,0.30031,1460.9,-4.695,0,542.98,7.703e+05,-91019,0,0,0,499.42,0.002833,0,,1.5351,-6.5649,0,0
37.236,0.00019295,4.719e+07,0,2.6683e-05,0.30474,1481.1,-4.2802,0,501.12,7.6956e+05,-93306,0,0,0,499.41,0.0025974,0,,1.6082,-6.4918,0,0
37.18,0.00019164,4.7118e+07,0,2.6682e-05,0.30926,1501.2,-4.6129,0,469.2,7.686e+05,-96232,0,0,0,499.39,0.0024188,0,,1.6813,-6.4187,0,0
37.118,0.00019042,4.7039e+07,0,2.6681e-05,0.31381,1521.3,-5.3298,0,442.38,7.6754e+05,-99486,0,0,0,499.37,0.0022696,0,,1.7544,-6.3456,0,0
37.064,0.00018934,4.6971e+07,0,2.6681e-05,0.31829,1541.2,-5.4887,0,420.31,7.6663e+05,-1.0228e+05,0,0,0,499.35,0.0021474,0,,1.8275,-6.2725,0,0
37.01,0.00018827,4.6902e+07,0,2.668e-05,0.3228,1561.3,-5.5634,0,399.16,7.6571e+05,-1.051e+05,0,0,0,499.33,0.0020306,0,,1.9006,-6.1994,0,0
36.95,0.00018721,4.6825e+07,0,2.6679e-05,0.3275,1581.9,-5.4758,0,380.31,7.6467e+05,-1.0828e+05,0,0,0,499.31,0.0019271,0,,1.9737,-6.1263,0,0
36.891,0.00018621,4.6751e+07,0,2.6678e-05,0.33242,1603.6,-5.2125,0,363.4,7.6367e+05,-1.1136e+05,0,0,0,499.29,0.0018344,0,,2.0468,-6.0532,0,0
36.835,0.00018529,4.6679e+07,0,2.6678e-05,0.33762,1626.7,-4.7211,0,349,7.627e+05,-1.1432e+05,0,0,0,499.27,0.0017557,0,,2.1199,-5.9801,0,0
36.758,0.00018424,4.6582e+07,0,2.6677e-05,0.3435,1652.2,-3.5794,0,334.17,7.614e+05,-1.1833e+05,0,0,0,499.25,0.001675,0,,2.193,-5.907,0,0
36.672,0.00018323,4.6472e+07,0,2.6676e-05,0.34973,1679,-3.7541,0,322.1,7.5992e+05,-1.2286e+05,0,0,0,499.22,0.0016094,0,,2.2661,-5.8339,0,0
