"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.7732,0.00018534,1.9537e+06,0,1.9992e-05,0.2371,686.04,0.16014,0,1.0748e+05,7.6935e+05,-54727,0,0,0,333.25,2.5627,0,,0,-8.1,0,0
7.7723,0.00018157,1.9535e+06,0,1.9991e-05,0.23761,687.43,-0.015681,0,81245,7.6924e+05,-54934,0,0,0,333.24,1.9285,0,,0.0731,-8.0269,0,0
7.7715,0.00017779,1.9533e+06,0,1.9991e-05,0.23812,688.82,-0.1915,0,55011,7.6912e+05,-55141,0,0,0,333.22,1.2944,0,,0.1462,-7.9538,0,0
7.7706,0.00017402,1.9532e+06,0,1.999e-05,0.23863,690.21,-0.36731,0,28777,7.69e+05,-55348,0,0,0,333.21,0.66023,0,,0.2193,-7.8807,0,0
7.769,0.00017054,1.9528e+06,0,1.9989e-05,0.23935,692.11,-0.56528,0,15844,7.6879e+05,-55730,0,0,0,333.19,0.3502,0,,0.2924,-7.8076,0,0
7.7669,0.00016726,1.9523e+06,0,1.9988e-05,0.24021,694.37,-0.77896,0,12341,7.6851e+05,-56235,0,0,0,333.16,0.27,0,,0.3655,-7.7345,0,0
7.7647,0.00016399,1.9518e+06,0,1.9986e-05,0.24107,696.63,-0.99263,0,8839,7.6823e+05,-56739,0,0,0,333.13,0.1898,0,,0.4386,-7.6614,0,0
7.7625,0.00016093,1.9513e+06,0,1.9985e-05,0.24201,699.14,-1.1809,0,5798.7,7.6793e+05,-57263,0,0,0,333.09,0.12032,0,,0.5117,-7.5883,0,0
7.76,0.00015891,1.9508e+06,0,1.9983e-05,0.24338,702.8,-1.2454,0,5010.7,7.6759e+05,-57879,0,0,0,333.05,0.10314,0,,0.5848,-7.5152,0,0
7.7575,0.00015689,1.9503e+06,0,1.9981e-05,0.24474,706.47,-1.3099,0,4222.8,7.6724e+05,-58496,0,0,0,333.01,0.08595,0,,0.6579,-7.4421,0,0
7.755,0.00015487,1.9498e+06,0,1.9979e-05,0.24611,710.14,-1.3744,0,3434.8,7.669e+05,-59112,0,0,0,332.97,0.068763,0,,0.731,-7.369,0,0
7.7511,0.00015303,1.9489e+06,0,1.9976e-05,0.24781,714.64,-1.4902,0,2969.6,7.6638e+05,-60030,0,0,0,332.91,0.058781,0,,0.8041,-7.2959,0,0
7.7468,0.00015126,1.9479e+06,0,1.9974e-05,0.24964,719.44,-1.6243,0,2619.2,7.6581e+05,-61056,0,0,0,332.85,0.051364,0,,0.8772,-7.2228,0,0
7.7424,0.00014948,1.947e+06,0,1.9971e-05,0.25147,724.24,-1.7583,0,2268.8,7.6523e+05,-62081,0,0,0,332.78,0.043947,0,,0.9503,-7.1497,0,0
7.7387,0.00014786,1.9462e+06,0,1.9968e-05,0.25345,729.52,-1.7032,0,1969.1,7.6472e+05,-63003,0,0,0,332.72,0.037635,0,,1.0234,-7.0766,0,0
7.7362,0.00014659,1.9458e+06,0,1.9965e-05,0.25578,735.93,-1.2162,0,1785.3,7.6434e+05,-63685,0,0,0,332.66,0.033845,0,,1.0965,-7.0035,0,0
7.7298,0.000145,1.9444e+06,0,1.9961e-05,0.25863,743.38,-1.1729,0,1589.5,7.6347e+05,-65230,0,0,0,332.56,0.029847,0,,1.1696,-6.9304,0,0
