"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.723,0.26099,7.776e+05,499.45,1,0,-8.1,0,0
37.71,0.26187,7.7737e+05,499.44,1,0.0731,-8.0269,0,0
37.697,0.26276,7.7714e+05,499.44,1,0.1462,-7.9538,0,0
37.684,0.26364,7.7691e+05,499.43,1,0.2193,-7.8807,0,0
37.671,0.26453,7.7669e+05,499.43,1,0.2924,-7.8076,0,0
37.657,0.26541,7.7646e+05,499.42,1,0.3655,-7.7345,0,0
37.644,0.2663,7.7623e+05,499.42,1,0.4386,-7.6614,0,0
37.629,0.26735,7.7597e+05,499.41,1,0.5117,-7.5883,0,0
37.604,0.26926,7.7555e+05,499.4,1,0.5848,-7.5152,0,0
37.58,0.27117,7.7513e+05,499.39,1,0.6579,-7.4421,0,0
37.556,0.27308,7.7472e+05,499.38,1,0.731,-7.369,0,0
37.531,0.27499,7.743e+05,499.37,1,0.8041,-7.2959,0,0
37.507,0.27689,7.7388e+05,499.36,1,0.8772,-7.2228,0,0
37.482,0.2788,7.7346e+05,499.35,1,0.9503,-7.1497,0,0
37.453,0.28109,7.7295e+05,499.34,1,1.0234,-7.0766,0,0
37.412,0.28426,7.7224e+05,499.32,1,1.0965,-7.0035,0,0
37.371,0.28742,7.7154e+05,499.3,1,1.1696,-6.9304,0,0
37.329,0.29058,7.7083e+05,499.29,1,1.2427,-6.8573,0,0
37.288,0.29374,7.7012e+05,499.27,1,1.3158,-6.7842,0,0
37.247,0.29691,7.6941e+05,499.25,1,1.3889,-6.7111,0,0
37.206,0.30007,7.687e+05,499.23,1,1.462,-6.638,0,0
37.157,0.30379,7.6786e+05,499.21,1,1.5351,-6.5649,0,0
37.096,0.30835,7.6681e+05,499.19,1,1.6082,-6.4918,0,0
37.035,0.31291,7.6576e+05,499.16,1,1.6813,-6.4187,0,0
36.975,0.31746,7.6471e+05,499.14,1,1.7544,-6.3456,0,0
36.914,0.32202,7.6366e+05,499.11,1,1.8275,-6.2725,0,0
36.853,0.32658,7.6261e+05,499.09,1,1.9006,-6.1994,0,0
36.792,0.33114,7.6156e+05,499.06,1,1.9737,-6.1263,0,0
36.72,0.33634,7.6032e+05,499.03,1,2.0468,-6.0532,0,0
36.634,0.34239,7.5882e+05,498.99,1,2.1199,-5.9801,0,0
36.548,0.34844,7.5732e+05,498.96,1,2.193,-5.907,0,0
36.461,0.35448,7.5582e+05,498.92,1,2.2661,-5.8339,0,0
36.375,0.36053,7.5432e+05,498.88,1,2.3392,-5.7608,0,0
36.289,0.36658,7.5282e+05,498.85,1,2.4123,-5.6877,0,0
36.202,0.37262,7.5132e+05,498.81,1,2.4854,-5.6146,0,0
36.102,0.37934,7.4958e+05,498.77,1,2.5585,-5.5415,0,0
35.983,0.38696,7.475e+05,498.72,1,2.6316,-5.4684,0,0
35.864,0.39459,7.4542e+05,498.66,1,2.7047,-5.3953,0,0
35.745,0.40221,7.4334e+05,498.61,1,2.7778,-5.3222,0,0
35.626,0.40983,7.4126e+05,498.56,1,2.8509,-5.2491,0,0
35.507,0.41746,7.3918e+05,498.51,1,2.924,-5.176,0,0
35.389,0.42508,7.371e+05,498.46,1,2.9971,-5.1029,0,0
35.254,0.43333,7.3474e+05,498.4,1,3.0702,-5.0298,0,0
35.094,0.44261,7.3192e+05,498.33,1,3.1433,-4.9567,0,0
34.934,0.45189,7.2909e+05,498.26,1,3.2164,-4.8836,0,0
34.774,0.46117,7.2627e+05,498.19,1,3.2895,-4.8105,0,0
34.614,0.47046,7.2344e+05,498.12,1,3.3626,-4.7374,0,0
34.454,0.47974,7.2062e+05,498.05,1,3.4357,-4.6643,0,0
34.294,0.48902,7.178e+05,497.98,1,3.5088,-4.5912,0,0
34.121,0.49875,7.1472e+05,497.9,1,3.5819,-4.5181,0,0
33.911,0.50967,7.1096e+05,497.8,1,3.655,-4.445,0,0
33.701,0.52059,7.072e+05,497.7,1,3.7281,-4.3719,0,0
33.491,0.5315,7.0345e+05,497.61,1,3.8012,-4.2988,0,0
