"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.714,0.00024685,4.7796e+07,0,2.6688e-05,0.26296,1291.2,1.2436,0,40504,7.7765e+05,-68493,0,0,0,499.56,0.26512,0,,0,-8.1,0,0
37.705,0.00024392,4.7785e+07,0,2.6688e-05,0.26363,1294.2,0.50518,0,35195,7.775e+05,-68967,0,0,0,499.56,0.23004,0,,0.0731,-8.0269,0,0
37.696,0.00024099,4.7773e+07,0,2.6688e-05,0.26429,1297.2,-0.23324,0,29885,7.7734e+05,-69442,0,0,0,499.55,0.19496,0,,0.1462,-7.9538,0,0
37.686,0.00023805,4.7761e+07,0,2.6688e-05,0.26496,1300.2,-0.97166,0,24575,7.7719e+05,-69917,0,0,0,499.55,0.15988,0,,0.2193,-7.8807,0,0
37.677,0.00023512,4.7749e+07,0,2.6688e-05,0.26563,1303.2,-1.7101,0,19265,7.7703e+05,-70392,0,0,0,499.55,0.1248,0,,0.2924,-7.8076,0,0
37.668,0.00023218,4.7738e+07,0,2.6688e-05,0.26629,1306.2,-2.4485,0,13955,7.7688e+05,-70866,0,0,0,499.55,0.089722,0,,0.3655,-7.7345,0,0
37.658,0.00022925,4.7726e+07,0,2.6688e-05,0.26696,1309.2,-3.1869,0,8644.8,7.7672e+05,-71341,0,0,0,499.55,0.054643,0,,0.4386,-7.6614,0,0
37.648,0.0002263,4.7713e+07,0,2.6688e-05,0.26773,1312.7,-3.8567,0,4126.2,7.7655e+05,-71863,0,0,0,499.54,0.024831,0,,0.5117,-7.5883,0,0
37.634,0.00022325,4.7694e+07,0,2.6687e-05,0.26901,1318.6,-4.1918,0,3465.5,7.7631e+05,-72617,0,0,0,499.54,0.020695,0,,0.5848,-7.5152,0,0
37.619,0.0002202,4.7676e+07,0,2.6687e-05,0.27029,1324.5,-4.5269,0,2804.7,7.7606e+05,-73371,0,0,0,499.54,0.016559,0,,0.6579,-7.4421,0,0
37.604,0.00021715,4.7657e+07,0,2.6687e-05,0.27157,1330.3,-4.8621,0,2144,7.7582e+05,-74124,0,0,0,499.53,0.012424,0,,0.731,-7.369,0,0
37.583,0.00021444,4.763e+07,0,2.6687e-05,0.2734,1338.7,-5.1127,0,1787.3,7.7545e+05,-75237,0,0,0,499.52,0.01023,0,,0.8041,-7.2959,0,0
37.559,0.00021185,4.76e+07,0,2.6687e-05,0.27543,1347.9,-5.3331,0,1538.8,7.7505e+05,-76477,0,0,0,499.52,0.0087272,0,,0.8772,-7.2228,0,0
37.535,0.00020926,4.757e+07,0,2.6686e-05,0.27746,1357.2,-5.5536,0,1290.4,7.7464e+05,-77718,0,0,0,499.51,0.0072246,0,,0.9503,-7.1497,0,0
37.51,0.00020691,4.7537e+07,0,2.6686e-05,0.27966,1367.2,-5.7124,0,1087.3,7.7421e+05,-79039,0,0,0,499.5,0.0060017,0,,1.0234,-7.0766,0,0
37.481,0.00020511,4.75e+07,0,2.6686e-05,0.28226,1379,-5.7304,0,987.64,7.7372e+05,-80545,0,0,0,499.49,0.0054169,0,,1.0965,-7.0035,0,0
37.452,0.00020332,4.7464e+07,0,2.6685e-05,0.28486,1390.9,-5.7484,0,888,7.7323e+05,-82051,0,0,0,499.48,0.0048322,0,,1.1696,-6.9304,0,0
37.423,0.00020152,4.7427e+07,0,2.6685e-05,0.28746,1402.7,-5.7664,0,788.35,7.7274e+05,-83557,0,0,0,499.47,0.0042474,0,,1.2427,-6.8573,0,0
37.393,0.00019982,4.7388e+07,0,2.6685e-05,0.29057,1417,-4.7062,0,715.76,7.7222e+05,-85150,0,0,0,499.46,0.0038269,0,,1.3158,-6.7842,0,0
37.359,0.00019817,4.7346e+07,0,2.6684e-05,0.29385,1432,-3.6858,0,651.16,7.7166e+05,-86880,0,0,0,499.45,0.0034543,0,,1.3889,-6.7111,0,0
37.31,0.00019684,4.7283e+07,0,2.6684e-05,0.29762,1448.8,-4.1976,0,609.32,7.7082e+05,-89449,0,0,0,499.43,0.0032155,0,,1.462,-6.638,0,0
37.262,0.00019543,4.7222e+07,0,2.6683e-05,0.30164,1466.8,-4.3867,0,566.77,7.6999e+05,-91970,0,0,0,499.42,0.0029733,0,,1.5351,-6.5649,0,0
37.215,0.00019389,4.7162e+07,0,2.6682e-05,0.30603,1486.7,-4.0967,0,523.14,7.692e+05,-94419,0,0,0,499.4,0.0027263,0,,1.6082,-6.4918,0,0
37.161,0.00019266,4.7094e+07,0,2.6682e-05,0.31009,1504.7,-4.3739,0,491.99,7.6829e+05,-97206,0,0,0,499.38,0.002551,0,,1.6813,-6.4187,0,0
37.105,0.00019159,4.7022e+07,0,2.6681e-05,0.31397,1521.7,-4.9426,0,467.25,7.6732e+05,-1.0017e+05,0,0,0,499.37,0.0024127,0,,1.7544,-6.3456,0,0
37.06,0.00019041,4.6965e+07,0,2.668e-05,0.31847,1542,-4.2778,0,440.7,7.6655e+05,-1.0252e+05,0,0,0,499.35,0.0022648,0,,1.8275,-6.2725,0,0
37.011,0.00018923,4.6904e+07,0,2.668e-05,0.32315,1563,-3.7604,0,415.13,7.6572e+05,-1.0506e+05,0,0,0,499.33,0.0021225,0,,1.9006,-6.1994,0,0
36.941,0.00018807,4.6814e+07,0,2.6679e-05,0.32838,1585.8,-4.4342,0,394.85,7.6452e+05,-1.0874e+05,0,0,0,499.31,0.0020105,0,,1.9737,-6.1263,0,0
36.878,0.00018696,4.6735e+07,0,2.6678e-05,0.33381,1609.9,-3.6705,0,375.24,7.6345e+05,-1.1202e+05,0,0,0,499.29,0.0019024,0,,2.0468,-6.0532,0,0
36.802,0.00018574,4.6637e+07,0,2.6677e-05,0.33977,1635.9,-3.9276,0,355.89,7.6215e+05,-1.1603e+05,0,0,0,499.26,0.0017963,0,,2.1199,-5.9801,0,0
36.72,0.00018458,4.6533e+07,0,2.6676e-05,0.34553,1660.6,-4.6778,0,339.43,7.6075e+05,-1.2032e+05,0,0,0,499.24,0.0017062,0,,2.193,-5.907,0,0
36.637,0.00018359,4.6427e+07,0,2.6675e-05,0.35066,1682.2,-5.9608,0,326.73,7.5932e+05,-1.247e+05,0,0,0,499.21,0.0016373,0,,2.2661,-5.8339,0,0
36.575,0.00018267,4.6349e+07,0,2.6675e-05,0.35646,1707.7,-3.8045,0,314.43,7.5826e+05,-1.2795e+05,0,0,0,499.19,0.0015704,0,,2.3392,-5.7608,0,0
36.487,0.00018175,4.6237e+07,0,2.6673e-05,0.36324,1736.8,-3.7985,0,304.88,7.5675e+05,-1.3257e+05,0,0,0,499.16,0.0015187,0,,2.4123,-5.6877,0,0
36.386,0.00018069,4.6109e+07,0,2.6672e-05,0.37039,1767.1,-3.9489,0,294.16,7.5501e+05,-1.3789e+05,0,0,0,499.12,0.0014608,0,,2.4854,-5.6146,0,0
36.291,0.00017969,4.5988e+07,0,2.6671e-05,0.37718,1795.6,-3.9748,0,284.16,7.5338e+05,-1.429e+05,0,0,0,499.09,0.001407,0,,2.5585,-5.5415,0,0
36.19,0.00017874,4.586e+07,0,2.667e-05,0.38403,1824.2,-4.2527,0,275.81,7.5165e+05,-1.4821e+05,0,0,0,499.06,0.0013622,0,,2.6316,-5.4684,0,0
36.089,0.00017773,4.5731e+07,0,2.6668e-05,0.39156,1855.7,-3.9219,0,266.76,7.4989e+05,-1.5358e+05,0,0,0,499.02,0.0013138,0,,2.7047,-5.3953,0,0
35.968,0.00017672,4.5578e+07,0,2.6667e-05,0.39934,1887.4,-4.1535,0,259.48,7.4782e+05,-1.5995e+05,0,0,0,498.98,0.0012749,0,,2.7778,-5.3222,0,0
35.852,0.00017574,4.5431e+07,0,2.6666e-05,0.40717,1919.4,-4.4704,0,252.35,7.4582e+05,-1.6608e+05,0,0,0,498.94,0.001237,0,,2.8509,-5.2491,0,0
35.731,0.00017472,4.5276e+07,0,2.6664e-05,0.41513,1951.6,-4.4665,0,245.26,7.4371e+05,-1.7254e+05,0,0,0,498.9,0.0011993,0,,2.924,-5.176,0,0
35.603,0.00017372,4.5114e+07,0,2.6662e-05,0.42332,1984.3,-4.4062,0,238.96,7.415e+05,-1.793e+05,0,0,0,498.85,0.0011659,0,,2.9971,-5.1029,0,0
35.471,0.00017271,4.4946e+07,0,2.6661e-05,0.43172,2017.6,-4.2816,0,233.22,7.3921e+05,-1.8634e+05,0,0,0,498.81,0.0011356,0,,3.0702,-5.0298,0,0
35.334,0.00017174,4.4773e+07,0,2.6659e-05,0.44026,2051,-4.4481,0,228.45,7.3684e+05,-1.9361e+05,0,0,0,498.76,0.0011103,0,,3.1433,-4.9567,0,0
35.191,0.00017072,4.459e+07,0,2.6657e-05,0.4494,2086.7,-3.8517,0,223.71,7.3434e+05,-2.0126e+05,0,0,0,498.71,0.0010853,0,,3.2164,-4.8836,0,0
35.03,0.00016959,4.4386e+07,0,2.6655e-05,0.45883,2122.6,-3.7357,0,218.27,7.3154e+05,-2.0983e+05,0,0,0,498.65,0.0010567,0,,3.2895,-4.8105,0,0
34.883,0.00016856,4.4199e+07,0,2.6653e-05,0.46799,2157.5,-3.1281,0,213.53,7.2896e+05,-2.1774e+05,0,0,0,498.6,0.0010318,0,,3.3626,-4.7374,0,0
34.7,0.00016741,4.3966e+07,0,2.6651e-05,0.4777,2192.8,-4.2184,0,209.6,7.2577e+05,-2.2753e+05,0,0,0,498.53,0.0010113,0,,3.4357,-4.6643,0,0
34.54,0.00016637,4.3763e+07,0,2.6649e-05,0.48771,2230.3,-2.65,0,205.75,7.2296e+05,-2.3612e+05,0,0,0,498.48,0.00099105,0,,3.5088,-4.5912,0,0
34.358,0.00016524,4.3532e+07,0,2.6646e-05,0.49782,2266.8,-2.5703,0,202.12,7.1977e+05,-2.459e+05,0,0,0,498.41,0.00097206,0,,3.5819,-4.5181,0,0
34.17,0.0001641,4.3294e+07,0,2.6644e-05,0.50818,2303.6,-2.2784,0,198.75,7.1647e+05,-2.5602e+05,0,0,0,498.35,0.00095452,0,,3.655,-4.445,0,0
33.974,0.00016293,4.3044e+07,0,2.6641e-05,0.51894,2341.3,-2.2224,0,195.52,7.1302e+05,-2.6662e+05,0,0,0,498.28,0.00093765,0,,3.7281,-4.3719,0,0
33.77,0.00016171,4.2786e+07,0,2.6639e-05,0.52978,2378.4,-2.4123,0,191.97,7.0943e+05,-2.7762e+05,0,0,0,498.2,0.00091925,0,,3.8012,-4.2988,0,0
33.56,0.00016048,4.2519e+07,0,2.6636e-05,0.54086,2415.7,-2.2499,0,188.87,7.057e+05,-2.8903e+05,0,0,0,498.13,0.00090316,0,,3.8743,-4.2257,0,0
33.345,0.00015925,4.2245e+07,0,2.6633e-05,0.55206,2452.7,-2.2018,0,186.17,7.0189e+05,-3.0073e+05,0,0,0,498.05,0.00088913,0,,3.9474,-4.1526,0,0
33.118,0.00015799,4.1958e+07,0,2.663e-05,0.56357,2489.8,-2.4272,0,183.75,6.9786e+05,-3.1306e+05,0,0,0,497.96,0.0008766,0,,4.0205,-4.0795,0,0
32.894,0.00015673,4.1673e+07,0,2.6627e-05,0.57492,2525.7,-1.9485,0,180.83,6.9386e+05,-3.2532e+05,0,0,0,497.88,0.00086158,0,,4.0936,-4.0064,0,0
32.651,0.00015541,4.1365e+07,0,2.6624e-05,0.58699,2563,-2.004,0,178.54,6.8953e+05,-3.3859e+05,0,0,0,497.79,0.00084976,0,,4.1667,-3.9333,0,0
32.408,0.0001541,4.1056e+07,0,2.662e-05,0.59881,2598.4,-1.8523,0,176.21,6.8518e+05,-3.5195e+05,0,0,0,497.7,0.00083788,0,,4.2398,-3.8602,0,0
32.15,0.00015274,4.0728e+07,0,2.6617e-05,0.61117,2634.5,-1.9997,0,174.07,6.8055e+05,-3.6614e+05,0,0,0,497.6,0.00082698,0,,4.3129,-3.7871,0,0
31.889,0.00015137,4.0396e+07,0,2.6613e-05,0.62345,2669.3,-2.197,0,172.12,6.7584e+05,-3.8056e+05,0,0,0,497.5,0.00081705,0,,4.386,-3.714,0,0
31.622,0.00015,4.0058e+07,0,2.6609e-05,0.63589,2703.5,-2.1665,0,170.28,6.7103e+05,-3.9531e+05,0,0,0,497.4,0.0008077,0,,4.4591,-3.6409,0,0
31.349,0.0001486,3.9711e+07,0,2.6606e-05,0.64849,2737.2,-2.1068,0,168.53,6.6608e+05,-4.1047e+05,0,0,0,497.3,0.0007989,0,,4.5322,-3.5678,0,0
31.07,0.0001472,3.9357e+07,0,2.6602e-05,0.66122,2770.2,-2.0094,0,166.91,6.6102e+05,-4.2599e+05,0,0,0,497.19,0.00079077,0,,4.6053,-3.4947,0,0
