"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.40517,6.3336e-06,1.2984e+05,0,7.0472e-06,3.4045,283.6,0.66495,0,189.96,12235,-1.4067e+06,0,0,0,101.66,0.0029695,0,,0,10,0,0
0.40426,6.3195e-06,1.2951e+05,0,7.0483e-06,3.4036,282.9,1.124,0,190.41,12209,-1.4068e+06,0,0,0,101.68,0.0029765,0,,0.016,10,0.016,0
0.40387,6.3138e-06,1.2936e+05,0,7.0523e-06,3.4018,282.56,1.6134,0,190.87,12204,-1.4068e+06,0,0,0,101.74,0.0029839,0,,0.032,10,0.032,0
0.40354,6.3091e-06,1.2923e+05,0,7.0567e-06,3.4,282.26,2.1064,0,191.33,12201,-1.4068e+06,0,0,0,101.8,0.0029913,0,,0.048,10,0.048,0
0.40321,6.3044e-06,1.2909e+05,0,7.0611e-06,3.3981,281.96,2.5994,0,191.79,12198,-1.4068e+06,0,0,0,101.86,0.0029987,0,,0.064,10,0.064,0
0.40275,6.2975e-06,1.2891e+05,0,7.0649e-06,3.3964,281.57,3.1051,0,192.28,12191,-1.4068e+06,0,0,0,101.91,0.0030065,0,,0.08,10,0.08,0
0.40324,6.3058e-06,1.2905e+05,0,7.0723e-06,3.3938,281.83,3.5911,0,192.61,12218,-1.4068e+06,0,0,0,102.02,0.0030121,0,,0.096,10,0.096,0
0.40402,6.3189e-06,1.2929e+05,0,7.0809e-06,3.391,282.31,4.0576,0,192.92,12257,-1.4067e+06,0,0,0,102.14,0.0030172,0,,0.112,10,0.112,0
0.4048,6.3318e-06,1.2953e+05,0,7.0895e-06,3.3882,282.77,4.5232,0,193.23,12295,-1.4066e+06,0,0,0,102.26,0.0030224,0,,0.128,10,0.128,0
0.40557,6.3448e-06,1.2977e+05,0,7.0976e-06,3.3855,283.24,4.9921,0,193.47,12332,-1.4065e+06,0,0,0,102.38,0.0030267,0,,0.144,10,0.144,0
0.40635,6.3579e-06,1.3e+05,0,7.1041e-06,3.3833,283.72,5.4711,0,193.51,12367,-1.4065e+06,0,0,0,102.47,0.0030278,0,,0.16,10,0.16,0
0.40704,6.3697e-06,1.3021e+05,0,7.1098e-06,3.3814,284.14,5.9462,0,193.59,12397,-1.4064e+06,0,0,0,102.55,0.0030295,0,,0.176,10,0.176,0
0.40765,6.3805e-06,1.304e+05,0,7.1149e-06,3.3796,284.51,6.4178,0,193.69,12425,-1.4064e+06,0,0,0,102.62,0.0030317,0,,0.192,10,0.192,0
0.40827,6.3912e-06,1.3058e+05,0,7.1199e-06,3.3778,284.88,6.8894,0,193.8,12453,-1.4063e+06,0,0,0,102.69,0.0030338,0,,0.208,10,0.208,0
0.40874,6.4004e-06,1.3072e+05,0,7.1235e-06,3.3766,285.16,7.3473,0,193.92,12473,-1.4063e+06,0,0,0,102.74,0.0030366,0,,0.224,10,0.224,0
0.40918,6.4093e-06,1.3085e+05,0,7.1268e-06,3.3754,285.42,7.8031,0,194.05,12492,-1.4063e+06,0,0,0,102.79,0.0030395,0,,0.24,10,0.24,0
0.40948,6.4161e-06,1.3094e+05,0,7.1291e-06,3.3746,285.59,8.2408,0,194.16,12505,-1.4062e+06,0,0,0,102.82,0.0030423,0,,0.256,10,0.256,0
0.40961,6.4206e-06,1.3098e+05,0,7.1302e-06,3.3742,285.66,8.6585,0,194.26,12511,-1.4062e+06,0,0,0,102.84,0.003045,0,,0.272,10,0.272,0
0.40973,6.425e-06,1.3102e+05,0,7.1313e-06,3.3738,285.73,9.0762,0,194.36,12517,-1.4062e+06,0,0,0,102.85,0.0030478,0,,0.288,10,0.288,0
0.40986,6.4295e-06,1.3106e+05,0,7.1324e-06,3.3734,285.79,9.4938,0,194.47,12523,-1.4062e+06,0,0,0,102.87,0.0030506,0,,0.304,10,0.304,0
0.41001,6.4343e-06,1.311e+05,0,7.1336e-06,3.373,285.87,9.9125,0,194.55,12529,-1.4062e+06,0,0,0,102.89,0.003053,0,,0.32,10,0.32,0
0.41018,6.4392e-06,1.3115e+05,0,7.1349e-06,3.3726,285.96,10.332,0,194.62,12537,-1.4062e+06,0,0,0,102.9,0.0030552,0,,0.336,10,0.336,0
0.41031,6.4436e-06,1.3119e+05,0,7.1358e-06,3.3723,286.03,10.748,0,194.6,12543,-1.4062e+06,0,0,0,102.92,0.003056,0,,0.352,10,0.352,0
0.41025,6.445e-06,1.3117e+05,0,7.1355e-06,3.3724,285.97,11.149,0,194.7,12540,-1.4062e+06,0,0,0,102.91,0.0030588,0,,0.368,10,0.368,0
0.41019,6.4463e-06,1.3115e+05,0,7.1351e-06,3.3725,285.91,11.552,0,194.78,12537,-1.4062e+06,0,0,0,102.91,0.003061,0,,0.384,10,0.384,0
0.41011,6.4476e-06,1.3113e+05,0,7.1346e-06,3.3727,285.84,11.957,0,194.81,12534,-1.4062e+06,0,0,0,102.9,0.0030628,0,,0.4,10,0.4,0
0.41003,6.4489e-06,1.3111e+05,0,7.134e-06,3.3729,285.78,12.362,0,194.85,12531,-1.4062e+06,0,0,0,102.89,0.0030645,0,,0.416,10,0.416,0
0.40995,6.4501e-06,1.3108e+05,0,7.1334e-06,3.3731,285.71,12.767,0,194.88,12527,-1.4062e+06,0,0,0,102.88,0.0030662,0,,0.432,10,0.432,0
0.40987,6.4514e-06,1.3106e+05,0,7.1329e-06,3.3733,285.64,13.173,0,194.91,12524,-1.4062e+06,0,0,0,102.88,0.003068,0,,0.448,10,0.448,0
0.40979,6.4527e-06,1.3104e+05,0,7.1323e-06,3.3735,285.58,13.578,0,194.95,12521,-1.4062e+06,0,0,0,102.87,0.0030697,0,,0.464,10,0.464,0
0.40971,6.454e-06,1.3101e+05,0,7.1318e-06,3.3737,285.51,13.983,0,194.98,12517,-1.4062e+06,0,0,0,102.86,0.0030714,0,,0.48,10,0.48,0
0.40963,6.4553e-06,1.3099e+05,0,7.1312e-06,3.3739,285.44,14.387,0,195.01,12514,-1.4062e+06,0,0,0,102.85,0.0030732,0,,0.496,10,0.496,0
0.40949,6.4569e-06,1.3094e+05,0,7.1301e-06,3.3743,285.32,14.78,0,194.99,12508,-1.4062e+06,0,0,0,102.84,0.0030747,0,,0.512,10,0.512,0
0.40934,6.4584e-06,1.309e+05,0,7.129e-06,3.3747,285.21,15.172,0,194.97,12502,-1.4062e+06,0,0,0,102.82,0.0030761,0,,0.528,10,0.528,0
0.40919,6.46e-06,1.3085e+05,0,7.1278e-06,3.3751,285.09,15.565,0,194.94,12495,-1.4063e+06,0,0,0,102.8,0.0030776,0,,0.544,10,0.544,0
