"Density","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.0277,1.5837e+06,0,1.863e-05,0.76866,1646.2,-0.83747,0,5.4354e+05,6.29e+18,0,0,0,303.62,0,,5.3363,-2.7637,0,0
5.9673,1.57e+06,0,1.8572e-05,0.78341,1657.6,-0.77976,0,5.3591e+05,6.1816e+18,0,0,0,302.38,0,,5.4094,-2.6906,0,0
5.9051,1.5558e+06,0,1.8512e-05,0.79832,1668,-0.72885,0,5.281e+05,6.0707e+18,0,0,0,301.11,0,,5.4825,-2.6175,0,0
5.8422,1.5415e+06,0,1.8451e-05,0.81337,1677.8,-0.67441,0,5.2024e+05,5.959e+18,0,0,0,299.82,0,,5.5556,-2.5444,0,0
5.7784,1.5269e+06,0,1.8388e-05,0.82857,1686.7,-0.6198,0,5.1229e+05,5.8463e+18,0,0,0,298.51,0,,5.6287,-2.4713,0,0
5.714,1.5122e+06,0,1.8325e-05,0.84386,1694.9,-0.56823,0,5.0432e+05,5.733e+18,0,0,0,297.17,0,,5.7018,-2.3982,0,0
5.6491,1.4973e+06,0,1.826e-05,0.85926,1702.4,-0.51831,0,4.9631e+05,5.6193e+18,0,0,0,295.81,0,,5.7749,-2.3251,0,0
5.5836,1.4822e+06,0,1.8195e-05,0.87478,1709,-0.47117,0,4.8826e+05,5.505e+18,0,0,0,294.43,0,,5.848,-2.252,0,0
5.5176,1.467e+06,0,1.8128e-05,0.89038,1714.8,-0.42467,0,4.802e+05,5.3905e+18,0,0,0,293.03,0,,5.9211,-2.1789,0,0
5.4514,1.4517e+06,0,1.806e-05,0.90601,1719.8,-0.36243,0,4.7215e+05,5.2763e+18,0,0,0,291.62,0,,5.9942,-2.1058,0,0
5.385,1.4363e+06,0,1.7991e-05,0.92168,1724,-0.28459,0,4.6412e+05,5.1621e+18,0,0,0,290.19,0,,6.0673,-2.0327,0,0
5.3178,1.4207e+06,0,1.7921e-05,0.93755,1727.5,-0.21329,0,4.5603e+05,5.0472e+18,0,0,0,288.73,0,,6.1404,-1.9596,0,0
5.2505,1.405e+06,0,1.785e-05,0.95344,1730.1,-0.14896,0,4.4797e+05,4.9328e+18,0,0,0,287.27,0,,6.2135,-1.8865,0,0
5.183,1.3892e+06,0,1.7778e-05,0.96943,1732,-0.095472,0,4.3992e+05,4.8185e+18,0,0,0,285.78,0,,6.2866,-1.8134,0,0
5.1153,1.3733e+06,0,1.7705e-05,0.98549,1733.1,-0.042818,0,4.3189e+05,4.7045e+18,0,0,0,284.28,0,,6.3597,-1.7403,0,0
5.0474,1.3574e+06,0,1.7632e-05,1.0016,1733.5,0.0062275,0,4.2388e+05,4.5908e+18,0,0,0,282.76,0,,6.4328,-1.6672,0,0
4.9794,1.3414e+06,0,1.7557e-05,1.0178,1733.1,0.0692,0,4.159e+05,4.4775e+18,0,0,0,281.23,0,,6.5059,-1.5941,0,0
4.9112,1.3252e+06,0,1.7481e-05,1.0341,1731.9,0.12314,0,4.0794e+05,4.3644e+18,0,0,0,279.68,0,,6.579,-1.521,0,0
4.8429,1.3091e+06,0,1.7405e-05,1.0505,1730.1,0.1729,0,4.0002e+05,4.252e+18,0,0,0,278.12,0,,6.6521,-1.4479,0,0
4.7745,1.2928e+06,0,1.7327e-05,1.067,1727.4,0.22482,0,3.9214e+05,4.14e+18,0,0,0,276.54,0,,6.7252,-1.3748,0,0
4.7061,1.2765e+06,0,1.7249e-05,1.0836,1724.1,0.2756,0,3.8429e+05,4.0285e+18,0,0,0,274.94,0,,6.7983,-1.3017,0,0
4.6376,1.2602e+06,0,1.7169e-05,1.1002,1720.1,0.32437,0,3.7648e+05,3.9176e+18,0,0,0,273.33,0,,6.8714,-1.2286,0,0
4.5691,1.2438e+06,0,1.7088e-05,1.117,1715.4,0.37284,0,3.6871e+05,3.8073e+18,0,0,0,271.71,0,,6.9445,-1.1555,0,0
4.5005,1.2273e+06,0,1.7007e-05,1.1338,1710,0.42053,0,3.6099e+05,3.6976e+18,0,0,0,270.07,0,,7.0176,-1.0824,0,0
4.4319,1.2108e+06,0,1.6924e-05,1.1508,1703.9,0.46765,0,3.533e+05,3.5885e+18,0,0,0,268.41,0,,7.0907,-1.0093,0,0
4.3633,1.1942e+06,0,1.6841e-05,1.1679,1697.1,0.51461,0,3.4566e+05,3.48e+18,0,0,0,266.74,0,,7.1638,-0.9362,0,0
4.2946,1.1776e+06,0,1.6756e-05,1.1852,1689.7,0.56113,0,3.3807e+05,3.3721e+18,0,0,0,265.05,0,,7.2369,-0.8631,0,0
4.2258,1.1609e+06,0,1.667e-05,1.2026,1681.6,0.60846,0,3.3051e+05,3.2649e+18,0,0,0,263.34,0,,7.31,-0.79,0,0
4.1571,1.1441e+06,0,1.6583e-05,1.2201,1672.9,0.65438,0,3.23e+05,3.1582e+18,0,0,0,261.61,0,,7.3831,-0.7169,0,0
4.0881,1.1272e+06,0,1.6495e-05,1.2379,1663.5,0.70137,0,3.1552e+05,3.052e+18,0,0,0,259.87,0,,7.4562,-0.6438,0,0
4.0191,1.1103e+06,0,1.6405e-05,1.2558,1653.4,0.74851,0,3.0808e+05,2.9464e+18,0,0,0,258.1,0,,7.5293,-0.5707,0,0
3.9499,1.0933e+06,0,1.6314e-05,1.2739,1642.7,0.79555,0,3.0068e+05,2.8413e+18,0,0,0,256.31,0,,7.6024,-0.4976,0,0
3.8805,1.0762e+06,0,1.6222e-05,1.2923,1631.3,0.84227,0,2.9332e+05,2.7367e+18,0,0,0,254.5,0,,7.6755,-0.4245,0,0
3.8111,1.059e+06,0,1.6128e-05,1.3109,1619.3,0.88654,0,2.8599e+05,2.6327e+18,0,0,0,252.67,0,,7.7486,-0.3514,0,0
3.7413,1.0417e+06,0,1.6032e-05,1.3298,1606.6,0.91859,0,2.7869e+05,2.5289e+18,0,0,0,250.8,0,,7.8217,-0.2783,0,0
3.6722,1.0245e+06,0,1.5936e-05,1.3487,1593.4,0.98734,0,2.715e+05,2.4269e+18,0,0,0,248.94,0,,7.8948,-0.2052,0,0
3.6038,1.0074e+06,0,1.5839e-05,1.3677,1579.8,1.0355,0,2.6445e+05,2.3268e+18,0,0,0,247.07,0,,7.9679,-0.1321,0,0
3.534,9.8987e+05,0,1.5738e-05,1.3874,1565.3,1.2381,0,2.5729e+05,2.225e+18,0,0,0,245.13,0,,8.041,-0.059,0,0
3.4636,9.7219e+05,0,1.5636e-05,1.4074,1550,1.3414,0,2.5014e+05,2.1236e+18,0,0,0,243.16,0,,8.1141,0.0141,0,0
3.3959,9.5514e+05,0,1.5535e-05,1.4271,1534.9,1.3374,0,2.4331e+05,2.0266e+18,0,0,0,241.24,0,,8.1872,0.0872,0,0
3.3282,9.3801e+05,0,1.5433e-05,1.4469,1519,1.3375,0,2.3654e+05,1.9304e+18,0,0,0,239.3,0,,8.2603,0.1603,0,0
3.2615,9.2108e+05,0,1.5331e-05,1.4668,1502.9,1.2856,0,2.2993e+05,1.8365e+18,0,0,0,237.36,0,,8.3334,0.2334,0,0
3.1968,9.0461e+05,0,1.5231e-05,1.4863,1486.7,1.231,0,2.2356e+05,1.7461e+18,0,0,0,235.46,0,,8.4065,0.3065,0,0
3.1343,8.8867e+05,0,1.5132e-05,1.5055,1470.6,1.1763,0,2.1747e+05,1.6596e+18,0,0,0,233.61,0,,8.4796,0.3796,0,0
3.0742,8.7326e+05,0,1.5036e-05,1.5241,1454.6,1.11,0,2.1164e+05,1.5769e+18,0,0,0,231.8,0,,8.5527,0.4527,0,0
3.0164,8.5841e+05,0,1.4942e-05,1.5424,1438.9,1.0635,0,2.0609e+05,1.498e+18,0,0,0,230.05,0,,8.6258,0.5258,0,0
2.9613,8.4423e+05,0,1.4852e-05,1.5599,1423.5,1.0266,0,2.0085e+05,1.4236e+18,0,0,0,228.36,0,,8.6989,0.5989,0,0
2.9081,8.305e+05,0,1.4762e-05,1.5774,1408.3,0.98504,0,1.958e+05,1.3519e+18,0,0,0,226.69,0,,8.772,0.672,0,0
2.8592,8.1774e+05,0,1.468e-05,1.5931,1393.8,0.93404,0,1.9121e+05,1.2867e+18,0,0,0,225.17,0,,8.8451,0.7451,0,0
2.8147,8.0632e+05,0,1.4606e-05,1.608,1380.6,1.5705,0,1.8709e+05,1.2281e+18,0,0,0,223.8,0,,8.9182,0.8182,0,0
2.7636,7.9306e+05,0,1.4514e-05,1.6258,1365.3,2.0214,0,1.8231e+05,1.1604e+18,0,0,0,222.12,0,,8.9913,0.8913,0,0
2.7161,7.807e+05,0,1.443e-05,1.6422,1350.7,1.6439,0,1.7793e+05,1.0982e+18,0,0,0,220.57,0,,9.0644,0.9644,0,0
2.6761,7.7024e+05,0,1.4358e-05,1.6562,1338.2,1.2458,0,1.7426e+05,1.046e+18,0,0,0,219.25,0,,9.1375,1.0375,0,0
2.6464,7.6248e+05,0,1.4302e-05,1.667,1328.9,0.73777,0,1.7153e+05,1.0072e+18,0,0,0,218.24,0,,9.2106,1.1106,0,0
2.6273,7.5749e+05,0,1.4268e-05,1.6738,1322.8,0.43757,0,1.698e+05,9.8268e+17,0,0,0,217.6,0,,9.2837,1.1837,0,0
2.6173,7.5467e+05,0,1.4255e-05,1.676,1318.8,0.28512,0,1.6897e+05,9.7086e+17,0,0,0,217.37,0,,9.3568,1.2568,0,0
2.6157,7.5407e+05,0,1.4251e-05,1.6763,1318,0.17925,0,1.6881e+05,9.6856e+17,0,0,0,217.29,0,,9.4299,1.3299,0,0
2.6183,7.5465e+05,0,1.4254e-05,1.6754,1318.7,-0.18059,0,1.6902e+05,9.7165e+17,0,0,0,217.36,0,,9.503,1.403,0,0
2.6271,7.5689e+05,0,1.4271e-05,1.672,1321.4,-0.62813,0,1.6982e+05,9.8302e+17,0,0,0,217.65,0,,9.5761,1.4761,0,0
2.6433,7.6107e+05,0,1.4301e-05,1.6659,1326.4,-0.92671,0,1.7131e+05,1.0041e+18,0,0,0,218.21,0,,9.6492,1.5492,0,0
2.6655,7.668e+05,0,1.4345e-05,1.6573,1333.1,-0.91546,0,1.7338e+05,1.0335e+18,0,0,0,219.01,0,,9.7223,1.6223,0,0
2.6864,7.7224e+05,0,1.4386e-05,1.6494,1339.4,-0.65727,0,1.7534e+05,1.0613e+18,0,0,0,219.76,0,,9.7954,1.6954,0,0
2.6977,7.7557e+05,0,1.4402e-05,1.6471,1344,-0.40714,0,1.763e+05,1.075e+18,0,0,0,220.05,0,,9.8685,1.7685,0,0
2.6971,7.7575e+05,0,1.4408e-05,1.647,1344,-0.62231,0,1.7636e+05,1.0758e+18,0,0,0,220.16,0,,9.9416,1.8416,0,0
2.6926,7.7462e+05,0,1.4398e-05,1.6489,1342.8,0.064333,0,1.7592e+05,1.0696e+18,0,0,0,219.99,0,,10.015,1.9147,0,0
2.6869,7.7316e+05,0,1.4386e-05,1.6512,1341.2,0.73408,0,1.7538e+05,1.0619e+18,0,0,0,219.77,0,,10.088,1.9878,0,0
2.6749,7.7005e+05,0,1.4363e-05,1.6558,1337.5,1.3207,0,1.7426e+05,1.046e+18,0,0,0,219.34,0,,10.161,2.0609,0,0
2.6599,7.6613e+05,0,1.4335e-05,1.6613,1332.9,1.8143,0,1.7287e+05,1.0262e+18,0,0,0,218.82,0,,10.234,2.134,0,0
2.6328,7.5898e+05,0,1.4285e-05,1.6708,1324.1,2.0124,0,1.704e+05,9.9121e+17,0,0,0,217.91,0,,10.307,2.2071,0,0
2.5995,7.5017e+05,0,1.4223e-05,1.6827,1313.3,2.1553,0,1.6738e+05,9.4826e+17,0,0,0,216.79,0,,10.38,2.2802,0,0
2.5624,7.4045e+05,0,1.4153e-05,1.6964,1301.2,2.0513,0,1.6402e+05,9.0063e+17,0,0,0,215.52,0,,10.453,2.3533,0,0
2.5211,7.296e+05,0,1.4073e-05,1.7122,1287.8,1.9652,0,1.6028e+05,8.4749e+17,0,0,0,214.06,0,,10.526,2.4264,0,0
2.4797,7.1856e+05,0,1.3997e-05,1.7269,1273.4,1.9781,0,1.5664e+05,7.9578e+17,0,0,0,212.69,0,,10.599,2.4995,0,0
2.4456,7.0953e+05,0,1.3933e-05,1.7395,1261.6,2.1084,0,1.5365e+05,7.5331e+17,0,0,0,211.53,0,,10.673,2.5726,0,0
2.4095,7.0003e+05,0,1.3863e-05,1.7534,1249.2,2.3223,0,1.5049e+05,7.084e+17,0,0,0,210.28,0,,10.746,2.6457,0,0
2.3701,6.8959e+05,0,1.3784e-05,1.769,1235.5,2.4813,0,1.4703e+05,6.5926e+17,0,0,0,208.86,0,,10.819,2.7188,0,0
2.3272,6.7818e+05,0,1.3697e-05,1.7861,1220.3,2.448,0,1.4329e+05,6.0625e+17,0,0,0,207.31,0,,10.892,2.7919,0,0
2.2826,6.6628e+05,0,1.3606e-05,1.8041,1204.3,2.1794,0,1.3944e+05,5.5161e+17,0,0,0,205.68,0,,10.965,2.865,0,0
2.2387,6.5453e+05,0,1.3515e-05,1.8221,1188.2,1.9042,0,1.3568e+05,4.9816e+17,0,0,0,204.07,0,,11.038,2.9381,0,0
2.1974,6.4344e+05,0,1.3428e-05,1.8393,1172.8,1.5618,0,1.3218e+05,4.4838e+17,0,0,0,202.53,0,,11.111,3.0112,0,0
2.1605,6.3348e+05,0,1.3351e-05,1.8546,1158.8,1.3373,0,1.2908e+05,4.0443e+17,0,0,0,201.16,0,,11.184,3.0843,0,0
2.1269,6.2442e+05,0,1.3278e-05,1.8691,1146.1,0.88284,0,1.2626e+05,3.644e+17,0,0,0,199.88,0,,11.257,3.1574,0,0
2.0972,6.1631e+05,0,1.3218e-05,1.881,1134.3,0.6974,0,1.2384e+05,3.2998e+17,0,0,0,198.81,0,,11.33,3.2305,0,0
2.0731,6.0974e+05,0,1.3165e-05,1.8913,1124.7,0.59731,0,1.2185e+05,3.0176e+17,0,0,0,197.9,0,,11.404,3.3036,0,0
2.0503,6.0359e+05,0,1.3117e-05,1.9013,1115.8,0.90504,0,1.1999e+05,2.7532e+17,0,0,0,197.05,0,,11.477,3.3767,0,0
2.0269,5.9722e+05,0,1.3066e-05,1.9114,1106.5,1.1794,0,1.1809e+05,2.4831e+17,0,0,0,196.16,0,,11.55,3.4498,0,0
2.0039,5.9105e+05,0,1.3014e-05,1.922,1097.4,1.3039,0,1.1622e+05,2.2176e+17,0,0,0,195.26,0,,11.623,3.5229,0,0
1.9786,5.8411e+05,0,1.2958e-05,1.9333,1087.2,1.3372,0,1.1417e+05,1.9268e+17,0,0,0,194.28,0,,11.696,3.596,0,0
1.9544,5.7753e+05,0,1.2903e-05,1.9445,1077.4,1.4138,0,1.1222e+05,1.6495e+17,0,0,0,193.32,0,,11.769,3.6691,0,0
1.9306,5.7104e+05,0,1.2849e-05,1.9554,1067.7,1.5259,0,1.1031e+05,1.3795e+17,0,0,0,192.39,0,,11.842,3.7422,0,0
1.9076,5.6476e+05,0,1.2797e-05,1.9661,1058.3,1.7326,0,1.0849e+05,1.12e+17,0,0,0,191.48,0,,11.915,3.8153,0,0
1.8817,5.5773e+05,0,1.2735e-05,1.9788,1047.7,1.6403,0,1.0642e+05,8.2632e+16,0,0,0,190.41,0,,11.988,3.8884,0,0
