,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
111,3.4519,0.00011147,969360.0,0,1.5615e-05,1.4115,1548.0,1.1379,0,259970.0,248890.0,-984120.0,0,0,0,242.77,8.3953,0,,0.0081141,1.41e-05,0,0,766880.3459146479,0.9977198954673757
112,3.3873,0.00010974,953030.0,0,1.5519e-05,1.4302,1533.3,1.1559,0,259830.0,242390.0,-995740.0,0,0,0,240.94,8.4183,0,,0.0081872,8.72e-05,0,0,762874.6193834422,0.9976913903085779
113,3.3227,0.00010802,936680.0,0,1.5422e-05,1.4491,1518.1,1.1818,0,259660.0,235940.0,-1007300.0,0,0,0,239.08,8.4417,0,,0.0082603,0.0001603,0,0,758729.0926814136,0.9976630652737914
114,3.2582,0.0001063,920310.0,0,1.5323e-05,1.4683,1502.5,1.1953,0,259520.0,229540.0,-1018700.0,0,0,0,237.21,8.467,0,,0.0083334,0.0002334,0,0,754186.9064802388,0.997635949260022
115,3.1946,0.0001046,904120.0,0,1.5224e-05,1.4875,1486.5,1.1822,0,259390.0,223300.0,-1029800.0,0,0,0,235.34,8.4931,0,,0.0084065,0.0003065,0,0,749569.447413348,0.9976094277943653
116,3.1312,0.00010291,887930.0,0,1.5124e-05,1.507,1470.2,1.131,0,259270.0,217100.0,-1040900.0,0,0,0,233.45,8.5208,0,,0.0084796,0.0003796,0,0,744628.4130952114,0.9975837770738895
117,3.0695,0.00010121,872110.0,0,1.5025e-05,1.5262,1453.7,1.1068,0,258890.0,211130.0,-1051600.0,0,0,0,231.59,8.5364,0,,0.0085527,0.0004527,0,0,739619.3195605255,0.9975593585913289
118,3.0091,9.9615e-05,856600.0,0,1.4927e-05,1.5453,1437.2,1.1803,0,259220.0,205340.0,-1061900.0,0,0,0,229.76,8.5813,0,,0.0086258,0.0005258,0,0,734350.4171705154,0.9975366183863218
119,2.9462,9.7948e-05,840370.0,0,1.4823e-05,1.5654,1419.5,1.1049,0,259170.0,199350.0,-1072600.0,0,0,0,227.83,8.6164,0,,0.0086989,0.0005989,0,0,728601.2050806225,0.9975137109096726
120,2.8847,9.6297e-05,824520.0,0,1.4718e-05,1.5858,1402.0,1.0473,0,259030.0,193530.0,-1083000.0,0,0,0,225.88,8.6467,0,,0.008772,0.000672,0,0,722982.5530961105,0.997490242636372
121,2.8294,9.4773e-05,810160.0,0,1.4625e-05,1.6039,1385.4,1.3155,0,259030.0,188380.0,-1092200.0,0,0,0,224.16,8.6764,0,,0.0088451,0.0007451,0,0,717400.9452522319,0.9974719282458365
122,2.7713,9.3172e-05,795050.0,0,1.4523e-05,1.6238,1368.0,1.2291,0,258880.0,182940.0,-1101900.0,0,0,0,222.27,8.7037,0,,0.0089182,0.0008182,0,0,711531.3950117705,0.997451266410005
123,2.7187,9.1792e-05,781410.0,0,1.4431e-05,1.6418,1351.8,1.7104,0,258390.0,178120.0,-1110500.0,0,0,0,220.59,8.724,0,,0.0089913,0.0008913,0,0,705777.097603162,0.9974348075062842
124,2.6708,9.0375e-05,768940.0,0,1.4345e-05,1.6588,1336.9,1.5068,0,257870.0,173730.0,-1118300.0,0,0,0,219.01,8.7258,0,,0.0090644,0.0009644,0,0,700482.8348209424,0.9974191297902674
125,2.6276,8.9141e-05,757600.0,0,1.4267e-05,1.6739,1323.0,1.5599,0,258620.0,169810.0,-1125300.0,0,0,0,217.59,8.7738,0,,0.0091375,0.0010375,0,0,695532.6433059631,0.9974062071002537
126,2.5914,8.8083e-05,748060.0,0,1.4202e-05,1.6866,1311.1,1.564,0,257860.0,166550.0,-1131200.0,0,0,0,216.4,8.7645,0,,0.0092106,0.0011106,0,0,691214.4607909479,0.9973961559778832
127,2.5619,8.7174e-05,740370.0,0,1.4146e-05,1.6976,1301.6,1.6172,0,257320.0,163890.0,-1135900.0,0,0,0,215.39,8.756,0,,0.0092837,0.0011837,0,0,687741.3485944394,0.9973867814587556
128,2.5349,8.6339e-05,733240.0,0,1.4097e-05,1.7073,1292.5,1.926,0,256340.0,161490.0,-1140200.0,0,0,0,214.5,8.7309,0,,0.0093568,0.0012568,0,0,684302.5415094551,0.9973800439588397
129,2.5099,8.5573e-05,726610.0,0,1.405e-05,1.7164,1284.0,1.9483,0,255810.0,159270.0,-1144200.0,0,0,0,213.65,8.7217,0,,0.0094299,0.0013299,0,0,681259.1718529871,0.997373008658957
130,2.4857,8.4817e-05,720240.0,0,1.4004e-05,1.7255,1275.9,1.5967,0,255790.0,157110.0,-1148000.0,0,0,0,212.81,8.7281,0,,0.009503,0.001403,0,0,678247.4675568726,0.997366028814611
131,2.4596,8.4023e-05,713360.0,0,1.3952e-05,1.7357,1267.1,1.3916,0,255040.0,154780.0,-1152200.0,0,0,0,211.87,8.7123,0,,0.0095761,0.0014761,0,0,675119.8493374444,0.9973573660553681
132,2.4302,8.3119e-05,705560.0,0,1.3892e-05,1.7473,1257.2,1.0153,0,254390.0,152150.0,-1156900.0,0,0,0,210.79,8.7008,0,,0.0096492,0.0015492,0,0,671608.6794769318,0.997347377908414
133,2.4017,8.2237e-05,697800.0,0,1.3839e-05,1.7572,1246.7,0.91726,0,253740.0,149690.0,-1161300.0,0,0,0,209.85,8.6882,0,,0.0097223,0.0016223,0,0,667709.3959113611,0.9973423875727985
134,2.379,8.1552e-05,691710.0,0,1.3797e-05,1.7655,1238.4,1.2302,0,253170.0,147740.0,-1164700.0,0,0,0,209.1,8.6788,0,,0.0097954,0.0016954,0,0,664408.1363878665,0.9973387218349821
135,2.3579,8.0908e-05,686190.0,0,1.3757e-05,1.7737,1231.0,1.3934,0,252490.0,145930.0,-1168000.0,0,0,0,208.37,8.6637,0,,0.0098685,0.0017685,0,0,661460.8783625466,0.9973340206384556
136,2.3325,8.0119e-05,679720.0,0,1.3706e-05,1.7846,1222.5,1.5604,0,252260.0,143720.0,-1171900.0,0,0,0,207.46,8.665,0,,0.0099416,0.0018416,0,0,657639.1236655703,0.9973279046697798
137,2.3059,7.9291e-05,672940.0,0,1.365e-05,1.7965,1213.7,1.7726,0,252010.0,141400.0,-1176100.0,0,0,0,206.46,8.6654,0,,0.010015,0.0019147,0,0,653816.9878193364,0.9973198901912679
138,2.2771,7.8389e-05,665450.0,0,1.3581e-05,1.8103,1204.2,2.1935,0,251280.0,138810.0,-1180700.0,0,0,0,205.24,8.6502,0,,0.010088,0.0019878,0,0,650337.4185611013,0.9973064639017932
139,2.2567,7.7743e-05,659970.0,0,1.3538e-05,1.8187,1196.8,2.3038,0,250860.0,137050.0,-1183800.0,0,0,0,204.48,8.6421,0,,0.010161,0.0020609,0,0,647443.4501751626,0.9973014475153075
140,2.2451,7.7369e-05,656630.0,0,1.3523e-05,1.8213,1191.5,2.0865,0,250770.0,136170.0,-1185400.0,0,0,0,204.21,8.6416,0,,0.010234,0.002134,0,0,645316.8581455908,0.9973048072983562
141,2.2336,7.6994e-05,653280.0,0,1.3508e-05,1.8239,1186.3,1.8691,0,250670.0,135290.0,-1187000.0,0,0,0,203.95,8.6411,0,,0.010307,0.0022071,0,0,643060.830901657,0.9973087944925014
142,2.2232,7.666e-05,650260.0,0,1.3494e-05,1.8262,1181.6,1.6535,0,250530.0,134500.0,-1188400.0,0,0,0,203.7,8.6386,0,,0.01038,0.0022802,0,0,641216.020155483,0.9973116116787046
143,2.2227,7.6657e-05,649920.0,0,1.349e-05,1.8264,1181.2,1.4524,0,249920.0,134420.0,-1188500.0,0,0,0,203.62,8.6193,0,,0.010453,0.0023533,0,0,641645.9464110411,0.9973090792899462
144,2.2222,7.6654e-05,649570.0,0,1.3485e-05,1.8266,1180.8,1.2513,0,249320.0,134330.0,-1188700.0,0,0,0,203.53,8.5999,0,,0.010526,0.0024264,0,0,642139.0948526636,0.9973062288352702
145,2.2218,7.6651e-05,649220.0,0,1.348e-05,1.8267,1180.4,1.0502,0,248710.0,134250.0,-1188800.0,0,0,0,203.45,8.5806,0,,0.010599,0.0024995,0,0,642605.9391767404,0.9973036937486758
146,2.2247,7.6765e-05,649830.0,0,1.3485e-05,1.8253,1181.3,0.56926,0,248320.0,134480.0,-1188400.0,0,0,0,203.53,8.5687,0,,0.010673,0.0025726,0,0,643330.217212497,0.9973032260542132
147,2.2288,7.6923e-05,650780.0,0,1.3493e-05,1.8232,1182.5,-0.015341,0,248010.0,134820.0,-1187800.0,0,0,0,203.67,8.5597,0,,0.010746,0.0026457,0,0,644167.3173321722,0.9973036746070444
148,2.2329,7.7082e-05,651730.0,0,1.3501e-05,1.8211,1183.8,-0.59994,0,247700.0,135170.0,-1187200.0,0,0,0,203.82,8.5507,0,,0.010819,0.0027188,0,0,644937.5989629913,0.9973044591656699
149,2.2392,7.7313e-05,653280.0,0,1.3516e-05,1.8179,1185.8,-1.1174,0,247270.0,135720.0,-1186200.0,0,0,0,204.08,8.5377,0,,0.010892,0.0027919,0,0,645833.9801844885,0.997306985260997
150,2.2493,7.7678e-05,655910.0,0,1.3542e-05,1.8127,1189.0,-1.5108,0,246630.0,136650.0,-1184600.0,0,0,0,204.54,8.5175,0,,0.010965,0.002865,0,0,647025.8832233063,0.9973124074247894
151,2.2594,7.8044e-05,658550.0,0,1.3568e-05,1.8075,1192.3,-1.9042,0,246000.0,137570.0,-1182900.0,0,0,0,205.01,8.4972,0,,0.011038,0.0029381,0,0,648032.6479370345,0.9973186594064679
152,2.2695,7.841e-05,661180.0,0,1.3594e-05,1.8023,1195.6,-2.2976,0,245360.0,138500.0,-1181300.0,0,0,0,205.47,8.477,0,,0.011111,0.0030112,0,0,649172.0158628343,0.9973243172329175
153,2.2795,7.8768e-05,663890.0,0,1.3614e-05,1.7985,1199.3,-2.2546,0,244330.0,139340.0,-1179700.0,0,0,0,205.82,8.4431,0,,0.011184,0.0030843,0,0,650588.5046260692,0.9973261645386569
154,2.2895,7.9127e-05,666600.0,0,1.3633e-05,1.7948,1203.1,-2.1995,0,243300.0,140190.0,-1178200.0,0,0,0,206.17,8.4088,0,,0.011257,0.0031574,0,0,651996.8489132815,0.9973279222643614
155,2.2995,7.9485e-05,669310.0,0,1.3653e-05,1.7911,1206.8,-2.1444,0,242270.0,141040.0,-1176700.0,0,0,0,206.51,8.3746,0,,0.011331,0.0032305,0,0,653496.7890841115,0.9973292685471593
156,2.3062,7.9726e-05,671240.0,0,1.3663e-05,1.7894,1209.8,-1.9931,0,241280.0,141570.0,-1175800.0,0,0,0,206.69,8.3414,0,,0.011404,0.0033036,0,0,654564.1345689174,0.9973285158188332
157,2.3106,7.9887e-05,672650.0,0,1.3666e-05,1.7891,1212.1,-1.7762,0,240320.0,141890.0,-1175200.0,0,0,0,206.75,8.3089,0,,0.011477,0.0033767,0,0,655491.1153325866,0.9973255774905952
158,2.3151,8.0048e-05,674060.0,0,1.367e-05,1.7889,1214.5,-1.5593,0,239370.0,142200.0,-1174600.0,0,0,0,206.81,8.2764,0,,0.01155,0.0034498,0,0,656334.3028015275,0.9973228376107163
159,2.3184,8.0167e-05,675140.0,0,1.3673e-05,1.7887,1216.2,-1.3032,0,238480.0,142440.0,-1174200.0,0,0,0,206.87,8.2464,0,,0.011623,0.0035229,0,0,656850.4616863737,0.9973214214398277
160,2.3174,8.0134e-05,675000.0,0,1.3674e-05,1.7888,1215.9,-0.90504,0,237880.0,142400.0,-1174300.0,0,0,0,206.9,8.2258,0,,0.011696,0.003596,0,0,656294.3559194475,0.9973237167520735
161,2.3164,8.0102e-05,674850.0,0,1.3676e-05,1.789,1215.6,-0.50686,0,237280.0,142360.0,-1174400.0,0,0,0,206.93,8.2052,0,,0.011769,0.0036691,0,0,655703.3257138247,0.9973260103390666
162,2.3154,8.0069e-05,674710.0,0,1.3678e-05,1.7891,1215.2,-0.10867,0,236680.0,142320.0,-1174400.0,0,0,0,206.96,8.1846,0,,0.011842,0.0037422,0,0,655148.175875931,0.9973283022021198
163,2.3097,7.9892e-05,673250.0,0,1.3667e-05,1.7915,1213.2,0.51227,0,235490.0,141840.0,-1175300.0,0,0,0,206.77,8.1454,0,,0.011915,0.0038153,0,0,654186.3622026799,0.9973275460742511
164,2.3017,7.9646e-05,671170.0,0,1.3651e-05,1.7948,1210.4,1.1651,0,234260.0,141150.0,-1176500.0,0,0,0,206.48,8.1062,0,,0.011988,0.0038884,0,0,653033.4818600236,0.997325647649644
165,2.2859,7.9164e-05,666980.0,0,1.3618e-05,1.8014,1204.8,1.7534,0,233520.0,139780.0,-1179000.0,0,0,0,205.89,8.0871,0,,0.012061,0.0039615,0,0,650845.9812415815,0.9973213439802475
166,2.2637,7.8524e-05,661070.0,0,1.3571e-05,1.8107,1196.8,2.2373,0,232560.0,137870.0,-1182400.0,0,0,0,205.06,8.0673,0,,0.012135,0.0040346,0,0,647755.2294401126,0.9973154027971391
167,2.2269,7.753e-05,651220.0,0,1.3494e-05,1.826,1183.3,2.5566,0,231770.0,134720.0,-1188000.0,0,0,0,203.69,8.0694,0,,0.012208,0.0041077,0,0,642455.3578486218,0.997306705128783
168,2.1805,7.6377e-05,638680.0,0,1.3397e-05,1.845,1165.8,2.724,0,231220.0,130800.0,-1195000.0,0,0,0,201.97,8.099,0,,0.012281,0.0041808,0,0,635636.9291469449,0.997297207070952
169,2.132,7.5159e-05,625700.0,0,1.3295e-05,1.8656,1147.5,3.0021,0,231430.0,126760.0,-1202200.0,0,0,0,200.18,8.1587,0,,0.012354,0.0042539,0,0,627947.4575714224,0.9972890992819962
170,2.0779,7.3813e-05,611200.0,0,1.3177e-05,1.8894,1126.8,2.911,0,232060.0,122260.0,-1210200.0,0,0,0,198.11,8.2434,0,,0.012427,0.004327,0,0,619307.6849278242,0.997279379756597
171,2.0084,7.2217e-05,592400.0,0,1.3019e-05,1.9212,1099.7,2.3359,0,233920.0,116530.0,-1220500.0,0,0,0,195.35,8.4112,0,,0.0125,0.0044001,0,0,608155.1449136002,0.9972658644125438
172,1.9359,7.0531e-05,572610.0,0,1.2854e-05,1.9544,1070.4,1.8319,0,236320.0,110680.0,-1230900.0,0,0,0,192.49,8.6099,0,,0.012573,0.0044732,0,0,595785.9322079349,0.9972565673357486
173,1.876,6.9171e-05,556190.0,0,1.2715e-05,1.9826,1045.6,1.5804,0,238080.0,105910.0,-1239400.0,0,0,0,190.08,8.7783,0,,0.012646,0.0045463,0,0,585205.9287645901,0.9972503738010668
174,1.8182,6.7845e-05,540390.0,0,1.2572e-05,2.0119,1021.7,1.4809,0,239670.0,101320.0,-1247600.0,0,0,0,187.62,8.943,0,,0.012719,0.0046194,0,0,574911.0496772858,0.9972420252869074
175,1.7672,6.6663e-05,526320.0,0,1.2456e-05,2.036,999.62,1.8985,0,241050.0,97434.0,-1254600.0,0,0,0,185.63,9.0929,0,,0.012792,0.0046925,0,0,564800.4263350427,0.997244085305665
176,1.7166,6.547e-05,512450.0,0,1.2325e-05,2.0634,978.1,2.5875,0,241720.0,93511.0,-1261600.0,0,0,0,183.4,9.2194,0,,0.012866,0.0047656,0,0,555163.0730838308,0.9972386267485425
177,1.6676,6.4269e-05,498860.0,0,1.2201e-05,2.0894,956.57,2.8181,0,243200.0,89792.0,-1268200.0,0,0,0,181.29,9.3738,0,,0.012939,0.0048387,0,0,545343.7644667322,0.9972378673705328
178,1.6218,6.3106e-05,486200.0,0,1.2079e-05,2.115,936.39,2.6941,0,244380.0,86344.0,-1274400.0,0,0,0,179.25,9.5091,0,,0.013012,0.0049118,0,0,535995.1777155529,0.9972366136272102
179,1.5753,6.1932e-05,473230.0,0,1.1955e-05,2.1413,915.46,2.5206,0,245840.0,82883.0,-1280600.0,0,0,0,177.15,9.6655,0,,0.013085,0.0049849,0,0,526356.1180347089,0.9972366381251585
180,1.5295,6.0791e-05,460450.0,0,1.1826e-05,2.1687,894.72,2.3841,0,246960.0,79493.0,-1286600.0,0,0,0,174.99,9.8161,0,,0.013158,0.005058,0,0,516791.3081374781,0.9972353769971743
181,1.4868,5.9609e-05,448480.0,0,1.1705e-05,2.1945,875.02,2.223,0,247690.0,76389.0,-1292200.0,0,0,0,172.99,9.9306,0,,0.013231,0.0051311,0,0,507463.70829862775,0.9972370146914644
182,1.4539,5.8675e-05,439120.0,0,1.1621e-05,2.2125,859.19,2.4668,0,247990.0,74093.0,-1296300.0,0,0,0,171.59,10.009,0,,0.013304,0.0052042,0,0,499803.4157203747,0.9972451830185834
183,1.4246,5.7926e-05,430870.0,0,1.1542e-05,2.2297,845.18,2.9105,0,248390.0,72057.0,-1299900.0,0,0,0,170.28,10.1,0,,0.013377,0.0052773,0,0,493012.33219678974,0.9972507006293754
184,1.3962,5.7094e-05,422940.0,0,1.1457e-05,2.2485,831.9,3.1057,0,248430.0,70034.0,-1303500.0,0,0,0,168.88,10.159,0,,0.01345,0.0053504,0,0,486404.69906689145,0.99725278440544
185,1.3666,5.624e-05,414600.0,0,1.1365e-05,2.2687,817.85,3.2826,0,248660.0,67945.0,-1307200.0,0,0,0,167.37,10.234,0,,0.013523,0.0054235,0,0,479685.47884014144,0.9972535669552303
186,1.3368,5.5381e-05,406160.0,0,1.1271e-05,2.2893,803.57,3.4447,0,248950.0,65845.0,-1311000.0,0,0,0,165.84,10.315,0,,0.013597,0.0054966,0,0,472666.8108446169,0.9972560054153072
187,1.3063,5.4511e-05,397520.0,0,1.1175e-05,2.3108,788.8,3.5543,0,249410.0,63738.0,-1314800.0,0,0,0,164.26,10.409,0,,0.01367,0.0055697,0,0,465486.58527730533,0.9972584558877108
188,1.2759,5.3641e-05,388860.0,0,1.1076e-05,2.3328,773.93,3.6228,0,249930.0,61643.0,-1318500.0,0,0,0,162.66,10.509,0,,0.013743,0.0056428,0,0,458115.488457875,0.997261895102747
189,1.2454,5.2772e-05,380180.0,0,1.0975e-05,2.3554,758.95,3.6501,0,250510.0,59560.0,-1322200.0,0,0,0,161.02,10.616,0,,0.013816,0.0057159,0,0,450709.825135511,0.9972653290253598
190,1.2147,5.1793e-05,371420.0,0,1.0872e-05,2.3788,743.69,3.6438,0,251800.0,57499.0,-1325900.0,0,0,0,159.35,10.737,0,,0.013889,0.005789,0,0,443171.55631220137,0.997268951833676
191,1.1844,5.0825e-05,362750.0,0,1.077e-05,2.402,728.5,3.6475,0,253150.0,55479.0,-1329500.0,0,0,0,157.7,10.863,0,,0.013962,0.0058621,0,0,435504.4968717582,0.9972747007800448
192,1.1571,5.0139e-05,354850.0,0,1.0683e-05,2.4218,714.35,3.7802,0,253720.0,53728.0,-1332600.0,0,0,0,156.32,10.996,0,,0.014035,0.0059352,0,0,428215.0961533803,0.997285002437203
193,1.1313,4.9372e-05,347410.0,0,1.0599e-05,2.4412,701.02,3.8265,0,253940.0,52078.0,-1335600.0,0,0,0,154.98,11.083,0,,0.014108,0.0060083,0,0,421249.396379488,0.9972947697142953
194,1.1075,4.8499e-05,340590.0,0,1.0519e-05,2.4602,688.77,3.7595,0,253720.0,50560.0,-1338300.0,0,0,0,153.7,11.111,0,,0.014181,0.0060814,0,0,414706.2649638513,0.9973031708496678
195,1.0843,4.7782e-05,333900.0,0,1.0436e-05,2.4798,676.74,3.8743,0,254290.0,49078.0,-1340900.0,0,0,0,152.38,11.207,0,,0.014254,0.0061545,0,0,408445.61382402334,0.9973094312783557
196,1.0613,4.711e-05,327270.0,0,1.0352e-05,2.4996,664.8,4.0379,0,255060.0,47612.0,-1343600.0,0,0,0,151.05,11.322,0,,0.014328,0.0062276,0,0,402150.64579281455,0.9973163068071491
197,1.0389,4.6265e-05,320770.0,0,1.0268e-05,2.5196,653.04,3.9557,0,254680.0,46202.0,-1346100.0,0,0,0,149.72,11.342,0,,0.014401,0.0063007,0,0,396072.0018997098,0.9973220825480903
198,1.0165,4.5498e-05,314260.0,0,1.0181e-05,2.5403,641.25,3.9132,0,255060.0,44790.0,-1348600.0,0,0,0,148.35,11.418,0,,0.014474,0.0063738,0,0,389929.977378755,0.9973278085794313
199,0.99401,4.4864e-05,307730.0,0,1.0089e-05,2.5622,629.41,3.9401,0,256770.0,43375.0,-1351100.0,0,0,0,146.91,11.59,0,,0.014547,0.0064469,0,0,383826.253398122,0.9973319616482627
200,0.97213,4.4096e-05,301330.0,0,1.0004e-05,2.5827,617.65,3.803,0,257100.0,42037.0,-1353500.0,0,0,0,145.58,11.663,0,,0.01462,0.00652,0,0,377635.76052425336,0.9973398498009186
201,0.95055,4.3262e-05,294980.0,0,9.9217e-06,2.6025,605.93,3.5872,0,256770.0,40736.0,-1355800.0,0,0,0,144.29,11.686,0,,0.014693,0.0065931,0,0,371441.00019906927,0.9973498525368452
202,0.93116,4.2906e-05,289190.0,0,9.8565e-06,2.6181,595.0,3.8419,0,257450.0,39629.0,-1357800.0,0,0,0,143.28,11.865,0,,0.014766,0.0066662,0,0,365607.9204550465,0.9973651318786446
203,0.91265,4.249e-05,283690.0,0,9.7902e-06,2.6343,584.65,4.0109,0,257990.0,38563.0,-1359700.0,0,0,0,142.25,12.012,0,,0.014839,0.0067393,0,0,360018.09845456237,0.997378183916077
204,0.8961,4.1913e-05,278850.0,0,9.7208e-06,2.6518,575.59,3.962,0,258160.0,37588.0,-1361500.0,0,0,0,141.18,12.078,0,,0.014912,0.0068124,0,0,355128.51723785687,0.9973842740663832
205,0.87956,4.1337e-05,274010.0,0,9.6514e-06,2.6693,566.54,3.9131,0,258330.0,36613.0,-1363200.0,0,0,0,140.11,12.144,0,,0.014985,0.0068855,0,0,350124.125796322,0.9973918065605422
206,0.86301,4.0761e-05,269170.0,0,9.5821e-06,2.6868,557.48,3.8642,0,258510.0,35637.0,-1364900.0,0,0,0,139.03,12.21,0,,0.015059,0.0069586,0,0,345078.18169567967,0.9974003549192201
207,0.84663,4.0188e-05,264350.0,0,9.5058e-06,2.7063,548.43,3.8195,0,259040.0,34679.0,-1366600.0,0,0,0,137.86,12.3,0,,0.015132,0.0070317,0,0,340296.3423731486,0.9974039725286871
208,0.83026,3.9616e-05,259530.0,0,9.429e-06,2.7259,539.38,3.7752,0,259610.0,33721.0,-1368400.0,0,0,0,136.69,12.392,0,,0.015205,0.0071048,0,0,335364.4483683998,0.997409177800584
209,0.81389,3.9044e-05,254720.0,0,9.3521e-06,2.7455,530.34,3.7309,0,260180.0,32764.0,-1370100.0,0,0,0,135.51,12.483,0,,0.015278,0.0071779,0,0,330401.79842433153,0.9974154046135743
210,0.79729,3.8482e-05,249770.0,0,9.2784e-06,2.7644,520.92,3.6704,0,260650.0,31830.0,-1371700.0,0,0,0,134.39,12.584,0,,0.015351,0.007251,0,0,325223.9281431273,0.9974250321627289
211,0.78049,3.793e-05,244710.0,0,9.2073e-06,2.7826,511.18,3.5961,0,261020.0,30916.0,-1373400.0,0,0,0,133.31,12.691,0,,0.015424,0.0073241,0,0,319975.8748782736,0.997437122953039
212,0.7637,3.7378e-05,239650.0,0,9.1363e-06,2.8009,501.44,3.5219,0,261400.0,30003.0,-1375000.0,0,0,0,132.23,12.798,0,,0.015497,0.0073972,0,0,314581.96657758235,0.9974509422690029
213,0.74763,3.6843e-05,234830.0,0,9.0666e-06,2.8189,492.15,3.4632,0,261840.0,29128.0,-1376600.0,0,0,0,131.17,12.903,0,,0.01557,0.0074703,0,0,309372.1759207353,0.9974645205397087
214,0.7353,3.6395e-05,231200.0,0,9.004e-06,2.8361,485.16,3.4848,0,262620.0,28449.0,-1377800.0,0,0,0,130.23,13.001,0,,0.015643,0.0075434,0,0,305369.890754152,0.9974694634281436
215,0.72298,3.5946e-05,227580.0,0,8.9414e-06,2.8532,478.18,3.5063,0,263400.0,27770.0,-1379000.0,0,0,0,129.28,13.099,0,,0.015717,0.0076165,0,0,301401.6259314985,0.9974749580019171
216,0.71065,3.5498e-05,223950.0,0,8.8789e-06,2.8704,471.19,3.5279,0,264180.0,27091.0,-1380200.0,0,0,0,128.34,13.197,0,,0.01579,0.0076896,0,0,297248.7023749782,0.9974822329544394
217,0.69804,3.4971e-05,220180.0,0,8.8153e-06,2.8878,463.85,3.4306,0,263950.0,26417.0,-1381400.0,0,0,0,127.39,13.225,0,,0.015863,0.0077627,0,0,293102.8059821295,0.99748969654472
218,0.68535,3.4423e-05,216360.0,0,8.7513e-06,2.9052,456.41,3.3006,0,263440.0,25745.0,-1382600.0,0,0,0,126.43,13.233,0,,0.015936,0.0078358,0,0,288978.35237822053,0.9974976669449537
219,0.67266,3.3874e-05,212540.0,0,8.6874e-06,2.9226,448.98,3.1705,0,262920.0,25074.0,-1383800.0,0,0,0,125.48,13.241,0,,0.016009,0.0079089,0,0,284700.1887911384,0.9975074778829535
220,0.6606,3.3421e-05,208890.0,0,8.6287e-06,2.9386,441.82,3.123,0,262950.0,24449.0,-1384900.0,0,0,0,124.6,13.305,0,,0.016082,0.007982,0,0,280647.7646707108,0.9975181758516218
221,0.64948,3.3106e-05,205490.0,0,8.5775e-06,2.9527,435.09,3.1966,0,263760.0,23895.0,-1385900.0,0,0,0,123.84,13.451,0,,0.016155,0.0080551,0,0,276851.23151917895,0.9975299203993994
222,0.63835,3.2792e-05,202090.0,0,8.5263e-06,2.9667,428.35,3.2702,0,264580.0,23340.0,-1386900.0,0,0,0,123.08,13.596,0,,0.016228,0.0081282,0,0,273003.1427502831,0.9975428220948038
223,0.6273,3.2477e-05,198710.0,0,8.4751e-06,2.9807,421.67,3.3426,0,265360.0,22789.0,-1387900.0,0,0,0,122.32,13.739,0,,0.016301,0.0082013,0,0,269136.12263379496,0.9975563920888821
224,0.61902,3.2164e-05,196220.0,0,8.4259e-06,2.995,416.75,3.3725,0,265230.0,22365.0,-1388600.0,0,0,0,121.59,13.785,0,,0.016374,0.0082744,0,0,266422.32831982436,0.9975589781485631
225,0.61073,3.185e-05,193720.0,0,8.3767e-06,3.0092,411.82,3.4024,0,265090.0,21941.0,-1389400.0,0,0,0,120.87,13.832,0,,0.016447,0.0083475,0,0,263617.3618338726,0.9975628273800106
226,0.60245,3.1537e-05,191230.0,0,8.3275e-06,3.0234,406.9,3.4323,0,264960.0,21517.0,-1390100.0,0,0,0,120.14,13.878,0,,0.016521,0.0084206,0,0,260850.2103850876,0.9975667753134131
227,0.59417,3.1224e-05,188730.0,0,8.2783e-06,3.0376,401.98,3.4622,0,264830.0,21093.0,-1390900.0,0,0,0,119.42,13.925,0,,0.016594,0.0084937,0,0,257966.6349180552,0.9975720469058805
228,0.58588,3.091e-05,186240.0,0,8.2291e-06,3.0518,397.06,3.492,0,264690.0,20669.0,-1391700.0,0,0,0,118.69,13.971,0,,0.016667,0.0085668,0,0,255117.17120087091,0.9975774725847145
229,0.5776,3.0597e-05,183740.0,0,8.1799e-06,3.066,392.13,3.5219,0,264560.0,20245.0,-1392400.0,0,0,0,117.97,14.017,0,,0.01674,0.0086399,0,0,252148.93524536552,0.9975842867821153
230,0.56939,3.0288e-05,181260.0,0,8.1316e-06,3.0801,387.21,3.5453,0,264280.0,19833.0,-1393200.0,0,0,0,117.26,14.06,0,,0.016813,0.008713,0,0,249234.47168132142,0.9975910657593199
231,0.56139,2.9992e-05,178800.0,0,8.0858e-06,3.0936,382.27,3.5511,0,263640.0,19451.0,-1393800.0,0,0,0,116.59,14.091,0,,0.016886,0.0087861,0,0,246489.6811418932,0.9975973588407229
232,0.55338,2.9696e-05,176350.0,0,8.04e-06,3.1071,377.34,3.5568,0,263000.0,19069.0,-1394500.0,0,0,0,115.93,14.121,0,,0.016959,0.0088592,0,0,243633.70428179234,0.9976049737398609
