,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
17,7.7135,0.00018887,1954500.0,0,2.0068e-05,0.25937,746.59,-3.7916,0,510970.0,767330.0,-58343.0,0,0,0,334.95,12.512,0,,0.0012427,-0.0068573,0,0,804838.1266552181,1.0004655136881355
18,7.7078,0.00018837,1953400.0,0,2.0064e-05,0.26237,754.6,-3.2947,0,497390.0,766550.0,-59728.0,0,0,0,334.85,12.156,0,,0.0013158,-0.0067842,0,0,804858.8356289415,1.000461059977726
19,7.7009,0.00018787,1951900.0,0,2.0059e-05,0.26559,763.03,-3.1244,0,484010.0,765620.0,-61401.0,0,0,0,334.74,11.808,0,,0.0013889,-0.0067111,0,0,804804.2813416694,1.000456111641969
20,7.6923,0.0001874,1950000.0,0,2.0053e-05,0.26909,772.07,-3.4071,0,470890.0,764460.0,-63471.0,0,0,0,334.61,11.472,0,,0.001462,-0.006638,0,0,804673.7255909923,1.0004502250662226
21,7.6841,0.00018693,1948200.0,0,2.0047e-05,0.27277,781.63,-3.413,0,459370.0,763340.0,-65463.0,0,0,0,334.48,11.175,0,,0.0015351,-0.0065649,0,0,804584.4419154745,1.000444373812086
22,7.6761,0.00018647,1946500.0,0,2.0041e-05,0.27652,791.4,-3.3398,0,448570.0,762240.0,-67436.0,0,0,0,334.34,10.897,0,,0.0016082,-0.0064918,0,0,804600.299119642,1.0004381544981777
23,7.6671,0.00018614,1944500.0,0,2.0034e-05,0.2804,801.4,-3.824,0,440570.0,761020.0,-69611.0,0,0,0,334.2,10.696,0,,0.0016813,-0.0064187,0,0,804486.4854956208,1.0004318568213826
24,7.6585,0.00018579,1942700.0,0,2.0028e-05,0.28446,811.91,-4.0942,0,431250.0,759830.0,-71734.0,0,0,0,334.05,10.462,0,,0.0017544,-0.0063456,0,0,804488.3950896192,1.0004251986585793
25,7.6482,0.0001854,1940500.0,0,2.002e-05,0.28917,824.03,-4.03,0,418910.0,758410.0,-74274.0,0,0,0,333.88,10.155,0,,0.0018275,-0.0062725,0,0,804412.209529751,1.0004176121427624
26,7.6367,0.00018503,1938000.0,0,2.0011e-05,0.29413,836.66,-4.0426,0,408570.0,756830.0,-77081.0,0,0,0,333.69,9.8992,0,,0.0019006,-0.0061994,0,0,804332.1554131755,1.0004091496490635
27,7.6258,0.00018469,1935700.0,0,2.0003e-05,0.29905,849.2,-4.0645,0,399530.0,755330.0,-79769.0,0,0,0,333.5,9.6764,0,,0.0019737,-0.0061263,0,0,804335.7493969363,1.0004007525653587
28,7.6142,0.00018437,1933100.0,0,1.9995e-05,0.30355,860.44,-4.1205,0,392170.0,753770.0,-82553.0,0,0,0,333.32,9.4961,0,,0.0020468,-0.0060532,0,0,804186.9144258457,1.000392716651025
29,7.6028,0.00018408,1930600.0,0,1.9986e-05,0.30824,872.16,-4.1488,0,385230.0,752210.0,-85338.0,0,0,0,333.13,9.3272,0,,0.0021199,-0.0059801,0,0,804120.7760216168,1.0003843035336786
30,7.5918,0.00018387,1928300.0,0,1.9977e-05,0.3134,885.21,-4.1048,0,379190.0,750650.0,-88119.0,0,0,0,332.92,9.1836,0,,0.002193,-0.005907,0,0,804222.8370500728,1.0003751227333118
31,7.5789,0.00018363,1925600.0,0,1.9967e-05,0.3189,898.9,-4.0771,0,373600.0,748870.0,-91303.0,0,0,0,332.69,9.0518,0,,0.0022661,-0.0058339,0,0,804254.2016458801,1.0003650362388725
32,7.5647,0.00018338,1922500.0,0,1.9956e-05,0.32463,913.03,-4.0604,0,368310.0,746930.0,-94762.0,0,0,0,332.45,8.9281,0,,0.0023392,-0.0057608,0,0,804193.3969016188,1.0003544774868312
33,7.5503,0.00018318,1919400.0,0,1.9945e-05,0.33044,927.23,-4.0286,0,362740.0,744960.0,-98293.0,0,0,0,332.21,8.8001,0,,0.0024123,-0.0056877,0,0,804095.786615756,1.000343919934534
34,7.5364,0.00018299,1916400.0,0,1.9934e-05,0.33629,941.59,-3.6792,0,357360.0,743020.0,-101750.0,0,0,0,331.96,8.6771,0,,0.0024854,-0.0056146,0,0,804112.468614705,1.0003330086587832
35,7.5225,0.00018288,1913600.0,0,1.9921e-05,0.34257,957.01,-2.7723,0,352490.0,741040.0,-105280.0,0,0,0,331.68,8.5693,0,,0.0025585,-0.0055415,0,0,804338.3734591906,1.000320919114067
36,7.5051,0.00018282,1909800.0,0,1.9906e-05,0.34981,974.45,-2.8212,0,347730.0,738570.0,-109700.0,0,0,0,331.34,8.4706,0,,0.0026316,-0.0054684,0,0,804535.1657717983,1.0003062269829708
37,7.4858,0.00018274,1905600.0,0,1.989e-05,0.35745,992.67,-2.8395,0,342850.0,735890.0,-114480.0,0,0,0,330.99,8.3693,0,,0.0027047,-0.0053953,0,0,804579.3154033005,1.0002910606119566
38,7.4659,0.00018253,1901200.0,0,1.9876e-05,0.36412,1008.0,-2.9862,0,337900.0,733230.0,-119240.0,0,0,0,330.67,8.2609,0,,0.0027778,-0.0053222,0,0,804380.0349353565,1.0002771192201028
39,7.448,0.00018246,1897400.0,0,1.9861e-05,0.37114,1024.5,-3.0048,0,334110.0,730740.0,-123670.0,0,0,0,330.35,8.1851,0,,0.0028509,-0.0052491,0,0,804362.2188728349,1.0002632994871041
40,7.4264,0.00018237,1892700.0,0,1.9844e-05,0.37909,1042.8,-3.0133,0,330620.0,727780.0,-128960.0,0,0,0,329.96,8.1191,0,,0.002924,-0.005176,0,0,804414.8901080621,1.000246535602009
41,7.4038,0.00018225,1887800.0,0,1.9826e-05,0.38706,1060.8,-3.0563,0,327130.0,724700.0,-134460.0,0,0,0,329.57,8.0527,0,,0.0029971,-0.0051029,0,0,804323.1855438418,1.000229763398131
42,7.3817,0.00018216,1883100.0,0,1.9808e-05,0.39516,1079.1,-3.0462,0,324100.0,721660.0,-139890.0,0,0,0,329.17,7.9978,0,,0.0030702,-0.0050298,0,0,804352.242861838,1.0002126649585872
43,7.3567,0.00018208,1877600.0,0,1.9789e-05,0.40321,1096.7,-3.0174,0,319950.0,718320.0,-145850.0,0,0,0,328.76,7.9189,0,,0.0031433,-0.0049567,0,0,804117.4713336767,1.0001950999933473
44,7.3352,0.00018204,1873100.0,0,1.9772e-05,0.41106,1114.2,-2.1492,0,317210.0,715390.0,-151090.0,0,0,0,328.38,7.8721,0,,0.0032164,-0.0048836,0,0,804076.6252117355,1.0001789392543834
45,7.3089,0.00018199,1867500.0,0,1.975e-05,0.42039,1134.5,-2.0927,0,315320.0,711770.0,-157550.0,0,0,0,327.89,7.8512,0,,0.0032895,-0.0048105,0,0,804190.2966766121,1.0001582259580595
46,7.2795,0.0001819,1861100.0,0,1.9726e-05,0.42989,1154.6,-2.2641,0,312510.0,707770.0,-164690.0,0,0,0,327.37,7.8088,0,,0.0033626,-0.0047374,0,0,804112.6434900514,1.0001362708802546
47,7.2513,0.00018192,1855000.0,0,1.9702e-05,0.43951,1174.9,-2.3327,0,309750.0,703900.0,-171610.0,0,0,0,326.84,7.7708,0,,0.0034357,-0.0046643,0,0,804253.4502259631,1.0001140471125187
48,7.2215,0.00018186,1848500.0,0,1.9678e-05,0.449,1194.3,-2.3499,0,306870.0,699860.0,-178820.0,0,0,0,326.31,7.728,0,,0.0035088,-0.0045912,0,0,804179.3368474151,1.0000918617315642
49,7.1915,0.00018181,1841900.0,0,1.9654e-05,0.45834,1213.1,-2.3076,0,304210.0,695820.0,-186030.0,0,0,0,325.78,7.6907,0,,0.0035819,-0.0045181,0,0,804085.5673999421,1.0000697710064486
50,7.162,0.00018169,1835700.0,0,1.9629e-05,0.46822,1233.2,-1.9283,0,302990.0,691800.0,-193210.0,0,0,0,325.23,7.6866,0,,0.003655,-0.004445,0,0,804170.1127350022,1.0000469822788132
51,7.1236,0.00018156,1827200.0,0,1.9597e-05,0.47982,1255.6,-2.436,0,301370.0,686590.0,-202510.0,0,0,0,324.52,7.6813,0,,0.0037281,-0.0043719,0,0,804226.1665792118,1.0000176999464865
52,7.0899,0.00018144,1819800.0,0,1.9571e-05,0.48953,1273.8,-2.3073,0,298880.0,682130.0,-210480.0,0,0,0,323.94,7.6486,0,,0.0038012,-0.0042988,0,0,804003.9098928021,0.9999938745327818
53,7.0588,0.00018139,1813300.0,0,1.9544e-05,0.49967,1293.3,-2.135,0,297450.0,677890.0,-218050.0,0,0,0,323.35,7.6435,0,,0.0038743,-0.0042257,0,0,804107.9991593624,0.9999697904479814
54,7.0201,0.00018127,1804600.0,0,1.9511e-05,0.51078,1313.3,-1.8261,0,295760.0,672690.0,-227340.0,0,0,0,322.63,7.6369,0,,0.0039474,-0.0041526,0,0,804173.4383436382,0.9999405466645828
55,6.98,0.00018111,1795800.0,0,1.9477e-05,0.52252,1334.3,-1.78,0,294450.0,667300.0,-236960.0,0,0,0,321.89,7.6403,0,,0.0040205,-0.0040795,0,0,804149.1167194345,0.9999106662464213
56,6.9397,0.00018087,1787000.0,0,1.9442e-05,0.53421,1354.7,-1.797,0,293140.0,661890.0,-246630.0,0,0,0,321.13,7.64,0,,0.0040936,-0.0040064,0,0,804238.9849875451,0.9998801650622945
57,6.8986,0.0001806,1777900.0,0,1.9407e-05,0.54588,1374.4,-1.8243,0,291830.0,656390.0,-256450.0,0,0,0,320.37,7.6396,0,,0.0041667,-0.0039333,0,0,804178.7205935487,0.999849861507811
58,6.8559,0.00018033,1768600.0,0,1.9371e-05,0.55781,1394.0,-1.8451,0,290430.0,650720.0,-266580.0,0,0,0,319.57,7.6389,0,,0.0042398,-0.0038602,0,0,804220.193181481,0.9998181625321241
59,6.8133,0.00018004,1759200.0,0,1.9335e-05,0.56951,1412.7,-1.4552,0,288890.0,645070.0,-276660.0,0,0,0,318.78,7.6338,0,,0.0043129,-0.0037871,0,0,804153.7252619101,0.9997870822971376
60,6.7677,0.00017974,1749100.0,0,1.9295e-05,0.58206,1432.2,-1.4051,0,287920.0,639020.0,-287470.0,0,0,0,317.92,7.6465,0,,0.004386,-0.003714,0,0,804158.2966454754,0.9997534733931468
61,6.7206,0.00017933,1738800.0,0,1.9254e-05,0.59482,1451.4,-1.3651,0,286920.0,632790.0,-298580.0,0,0,0,317.03,7.6563,0,,0.0044591,-0.0036409,0,0,804147.9401663892,0.9997189530068763
62,6.6732,0.00017891,1728300.0,0,1.9212e-05,0.60748,1469.7,-1.3218,0,285860.0,626550.0,-309740.0,0,0,0,316.13,7.664,0,,0.0045322,-0.0035678,0,0,804157.8669999896,0.9996843057146773
63,6.624,0.00017845,1717400.0,0,1.9169e-05,0.62043,1487.8,-1.2891,0,284880.0,620090.0,-321270.0,0,0,0,315.19,7.6745,0,,0.0046053,-0.0034947,0,0,804181.7752849031,0.9996483981492579
64,6.5735,0.00017795,1706100.0,0,1.9125e-05,0.63359,1505.4,-1.2837,0,283940.0,613480.0,-333070.0,0,0,0,314.23,7.6863,0,,0.0046784,-0.0034216,0,0,804124.3662404855,0.9996120558519788
65,6.5219,0.0001774,1694700.0,0,1.9079e-05,0.64692,1522.7,-1.2389,0,283040.0,606740.0,-345100.0,0,0,0,313.24,7.699,0,,0.0047515,-0.0033485,0,0,804096.5724329596,0.9995748869240435
66,6.469,0.00017679,1682900.0,0,1.9032e-05,0.66046,1539.4,-1.1664,0,282270.0,599860.0,-357390.0,0,0,0,312.22,7.7144,0,,0.0048246,-0.0032754,0,0,804079.6280844826,0.9995369248829324
67,6.4149,0.00017615,1670800.0,0,1.8983e-05,0.67421,1555.7,-1.1274,0,281490.0,592840.0,-369920.0,0,0,0,311.17,7.7295,0,,0.0048977,-0.0032023,0,0,804067.5150008956,0.999498200796593
68,6.36,0.00017553,1658500.0,0,1.8933e-05,0.68806,1571.4,-1.0728,0,280500.0,585750.0,-382590.0,0,0,0,310.1,7.7417,0,,0.0049708,-0.0031292,0,0,804059.4727769512,0.9994591082279687
69,6.3033,0.00017476,1645800.0,0,1.8882e-05,0.70212,1586.3,-1.0276,0,279740.0,578450.0,-395620.0,0,0,0,308.99,7.7558,0,,0.0050439,-0.0030561,0,0,804038.1963458431,0.9994189575012342
70,6.2461,0.00017397,1633000.0,0,1.8829e-05,0.71628,1600.7,-0.98583,0,279030.0,571120.0,-408710.0,0,0,0,307.87,7.7717,0,,0.005117,-0.002983,0,0,803973.4098292126,0.9993788827343354
71,6.1876,0.00017314,1619800.0,0,1.8775e-05,0.73066,1614.5,-0.93233,0,278330.0,563650.0,-422060.0,0,0,0,306.71,7.7879,0,,0.0051901,-0.0029099,0,0,803980.3025517679,0.9993377586248825
72,6.1283,0.00017225,1606400.0,0,1.8719e-05,0.74518,1627.6,-0.88404,0,277640.0,556080.0,-435560.0,0,0,0,305.52,7.8039,0,,0.0052632,-0.0028368,0,0,804017.3115223702,0.999295999420623
73,6.068,0.00017132,1592800.0,0,1.8663e-05,0.75983,1640.1,-0.83655,0,276970.0,548440.0,-449210.0,0,0,0,304.32,7.8198,0,,0.0053363,-0.0027637,0,0,803936.0607065905,0.9992544477143022
74,6.0069,0.00017034,1579000.0,0,1.8605e-05,0.77462,1651.8,-0.78852,0,276310.0,540720.0,-463000.0,0,0,0,303.08,7.8355,0,,0.0054094,-0.0026906,0,0,803995.268101372,0.9992118798909451
75,5.945,0.00016931,1564900.0,0,1.8545e-05,0.78955,1662.8,-0.73916,0,275670.0,532930.0,-476920.0,0,0,0,301.83,7.8509,0,,0.0054825,-0.0026175,0,0,803923.3705030652,0.9991695868322606
76,5.8824,0.00016824,1550700.0,0,1.8485e-05,0.80459,1673.1,-0.6881,0,275030.0,525070.0,-490940.0,0,0,0,300.55,7.8659,0,,0.0055556,-0.0025444,0,0,803901.1744695994,0.9991267545246784
77,5.819,0.00016711,1536200.0,0,1.8423e-05,0.81975,1682.6,-0.63526,0,274410.0,517170.0,-505060.0,0,0,0,299.24,7.8806,0,,0.0056287,-0.0024713,0,0,803969.736802316,0.9990833672270866
78,5.7549,0.00016594,1521600.0,0,1.8361e-05,0.83502,1691.3,-0.58131,0,273800.0,509210.0,-519270.0,0,0,0,297.92,7.8949,0,,0.0057018,-0.0023982,0,0,803902.3521228865,0.9990403460827874
79,5.6902,0.00016473,1506800.0,0,1.8297e-05,0.85041,1699.3,-0.52662,0,273200.0,501210.0,-533550.0,0,0,0,296.58,7.9092,0,,0.0057749,-0.0023251,0,0,803818.3980135443,0.998997265648987
80,5.6249,0.00016349,1491800.0,0,1.8232e-05,0.8659,1706.4,-0.47133,0,272610.0,493170.0,-547910.0,0,0,0,295.21,7.9233,0,,0.005848,-0.002252,0,0,803807.5393759436,0.9989537277757907
81,5.559,0.0001622,1476700.0,0,1.8165e-05,0.88151,1712.8,-0.4154,0,272030.0,485100.0,-562330.0,0,0,0,293.82,7.9373,0,,0.0059211,-0.0021789,0,0,803784.5040567736,0.9989101776753238
82,5.4925,0.00016088,1461300.0,0,1.8098e-05,0.89725,1718.3,-0.35881,0,271470.0,476990.0,-576800.0,0,0,0,292.41,7.9513,0,,0.0059942,-0.0021058,0,0,803725.8229362487,0.9988666731621592
83,5.4254,0.00015951,1445800.0,0,1.8029e-05,0.91311,1723.1,-0.30139,0,270910.0,468850.0,-591340.0,0,0,0,290.97,7.9653,0,,0.0060673,-0.0020327,0,0,803738.4982689812,0.9988227945667332
84,5.3577,0.00015812,1430100.0,0,1.7959e-05,0.92909,1727.1,-0.24331,0,270370.0,460690.0,-605920.0,0,0,0,289.51,7.9791,0,,0.0061404,-0.0019596,0,0,803736.2778979336,0.9987789906858988
85,5.2895,0.00015668,1414300.0,0,1.7887e-05,0.94522,1730.2,-0.18495,0,269830.0,452500.0,-620540.0,0,0,0,288.03,7.9927,0,,0.0062135,-0.0018865,0,0,803694.2537633321,0.9987353266477115
86,5.2209,0.00015521,1398300.0,0,1.7815e-05,0.96147,1732.6,-0.12662,0,269290.0,444290.0,-635190.0,0,0,0,286.53,8.0061,0,,0.0062866,-0.0018134,0,0,803622.2607224686,0.9986918194132351
87,5.1518,0.00015371,1382100.0,0,1.7741e-05,0.97785,1734.2,-0.068284,0,268770.0,436090.0,-649850.0,0,0,0,285.01,8.0192,0,,0.0063597,-0.0017403,0,0,803568.1231685128,0.9986484229158066
88,5.0823,0.00015218,1365900.0,0,1.7666e-05,0.99435,1734.9,-0.010251,0,268250.0,427880.0,-664510.0,0,0,0,283.47,8.032,0,,0.0064328,-0.0016672,0,0,803488.4403024717,0.9986052322219643
89,5.0124,0.00015061,1349400.0,0,1.759e-05,1.011,1734.9,0.047917,0,267730.0,419660.0,-679180.0,0,0,0,281.9,8.0446,0,,0.0065059,-0.0015941,0,0,803474.3010685736,0.9985618449387798
90,4.9421,0.00014901,1332900.0,0,1.7512e-05,1.0277,1734.0,0.10528,0,267220.0,411440.0,-693850.0,0,0,0,280.31,8.0572,0,,0.006579,-0.001521,0,0,803420.4772419984,0.9985187165890643
91,4.8714,0.00014739,1316100.0,0,1.7433e-05,1.0446,1732.3,0.1632,0,266730.0,403230.0,-708510.0,0,0,0,278.7,8.0698,0,,0.0066521,-0.0014479,0,0,803313.1175511733,0.9984758553170634
92,4.8005,0.00014574,1299300.0,0,1.7353e-05,1.0617,1729.9,0.22018,0,266240.0,395040.0,-723150.0,0,0,0,277.07,8.0826,0,,0.0067252,-0.0013748,0,0,803140.7442594384,0.9984332648213315
93,4.7294,0.00014406,1282400.0,0,1.7272e-05,1.0788,1726.6,0.27593,0,265760.0,386870.0,-737740.0,0,0,0,275.42,8.0955,0,,0.0067983,-0.0013017,0,0,802876.6816266462,0.9983909844591882
94,4.6581,0.00014238,1265400.0,0,1.719e-05,1.0961,1722.6,0.33176,0,265300.0,378730.0,-752280.0,0,0,0,273.75,8.1089,0,,0.0068714,-0.0012286,0,0,802512.897042433,0.9983490136605665
95,4.5866,0.00014067,1248300.0,0,1.7106e-05,1.1136,1717.8,0.38827,0,264850.0,370610.0,-766770.0,0,0,0,272.06,8.1227,0,,0.0069445,-0.0011555,0,0,802001.277960757,0.9983074356840874
96,4.5148,0.00013894,1231000.0,0,1.7021e-05,1.1312,1712.3,0.44457,0,264420.0,362510.0,-781240.0,0,0,0,270.35,8.1372,0,,0.0070176,-0.0010824,0,0,801318.7771057029,0.9982662982295017
97,4.4426,0.00013719,1213600.0,0,1.6934e-05,1.149,1706.0,0.49948,0,264010.0,354420.0,-795680.0,0,0,0,268.61,8.1525,0,,0.0070907,-0.0010093,0,0,800519.2386022959,0.9982252416457191
98,4.3702,0.00013542,1196100.0,0,1.6846e-05,1.1671,1698.9,0.55244,0,263610.0,346350.0,-810080.0,0,0,0,266.85,8.1685,0,,0.0071638,-0.0009362,0,0,799489.1157812709,0.9981847325099895
99,4.2977,0.00013363,1178600.0,0,1.6757e-05,1.1852,1691.1,0.60329,0,263240.0,338330.0,-824400.0,0,0,0,265.06,8.185,0,,0.0072369,-0.0008631,0,0,798398.1054080575,0.9981442047238163
100,4.2253,0.00013183,1161000.0,0,1.6667e-05,1.2036,1682.5,0.65244,0,262880.0,330380.0,-838610.0,0,0,0,263.27,8.2017,0,,0.00731,-0.00079,0,0,796938.9893115222,0.9981049751975135
101,4.1531,0.00013002,1143400.0,0,1.6575e-05,1.222,1673.3,0.70002,0,262530.0,322500.0,-852680.0,0,0,0,261.46,8.2187,0,,0.0073831,-0.0007169,0,0,795330.6051460207,0.9980661480749288
102,4.0811,0.0001282,1125800.0,0,1.6483e-05,1.2405,1663.4,0.74572,0,262190.0,314700.0,-866620.0,0,0,0,259.63,8.2359,0,,0.0074562,-0.0006438,0,0,793579.6588433232,0.9980276905070411
103,4.0094,0.00012637,1108200.0,0,1.639e-05,1.2592,1652.9,0.78959,0,261860.0,306980.0,-880390.0,0,0,0,257.79,8.2533,0,,0.0075293,-0.0005707,0,0,791557.2633582039,0.9979900949537814
104,3.9381,0.00012454,1090600.0,0,1.6296e-05,1.2779,1641.7,0.83193,0,261540.0,299360.0,-894000.0,0,0,0,255.95,8.2709,0,,0.0076024,-0.0004976,0,0,789219.5673389197,0.9979537273089243
105,3.8672,0.0001227,1073100.0,0,1.6201e-05,1.2967,1630.0,0.87314,0,261240.0,291840.0,-907420.0,0,0,0,254.09,8.2889,0,,0.0076755,-0.0004245,0,0,786767.7583499561,0.9979176579515503
106,3.7968,0.00012087,1055700.0,0,1.6105e-05,1.3156,1617.6,0.91329,0,260950.0,284430.0,-920670.0,0,0,0,252.23,8.3074,0,,0.0077486,-0.0003514,0,0,784007.4842849085,0.9978827714548737
107,3.7269,0.00011904,1038300.0,0,1.6009e-05,1.3346,1604.8,0.95323,0,260680.0,277120.0,-933720.0,0,0,0,250.36,8.3264,0,,0.0078217,-0.0002783,0,0,781017.2990761563,0.9978486761072259
108,3.6576,0.00011722,1021100.0,0,1.5912e-05,1.3536,1591.4,0.99701,0,260390.0,269930.0,-946550.0,0,0,0,248.48,8.3452,0,,0.0078948,-0.0002052,0,0,777869.996703498,0.9978152246701416
109,3.5888,0.00011542,1003900.0,0,1.5815e-05,1.3727,1577.5,1.0368,0,260040.0,262850.0,-959200.0,0,0,0,246.6,8.363,0,,0.0079679,-0.0001321,0,0,774412.4407316393,0.9977829738390833
110,3.5212,0.00011364,986890.0,0,1.5718e-05,1.3917,1563.2,1.0758,0,259620.0,255940.0,-971530.0,0,0,0,244.73,8.3789,0,,0.008041,-5.9e-05,0,0,770755.1609984639,0.9977518907401998
111,3.4526,0.0001118,969640.0,0,1.5617e-05,1.4113,1548.3,1.1098,0,259560.0,248990.0,-983950.0,0,0,0,242.81,8.4052,0,,0.0081141,1.41e-05,0,0,766787.5497632361,0.9977209233196924
112,3.3871,0.00011004,953090.0,0,1.552e-05,1.4302,1533.3,1.1325,0,259430.0,242400.0,-995720.0,0,0,0,240.96,8.4288,0,,0.0081872,8.72e-05,0,0,762683.4118629184,0.9976922669764239
113,3.3219,0.0001083,936580.0,0,1.5422e-05,1.4493,1518.0,1.1747,0,259270.0,235890.0,-1007300.0,0,0,0,239.09,8.4524,0,,0.0082603,0.0001603,0,0,758409.6252982067,0.9976640439838611
114,3.2567,0.00010655,920030.0,0,1.5323e-05,1.4687,1502.1,1.1915,0,259140.0,229430.0,-1018900.0,0,0,0,237.2,8.4781,0,,0.0083334,0.0002334,0,0,753839.0011008501,0.997636585367244
115,3.1924,0.00010482,903640.0,0,1.5223e-05,1.4881,1485.9,1.1899,0,259020.0,223110.0,-1030200.0,0,0,0,235.31,8.5049,0,,0.0084065,0.0003065,0,0,749113.5310269835,0.9976099772547431
116,3.1282,0.0001031,887250.0,0,1.5121e-05,1.5078,1469.4,1.1541,0,258920.0,216850.0,-1041300.0,0,0,0,233.4,8.5338,0,,0.0084796,0.0003796,0,0,744118.4076811244,0.9975840823093837
117,3.0657,0.00010138,871230.0,0,1.5021e-05,1.5273,1452.7,1.1122,0,258560.0,210800.0,-1052100.0,0,0,0,231.51,8.55,0,,0.0085527,0.0004527,0,0,739058.2936113849,0.9975592027758474
118,3.0048,9.9762e-05,855590.0,0,1.4922e-05,1.5466,1436.1,1.1784,0,258900.0,204960.0,-1062600.0,0,0,0,229.66,8.5955,0,,0.0086258,0.0005258,0,0,733745.3308629392,0.9975362019166412
119,2.942,9.8084e-05,839390.0,0,1.4818e-05,1.5667,1418.4,1.107,0,258850.0,198990.0,-1073200.0,0,0,0,227.73,8.63,0,,0.0086989,0.0005989,0,0,728028.9864980389,0.9975132114524409
