,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
10,7.7419,0.00019213,1960900.0,0,2.0089e-05,0.24604,711.34,-3.234,0,623440.0,771250.0,-51337.0,0,0,0,335.42,15.479,0,,0.000731,-0.007369,0,0,805001.4257969941,1.000486677135505
11,7.7402,0.00019174,1960700.0,0,2.0087e-05,0.24745,715.23,-3.3518,0,608450.0,771000.0,-51795.0,0,0,0,335.38,15.079,0,,0.0008041,-0.0072959,0,0,805076.5627190277,1.0004849368748638
12,7.7385,0.00019135,1960400.0,0,2.0086e-05,0.24886,719.11,-3.4697,0,593460.0,770740.0,-52252.0,0,0,0,335.34,14.68,0,,0.0008772,-0.0072228,0,0,805141.0809995697,1.0004831891938408
13,7.7369,0.00019096,1960100.0,0,2.0084e-05,0.25027,723.0,-3.5875,0,578460.0,770480.0,-52710.0,0,0,0,335.31,14.28,0,,0.0009503,-0.0071497,0,0,805120.6472210555,1.000481829276052
14,7.7326,0.00019049,1959100.0,0,2.0081e-05,0.25215,727.94,-3.6741,0,563310.0,769900.0,-53757.0,0,0,0,335.24,13.878,0,,0.0010234,-0.0070766,0,0,805100.9400023833,1.0004786775369565
15,7.7255,0.00018994,1957400.0,0,2.0076e-05,0.25453,734.01,-3.7276,0,548000.0,768960.0,-55426.0,0,0,0,335.14,13.475,0,,0.0010965,-0.0070035,0,0,804954.063361295,1.0004740942864385
16,7.7184,0.00018939,1955700.0,0,2.0072e-05,0.2569,740.07,-3.7811,0,532680.0,768030.0,-57094.0,0,0,0,335.03,13.072,0,,0.0011696,-0.0069304,0,0,804901.8008247978,1.0004691351777633
17,7.7116,0.00018884,1954000.0,0,2.0067e-05,0.25933,746.3,-3.7727,0,517510.0,767120.0,-58718.0,0,0,0,334.94,12.673,0,,0.0012427,-0.0068573,0,0,804699.9892514723,1.0004649706358357
18,7.7065,0.00018834,1953000.0,0,2.0064e-05,0.26219,753.94,-3.2528,0,503560.0,766420.0,-59966.0,0,0,0,334.85,12.307,0,,0.0013158,-0.0067842,0,0,804720.5963355504,1.000460964510851
19,7.6999,0.00018783,1951600.0,0,2.0059e-05,0.2653,762.11,-3.0731,0,489370.0,765530.0,-61554.0,0,0,0,334.75,11.938,0,,0.0013889,-0.0067111,0,0,804623.4772411202,1.0004564340569255
20,7.6913,0.00018731,1949700.0,0,2.0053e-05,0.26875,771.02,-3.3653,0,474870.0,764380.0,-63614.0,0,0,0,334.62,11.565,0,,0.001462,-0.006638,0,0,804503.4331022121,1.0004505554173535
21,7.6832,0.00018683,1947900.0,0,2.0047e-05,0.2724,780.5,-3.3961,0,462820.0,763260.0,-65605.0,0,0,0,334.48,11.254,0,,0.0015351,-0.0065649,0,0,804499.0445907185,1.0004443166238184
22,7.6752,0.00018636,1946200.0,0,2.0041e-05,0.27613,790.19,-3.3498,0,451790.0,762160.0,-67576.0,0,0,0,334.35,10.97,0,,0.0016082,-0.0064918,0,0,804429.7077412662,1.0004384862798459
23,7.6664,0.00018601,1944300.0,0,2.0035e-05,0.27999,800.16,-3.7708,0,443530.0,760970.0,-69703.0,0,0,0,334.21,10.762,0,,0.0016813,-0.0064187,0,0,804347.860868349,1.0004322103293162
24,7.6581,0.00018566,1942500.0,0,2.0028e-05,0.28402,810.63,-4.0036,0,433970.0,759800.0,-71778.0,0,0,0,334.06,10.521,0,,0.0017544,-0.0063456,0,0,804371.0919064799,1.000425566597447
25,7.6476,0.00018523,1940200.0,0,2.0021e-05,0.28863,822.42,-3.9384,0,420540.0,758370.0,-74336.0,0,0,0,333.89,10.186,0,,0.0018275,-0.0062725,0,0,804284.0748072179,1.0004179736859706
26,7.6361,0.00018484,1937700.0,0,2.0012e-05,0.29336,834.43,-3.9285,0,410910.0,756820.0,-77099.0,0,0,0,333.71,9.9465,0,,0.0019006,-0.0061994,0,0,804150.9817586143,1.0004099210148167
27,7.6257,0.00018452,1935500.0,0,2.0004e-05,0.29804,846.36,-3.9222,0,403940.0,755380.0,-79678.0,0,0,0,333.53,9.7739,0,,0.0019737,-0.0061263,0,0,804133.9062201709,1.0004019535573925
28,7.6144,0.00018424,1933100.0,0,1.9995e-05,0.30337,859.93,-3.933,0,396640.0,753790.0,-82526.0,0,0,0,333.31,9.5974,0,,0.0020468,-0.0060532,0,0,804293.8264604284,1.0003923401969714
29,7.6026,0.00018396,1930600.0,0,1.9985e-05,0.30867,873.32,-3.9496,0,389340.0,752130.0,-85477.0,0,0,0,333.1,9.4208,0,,0.0021199,-0.0059801,0,0,804290.2030508812,1.000383082940514
30,7.5895,0.00018365,1927700.0,0,1.9975e-05,0.31385,886.15,-3.98,0,382030.0,750340.0,-88672.0,0,0,0,332.88,9.2445,0,,0.002193,-0.005907,0,0,804228.0524317736,1.0003733671874313
31,7.5769,0.00018339,1925000.0,0,1.9966e-05,0.31906,899.09,-3.9655,0,375830.0,748620.0,-91749.0,0,0,0,332.67,9.0963,0,,0.0022661,-0.0058339,0,0,804153.1996223204,1.0003641010007391
32,7.5648,0.00018315,1922400.0,0,1.9956e-05,0.32429,912.09,-3.9205,0,370390.0,746940.0,-94747.0,0,0,0,332.45,8.9673,0,,0.0023392,-0.0057608,0,0,804204.2998012165,1.0003544835514153
33,7.5507,0.00018294,1919400.0,0,1.9945e-05,0.32998,926.0,-3.8736,0,364590.0,745010.0,-98198.0,0,0,0,332.21,8.8335,0,,0.0024123,-0.0056877,0,0,804150.4380435199,1.0003439496064988
34,7.5366,0.00018275,1916400.0,0,1.9934e-05,0.3358,940.24,-3.5242,0,359040.0,743080.0,-101640.0,0,0,0,331.97,8.7061,0,,0.0024854,-0.0056146,0,0,804092.5912747969,1.0003334345364752
35,7.522,0.00018262,1913400.0,0,1.9922e-05,0.3422,955.91,-2.6165,0,354060.0,741030.0,-105310.0,0,0,0,331.7,8.5958,0,,0.0025585,-0.0055415,0,0,804155.9583143642,1.0003216963981942
36,7.5036,0.00018249,1909400.0,0,1.9908e-05,0.34915,972.5,-2.6244,0,348600.0,738510.0,-109810.0,0,0,0,331.38,8.4782,0,,0.0026316,-0.0054684,0,0,804125.7761458044,1.0003077617639802
37,7.4858,0.00018238,1905500.0,0,1.9893e-05,0.35631,989.57,-2.641,0,344470.0,736030.0,-114240.0,0,0,0,331.06,8.3924,0,,0.0027047,-0.0053953,0,0,804133.0020878235,1.0002938808451514
38,7.4652,0.00018227,1901000.0,0,1.9877e-05,0.36383,1007.2,-2.7571,0,339410.0,733220.0,-119260.0,0,0,0,330.7,8.2868,0,,0.0027778,-0.0053222,0,0,804111.0251904295,1.0002782921297169
39,7.4469,0.00018217,1897100.0,0,1.9862e-05,0.37085,1023.5,-2.6628,0,335120.0,730690.0,-123760.0,0,0,0,330.37,8.1979,0,,0.0028509,-0.0052491,0,0,804134.3938920274,1.000264061009448
40,7.4261,0.00018209,1892700.0,0,1.9845e-05,0.3786,1041.4,-2.6203,0,331330.0,727820.0,-128890.0,0,0,0,329.99,8.1244,0,,0.002924,-0.005176,0,0,804201.1823049233,1.0002477350619001
41,7.4041,0.00018198,1887900.0,0,1.9828e-05,0.38645,1059.2,-2.5564,0,327550.0,724810.0,-134270.0,0,0,0,329.61,8.0508,0,,0.0029971,-0.0051029,0,0,804101.7981992547,1.0002313886179843
42,7.382,0.00018191,1883100.0,0,1.981e-05,0.39443,1077.3,-2.4994,0,324090.0,721770.0,-139690.0,0,0,0,329.21,7.9864,0,,0.0030702,-0.0050298,0,0,804130.954869033,1.0002142896627642
43,7.3581,0.00018185,1877900.0,0,1.9791e-05,0.40265,1095.4,-2.4791,0,320320.0,718530.0,-145490.0,0,0,0,328.79,7.9167,0,,0.0031433,-0.0049567,0,0,804096.1265011852,1.0001963692326856
44,7.3337,0.00018177,1872700.0,0,1.9772e-05,0.41094,1113.6,-2.1126,0,317570.0,715220.0,-151400.0,0,0,0,328.37,7.8713,0,,0.0032164,-0.0048836,0,0,803969.6927852535,1.0001784793273971
45,7.3077,0.00018173,1867100.0,0,1.975e-05,0.42021,1133.8,-2.1111,0,315740.0,711640.0,-157790.0,0,0,0,327.89,7.852,0,,0.0032895,-0.0048105,0,0,804041.5871251567,1.000158180153631
46,7.2788,0.00018163,1860800.0,0,1.9727e-05,0.42956,1153.6,-2.2567,0,312940.0,707720.0,-164780.0,0,0,0,327.38,7.8091,0,,0.0033626,-0.0047374,0,0,803968.3364303382,1.0001366512561531
47,7.2508,0.00018158,1854700.0,0,1.9704e-05,0.43895,1173.3,-2.2714,0,310530.0,703900.0,-171610.0,0,0,0,326.87,7.7763,0,,0.0034357,-0.0046643,0,0,803992.6234579451,1.0001152386003833
48,7.2211,0.0001815,1848300.0,0,1.9679e-05,0.44859,1193.2,-2.3031,0,308200.0,699860.0,-178820.0,0,0,0,326.33,7.7464,0,,0.0035088,-0.0045912,0,0,804005.179312559,1.0000926572908664
49,7.1903,0.00018142,1841600.0,0,1.9654e-05,0.45838,1213.0,-2.3003,0,305800.0,695700.0,-186250.0,0,0,0,325.77,7.7159,0,,0.0035819,-0.0045181,0,0,804032.3919367723,1.000069345101712
50,7.1602,0.00018129,1835200.0,0,1.9629e-05,0.46805,1232.4,-1.9238,0,304060.0,691630.0,-193520.0,0,0,0,325.23,7.6985,0,,0.003655,-0.004445,0,0,803970.0606167868,1.0000469488137755
51,7.1254,0.00018127,1827600.0,0,1.96e-05,0.47905,1254.0,-1.7115,0,301960.0,686890.0,-201990.0,0,0,0,324.58,7.6819,0,,0.0037281,-0.0043719,0,0,804056.4772804537,1.0000201461385918
52,7.0916,0.00018112,1820100.0,0,1.9572e-05,0.48907,1272.9,-1.8071,0,299790.0,682330.0,-210120.0,0,0,0,323.97,7.6567,0,,0.0038012,-0.0042988,0,0,803979.4259565724,0.9999951001359992
53,7.0547,0.00018103,1812000.0,0,1.954e-05,0.50022,1293.8,-1.8022,0,297920.0,677340.0,-219030.0,0,0,0,323.27,7.6449,0,,0.0038743,-0.0042257,0,0,804150.337579234,0.9999665351267102
54,7.0185,0.00018091,1804100.0,0,1.951e-05,0.51078,1313.0,-1.6483,0,296040.0,672500.0,-227690.0,0,0,0,322.62,7.6309,0,,0.0039474,-0.0041526,0,0,804031.5696569617,0.999940137100622
55,6.9788,0.00018074,1795400.0,0,1.9476e-05,0.52241,1333.8,-1.5957,0,294740.0,667160.0,-237220.0,0,0,0,321.88,7.6331,0,,0.0040205,-0.0040795,0,0,804066.5966877978,0.9999102641878064
56,6.9388,0.0001805,1786600.0,0,1.9442e-05,0.53398,1353.9,-1.5825,0,293290.0,661790.0,-246800.0,0,0,0,321.13,7.6295,0,,0.0040936,-0.0040064,0,0,804116.000181865,0.999880170444334
57,6.8978,0.00018026,1777600.0,0,1.9407e-05,0.54561,1373.6,-1.5394,0,291870.0,656320.0,-256570.0,0,0,0,320.37,7.6276,0,,0.0041667,-0.0039333,0,0,804091.9192109485,0.9998498686363804
58,6.8552,0.00017998,1768200.0,0,1.9371e-05,0.55749,1393.1,-1.5087,0,290600.0,650660.0,-266690.0,0,0,0,319.58,7.6297,0,,0.0042398,-0.0038602,0,0,804056.2580185562,0.9998185773721036
59,6.811,0.00017973,1758500.0,0,1.9333e-05,0.56973,1412.7,-1.4771,0,289290.0,644800.0,-277150.0,0,0,0,318.75,7.634,0,,0.0043129,-0.0037871,0,0,804080.346889358,0.9997859177698903
60,6.7663,0.00017941,1748700.0,0,1.9295e-05,0.58188,1431.5,-1.4299,0,288060.0,638880.0,-287710.0,0,0,0,317.92,7.6379,0,,0.004386,-0.003714,0,0,803979.9983588409,0.9997535097908049
61,6.7191,0.00017903,1738300.0,0,1.9254e-05,0.59469,1450.7,-1.411,0,287050.0,632640.0,-298850.0,0,0,0,317.02,7.6483,0,,0.0044591,-0.0036409,0,0,804044.6111081186,0.9997185922592421
62,6.6719,0.00017863,1727800.0,0,1.9212e-05,0.60737,1469.1,-1.376,0,285950.0,626410.0,-309980.0,0,0,0,316.12,7.6558,0,,0.0045322,-0.0035678,0,0,804065.8629541552,0.9996839491537998
63,6.623,0.00017818,1717000.0,0,1.9169e-05,0.62031,1487.3,-1.3211,0,284940.0,619990.0,-321440.0,0,0,0,315.19,7.6658,0,,0.0046053,-0.0034947,0,0,804050.5427383851,0.9996484423918999
64,6.573,0.00017769,1705900.0,0,1.9125e-05,0.63345,1505.0,-1.2753,0,283970.0,613430.0,-333160.0,0,0,0,314.23,7.6769,0,,0.0046784,-0.0034216,0,0,804058.0504180513,0.9996120812625912
65,6.5216,0.00017715,1694500.0,0,1.9079e-05,0.64676,1522.2,-1.2527,0,283060.0,606730.0,-345130.0,0,0,0,313.24,7.689,0,,0.0047515,-0.0033485,0,0,804083.1629569106,0.9995748926935316
66,6.4691,0.00017655,1682900.0,0,1.9032e-05,0.66027,1539.0,-1.1859,0,282290.0,599890.0,-357330.0,0,0,0,312.23,7.7039,0,,0.0048246,-0.0032754,0,0,804029.3764681659,0.9995373194918094
67,6.4156,0.00017591,1671000.0,0,1.8984e-05,0.67393,1555.3,-1.1421,0,281500.0,592960.0,-369720.0,0,0,0,311.19,7.7185,0,,0.0048977,-0.0032023,0,0,804049.6875054884,0.9994989445282709
68,6.3608,0.0001753,1658800.0,0,1.8934e-05,0.68784,1571.1,-1.1044,0,280510.0,585870.0,-382380.0,0,0,0,310.12,7.7306,0,,0.0049708,-0.0031292,0,0,804043.0107249768,0.9994598450672754
69,6.3052,0.00017456,1646300.0,0,1.8884e-05,0.70174,1586.1,-1.0538,0,279700.0,578710.0,-395150.0,0,0,0,309.03,7.7435,0,,0.0050439,-0.0030561,0,0,804036.2549890708,0.9994203990675976
70,6.2491,0.0001738,1633800.0,0,1.8832e-05,0.71577,1600.5,-1.0126,0,278970.0,571500.0,-408040.0,0,0,0,307.92,7.7589,0,,0.005117,-0.002983,0,0,804053.4368991087,0.9993806107884953
71,6.1914,0.00017299,1620800.0,0,1.8778e-05,0.73006,1614.3,-0.95403,0,278260.0,564120.0,-421210.0,0,0,0,306.78,7.775,0,,0.0051901,-0.0029099,0,0,804010.4684926872,0.9993402056605977
72,6.1325,0.00017213,1607600.0,0,1.8723e-05,0.74451,1627.5,-0.89551,0,277570.0,556620.0,-434600.0,0,0,0,305.61,7.7911,0,,0.0052632,-0.0028368,0,0,803970.7186377522,0.9992991759574862
73,6.0725,0.00017122,1594000.0,0,1.8667e-05,0.75914,1640.1,-0.8366,0,276900.0,549010.0,-448200.0,0,0,0,304.41,7.8074,0,,0.0053363,-0.0027637,0,0,803941.6061146603,0.9992575481429252
74,6.0114,0.00017025,1580200.0,0,1.8609e-05,0.77394,1651.8,-0.77732,0,276250.0,541280.0,-461990.0,0,0,0,303.18,7.8236,0,,0.0054094,-0.0026906,0,0,803900.819373325,0.9992153741216435
75,5.9492,0.00016922,1566100.0,0,1.855e-05,0.7889,1662.9,-0.71805,0,275620.0,533450.0,-475980.0,0,0,0,301.91,7.8398,0,,0.0054825,-0.0026175,0,0,803964.3484036302,0.9991722441246571
76,5.886,0.00016814,1551700.0,0,1.8489e-05,0.80402,1673.2,-0.65777,0,275000.0,525530.0,-490120.0,0,0,0,300.62,7.8558,0,,0.0055556,-0.0025444,0,0,803952.3765693377,0.9991290335434201
77,5.8218,0.00016701,1537000.0,0,1.8426e-05,0.81928,1682.6,-0.59723,0,274390.0,517530.0,-504420.0,0,0,0,299.31,7.8715,0,,0.0056287,-0.0024713,0,0,803871.8496375118,0.9990857709259703
78,5.7568,0.00016583,1522100.0,0,1.8363e-05,0.83468,1691.3,-0.53822,0,273800.0,509450.0,-518830.0,0,0,0,297.96,7.8868,0,,0.0057018,-0.0023982,0,0,803904.5321588846,0.9990416413410094
79,5.6911,0.00016459,1507000.0,0,1.8298e-05,0.8502,1699.2,-0.48164,0,273210.0,501330.0,-533330.0,0,0,0,296.6,7.9014,0,,0.0057749,-0.0023251,0,0,803821.7006148257,0.9989979020002016
80,5.6249,0.00016331,1491800.0,0,1.8232e-05,0.86582,1706.3,-0.42699,0,272620.0,493180.0,-547890.0,0,0,0,295.21,7.9153,0,,0.005848,-0.002252,0,0,803824.0182184704,0.998953707706763
81,5.5581,0.00016199,1476400.0,0,1.8165e-05,0.88154,1712.5,-0.37319,0,272050.0,485010.0,-562480.0,0,0,0,293.81,7.9286,0,,0.0059211,-0.0021789,0,0,803730.2469216161,0.9989099354735551
82,5.4909,0.00016062,1460900.0,0,1.8096e-05,0.89736,1718.0,-0.31985,0,271470.0,476820.0,-577110.0,0,0,0,292.38,7.9414,0,,0.0059942,-0.0021058,0,0,803727.1151820315,0.9988657510265581
83,5.4232,0.00015922,1445100.0,0,1.8027e-05,0.91329,1722.7,-0.26678,0,270910.0,468600.0,-591780.0,0,0,0,290.93,7.954,0,,0.0060673,-0.0020327,0,0,803694.9646379355,0.9988216457995773
84,5.3549,0.00015779,1429300.0,0,1.7956e-05,0.92934,1726.5,-0.21404,0,270370.0,460370.0,-606480.0,0,0,0,289.47,7.9666,0,,0.0061404,-0.0019596,0,0,803563.5338523742,0.9987780488552193
85,5.2863,0.00015632,1413300.0,0,1.7884e-05,0.9455,1729.5,-0.16191,0,269830.0,452130.0,-621200.0,0,0,0,287.97,7.9794,0,,0.0062135,-0.0018865,0,0,803620.3575602288,0.9987336791038575
86,5.2172,0.00015483,1397100.0,0,1.7811e-05,0.96178,1731.7,-0.11028,0,269310.0,443880.0,-635930.0,0,0,0,286.46,7.9923,0,,0.0062866,-0.0018134,0,0,803564.9421006478,0.9986898901682448
87,5.1478,0.00015331,1380900.0,0,1.7737e-05,0.97818,1733.2,-0.058519,0,268810.0,435620.0,-650670.0,0,0,0,284.93,8.0054,0,,0.0063597,-0.0017403,0,0,803488.0224005202,0.9986462831725819
88,5.0779,0.00015176,1364500.0,0,1.7662e-05,0.99472,1733.8,-0.0062601,0,268320.0,427370.0,-665410.0,0,0,0,283.37,8.0188,0,,0.0064328,-0.0016672,0,0,803519.8575389183,0.9986023923571373
89,5.0076,0.00015018,1347900.0,0,1.7585e-05,1.0114,1733.7,0.0473,0,267840.0,419100.0,-680180.0,0,0,0,281.8,8.0325,0,,0.0065059,-0.0015941,0,0,803395.3076481102,0.9985592413462674
90,4.9369,0.00014857,1331200.0,0,1.7507e-05,1.0283,1732.7,0.098983,0,267380.0,410840.0,-694930.0,0,0,0,280.2,8.0464,0,,0.006579,-0.001521,0,0,803346.3891571854,0.9985158865571658
91,4.866,0.00014693,1314400.0,0,1.7427e-05,1.0453,1731.0,0.1486,0,266930.0,402600.0,-709640.0,0,0,0,278.58,8.0602,0,,0.0066521,-0.0014479,0,0,803259.9688000673,0.9984727767169197
92,4.795,0.00014528,1297600.0,0,1.7347e-05,1.0623,1728.6,0.19635,0,266490.0,394400.0,-724290.0,0,0,0,276.94,8.0739,0,,0.0067252,-0.0013748,0,0,803147.9300948641,0.9984298719325739
93,4.724,0.0001436,1280700.0,0,1.7266e-05,1.0795,1725.3,0.2444,0,266050.0,386250.0,-738850.0,0,0,0,275.29,8.0873,0,,0.0067983,-0.0013017,0,0,802900.982367102,0.9983876131700348
94,4.6529,0.0001419,1263800.0,0,1.7184e-05,1.0968,1721.4,0.29358,0,265620.0,378140.0,-753330.0,0,0,0,273.63,8.1006,0,,0.0068714,-0.0012286,0,0,802473.5513979564,0.9983460724402957
95,4.5818,0.00014018,1246800.0,0,1.71e-05,1.1142,1716.7,0.34369,0,265200.0,370060.0,-767740.0,0,0,0,271.95,8.1139,0,,0.0069445,-0.0011555,0,0,801923.2445677179,0.9983048751463357
96,4.5106,0.00013845,1229800.0,0,1.7016e-05,1.1318,1711.3,0.39559,0,264790.0,362040.0,-782070.0,0,0,0,270.25,8.1272,0,,0.0070176,-0.0010824,0,0,801290.4013304318,0.9982639211958122
97,4.4394,0.00013669,1212600.0,0,1.693e-05,1.1495,1705.1,0.45036,0,264380.0,354060.0,-796330.0,0,0,0,268.53,8.1406,0,,0.0070907,-0.0010093,0,0,800514.0390548211,0.9982233323846591
98,4.368,0.00013492,1195400.0,0,1.6844e-05,1.1673,1698.2,0.50809,0,263990.0,346110.0,-810520.0,0,0,0,266.79,8.1543,0,,0.0071638,-0.0009362,0,0,799551.5114739806,0.9981831990280517
99,4.2964,0.00013313,1178100.0,0,1.6755e-05,1.1853,1690.6,0.56742,0,263610.0,338190.0,-824660.0,0,0,0,265.03,8.1685,0,,0.0072369,-0.0008631,0,0,798376.0889143081,0.9981435697952554
100,4.2246,0.00013133,1160700.0,0,1.6666e-05,1.2035,1682.2,0.62601,0,263240.0,330300.0,-838740.0,0,0,0,263.25,8.1834,0,,0.00731,-0.00079,0,0,796965.38853695,0.9981044967631165
101,4.1527,0.00012951,1143200.0,0,1.6575e-05,1.2219,1673.0,0.68174,0,262900.0,322450.0,-852760.0,0,0,0,261.44,8.1989,0,,0.0073831,-0.0007169,0,0,795429.5212760444,0.9980655099666541
102,4.0808,0.00012768,1125600.0,0,1.6482e-05,1.2405,1663.2,0.73326,0,262570.0,314660.0,-866670.0,0,0,0,259.62,8.2152,0,,0.0074562,-0.0006438,0,0,793585.5250091647,0.9980274691410426
103,4.0092,0.00012585,1108000.0,0,1.6389e-05,1.2591,1652.7,0.78028,0,262250.0,306950.0,-880450.0,0,0,0,257.78,8.2319,0,,0.0075293,-0.0005707,0,0,791598.701163483,0.9979898185117938
104,3.9379,0.00012401,1090500.0,0,1.6295e-05,1.2779,1641.5,0.82335,0,261940.0,299330.0,-894050.0,0,0,0,255.93,8.2492,0,,0.0076024,-0.0004976,0,0,789357.0183603838,0.9979529859627827
105,3.8671,0.00012218,1073000.0,0,1.62e-05,1.2967,1629.8,0.8638,0,261650.0,291810.0,-907470.0,0,0,0,254.08,8.2669,0,,0.0076755,-0.0004245,0,0,786795.2111758823,0.9979173957887987
106,3.7967,0.00012035,1055600.0,0,1.6105e-05,1.3156,1617.6,0.90277,0,261370.0,284410.0,-920700.0,0,0,0,252.22,8.2852,0,,0.0077486,-0.0003514,0,0,784061.3442741332,0.9978824432904116
107,3.7271,0.00011853,1038300.0,0,1.6008e-05,1.3345,1604.7,0.94296,0,261100.0,277120.0,-933710.0,0,0,0,250.35,8.3039,0,,0.0078217,-0.0002783,0,0,781143.2631564107,0.9978481990398154
108,3.6582,0.00011673,1021100.0,0,1.5912e-05,1.3535,1591.5,0.99219,0,260800.0,269970.0,-946480.0,0,0,0,248.48,8.3223,0,,0.0078948,-0.0002052,0,0,778003.5494722651,0.9978149042308273
109,3.5898,0.00011495,1004100.0,0,1.5815e-05,1.3725,1577.7,1.0352,0,260410.0,262930.0,-959050.0,0,0,0,246.61,8.3389,0,,0.0079679,-0.0001321,0,0,774576.415221395,0.9977827861632761
110,3.521,0.00011313,986810.0,0,1.5715e-05,1.392,1563.3,1.0385,0,260320.0,255880.0,-971640.0,0,0,0,244.69,8.3642,0,,0.008041,-5.9e-05,0,0,770957.9512804567,0.9977504841923305
111,3.4545,0.00011137,970080.0,0,1.5619e-05,1.4109,1548.8,1.0488,0,260020.0,249150.0,-983660.0,0,0,0,242.84,8.3831,0,,0.0081141,1.41e-05,0,0,767033.5201920455,0.9977209235068742
112,3.3894,0.00010964,953660.0,0,1.5522e-05,1.4298,1534.0,1.1102,0,259850.0,242600.0,-995360.0,0,0,0,240.99,8.4057,0,,0.0081872,8.72e-05,0,0,763070.5744590609,0.9976918355093496
113,3.324,0.00010791,937100.0,0,1.5423e-05,1.4489,1518.7,1.1402,0,259690.0,236060.0,-1007000.0,0,0,0,239.11,8.4303,0,,0.0082603,0.0001603,0,0,758828.5883428745,0.9976633480758921
114,3.2593,0.00010619,920680.0,0,1.5325e-05,1.4682,1502.9,1.1526,0,259550.0,229650.0,-1018500.0,0,0,0,237.24,8.4558,0,,0.0083334,0.0002334,0,0,754239.3405599273,0.9976362916364615
115,3.1958,0.00010449,904500.0,0,1.5226e-05,1.4873,1487.0,1.1685,0,259400.0,223410.0,-1029600.0,0,0,0,235.38,8.4813,0,,0.0084065,0.0003065,0,0,749542.8494348904,0.9976102209755561
116,3.1325,0.0001028,888330.0,0,1.5126e-05,1.5068,1470.7,1.1539,0,259250.0,217220.0,-1040700.0,0,0,0,233.49,8.5083,0,,0.0084796,0.0003796,0,0,744645.784272629,0.9975844195976253
117,3.0706,0.00010111,872480.0,0,1.5027e-05,1.526,1454.2,1.1292,0,258870.0,211240.0,-1051400.0,0,0,0,231.63,8.5238,0,,0.0085527,0.0004527,0,0,739611.5263672073,0.9975600707251823
118,3.0102,9.9516e-05,856940.0,0,1.4929e-05,1.5451,1437.7,1.2044,0,259190.0,205440.0,-1061700.0,0,0,0,229.79,8.5689,0,,0.0086258,0.0005258,0,0,734428.5845074907,0.997536912216293
119,2.9469,9.7846e-05,840640.0,0,1.4824e-05,1.5653,1419.8,1.1315,0,259140.0,199430.0,-1072500.0,0,0,0,227.85,8.6043,0,,0.0086989,0.0005989,0,0,728699.280048365,0.9975137127225304
