,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,Z
39,7.4172,1890400.0,0.37677,1035.3,-6.944,0,727240.0,8.8987e+18,330.13,,2.8509,-5.2491,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.0002529609934407
40,7.3947,1885400.0,0.38434,1052.3,-6.8333,0,724190.0,8.8553e+18,329.74,,2.924,-5.176,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.000236221426329
41,7.374,1881000.0,0.3924,1070.7,-6.7393,0,721280.0,8.814e+18,329.34,,2.9971,-5.1029,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.0002191992128022
42,7.3513,1876100.0,0.40073,1089.4,-6.6825,0,718130.0,8.7692e+18,328.91,,3.0702,-5.0298,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.0002009396528382
43,7.3254,1870300.0,0.40952,1108.5,-6.6868,0,714580.0,8.7188e+18,328.45,,3.1433,-4.9567,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.00018139423264
44,7.2991,1864600.0,0.4184,1127.7,-6.6573,0,710990.0,8.6678e+18,327.97,,3.2164,-4.8836,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.000161113869894
45,7.2725,1858900.0,0.42735,1146.8,-6.6056,0,707370.0,8.6164e+18,327.49,,3.2895,-4.8105,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.0001408940596606
46,7.2447,1852800.0,0.43654,1166.0,-6.6173,0,703570.0,8.5625e+18,326.99,,3.3626,-4.7374,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.0001199007664907
47,7.2164,1846700.0,0.44581,1185.3,-6.6383,0,699720.0,8.5079e+18,326.47,,3.4357,-4.6643,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.0000981824636292
48,7.1862,1840100.0,0.45546,1204.8,-6.5854,0,695620.0,8.4496e+18,325.93,,3.5088,-4.5912,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.0000756935908957
49,7.1553,1833400.0,0.4652,1224.3,-6.5202,0,691450.0,8.3904e+18,325.37,,3.5819,-4.5181,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.0000524927585794
50,7.123,1826400.0,0.4752,1243.8,-6.4225,0,687090.0,8.3285e+18,324.78,,3.655,-4.445,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.0000281654520449
51,7.0898,1819100.0,0.48532,1263.2,-6.3434,0,682620.0,8.265e+18,324.18,,3.7281,-4.3719,0,0,804803.6975130122,804803.6975130122,6352.135676436638,1.0000035371566731
52,7.0557,1811700.0,0.49557,1282.4,-6.284,0,678030.0,8.1999e+18,323.56,,3.8012,-4.2988,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.999978218724333
53,7.0211,1804100.0,0.50599,1301.6,-6.2327,0,673370.0,8.1336e+18,322.91,,3.8743,-4.2257,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9999518236783188
54,6.9863,1796500.0,0.51648,1320.8,-6.1849,0,668670.0,8.0669e+18,322.26,,3.9474,-4.1526,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9999255617380822
55,6.9494,1788500.0,0.52737,1340.1,-4.6125,0,663710.0,7.9965e+18,321.57,,4.0205,-4.0795,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9998978357138839
56,6.9096,1779700.0,0.53849,1359.0,-4.3535,0,658440.0,7.9216e+18,320.85,,4.0936,-4.0064,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9998690795259584
57,6.8695,1771100.0,0.5502,1378.9,-3.8169,0,653090.0,7.8456e+18,320.1,,4.1667,-3.9333,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9998393045858663
58,6.8252,1761500.0,0.56275,1399.4,-3.6826,0,647190.0,7.7619e+18,319.27,,4.2398,-3.8602,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9998065729328256
59,6.781,1751700.0,0.57475,1418.2,-3.5376,0,641360.0,7.679e+18,318.46,,4.3129,-3.7871,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9997748751815164
60,6.7365,1741900.0,0.58694,1436.8,-3.418,0,635470.0,7.5954e+18,317.61,,4.386,-3.714,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9997418054727155
61,6.6891,1731500.0,0.5998,1455.9,-3.3635,0,629200.0,7.5064e+18,316.71,,4.4591,-3.6409,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9997070683501263
62,6.6411,1720800.0,0.61247,1473.9,-3.2661,0,622910.0,7.4171e+18,315.81,,4.5322,-3.5678,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9996726245852653
63,6.5929,1710200.0,0.62535,1491.8,-3.2024,0,616570.0,7.327e+18,314.88,,4.6053,-3.4947,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9996372689849137
64,6.545,1699500.0,0.63767,1508.0,-2.634,0,610330.0,7.2384e+18,313.98,,4.6784,-3.4216,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9996033978058095
65,6.4958,1688700.0,0.65076,1525.0,-2.4525,0,603870.0,7.1467e+18,313.01,,4.7515,-3.3485,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9995670764080298
66,6.442,1676700.0,0.66452,1541.7,-2.3387,0,596870.0,7.0472e+18,311.96,,4.8246,-3.2754,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9995281341695127
67,6.3881,1664600.0,0.6782,1557.7,-2.2555,0,589880.0,6.948e+18,310.91,,4.8977,-3.2023,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9994895819126189
68,6.3342,1652600.0,0.69184,1572.9,-2.1895,0,582910.0,6.849e+18,309.85,,4.9708,-3.1292,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.999451005649526
69,6.2794,1640300.0,0.7056,1587.5,-2.1215,0,575840.0,6.7486e+18,308.76,,5.0439,-3.0561,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9994116834963173
70,6.2237,1627800.0,0.71947,1601.5,-2.0377,0,568690.0,6.6471e+18,307.66,,5.117,-2.983,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9993724592073273
71,6.1672,1615100.0,0.73345,1614.8,-1.9292,0,561460.0,6.5444e+18,306.53,,5.1901,-2.9099,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9993325243154016
72,6.1097,1602100.0,0.74752,1627.4,-1.782,0,554140.0,6.4405e+18,305.38,,5.2632,-2.8368,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9992923362417558
73,6.0513,1588900.0,0.76176,1639.4,-1.6494,0,546730.0,6.3352e+18,304.2,,5.3363,-2.7637,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9992515059886047
74,5.9919,1575500.0,0.77616,1650.8,-1.535,0,539220.0,6.2287e+18,303.0,,5.4094,-2.6906,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9992105019572903
75,5.9319,1561800.0,0.79067,1661.4,-1.427,0,531660.0,6.1213e+18,301.78,,5.4825,-2.6175,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9991692924258248
76,5.8713,1548000.0,0.80523,1671.2,-1.3224,0,524070.0,6.0135e+18,300.54,,5.5556,-2.5444,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9991278741849199
77,5.8102,1534100.0,0.81986,1680.3,-1.218,0,516440.0,5.9052e+18,299.28,,5.6287,-2.4713,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9990862868387398
78,5.7486,1520000.0,0.83456,1688.7,-1.1128,0,508790.0,5.7965e+18,298.0,,5.7018,-2.3982,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9990445228882896
79,5.6865,1505800.0,0.84934,1696.3,-1.0075,0,501100.0,5.6874e+18,296.7,,5.7749,-2.3251,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.999002642499518
80,5.6239,1491400.0,0.8642,1703.2,-0.90007,0,493400.0,5.5779e+18,295.39,,5.848,-2.252,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9989610488031001
81,5.5609,1476900.0,0.87913,1709.4,-0.79209,0,485670.0,5.4682e+18,294.06,,5.9211,-2.1789,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9989193771994208
82,5.4975,1462300.0,0.89412,1714.8,-0.68457,0,477940.0,5.3584e+18,292.72,,5.9942,-2.1058,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9988780262583522
83,5.4338,1447600.0,0.90918,1719.5,-0.57799,0,470200.0,5.2485e+18,291.35,,6.0673,-2.0327,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9988361731949367
84,5.3698,1432700.0,0.92431,1723.4,-0.47214,0,462460.0,5.1386e+18,289.98,,6.1404,-1.9596,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9987951279493572
85,5.3054,1417800.0,0.93951,1726.6,-0.36578,0,454720.0,5.0286e+18,288.58,,6.2135,-1.8865,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9987536066502409
86,5.2408,1402700.0,0.95478,1729.0,-0.2677,0,446990.0,4.9189e+18,287.17,,6.2866,-1.8134,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9987124838365484
87,5.1759,1387500.0,0.97013,1730.8,-0.16727,0,439260.0,4.8092e+18,285.74,,6.3597,-1.7403,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9986713742658784
88,5.1108,1372300.0,0.98557,1731.8,-0.067225,0,431540.0,4.6996e+18,284.3,,6.4328,-1.6672,0,0,804803.6975130122,804803.6975130122,6352.135676436638,0.9986307196607174
89,5.0454,1356900.0,1.0011,1732.1,0.033421,0,423840.0,4.5901e+18,282.84,,6.5059,-1.5941,0,0,804803.6975130122,804803.6961274777,6352.135676436638,0.9985900736695968
90,4.9798,1341500.0,1.0167,1731.7,0.13386,0,416140.0,4.4808e+18,281.36,,6.579,-1.521,0,0,804803.6975130122,804798.9966875849,6352.135676436638,0.9985495269842788
91,4.9141,1325900.0,1.0325,1730.6,0.23402,0,408460.0,4.3718e+18,279.87,,6.6521,-1.4479,0,0,804803.6975130122,804770.0991361617,6352.135676436638,0.9985094910272766
92,4.8481,1310300.0,1.0483,1728.9,0.33821,0,400800.0,4.263e+18,278.36,,6.7252,-1.3748,0,0,804803.6975130122,804696.7010402245,6352.135676436638,0.9984695474414008
93,4.7818,1294600.0,1.0642,1726.5,0.43842,0,393160.0,4.1545e+18,276.83,,6.7983,-1.3017,0,0,804803.6975130122,804559.8524291079,6352.135676436638,0.9984297243884356
94,4.7154,1278800.0,1.0803,1723.3,0.53601,0,385530.0,4.0462e+18,275.28,,6.8714,-1.2286,0,0,804803.6975130122,804340.6048705974,6352.135676436638,0.9983900925471609
95,4.6487,1262800.0,1.0965,1719.6,0.63505,0,377920.0,3.938e+18,273.72,,6.9445,-1.1555,0,0,804803.6975130122,804023.4714028032,6352.135676436638,0.9983511008512352
96,4.5817,1246800.0,1.1129,1715.1,0.73471,0,370310.0,3.8301e+18,272.14,,7.0176,-1.0824,0,0,804803.6975130122,803590.710123415,6352.135676436638,0.9983124217268631
97,4.5144,1230600.0,1.1294,1710.0,0.83527,0,362720.0,3.7222e+18,270.53,,7.0907,-1.0093,0,0,804803.6975130122,803030.3090825693,6352.135676436638,0.9982735535253474
98,4.4467,1214400.0,1.1461,1704.1,0.93747,0,355130.0,3.6145e+18,268.9,,7.1638,-0.9362,0,0,804803.6975130122,802325.2174466216,6352.135676436638,0.9982350868830757
99,4.3787,1197900.0,1.1631,1697.6,1.0425,0,347540.0,3.5067e+18,267.24,,7.2369,-0.8631,0,0,804803.6975130122,801455.9080479417,6352.135676436638,0.9981966165718568
100,4.3101,1181300.0,1.1803,1690.4,1.1506,0,339950.0,3.3989e+18,265.56,,7.31,-0.79,0,0,804803.6975130122,800412.8813120069,6352.135676436638,0.9981586586028708
101,4.2412,1164600.0,1.1977,1682.4,1.2549,0,332360.0,3.2911e+18,263.85,,7.3831,-0.7169,0,0,804803.6975130122,799183.6997775362,6352.135676436638,0.9981208125655601
102,4.1717,1147700.0,1.2154,1673.8,1.3615,0,324760.0,3.1832e+18,262.11,,7.4562,-0.6438,0,0,804803.6975130122,797748.1460666044,6352.135676436638,0.9980831993436009
103,4.1018,1130600.0,1.2334,1664.4,1.4692,0,317160.0,3.0753e+18,260.34,,7.5293,-0.5707,0,0,804803.6975130122,796092.2101252829,6352.135676436638,0.9980458337852964
104,4.0313,1113400.0,1.2517,1654.4,1.577,0,309560.0,2.9674e+18,258.54,,7.6024,-0.4976,0,0,804803.6975130122,794202.5736166299,6352.135676436638,0.9980087893725875
105,3.9604,1096000.0,1.2703,1643.5,1.6842,0,301960.0,2.8595e+18,256.71,,7.6755,-0.4245,0,0,804803.6975130122,792066.6732692275,6352.135676436638,0.9979721455385946
106,3.889,1078400.0,1.2892,1632.0,1.7903,0,294380.0,2.7517e+18,254.85,,7.7486,-0.3514,0,0,804803.6975130122,789672.7609361449,6352.135676436638,0.9979358497636832
107,3.8173,1060700.0,1.3084,1619.7,1.8958,0,286810.0,2.6442e+18,252.96,,7.8217,-0.2783,0,0,804803.6975130122,787009.9599820196,6352.135676436638,0.9979000488377767
108,3.7453,1042800.0,1.3279,1606.8,1.9971,0,279260.0,2.537e+18,251.04,,7.8948,-0.2052,0,0,804803.6975130122,784068.317619245,6352.135676436638,0.9978647574810519
109,3.6731,1024800.0,1.3477,1593.1,2.0963,0,271740.0,2.4303e+18,249.09,,7.9679,-0.1321,0,0,804803.6975130122,780838.8528240523,6352.135676436638,0.9978299844124765
110,3.6007,1006700.0,1.3678,1578.6,2.1955,0,264260.0,2.3241e+18,247.11,,8.041,-0.059,0,0,804803.6975130122,777313.5994794966,6352.135676436638,0.9977957314919748
111,3.5281,988530.0,1.3882,1563.5,2.2943,0,256830.0,2.2185e+18,245.1,,8.1141,0.0141,0,0,804803.6975130122,773485.6444148584,6352.135676436638,0.9977619927571496
112,3.4553,970240.0,1.409,1547.7,2.3917,0,249440.0,2.1136e+18,243.07,,8.1872,0.0872,0,0,804803.6975130122,769328.5700256606,6352.135676436638,0.9977294166283476
113,3.3826,951890.0,1.4301,1531.3,2.4849,0,242110.0,2.0096e+18,241.0,,8.2603,0.1603,0,0,804803.6975130122,764855.8489912387,6352.135676436638,0.9976969447999703
114,3.3098,933480.0,1.4515,1514.2,2.5703,0,234850.0,1.9065e+18,238.91,,8.3334,0.2334,0,0,804803.6975130122,760063.9589044423,6352.135676436638,0.9976655223787865
115,3.2374,915070.0,1.4732,1496.5,2.6451,0,227680.0,1.8046e+18,236.79,,8.4065,0.3065,0,0,804803.6975130122,754950.5440075855,6352.135676436638,0.9976345296748738
116,3.1654,896750.0,1.4951,1478.3,2.7053,0,220620.0,1.7044e+18,234.66,,8.4796,0.3796,0,0,804803.6975130122,749539.6915176165,6352.135676436638,0.9976047783797755
117,3.0943,878550.0,1.5172,1459.7,2.7543,0,213700.0,1.6061e+18,232.53,,8.5527,0.4527,0,0,804803.6975130122,743834.6754844638,6352.135676436638,0.9975764550065964
118,3.024,860520.0,1.5394,1440.7,2.7922,0,206930.0,1.5099e+18,230.39,,8.6258,0.5258,0,0,804803.6975130122,737867.1104025991,6352.135676436638,0.997548941549483
119,2.9549,842720.0,1.5616,1421.4,2.8205,0,200330.0,1.4162e+18,228.26,,8.6989,0.5989,0,0,804803.6975130122,731673.502419824,6352.135676436638,0.9975229538923251
120,2.887,825180.0,1.5838,1402.0,2.8423,0,193900.0,1.325e+18,226.13,,8.772,0.672,0,0,804803.6975130122,725265.3647284842,6352.135676436638,0.9974979391758313
121,2.8204,807920.0,1.6059,1382.3,2.8616,0,187670.0,1.2364e+18,224.03,,8.8451,0.7451,0,0,804803.6975130122,718684.6197298671,6352.135676436638,0.9974749271335408
122,2.7551,790940.0,1.6281,1362.5,2.883,0,181610.0,1.1504e+18,221.93,,8.9182,0.8182,0,0,804803.6975130122,711883.4974072757,6352.135676436638,0.9974527231508987
123,2.6911,774220.0,1.6501,1342.6,2.9078,0,175730.0,1.0669e+18,219.85,,8.9913,0.8913,0,0,804803.6975130122,704966.8645294989,6352.135676436638,0.9974321045959514
124,2.628,757690.0,1.6723,1322.4,2.935,0,169980.0,9.853e+17,217.77,,9.0644,0.9644,0,0,804803.6975130122,697820.7650886888,6352.135676436638,0.9974127209837108
125,2.5654,741220.0,1.6949,1302.0,2.9547,0,164330.0,9.0502e+17,215.67,,9.1375,1.0375,0,0,804803.6975130122,690386.2146045145,6352.135676436638,0.9973940084587195
126,2.5025,724660.0,1.7182,1281.1,2.953,0,158700.0,8.2508e+17,213.52,,9.2106,1.1106,0,0,804803.6975130122,682565.738417065,6352.135676436638,0.9973757806932751
127,2.439,707850.0,1.742,1259.3,2.9334,0,153090.0,7.4535e+17,211.33,,9.2837,1.1837,0,0,804803.6975130122,674428.1003573909,6352.135676436638,0.9973587229553579
128,2.3777,691570.0,1.7653,1237.9,2.9579,0,147740.0,6.6937e+17,209.2,,9.3568,1.2568,0,0,804803.6975130122,666328.6566564452,6352.135676436638,0.9973438459611375
129,2.3165,675210.0,1.789,1215.9,2.9677,0,142440.0,5.9421e+17,207.03,,9.4299,1.3299,0,0,804803.6975130122,657968.8630499331,6352.135676436638,0.9973296521871464
130,2.255,658750.0,1.8136,1193.4,3.0499,0,137180.0,5.1938e+17,204.81,,9.503,1.403,0,0,804803.6975130122,649176.3987195826,6352.135676436638,0.9973159560159038
131,2.1928,642150.0,1.8392,1170.4,3.1546,0,131920.0,4.4478e+17,202.55,,9.5761,1.4761,0,0,804803.6975130122,639917.3240670378,6352.135676436638,0.9973042596769328
132,2.1291,625060.0,1.8666,1146.4,3.1778,0,126560.0,3.6868e+17,200.15,,9.6492,1.5492,0,0,804803.6975130122,629901.5676171592,6352.135676436638,0.9972918134398171
133,2.0627,607160.0,1.896,1120.9,3.1251,0,121040.0,2.9025e+17,197.58,,9.7223,1.6223,0,0,804803.6975130122,619054.1315738019,6352.135676436638,0.9972789954448646
134,1.9991,589900.0,1.924,1095.6,3.0505,0,115870.0,2.1683e+17,195.15,,9.7954,1.6954,0,0,804803.6975130122,608646.2843669853,6352.135676436638,0.9972708902736868
135,1.9419,574340.0,1.9504,1072.6,2.9942,0,111240.0,1.5116e+17,192.88,,9.8685,1.7685,0,0,804803.6975130122,598781.1898194365,6352.135676436638,0.997263255127759
136,1.8906,560360.0,1.9741,1051.5,3.0059,0,107190.0,9.3545e+16,190.89,,9.9416,1.8416,0,0,804803.6975130122,589894.4011300531,6352.135676436638,0.9972601326895623
137,1.8467,548760.0,1.9975,1034.1,3.0449,0,103680.0,4.377e+16,189.03,,10.015,1.9147,0,0,804803.6975130122,581101.9810277694,6352.135676436638,0.9972533531121374
138,1.8054,537520.0,2.0207,1017.5,3.4352,0,100320.0,-3980000000000000.0,187.08,,10.088,1.9878,0,0,804803.6975130122,572376.1614536295,6352.135676436638,0.9972406897245356
139,1.7769,529570.0,2.0348,1005.1,3.0941,0,98114.0,-3.5297e+16,185.9,,10.161,2.0609,0,0,804803.6975130122,567072.5259392528,6352.135676436638,0.997239270457901
140,1.7519,522470.0,2.0459,993.88,2.77,0,96218.0,-6.222e+16,184.92,,10.234,2.134,0,0,804803.6975130122,562898.6050656959,6352.135676436638,0.9972409289485151
141,1.7389,518230.0,2.0474,986.47,2.5029,0,95364.0,-7.4358e+16,184.65,,10.307,2.2071,0,0,804803.6975130122,562334.7033544736,6352.135676436638,0.9972511206415562
142,1.7299,515270.0,2.0483,981.34,2.112,0,94771.0,-8.2777e+16,184.45,,10.38,2.2802,0,0,804803.6975130122,561996.3816500513,6352.135676436638,0.9972576394427027
143,1.7311,515470.0,2.0481,981.8,1.4171,0,94821.0,-8.2066e+16,184.43,,10.453,2.3533,0,0,804803.6975130122,562071.5629658053,6352.135676436638,0.9972551328185973
144,1.7323,515670.0,2.0478,982.26,0.72214,0,94871.0,-8.1355e+16,184.4,,10.526,2.4264,0,0,804803.6975130122,562184.3363228608,6352.135676436638,0.9972520939493076
