,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,Z
51,7.1065,1823800.0,0.4859,1254.0,-186.81,0,684300.0,8.2888e+18,324.21,,3.7281,-4.3719,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,1.0000049631001946
52,7.0678,1815400.0,0.49754,1276.1,-186.9,0,679070.0,8.2146e+18,323.5,,3.8012,-4.2988,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9999759127205012
53,7.0276,1806600.0,0.50945,1298.2,-186.66,0,673670.0,8.1379e+18,322.77,,3.8743,-4.2257,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9999462183911372
54,6.9857,1797400.0,0.52163,1320.3,-185.93,0,668070.0,8.0583e+18,322.0,,3.9474,-4.1526,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9999150962466434
55,6.9425,1787900.0,0.53405,1342.3,-184.83,0,662290.0,7.9762e+18,321.2,,4.0205,-4.0795,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9998829714247472
56,6.8977,1778100.0,0.54672,1364.0,-183.38,0,656320.0,7.8915e+18,320.37,,4.0936,-4.0064,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9998498686363804
57,6.8515,1768000.0,0.55962,1385.7,-181.48,0,650170.0,7.8042e+18,319.51,,4.1667,-3.9333,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9998158133148801
58,6.8037,1757400.0,0.57277,1407.0,-179.1,0,643830.0,7.7141e+18,318.61,,4.2398,-3.8602,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9997804280652054
59,6.7545,1746600.0,0.58613,1428.0,-176.33,0,637320.0,7.6217e+18,317.69,,4.3129,-3.7871,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.999744550825888
60,6.7041,1735400.0,0.59969,1448.6,-173.18,0,630660.0,7.5272e+18,316.74,,4.386,-3.714,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9997077984950579
61,6.6521,1723900.0,0.61347,1468.8,-169.6,0,623830.0,7.4302e+18,315.76,,4.4591,-3.6409,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9996702066744975
62,6.599,1712100.0,0.6274,1488.5,-165.73,0,616870.0,7.3313e+18,314.74,,4.5322,-3.5678,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9996313788315401
63,6.5444,1700000.0,0.64157,1507.7,-161.32,0,609730.0,7.23e+18,313.7,,4.6053,-3.4947,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9995921906170999
64,6.4887,1687600.0,0.65586,1526.3,-156.65,0,602490.0,7.127e+18,312.63,,4.6784,-3.4216,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9995522227781805
65,6.4319,1674900.0,0.67032,1544.3,-151.6,0,595100.0,7.0222e+18,311.53,,4.7515,-3.3485,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9995115347459331
66,6.3739,1662000.0,0.68492,1561.5,-146.25,0,587610.0,6.9157e+18,310.4,,4.8246,-3.2754,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9994701258597568
67,6.3148,1648800.0,0.69966,1578.1,-140.55,0,580000.0,6.8078e+18,309.25,,4.8977,-3.2023,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9994284590449682
68,6.2548,1635300.0,0.71452,1593.9,-134.57,0,572300.0,6.6984e+18,308.07,,4.9708,-3.1292,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9993861265686841
69,6.194,1621600.0,0.72948,1608.9,-128.36,0,564530.0,6.588e+18,306.87,,5.0439,-3.0561,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9993435573744557
70,6.1324,1607700.0,0.74453,1623.1,-121.92,0,556680.0,6.4766e+18,305.64,,5.117,-2.983,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9993003718004883
71,6.0701,1593600.0,0.75965,1636.4,-115.3,0,548780.0,6.3643e+18,304.4,,5.1901,-2.9099,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.999257409116906
72,6.0072,1579400.0,0.77485,1648.9,-108.48,0,540830.0,6.2514e+18,303.13,,5.2632,-2.8368,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9992138535612062
73,5.9437,1564900.0,0.7901,1660.5,-101.53,0,532840.0,6.138e+18,301.84,,5.3363,-2.7637,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9991701419270943
74,5.8797,1550400.0,0.8054,1671.3,-94.531,0,524820.0,6.0242e+18,300.54,,5.4094,-2.6906,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9991267141417988
75,5.8152,1535600.0,0.82078,1681.2,-87.426,0,516770.0,5.9099e+18,299.21,,5.4825,-2.6175,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9990827448904575
76,5.7501,1520700.0,0.83621,1690.2,-80.292,0,508700.0,5.7953e+18,297.87,,5.5556,-2.5444,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9990391002412327
77,5.6849,1505800.0,0.85165,1698.4,-73.198,0,500640.0,5.6808e+18,296.51,,5.6287,-2.4713,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9989953234900582
78,5.6193,1490700.0,0.86715,1705.7,-66.09,0,492570.0,5.5662e+18,295.14,,5.7018,-2.3982,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9989519051132904
79,5.5533,1475500.0,0.88271,1712.1,-58.971,0,484500.0,5.4515e+18,293.75,,5.7749,-2.3251,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9989084202219862
80,5.4871,1460200.0,0.89832,1717.7,-51.918,0,476430.0,5.337e+18,292.34,,5.848,-2.252,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.998864892784604
81,5.4207,1444800.0,0.91399,1722.5,-44.949,0,468370.0,5.2225e+18,290.92,,5.9211,-2.1789,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9988217613124428
82,5.3539,1429300.0,0.92973,1726.5,-38.035,0,460310.0,5.108e+18,289.48,,5.9942,-2.1058,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.998778640047975
83,5.2866,1413600.0,0.94558,1729.6,-31.158,0,452230.0,4.9934e+18,288.02,,6.0673,-2.0327,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9987356113564884
84,5.2189,1397800.0,0.96156,1732.0,-24.302,0,444140.0,4.8785e+18,286.54,,6.1404,-1.9596,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.998692686277423
85,5.1507,1381900.0,0.97767,1733.5,-17.498,0,436050.0,4.7635e+18,285.04,,6.2135,-1.8865,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9986498722820755
86,5.0821,1365700.0,0.99391,1734.2,-10.74,0,427940.0,4.6483e+18,283.51,,6.2866,-1.8134,1.3,0,804125.7061813608,804125.7061813608,6352.3859873254505,0.9986068226053889
87,5.013,1349500.0,1.0103,1734.1,-4.0123,0,419810.0,4.5329e+18,281.96,,6.3597,-1.7403,1.3,0,804125.7061813608,804124.5902290965,6352.3859873254505,0.9985640260516456
88,4.9434,1333000.0,1.0269,1733.3,2.6446,0,411670.0,4.4174e+18,280.39,,6.4328,-1.6672,1.3,0,804125.7061813608,804106.4634167101,6352.3859873254505,0.9985214981730618
89,4.8734,1316500.0,1.0436,1731.6,9.2659,0,403530.0,4.3018e+18,278.8,,6.5059,-1.5941,1.3,0,804125.7061813608,804046.3631939084,6352.3859873254505,0.998479250821235
90,4.8025,1299700.0,1.0606,1729.1,15.898,0,395340.0,4.1855e+18,277.17,,6.579,-1.521,1.3,0,804125.7061813608,803919.4099622326,6352.3859873254505,0.9984366205787485
91,4.7305,1282500.0,1.078,1725.8,22.664,0,387060.0,4.0679e+18,275.5,,6.6521,-1.4479,1.3,0,804125.7061813608,803699.8304674875,6352.3859873254505,0.9983938380082089
92,4.6567,1264900.0,1.0959,1721.5,29.593,0,378640.0,3.9483e+18,273.77,,6.7252,-1.3748,1.3,0,804125.7061813608,803359.7528656863,6352.3859873254505,0.9983503059714827
93,4.5815,1246900.0,1.1142,1716.3,36.653,0,370110.0,3.8271e+18,271.99,,6.7983,-1.3017,1.3,0,804125.7061813608,802874.3113678552,6352.3859873254505,0.9983064767520351
94,4.5049,1228500.0,1.133,1710.1,43.863,0,361470.0,3.7045e+18,270.16,,6.8714,-1.2286,1.3,0,804125.7061813608,802213.9851682514,6352.3859873254505,0.9982624782171577
95,4.427,1209700.0,1.1523,1702.9,51.211,0,352750.0,3.5806e+18,268.29,,6.9445,-1.1555,1.3,0,804125.7061813608,801350.6718862199,6352.3859873254505,0.9982187619745067
96,4.3475,1190500.0,1.1721,1694.7,58.753,0,343910.0,3.4551e+18,266.35,,7.0176,-1.0824,1.3,0,804125.7061813608,800256.3669633586,6352.3859873254505,0.9981742878542046
97,4.2663,1170800.0,1.1925,1685.4,66.529,0,334950.0,3.3279e+18,264.35,,7.0907,-1.0093,1.3,0,804125.7061813608,798896.1438817161,6352.3859873254505,0.9981296850318008
98,4.1836,1150700.0,1.2135,1674.9,74.486,0,325900.0,3.1993e+18,262.29,,7.1638,-0.9362,1.3,0,804125.7061813608,797239.1504406274,6352.3859873254505,0.9980849695443913
99,4.0998,1130200.0,1.235,1663.2,82.51,0,316800.0,3.0701e+18,260.17,,7.2369,-0.8631,1.3,0,804125.7061813608,795264.8065091347,6352.3859873254505,0.9980400797698865
100,4.0159,1109600.0,1.2567,1650.6,90.473,0,307760.0,2.9417e+18,258.03,,7.31,-0.79,1.3,0,804125.7061813608,792981.211979237,6352.3859873254505,0.9979963500916897
101,3.9318,1088900.0,1.2788,1636.9,98.336,0,298770.0,2.8142e+18,255.85,,7.3831,-0.7169,1.3,0,804125.7061813608,790351.5858651599,6352.3859873254505,0.9979529950435632
102,3.8485,1068300.0,1.3009,1622.5,105.9,0,289950.0,2.6889e+18,253.67,,7.4562,-0.6438,1.3,0,804125.7061813608,787413.8761302371,6352.3859873254505,0.9979111510174351
103,3.7661,1047900.0,1.3231,1607.2,113.18,0,281290.0,2.5659e+18,251.48,,7.5293,-0.5707,1.3,0,804125.7061813608,784153.3525389683,6352.3859873254505,0.9978704123649501
104,3.6843,1027500.0,1.3454,1591.3,120.14,0,272780.0,2.445e+18,249.29,,7.6024,-0.4976,1.3,0,804125.7061813608,780568.3204963853,6352.3859873254505,0.9978313339197784
105,3.603,1007200.0,1.3679,1574.5,126.86,0,264390.0,2.3259e+18,247.07,,7.6755,-0.4245,1.3,0,804125.7061813608,776640.6280932735,6352.3859873254505,0.997792739700208
106,3.5218,986890.0,1.3907,1556.9,133.39,0,256090.0,2.208e+18,244.83,,7.7486,-0.3514,1.3,0,804125.7061813608,772348.2460216047,6352.3859873254505,0.9977554056249208
107,3.4399,966290.0,1.414,1538.3,139.9,0,247790.0,2.0902e+18,242.54,,7.8217,-0.2783,1.3,0,804125.7061813608,767644.4747564358,6352.3859873254505,0.9977187836346637
108,3.3561,945130.0,1.4384,1518.4,146.62,0,239380.0,1.9707e+18,240.15,,7.8948,-0.2052,1.3,0,804125.7061813608,762384.6313281336,6352.3859873254505,0.9976816970486105
109,3.27,923350.0,1.464,1497.0,153.54,0,230830.0,1.8493e+18,237.67,,7.9679,-0.1321,1.3,0,804125.7061813608,756511.2967887548,6352.3859873254505,0.9976452912966396
110,3.184,901470.0,1.4899,1474.7,160.29,0,222370.0,1.7292e+18,235.15,,8.041,-0.059,1.3,0,804125.7061813608,750214.1659977563,6352.3859873254505,0.9976100196595575
111,3.1036,880950.0,1.5146,1453.0,165.67,0,214560.0,1.6183e+18,232.76,,8.1141,0.0141,1.3,0,804125.7061813608,743891.0651736357,6352.3859873254505,0.9975781039591444
112,3.0341,863110.0,1.5364,1433.7,168.76,0,207860.0,1.5232e+18,230.66,,8.1872,0.0872,1.3,0,804125.7061813608,738064.706483462,6352.3859873254505,0.9975513567519765
113,2.9739,847560.0,1.5555,1416.7,170.06,0,202100.0,1.4414e+18,228.82,,8.2603,0.1603,1.3,0,804125.7061813608,732779.3799790373,6352.3859873254505,0.9975290660486504
114,2.9252,834970.0,1.5712,1402.8,168.94,0,197490.0,1.3758e+18,227.32,,8.3334,0.2334,1.3,0,804125.7061813608,728313.9886854083,6352.3859873254505,0.9975115650998836
115,2.8782,822830.0,1.5866,1389.3,167.12,0,193060.0,1.313e+18,225.85,,8.4065,0.3065,1.3,0,804125.7061813608,723832.1908702822,6352.3859873254505,0.9974948151043985
116,2.838,812440.0,1.6,1377.8,164.02,0,189300.0,1.2595e+18,224.58,,8.4796,0.3796,1.3,0,804125.7061813608,719853.5416204269,6352.3859873254505,0.9974806771732454
117,2.8026,803170.0,1.6116,1367.4,160.18,0,186000.0,1.2127e+18,223.46,,8.5527,0.4527,1.3,0,804125.7061813608,716352.1542837579,6352.3859873254505,0.9974689367032753
118,2.7712,794950.0,1.6221,1358.2,155.71,0,183100.0,1.1715e+18,222.45,,8.6258,0.5258,1.3,0,804125.7061813608,713138.5265152525,6352.3859873254505,0.9974580776311576
119,2.7405,786920.0,1.6326,1349.2,151.17,0,180250.0,1.1311e+18,221.46,,8.6989,0.5989,1.3,0,804125.7061813608,709884.1347672514,6352.3859873254505,0.9974482366841392
120,2.7126,779620.0,1.6422,1341.0,146.08,0,177690.0,1.0947e+18,220.56,,8.772,0.672,1.3,0,804125.7061813608,706874.08776302,6352.3859873254505,0.9974394692336744
121,2.687,772930.0,1.651,1333.5,140.65,0,175350.0,1.0614e+18,219.72,,8.8451,0.7451,1.3,0,804125.7061813608,704086.6885972829,6352.3859873254505,0.9974311026197219
122,2.6609,766100.0,1.6601,1325.7,135.04,0,172980.0,1.0278e+18,218.87,,8.9182,0.8182,1.3,0,804125.7061813608,701176.7164365125,6352.3859873254505,0.9974231856713632
123,2.6392,760400.0,1.6677,1319.3,128.98,0,171000.0,9.9975e+17,218.16,,8.9913,0.8913,1.3,0,804125.7061813608,698725.529683497,6352.3859873254505,0.9974169882966232
124,2.6185,754960.0,1.675,1313.1,122.74,0,169130.0,9.7314e+17,217.47,,9.0644,0.9644,1.3,0,804125.7061813608,696353.6763084091,6352.3859873254505,0.997410504874603
125,2.5995,749950.0,1.6818,1307.5,116.35,0,167410.0,9.4872e+17,216.83,,9.1375,1.0375,1.3,0,804125.7061813608,694129.2934779678,6352.3859873254505,0.9974045774724576
126,2.5816,745260.0,1.6882,1302.2,109.84,0,165800.0,9.259e+17,216.24,,9.2106,1.1106,1.3,0,804125.7061813608,692022.8636914829,6352.3859873254505,0.9973997591672644
127,2.565,740900.0,1.6942,1297.3,103.26,0,164310.0,9.0469e+17,215.68,,9.2837,1.1837,1.3,0,804125.7061813608,690036.9864654568,6352.3859873254505,0.9973948311298497
128,2.5492,736740.0,1.6999,1292.5,96.669,0,162890.0,8.8458e+17,215.15,,9.3568,1.2568,1.3,0,804125.7061813608,688140.6691285829,6352.3859873254505,0.9973905382424425
129,2.5336,732630.0,1.7056,1287.8,90.164,0,161500.0,8.648e+17,214.62,,9.4299,1.3299,1.3,0,804125.7061813608,686235.0682809468,6352.3859873254505,0.9973859766450163
130,2.5183,728590.0,1.7113,1283.0,83.798,0,160140.0,8.4544e+17,214.1,,9.503,1.403,1.3,0,804125.7061813608,684320.3806912008,6352.3859873254505,0.9973816427609765
131,2.5029,724520.0,1.717,1278.2,77.667,0,158770.0,8.2598e+17,213.58,,9.5761,1.4761,1.3,0,804125.7061813608,682396.802454466,6352.3859873254505,0.9973776770359405
132,2.4878,720550.0,1.7225,1273.5,71.592,0,157430.0,8.0701e+17,213.06,,9.6492,1.5492,1.3,0,804125.7061813608,680532.4730585708,6352.3859873254505,0.9973734225507391
133,2.4725,716500.0,1.7283,1268.6,65.711,0,156070.0,7.8777e+17,212.54,,9.7223,1.6223,1.3,0,804125.7061813608,678557.8756384169,6352.3859873254505,0.9973697079897145
134,2.4573,712470.0,1.734,1263.6,60.173,0,154730.0,7.6868e+17,212.01,,9.7954,1.6954,1.3,0,804125.7061813608,676608.938774889,6352.3859873254505,0.9973653586496127
135,2.4427,708600.0,1.7395,1258.8,54.752,0,153440.0,7.5042e+17,211.51,,9.8685,1.7685,1.3,0,804125.7061813608,674720.6885929992,6352.3859873254505,0.9973618913151054
136,2.4275,704580.0,1.7452,1253.8,49.597,0,152110.0,7.3153e+17,210.98,,9.9416,1.8416,1.3,0,804125.7061813608,672755.9844138093,6352.3859873254505,0.997357785102561
137,2.413,700730.0,1.7507,1248.9,44.572,0,150840.0,7.1345e+17,210.48,,10.015,1.9147,1.3,0,804125.7061813608,670852.8773319724,6352.3859873254505,0.9973543747213488
138,2.3979,696720.0,1.7565,1243.8,39.95,0,149530.0,6.9477e+17,209.95,,10.088,1.9878,1.3,0,804125.7061813608,668838.3459672614,6352.3859873254505,0.9973503369424724
139,2.3823,692560.0,1.7624,1238.4,35.644,0,148160.0,6.7543e+17,209.4,,10.161,2.0609,1.3,0,804125.7061813608,666781.2596024339,6352.3859873254505,0.9973465619769858
140,2.3666,688380.0,1.7685,1232.9,31.455,0,146800.0,6.5609e+17,208.85,,10.234,2.134,1.3,0,804125.7061813608,664646.3682548295,6352.3859873254505,0.9973428453086423
141,2.3505,684070.0,1.7748,1227.3,27.788,0,145400.0,6.3617e+17,208.28,,10.307,2.2071,1.3,0,804125.7061813608,662433.1056488287,6352.3859873254505,0.9973390735569153
