,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,Z
178,1.8139,539420.0,2.0115,1019.5,5.0633,0,101170.0,8025000000000000.0,187.78,,13.012,4.9118,0,0,575674.7405910495,0.9972545763534733
179,1.7606,524400.0,2.0359,995.89,5.2971,0,97093.0,-4.98e+16,185.67,,13.085,4.9849,0,0,564678.4798937131,0.9972558459874805
180,1.7159,512170.0,2.0593,976.61,5.1719,0,93691.0,-9.8114e+16,183.8,,13.158,5.058,0,0,556318.666691734,0.9972546243203579
181,1.6728,500490.0,2.0826,958.22,4.932,0,90414.0,-1.4465e+17,181.97,,13.231,5.1311,0,0,547967.1577575082,0.9972551476178253
182,1.6238,487020.0,2.1102,936.82,4.3368,0,86710.0,-1.9725e+17,179.78,,13.304,5.2042,0,0,538293.0945039438,0.9972533436104701
183,1.5709,472430.0,2.1441,913.91,4.0364,0,82632.0,-2.5516e+17,177.09,,13.377,5.2773,0,0,528148.5530768654,0.997241780978643
184,1.5144,456240.0,2.1746,887.25,3.1809,0,78534.0,-3.1335e+17,174.59,,13.45,5.3504,0,0,515136.25357749447,0.9972472480643199
185,1.4724,444290.0,2.1977,867.24,4.1797,0,75551.0,-3.5571e+17,172.76,,13.524,5.4235,0,0,505294.87614284054,0.9972549479840858
186,1.4345,433530.0,2.2205,849.18,4.4053,0,72870.0,-3.9378e+17,170.99,,13.597,5.4966,0,0,496718.97109247796,0.9972584059110665
187,1.3968,422820.0,2.2436,831.19,4.3631,0,70204.0,-4.3165e+17,169.21,,13.67,5.5697,0,0,487774.69124310516,0.9972640790408877
188,1.3634,413480.0,2.2658,815.32,4.5162,0,67877.0,-4.6468e+17,167.59,,13.743,5.6428,0,0,480268.07646142296,0.997268309351478
189,1.3311,404500.0,2.2877,799.99,4.7183,0,65637.0,-4.9649e+17,166.01,,13.816,5.7159,0,0,472763.46349969826,0.9972739591886771
190,1.2975,395060.0,2.3121,783.84,4.8149,0,63316.0,-5.2945e+17,164.26,,13.889,5.789,0,0,465105.1457681222,0.9972766223025794
191,1.2636,385500.0,2.3372,767.45,4.8816,0,60973.0,-5.6272e+17,162.45,,13.962,5.8621,0,0,456966.6855288582,0.9972801846373124
192,1.229,375610.0,2.362,750.15,5.0673,0,58663.0,-5.9553e+17,160.67,,14.035,5.9352,0,0,448374.3899746475,0.9972873732495484
193,1.1942,365600.0,2.3868,732.56,5.2905,0,56363.0,-6.2819e+17,158.89,,14.108,6.0083,0,0,439264.6923693387,0.9972977469605416
194,1.1648,357170.0,2.4094,717.63,5.2995,0,54435.0,-6.5557e+17,157.32,,14.181,6.0814,0,0,431766.8133167762,0.9973051422175085
195,1.1372,349290.0,2.4311,703.62,5.2339,0,52636.0,-6.8112e+17,155.83,,14.254,6.1545,0,0,424552.56917234295,0.9973132820477809
196,1.1107,341700.0,2.453,690.07,5.4381,0,50924.0,-7.0543e+17,154.35,,14.328,6.2276,0,0,417694.2155880918,0.9973200885618749
197,1.0846,334240.0,2.475,676.7,5.7537,0,49248.0,-7.2922e+17,152.87,,14.401,6.3007,0,0,410761.20852094225,0.997327524348103
198,1.0603,327230.0,2.4964,664.08,5.8082,0,47697.0,-7.5125e+17,151.44,,14.474,6.3738,0,0,404300.8397676538,0.997333379054832
199,1.0368,320440.0,2.5175,651.84,5.7368,0,46205.0,-7.7243e+17,150.04,,14.547,6.4469,0,0,397893.3172199514,0.9973398898361391
200,1.0136,313710.0,2.5384,639.6,5.9528,0,44760.0,-7.9295e+17,148.65,,14.62,6.52,0,0,391487.75667200616,0.9973465051217806
201,0.99067,307010.0,2.5593,627.36,6.3298,0,43341.0,-8.1311e+17,147.28,,14.693,6.5931,0,0,384972.8737447349,0.9973549732573211
202,0.96946,300790.0,2.5793,615.9,6.4057,0,42049.0,-8.3145e+17,145.99,,14.766,6.6662,0,0,379014.75001688424,0.997362341126012
203,0.94937,294880.0,2.5988,604.96,6.2871,0,40840.0,-8.4862e+17,144.74,,14.839,6.7393,0,0,373382.82597974956,0.9973686868254348
204,0.92928,288960.0,2.6182,594.02,6.1684,0,39631.0,-8.6579e+17,143.49,,14.912,6.8124,0,0,367452.89963344176,0.9973769411015457
205,0.90919,283050.0,2.6377,583.07,6.0498,0,38422.0,-8.8295e+17,142.24,,14.986,6.8855,0,0,361274.750737026,0.9973872163405704
206,0.89051,277540.0,2.6571,572.84,5.9521,0,37309.0,-8.9876e+17,141.02,,15.059,6.9586,0,0,355704.88479107665,0.9973946230414126
207,0.8732,272440.0,2.6766,563.3,5.8746,0,36288.0,-9.1327e+17,139.83,,15.132,7.0317,0,0,350790.1064834942,0.9973990398449928
208,0.85589,267340.0,2.696,553.76,5.797,0,35266.0,-9.2777e+17,138.64,,15.205,7.1048,0,0,345605.8470449088,0.9974051973839989
209,0.83857,262230.0,2.7154,544.22,5.7195,0,34245.0,-9.4227e+17,137.45,,15.278,7.1779,0,0,340193.7349046991,0.9974130480962288
210,0.82211,257360.0,2.7341,535.05,5.636,0,33292.0,-9.5581e+17,136.32,,15.351,7.251,0,0,335061.85565443954,0.9974209491213427
211,0.80687,252820.0,2.7518,526.4,5.5438,0,32436.0,-9.6796e+17,135.28,,15.424,7.3241,0,0,330471.0898872103,0.9974280570139407
212,0.79163,248290.0,2.7694,517.75,5.4516,0,31581.0,-9.8011e+17,134.24,,15.497,7.3972,0,0,325682.46181595454,0.9974365301704895
213,0.77639,243750.0,2.7871,509.1,5.3595,0,30725.0,-9.9226e+17,133.2,,15.57,7.4703,0,0,320718.34646574216,0.9974466046696971
214,0.76149,239310.0,2.8047,500.6,5.311,0,29896.0,-1.004e+18,132.17,,15.643,7.5434,0,0,315827.0880341785,0.9974565609189001
215,0.74744,235100.0,2.8223,492.48,5.3724,0,29133.0,-1.0149e+18,131.17,,15.717,7.6165,0,0,311454.4030652072,0.9974640845747783
216,0.7334,230890.0,2.8399,484.36,5.4337,0,28370.0,-1.0257e+18,130.17,,15.79,7.6896,0,0,306912.1270032469,0.9974729987263514
217,0.71935,226680.0,2.8575,476.24,5.495,0,27607.0,-1.0365e+18,129.16,,15.863,7.7627,0,0,302198.4185205819,0.9974827897293959
218,0.70533,222480.0,2.8754,468.11,5.5362,0,26849.0,-1.0473e+18,128.15,,15.936,7.8358,0,0,297425.4036262128,0.9974936497512695
219,0.6914,218290.0,2.8947,459.93,5.4718,0,26115.0,-1.0577e+18,127.1,,16.009,7.9089,0,0,293012.2580497501,0.9975014546488171
220,0.67747,214110.0,2.914,451.76,5.4075,0,25382.0,-1.0681e+18,126.05,,16.082,7.982,0,0,288426.82147736556,0.9975107201810024
221,0.66354,209920.0,2.9334,443.59,5.3432,0,24648.0,-1.0786e+18,125.0,,16.155,8.0551,0,0,283662.84999843803,0.9975217281866952
222,0.64963,205740.0,2.9527,435.43,5.2799,0,23916.0,-1.089e+18,123.95,,16.228,8.1282,0,0,278715.52580467623,0.997534269215212
223,0.63833,202330.0,2.9704,428.72,5.3385,0,23333.0,-1.0972e+18,123.03,,16.301,8.2013,0,0,275048.8465465922,0.9975405924929607
224,0.62702,198910.0,2.9881,422.0,5.3971,0,22751.0,-1.1055e+18,122.1,,16.374,8.2744,0,0,271256.85627759807,0.9975474069652168
225,0.61571,195500.0,3.0059,415.29,5.4558,0,22169.0,-1.1138e+18,121.17,,16.448,8.3475,0,0,267343.4818761696,0.9975554696250346
226,0.60441,192090.0,3.0236,408.57,5.5144,0,21586.0,-1.122e+18,120.24,,16.521,8.4206,0,0,263261.03658935707,0.9975649585769432
227,0.5953,189320.0,3.0396,403.09,5.4453,0,21131.0,-1.1285e+18,119.44,,16.594,8.4937,0,0,260332.54576051983,0.997568867952657
228,0.58657,186670.0,3.0553,397.82,5.3547,0,20697.0,-1.1347e+18,118.66,,16.667,8.5668,0,0,257517.5322995704,0.9975723742126474
229,0.57784,184020.0,3.071,392.54,5.2642,0,20263.0,-1.1408e+18,117.88,,16.74,8.6399,0,0,254609.70630857453,0.9975766886153327
230,0.56911,181370.0,3.0867,387.27,5.1736,0,19829.0,-1.147e+18,117.11,,16.813,8.713,0,0,251608.27155850639,0.9975824561889163
231,0.56038,178720.0,3.1024,382.0,5.083,0,19395.0,-1.1531e+18,116.33,,16.886,8.7861,0,0,248512.37414673265,0.9975885016186192
232,0.55165,176060.0,3.1181,376.72,4.9925,0,18961.0,-1.1593e+18,115.55,,16.959,8.8592,0,0,245321.21479577082,0.9975954714293109
233,0.54292,173410.0,3.1338,371.45,4.9019,0,18527.0,-1.1655e+18,114.77,,17.032,8.9323,0,0,242033.97269910708,0.9976034081515834
234,0.53419,170760.0,3.1495,366.18,4.8114,0,18093.0,-1.1716e+18,113.99,,17.105,9.0054,0,0,238649.82456694427,0.9976123563508154
235,0.52607,168280.0,3.1647,361.2,4.7243,0,17703.0,-1.1772e+18,113.26,,17.179,9.0785,0,0,235680.40547253308,0.9976195088156025
236,0.51857,165970.0,3.1793,356.53,4.6407,0,17355.0,-1.1821e+18,112.58,,17.252,9.1516,0,0,233104.0505580795,0.9976248693830964
237,0.51106,163670.0,3.194,351.86,4.5571,0,17007.0,-1.1871e+18,111.9,,17.325,9.2247,0,0,230468.7800153992,0.9976309532384636
238,0.50356,161360.0,3.2086,347.19,4.4735,0,16660.0,-1.192e+18,111.22,,17.398,9.2978,0,0,227759.87877845924,0.997637648360751
239,0.49605,159050.0,3.2233,342.51,4.3899,0,16312.0,-1.1969e+18,110.54,,17.471,9.3709,0,0,224976.98768237152,0.9976452676857587
240,0.48855,156750.0,3.238,337.84,4.3063,0,15965.0,-1.2019e+18,109.86,,17.544,9.444,0,0,222133.10331658294,0.9976535570959835
241,0.48104,154440.0,3.2526,333.17,4.2227,0,15617.0,-1.2068e+18,109.18,,17.617,9.5171,0,0,219187.18666518832,0.9976628425711531
242,0.47354,152140.0,3.2673,328.5,4.1391,0,15270.0,-1.2117e+18,108.5,,17.69,9.5902,0,0,216192.46256696736,0.99767286241481
243,0.46613,149860.0,3.282,323.88,4.0548,0,14928.0,-1.2166e+18,107.82,,17.763,9.6633,0,0,213192.48787743264,0.9976830233279331
244,0.4598,147900.0,3.2968,319.88,3.9637,0,14646.0,-1.2206e+18,107.18,,17.836,9.7364,0,0,210989.59070370373,0.997687123394602
245,0.45347,145950.0,3.3116,315.88,3.8726,0,14364.0,-1.2246e+18,106.53,,17.91,9.8095,0,0,208724.91128329997,0.9976912266670824
246,0.44714,143990.0,3.3264,311.88,3.7815,0,14082.0,-1.2286e+18,105.89,,17.983,9.8826,0,0,206397.9863148223,0.9976966186291871
247,0.44081,142030.0,3.3412,307.88,3.6904,0,13801.0,-1.2326e+18,105.24,,18.056,9.9557,0,0,204023.05346268404,0.9977018971088882
248,0.43448,140080.0,3.356,303.87,3.5993,0,13519.0,-1.2366e+18,104.6,,18.129,10.029,0,0,201570.33462259558,0.997708689117375
249,0.42815,138120.0,3.3709,299.87,3.5082,0,13237.0,-1.2406e+18,103.96,,18.202,10.102,0,0,199065.24989273408,0.9977162280826009
250,0.42183,136170.0,3.3857,295.87,3.4171,0,12955.0,-1.2446e+18,103.31,,18.275,10.175,0,0,196484.51653125623,0.9977239060270193
251,0.4155,134210.0,3.4005,291.87,3.326,0,12673.0,-1.2486e+18,102.67,,18.348,10.248,0,0,193839.152857933,0.9977330334150661
252,0.40918,132250.0,3.4162,287.84,3.2215,0,12399.0,-1.2525e+18,102.01,,18.421,10.321,0,0,191348.11903934504,0.997740261831662
253,0.40287,130290.0,3.4326,283.79,3.1084,0,12130.0,-1.2563e+18,101.33,,18.494,10.394,0,0,188941.49684105712,0.997746092788339
254,0.39656,128330.0,3.4489,279.74,2.9953,0,11861.0,-1.2601e+18,100.66,,18.567,10.467,0,0,186455.81675979882,0.9977533863520194
255,0.39026,126370.0,3.4652,275.69,2.8821,0,11592.0,-1.264e+18,99.983,,18.64,10.54,0,0,183901.266864643,0.9977610835435866
256,0.38375,124340.0,3.4824,271.49,2.7318,0,11318.0,-1.2679e+18,99.283,,18.714,10.614,0,0,181287.4800993155,0.9977691663908042
257,0.37688,122200.0,3.5013,267.03,2.5093,0,11035.0,-1.2719e+18,98.535,,18.787,10.687,0,0,178620.27170907235,0.9977769001439054
258,0.37,120050.0,3.5202,262.56,2.2869,0,10753.0,-1.2759e+18,97.788,,18.86,10.76,0,0,175884.1499964432,0.9977855701519166
259,0.36312,117900.0,3.5391,258.09,2.0644,0,10470.0,-1.2799e+18,97.04,,18.933,10.833,0,0,173045.938621984,0.9977955108253118
260,0.35622,115750.0,3.5582,253.6,1.846,0,10187.0,-1.2839e+18,96.287,,19.006,10.906,0,0,170139.33747068478,0.9978063164330117
261,0.34902,113490.0,3.5796,248.88,1.6782,0,9897.6,-1.288e+18,95.463,,19.079,10.979,0,0,167243.28981720717,0.9978150966839747
262,0.34182,111230.0,3.601,244.16,1.5104,0,9608.0,-1.2921e+18,94.64,,19.152,11.052,0,0,164242.62556863925,0.997825356013021
263,0.33413,108820.0,3.6246,239.11,1.3455,0,9303.8,-1.2965e+18,93.752,,19.225,11.125,0,0,161076.27330093662,0.9978361301982884
264,0.32287,105280.0,3.6604,231.68,0.75466,0,8863.3,-1.3027e+18,92.429,,19.298,11.198,0,0,156413.26526281663,0.9978522746586584
265,1.3707,350820.0,0.40874,207.31,-0.10498,0,134060.0,4.7512e+17,329.3,,19.372,11.271,0,0,150415.67580986928,1.0000262141351444
266,1.3834,354100.0,0.4005,205.2,0.18374,0,135550.0,4.9634e+17,329.91,,19.445,11.345,0,0,151401.28431513128,1.000031101162574
267,1.3946,356560.0,0.38588,199.51,0.38895,0,136920.0,5.157e+17,330.55,,19.518,11.418,0,0,151741.5969408916,1.0000362407464563
268,1.405,358860.0,0.37174,193.79,0.90258,0,138200.0,5.3389e+17,331.19,,19.591,11.491,0,0,152047.04917466379,1.00004140631595
269,1.4123,360370.0,0.35913,188.32,1.2313,0,139120.0,5.47e+17,331.68,,19.664,11.564,0,0,152099.87988371818,1.000045372684903
270,1.4175,361320.0,0.3477,183.1,1.2524,0,139790.0,5.5654e+17,332.05,,19.737,11.637,0,0,151990.9101487918,1.000048374903798
271,1.4226,362320.0,0.33724,178.35,1.3224,0,140450.0,5.6594e+17,332.42,,19.81,11.71,0,0,151961.5541628815,1.0000513861691929
272,1.4276,363420.0,0.32884,174.6,1.4977,0,141100.0,5.7505e+17,332.78,,19.883,11.783,0,0,152080.61958237085,1.000054331199039
273,1.4321,364430.0,0.32097,171.06,1.6198,0,141680.0,5.8342e+17,333.11,,19.956,11.856,0,0,152170.98193205954,1.000057034553574
274,1.4343,364900.0,0.31603,168.73,1.451,0,141990.0,5.8769e+17,333.3,,20.029,11.929,0,0,152174.8192073424,1.0000585848317884
275,1.4365,365360.0,0.3111,166.39,1.2822,0,142290.0,5.9196e+17,333.5,,20.103,12.002,0,0,152172.7852754992,1.000060207747065
276,1.4387,365830.0,0.30616,164.05,1.1134,0,142590.0,5.9623e+17,333.7,,20.176,12.076,0,0,152174.32371570388,1.0000618330005806
277,1.4409,366300.0,0.30122,161.71,0.94466,0,142890.0,6.0051e+17,333.9,,20.249,12.149,0,0,152180.1070403591,1.0000634605787548
278,1.4422,366560.0,0.29744,159.87,0.7836,0,143080.0,6.0323e+17,334.03,,20.322,12.222,0,0,152145.34540066138,1.000064517365216
279,1.4434,366780.0,0.2939,158.12,0.62412,0,143250.0,6.0564e+17,334.16,,20.395,12.295,0,0,152106.74425574637,1.000065565402527
280,1.4443,366970.0,0.2911,156.74,0.48591,0,143380.0,6.0755e+17,334.26,,20.468,12.368,0,0,152073.12915297985,1.0000663716387097
281,1.4451,367120.0,0.28871,155.56,0.35899,0,143500.0,6.0921e+17,334.35,,20.541,12.441,0,0,152055.17349195987,1.0000670990399538
282,1.4458,367270.0,0.28683,154.64,0.24589,0,143600.0,6.106e+17,334.42,,20.614,12.514,0,0,152047.72651185247,1.000067668327149
283,1.4463,367390.0,0.28553,154.0,0.14798,0,143680.0,6.117e+17,334.48,,20.687,12.587,0,0,152054.43614038092,1.0000681536272937
284,1.4468,367510.0,0.28448,153.5,0.063118,0,143750.0,6.1272e+17,334.53,,20.76,12.66,0,0,152065.76791002444,1.0000685598259877
285,1.4472,367630.0,0.28404,153.32,0.00878,0,143810.0,6.1354e+17,334.57,,20.833,12.733,0,0,152103.00778061157,1.000068886884574
286,1.4477,367760.0,0.28365,153.16,-0.040389,0,143860.0,6.1436e+17,334.6,,20.907,12.807,0,0,152132.66982253653,1.0000691347660167
287,1.4481,367900.0,0.28359,153.19,-0.052611,0,143920.0,6.1516e+17,334.63,,20.98,12.88,0,0,152192.55033854436,1.0000693877855513
288,1.4486,368040.0,0.28353,153.21,-0.064832,0,143980.0,6.1597e+17,334.66,,21.053,12.953,0,0,152252.42869071863,1.0000696409028178
289,1.4488,368140.0,0.28355,153.25,-0.066089,0,144010.0,6.1649e+17,334.68,,21.126,13.026,0,0,152285.34305251212,1.0000698046043814
290,1.4491,368230.0,0.28357,153.3,-0.066538,0,144050.0,6.1699e+17,334.7,,21.199,13.099,0,0,152328.83354177416,1.0000699734364609
291,1.4491,368250.0,0.28371,153.37,-0.069158,0,144050.0,6.1706e+17,334.71,,21.272,13.172,0,0,152337.17279085942,1.000070047642568
292,1.4491,368240.0,0.28388,153.46,-0.07254,0,144050.0,6.1698e+17,334.71,,21.345,13.245,0,0,152347.30650325996,1.000070047642568
293,1.4489,368210.0,0.28416,153.59,-0.07777,0,144030.0,6.1672e+17,334.7,,21.418,13.318,0,0,152342.8568790036,1.0000699632206704
294,1.4487,368160.0,0.28452,153.76,-0.084519,0,144000.0,6.1631e+17,334.69,,21.491,13.391,0,0,152332.6208090279,1.0000698737069753
295,1.4484,368100.0,0.28496,153.96,-0.089757,0,143970.0,6.1584e+17,334.68,,21.564,13.464,0,0,152327.19171217288,1.0000697842145676
296,1.4481,368030.0,0.28554,154.24,-0.092282,0,143930.0,6.1526e+17,334.66,,21.638,13.538,0,0,152319.60525551756,1.0000696154675126
297,1.4477,367950.0,0.28613,154.52,-0.10217,0,143880.0,6.1461e+17,334.63,,21.711,13.611,0,0,152302.09155442033,1.000069367499717
298,1.4471,367800.0,0.28682,154.81,-0.15324,0,143810.0,6.1357e+17,334.6,,21.784,13.684,0,0,152269.47333835467,1.0000691094869414
299,1.4465,367650.0,0.2875,155.11,-0.20431,0,143730.0,6.1253e+17,334.56,,21.857,13.757,0,0,152225.72879078388,1.0000687723839377
300,1.4461,367550.0,0.28854,155.62,-0.2271,0,143670.0,6.1164e+17,334.51,,21.93,13.83,0,0,152225.00956907723,1.0000683712855643
301,1.4457,367450.0,0.28961,156.14,-0.24827,0,143610.0,6.1075e+17,334.47,,22.003,13.903,0,0,152226.3042173098,1.0000680444672927
302,1.445,367310.0,0.29096,156.78,-0.26408,0,143520.0,6.0952e+17,334.41,,22.076,13.976,0,0,152213.0658666079,1.0000675544106667
303,1.4444,367150.0,0.2924,157.47,-0.27802,0,143430.0,6.0818e+17,334.35,,22.149,14.049,0,0,152205.6544891448,1.000067064559299
304,1.4436,366980.0,0.294,158.23,-0.29288,0,143320.0,6.067e+17,334.28,,22.222,14.122,0,0,152187.22326243628,1.0000664908813452
305,1.4428,366800.0,0.29574,159.06,-0.30855,0,143210.0,6.0511e+17,334.2,,22.295,14.195,0,0,152177.8973444927,1.0000658432549898
306,1.442,366610.0,0.29758,159.94,-0.32414,0,143090.0,6.0345e+17,334.12,,22.369,14.269,0,0,152164.69231346174,1.0000651911065632
307,1.4412,366400.0,0.29963,160.92,-0.33958,0,142970.0,6.0162e+17,334.02,,22.442,14.342,0,0,152165.2406879796,1.000064390698997
308,1.4403,366190.0,0.3017,161.91,-0.35527,0,142840.0,5.9977e+17,333.91,,22.515,14.415,0,0,152157.14236252697,1.0000635114934782
309,1.4393,365960.0,0.304,163.01,-0.37366,0,142690.0,5.9769e+17,333.8,,22.588,14.488,0,0,152143.08546268378,1.0000626233074787
310,1.4383,365720.0,0.30631,164.1,-0.39205,0,142540.0,5.9562e+17,333.69,,22.661,14.561,0,0,152130.56927654817,1.0000617356499624
311,1.4369,365370.0,0.30848,165.07,-0.43506,0,142350.0,5.9291e+17,333.56,,22.734,14.634,0,0,152067.19552084277,1.000060681541095
312,1.4355,364990.0,0.31063,166.03,-0.48184,0,142160.0,5.9011e+17,333.44,,22.807,14.707,0,0,152003.22509402293,1.0000597028298166
313,1.4342,364700.0,0.31302,167.13,-0.51497,0,141980.0,5.8766e+17,333.32,,22.88,14.78,0,0,151966.32219554202,1.0000587294744838
314,1.4331,364450.0,0.31554,168.31,-0.54056,0,141820.0,5.854e+17,333.21,,22.953,14.853,0,0,151960.32032256675,1.0000578401395297
315,1.4319,364200.0,0.31805,169.49,-0.56615,0,141670.0,5.8315e+17,333.1,,23.027,14.926,0,0,151965.46294851566,1.000056955729431
316,1.4308,363950.0,0.32057,170.67,-0.59175,0,141510.0,5.8089e+17,333.0,,23.1,15.0,0,0,151961.6254694001,1.0000561422235508
317,1.4296,363680.0,0.32315,171.87,-0.6117,0,141340.0,5.785e+17,332.88,,23.173,15.073,0,0,151952.15914940764,1.0000551760758638
318,1.428,363310.0,0.326,173.15,-0.6039,0,141120.0,5.7546e+17,332.76,,23.246,15.146,0,0,151908.31740096005,1.0000541902135376
319,1.4264,362950.0,0.32886,174.43,-0.59609,0,140910.0,5.7243e+17,332.63,,23.319,15.219,0,0,151877.20641098384,1.000053135132921
320,1.4247,362580.0,0.33171,175.72,-0.58829,0,140700.0,5.694e+17,332.5,,23.392,15.292,0,0,151846.7048606452,1.0000520812743112
321,1.4231,362220.0,0.33457,177.0,-0.58048,0,140480.0,5.6637e+17,332.37,,23.465,15.365,0,0,151807.37705407245,1.0000510247615002
322,1.4219,361950.0,0.33701,178.11,-0.47627,0,140320.0,5.6399e+17,332.26,,23.538,15.438,0,0,151804.78602497283,1.0000501418540895
323,1.4209,361720.0,0.33926,179.14,-0.32935,0,140170.0,5.6191e+17,332.16,,23.611,15.511,0,0,151800.60662077868,1.0000493380840942
324,1.4198,361490.0,0.34152,180.17,-0.18242,0,140020.0,5.5984e+17,332.06,,23.684,15.584,0,0,151797.96806328426,1.0000485349225678
325,1.4187,361270.0,0.34378,181.2,-0.03549,0,139880.0,5.5776e+17,331.96,,23.757,15.657,0,0,151807.02205455018,1.0000477360319473
326,1.4182,361070.0,0.34568,182.09,0.099779,0,139750.0,5.5598e+17,331.8,,23.831,15.731,0,0,151801.94962704362,1.0000464924596955
327,1.4196,361010.0,0.34605,182.36,0.18439,0,139720.0,5.5553e+17,331.39,,23.904,15.804,0,0,151796.00535868108,1.0000434060389616
328,1.4211,360960.0,0.34642,182.62,0.269,0,139690.0,5.5508e+17,330.98,,23.977,15.877,0,0,151790.08126793586,1.0000403041170987
329,1.4225,360900.0,0.34679,182.89,0.35362,0,139660.0,5.5463e+17,330.56,,24.05,15.95,0,0,151784.17904807522,1.0000371105841683
330,1.424,360840.0,0.34716,183.16,0.43823,0,139630.0,5.5418e+17,330.15,,24.123,16.023,0,0,151778.29527548337,1.0000339769887694
331,1.4325,362390.0,0.34791,184.5,-0.078462,0,140200.0,5.6239e+17,329.57,,24.196,16.096,0,0,152452.40400044355,1.0000296621350848
332,1.4443,364690.0,0.34885,186.34,-0.87639,0,141070.0,5.7465e+17,328.92,,24.269,16.169,0,0,153467.38069735427,1.0000247887451665
333,1.4562,366990.0,0.3498,188.18,-1.6743,0,141930.0,5.8691e+17,328.27,,24.342,16.242,0,0,154473.27215320396,1.0000198070022093
334,1.468,369290.0,0.35074,190.03,-2.4723,0,142790.0,5.9917e+17,327.61,,24.415,16.315,0,0,155479.4880556376,1.0000146372024104
335,1.4798,371590.0,0.35168,191.87,-3.2702,0,143660.0,6.1143e+17,326.96,,24.489,16.389,0,0,156497.6561603759,1.0000094394977137
336,1.4917,373890.0,0.35262,193.71,-4.0681,0,144520.0,6.2369e+17,326.31,,24.562,16.462,0,0,157505.9973601209,1.0000041307537995
337,1.5035,376190.0,0.35356,195.56,-4.8661,0,145380.0,6.3595e+17,325.66,,24.635,16.535,0,0,158515.4056286492,0.9999987109759998
338,1.5154,378490.0,0.3545,197.4,-5.664,0,146250.0,6.4821e+17,325.0,,24.708,16.608,0,0,159536.7965720481,0.9999930929379724
339,1.5272,380790.0,0.35544,199.24,-6.462,0,147110.0,6.6047e+17,324.35,,24.781,16.681,0,0,160548.35609085023,0.9999874455484116
340,1.5371,383450.0,0.35852,202.31,-7.062,0,148040.0,6.7369e+17,324.28,,24.854,16.754,0,0,161806.35183696638,0.9999867788771817
341,1.5457,386340.0,0.36296,206.16,-7.5351,0,149020.0,6.8753e+17,324.57,,24.927,16.827,0,0,163234.22715555283,0.9999892718287753
342,1.5544,389220.0,0.36741,210.01,-8.0082,0,149990.0,7.0138e+17,324.87,,25.0,16.9,0,0,164661.63221804576,0.9999918769672612
343,1.563,392110.0,0.37186,213.86,-8.4813,0,150970.0,7.1522e+17,325.17,,25.073,16.973,0,0,166109.83109444394,0.9999945057911517
344,1.5717,395000.0,0.37631,217.71,-8.9544,0,151940.0,7.2906e+17,325.46,,25.146,17.046,0,0,167556.96220375286,0.9999970699715158
345,1.5804,397890.0,0.38075,221.56,-9.4275,0,152920.0,7.4291e+17,325.76,,25.219,17.119,0,0,169024.30048534827,0.9999997461724325
346,1.589,400780.0,0.3852,225.42,-9.9006,0,153890.0,7.5675e+17,326.06,,25.293,17.193,0,0,170491.6212283408,1.000002445574428
347,1.5977,403670.0,0.38965,229.27,-10.374,0,154870.0,7.7059e+17,326.35,,25.366,17.266,0,0,171980.32614194055,1.0000050795872946
348,1.6063,406560.0,0.39409,233.12,-10.847,0,155840.0,7.8444e+17,326.65,,25.439,17.339,0,0,173467.41858513586,1.000007825077964
349,1.6079,407560.0,0.40244,238.02,-11.267,0,155940.0,7.8581e+17,326.53,,25.512,17.412,0,0,174364.5183521471,1.0000067592878383
350,1.6016,406480.0,0.41507,244.07,-11.628,0,155070.0,7.7345e+17,325.96,,25.585,17.485,0,0,174609.69331955895,1.0000016015089257
351,1.5954,405410.0,0.4277,250.12,-11.989,0,154200.0,7.611e+17,325.4,,25.658,17.558,0,0,174884.960233009,0.9999965520225943
352,1.5891,404330.0,0.44033,256.17,-12.35,0,153330.0,7.4874e+17,324.83,,25.731,17.631,0,0,175190.17958434188,0.9999914315265291
353,1.5828,403250.0,0.45296,262.22,-12.711,0,152460.0,7.3638e+17,324.26,,25.804,17.704,0,0,175525.21124694424,0.9999863300817134
354,1.5766,402170.0,0.46559,268.27,-13.072,0,151590.0,7.2403e+17,323.69,,25.877,17.777,0,0,175889.92469925,0.9999812480286625
355,1.5703,401090.0,0.47822,274.32,-13.433,0,150720.0,7.1167e+17,323.12,,25.951,17.851,0,0,176284.19610098904,0.9999761857122091
356,1.5641,400010.0,0.49085,280.37,-13.794,0,149850.0,6.9931e+17,322.55,,26.024,17.924,0,0,176707.90797337895,0.9999711434815605
357,1.5578,398930.0,0.50348,286.42,-14.155,0,148980.0,6.8696e+17,321.98,,26.097,17.997,0,0,177160.94887768835,0.9999661216903563
358,1.5498,397410.0,0.51735,292.46,-14.361,0,147880.0,6.7134e+17,321.24,,26.17,18.07,0,0,177518.5686201293,0.9999596260415893
359,1.5375,394760.0,0.5344,298.47,-14.171,0,146190.0,6.4741e+17,320.05,,26.243,18.143,0,0,177591.27915302725,0.9999492249564177
360,1.5252,392110.0,0.55145,304.49,-13.981,0,144510.0,6.2348e+17,318.86,,26.316,18.216,0,0,177713.5890813079,0.9999388968737525
