,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,Z
12,7.7227,1956400.0,0.25263,728.32,-4.9057,0,768840.0,9.4893e+18,335.2,,0.8772,-7.2228,0,0,804317.5900232326,804317.5900232326,6352.315123417884,1.0004763289182095
13,7.7187,1955600.0,0.25427,732.63,-5.3774,0,768310.0,9.4819e+18,335.15,,0.9503,-7.1497,0,0,804180.103847996,804180.103847996,6352.365896209222,1.0004739944331367
14,7.7141,1954500.0,0.2562,737.68,-5.8548,0,767710.0,9.4733e+18,335.08,,1.0234,-7.0766,0,0,804137.7550959081,804137.7550959081,6352.381537088393,1.0004708345013433
15,7.7081,1953200.0,0.2588,744.43,-6.3453,0,766900.0,9.4619e+18,334.99,,1.0965,-7.0035,0,0,804041.8049482135,804041.8049482135,6352.4169778876885,1.0004667457016971
16,7.7021,1951900.0,0.26139,751.19,-6.8358,0,766100.0,9.4504e+18,334.9,,1.1696,-6.9304,0,0,803955.7906716808,803955.7906716808,6352.4487522982945,1.0004626675306947
17,7.6962,1950600.0,0.26399,757.94,-7.3264,0,765300.0,9.439e+18,334.81,,1.2427,-6.8573,0,0,803869.1025352123,803869.1025352123,6352.4807790754,1.0004585925345113
18,7.6902,1949300.0,0.26658,764.69,-7.8169,0,764490.0,9.4276e+18,334.72,,1.3158,-6.7842,0,0,803771.0912012669,803771.0912012669,6352.51699334535,1.0004545134489258
19,7.6842,1948000.0,0.26918,771.44,-8.3074,0,763690.0,9.4162e+18,334.63,,1.3889,-6.7111,0,0,803683.0408729203,803683.0408729203,6352.549530879725,1.0004504448737366
20,7.6782,1946700.0,0.27177,778.19,-8.7979,0,762890.0,9.4048e+18,334.54,,1.462,-6.638,0,0,803594.3121147666,803594.3121147666,6352.582322716702,1.0004463794972773
21,7.6708,1945000.0,0.27477,785.9,-9.1396,0,761910.0,9.3909e+18,334.43,,1.5351,-6.5649,0,0,803482.5690253911,803482.5690253911,6352.623625201784,1.0004414134774768
22,7.6613,1942900.0,0.27837,795.01,-9.2602,0,760660.0,9.3732e+18,334.3,,1.6082,-6.4918,0,0,803250.9959741544,803250.9959741544,6352.70923751441,1.0004354860457332
23,7.6518,1940800.0,0.28196,804.13,-9.3807,0,759420.0,9.3556e+18,334.16,,1.6813,-6.4187,0,0,803113.3971988406,803113.3971988406,6352.760119316316,1.0004291856947436
24,7.6423,1938700.0,0.28556,813.25,-9.5013,0,758180.0,9.3379e+18,334.03,,1.7544,-6.3456,0,0,802889.1659844898,802889.1659844898,6352.843055061939,1.0004232811659726
25,7.6312,1936300.0,0.29027,825.2,-9.5366,0,756660.0,9.3164e+18,333.85,,1.8275,-6.2725,0,0,802787.4944125486,802787.4944125486,6352.88066765656,1.0004152529067127
26,7.62,1933900.0,0.29509,837.4,-9.5643,0,755130.0,9.2946e+18,333.66,,1.9006,-6.1994,0,0,802757.6642858464,802757.6642858464,6352.891703976898,1.0004068410961229
27,7.6087,1931400.0,0.2999,849.6,-9.592,0,753590.0,9.2728e+18,333.48,,1.9737,-6.1263,0,0,802629.5315726326,802629.5315726326,6352.939114200238,1.0003988226808005
28,7.5961,1928700.0,0.30504,862.46,-9.6428,0,751880.0,9.2485e+18,333.27,,2.0468,-6.0532,0,0,802570.5011857791,802570.5011857791,6352.960958504683,1.0003895394261901
29,7.5817,1925500.0,0.3106,876.17,-9.7236,0,749950.0,9.2211e+18,333.05,,2.1199,-5.9801,0,0,802355.2269652929,802355.2269652929,6353.040634730213,1.0003797412715054
30,7.5673,1922400.0,0.31616,889.88,-9.8044,0,748010.0,9.1936e+18,332.82,,2.193,-5.907,0,0,802210.2097568741,802210.2097568741,6353.094319822694,1.0003695670714705
31,7.553,1919300.0,0.32173,903.59,-9.8852,0,746080.0,9.1661e+18,332.59,,2.2661,-5.8339,0,0,802071.9908110352,802071.9908110352,6353.145497236746,1.0003594183485698
32,7.5377,1916000.0,0.32775,918.21,-9.9585,0,743990.0,9.1365e+18,332.33,,2.3392,-5.7608,0,0,802010.9945390569,802010.9945390569,6353.168084724004,1.000348024004423
33,7.5223,1912600.0,0.33381,932.89,-10.031,0,741890.0,9.1067e+18,332.07,,2.4123,-5.6877,0,0,801934.3752180543,801934.3752180543,6353.196460007475,1.0003366459583045
34,7.507,1909300.0,0.33988,947.58,-10.104,0,739790.0,9.0769e+18,331.81,,2.4854,-5.6146,0,0,801852.9867146969,801852.9867146969,6353.226604477999,1.0003252905140327
35,7.4907,1905800.0,0.34622,962.75,-10.125,0,737560.0,9.0451e+18,331.53,,2.5585,-5.5415,0,0,801794.6830611171,801794.6830611171,6353.248200721587,1.00031310457135
36,7.473,1902000.0,0.35294,978.59,-10.077,0,735130.0,9.0107e+18,331.22,,2.6316,-5.4684,0,0,801766.8161547306,801766.8161547306,6353.258523450001,1.0002996638968373
37,7.4553,1898200.0,0.35966,994.42,-10.03,0,732710.0,8.9763e+18,330.91,,2.7047,-5.3953,0,0,801743.6284398219,801743.6284398219,6353.2671131414745,1.0002862588440966
38,7.4376,1894400.0,0.36638,1010.3,-9.9819,0,730290.0,8.9419e+18,330.6,,2.7778,-5.3222,0,0,801714.059619046,801714.059619046,6353.278067016955,1.000272884134623
39,7.4172,1889900.0,0.37373,1027.0,-9.898,0,727500.0,8.9023e+18,330.24,,2.8509,-5.2491,0,0,801694.3191712197,801694.3191712197,6353.285380161891,1.0002574005077451
40,7.3964,1885400.0,0.38115,1043.8,-9.8102,0,724670.0,8.8621e+18,329.88,,2.924,-5.176,0,0,801621.1892644662,801621.1892644662,6353.312473799572,1.0002419392306956
41,7.3756,1880900.0,0.38856,1060.7,-9.7224,0,721840.0,8.8219e+18,329.52,,2.9971,-5.1029,0,0,801539.0468949864,801539.0468949864,6353.3429093806735,1.0002265209311
42,7.354,1876200.0,0.39621,1077.8,-9.6459,0,718890.0,8.78e+18,329.14,,3.0702,-5.0298,0,0,801484.4843734193,801484.4843734193,6353.363127733856,1.0002103089193335
43,7.331,1871300.0,0.40422,1095.3,-9.5878,0,715740.0,8.7353e+18,328.73,,3.1433,-4.9567,0,0,801451.7977755489,801451.7977755489,6353.375240535638,1.0001928832452662
44,7.308,1866300.0,0.41224,1112.8,-9.5296,0,712600.0,8.6907e+18,328.31,,3.2164,-4.8836,0,0,801505.4410319927,801505.4410319927,6353.355361998306,1.0001751213909746
45,7.285,1861400.0,0.42026,1130.4,-9.4715,0,709460.0,8.6461e+18,327.9,,3.2895,-4.8105,0,0,801461.554040601,801461.554040601,6353.371625066682,1.0001578076496298
46,7.2601,1856100.0,0.4289,1148.9,-8.4642,0,706060.0,8.5978e+18,327.44,,3.3626,-4.7374,0,0,801539.9189474698,801539.9189474698,6353.342586248388,1.0001384880960946
47,7.2345,1850600.0,0.43775,1167.7,-7.3082,0,702550.0,8.548e+18,326.98,,3.4357,-4.6643,0,0,801477.9895586843,801477.9895586843,6353.365534503098,1.0001191993809395
48,7.2016,1843400.0,0.44807,1188.6,-7.0835,0,698130.0,8.4852e+18,326.4,,3.5088,-4.5912,0,0,801385.5453670165,801385.5453670165,6353.39979347103,1.0000949809487472
49,7.1686,1836300.0,0.45856,1209.8,-6.7695,0,693670.0,8.4219e+18,325.81,,3.5819,-4.5181,0,0,801309.6296183112,801309.6296183112,6353.427930103681,1.0000704698985194
50,7.1354,1829200.0,0.4695,1231.7,-6.2194,0,689130.0,8.3574e+18,325.18,,3.655,-4.445,0,0,801463.555683003,801463.555683003,6353.37088330485,1.000044469320341
51,7.1003,1821600.0,0.48064,1253.5,-6.1583,0,684350.0,8.2895e+18,324.52,,3.7281,-4.3719,0,0,801570.1729198148,801570.1729198148,6353.331376126857,1.000017354887095
52,7.0632,1813400.0,0.49198,1275.0,-6.6147,0,679330.0,8.2182e+18,323.83,,3.8012,-4.2988,0,0,801624.6300154339,801624.6300154339,6353.31119899367,0.9999891502432752
53,7.0266,1805400.0,0.50265,1294.6,-6.5248,0,674430.0,8.1487e+18,323.17,,3.8743,-4.2257,0,0,801529.0388649596,801529.0388649596,6353.346617789801,0.9999623079383625
54,6.9903,1797400.0,0.51302,1313.2,-6.1972,0,669600.0,8.08e+18,322.52,,3.9474,-4.1526,0,0,801399.4173270097,801399.4173270097,6353.394652399221,0.9999360194853817
55,6.9534,1789300.0,0.52417,1333.1,-6.1328,0,664590.0,8.009e+18,321.81,,4.0205,-4.0795,0,0,801547.2356616015,801547.2356616015,6353.3398751202585,0.9999074718864064
56,6.9157,1781100.0,0.5355,1353.1,-6.0879,0,659490.0,7.9365e+18,321.08,,4.0936,-4.0064,0,0,801728.3756179533,801728.3756179533,6353.272763551962,0.9998782821662043
57,6.8723,1771500.0,0.54762,1373.2,-5.9897,0,653700.0,7.8543e+18,320.27,,4.1667,-3.9333,0,0,801726.908512837,801726.908512837,6353.273307047158,0.9998461025657794
58,6.8284,1761800.0,0.55981,1393.0,-5.8994,0,647870.0,7.7715e+18,319.45,,4.2398,-3.8602,0,0,801718.3889068518,801718.3889068518,6353.2764631924765,0.9998137480613887
59,6.7836,1751900.0,0.57213,1412.5,-5.826,0,641920.0,7.6871e+18,318.61,,4.3129,-3.7871,0,0,801688.8578996402,801688.8578996402,6353.287403402596,0.9997808392605888
60,6.738,1741800.0,0.58456,1431.5,-5.7563,0,635890.0,7.6014e+18,317.75,,4.386,-3.714,0,0,801685.4022641456,801685.4022641456,6353.2886836228545,0.9997473851152417
61,6.6917,1731600.0,0.59709,1450.2,-5.6903,0,629780.0,7.5146e+18,316.88,,4.4591,-3.6409,0,0,801615.9750979152,801615.9750979152,6353.314405672935,0.9997138072048569
62,6.6438,1721000.0,0.60987,1468.4,-5.6138,0,623470.0,7.4251e+18,315.96,,4.5322,-3.5678,0,0,801679.2951300828,801679.2951300828,6353.290946162801,0.9996785358141236
63,6.5953,1710300.0,0.62274,1486.4,-5.5333,0,617100.0,7.3345e+18,315.04,,4.6053,-3.4947,0,0,801604.5838400621,801604.5838400621,6353.318626230284,0.9996435844716202
64,6.5446,1699000.0,0.63592,1503.7,-5.4407,0,610480.0,7.2406e+18,314.07,,4.6784,-3.4216,0,0,801586.0719388402,801586.0719388402,6353.325485170191,0.9996070177757459
65,6.4936,1687700.0,0.64916,1520.9,-5.3462,0,603820.0,7.146e+18,313.08,,4.7515,-3.3485,0,0,801626.205115759,801626.205115759,6353.310615415792,0.999569990597564
66,6.4408,1675900.0,0.66268,1537.2,-5.2441,0,596950.0,7.0485e+18,312.06,,4.8246,-3.2754,0,0,801582.7366980639,801582.7366980639,6353.3267209457035,0.9995322136539397
67,6.3874,1664000.0,0.67626,1553.2,-5.1398,0,590040.0,6.9502e+18,311.02,,4.8977,-3.2023,0,0,801589.0422293014,801589.0422293014,6353.324384623659,0.9994940224923146
68,6.3329,1651800.0,0.68999,1568.5,-5.03,0,583000.0,6.8503e+18,309.96,,4.9708,-3.1292,0,0,801517.500934133,801517.500934133,6353.350893154379,0.9994555040137717
69,6.2777,1639400.0,0.70371,1583.0,-4.9148,0,575910.0,6.7497e+18,308.88,,5.0439,-3.0561,0,0,801473.5831065618,801473.5831065618,6353.367167404211,0.9994166228908481
70,6.2218,1626800.0,0.71742,1596.7,-4.7938,0,568760.0,6.6481e+18,307.79,,5.117,-2.983,0,0,801347.7225058743,801347.7225058743,6353.413811415561,0.9993778250818139
71,6.1668,1614500.0,0.73115,1609.9,-4.6823,0,561720.0,6.5481e+18,306.69,,5.1901,-2.9099,0,0,801380.1702576403,801380.1702576403,6353.401785559736,0.999338956583748
72,6.1121,1602300.0,0.74489,1622.8,-4.5752,0,554730.0,6.4489e+18,305.58,,5.2632,-2.8368,0,0,801487.2549170962,801487.2549170962,6353.362101062982,0.9993000691731568
73,6.0545,1589400.0,0.75941,1635.8,-3.0326,0,547390.0,6.3446e+18,304.41,,5.3363,-2.7637,0,0,801542.2929738612,801542.2929738612,6353.341706574864,0.999259546033772
74,5.9912,1575000.0,0.77453,1647.4,-3.1248,0,539400.0,6.2312e+18,303.14,,5.4094,-2.6906,0,0,801450.1246006822,801450.1246006822,6353.375860584061,0.9992161857307241
75,5.9303,1561100.0,0.78906,1657.9,-2.5261,0,531760.0,6.1227e+18,301.91,,5.4825,-2.6175,0,0,801388.5586770729,801388.5586770729,6353.398676705829,0.9991746674245825
76,5.8707,1547600.0,0.80341,1667.7,-2.3507,0,524280.0,6.0165e+18,300.69,,5.5556,-2.5444,0,0,801359.8869661941,801359.8869661941,6353.409302941063,0.9991339386436526
77,5.811,1534000.0,0.8178,1676.8,-1.7332,0,516820.0,5.9105e+18,299.45,,5.6287,-2.4713,0,0,801432.9961521289,801432.9961521289,6353.382208153429,0.9990929247135448
78,5.7489,1519900.0,0.83284,1685.7,-1.4934,0,509080.0,5.8006e+18,298.15,,5.7018,-2.3982,0,0,801509.1724023467,801509.1724023467,6353.3539793179525,0.9990504438413039
79,5.6843,1505100.0,0.84842,1694.1,-1.4342,0,501050.0,5.6866e+18,296.79,,5.7749,-2.3251,0,0,801554.5044593933,801554.5044593933,6353.337181769402,0.9990066072157082
80,5.6207,1490500.0,0.86349,1701.0,-1.21,0,493220.0,5.5754e+18,295.46,,5.848,-2.252,0,0,801492.5221696434,801492.5221696434,6353.360149210017,0.9989644273326793
81,5.5588,1476200.0,0.87821,1707.2,-0.96442,0,485630.0,5.4676e+18,294.15,,5.9211,-2.1789,0,0,801491.8591497472,801491.8591497472,6353.360394899521,0.9989233578345914
82,5.4957,1461700.0,0.89325,1712.8,-0.80615,0,477910.0,5.358e+18,292.8,,5.9942,-2.1058,0,0,801515.2072235364,801515.2072235364,6353.35174309178,0.9988815679498221
83,5.4311,1446800.0,0.90857,1717.6,-0.65905,0,470060.0,5.2466e+18,291.41,,6.0673,-2.0327,0,0,801551.2512769421,801551.2512769421,6353.338387185889,0.9988391186019827
84,5.3663,1431700.0,0.92393,1721.7,-0.52759,0,462220.0,5.1352e+18,290.01,,6.1404,-1.9596,0,0,801540.655509571,801540.655509571,6353.342313321113,0.9987970379323418
85,5.3016,1416700.0,0.93927,1725.0,-0.40174,0,454420.0,5.0245e+18,288.6,,6.2135,-1.8865,0,0,801532.124976427,801532.124976427,6353.345474247141,0.9987552729590677
86,5.2368,1401600.0,0.95465,1727.5,-0.28304,0,446660.0,4.9143e+18,287.18,,6.2866,-1.8134,0,0,801523.3739780412,801523.3739780412,6353.348716898792,0.9987138381887614
87,5.1718,1386400.0,0.97009,1729.3,-0.16252,0,438910.0,4.8042e+18,285.74,,6.3597,-1.7403,0,0,801555.5460943327,801555.5460943327,6353.336795808365,0.9986723947757999
88,5.1063,1371100.0,0.98566,1730.4,-0.049388,0,431150.0,4.6939e+18,284.29,,6.4328,-1.6672,0,0,801487.6050867817,801487.6050867817,6353.36197130229,0.9986314720144479
89,5.0405,1355600.0,1.0014,1730.8,0.055323,0,423380.0,4.5836e+18,282.81,,6.5059,-1.5941,0,0,801511.5242094733,801511.5213664323,6353.3531078441765,0.9985902212376881
90,4.9743,1340000.0,1.0172,1730.5,0.15243,0,415610.0,4.4733e+18,281.31,,6.579,-1.521,0,0,801541.0202948891,801535.9103090008,6353.342178155497,0.9985490882991298
91,4.9082,1324400.0,1.033,1729.3,0.2341,0,407900.0,4.3637e+18,279.81,,6.6521,-1.4479,0,0,801486.9692603823,801451.9749474092,6353.362206917422,0.9985087910648212
92,4.8429,1308900.0,1.0487,1727.6,0.43583,0,400310.0,4.256e+18,278.31,,6.7252,-1.3748,0,0,801467.6363412212,801358.4970825297,6353.369371114146,0.9984691225475837
93,4.777,1293300.0,1.0647,1725.3,0.57447,0,392690.0,4.1478e+18,276.78,,6.7983,-1.3017,0,0,801483.7585642951,801235.4336510734,6353.3633966934685,0.9984293003563656
94,4.7107,1277500.0,1.0809,1722.4,0.75185,0,385060.0,4.0394e+18,275.22,,6.8714,-1.2286,0,0,801568.3669320402,801097.240973496,6353.332045294651,0.9983892944169876
95,4.644,1261500.0,1.0969,1718.3,0.88059,0,377450.0,3.9314e+18,273.66,,6.9445,-1.1555,0,0,801468.8140333799,800682.690679762,6353.368934692065,0.9983503821671487
96,4.5785,1246000.0,1.1132,1714.3,1.2102,0,370010.0,3.8257e+18,272.1,,7.0176,-1.0824,0,0,801504.1012227678,800287.0865852077,6353.355858474133,0.9983119377456255
97,4.5103,1229500.0,1.1299,1709.0,1.2325,0,362310.0,3.7164e+18,270.47,,7.0907,-1.0093,0,0,801455.4144654339,799670.4344387775,6353.373900260067,0.9982727236371179
98,4.4424,1213200.0,1.1467,1703.2,1.4144,0,354690.0,3.6082e+18,268.83,,7.1638,-0.9362,0,0,801431.4879378107,798935.4809372083,6353.3827670824085,0.9982340219511577
99,4.3742,1196800.0,1.1638,1696.7,1.5701,0,347080.0,3.5001e+18,267.16,,7.2369,-0.8631,0,0,801479.721675104,798106.7310714099,6353.36489263541,0.9981952790490468
100,4.3066,1180400.0,1.1808,1689.6,1.8406,0,339580.0,3.3937e+18,265.49,,7.31,-0.79,0,0,801511.5541503655,797105.983601512,6353.353096750495,0.9981573956101727
101,4.238,1163700.0,1.1983,1681.7,1.9636,0,332020.0,3.2863e+18,263.78,,7.3831,-0.7169,0,0,801542.5396254777,795899.9227301442,6353.341615180633,0.998119459396337
102,4.1684,1146800.0,1.2161,1673.2,2.2707,0,324410.0,3.1782e+18,262.03,,7.4562,-0.6438,0,0,801579.1933610388,794491.4759535348,6353.328033829687,0.9980815123249204
103,4.0976,1129500.0,1.2344,1663.7,2.4211,0,316710.0,3.0688e+18,260.23,,7.5293,-0.5707,0,0,801609.3549349707,792834.9670174026,6353.3168584913565,0.9980434318712591
104,4.0265,1112100.0,1.2529,1653.5,2.6308,0,309030.0,2.9599e+18,258.41,,7.6024,-0.4976,0,0,801567.428925012,790878.2300463372,6353.332392853492,0.998006062746405
105,3.9548,1094500.0,1.2717,1642.5,2.7852,0,301360.0,2.8509e+18,256.56,,7.6755,-0.4245,0,0,801523.0813382054,788669.0776133229,6353.348825336066,0.9979690722672367
106,3.881,1076400.0,1.2915,1630.8,2.8772,0,293500.0,2.7392e+18,254.62,,7.7486,-0.3514,0,0,801576.0643425079,786200.3185266452,6353.329193204374,0.9979310984891718
107,3.8043,1057400.0,1.3122,1617.7,2.7584,0,285400.0,2.6242e+18,252.58,,7.8217,-0.2783,0,0,801650.6841691918,783374.2942408649,6353.301546041258,0.9978922813729073
108,3.7309,1039100.0,1.3319,1604.0,2.7132,0,277730.0,2.5154e+18,250.64,,7.8948,-0.2052,0,0,801384.7150448944,780107.3112368409,6353.400101198666,0.9978573486932433
109,3.6636,1022400.0,1.3503,1591.1,2.8557,0,270740.0,2.416e+18,248.81,,7.9679,-0.1321,0,0,801456.7369387583,777151.3184856396,6353.3734101794635,0.9978245414470306
110,3.5939,1005000.0,1.3699,1577.3,2.9097,0,263530.0,2.3137e+18,246.88,,8.041,-0.059,0,0,801610.9755090494,773848.9485812752,6353.316258055038,0.9977907516475591
111,3.5229,987120.0,1.3897,1562.3,3.0653,0,256270.0,2.2107e+18,244.93,,8.1141,0.0141,0,0,801405.3465394686,769929.490737521,6353.392455008049,0.9977586583996799
112,3.4506,969030.0,1.4106,1546.8,3.1036,0,248930.0,2.1063e+18,242.89,,8.1872,0.0872,0,0,801515.783640171,765856.7073031617,6353.351529500423,0.9977253354665389
113,3.3774,950470.0,1.4315,1529.9,3.1635,0,241580.0,2.002e+18,240.84,,8.2603,0.1603,0,0,801206.3600232154,761132.7326402196,6353.46620916195,0.9976941993577588
114,3.3043,932080.0,1.4533,1513.0,3.1674,0,234280.0,1.8984e+18,238.72,,8.3334,0.2334,0,0,801353.2040501124,756392.524061955,6353.41177980072,0.9976619115034315
115,3.2304,913280.0,1.4755,1494.8,3.1484,0,226970.0,1.7945e+18,236.56,,8.4065,0.3065,0,0,801379.5250121815,751184.234722846,6353.402024696213,0.9976306356017275
116,3.1589,895010.0,1.4971,1476.5,3.1509,0,219970.0,1.6951e+18,234.45,,8.4796,0.3796,0,0,801340.929112216,745810.5525839983,6353.41632925835,0.9976015057495546
117,3.0912,877650.0,1.5177,1458.5,3.2578,0,213420.0,1.6021e+18,232.45,,8.5527,0.4527,0,0,801083.0629484253,740264.6779779161,6353.511918284797,0.9975756766510777
118,3.0238,860350.0,1.539,1440.3,3.3772,0,206930.0,1.5099e+18,230.4,,8.6258,0.5258,0,0,801119.5918915793,734598.4728258522,6353.498375413403,0.9975494355716669
119,2.9545,842510.0,1.5614,1421.1,3.4679,0,200300.0,1.4157e+18,228.25,,8.6989,0.5989,0,0,801255.9768861618,728504.6760520979,6353.447817008194,0.997522827031916
120,2.8828,824000.0,1.5852,1400.7,3.4839,0,193490.0,1.319e+18,225.97,,8.772,0.672,0,0,801628.8131218028,721994.8352440505,6353.309649149557,0.9974952454723279
121,2.8105,805170.0,1.6092,1379.1,3.4669,0,186720.0,1.2229e+18,223.68,,8.8451,0.7451,0,0,801587.3835338108,714817.2882767563,6353.3249992011415,0.9974702038925467
122,2.7431,787550.0,1.6314,1358.2,3.6632,0,180520.0,1.1348e+18,221.56,,8.9182,0.8182,0,0,801169.4950745028,707646.9632419158,6353.47987512915,0.9974494500860169
123,2.6784,770720.0,1.654,1338.1,3.9444,0,174590.0,1.0506e+18,219.46,,8.9913,0.8913,0,0,801050.3297001816,700441.2927259287,6353.524054449901,0.9974291392694028
124,2.6097,752810.0,1.6788,1316.4,4.1743,0,168320.0,9.6163e+17,217.15,,9.0644,0.9644,0,0,801353.9821385432,692716.4294996769,6353.411491418062,0.9974067364095816
125,2.5384,734050.0,1.7049,1293.0,4.1891,0,161890.0,8.7034e+17,214.72,,9.1375,1.0375,0,0,801634.178680615,684342.6046386532,6353.307661217708,0.9973847641960294
126,2.4667,715090.0,1.731,1268.5,4.4387,0,155560.0,7.8041e+17,212.32,,9.2106,1.1106,0,0,801122.4649386536,675104.8914652792,6353.497310276944,0.9973670970663239
127,2.3962,696470.0,1.7581,1244.3,4.5314,0,149350.0,6.9233e+17,209.85,,9.2837,1.1837,0,0,801223.404110092,665869.2593528322,6353.459891072437,0.9973484093324699
128,2.3252,677540.0,1.7855,1219.0,4.4395,0,143210.0,6.0503e+17,207.36,,9.3568,1.2568,0,0,800985.7945194058,656083.3895917477,6353.547982936384,0.9973322381262959
129,2.2596,660110.0,1.8116,1195.2,4.3521,0,137600.0,5.2549e+17,205.04,,9.4299,1.3299,0,0,800447.8992920809,646377.8783019095,6353.747499811044,0.9973196207765065
130,2.1962,643350.0,1.8384,1172.1,4.8045,0,132230.0,4.4911e+17,202.71,,9.503,1.403,0,0,800534.0125905876,636811.7356014462,6353.715549538121,0.997306216581162
131,2.1334,626480.0,1.8652,1148.4,4.5365,0,126950.0,3.7412e+17,200.35,,9.5761,1.4761,0,0,800655.7719985025,627166.5448007637,6353.670379489185,0.9972938753067241
132,2.0734,610250.0,1.8908,1125.1,4.6716,0,121990.0,3.0373e+17,198.1,,9.6492,1.5492,0,0,800327.1178058888,617525.2591926937,6353.792318671772,0.9972848603387742
133,2.0203,596100.0,1.9149,1104.6,4.299,0,117650.0,2.4212e+17,196.07,,9.7223,1.6223,0,0,800127.288553468,608479.5859564554,6353.866484940105,0.9972774516880866
134,1.9704,582700.0,1.938,1084.9,5.0277,0,113610.0,1.8473e+17,194.13,,9.7954,1.6954,0,0,799958.1865198074,599787.0581817995,6353.929261316395,0.9972712188389099
135,1.9346,573100.0,1.9569,1071.0,4.1957,0,110650.0,1.4268e+17,192.54,,9.8685,1.7685,0,0,801834.7397951087,594146.3428842108,6353.233363146472,0.9972599408036774
136,1.8997,563690.0,1.9748,1057.3,3.4872,0,107780.0,1.0201e+17,191.03,,9.9416,1.8416,0,0,802822.1215467082,588179.8108138734,6352.86785708571,0.9972524591287879
137,1.8727,555970.0,1.9836,1044.7,3.9326,0,105820.0,7.4156e+16,190.25,,10.015,1.9147,0,0,799547.3721670788,582497.0489785881,6354.08182470192,0.9972616688471551
138,1.8492,549210.0,1.991,1033.7,4.2325,0,104120.0,4.9979e+16,189.58,,10.088,1.9878,0,0,796437.3808196096,577479.3433069615,6355.239323800999,0.9972707175883946
139,1.8431,547170.0,1.9918,1030.2,3.8161,0,103690.0,4.3885e+16,189.43,,10.161,2.0609,0,0,795337.175688043,576384.4378725552,6355.649887840349,0.9972741342482488
140,1.837,545130.0,1.9926,1026.8,3.3997,0,103260.0,3.7791e+16,189.27,,10.234,2.134,0,0,794374.0718383072,575389.6487969906,6356.009755811452,0.9972770692595111
141,1.8309,543090.0,1.9933,1023.4,2.9832,0,102830.0,3.1696e+16,189.11,,10.307,2.2071,0,0,793400.3042290836,574424.9068441791,6356.374051829784,0.9972800474456561
142,1.8274,541800.0,1.9936,1021.3,2.4352,0,102570.0,2.7973e+16,188.99,,10.38,2.2802,0,0,793149.3738239118,574132.088053431,6356.467999752168,0.9972806533578472
143,1.8303,542330.0,1.9928,1022.4,1.564,0,102720.0,3.007e+16,188.96,,10.453,2.3533,0,0,794760.3213077546,575595.1773694683,6355.8653796722,0.9972751068442023
144,1.8331,542870.0,1.9919,1023.5,0.69274,0,102870.0,3.2167e+16,188.94,,10.526,2.4264,0,0,796224.7300035974,576990.4638045591,6355.318634601887,0.9972700798552774
