,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,Z
46,7.26,1856000.0,0.4289,1148.8,-8.5115,0,706040.0,8.5975e+18,327.44,,3.3626,-4.7374,0,0,801516.9328367843,801516.9328367843,6353.351103663615,1.000138481584116
47,7.2343,1850600.0,0.43773,1167.6,-7.3522,0,702540.0,8.5479e+18,326.98,,3.4357,-4.6643,0,0,801466.4402060162,801466.4402060162,6353.369814370323,1.0001191963916547
48,7.2015,1843400.0,0.44801,1188.4,-7.1217,0,698130.0,8.4852e+18,326.4,,3.5088,-4.5912,0,0,801385.5453670165,801385.5453670165,6353.39979347103,1.0000949809487472
49,7.1686,1836300.0,0.45847,1209.6,-6.8013,0,693680.0,8.422e+18,325.81,,3.5819,-4.5181,0,0,801321.323758626,801321.323758626,6353.423595735221,1.0000704722020135
50,7.1355,1829200.0,0.46942,1231.5,-6.2438,0,689140.0,8.3576e+18,325.18,,3.655,-4.445,0,0,801475.3288354836,801475.3288354836,6353.36652048754,1.0000444712508751
51,7.1004,1821600.0,0.48057,1253.3,-6.1915,0,684360.0,8.2897e+18,324.52,,3.7281,-4.3719,0,0,801582.0295659365,801582.0295659365,6353.326982952121,1.000017356423357
52,7.0631,1813400.0,0.49195,1274.9,-6.6737,0,679320.0,8.2182e+18,323.83,,3.8012,-4.2988,0,0,801612.6852854547,801612.6852854547,6353.315624570868,0.9999891491231577
53,7.0264,1805300.0,0.50263,1294.5,-6.6306,0,674410.0,8.1484e+18,323.17,,3.8743,-4.2257,0,0,801504.9794154299,801504.9794154299,6353.355533054552,0.9999623065023379
54,6.9899,1797200.0,0.51302,1313.1,-6.3592,0,669550.0,8.0794e+18,322.52,,3.9474,-4.1526,0,0,801338.8464397396,801338.8464397396,6353.4171011671115,0.9999360178935243
55,6.953,1789200.0,0.52417,1333.0,-6.2936,0,664550.0,8.0084e+18,321.81,,4.0205,-4.0795,0,0,801498.4060067289,801498.4060067289,6353.357968886072,0.9999074723710215
56,6.9153,1781000.0,0.5355,1353.0,-6.2429,0,659450.0,7.9359e+18,321.08,,4.0936,-4.0064,0,0,801679.1586365749,801679.1586365749,6353.290996732521,0.9998782844757016
57,6.8719,1771400.0,0.54763,1373.1,-6.1486,0,653660.0,7.8537e+18,320.27,,4.1667,-3.9333,0,0,801677.2573974192,801677.2573974192,6353.291701096855,0.9998461069237274
58,6.828,1761700.0,0.55982,1393.0,-6.0617,0,647820.0,7.7708e+18,319.45,,4.2398,-3.8602,0,0,801655.7693697313,801655.7693697313,6353.299662031743,0.9998137561297219
59,6.7831,1751800.0,0.57215,1412.4,-5.9902,0,641870.0,7.6863e+18,318.61,,4.3129,-3.7871,0,0,801625.6625495869,801625.6625495869,6353.310816437175,0.9997808500440858
60,6.7375,1741700.0,0.58458,1431.5,-5.9229,0,635830.0,7.6006e+18,317.75,,4.386,-3.714,0,0,801608.8518612512,801608.8518612512,6353.317044883617,0.9997474014292038
61,6.6912,1731500.0,0.59712,1450.2,-5.8596,0,629720.0,7.5138e+18,316.87,,4.4591,-3.6409,0,0,801628.037691554,801628.037691554,6353.309936447484,0.9997134194393402
62,6.6433,1720900.0,0.6099,1468.4,-5.7862,0,623410.0,7.4242e+18,315.96,,4.5322,-3.5678,0,0,801601.2263211166,801601.2263211166,6353.31987022949,0.9996785592766694
63,6.5947,1710100.0,0.62277,1486.4,-5.709,0,617040.0,7.3337e+18,315.03,,4.6053,-3.4947,0,0,801615.5774910949,801615.5774910949,6353.314552987531,0.9996432020498395
64,6.5441,1698900.0,0.63595,1503.7,-5.6209,0,610420.0,7.2397e+18,314.06,,4.6784,-3.4216,0,0,801596.486386476,801596.486386476,6353.321626438868,0.9996066382572756
65,6.4931,1687500.0,0.6492,1520.8,-5.531,0,603760.0,7.1451e+18,313.08,,4.7515,-3.3485,0,0,801545.6109819253,801545.6109819253,6353.340477125567,0.9995700259319767
66,6.4402,1675700.0,0.6627,1537.1,-5.434,0,596890.0,7.0476e+18,312.05,,4.8246,-3.2754,0,0,801591.9224087264,801591.9224087264,6353.323317465745,0.999531840312832
67,6.3869,1663800.0,0.67627,1553.1,-5.3349,0,589980.0,6.9494e+18,311.02,,4.8977,-3.2023,0,0,801506.5769426347,801506.5769426347,6353.354941080268,0.9994940666076163
68,6.3323,1651600.0,0.68999,1568.3,-5.2313,0,582940.0,6.8495e+18,309.95,,4.9708,-3.1292,0,0,801525.3477455027,801525.3477455027,6353.347985524179,0.9994551374237536
69,6.2772,1639200.0,0.70371,1582.8,-5.1262,0,575850.0,6.7488e+18,308.87,,5.0439,-3.0561,0,0,801480.7203106476,801480.7203106476,6353.364522571535,0.9994162598864484
70,6.2213,1626700.0,0.71745,1596.6,-5.0198,0,568700.0,6.6473e+18,307.78,,5.117,-2.983,0,0,801354.1202472015,801354.1202472015,6353.411440231302,0.9993774658152965
71,6.1661,1614300.0,0.73128,1609.9,-4.9309,0,561620.0,6.5468e+18,306.67,,5.1901,-2.9099,0,0,801420.3418717638,801420.3418717638,6353.386897742318,0.9993382244530928
72,6.1112,1602000.0,0.74514,1623.0,-4.8502,0,554570.0,6.4467e+18,305.54,,5.2632,-2.8368,0,0,801623.7751263414,801623.7751263414,6353.311515731744,0.9992985711297183
73,6.0534,1589000.0,0.75953,1635.6,-3.2891,0,547210.0,6.3421e+18,304.36,,5.3363,-2.7637,0,0,801740.4400690884,801740.4400690884,6353.268294265507,0.9992576604435517
74,5.9921,1575100.0,0.7743,1647.2,-3.0808,0,539470.0,6.2322e+18,303.13,,5.4094,-2.6906,0,0,801648.6473948037,801648.6473948037,6353.302300645106,0.9992156693492965
75,5.9311,1561200.0,0.78891,1657.8,-2.5565,0,531810.0,6.1235e+18,301.9,,5.4825,-2.6175,0,0,801558.4614262203,801558.4614262203,6353.335715581789,0.9991741714550733
76,5.8709,1547600.0,0.80345,1667.8,-2.4021,0,524260.0,6.0162e+18,300.67,,5.5556,-2.5444,0,0,801517.1022187987,801517.1022187987,6353.351040899903,0.9991331182421778
77,5.8109,1533900.0,0.81787,1676.9,-1.7668,0,516770.0,5.9098e+18,299.43,,5.6287,-2.4713,0,0,801543.4966466208,801543.4966466208,6353.341260566581,0.9990921528207665
78,5.7489,1519800.0,0.83285,1685.7,-1.5235,0,509060.0,5.8003e+18,298.14,,5.7018,-2.3982,0,0,801572.1985620735,801572.1985620735,6353.330625572916,0.9990500504745544
79,5.6843,1505000.0,0.84839,1694.0,-1.4634,0,501050.0,5.6866e+18,296.78,,5.7749,-2.3251,0,0,801649.8081822061,801649.8081822061,6353.301870584533,0.999006177352424
80,5.6207,1490400.0,0.86347,1701.0,-1.229,0,493210.0,5.5753e+18,295.45,,5.848,-2.252,0,0,801571.8104983255,801571.8104983255,6353.330769360613,0.9989640159324704
81,5.5588,1476200.0,0.87819,1707.2,-0.96931,0,485630.0,5.4676e+18,294.14,,5.9211,-2.1789,0,0,801587.9995741412,801587.9995741412,6353.32477094556,0.998922925171344
82,5.4957,1461700.0,0.89322,1712.7,-0.80301,0,477910.0,5.3581e+18,292.8,,5.9942,-2.1058,0,0,801515.2072235364,801515.2072235364,6353.35174309178,0.9988815679498221
83,5.4311,1446700.0,0.90854,1717.6,-0.65157,0,470060.0,5.2465e+18,291.41,,6.0673,-2.0327,0,0,801551.2512769421,801551.2512769421,6353.338387185889,0.9988391186019827
84,5.3661,1431700.0,0.92392,1721.6,-0.51733,0,462200.0,5.1349e+18,290.01,,6.1404,-1.9596,0,0,801505.5989898522,801505.5989898522,6353.355303467004,0.9987970877556247
85,5.3013,1416600.0,0.93928,1724.9,-0.39003,0,454390.0,5.024e+18,288.6,,6.2135,-1.8865,0,0,801478.6413796375,801478.6413796375,6353.36529295828,0.9987553518156757
86,5.2364,1401500.0,0.95466,1727.4,-0.27073,0,446620.0,4.9137e+18,287.17,,6.2866,-1.8134,0,0,801549.2686553515,801549.2686553515,6353.339121819799,0.998713508969183
87,5.1713,1386200.0,0.97012,1729.2,-0.15057,0,438860.0,4.8034e+18,285.74,,6.3597,-1.7403,0,0,801463.2653314113,801463.2653314113,6353.370990902227,0.9986725405679162
88,5.1057,1370900.0,0.98568,1730.2,-0.036445,0,431090.0,4.6931e+18,284.28,,6.4328,-1.6672,0,0,801474.3111728491,801474.3111728491,6353.366897602655,0.9986312130035879
89,5.0398,1355400.0,1.0014,1730.6,0.068761,0,423310.0,4.5826e+18,282.8,,6.5059,-1.5941,0,0,801477.5505721262,801477.5477292058,6353.3656971771115,0.9985900023169306
90,4.9736,1339800.0,1.0173,1730.2,0.16302,0,415530.0,4.4722e+18,281.3,,6.579,-1.521,0,0,801485.5879214103,801480.3896681614,6353.362718795226,0.9985489130289399
91,4.9074,1324100.0,1.033,1729.1,0.24062,0,407810.0,4.3625e+18,279.8,,6.6521,-1.4479,0,0,801409.2815838786,801374.2906628844,6353.390996670167,0.9985086630637896
92,4.8421,1308700.0,1.0488,1727.4,0.4414,0,400230.0,4.2549e+18,278.3,,6.7252,-1.3748,0,0,801407.3422060739,801297.5583618385,6353.39171540782,0.9984689710632653
93,4.7764,1293100.0,1.0647,1725.1,0.59638,0,392630.0,4.147e+18,276.77,,6.7983,-1.3017,0,0,801462.1313987385,801213.8131862938,6353.371411110016,0.9984290834893829
94,4.7103,1277400.0,1.0809,1722.2,0.80529,0,385010.0,4.0388e+18,275.21,,6.8714,-1.2286,0,0,801565.8973326571,801094.7728256327,6353.332960350024,0.9983890461623999
95,4.6436,1261400.0,1.0969,1718.1,0.93399,0,377410.0,3.9308e+18,273.65,,6.9445,-1.1555,0,0,801486.2620445006,800700.121576943,6353.362468988276,0.9983500991243908
96,4.5781,1245800.0,1.1131,1714.1,1.2507,0,369970.0,3.8253e+18,272.1,,7.0176,-1.0824,0,0,801416.5859582342,800202.7085874707,6353.388289673561,0.9983121162190971
97,4.5101,1229400.0,1.1298,1708.7,1.2692,0,362290.0,3.7162e+18,270.47,,7.0907,-1.0093,0,0,801410.7326786602,799629.6557906162,6353.390458895265,0.9982728169996302
98,4.4423,1213100.0,1.1466,1702.9,1.4538,0,354690.0,3.6082e+18,268.83,,7.1638,-0.9362,0,0,801431.4879378107,798940.1461338934,6353.3827670824085,0.9982340219511577
99,4.3741,1196700.0,1.1637,1696.5,1.6112,0,347070.0,3.5e+18,267.16,,7.2369,-0.8631,0,0,801456.4029925012,798089.1024360826,6353.373533932022,0.9981953300762917
100,4.3063,1180300.0,1.1808,1689.3,1.881,0,339560.0,3.3934e+18,265.49,,7.31,-0.79,0,0,801463.8882248679,797058.5796754784,6353.370760071736,0.9981575022161906
101,4.2375,1163600.0,1.1982,1681.5,2.0028,0,331980.0,3.2857e+18,263.78,,7.3831,-0.7169,0,0,801445.0404003762,795810.6891460216,6353.377744704866,0.9981196821697987
102,4.1677,1146600.0,1.2162,1672.9,2.3114,0,324330.0,3.1771e+18,262.02,,7.4562,-0.6438,0,0,801487.403595595,794391.8409637004,6353.362045968945,0.9980815127375555
103,4.0967,1129200.0,1.2345,1663.4,2.4545,0,316610.0,3.0674e+18,260.21,,7.5293,-0.5707,0,0,801570.8850570194,792787.1369485144,6353.331112262069,0.9980431065036854
104,4.0254,1111800.0,1.2531,1653.2,2.6437,0,308920.0,2.9582e+18,258.38,,7.6024,-0.4976,0,0,801607.2531653377,790895.6505658671,6353.31763721651,0.9980053564096937
105,3.9538,1094200.0,1.2718,1642.2,2.7798,0,301260.0,2.8495e+18,256.54,,7.6755,-0.4245,0,0,801474.7178504616,788609.3790745954,6353.366746901804,0.9979687964470602
106,3.8803,1076200.0,1.2915,1630.5,2.8602,0,293430.0,2.7383e+18,254.61,,7.7486,-0.3514,0,0,801494.000646487,786119.8289676113,6353.35960134101,0.9979311135065719
107,3.8043,1057400.0,1.3121,1617.5,2.7566,0,285390.0,2.6241e+18,252.58,,7.8217,-0.2783,0,0,801622.337248236,783361.2447593859,6353.312048468061,0.9978923543632962
108,3.7313,1039200.0,1.3316,1603.9,2.7101,0,277770.0,2.5159e+18,250.65,,7.8948,-0.2052,0,0,801388.5566770838,780158.6537139618,6353.398677445987,0.9978575194696944
109,3.6643,1022500.0,1.35,1591.1,2.858,0,270810.0,2.4171e+18,248.83,,7.9679,-0.1321,0,0,801438.8985829881,777185.0278792174,6353.380020779175,0.9978249402777244
110,3.5948,1005100.0,1.3695,1577.4,2.9161,0,263630.0,2.315e+18,246.91,,8.041,-0.059,0,0,801574.7739939896,773886.7708383651,6353.329671309018,0.9977913603450632
111,3.5239,987320.0,1.3893,1562.4,3.08,0,256380.0,2.2122e+18,244.97,,8.1141,0.0141,0,0,801291.4380744918,769897.520480244,6353.434672828145,0.9977596302000196
112,3.4516,969230.0,1.4102,1546.9,3.1209,0,249030.0,2.1078e+18,242.92,,8.1872,0.0872,0,0,801491.9324205989,765916.272292718,6353.360367748053,0.9977258791337439
113,3.3781,950600.0,1.4311,1529.9,3.1844,0,241660.0,2.0032e+18,240.87,,8.2603,0.1603,0,0,801122.5418376237,761140.1634705324,6353.497281767886,0.9976948964074144
114,3.305,932190.0,1.453,1513.0,3.1884,0,234350.0,1.8993e+18,238.75,,8.3334,0.2334,0,0,801240.1014488045,756354.6720291828,6353.453701648538,0.9976626785514094
115,3.2307,913310.0,1.4752,1494.8,3.169,0,227000.0,1.795e+18,236.58,,8.4065,0.3065,0,0,801247.8188895409,751133.2153947711,6353.450840963911,0.9976313020175337
116,3.159,894980.0,1.497,1476.4,3.1735,0,219980.0,1.6952e+18,234.46,,8.4796,0.3796,0,0,801257.3392842845,745758.0076811466,6353.447312006739,0.9976018879651355
117,3.091,877550.0,1.5177,1458.4,3.2836,0,213400.0,1.6018e+18,232.44,,8.5527,0.4527,0,0,801128.6874476179,740306.8386560839,6353.495003391618,0.9975754103110136
118,3.0234,860200.0,1.5391,1440.1,3.4059,0,206880.0,1.5093e+18,230.39,,8.6258,0.5258,0,0,801046.802821015,734504.473111064,6353.525362103681,0.9975495304863573
119,2.9539,842310.0,1.5616,1420.9,3.4992,0,200230.0,1.4148e+18,228.22,,8.6989,0.5989,0,0,801344.3458231583,728528.4920591124,6353.415062916967,0.9975222006222232
120,2.882,823770.0,1.5855,1400.4,3.5186,0,193400.0,1.3179e+18,225.94,,8.772,0.672,0,0,801627.455588581,721905.776192951,6353.310152114712,0.9974949109333947
121,2.8096,804930.0,1.6095,1378.9,3.5067,0,186630.0,1.2216e+18,223.64,,8.8451,0.7451,0,0,801702.3918477412,714829.1558080319,6353.28238949609,0.9974694179849858
122,2.7423,787300.0,1.6317,1357.9,3.7235,0,180430.0,1.1336e+18,221.53,,8.9182,0.8182,0,0,801148.6125363313,707535.4243879537,6353.487616637194,0.9974492121267389
123,2.6773,770470.0,1.6542,1337.7,4.0393,0,174510.0,1.0495e+18,219.45,,8.9913,0.8913,0,0,800808.8162130904,700166.5166113413,6353.61361320424,0.9974298098065338
124,2.6079,752420.0,1.6792,1315.7,4.3109,0,168200.0,9.5994e+17,217.15,,9.0644,0.9644,0,0,800778.2755988148,692088.394158692,6353.624940289523,0.9974085789981665
125,2.5351,733300.0,1.7058,1291.9,4.3374,0,161650.0,8.6692e+17,214.68,,9.1375,1.0375,0,0,800961.619749817,683468.0941821513,6353.556947004357,0.9973866012307175
126,2.4622,714010.0,1.7324,1267.0,4.6674,0,155200.0,7.7537e+17,212.22,,9.2106,1.1106,0,0,800580.445489715,674171.3611353287,6353.698323148548,0.9973680877331849
127,2.3935,695820.0,1.7583,1243.1,4.813,0,149200.0,6.9014e+17,209.87,,9.2837,1.1837,0,0,800144.4257228685,664903.2264684933,6353.860123784948,0.9973520876192004
128,2.3278,678530.0,1.7846,1220.2,5.4996,0,143490.0,6.09e+17,207.54,,9.3568,1.2568,0,0,800117.3244333514,655689.0910010235,6353.8701835919255,0.9973362755643356
129,2.2611,660810.0,1.8116,1196.2,5.5683,0,137750.0,5.2757e+17,205.12,,9.4299,1.3299,0,0,800227.9481530752,646200.2633057475,6353.8291229984125,0.9973208246185904
130,2.1947,643040.0,1.8397,1171.8,5.7902,0,132070.0,4.4696e+17,202.62,,9.503,1.403,0,0,800808.3721766692,636559.6096658563,6353.613777887997,0.9973048212248158
131,2.1292,625410.0,1.8673,1147.0,5.014,0,126580.0,3.6899e+17,200.17,,9.5761,1.4761,0,0,800833.6087413323,626538.3917767517,6353.604418322707,0.9972924243623239
132,2.0668,608650.0,1.8946,1123.0,4.9608,0,121430.0,2.9575e+17,197.81,,9.6492,1.5492,0,0,800742.8553262971,616446.5054787804,6353.63807771202,0.9972822454749152
133,2.0098,593300.0,1.9208,1100.8,4.0494,0,116730.0,2.291e+17,195.56,,9.7223,1.6223,0,0,801132.2459493539,607056.9076857275,6353.493684147958,0.9972721808053463
134,1.9608,580030.0,1.9442,1081.5,4.4092,0,112720.0,1.7209e+17,193.55,,9.7954,1.6954,0,0,802044.282370516,599040.724632462,6353.1557577179,0.9972622905499287
135,1.9277,571040.0,1.9608,1068.3,3.3998,0,110020.0,1.337e+17,192.13,,9.8685,1.7685,0,0,803237.4443643872,593726.6881119172,6352.714248294018,0.9972540072933023
136,1.8956,562260.0,1.9764,1055.2,2.5353,0,107420.0,9.6807e+16,190.79,,9.9416,1.8416,0,0,803667.5609644793,588199.2990345333,6352.55525158934,0.9972489784214527
137,1.8723,555540.0,1.9824,1043.9,3.0241,0,105800.0,7.3867e+16,190.26,,10.015,1.9147,0,0,799247.5338541089,582726.3230472645,6354.19322457107,0.9972627120939388
138,1.8522,549690.0,1.9875,1034.1,3.3765,0,104400.0,5.4002e+16,189.79,,10.088,1.9878,0,0,795490.5949427136,578093.0660508133,6355.592602271181,0.9972744060789387
139,1.8476,548120.0,1.9881,1031.5,3.0569,0,104070.0,4.9267e+16,189.65,,10.161,2.0609,0,0,795019.7899764712,577528.182615165,6355.768432275315,0.9972756957358646
140,1.8431,546550.0,1.9888,1028.9,2.7374,0,103740.0,4.4533e+16,189.51,,10.234,2.134,0,0,794542.755598335,576921.9277724463,6355.94669490391,0.9972770115345304
141,1.8385,544990.0,1.9895,1026.4,2.4178,0,103400.0,3.9799e+16,189.36,,10.307,2.2071,0,0,794129.6025622566,576362.3379035805,6356.101172199083,0.9972780933983526
142,1.8366,544130.0,1.9895,1025.0,1.9302,0,103240.0,3.7482e+16,189.27,,10.38,2.2802,0,0,794219.2102668457,576427.3732654969,6356.067661196462,0.9972775963845125
143,1.841,545030.0,1.9879,1026.7,1.0297,0,103490.0,4.1102e+16,189.28,,10.453,2.3533,0,0,796007.1240662176,578319.7550915484,6355.399815392853,0.9972715319854785
144,1.8454,545920.0,1.9864,1028.4,0.1293,0,103750.0,4.4721e+16,189.29,,10.526,2.4264,0,0,797871.8180493579,580233.3377045627,6354.704884473205,0.997265206579875
145,1.8498,546820.0,1.9848,1030.1,-0.77114,0,104000.0,4.8341e+16,189.31,,10.599,2.4995,0,0,799509.9534403081,582021.8880477515,6354.095724719903,0.9972596740694429
146,1.8592,549130.0,1.9803,1033.7,-1.7791,0,104700.0,5.8275e+16,189.61,,10.673,2.5726,0,0,800457.6592494021,584393.2152143419,6353.743878441471,0.9972571045293137
147,1.8757,553500.0,1.9714,1040.1,-2.9418,0,106040.0,7.7301e+16,190.33,,10.746,2.6457,0,0,800037.0826857287,587408.1631121894,6353.899970749154,0.9972601938357385
148,1.8922,557860.0,1.9625,1046.5,-4.1045,0,107380.0,9.6327e+16,191.05,,10.819,2.7188,0,0,799528.5045534014,590351.9036080868,6354.088833414721,0.9972637006613204
149,1.9088,562220.0,1.9536,1052.9,-5.2672,0,108720.0,1.1535e+17,191.78,,10.892,2.7919,0,0,798788.4917934404,593116.3160578063,6354.363854829835,0.9972681386583989
150,1.9336,568860.0,1.941,1062.6,-6.0779,0,110750.0,1.4409e+17,192.83,,10.965,2.865,0,0,798327.9735905594,597452.2745068094,6354.535132264139,0.997272685554197
151,1.9666,577720.0,1.9248,1075.6,-6.5455,0,113440.0,1.8229e+17,194.2,,11.038,2.9381,0,0,797741.0964552815,603009.4102707439,6354.753548649853,0.9972789537495609
152,2.0029,587420.0,1.9067,1089.3,-7.4424,0,116460.0,2.2523e+17,195.76,,11.111,3.0112,0,0,796398.6389247034,608660.9503005804,6355.253771502414,0.997288898485746
153,2.0417,597780.0,1.887,1103.8,-8.6844,0,119750.0,2.7199e+17,197.46,,11.184,3.0843,0,0,794521.838304178,614433.1955648031,6355.954513919472,0.9973017627437449
154,2.0799,607930.0,1.868,1117.8,-8.3844,0,123020.0,3.1833e+17,199.12,,11.257,3.1574,0,0,792683.9562665907,619909.1161558459,6356.642329956062,0.9973149718718635
155,2.1176,617940.0,1.8496,1131.4,-7.0678,0,126260.0,3.644e+17,200.74,,11.33,3.2305,0,0,790846.0727796118,625095.3106650293,6357.3317418288325,0.9973286108710114
156,2.1519,627320.0,1.8366,1145.1,-6.5895,0,129060.0,4.0409e+17,201.91,,11.404,3.3036,0,0,792150.0865431239,630786.3020413477,6356.842426090508,0.9973300349871547
157,2.1844,636350.0,1.8267,1158.8,-6.587,0,131600.0,4.4017e+17,202.83,,11.477,3.3767,0,0,795036.3173542959,636629.9989325202,6355.762258088343,0.9973251948499025
158,2.2027,641720.0,1.8228,1167.2,-6.1472,0,132980.0,4.598e+17,203.27,,11.55,3.4498,0,0,797332.2734201825,639865.051583841,6354.905794048333,0.9973199154210072
159,2.214,645300.0,1.8217,1173.1,-5.4948,0,133800.0,4.7146e+17,203.48,,11.623,3.5229,0,0,799375.3822498287,641899.1318131338,6354.1457195486055,0.9973142628052608
160,2.2254,648890.0,1.8206,1179.0,-4.8424,0,134620.0,4.8311e+17,203.68,,11.696,3.596,0,0,801534.8993830258,644028.5661284067,6353.344446207929,0.9973081842020605
161,2.2367,652480.0,1.8195,1184.9,-4.1901,0,135440.0,4.9476e+17,203.88,,11.769,3.6691,0,0,803673.0252358926,646142.7348438419,6352.553232215204,0.9973021933229353
162,2.2385,653460.0,1.8188,1186.1,-3.4478,0,135690.0,4.9832e+17,204.1,,11.842,3.7422,0,0,802118.4114323155,645144.3799634356,6353.1283083979115,0.9973086130343747
163,2.2369,653530.0,1.8183,1185.5,-2.6744,0,135750.0,4.9909e+17,204.32,,11.915,3.8153,0,0,799440.394109584,643169.467286244,6354.121565805217,0.9973187738557888
164,2.2354,653600.0,1.8178,1185.0,-1.9011,0,135800.0,4.9986e+17,204.55,,11.988,3.8884,0,0,796578.3493745554,641045.2184439367,6355.186759466077,0.9973296072526697
165,2.2338,653680.0,1.8172,1184.5,-1.1277,0,135850.0,5.0063e+17,204.77,,12.062,3.9615,0,0,793866.3516865796,639075.9636095432,6356.1996431944945,0.997339887860141
166,2.2264,651760.0,1.8205,1181.8,-0.087329,0,135230.0,4.9174e+17,204.51,,12.135,4.0346,0,0,793756.8760305336,637814.5518207958,6356.240603002888,0.9973387521921383
167,2.2172,649280.0,1.8248,1178.6,1.028,0,134410.0,4.8013e+17,204.11,,12.208,4.1077,0,0,794361.1117948322,636767.4596450549,6356.014601358415,0.9973344682426328
168,2.2081,646810.0,1.8291,1175.4,2.1434,0,133590.0,4.6853e+17,203.71,,12.281,4.1808,0,0,794946.7606732773,635700.2591027613,6355.79571561282,0.9973302816168553
169,2.1989,644340.0,1.8334,1172.1,3.2588,0,132780.0,4.5692e+17,203.31,,12.354,4.2539,0,0,795573.798052058,634660.9705499411,6355.5615394886445,0.9973259926816606
170,2.1769,638410.0,1.843,1163.9,4.1027,0,130890.0,4.302e+17,202.44,,12.427,4.327,0,0,796087.7140197506,631619.0990695336,6355.369747652732,0.9973196233138324
171,2.152,631710.0,1.8538,1154.6,4.8864,0,128780.0,4.0012e+17,201.48,,12.5,4.4001,0,0,796368.585784537,627941.7599332908,6355.26497946047,0.9973137585321485
172,2.1145,621570.0,1.8704,1140.3,5.3596,0,125620.0,3.5535e+17,200.01,,12.573,4.4732,0,0,796955.9333396433,622376.2792179341,6355.046011778394,0.9973046761265204
173,2.0742,610690.0,1.8882,1125.0,5.7668,0,122250.0,3.0745e+17,198.43,,12.646,4.5463,0,0,797363.4390270254,616191.2257619256,6354.894185251205,0.9972962355616269
174,2.0256,597390.0,1.9096,1105.5,5.8602,0,118270.0,2.5097e+17,196.55,,12.719,4.6194,0,0,797485.7067128731,608423.9761712004,6354.84864646096,0.9972881853329609
175,1.9754,583580.0,1.9317,1085.3,5.8898,0,114170.0,1.9274e+17,194.59,,12.792,4.6925,0,0,797264.8139717447,600098.9828354184,6354.9309233929,0.9972818638135846
176,1.9273,570480.0,1.955,1066.0,6.1219,0,110270.0,1.3726e+17,192.59,,12.866,4.7656,0,0,798333.3833057175,592258.1205011047,6354.53311969224,0.997271962529073
177,1.8796,557510.0,1.9786,1046.8,6.3935,0,106400.0,8.2321e+16,190.58,,12.939,4.8387,0,0,799074.4339723979,584017.3213247809,6354.257555924616,0.9972640701524964
178,1.8278,543200.0,2.0036,1024.9,6.3304,0,102340.0,2.4721e+16,188.47,,13.012,4.9118,0,0,799062.8327129548,574679.3707827396,6354.261867947966,0.997259473606141
179,1.7752,528650.0,2.0289,1002.4,6.2053,0,98250.0,-3.3372e+16,186.34,,13.085,4.9849,0,0,798194.0424318677,564616.1942080614,6354.584962908734,0.9972587974102987
180,1.727,515390.0,2.0547,981.81,6.1663,0,94516.0,-8.6402e+16,184.21,,13.158,5.058,0,0,799332.3235262322,555786.6790096826,6354.161718163735,0.9972523086495075
181,1.6797,502390.0,2.0808,961.62,6.144,0,90850.0,-1.3845e+17,182.09,,13.231,5.1311,0,0,800039.7706301683,546538.4627109995,6353.8989728892775,0.9972483152633664
182,1.6307,488810.0,2.1087,940.04,6.0159,0,87136.0,-1.912e+17,179.84,,13.304,5.2042,0,0,801407.8320166541,537072.5534060189,6353.391533882008,0.9972430642521332
183,1.5814,475100.0,2.1371,918.19,5.8663,0,83411.0,-2.4409e+17,177.57,,13.377,5.2773,0,0,801963.8530993793,526894.464800072,6353.185542815702,0.9972417211786901
184,1.534,461830.0,2.1644,896.44,5.7069,0,79955.0,-2.9318e+17,175.43,,13.45,5.3504,0,0,802000.4509204491,516828.6667222802,6353.171989299321,0.9972431586142317
185,1.4871,448660.0,2.1914,874.72,5.5454,0,76555.0,-3.4145e+17,173.31,,13.524,5.4235,0,0,801214.2442674347,506413.5934277239,6353.4632865253825,0.9972483727638061
186,1.4441,436430.0,2.2171,854.26,5.412,0,73497.0,-3.8487e+17,171.31,,13.597,5.4966,0,0,801045.4143805519,496941.95618920604,6353.525876894479,0.9972522170358692
187,1.4019,424420.0,2.2424,834.08,5.285,0,70515.0,-4.2723e+17,169.33,,13.67,5.5697,0,0,800401.8422332407,487399.4419145193,6353.764589587735,0.9972584813815986
188,1.3661,414350.0,2.2658,816.96,5.3271,0,68020.0,-4.6265e+17,167.61,,13.743,5.6428,0,0,800120.7626896211,478840.7038934763,6353.868907314804,0.9972636398818943
189,1.3319,404770.0,2.2887,800.61,5.4117,0,65649.0,-4.9633e+17,165.95,,13.816,5.7159,0,0,799557.9275121206,470367.3557873965,6354.077903802164,0.997270188956053
190,1.2972,395000.0,2.3137,783.89,5.3887,0,63254.0,-5.3033e+17,164.13,,13.889,5.789,0,0,800661.0110571862,462200.9238249654,6353.668436068282,0.9972721796586597
191,1.2624,385180.0,2.3394,767.06,5.3353,0,60853.0,-5.6443e+17,162.28,,13.962,5.8621,0,0,801397.4358384854,453647.1618540336,6353.395386751219,0.9972762123635812
192,1.2274,375150.0,2.3645,749.5,5.3476,0,58516.0,-5.9762e+17,160.47,,14.035,5.9352,0,0,801425.308156242,444987.67894104676,6353.385057262356,0.9972831743840421
