"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.41407,6.327e-06,1.3273e+05,0,7.1289e-06,3.38,289.37,0.99557,0,189.65,12646,-1.406e+06,0,0,0,102.82,0.0028978,0,,0,10,0,0
0.41288,6.3088e-06,1.3234e+05,0,7.1265e-06,3.3806,288.54,1.3859,0,190.19,12605,-1.4061e+06,0,0,0,102.79,0.0029061,0,,0.016,10,0.016,0
0.41171,6.291e-06,1.3195e+05,0,7.124e-06,3.3812,287.72,1.7781,0,190.73,12565,-1.4061e+06,0,0,0,102.75,0.0029143,0,,0.032,10,0.032,0
0.41072,6.2758e-06,1.3163e+05,0,7.1213e-06,3.3819,287.03,2.1853,0,191.21,12530,-1.4062e+06,0,0,0,102.71,0.0029216,0,,0.048,10,0.048,0
0.40973,6.2606e-06,1.313e+05,0,7.1185e-06,3.3826,286.34,2.5925,0,191.69,12495,-1.4063e+06,0,0,0,102.67,0.002929,0,,0.064,10,0.064,0
0.40874,6.2454e-06,1.3098e+05,0,7.1157e-06,3.3833,285.65,2.9997,0,192.17,12460,-1.4063e+06,0,0,0,102.63,0.0029363,0,,0.08,10,0.08,0
0.40798,6.2338e-06,1.3073e+05,0,7.114e-06,3.3838,285.13,3.3999,0,192.58,12433,-1.4064e+06,0,0,0,102.61,0.0029425,0,,0.096,10,0.096,0
0.40769,6.2293e-06,1.3064e+05,0,7.1144e-06,3.3837,284.92,3.7859,0,192.83,12425,-1.4064e+06,0,0,0,102.61,0.0029464,0,,0.112,10,0.112,0
0.4075,6.2263e-06,1.3058e+05,0,7.115e-06,3.3835,284.78,4.1729,0,193.08,12420,-1.4064e+06,0,0,0,102.62,0.0029502,0,,0.128,10,0.128,0
0.40754,6.2269e-06,1.306e+05,0,7.1162e-06,3.3832,284.8,4.5608,0,193.28,12424,-1.4064e+06,0,0,0,102.64,0.0029532,0,,0.144,10,0.144,0
0.40776,6.2301e-06,1.3067e+05,0,7.1177e-06,3.3827,284.94,4.9453,0,193.29,12433,-1.4064e+06,0,0,0,102.66,0.0029532,0,,0.16,10,0.16,0
0.40797,6.2332e-06,1.3073e+05,0,7.1192e-06,3.3823,285.07,5.3338,0,193.29,12442,-1.4064e+06,0,0,0,102.68,0.0029531,0,,0.176,10,0.176,0
