"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
12.078,3.273,1.7848e+05,58.849,1,0,10,0,0
12.071,3.2731,1.783e+05,58.828,1,0.016,10,0.016,0
12.063,3.2733,1.7812e+05,58.806,1,0.032,10,0.032,0
12.055,3.2734,1.7794e+05,58.785,1,0.048,10,0.048,0
12.047,3.2736,1.7776e+05,58.763,1,0.064,10,0.064,0
12.039,3.2737,1.7758e+05,58.742,1,0.08,10,0.08,0
12.031,3.2739,1.774e+05,58.72,1,0.096,10,0.096,0
12.023,3.2741,1.7721e+05,58.698,1,0.112,10,0.112,0
12.015,3.2742,1.7703e+05,58.677,1,0.128,10,0.128,0
12.007,3.2744,1.7685e+05,58.655,1,0.144,10,0.144,0
12,3.2745,1.7667e+05,58.634,1,0.16,10,0.16,0
11.992,3.2747,1.7649e+05,58.612,1,0.176,10,0.176,0
11.984,3.2749,1.7631e+05,58.591,1,0.192,10,0.192,0
11.976,3.275,1.7613e+05,58.569,1,0.208,10,0.208,0
11.968,3.2752,1.7595e+05,58.547,1,0.224,10,0.224,0
11.96,3.2753,1.7576e+05,58.526,1,0.24,10,0.24,0
11.952,3.2755,1.7558e+05,58.504,1,0.256,10,0.256,0
11.944,3.2757,1.754e+05,58.483,1,0.272,10,0.272,0
11.937,3.2758,1.7522e+05,58.461,1,0.288,10,0.288,0
11.929,3.276,1.7504e+05,58.44,1,0.304,10,0.304,0
11.921,3.2761,1.7486e+05,58.418,1,0.32,10,0.32,0
11.913,3.2763,1.7468e+05,58.396,1,0.336,10,0.336,0
11.905,3.2765,1.7449e+05,58.375,1,0.352,10,0.352,0
11.897,3.2766,1.7431e+05,58.353,1,0.368,10,0.368,0
11.889,3.2768,1.7413e+05,58.332,1,0.384,10,0.384,0
11.881,3.2769,1.7395e+05,58.31,1,0.4,10,0.4,0
11.873,3.2771,1.7377e+05,58.289,1,0.416,10,0.416,0
11.866,3.2772,1.7359e+05,58.267,1,0.432,10,0.432,0
11.858,3.2774,1.7341e+05,58.245,1,0.448,10,0.448,0
11.85,3.2776,1.7323e+05,58.224,1,0.464,10,0.464,0
11.842,3.2777,1.7304e+05,58.202,1,0.48,10,0.48,0
