"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.7735,0.00018535,1.9538e+06,0,1.9992e-05,0.23698,685.73,0.18744,0,1.0743e+05,7.694e+05,-54641,0,0,0,333.26,2.5616,0,,0,-8.1,0,0
7.7726,0.00018157,1.9536e+06,0,1.9991e-05,0.23753,687.23,-0.012139,0,81214,7.6927e+05,-54881,0,0,0,333.24,1.9278,0,,0.0731,-8.0269,0,0
7.7716,0.0001778,1.9534e+06,0,1.9991e-05,0.23808,688.72,-0.21172,0,54993,7.6913e+05,-55120,0,0,0,333.22,1.2939,0,,0.1462,-7.9538,0,0
7.7707,0.00017402,1.9532e+06,0,1.999e-05,0.23863,690.22,-0.41129,0,28773,7.69e+05,-55360,0,0,0,333.2,0.66011,0,,0.2193,-7.8807,0,0
7.769,0.00017047,1.9528e+06,0,1.9989e-05,0.23939,692.23,-0.64135,0,15795,7.6877e+05,-55776,0,0,0,333.18,0.34913,0,,0.2924,-7.8076,0,0
7.7667,0.00016708,1.9522e+06,0,1.9987e-05,0.2403,694.62,-0.89303,0,12207,7.6846e+05,-56318,0,0,0,333.14,0.26708,0,,0.3655,-7.7345,0,0
7.7645,0.00016368,1.9517e+06,0,1.9985e-05,0.24121,697,-1.1447,0,8619.7,7.6816e+05,-56860,0,0,0,333.11,0.18502,0,,0.4386,-7.6614,0,0
7.7622,0.00016053,1.9511e+06,0,1.9984e-05,0.24217,699.55,-1.3795,0,5520,7.6784e+05,-57421,0,0,0,333.07,0.11426,0,,0.5117,-7.5883,0,0
7.7594,0.00015857,1.9505e+06,0,1.9982e-05,0.24345,702.93,-1.5317,0,4798.4,7.6748e+05,-58074,0,0,0,333.03,0.098527,0,,0.5848,-7.5152,0,0
7.7567,0.0001566,1.9499e+06,0,1.998e-05,0.24472,706.3,-1.6839,0,4076.8,7.6711e+05,-58728,0,0,0,332.99,0.082793,0,,0.6579,-7.4421,0,0
7.754,0.00015464,1.9493e+06,0,1.9978e-05,0.24599,709.68,-1.8361,0,3355.2,7.6675e+05,-59381,0,0,0,332.94,0.06706,0,,0.731,-7.369,0,0
7.7505,0.00015307,1.9486e+06,0,1.9976e-05,0.24767,714.15,-1.9436,0,2946.9,7.6627e+05,-60228,0,0,0,332.89,0.058303,0,,0.8041,-7.2959,0,0
7.7467,0.00015165,1.9478e+06,0,1.9973e-05,0.2495,719.01,-2.0352,0,2650.1,7.6576e+05,-61145,0,0,0,332.83,0.05203,0,,0.8772,-7.2228,0,0
7.7429,0.00015023,1.947e+06,0,1.997e-05,0.25133,723.87,-2.1267,0,2353.3,7.6525e+05,-62061,0,0,0,332.77,0.045756,0,,0.9503,-7.1497,0,0
7.7386,0.00014878,1.946e+06,0,1.9967e-05,0.25338,729.28,-2.1907,0,2080.4,7.6467e+05,-63095,0,0,0,332.7,0.040015,0,,1.0234,-7.0766,0,0
7.7332,0.00014729,1.9449e+06,0,1.9963e-05,0.2559,735.93,-2.1916,0,1862,7.6394e+05,-64397,0,0,0,332.61,0.035486,0,,1.0965,-7.0035,0,0
7.7263,0.00014565,1.9433e+06,0,1.9959e-05,0.25874,743.31,-2.2347,0,1648.9,7.6303e+05,-66010,0,0,0,332.52,0.031112,0,,1.1696,-6.9304,0,0
7.7184,0.00014389,1.9416e+06,0,1.9954e-05,0.2618,751.22,-2.3083,0,1439.8,7.62e+05,-67850,0,0,0,332.41,0.026852,0,,1.2427,-6.8573,0,0
7.7118,0.00014292,1.9402e+06,0,1.9949e-05,0.26494,759.44,-2.4803,0,1343.6,7.6111e+05,-69442,0,0,0,332.3,0.024916,0,,1.3158,-6.7842,0,0
7.7055,0.00014208,1.9389e+06,0,1.9944e-05,0.26808,767.71,-2.6692,0,1266.7,7.6024e+05,-70992,0,0,0,332.2,0.023378,0,,1.3889,-6.7111,0,0
7.6992,0.00014124,1.9376e+06,0,1.994e-05,0.27123,775.98,-2.8581,0,1189.9,7.5938e+05,-72541,0,0,0,332.09,0.021841,0,,1.462,-6.638,0,0
7.6922,0.00014042,1.9361e+06,0,1.9934e-05,0.27453,784.55,-3.0486,0,1121.4,7.5841e+05,-74261,0,0,0,331.97,0.020477,0,,1.5351,-6.5649,0,0
7.6839,0.00013962,1.9343e+06,0,1.9929e-05,0.27805,793.58,-3.2415,0,1065.3,7.5731e+05,-76232,0,0,0,331.84,0.019369,0,,1.6082,-6.4918,0,0
7.6757,0.00013881,1.9325e+06,0,1.9923e-05,0.28157,802.61,-3.4344,0,1009.1,7.5621e+05,-78204,0,0,0,331.71,0.018262,0,,1.6813,-6.4187,0,0
7.6675,0.00013801,1.9307e+06,0,1.9917e-05,0.28509,811.64,-3.6273,0,953.01,7.551e+05,-80175,0,0,0,331.58,0.017155,0,,1.7544,-6.3456,0,0
7.6614,0.00013733,1.9296e+06,0,1.9911e-05,0.28889,821.65,-2.7863,0,909.48,7.542e+05,-81781,0,0,0,331.45,0.016305,0,,1.8275,-6.2725,0,0
7.6547,0.00013669,1.9283e+06,0,1.9905e-05,0.29289,832.13,-1.999,0,870.49,7.5321e+05,-83546,0,0,0,331.31,0.015545,0,,1.9006,-6.1994,0,0
7.644,0.00013618,1.926e+06,0,1.9896e-05,0.29773,844.43,-1.8861,0,847.41,7.5172e+05,-86207,0,0,0,331.12,0.015097,0,,1.9737,-6.1263,0,0
7.6301,0.00013543,1.9229e+06,0,1.9886e-05,0.30325,858.26,-1.3139,0,812.43,7.4985e+05,-89551,0,0,0,330.89,0.01442,0,,2.0468,-6.0532,0,0
7.6165,0.00013447,1.9201e+06,0,1.9875e-05,0.3095,874.06,-1.4389,0,763.9,7.4797e+05,-92914,0,0,0,330.65,0.013487,0,,2.1199,-5.9801,0,0
7.6017,0.00013363,1.9169e+06,0,1.9865e-05,0.31514,887.94,-1.6724,0,725.99,7.46e+05,-96435,0,0,0,330.42,0.012764,0,,2.193,-5.907,0,0
7.5862,0.00013283,1.9134e+06,0,1.9855e-05,0.3205,900.9,-1.9408,0,691.39,7.4398e+05,-1.0004e+05,0,0,0,330.2,0.012107,0,,2.2661,-5.8339,0,0
7.5747,0.0001324,1.9111e+06,0,1.9844e-05,0.32607,914.77,-2.3616,0,677.31,7.4232e+05,-1.03e+05,0,0,0,329.96,0.01184,0,,2.3392,-5.7608,0,0
7.5635,0.00013199,1.9088e+06,0,1.9833e-05,0.33165,928.71,-2.7936,0,664.75,7.4069e+05,-1.0592e+05,0,0,0,329.73,0.011602,0,,2.4123,-5.6877,0,0
7.5523,0.00013159,1.9065e+06,0,1.9822e-05,0.33724,942.66,-3.2257,0,652.2,7.3906e+05,-1.0883e+05,0,0,0,329.49,0.011364,0,,2.4854,-5.6146,0,0
7.5362,0.00013098,1.903e+06,0,1.9809e-05,0.34374,958.41,-1.9197,0,634.76,7.3682e+05,-1.1281e+05,0,0,0,329.2,0.011032,0,,2.5585,-5.5415,0,0
7.5135,0.00013009,1.8981e+06,0,1.9793e-05,0.35194,977.76,-1.6021,0,608.44,7.3379e+05,-1.1824e+05,0,0,0,328.83,0.010535,0,,2.6316,-5.4684,0,0
7.4923,0.00012934,1.8935e+06,0,1.9777e-05,0.35921,994.6,-2.4818,0,588.54,7.3097e+05,-1.2327e+05,0,0,0,328.49,0.01016,0,,2.7047,-5.3953,0,0
7.4706,0.00012861,1.8887e+06,0,1.9763e-05,0.36619,1010.5,-3.5862,0,570.77,7.2813e+05,-1.2834e+05,0,0,0,328.17,0.0098261,0,,2.7778,-5.3222,0,0
7.4525,0.00012801,1.8849e+06,0,1.9748e-05,0.37321,1026.8,-3.6953,0,557.18,7.2564e+05,-1.3278e+05,0,0,0,327.84,0.0095709,0,,2.8509,-5.2491,0,0
7.4343,0.00012743,1.881e+06,0,1.9733e-05,0.38034,1043.4,-3.7122,0,544.57,7.2312e+05,-1.3728e+05,0,0,0,327.5,0.0093343,0,,2.924,-5.176,0,0
7.4125,0.00012685,1.8764e+06,0,1.9715e-05,0.38814,1061,-3.8198,0,535.24,7.2017e+05,-1.4256e+05,0,0,0,327.12,0.0091601,0,,2.9971,-5.1029,0,0
7.3901,0.00012625,1.8717e+06,0,1.9697e-05,0.3963,1079.5,-3.6165,0,525.65,7.1713e+05,-1.4798e+05,0,0,0,326.73,0.0089803,0,,3.0702,-5.0298,0,0
7.3638,0.00012554,1.8661e+06,0,1.9676e-05,0.40561,1100.1,-3.2406,0,513.61,7.1356e+05,-1.5436e+05,0,0,0,326.27,0.008756,0,,3.1433,-4.9567,0,0
7.3357,0.00012479,1.86e+06,0,1.9655e-05,0.41469,1119.6,-3.5386,0,500.9,7.0981e+05,-1.6105e+05,0,0,0,325.79,0.0085215,0,,3.2164,-4.8836,0,0
7.3087,0.00012409,1.8541e+06,0,1.9634e-05,0.42324,1137.7,-4.0504,0,489.12,7.0621e+05,-1.6748e+05,0,0,0,325.34,0.0083046,0,,3.2895,-4.8105,0,0
7.2842,0.00012349,1.849e+06,0,1.9615e-05,0.43165,1155.6,-3.8783,0,481.29,7.029e+05,-1.7339e+05,0,0,0,324.91,0.0081595,0,,3.3626,-4.7374,0,0
7.26,0.00012291,1.8439e+06,0,1.9595e-05,0.44011,1173.6,-3.5893,0,474.27,6.9962e+05,-1.7924e+05,0,0,0,324.47,0.0080291,0,,3.4357,-4.6643,0,0
7.2315,0.00012226,1.8379e+06,0,1.957e-05,0.44976,1193.6,-3.7867,0,466.84,6.9574e+05,-1.8619e+05,0,0,0,323.93,0.0078926,0,,3.5088,-4.5912,0,0
7.2025,0.00012159,1.8317e+06,0,1.9546e-05,0.45945,1213.4,-3.5674,0,459.11,6.9178e+05,-1.9326e+05,0,0,0,323.39,0.0077505,0,,3.5819,-4.5181,0,0
7.1704,0.00012086,1.8248e+06,0,1.9519e-05,0.46954,1233.4,-2.6621,0,451.27,6.8746e+05,-2.0096e+05,0,0,0,322.81,0.0076064,0,,3.655,-4.445,0,0
7.1357,0.00012013,1.8173e+06,0,1.9491e-05,0.48033,1254.5,-2.5395,0,445.28,6.8281e+05,-2.0927e+05,0,0,0,322.18,0.0074961,0,,3.7281,-4.3719,0,0
7.0984,0.00011933,1.8091e+06,0,1.9461e-05,0.49107,1274.5,-2.7713,0,437.66,6.7788e+05,-2.1807e+05,0,0,0,321.54,0.0073572,0,,3.8012,-4.2988,0,0
7.065,0.00011859,1.8019e+06,0,1.9434e-05,0.50108,1293.2,-2.4236,0,429.98,6.7342e+05,-2.2603e+05,0,0,0,320.94,0.0072175,0,,3.8743,-4.2257,0,0
7.029,0.00011784,1.7941e+06,0,1.9403e-05,0.51191,1313,-2.1477,0,424.06,6.6859e+05,-2.3465e+05,0,0,0,320.27,0.0071096,0,,3.9474,-4.1526,0,0
6.9881,0.00011704,1.7852e+06,0,1.9368e-05,0.52383,1334.3,-2.2136,0,419.64,6.6314e+05,-2.4439e+05,0,0,0,319.51,0.0070281,0,,4.0205,-4.0795,0,0
6.9439,0.00011614,1.7754e+06,0,1.9333e-05,0.53541,1353.5,-2.7906,0,412.5,6.5738e+05,-2.5467e+05,0,0,0,318.76,0.0068992,0,,4.0936,-4.0064,0,0
6.9048,0.00011535,1.7671e+06,0,1.93e-05,0.54704,1373.5,-2.3936,0,406.9,6.5219e+05,-2.6394e+05,0,0,0,318.03,0.0067973,0,,4.1667,-3.9333,0,0
6.8586,0.00011444,1.7568e+06,0,1.9261e-05,0.55935,1393.1,-2.7358,0,400.33,6.461e+05,-2.7482e+05,0,0,0,317.18,0.0066797,0,,4.2398,-3.8602,0,0
6.8163,0.00011364,1.7474e+06,0,1.9226e-05,0.57065,1410.7,-3.6302,0,396.95,6.4056e+05,-2.8471e+05,0,0,0,316.41,0.0066178,0,,4.3129,-3.7871,0,0
6.776,0.00011286,1.7388e+06,0,1.9191e-05,0.58204,1428.8,-3.1123,0,393.28,6.3526e+05,-2.9419e+05,0,0,0,315.66,0.0065506,0,,4.386,-3.714,0,0
6.7301,0.00011198,1.7288e+06,0,1.9151e-05,0.59471,1448,-2.2647,0,388.9,6.2921e+05,-3.0497e+05,0,0,0,314.79,0.0064709,0,,4.4591,-3.6409,0,0
6.6808,0.00011106,1.7179e+06,0,1.9108e-05,0.60771,1466.7,-2.0427,0,385.01,6.2277e+05,-3.1648e+05,0,0,0,313.86,0.0064004,0,,4.5322,-3.5678,0,0
6.6315,0.00011013,1.707e+06,0,1.9067e-05,0.62011,1483.5,-2.0988,0,380.38,6.1643e+05,-3.2781e+05,0,0,0,312.97,0.006317,0,,4.6053,-3.4947,0,0
6.5874,0.00010929,1.6977e+06,0,1.9027e-05,0.63262,1501.3,-1.1722,0,376.42,6.1063e+05,-3.3816e+05,0,0,0,312.11,0.0062453,0,,4.6784,-3.4216,0,0
6.5339,0.00010833,1.6858e+06,0,1.8979e-05,0.64655,1519.3,-1.1911,0,373.91,6.0367e+05,-3.5058e+05,0,0,0,311.08,0.0061992,0,,4.7515,-3.3485,0,0
6.4809,0.00010738,1.6742e+06,0,1.893e-05,0.66067,1537.3,-1.6296,0,370.85,5.9676e+05,-3.6294e+05,0,0,0,310.03,0.0061442,0,,4.8246,-3.2754,0,0
6.4241,0.00010631,1.6616e+06,0,1.8881e-05,0.67466,1553.4,-1.1583,0,364.97,5.895e+05,-3.7589e+05,0,0,0,308.97,0.0060395,0,,4.8977,-3.2023,0,0
6.3691,0.0001053,1.6495e+06,0,1.883e-05,0.68894,1569.9,-1.0473,0,360.92,5.8241e+05,-3.8856e+05,0,0,0,307.88,0.0059672,0,,4.9708,-3.1292,0,0
6.3112,0.00010425,1.6364e+06,0,1.8778e-05,0.70277,1583.9,-1.3575,0,356.8,5.7503e+05,-4.0174e+05,0,0,0,306.77,0.0058934,0,,5.0439,-3.0561,0,0
6.2564,0.00010327,1.6241e+06,0,1.8729e-05,0.71606,1597.2,-1.868,0,354.16,5.681e+05,-4.1411e+05,0,0,0,305.73,0.0058456,0,,5.117,-2.983,0,0
6.2035,0.00010235,1.6126e+06,0,1.8679e-05,0.72975,1611,-2.3122,0,352.74,5.6133e+05,-4.2619e+05,0,0,0,304.66,0.0058196,0,,5.1901,-2.9099,0,0
6.1514,0.00010146,1.6013e+06,0,1.8628e-05,0.74364,1625.2,-2.7252,0,351.88,5.5465e+05,-4.3813e+05,0,0,0,303.59,0.0058037,0,,5.2632,-2.8368,0,0
6.0827,0.00010024,1.5858e+06,0,1.8564e-05,0.76017,1639.1,-1.9168,0,349.14,5.4597e+05,-4.5362e+05,0,0,0,302.21,0.0057535,0,,5.3363,-2.7637,0,0
6.0125,9.8934e-05,1.5694e+06,0,1.8504e-05,0.77502,1648.3,-1.8519,0,342.06,5.3739e+05,-4.6894e+05,0,0,0,300.94,0.0056285,0,,5.4094,-2.6906,0,0
5.9544,9.7919e-05,1.5566e+06,0,1.8447e-05,0.78957,1659.5,-1.8769,0,339.83,5.3012e+05,-4.8194e+05,0,0,0,299.75,0.0055885,0,,5.4825,-2.6175,0,0
5.8952,9.6877e-05,1.5434e+06,0,1.839e-05,0.80422,1670.2,-1.9899,0,337.37,5.2271e+05,-4.9517e+05,0,0,0,298.54,0.005544,0,,5.5556,-2.5444,0,0
5.8313,9.5729e-05,1.5287e+06,0,1.8327e-05,0.81928,1679.2,-2.4532,0,333.94,5.1476e+05,-5.0935e+05,0,0,0,297.21,0.005482,0,,5.6287,-2.4713,0,0
5.7679,9.4603e-05,1.5142e+06,0,1.8265e-05,0.83409,1687.4,-2.5986,0,331.06,5.0694e+05,-5.2332e+05,0,0,0,295.92,0.0054299,0,,5.7018,-2.3982,0,0
5.7053,9.3514e-05,1.4999e+06,0,1.8206e-05,0.84848,1694.3,-2.2126,0,329.11,4.9932e+05,-5.3692e+05,0,0,0,294.67,0.0053943,0,,5.7749,-2.3251,0,0
5.6452,9.2491e-05,1.4864e+06,0,1.8146e-05,0.86306,1701.5,-2.0887,0,328,4.9195e+05,-5.5008e+05,0,0,0,293.41,0.005374,0,,5.848,-2.252,0,0
5.5871,9.1525e-05,1.4734e+06,0,1.8085e-05,0.87779,1709.2,-2.1908,0,327.62,4.8479e+05,-5.6287e+05,0,0,0,292.15,0.0053669,0,,5.9211,-2.1789,0,0
5.5154,9.0295e-05,1.4569e+06,0,1.8012e-05,0.89454,1715,-0.94821,0,325.63,4.7608e+05,-5.7842e+05,0,0,0,290.63,0.0053309,0,,5.9942,-2.1058,0,0
5.4415,8.9014e-05,1.4397e+06,0,1.7938e-05,0.91141,1719.4,-0.60665,0,323.02,4.6721e+05,-5.9426e+05,0,0,0,289.09,0.0052841,0,,6.0673,-2.0327,0,0
5.3725,8.7825e-05,1.4238e+06,0,1.7868e-05,0.92766,1723.5,-0.63476,0,321.1,4.5894e+05,-6.0904e+05,0,0,0,287.62,0.0052491,0,,6.1404,-1.9596,0,0
5.3023,8.6597e-05,1.4074e+06,0,1.7795e-05,0.94377,1726,0.29696,0,315.52,4.5059e+05,-6.2394e+05,0,0,0,286.13,0.0051531,0,,6.2135,-1.8865,0,0
5.2356,8.5463e-05,1.3919e+06,0,1.7725e-05,0.95943,1727.9,0.058169,0,313.88,4.427e+05,-6.3803e+05,0,0,0,284.69,0.0051236,0,,6.2866,-1.8134,0,0
5.1688,8.4328e-05,1.3764e+06,0,1.7655e-05,0.97515,1729.6,-0.12357,0,312.18,4.3481e+05,-6.5212e+05,0,0,0,283.24,0.0050931,0,,6.3597,-1.7403,0,0
5.1019,8.3192e-05,1.3609e+06,0,1.7582e-05,0.99117,1730.5,-0.040345,0,310.23,4.2695e+05,-6.6617e+05,0,0,0,281.75,0.0050587,0,,6.4328,-1.6672,0,0
5.0345,8.2051e-05,1.3452e+06,0,1.7509e-05,1.0073,1730.9,0.092319,0,308.56,4.1905e+05,-6.8026e+05,0,0,0,280.25,0.0050287,0,,6.5059,-1.5941,0,0
4.9662,8.0899e-05,1.3292e+06,0,1.7434e-05,1.0235,1730.1,0.32577,0,307.44,4.1111e+05,-6.9445e+05,0,0,0,278.71,0.0050081,0,,6.579,-1.521,0,0
4.8987,7.9762e-05,1.3133e+06,0,1.7358e-05,1.0398,1728.9,0.22148,0,306.53,4.0328e+05,-7.0843e+05,0,0,0,277.17,0.004991,0,,6.6521,-1.4479,0,0
4.832,7.8643e-05,1.2977e+06,0,1.7282e-05,1.0561,1727.3,-0.24725,0,305.85,3.9556e+05,-7.2221e+05,0,0,0,275.62,0.0049777,0,,6.7252,-1.3748,0,0
4.7633,7.7477e-05,1.2815e+06,0,1.7203e-05,1.0728,1724.9,0.22039,0,303.91,3.8766e+05,-7.3632e+05,0,0,0,274.02,0.0049431,0,,6.7983,-1.3017,0,0
4.692,7.6267e-05,1.2646e+06,0,1.7119e-05,1.0904,1721.6,0.85444,0,301.63,3.795e+05,-7.5089e+05,0,0,0,272.33,0.0049029,0,,6.8714,-1.2286,0,0
4.6183,7.5034e-05,1.2469e+06,0,1.7034e-05,1.1079,1716.2,0.56396,0,299.93,3.7119e+05,-7.6573e+05,0,0,0,270.62,0.004873,0,,6.9445,-1.1555,0,0
4.5494,7.3874e-05,1.2305e+06,0,1.6954e-05,1.1247,1711.2,0.79228,0,298.5,3.6347e+05,-7.7952e+05,0,0,0,269,0.0048472,0,,7.0176,-1.0824,0,0
4.4797,7.2709e-05,1.2139e+06,0,1.6871e-05,1.142,1705.6,0.70055,0,297.12,3.5568e+05,-7.9343e+05,0,0,0,267.33,0.0048226,0,,7.0907,-1.0093,0,0
4.4106,7.1555e-05,1.1973e+06,0,1.6788e-05,1.1591,1699.1,0.71344,0,295.1,3.4802e+05,-8.071e+05,0,0,0,265.68,0.0047875,0,,7.1638,-0.9362,0,0
4.3441,7.0447e-05,1.1813e+06,0,1.6707e-05,1.1755,1692,0.81046,0,293.57,3.4071e+05,-8.2015e+05,0,0,0,264.08,0.0047607,0,,7.2369,-0.8631,0,0
4.2771,6.933e-05,1.1653e+06,0,1.6624e-05,1.1926,1685,1.2839,0,292.28,3.3337e+05,-8.3326e+05,0,0,0,262.43,0.0047376,0,,7.31,-0.79,0,0
4.2036,6.8112e-05,1.1474e+06,0,1.6532e-05,1.211,1675.6,0.97446,0,290.97,3.2537e+05,-8.4755e+05,0,0,0,260.61,0.0047146,0,,7.3831,-0.7169,0,0
4.1327,6.6936e-05,1.1302e+06,0,1.6443e-05,1.2291,1666.3,1.1633,0,290.3,3.1772e+05,-8.6121e+05,0,0,0,258.85,0.0047019,0,,7.4562,-0.6438,0,0
4.063,6.5779e-05,1.1133e+06,0,1.6354e-05,1.2471,1656.6,1.2279,0,288.66,3.1023e+05,-8.7459e+05,0,0,0,257.08,0.0046734,0,,7.5293,-0.5707,0,0
3.9938,6.4633e-05,1.0964e+06,0,1.6263e-05,1.2652,1646.3,1.2976,0,286.96,3.0284e+05,-8.8778e+05,0,0,0,255.31,0.0046439,0,,7.6024,-0.4976,0,0
3.9244,6.3485e-05,1.0793e+06,0,1.6173e-05,1.2829,1634.6,2.3663,0,284.49,2.9554e+05,-9.0082e+05,0,0,0,253.56,0.0046022,0,,7.6755,-0.4245,0,0
3.857,6.2364e-05,1.0628e+06,0,1.6084e-05,1.3007,1623.1,3.5514,0,281.33,2.8849e+05,-9.1341e+05,0,0,0,251.82,0.0045488,0,,7.7486,-0.3514,0,0
3.7902,6.1249e-05,1.0466e+06,0,1.5994e-05,1.3191,1611.9,3.9436,0,278.33,2.8151e+05,-9.2587e+05,0,0,0,250.06,0.0044978,0,,7.8217,-0.2783,0,0
3.7176,6.0049e-05,1.0287e+06,0,1.5893e-05,1.3391,1598.6,3.8407,0,276.45,2.7398e+05,-9.3931e+05,0,0,0,248.11,0.0044654,0,,7.8948,-0.2052,0,0
3.6423,5.8809e-05,1.0101e+06,0,1.5787e-05,1.36,1584.4,3.505,0,275.1,2.662e+05,-9.5321e+05,0,0,0,246.06,0.0044418,0,,7.9679,-0.1321,0,0
3.565,5.7545e-05,9.9092e+05,0,1.5674e-05,1.3823,1568.8,2.7433,0,275.1,2.5828e+05,-9.6736e+05,0,0,0,243.9,0.0044406,0,,8.041,-0.059,0,0
3.4871,5.6275e-05,9.7157e+05,0,1.5559e-05,1.4048,1552.8,1.87,0,275.46,2.5032e+05,-9.8157e+05,0,0,0,241.7,0.0044454,0,,8.1141,0.0141,0,0
3.403,5.4898e-05,9.5048e+05,0,1.5434e-05,1.4291,1534.1,1.5597,0,274.5,2.4188e+05,-9.9665e+05,0,0,0,239.32,0.0044283,0,,8.1872,0.0872,0,0
3.3217,5.3569e-05,9.2999e+05,0,1.5308e-05,1.4534,1515.3,1.3571,0,274.18,2.3374e+05,-1.0112e+06,0,0,0,236.93,0.0044217,0,,8.2603,0.1603,0,0
3.2493,5.2384e-05,9.1128e+05,0,1.5202e-05,1.4734,1496.3,0.86974,0,273.51,2.2671e+05,-1.0237e+06,0,0,0,234.92,0.0044094,0,,8.3334,0.2334,0,0
3.1939,5.1469e-05,8.9732e+05,0,1.5119e-05,1.4898,1482.1,1.5219,0,271.08,2.2137e+05,-1.0333e+06,0,0,0,233.36,0.0043684,0,,8.4065,0.3065,0,0
3.1273,5.0379e-05,8.8049e+05,0,1.5014e-05,1.5103,1465,1.7673,0,270.17,2.1493e+05,-1.0448e+06,0,0,0,231.4,0.0043523,0,,8.4796,0.3796,0,0
