"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.734,0.00024714,4.7821e+07,0,2.6688e-05,0.26036,1279,0.30547,0,49141,7.7799e+05,-67461,0,0,0,499.57,0.32185,0,,0,-8.1,0,0
37.729,0.00024204,4.7815e+07,0,2.6688e-05,0.26093,1281.6,-0.023042,0,36963,7.7791e+05,-67695,0,0,0,499.57,0.24108,0,,0.0731,-8.0269,0,0
37.724,0.00023695,4.781e+07,0,2.6688e-05,0.26149,1284.2,-0.35156,0,24786,7.7784e+05,-67928,0,0,0,499.57,0.16031,0,,0.1462,-7.9538,0,0
37.72,0.00023185,4.7804e+07,0,2.6688e-05,0.26205,1286.9,-0.68007,0,12608,7.7776e+05,-68162,0,0,0,499.57,0.079535,0,,0.2193,-7.8807,0,0
37.711,0.00022714,4.7793e+07,0,2.6688e-05,0.26284,1290.5,-1.0629,0,6674.3,7.7762e+05,-68605,0,0,0,499.57,0.040489,0,,0.2924,-7.8076,0,0
37.699,0.00022271,4.7778e+07,0,2.6688e-05,0.26378,1294.8,-1.4842,0,5167.5,7.7742e+05,-69198,0,0,0,499.56,0.031033,0,,0.3655,-7.7345,0,0
37.687,0.00021828,4.7763e+07,0,2.6688e-05,0.26472,1299.1,-1.9056,0,3660.7,7.7723e+05,-69790,0,0,0,499.56,0.021576,0,,0.4386,-7.6614,0,0
37.675,0.00021412,4.7748e+07,0,2.6688e-05,0.26577,1303.9,-2.2843,0,2352.7,7.7703e+05,-70414,0,0,0,499.56,0.013385,0,,0.5117,-7.5883,0,0
37.66,0.00021124,4.7729e+07,0,2.6688e-05,0.26732,1311.1,-2.4553,0,2014.2,7.7677e+05,-71191,0,0,0,499.56,0.011364,0,,0.5848,-7.5152,0,0
37.645,0.00020837,4.771e+07,0,2.6688e-05,0.26887,1318.3,-2.6264,0,1675.6,7.7652e+05,-71969,0,0,0,499.55,0.0093434,0,,0.6579,-7.4421,0,0
37.63,0.0002055,4.7691e+07,0,2.6688e-05,0.27042,1325.5,-2.7974,0,1337,7.7627e+05,-72746,0,0,0,499.55,0.0073225,0,,0.731,-7.369,0,0
37.608,0.00020296,4.7663e+07,0,2.6687e-05,0.27234,1334.2,-3.0844,0,1147.5,7.759e+05,-73876,0,0,0,499.54,0.0062093,0,,0.8041,-7.2959,0,0
37.584,0.00020052,4.7632e+07,0,2.6687e-05,0.27439,1343.6,-3.4128,0,1011.1,7.7549e+05,-75131,0,0,0,499.53,0.0054192,0,,0.8772,-7.2228,0,0
37.56,0.00019809,4.7602e+07,0,2.6687e-05,0.27643,1352.9,-3.7411,0,874.72,7.7508e+05,-76386,0,0,0,499.52,0.0046292,0,,0.9503,-7.1497,0,0
37.537,0.00019583,4.7573e+07,0,2.6687e-05,0.2786,1362.9,-3.7453,0,756.68,7.7469e+05,-77566,0,0,0,499.52,0.0039492,0,,1.0234,-7.0766,0,0
37.517,0.00019397,4.7548e+07,0,2.6686e-05,0.28104,1374.2,-3.0098,0,680.55,7.7436e+05,-78576,0,0,0,499.51,0.0035205,0,,1.0965,-7.0035,0,0
37.484,0.00019191,4.7506e+07,0,2.6686e-05,0.28393,1387.4,-2.9019,0,607.03,7.7381e+05,-80282,0,0,0,499.5,0.0031103,0,,1.1696,-6.9304,0,0
37.441,0.00018971,4.7452e+07,0,2.6686e-05,0.28714,1401.8,-3.25,0,535.41,7.7309e+05,-82493,0,0,0,499.49,0.0027137,0,,1.2427,-6.8573,0,0
