"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.731,0.00024713,4.7817e+07,0,2.6688e-05,0.26034,1278.7,0.14772,0,49006,7.7794e+05,-67625,0,0,0,499.56,0.32097,0,,0,-8.1,0,0
37.726,0.00024203,4.7812e+07,0,2.6688e-05,0.26093,1281.5,-0.16407,0,36867,7.7786e+05,-67853,0,0,0,499.56,0.24046,0,,0.0731,-8.0269,0,0
37.722,0.00023694,4.7806e+07,0,2.6688e-05,0.26152,1284.3,-0.47587,0,24729,7.7779e+05,-68080,0,0,0,499.56,0.15994,0,,0.1462,-7.9538,0,0
37.717,0.00023184,4.78e+07,0,2.6688e-05,0.26211,1287.1,-0.78766,0,12591,7.7771e+05,-68308,0,0,0,499.56,0.079423,0,,0.2193,-7.8807,0,0
37.707,0.00022706,4.7788e+07,0,2.6688e-05,0.26295,1290.9,-1.1769,0,6659.1,7.7756e+05,-68784,0,0,0,499.56,0.0404,0,,0.2924,-7.8076,0,0
37.694,0.0002225,4.7772e+07,0,2.6688e-05,0.26396,1295.6,-1.6209,0,5128.4,7.7735e+05,-69435,0,0,0,499.56,0.030799,0,,0.3655,-7.7345,0,0
37.681,0.00021795,4.7756e+07,0,2.6688e-05,0.26498,1300.2,-2.065,0,3597.7,7.7713e+05,-70087,0,0,0,499.56,0.021199,0,,0.4386,-7.6614,0,0
37.668,0.0002137,4.7739e+07,0,2.6688e-05,0.26607,1305.2,-2.4848,0,2276.1,7.7691e+05,-70767,0,0,0,499.56,0.012925,0,,0.5117,-7.5883,0,0
37.652,0.00021098,4.7719e+07,0,2.6688e-05,0.2675,1311.8,-2.7864,0,1973.5,7.7664e+05,-71590,0,0,0,499.56,0.011115,0,,0.5848,-7.5152,0,0
37.636,0.00020826,4.7699e+07,0,2.6688e-05,0.26893,1318.3,-3.088,0,1670.9,7.7638e+05,-72413,0,0,0,499.55,0.0093041,0,,0.6579,-7.4421,0,0
37.62,0.00020554,4.7678e+07,0,2.6688e-05,0.27037,1324.9,-3.3895,0,1368.3,7.7611e+05,-73236,0,0,0,499.55,0.0074938,0,,0.731,-7.369,0,0
37.599,0.00020311,4.7652e+07,0,2.6687e-05,0.27219,1333.3,-3.6609,0,1185.3,7.7575e+05,-74316,0,0,0,499.54,0.0064194,0,,0.8041,-7.2959,0,0
37.577,0.00020078,4.7623e+07,0,2.6687e-05,0.27416,1342.2,-3.9214,0,1044.9,7.7537e+05,-75487,0,0,0,499.53,0.0056072,0,,0.8772,-7.2228,0,0
37.555,0.00019845,4.7595e+07,0,2.6687e-05,0.27612,1351.2,-4.182,0,904.43,7.7499e+05,-76658,0,0,0,499.52,0.004795,0,,0.9503,-7.1497,0,0
37.533,0.00019625,4.7567e+07,0,2.6686e-05,0.27824,1361,-4.0919,0,781.9,7.7462e+05,-77785,0,0,0,499.51,0.00409,0,,1.0234,-7.0766,0,0
37.513,0.00019434,4.7542e+07,0,2.6686e-05,0.28071,1372.5,-3.2016,0,700.28,7.7429e+05,-78810,0,0,0,499.51,0.00363,0,,1.0965,-7.0035,0,0
37.479,0.00019222,4.7499e+07,0,2.6686e-05,0.28365,1385.8,-3.0154,0,621.69,7.7371e+05,-80579,0,0,0,499.5,0.0031911,0,,1.1696,-6.9304,0,0
37.435,0.00018994,4.7443e+07,0,2.6685e-05,0.28694,1400.6,-3.341,0,545.3,7.7296e+05,-82888,0,0,0,499.48,0.0027677,0,,1.2427,-6.8573,0,0
37.397,0.00018873,4.7395e+07,0,2.6685e-05,0.29027,1415.7,-3.9034,0,512.49,7.7231e+05,-84859,0,0,0,499.47,0.0025876,0,,1.3158,-6.7842,0,0
37.36,0.0001877,4.7348e+07,0,2.6684e-05,0.2936,1430.8,-4.5063,0,487.17,7.7169e+05,-86771,0,0,0,499.46,0.0024492,0,,1.3889,-6.7111,0,0
37.324,0.00018667,4.7302e+07,0,2.6684e-05,0.29693,1445.9,-5.1093,0,461.84,7.7107e+05,-88683,0,0,0,499.45,0.0023108,0,,1.462,-6.638,0,0
37.286,0.00018558,4.7253e+07,0,2.6683e-05,0.30057,1462.4,-5.1515,0,436.47,7.7041e+05,-90684,0,0,0,499.43,0.0021728,0,,1.5351,-6.5649,0,0
37.245,0.00018439,4.7201e+07,0,2.6683e-05,0.30467,1481.1,-4.361,0,411.06,7.6972e+05,-92815,0,0,0,499.42,0.0020354,0,,1.6082,-6.4918,0,0
37.186,0.00018296,4.7126e+07,0,2.6682e-05,0.30896,1500,-4.2762,0,382.95,7.6871e+05,-95908,0,0,0,499.4,0.0018848,0,,1.6813,-6.4187,0,0
37.117,0.00018139,4.7038e+07,0,2.6681e-05,0.31333,1519,-4.5541,0,353.45,7.6754e+05,-99493,0,0,0,499.37,0.0017274,0,,1.7544,-6.3456,0,0
37.069,0.00018059,4.6977e+07,0,2.6681e-05,0.3179,1539.5,-4.8091,0,341.41,7.6672e+05,-1.0201e+05,0,0,0,499.36,0.0016636,0,,1.8275,-6.2725,0,0
37.022,0.00017986,4.6918e+07,0,2.668e-05,0.32249,1560.1,-5.0621,0,330.91,7.6593e+05,-1.0443e+05,0,0,0,499.34,0.0016081,0,,1.9006,-6.1994,0,0
36.976,0.00017913,4.686e+07,0,2.668e-05,0.32707,1580.7,-5.3151,0,320.41,7.6514e+05,-1.0686e+05,0,0,0,499.33,0.0015525,0,,1.9737,-6.1263,0,0
36.909,0.0001782,4.6775e+07,0,2.6679e-05,0.33234,1603.9,-4.7196,0,308.42,7.64e+05,-1.1034e+05,0,0,0,499.31,0.0014891,0,,2.0468,-6.0532,0,0
36.818,0.00017694,4.6659e+07,0,2.6678e-05,0.33869,1631.3,-3.9557,0,293.03,7.6244e+05,-1.1513e+05,0,0,0,499.28,0.0014083,0,,2.1199,-5.9801,0,0
36.733,0.00017582,4.6551e+07,0,2.6677e-05,0.3446,1656.7,-4.5917,0,280.05,7.6099e+05,-1.1957e+05,0,0,0,499.25,0.0013405,0,,2.193,-5.907,0,0
36.652,0.0001748,4.6447e+07,0,2.6676e-05,0.35024,1680.8,-5.5362,0,268.72,7.5959e+05,-1.2387e+05,0,0,0,499.22,0.0012816,0,,2.2661,-5.8339,0,0
36.583,0.00017394,4.636e+07,0,2.6675e-05,0.35615,1706.5,-4.7788,0,259.93,7.5841e+05,-1.2749e+05,0,0,0,499.2,0.0012359,0,,2.3392,-5.7608,0,0
