"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2248,5.2337e-06,1.5497e+06,0,2.5372e-05,2.5516,482.62,4.1128,0,81.449,28864,-2.3636e+06,0,0,0,464.08,0.00034804,0,,0,9,0,0
1.2222,5.2227e-06,1.5463e+06,0,2.5371e-05,2.5512,481.54,4.8803,0,81.537,28803,-2.3638e+06,0,0,0,464.06,0.00034841,0,,0.016,9,0.016,0
1.22,5.2131e-06,1.5434e+06,0,2.537e-05,2.5508,480.59,5.641,0,81.615,28749,-2.364e+06,0,0,0,464.04,0.00034875,0,,0.032,9,0.032,0
1.2188,5.2079e-06,1.5418e+06,0,2.537e-05,2.5504,480.02,6.3812,0,81.667,28720,-2.3641e+06,0,0,0,464.03,0.00034897,0,,0.048,9,0.048,0
1.2175,5.2026e-06,1.5402e+06,0,2.5369e-05,2.55,479.45,7.1213,0,81.72,28691,-2.3642e+06,0,0,0,464.02,0.00034919,0,,0.064,9,0.064,0
1.2163,5.1973e-06,1.5386e+06,0,2.5369e-05,2.5496,478.88,7.8615,0,81.772,28662,-2.3643e+06,0,0,0,464.01,0.00034941,0,,0.08,9,0.08,0
1.215,5.1915e-06,1.5368e+06,0,2.5369e-05,2.5492,478.26,8.5849,0,81.829,28629,-2.3644e+06,0,0,0,464,0.00034965,0,,0.096,9,0.096,0
1.2134,5.185e-06,1.5349e+06,0,2.5368e-05,2.5489,477.58,9.2845,0,81.893,28593,-2.3645e+06,0,0,0,463.99,0.00034993,0,,0.112,9,0.112,0
1.2119,5.1785e-06,1.5329e+06,0,2.5368e-05,2.5486,476.89,9.9841,0,81.957,28557,-2.3646e+06,0,0,0,463.97,0.0003502,0,,0.128,9,0.128,0
1.2104,5.172e-06,1.5309e+06,0,2.5367e-05,2.5482,476.21,10.684,0,82.021,28520,-2.3647e+06,0,0,0,463.96,0.00035047,0,,0.144,9,0.144,0
1.2089,5.1655e-06,1.5289e+06,0,2.5367e-05,2.5479,475.52,11.383,0,82.085,28484,-2.3648e+06,0,0,0,463.95,0.00035075,0,,0.16,9,0.16,0
