"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
15.78,0.22488,8.605,0.65809,1,0,-8.1,0,0
15.778,0.22554,8.6026,0.65803,1,0.0731,-8.0269,0,0
15.774,0.22632,8.5995,0.65796,1,0.1462,-7.9538,0,0
15.771,0.22715,8.5959,0.65788,1,0.2193,-7.8807,0,0
15.765,0.22805,8.5907,0.65777,1,0.2924,-7.8076,0,0
15.759,0.229,8.5844,0.65763,1,0.3655,-7.7345,0,0
15.753,0.22995,8.5781,0.65749,1,0.4386,-7.6614,0,0
15.746,0.23103,8.5717,0.65735,1,0.5117,-7.5883,0,0
15.739,0.23275,8.5647,0.65719,1,0.5848,-7.5152,0,0
15.731,0.23447,8.5576,0.65704,1,0.6579,-7.4421,0,0
15.724,0.23619,8.5506,0.65688,1,0.731,-7.369,0,0
15.717,0.2379,8.5435,0.65673,1,0.8041,-7.2959,0,0
15.709,0.23962,8.5365,0.65657,1,0.8772,-7.2228,0,0
15.702,0.24134,8.5294,0.65642,1,0.9503,-7.1497,0,0
15.693,0.24339,8.5208,0.65623,1,1.0234,-7.0766,0,0
15.68,0.2462,8.5085,0.65596,1,1.0965,-7.0035,0,0
15.668,0.24902,8.4963,0.65569,1,1.1696,-6.9304,0,0
15.655,0.25183,8.484,0.65542,1,1.2427,-6.8573,0,0
15.642,0.25464,8.4717,0.65514,1,1.3158,-6.7842,0,0
15.629,0.25746,8.4595,0.65487,1,1.3889,-6.7111,0,0
15.616,0.26027,8.4472,0.6546,1,1.462,-6.638,0,0
15.601,0.26358,8.4326,0.65428,1,1.5351,-6.5649,0,0
15.582,0.26764,8.4145,0.65388,1,1.6082,-6.4918,0,0
15.563,0.2717,8.3964,0.65347,1,1.6813,-6.4187,0,0
15.544,0.27576,8.3783,0.65307,1,1.7544,-6.3456,0,0
15.525,0.27982,8.3602,0.65267,1,1.8275,-6.2725,0,0
15.506,0.28388,8.3422,0.65226,1,1.9006,-6.1994,0,0
15.487,0.28794,8.3241,0.65186,1,1.9737,-6.1263,0,0
15.464,0.2926,8.3028,0.65138,1,2.0468,-6.0532,0,0
15.437,0.29806,8.2773,0.65081,1,2.1199,-5.9801,0,0
15.41,0.30351,8.2519,0.65023,1,2.193,-5.907,0,0
15.383,0.30897,8.2265,0.64965,1,2.2661,-5.8339,0,0
15.356,0.31442,8.201,0.64908,1,2.3392,-5.7608,0,0
15.329,0.31988,8.1756,0.6485,1,2.4123,-5.6877,0,0
15.302,0.32533,8.1502,0.64793,1,2.4854,-5.6146,0,0
15.271,0.33143,8.1209,0.64726,1,2.5585,-5.5415,0,0
15.233,0.3384,8.0864,0.64646,1,2.6316,-5.4684,0,0
15.196,0.34537,8.0519,0.64566,1,2.7047,-5.3953,0,0
15.159,0.35233,8.0174,0.64486,1,2.7778,-5.3222,0,0
15.122,0.3593,7.9829,0.64406,1,2.8509,-5.2491,0,0
15.085,0.36627,7.9484,0.64326,1,2.924,-5.176,0,0
15.048,0.37324,7.914,0.64246,1,2.9971,-5.1029,0,0
15.005,0.38086,7.8752,0.64155,1,3.0702,-5.0298,0,0
14.955,0.38954,7.8294,0.64045,1,3.1433,-4.9567,0,0
14.905,0.39823,7.7836,0.63936,1,3.2164,-4.8836,0,0
14.855,0.40692,7.7377,0.63826,1,3.2895,-4.8105,0,0
14.804,0.4156,7.6919,0.63717,1,3.3626,-4.7374,0,0
14.754,0.42429,7.6461,0.63607,1,3.4357,-4.6643,0,0
14.704,0.43298,7.6003,0.63498,1,3.5088,-4.5912,0,0
14.649,0.44217,7.5509,0.63378,1,3.5819,-4.5181,0,0
14.583,0.45269,7.4921,0.63231,1,3.655,-4.445,0,0
14.517,0.46322,7.4334,0.63085,1,3.7281,-4.3719,0,0
14.45,0.47374,7.3746,0.62938,1,3.8012,-4.2988,0,0
14.384,0.48426,7.3158,0.62792,1,3.8743,-4.2257,0,0
14.318,0.49479,7.257,0.62645,1,3.9474,-4.1526,0,0
14.252,0.50531,7.1982,0.62499,1,4.0205,-4.0795,0,0
14.183,0.51604,7.1379,0.62347,1,4.0936,-4.0064,0,0
14.099,0.52832,7.0658,0.62158,1,4.1667,-3.9333,0,0
14.014,0.54059,6.9936,0.61968,1,4.2398,-3.8602,0,0
13.93,0.55286,6.9215,0.61779,1,4.3129,-3.7871,0,0
13.845,0.56513,6.8494,0.61589,1,4.386,-3.714,0,0
13.761,0.5774,6.7773,0.61399,1,4.4591,-3.6409,0,0
13.677,0.58967,6.7051,0.6121,1,4.5322,-3.5678,0,0
13.592,0.60194,6.633,0.6102,1,4.6053,-3.4947,0,0
13.495,0.61541,6.5533,0.60797,1,4.6784,-3.4216,0,0
13.396,0.62898,6.4729,0.60571,1,4.7515,-3.3485,0,0
13.298,0.64255,6.3925,0.60346,1,4.8246,-3.2754,0,0
13.199,0.65612,6.3121,0.6012,1,4.8977,-3.2023,0,0
13.1,0.66968,6.2317,0.59894,1,4.9708,-3.1292,0,0
13.002,0.68325,6.1513,0.59668,1,5.0439,-3.0561,0,0
12.903,0.69682,6.071,0.59442,1,5.117,-2.983,0,0
12.8,0.711,5.9892,0.59199,1,5.1901,-2.9099,0,0
12.694,0.72545,5.9068,0.58946,1,5.2632,-2.8368,0,0
12.588,0.73991,5.8243,0.58694,1,5.3363,-2.7637,0,0
12.482,0.75437,5.7419,0.58442,1,5.4094,-2.6906,0,0
12.376,0.76883,5.6594,0.58189,1,5.4825,-2.6175,0,0
12.27,0.78329,5.577,0.57937,1,5.5556,-2.5444,0,0
12.164,0.79775,5.4946,0.57685,1,5.6287,-2.4713,0,0
12.105,0.80916,5.4473,0.57539,1,5.7018,-2.3982,0,0
12.026,0.82243,5.3881,0.5735,1,5.7749,-2.3251,0,0
11.876,0.84227,5.2773,0.56993,1,5.848,-2.252,0,0
11.734,0.86085,5.1727,0.5665,1,5.9211,-2.1789,0,0
11.592,0.87932,5.0698,0.56308,1,5.9942,-2.1058,0,0
11.443,0.89953,4.9637,0.55953,1,6.0673,-2.0327,0,0
11.284,0.9199,4.8491,0.55554,1,6.1404,-1.9596,0,0
11.15,0.93816,4.7507,0.55195,1,6.2135,-1.8865,0,0
11.01,0.95636,4.6556,0.54854,1,6.2866,-1.8134,0,0
10.869,0.97455,4.5605,0.54513,1,6.3597,-1.7403,0,0
10.728,0.99275,4.4654,0.54171,1,6.4328,-1.6672,0,0
10.588,1.0111,4.3721,0.53829,1,6.5059,-1.5941,0,0
10.452,1.0298,4.2824,0.53485,1,6.579,-1.521,0,0
10.315,1.0485,4.1928,0.5314,1,6.6521,-1.4479,0,0
10.178,1.0672,4.1031,0.52795,1,6.7252,-1.3748,0,0
10.04,1.0864,4.0143,0.52438,1,6.7983,-1.3017,0,0
9.9003,1.1059,3.926,0.52074,1,6.8714,-1.2286,0,0
9.7611,1.1254,3.8376,0.51709,1,6.9445,-1.1555,0,0
9.6219,1.145,3.7493,0.51344,1,7.0176,-1.0824,0,0
9.4894,1.1643,3.6671,0.5098,1,7.0907,-1.0093,0,0
9.3577,1.1836,3.5856,0.50615,1,7.1638,-0.9362,0,0
9.226,1.2029,3.504,0.5025,1,7.2369,-0.8631,0,0
9.095,1.222,3.4244,0.4989,1,7.31,-0.79,0,0
8.9673,1.2403,3.353,0.49552,1,7.3831,-0.7169,0,0
8.8396,1.2586,3.2817,0.49214,1,7.4562,-0.6438,0,0
8.7119,1.2769,3.2104,0.48876,1,7.5293,-0.5707,0,0
8.5842,1.2952,3.139,0.48538,1,7.6024,-0.4976,0,0
8.4565,1.3135,3.0677,0.482,1,7.6755,-0.4245,0,0
8.3288,1.3318,2.9964,0.47861,1,7.7486,-0.3514,0,0
8.2011,1.3501,2.925,0.47523,1,7.8217,-0.2783,0,0
8.0801,1.3684,2.8607,0.47191,1,7.8948,-0.2052,0,0
7.9624,1.3866,2.7997,0.4686,1,7.9679,-0.1321,0,0
7.8446,1.4049,2.7386,0.4653,1,8.041,-0.059,0,0
7.7269,1.4231,2.6776,0.462,1,8.1141,0.0141,0,0
7.6091,1.4414,2.6166,0.4587,1,8.1872,0.0872,0,0
7.4913,1.4596,2.5555,0.45539,1,8.2603,0.1603,0,0
7.3736,1.4779,2.4945,0.45209,1,8.3334,0.2334,0,0
7.2575,1.496,2.4349,0.44882,1,8.4065,0.3065,0,0
7.1526,1.5137,2.3845,0.44572,1,8.4796,0.3796,0,0
7.0477,1.5314,2.3341,0.44262,1,8.5527,0.4527,0,0
6.9429,1.549,2.2837,0.43953,1,8.6258,0.5258,0,0
