"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      0.1015537222,       2.400625416,       2.418411867,       5.501737494,      -5.639241926
          0,           0,           1,   -0.004884561377,       2.310986977,       2.318450019,       5.397515178,      -5.670872847
          0,           0,           2,    -0.09382049873,       2.201876364,       2.245304614,       5.305425259,        -5.7058447
          0,           0,           3,     -0.1583173683,       2.121588742,       2.189862709,       5.240451328,       -5.73995841
          0,           0,           4,     -0.2054400619,       2.067847274,       2.145385957,       5.194810036,       -5.77143693
          0,           0,           5,     -0.2419045351,       2.028799989,       2.108093092,       5.159313672,      -5.799935736
          0,           0,           6,     -0.2720087303,       1.997618441,       2.075466108,       5.129048618,      -5.825742157
          0,           0,           7,     -0.2983004329,         1.9708596,       2.045719725,        5.10182309,      -5.849380727
          0,           0,           8,     -0.3222096467,       1.946782043,        2.01789942,       5.076636305,       -5.87141035
          0,           0,           9,     -0.3445035007,       1.924278878,       1.991565882,       5.053023444,      -5.892333167
          0,           0,          10,     -0.3655775378,       1.902566529,        1.96673141,        5.03072222,       -5.91252558
          0,           0,          11,     -0.3856203527,       1.881109575,       1.943549001,       5.009567026,      -5.932212238
          0,           0,          12,     -0.4047314762,        1.85960815,       1.922074863,       4.989420576,      -5.951460856
          0,           0,          13,     -0.4229790119,       1.837865448,       1.902161366,       4.970140619,      -5.970256468
          0,           0,          14,     -0.4404418314,       1.815705263,       1.883518902,       4.951559266,      -5.988623992
          0,           0,          15,     -0.4571866072,       1.793081138,       1.865708473,       4.933554129,      -6.006672471
          0,           0,          16,     -0.4733408584,       1.770180791,       1.848267051,       4.915999748,      -6.024604045
          0,           0,          17,     -0.4891160857,       1.747238527,       1.830907921,       4.898708645,      -6.042692101
          0,           0,          18,      -0.504753826,       1.724295234,       1.813459026,       4.881443702,      -6.061179026
          0,           0,          19,     -0.5204313653,       1.701113832,        1.79586679,       4.864024113,      -6.080203712
          0,           0,          20,      -0.536209957,        1.67720012,       1.778155063,       4.846395779,       -6.09975588
          0,           0,          21,     -0.5521206574,       1.652072185,       1.760346436,       4.828496173,      -6.119839908
          0,           0,          22,     -0.5682565735,       1.625336365,       1.742266787,       4.810170117,      -6.140297901
          0,           0,          23,     -0.5847205217,       1.596539168,       1.723780474,       4.791160961,      -6.161156617
          0,           0,          24,     -0.6015413679,       1.565056692,       1.704743532,       4.771398613,      -6.182308343
          0,           0,          25,     -0.6185515436,       1.530508266,       1.685338397,       4.751151139,      -6.203865866
          0,           0,          26,     -0.6354520736,       1.493138373,       1.666223804,       4.730993947,      -6.226310924
          0,           0,          27,     -0.6520594719,       1.453752025,       1.648057824,       4.711364124,      -6.250049825
          0,           0,          28,     -0.6683282692,       1.413429605,       1.630907726,       4.692238031,       -6.27512318
          0,           0,          29,     -0.6840087689,       1.373227644,       1.613937868,       4.673619787,      -6.300973453
          0,           0,          30,      -0.698369342,       1.334055927,       1.595564595,       4.656188444,      -6.326130623
          0,           0,          31,     -0.7101523268,       1.296473131,       1.574026036,       4.641361056,      -6.348336506
          0,           0,          32,     -0.7174856588,       1.260262471,       1.548208603,       4.631537703,      -6.362764265
          0,           0,          33,     -0.7168254668,       1.224282536,       1.520216188,       4.631398476,      -6.362439748
          0,           0,          34,     -0.7030467766,       1.187612081,        1.50060787,        4.64737434,      -6.347178524
          0,           0,          35,     -0.6758269366,       1.151607412,       1.504714409,       4.678179595,      -6.328902556
