"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      0.6527146689,       3.448038428,       2.934526823,       6.184896078,      -3.066854262
          0,           0,           1,       0.620999094,       3.401903577,       2.868929084,       6.124485311,      -2.727762123
          0,           0,           2,      0.5480118935,       3.323631071,       2.839877923,       6.032460962,      -2.476034283
          0,           0,           3,      0.5641085999,       3.311796845,       2.892502283,       6.037361803,      -2.491404172
          0,           0,           4,      0.5332665936,       3.261183463,       2.832241213,       5.994029117,      -2.433641599
          0,           0,           5,      0.5374604996,       3.266291029,       2.819042044,       6.000661297,      -2.345317993
          0,           0,           6,      0.6430921512,       3.349640516,       2.931067621,       6.125280447,      -2.384966249
          0,           0,           7,      0.6248527004,       3.313220148,       2.848323829,       6.095605855,      -2.377215952
          0,           0,           8,      0.6251590053,       3.320874482,       2.882337726,       6.096062118,      -2.377354944
          0,           0,           9,      0.7075212675,       3.385848088,       3.002853399,       6.200897845,      -2.436466748
          0,           0,          10,      0.6771409461,       3.348672803,       2.912521377,        6.15460482,      -2.432124201
          0,           0,          11,       0.665187212,       3.342152766,       2.913572721,       6.153074039,      -2.443654803
          0,           0,          12,      0.7236905305,       3.402859581,       3.007825475,       6.217537232,      -2.497769358
          0,           0,          13,      0.6824307725,       3.356149513,       2.916536451,       6.161968327,      -2.515206711
          0,           0,          14,      0.6891554207,       3.344708812,       2.940476423,       6.166959601,      -2.517443946
          0,           0,          15,      0.7579784661,       3.405292734,       3.039721498,       6.254788163,      -2.502400605
          0,           0,          16,      0.7158127297,       3.345884371,       2.947249449,       6.194170544,      -2.489773909
          0,           0,          17,      0.6863480212,       3.339267866,       2.927066907,       6.162869809,      -2.453756822
          0,           0,          18,      0.7611212811,       3.420674829,       3.059274344,        6.24980442,      -2.404829264
          0,           0,          19,      0.7429662221,       3.389650014,       2.984571721,       6.222546408,       -2.37503732
          0,           0,          20,      0.7303077222,       3.385381286,       2.975199976,       6.208379343,      -2.330747449
          0,           0,          21,      0.8131575169,       3.490549072,       3.108643656,       6.318588066,      -2.295969422
          0,           0,          22,      0.7838242467,       3.438358589,       3.012671581,       6.276800115,       -2.28467735
          0,           0,          23,      0.7798835819,        3.43457793,       3.021771502,       6.248789873,       -2.22527195
          0,           0,          24,      0.8766906417,       3.563603936,       3.167271408,       6.369887349,      -2.147675313
          0,           0,          25,      0.8347465841,       3.490244441,       3.056442711,       6.314971901,      -2.120783102
          0,           0,          26,      0.8008193853,       3.466117592,       3.061488358,       6.285961586,      -2.072747859
          0,           0,          27,      0.8562888511,       3.528111582,       3.159564322,       6.364577254,      -2.004718409
          0,           0,          28,      0.8304888422,       3.476200354,       3.066757493,       6.318870064,        -1.9744364
          0,           0,          29,      0.8028536446,       3.445310746,       3.045020734,       6.284087457,       -1.93022411
          0,           0,          30,       0.857555279,       3.506416841,        3.16926054,       6.352976424,      -1.882930739
          0,           0,          31,      0.8249853844,       3.457113797,        3.08290491,       6.314339917,      -1.871313905
          0,           0,          32,      0.8021496113,       3.445149047,       3.056848083,       6.288818883,      -1.837061016
          0,           0,          33,      0.8602369945,       3.505223944,       3.167460943,        6.35929274,      -1.785166937
          0,           0,          34,      0.8233269669,       3.450932545,        3.07781331,       6.307097377,      -1.769376635
          0,           0,          35,      0.7980859312,       3.436209195,       3.058207317,       6.282922565,      -1.735819576
          0,           0,          36,      0.8568160192,       3.515869308,       3.173272369,       6.358216885,      -1.712955653
          0,           0,          37,      0.8208335077,       3.464367938,       3.079946607,       6.302908759,      -1.709251399
          0,           0,          38,      0.7928449732,        3.44826939,       3.052906921,       6.278543603,      -1.671874669
          0,           0,          39,      0.8462188086,       3.520581866,       3.158593508,       6.353006983,      -1.636936027
          0,           0,          40,      0.8071701427,       3.460176942,       3.074020589,       6.284591008,      -1.620163541
          0,           0,          41,      0.7842310174,       3.449775792,       3.053929116,       6.260512535,      -1.583364868
          0,           0,          42,      0.8510830298,       3.533076886,       3.150322893,       6.355710344,       -1.55583096
          0,           0,          43,        0.79525507,       3.471209208,       3.058866777,       6.284703361,      -1.543265248
          0,           0,          44,      0.7722755076,       3.443159177,       3.037984359,       6.258875545,       -1.51883122
          0,           0,          45,      0.8065716298,       3.486532368,       3.108286776,       6.305711526,      -1.479427096
          0,           0,          46,      0.7545164333,       3.424372655,       3.018782568,       6.238579923,      -1.467310857
          0,           0,          47,      0.7234945225,       3.404428264,       2.993417395,       6.213685187,      -1.437820524
          0,           0,          48,      0.7621245575,       3.458468469,       3.063989117,       6.271062962,       -1.38589579
          0,           0,          49,      0.6991129067,       3.377115876,        2.96140646,       6.192008974,      -1.373236772
          0,           0,          50,      0.6691782067,       3.354607758,       2.931010625,       6.156303419,      -1.345432341
          0,           0,          51,       0.730681469,        3.42542817,       3.021898725,       6.235844542,      -1.292175849
          0,           0,          52,      0.6761122084,       3.369003139,       2.928100998,       6.172623261,      -1.277448855
          0,           0,          53,      0.6574289907,       3.361882578,       2.912513335,       6.161875992,      -1.244525745
          0,           0,          54,       0.698722045,       3.406519257,       2.975169885,       6.224387027,      -1.186578022
          0,           0,          55,      0.6492363927,       3.344381434,       2.887811534,       6.154059314,      -1.175391481
          0,           0,          56,      0.6140190844,       3.307123852,       2.855298418,       6.108981365,      -1.151982634
          0,           0,          57,      0.6341521471,       3.337071419,       2.912753541,       6.154724243,      -1.097369409
          0,           0,          58,      0.5972851208,       3.291896768,       2.848483862,       6.111954787,      -1.082646609
          0,           0,          59,      0.5857820385,       3.294065349,       2.837623931,       6.113507642,      -1.050905742
          0,           0,          60,      0.6599396589,        3.36737821,       2.918874992,       6.194415624,     -0.9928764474
          0,           0,          61,      0.6122803903,       3.318449467,       2.855257859,       6.140541142,     -0.9830594526
          0,           0,          62,      0.6139942213,       3.317567639,       2.846140709,        6.14092247,     -0.9567124849
          0,           0,          63,      0.6715174948,        3.36957841,       2.910262274,       6.203166588,     -0.8905119387
          0,           0,          64,      0.6219190887,       3.304952847,       2.841700063,       6.138938961,     -0.8801775474
