,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,Z
49,7.1596,1834400.0,0.46206,1217.1,-8.6092,0,692350.0,8.4031e+18,325.59,1,3.5819,-4.5181,0,0,802170.500031296,1.000061434624765
50,7.1253,1826900.0,0.47246,1237.0,-8.5433,0,687740.0,8.3377e+18,324.98,1,3.655,-4.445,0,0,802065.409438388,1.0000362492821535
51,7.0911,1819400.0,0.48286,1257.0,-8.4773,0,683130.0,8.2723e+18,324.36,1,3.7281,-4.3719,0,0,802030.6549297138,1.0000107931643865
52,7.0569,1811900.0,0.49325,1276.9,-8.4114,0,678530.0,8.2069e+18,323.74,1,3.8012,-4.2988,0,0,802071.5886737052,0.9999854671180763
53,7.0193,1803700.0,0.5043,1297.0,-8.3539,0,673490.0,8.1353e+18,323.05,1,3.8743,-4.2257,0,0,802013.5773223118,0.9999574404623726
54,6.9804,1795100.0,0.51564,1317.1,-8.3001,0,668270.0,8.0612e+18,322.33,1,3.9474,-4.1526,0,0,801972.4544313557,0.999928364889258
55,6.9414,1786500.0,0.52697,1337.2,-8.2464,0,663040.0,7.987e+18,321.61,1,4.0205,-4.0795,0,0,801987.7826944358,0.9998994621346424
56,6.9016,1777800.0,0.5384,1357.2,-8.1906,0,657730.0,7.9116e+18,320.88,1,4.0936,-4.0064,0,0,802035.0217211903,0.9998703393676421
57,6.8566,1767800.0,0.55059,1376.5,-8.1204,0,651790.0,7.8272e+18,320.06,1,4.1667,-3.9333,0,0,801822.6172120176,0.999837845983846
58,6.8115,1757800.0,0.56278,1395.9,-8.0501,0,645850.0,7.7428e+18,319.23,1,4.2398,-3.8602,0,0,801682.6870323897,0.9998051867169993
59,6.7664,1747900.0,0.57497,1415.2,-7.9799,0,639900.0,7.6584e+18,318.41,1,4.3129,-3.7871,0,0,801600.2045117094,0.9997731779155256
60,6.7202,1737600.0,0.58727,1433.7,-7.759,0,633840.0,7.5723e+18,317.56,1,4.386,-3.714,0,0,801513.9938434869,0.9997402328191581
61,6.6729,1727200.0,0.59966,1451.3,-7.3994,0,627670.0,7.4846e+18,316.69,1,4.4591,-3.6409,0,0,801408.5759418664,0.9997067754475646
62,6.6256,1716700.0,0.61205,1468.8,-7.0399,0,621500.0,7.397e+18,315.82,1,4.5322,-3.5678,0,0,801364.3584703403,0.999673598495377
63,6.5783,1706300.0,0.62444,1486.4,-6.6803,0,615330.0,7.3094e+18,314.94,1,4.6053,-3.4947,0,0,801378.5551173005,0.99964030005062
64,6.5275,1695200.0,0.63809,1504.1,-6.3835,0,608680.0,7.215e+18,313.95,1,4.6784,-3.4216,0,0,801652.9246646452,0.9996030359740979
65,6.4764,1684000.0,0.65184,1521.9,-6.0919,0,602000.0,7.1201e+18,312.95,1,4.7515,-3.3485,0,0,802022.983326314,0.9995657198430539
66,6.4253,1672900.0,0.66559,1539.6,-5.8003,0,595320.0,7.0252e+18,311.94,1,4.8246,-3.2754,0,0,802458.7514432851,0.9995283445942899
67,6.3716,1661000.0,0.67956,1556.4,-5.6709,0,588320.0,6.9259e+18,310.88,1,4.8977,-3.2023,0,0,802673.5891523808,0.9994895002950684
68,6.3116,1647200.0,0.694,1570.8,-5.9167,0,580600.0,6.8162e+18,309.69,1,4.9708,-3.1292,0,0,802280.3296409384,0.9994462651240513
69,6.2516,1633400.0,0.70845,1585.2,-6.1626,0,572880.0,6.7066e+18,308.51,1,5.0439,-3.0561,0,0,801927.5558652183,0.9994039561515723
70,6.1917,1619600.0,0.7229,1599.6,-6.4084,0,565160.0,6.597e+18,307.32,1,5.117,-2.983,0,0,801602.2959108067,0.9993617597157879
71,6.1334,1606400.0,0.73714,1612.5,-6.2338,0,557740.0,6.4916e+18,306.16,1,5.1901,-2.9099,0,0,801572.9543995432,0.9993210370280567
72,6.0759,1593500.0,0.75129,1624.5,-5.8623,0,550460.0,6.3882e+18,305.0,1,5.2632,-2.8368,0,0,801701.3610920508,0.9992806658309552
73,6.0184,1580600.0,0.76543,1636.6,-5.4908,0,543180.0,6.2848e+18,303.85,1,5.3363,-2.7637,0,0,801841.5019536454,0.9992412260608773
74,5.9608,1567700.0,0.77959,1648.6,-5.127,0,535890.0,6.1813e+18,302.7,1,5.4094,-2.6906,0,0,801995.7368828617,0.999202329676392
75,5.8995,1553700.0,0.79448,1658.3,-5.0395,0,528200.0,6.0721e+18,301.42,1,5.4825,-2.6175,0,0,802129.3491540704,0.999159057709885
76,5.8381,1539800.0,0.80936,1668.1,-4.9519,0,520510.0,5.9629e+18,300.15,1,5.5556,-2.5444,0,0,802254.7973768875,0.9991168272906188
77,5.7768,1525800.0,0.82425,1677.9,-4.8643,0,512820.0,5.8538e+18,298.87,1,5.6287,-2.4713,0,0,802380.6749212047,0.9990748119639932
78,5.7144,1511600.0,0.83925,1686.5,-4.5872,0,505050.0,5.7435e+18,297.57,1,5.7018,-2.3982,0,0,802455.1333415012,0.9990327472926912
79,5.6501,1496800.0,0.85447,1693.2,-3.9933,0,497160.0,5.6313e+18,296.22,1,5.7749,-2.3251,0,0,802495.6085771013,0.9989894647392048
80,5.5858,1482000.0,0.86968,1699.8,-3.3994,0,489260.0,5.5192e+18,294.87,1,5.848,-2.252,0,0,802476.3950180706,0.9989469461485765
81,5.5215,1467200.0,0.8849,1706.5,-2.8055,0,481370.0,5.4071e+18,293.52,1,5.9211,-2.1789,0,0,802437.812294896,0.9989051817028158
82,5.4562,1452100.0,0.90044,1711.4,-2.2557,0,473420.0,5.2943e+18,292.11,1,5.9942,-2.1058,0,0,802523.1680126375,0.9988617537710976
83,5.3904,1436800.0,0.91613,1715.5,-1.7247,0,465460.0,5.1812e+18,290.68,1,6.0673,-2.0327,0,0,802663.7396615137,0.9988183140585217
84,5.3246,1421600.0,0.93181,1719.6,-1.1937,0,457500.0,5.0681e+18,289.25,1,6.1404,-1.9596,0,0,802727.312327929,0.9987757419197877
85,5.2587,1406300.0,0.94752,1723.7,-0.66483,0,449530.0,4.955e+18,287.82,1,6.2135,-1.8865,0,0,802720.7312134351,0.9987341012523507
86,5.1905,1390400.0,0.96384,1725.0,-0.21771,0,441440.0,4.8401e+18,286.3,1,6.2866,-1.8134,0,0,802962.832120137,0.9986897862642228
87,5.1224,1374500.0,0.98017,1726.3,0.22942,0,433360.0,4.7253e+18,284.78,1,6.3597,-1.7403,0,0,803134.1356680588,0.9986464374932208
88,5.0542,1358600.0,0.99649,1727.7,0.67654,0,425270.0,4.6105e+18,283.26,1,6.4328,-1.6672,0,0,803166.0275211764,0.998604158931937
89,4.9854,1342400.0,1.013,1728.0,1.1205,0,417160.0,4.4953e+18,281.71,1,6.5059,-1.5941,0,0,803210.956757063,0.9985617005911933
90,4.9152,1325900.0,1.03,1726.4,1.558,0,409000.0,4.3795e+18,280.1,1,6.579,-1.521,0,0,803465.9081729467,0.9985178737097313
91,4.8449,1309300.0,1.047,1724.8,1.9954,0,400850.0,4.2637e+18,278.5,1,6.6521,-1.4479,0,0,803544.9427658605,0.9984756468524677
92,4.7747,1292800.0,1.064,1723.2,2.4329,0,392690.0,4.1478e+18,276.89,1,6.7252,-1.3748,0,0,803369.0246030313,0.9984342538941176
93,4.704,1276000.0,1.0813,1719.8,2.7898,0,384590.0,4.0327e+18,275.23,1,6.7983,-1.3017,0,0,803337.189210372,0.9983916640630973
94,4.633,1259000.0,1.0989,1715.4,3.1,0,376510.0,3.9181e+18,273.54,1,6.8714,-1.2286,0,0,803338.8557362895,0.9983489580994775
95,4.5619,1242100.0,1.1164,1711.1,3.4102,0,368430.0,3.8034e+18,271.85,1,6.9445,-1.1555,0,0,802910.4150666158,0.998307630391245
96,4.4909,1225200.0,1.1339,1706.7,3.7204,0,360360.0,3.6887e+18,270.16,1,7.0176,-1.0824,0,0,802137.6566121631,0.9982677039759306
97,4.4209,1208300.0,1.1518,1700.1,3.9936,0,352530.0,3.5776e+18,268.42,1,7.0907,-1.0093,0,0,801902.8255105236,0.9982258195159405
98,4.351,1191500.0,1.1697,1693.3,4.2631,0,344740.0,3.4669e+18,266.67,1,7.1638,-0.9362,0,0,801354.6576229549,0.998184736249385
99,4.2811,1174600.0,1.1876,1686.4,4.5326,0,336940.0,3.3561e+18,264.93,1,7.2369,-0.8631,0,0,800350.0532484151,0.9981456932209398
100,4.2114,1157700.0,1.2053,1679.0,4.7519,0,329210.0,3.2464e+18,263.18,1,7.31,-0.79,0,0,798860.1838406271,0.9981074037467257
101,4.1427,1140700.0,1.2224,1668.6,4.7503,0,321810.0,3.1413e+18,261.46,1,7.3831,-0.7169,0,0,797132.6144212615,0.998070221528195
102,4.074,1123600.0,1.2395,1658.3,4.7488,0,314400.0,3.0361e+18,259.74,1,7.4562,-0.6438,0,0,794913.6453456908,0.9980346864571684
103,4.0053,1106600.0,1.2566,1647.9,4.7472,0,307000.0,2.931e+18,258.02,1,7.5293,-0.5707,0,0,792230.428365693,0.9980007609679263
104,3.9391,1090300.0,1.274,1637.8,5.2282,0,299910.0,2.8304e+18,256.32,1,7.6024,-0.4976,0,0,790135.3780761784,0.9979674566722172
105,3.8763,1075100.0,1.2917,1628.0,6.342,0,293250.0,2.7357e+18,254.63,1,7.6755,-0.4245,0,0,788974.3895186753,0.9979333107619485
106,3.8136,1059900.0,1.3093,1618.2,7.4558,0,286580.0,2.6411e+18,252.94,1,7.7486,-0.3514,0,0,787211.3106551471,0.9979007659909047
107,3.7508,1044700.0,1.327,1608.4,8.5695,0,279920.0,2.5464e+18,251.25,1,7.8217,-0.2783,0,0,785066.3708993697,0.9978697607641516
108,3.6841,1028000.0,1.3453,1595.3,8.875,0,273000.0,2.4482e+18,249.43,1,7.8948,-0.2052,0,0,782200.9091984009,0.9978362879101659
109,3.6155,1010600.0,1.3639,1580.7,8.8005,0,265960.0,2.3482e+18,247.56,1,7.9679,-0.1321,0,0,778670.075178787,0.9978033116737286
110,3.5469,993160.0,1.3825,1566.1,8.7259,0,258920.0,2.2482e+18,245.68,1,8.041,-0.059,0,0,774511.8034448621,0.9977719397106878
111,3.4783,975760.0,1.4011,1551.5,8.6514,0,251880.0,2.1482e+18,243.81,1,8.1141,0.0141,0,0,769703.7864807044,0.9977432528675758
112,3.4154,960160.0,1.4204,1537.8,9.4567,0,245540.0,2.0583e+18,241.97,1,8.1872,0.0872,0,0,767021.5111775366,0.9977118784181064
113,3.3532,944740.0,1.4397,1524.2,10.354,0,239280.0,1.9694e+18,240.15,1,8.2603,0.1603,0,0,763980.2667146629,0.9976826579613292
114,3.291,929330.0,1.459,1510.6,11.252,0,233020.0,1.8804e+18,238.32,1,8.3334,0.2334,0,0,760314.5486682241,0.997654962370569
115,3.2281,913640.0,1.4785,1496.3,11.941,0,226730.0,1.7911e+18,236.46,1,8.4065,0.3065,0,0,756072.1009503771,0.9976282375235042
116,3.1608,896130.0,1.4987,1477.8,11.235,0,220220.0,1.6987e+18,234.46,1,8.4796,0.3796,0,0,750985.7305436381,0.9975992884581658
117,3.0935,878620.0,1.5188,1459.3,10.529,0,213710.0,1.6063e+18,232.45,1,8.5527,0.4527,0,0,745072.18151736,0.9975724022231122
118,3.0263,861110.0,1.539,1440.9,9.823,0,207210.0,1.5139e+18,230.44,1,8.6258,0.5258,0,0,738509.3167875513,0.9975481161493586
119,2.9626,844610.0,1.559,1423.2,9.4841,0,201090.0,1.4269e+18,228.5,1,8.6989,0.5989,0,0,732384.548724168,0.9975255282379778
120,2.9061,830160.0,1.5785,1407.2,9.8844,0,195740.0,1.351e+18,226.67,1,8.772,0.672,0,0,727991.2715856881,0.9975013222876759
121,2.8496,815710.0,1.5981,1391.3,10.285,0,190390.0,1.2751e+18,224.84,1,8.8451,0.7451,0,0,723043.8803016973,0.9974792598483891
122,2.7931,801260.0,1.6176,1375.3,10.685,0,185040.0,1.1991e+18,223.01,1,8.9182,0.8182,0,0,717370.6910272051,0.9974594711790513
123,2.7376,786820.0,1.6366,1358.4,10.401,0,179910.0,1.1263e+18,221.21,1,8.9913,0.8913,0,0,711531.3528527025,0.997440483887247
124,2.6831,772400.0,1.6552,1340.6,9.5208,0,174970.0,1.0561e+18,219.44,1,9.0644,0.9644,0,0,705532.232342041,0.9974225555009952
125,2.6286,757970.0,1.6738,1322.8,8.64,0,170030.0,9.8597e+17,217.67,1,9.1375,1.0375,0,0,698924.9233535001,0.9974069081852056
126,2.5741,743550.0,1.6924,1305.0,7.7593,0,165090.0,9.1581e+17,215.9,1,9.2106,1.1106,0,0,691695.6157089707,0.9973936765521157
127,2.5272,731190.0,1.7098,1289.4,7.5223,0,160890.0,8.5615e+17,214.29,1,9.2837,1.1837,0,0,686153.6646927415,0.9973790925230523
128,2.4835,719700.0,1.7267,1274.7,7.552,0,156990.0,8.0084e+17,212.75,1,9.3568,1.2568,0,0,681066.1837680123,0.9973649765767261
129,2.4397,708200.0,1.7437,1260.1,7.5817,0,153100.0,7.4553e+17,211.21,1,9.4299,1.3299,0,0,675632.1492518557,0.997352420329398
130,2.3959,696710.0,1.7606,1245.4,7.6115,0,149210.0,6.9022e+17,209.67,1,9.503,1.403,0,0,669663.7338218796,0.9973416769946247
131,2.357,686340.0,1.776,1231.5,6.8759,0,145840.0,6.4248e+17,208.28,1,9.5761,1.4761,0,0,664607.8591401849,0.9973310393422543
132,2.3188,676120.0,1.7911,1217.6,6.0362,0,142550.0,5.9577e+17,206.91,1,9.6492,1.5492,0,0,659351.2560115603,0.9973214187885412
133,2.2806,665910.0,1.8062,1203.8,5.1965,0,139260.0,5.4905e+17,205.54,1,9.7223,1.6223,0,0,653728.7155530608,0.9973132793730484
134,2.2426,655750.0,1.8213,1190.0,4.3748,0,136000.0,5.0263e+17,204.18,1,9.7954,1.6954,0,0,647877.1710265627,0.9973066151557793
135,2.2131,647830.0,1.8336,1179.0,4.2646,0,133520.0,4.6746e+17,203.09,1,9.8685,1.7685,0,0,643680.2113777507,0.9972997401711231
136,2.1837,639920.0,1.8459,1167.9,4.1544,0,131040.0,4.323e+17,202.0,1,9.9416,1.8416,0,0,639252.2858544701,0.9972938132445294
137,2.1543,632000.0,1.8582,1156.8,4.0441,0,128570.0,3.9714e+17,200.9,1,10.015,1.9147,0,0,634639.7014274854,0.9972881400074165
138,2.1266,624540.0,1.8697,1146.3,3.8839,0,126250.0,3.642e+17,199.88,1,10.088,1.9878,0,0,630060.9496375562,0.9972844186814812
139,2.1077,619320.0,1.8774,1138.7,3.4773,0,124700.0,3.4221e+17,199.18,1,10.161,2.0609,0,0,626895.1104526141,0.9972814807127247
140,2.0888,614100.0,1.8851,1131.0,3.0706,0,123150.0,3.2023e+17,198.49,1,10.234,2.134,0,0,623634.9083668127,0.9972794858271656
141,2.0699,608880.0,1.8927,1123.4,2.664,0,121600.0,2.9824e+17,197.79,1,10.307,2.2071,0,0,620221.0870788336,0.9972774017699089
142,2.0544,604530.0,1.8984,1116.9,2.3503,0,120360.0,2.8062e+17,197.26,1,10.38,2.2802,0,0,617201.5630473924,0.9972776183504037
143,2.0476,602300.0,1.899,1113.2,2.2647,0,119880.0,2.7372e+17,197.12,1,10.453,2.3533,0,0,615088.9478431251,0.9972811772577022
144,2.0407,600070.0,1.8997,1109.5,2.1791,0,119390.0,2.6682e+17,196.98,1,10.526,2.4264,0,0,612979.9636399732,0.9972850022609788
145,2.0339,597840.0,1.9004,1105.7,2.0936,0,118900.0,2.5992e+17,196.84,1,10.599,2.4995,0,0,610867.8263248836,0.9972888676091117
146,2.0302,596580.0,1.9006,1103.7,1.8169,0,118640.0,2.5612e+17,196.76,1,10.673,2.5726,0,0,609647.658785912,0.9972906383256445
147,2.0311,596710.0,1.9003,1103.9,1.2652,0,118680.0,2.5679e+17,196.74,1,10.746,2.6457,0,0,609681.0715346294,0.9972886866956265
148,2.032,596850.0,1.9,1104.2,0.71345,0,118730.0,2.5745e+17,196.73,1,10.819,2.7188,0,0,609765.7518769166,0.997287025719061
149,2.0329,596980.0,1.8997,1104.5,0.16172,0,118780.0,2.5811e+17,196.72,1,10.892,2.7919,0,0,609850.3153994876,0.9972853642040391
150,2.0355,597600.0,1.8981,1105.3,-0.38327,0,119000.0,2.6125e+17,196.84,1,10.965,2.865,0,0,610061.4679200796,0.9972865899502129
151,2.0397,598700.0,1.8954,1106.7,-0.92167,0,119390.0,2.6679e+17,197.07,1,11.038,2.9381,0,0,610507.8166581371,0.9972896815877688
152,2.044,599810.0,1.8927,1108.1,-1.4601,0,119780.0,2.7233e+17,197.31,1,11.111,3.0112,0,0,610946.3470914977,0.9972933172967486
153,2.0482,600910.0,1.89,1109.5,-1.9985,0,120170.0,2.7788e+17,197.54,1,11.184,3.0843,0,0,611376.9592472861,0.9972964586051541
154,2.0547,602680.0,1.8869,1111.9,-2.1447,0,120730.0,2.858e+17,197.83,1,11.257,3.1574,0,0,612430.4677511556,0.9972989293228129
155,2.0627,604880.0,1.8834,1115.1,-2.0324,0,121390.0,2.9528e+17,198.15,1,11.33,3.2305,0,0,613743.6153802061,0.9973007862552683
156,2.0707,607090.0,1.8799,1118.2,-1.9201,0,122060.0,3.0477e+17,198.47,1,11.404,3.3036,0,0,615088.8896623534,0.997302501309025
157,2.0786,609300.0,1.8764,1121.4,-1.8078,0,122730.0,3.1426e+17,198.8,1,11.477,3.3767,0,0,616415.7470083545,0.9973048136499574
158,2.0842,610920.0,1.8749,1123.9,-1.7988,0,123150.0,3.2022e+17,198.95,1,11.55,3.4498,0,0,617644.3936437436,0.9973033660037113
159,2.0885,612250.0,1.8745,1126.2,-1.84,0,123450.0,3.2446e+17,199.02,1,11.623,3.5229,0,0,618912.7999930948,0.9973004296899741
160,2.0928,613580.0,1.874,1128.4,-1.8812,0,123750.0,3.287e+17,199.09,1,11.696,3.596,0,0,620121.2605434293,0.9972975062083289
161,2.0972,614910.0,1.8735,1130.7,-1.9223,0,124050.0,3.3295e+17,199.16,1,11.769,3.6691,0,0,621328.3766390193,0.9972945955315009
162,2.0972,615080.0,1.8738,1130.9,-1.5669,0,124060.0,3.332e+17,199.18,1,11.842,3.7422,0,0,621555.4996938132,0.9972954147091624
163,2.0958,614850.0,1.8743,1130.5,-1.0745,0,123980.0,3.3208e+17,199.18,1,11.915,3.8153,0,0,621449.9653719928,0.9972971564721638
164,2.0945,614610.0,1.8748,1130.0,-0.58208,0,123910.0,3.3095e+17,199.19,1,11.988,3.8884,0,0,621394.2844899779,0.9972991982312513
165,2.0931,614380.0,1.8753,1129.6,-0.089671,0,123830.0,3.2983e+17,199.19,1,12.062,3.9615,0,0,621288.174234453,0.9973009396648719
166,2.0859,612600.0,1.8786,1127.0,0.92204,0,123250.0,3.2167e+17,198.95,1,12.135,4.0346,0,0,620317.4295212873,0.9973011791088956
167,2.077,610380.0,1.8828,1123.8,2.0795,0,122540.0,3.1154e+17,198.64,1,12.208,4.1077,0,0,619202.7987898281,0.9973007159189666
168,2.0682,608170.0,1.8869,1120.6,3.237,0,121830.0,3.0141e+17,198.33,1,12.281,4.1808,0,0,618006.9429015698,0.9973003439150325
169,2.0593,605950.0,1.8911,1117.4,4.3945,0,121110.0,2.9128e+17,198.02,1,12.354,4.2539,0,0,616795.799520989,0.9973002867088485
170,2.0378,599960.0,1.9004,1108.6,5.2039,0,119340.0,2.6618e+17,197.16,1,12.427,4.327,0,0,613127.5813901852,0.9972954846249835
171,2.0134,593130.0,1.911,1098.6,5.936,0,117340.0,2.3777e+17,196.19,1,12.5,4.4001,0,0,608876.0089676551,0.9972908567963528
172,1.9889,586300.0,1.9215,1088.6,6.6681,0,115340.0,2.0935e+17,195.22,1,12.573,4.4732,0,0,604396.8274503589,0.997287004885245
