,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,Z
173,2.0742,610690.0,1.8882,1125.0,5.7668,0,122250.0,3.0745e+17,198.43,,12.646,4.5463,0,0,620896.9240764866,0.9972962355616269
174,2.0256,597390.0,1.9096,1105.5,5.8602,0,118270.0,2.5097e+17,196.55,,12.719,4.6194,0,0,612894.9072561888,0.9972881853329609
175,1.9754,583580.0,1.9317,1085.3,5.8898,0,114170.0,1.9274e+17,194.59,,12.792,4.6925,0,0,603966.0115958862,0.9972818638135846
176,1.9273,570480.0,1.955,1066.0,6.1219,0,110270.0,1.3726e+17,192.59,,12.866,4.7656,0,0,596028.1274152698,0.997271962529073
177,1.8796,557510.0,1.9786,1046.8,6.3935,0,106400.0,8.2321e+16,190.58,,12.939,4.8387,0,0,587669.096058465,0.9972640701524964
178,1.8278,543200.0,2.0036,1024.9,6.3304,0,102340.0,2.4721e+16,188.47,,13.012,4.9118,0,0,578203.6889548849,0.997259473606141
179,1.7752,528650.0,2.0289,1002.4,6.2053,0,98250.0,-3.3372e+16,186.34,,13.085,4.9849,0,0,567849.7849574907,0.9972587974102987
180,1.727,515390.0,2.0547,981.81,6.1663,0,94516.0,-8.6402e+16,184.21,,13.158,5.058,0,0,558939.340346843,0.9972523086495075
181,1.6797,502390.0,2.0808,961.62,6.144,0,90850.0,-1.3845e+17,182.09,,13.231,5.1311,0,0,549740.4869467639,0.9972483152633664
182,1.6307,488810.0,2.1087,940.04,6.0159,0,87136.0,-1.912e+17,179.84,,13.304,5.2042,0,0,540232.2206290024,0.9972430642521332
183,1.5814,475100.0,2.1371,918.19,5.8663,0,83411.0,-2.4409e+17,177.57,,13.377,5.2773,0,0,529945.1896401702,0.9972417211786901
184,1.534,461830.0,2.1644,896.44,5.7069,0,79955.0,-2.9318e+17,175.43,,13.45,5.3504,0,0,519946.99457998516,0.9972431586142317
185,1.4871,448660.0,2.1914,874.72,5.5454,0,76555.0,-3.4145e+17,173.31,,13.524,5.4235,0,0,509308.7479133921,0.9972483727638061
186,1.4441,436430.0,2.2171,854.26,5.412,0,73497.0,-3.8487e+17,171.31,,13.597,5.4966,0,0,499576.02480554703,0.9972522170358692
187,1.4019,424420.0,2.2424,834.08,5.285,0,70515.0,-4.2723e+17,169.33,,13.67,5.5697,0,0,489448.63633900054,0.9972584813815986
188,1.3661,414350.0,2.2658,816.96,5.3271,0,68020.0,-4.6265e+17,167.61,,13.743,5.6428,0,0,481277.3307838335,0.9972636398818943
189,1.3319,404770.0,2.2887,800.61,5.4117,0,65649.0,-4.9633e+17,165.95,,13.816,5.7159,0,0,473230.8117644073,0.997270188956053
190,1.2972,395000.0,2.3137,783.89,5.3887,0,63254.0,-5.3033e+17,164.13,,13.889,5.789,0,0,465244.66342305107,0.9972721796586597
191,1.2624,385180.0,2.3394,767.06,5.3353,0,60853.0,-5.6443e+17,162.28,,13.962,5.8621,0,0,456863.8730467845,0.9972762123635812
192,1.2274,375150.0,2.3645,749.5,5.3476,0,58516.0,-5.9762e+17,160.47,,14.035,5.9352,0,0,448130.88287391944,0.9972831743840421
193,1.1923,365040.0,2.3895,731.72,5.3806,0,56199.0,-6.3051e+17,158.68,,14.108,6.0083,0,0,438909.37443399173,0.9972940488673052
194,1.1633,356750.0,2.4123,717.07,5.3299,0,54289.0,-6.5764e+17,157.1,,14.181,6.0814,0,0,431574.86331447476,0.9973002255841049
195,1.1363,349080.0,2.4342,703.5,5.2501,0,52520.0,-6.8276e+17,155.6,,14.254,6.1545,0,0,424624.2231634941,0.9973064723557423
196,1.1095,341330.0,2.4552,689.56,5.4499,0,50810.0,-7.0705e+17,154.16,,14.328,6.2276,0,0,417457.5908157282,0.9973155507364586
197,1.0827,333530.0,2.4758,675.46,5.765,0,49124.0,-7.3098e+17,152.75,,14.401,6.3007,0,0,409976.6506130528,0.9973275926051076
198,1.0594,326780.0,2.4959,663.22,5.8293,0,47658.0,-7.518e+17,151.41,,14.474,6.3738,0,0,403820.1710361937,0.9973338887728498
199,1.0377,320520.0,2.5157,651.89,5.7725,0,46298.0,-7.7112e+17,150.1,,14.547,6.4469,0,0,398159.3842107611,0.9973378910451155
200,1.0161,314270.0,2.5356,640.56,5.7156,0,44937.0,-7.9044e+17,148.8,,14.62,6.52,0,0,392221.0224880749,0.9973444357959206
201,0.99453,308010.0,2.5554,629.23,5.6588,0,43577.0,-8.0976e+17,147.49,,14.693,6.5931,0,0,385959.68035852164,0.9973523999617715
202,0.97351,301880.0,2.5752,617.96,5.5809,0,42291.0,-8.2802e+17,146.21,,14.766,6.6662,0,0,380055.18826052605,0.9973595871323724
203,0.95287,295820.0,2.5949,606.74,5.4895,0,41052.0,-8.4561e+17,144.95,,14.839,6.7393,0,0,374259.91568023886,0.9973669194381455
204,0.93223,289760.0,2.6147,595.51,5.398,0,39813.0,-8.632e+17,143.69,,14.912,6.8124,0,0,368209.9146888541,0.9973762426169525
205,0.91158,283710.0,2.6345,584.28,5.3066,0,38575.0,-8.8079e+17,142.43,,14.986,6.8855,0,0,361883.1809105238,0.9973876063601934
206,0.8923,278040.0,2.6545,573.75,5.2309,0,37426.0,-8.971e+17,141.18,,15.059,6.9586,0,0,356161.1389518282,0.9973955644426551
207,0.87434,272760.0,2.6748,563.88,5.1706,0,36365.0,-9.1217e+17,139.94,,15.132,7.0317,0,0,351087.7171254489,0.9973998075739563
208,0.85637,267480.0,2.6951,554.0,5.1102,0,35303.0,-9.2725e+17,138.7,,15.205,7.1048,0,0,345750.0171941309,0.9974059147096036
209,0.83841,262200.0,2.7154,544.13,5.0499,0,34242.0,-9.4232e+17,137.46,,15.278,7.1779,0,0,340164.0882006647,0.997413850442708
210,0.82129,257140.0,2.7348,534.59,4.988,0,33253.0,-9.5636e+17,136.29,,15.351,7.251,0,0,334832.2249978882,0.9974222454621633
211,0.80538,252400.0,2.7527,525.53,4.924,0,32368.0,-9.6893e+17,135.24,,15.424,7.3241,0,0,329984.2113444976,0.9974311471672247
212,0.78947,247660.0,2.7706,516.46,4.86,0,31483.0,-9.8149e+17,134.18,,15.497,7.3972,0,0,324941.02061668795,0.9974410272680752
213,0.77357,242920.0,2.7886,507.4,4.7959,0,30598.0,-9.9406e+17,133.13,,15.57,7.4703,0,0,319722.2095328604,0.9974531242753297
214,0.75837,238390.0,2.806,498.69,4.8339,0,29762.0,-1.0059e+18,132.12,,15.643,7.5434,0,0,314692.2222201898,0.9974650826172556
215,0.74497,234370.0,2.8219,490.9,5.1274,0,29046.0,-1.0161e+18,131.22,,15.717,7.6165,0,0,310444.9660132715,0.9974745755518732
216,0.73157,230360.0,2.8378,483.1,5.4209,0,28329.0,-1.0263e+18,130.32,,15.79,7.6896,0,0,306042.40688185004,0.997485392071633
217,0.71817,226340.0,2.8538,475.3,5.7144,0,27613.0,-1.0364e+18,129.41,,15.863,7.7627,0,0,301524.51849844493,0.9974968312749979
218,0.70508,222430.0,2.8698,467.7,5.9516,0,26915.0,-1.0464e+18,128.52,,15.936,7.8358,0,0,297056.42101894354,0.997509114833402
219,0.69365,219050.0,2.8862,461.09,5.893,0,26308.0,-1.055e+18,127.65,,16.009,7.9089,0,0,293531.0924217703,0.9975152930753305
220,0.68222,215670.0,2.9026,454.49,5.8345,0,25700.0,-1.0636e+18,126.78,,16.082,7.982,0,0,289866.53509381704,0.9975226126593518
221,0.6708,212290.0,2.919,447.89,5.7759,0,25093.0,-1.0722e+18,125.91,,16.155,8.0551,0,0,286083.84949397057,0.9975309308598158
222,0.65936,208900.0,2.9354,441.28,5.7189,0,24486.0,-1.0809e+18,125.04,,16.228,8.1282,0,0,282170.67513556906,0.9975403930053828
223,0.64761,205350.0,2.9536,434.32,5.8345,0,23874.0,-1.0895e+18,124.07,,16.301,8.2013,0,0,278389.3330414894,0.9975456863199375
224,0.63586,201800.0,2.9719,427.36,5.9502,0,23263.0,-1.0982e+18,123.1,,16.374,8.2744,0,0,274490.223734176,0.9975521252876031
225,0.62411,198260.0,2.9902,420.4,6.0659,0,22651.0,-1.1069e+18,122.14,,16.448,8.3475,0,0,270430.21387281077,0.9975605785109716
226,0.61235,194710.0,3.0084,413.45,6.1816,0,22040.0,-1.1156e+18,121.17,,16.521,8.4206,0,0,266214.5104598457,0.9975697199994621
227,0.6028,191800.0,3.0249,407.7,6.1039,0,21559.0,-1.1224e+18,120.34,,16.594,8.4937,0,0,263148.29315958876,0.9975739840008513
228,0.59361,189010.0,3.0412,402.15,5.9937,0,21099.0,-1.1289e+18,119.53,,16.667,8.5668,0,0,260200.42906554468,0.997577953133862
229,0.58442,186210.0,3.0574,396.61,5.8836,0,20640.0,-1.1355e+18,118.71,,16.74,8.6399,0,0,257147.3326830394,0.9975820805608495
230,0.57523,183420.0,3.0736,391.06,5.7735,0,20181.0,-1.142e+18,117.9,,16.813,8.713,0,0,253992.51099236248,0.9975877202442028
231,0.56605,180620.0,3.0898,385.52,5.6634,0,19722.0,-1.1485e+18,117.09,,16.886,8.7861,0,0,250735.02296073036,0.9975943164085325
232,0.55686,177830.0,3.1061,379.97,5.5532,0,19263.0,-1.155e+18,116.27,,16.959,8.8592,0,0,247389.09841869157,0.99760130755777
233,0.54767,175030.0,3.1223,374.43,5.4431,0,18804.0,-1.1616e+18,115.46,,17.032,8.9323,0,0,243923.2254026165,0.9976099531270505
234,0.53848,172240.0,3.1385,368.88,5.333,0,18344.0,-1.1681e+18,114.65,,17.105,9.0054,0,0,240338.86264762195,0.9976198278038292
235,0.52998,169640.0,3.1542,363.68,5.2292,0,17933.0,-1.1739e+18,113.89,,17.179,9.0785,0,0,237221.81340891708,0.9976274125352073
236,0.52218,167230.0,3.1694,358.81,5.132,0,17569.0,-1.1791e+18,113.17,,17.252,9.1516,0,0,234567.00876445303,0.9976320533240663
237,0.51437,164820.0,3.1846,353.95,5.0347,0,17205.0,-1.1843e+18,112.46,,17.325,9.2247,0,0,231833.42312000506,0.9976380746286788
238,0.50656,162420.0,3.1997,349.09,4.9374,0,16841.0,-1.1894e+18,111.75,,17.398,9.2978,0,0,229006.7395532369,0.9976448987862453
239,0.49875,160010.0,3.2149,344.23,4.8401,0,16477.0,-1.1946e+18,111.04,,17.471,9.3709,0,0,226113.86389999348,0.9976525605814773
240,0.49094,157610.0,3.23,339.37,4.7428,0,16113.0,-1.1998e+18,110.33,,17.544,9.444,0,0,223127.06793592992,0.9976610963710948
241,0.48313,155200.0,3.2452,334.51,4.6455,0,15749.0,-1.2049e+18,109.62,,17.617,9.5171,0,0,220072.32452371274,0.9976705441639738
242,0.47533,152790.0,3.2604,329.65,4.5482,0,15385.0,-1.2101e+18,108.9,,17.69,9.5902,0,0,216935.5482214725,0.9976803226745194
243,0.46763,150420.0,3.2755,324.85,4.4502,0,15028.0,-1.2152e+18,108.2,,17.763,9.6633,0,0,213802.78866317985,0.9976912590614389
244,0.46111,148410.0,3.2906,320.73,4.3449,0,14738.0,-1.2193e+18,107.54,,17.836,9.7364,0,0,211546.47817481853,0.9976951805779126
245,0.4546,146390.0,3.3056,316.61,4.2396,0,14448.0,-1.2234e+18,106.89,,17.91,9.8095,0,0,209213.3717478289,0.9977003868130724
246,0.44808,144380.0,3.3207,312.49,4.1344,0,14158.0,-1.2275e+18,106.23,,17.983,9.8826,0,0,206827.3530480472,0.9977056556080328
247,0.44157,142370.0,3.3357,308.36,4.0291,0,13869.0,-1.2316e+18,105.58,,18.056,9.9557,0,0,204378.57925943163,0.9977121054229251
248,0.43505,140350.0,3.3507,304.24,3.9238,0,13579.0,-1.2357e+18,104.92,,18.129,10.029,0,0,201849.43272701875,0.9977188362801811
249,0.42854,138340.0,3.3658,300.12,3.8185,0,13289.0,-1.2399e+18,104.27,,18.202,10.102,0,0,199265.29390715275,0.9977269796058117
250,0.42202,136320.0,3.3808,296.0,3.7133,0,12999.0,-1.244e+18,103.61,,18.275,10.175,0,0,196602.787647684,0.9977353039651098
251,0.41551,134310.0,3.3959,291.88,3.608,0,12709.0,-1.2481e+18,102.96,,18.348,10.248,0,0,193883.87650110116,0.9977451120060854
252,0.40902,132300.0,3.4117,287.74,3.4875,0,12429.0,-1.2521e+18,102.29,,18.421,10.321,0,0,191325.11958730506,0.9977527218721741
253,0.40255,130290.0,3.4281,283.58,3.3573,0,12154.0,-1.256e+18,101.62,,18.494,10.394,0,0,188838.16910115271,0.9977602604186583
254,0.39607,128280.0,3.4445,279.42,3.2271,0,11880.0,-1.2599e+18,100.94,,18.567,10.467,0,0,186296.53833609493,0.9977678245638203
255,0.3896,126270.0,3.4608,275.26,3.0969,0,11605.0,-1.2638e+18,100.27,,18.64,10.54,0,0,183658.3934928704,0.997777106336218
256,0.38292,124190.0,3.4782,270.96,2.9293,0,11325.0,-1.2677e+18,99.564,,18.714,10.614,0,0,180979.49606120668,0.9977859836900325
257,0.37585,121980.0,3.4975,266.36,2.6894,0,11035.0,-1.2719e+18,98.799,,18.787,10.687,0,0,178248.2973769722,0.9977940583843207
258,0.36878,119770.0,3.5168,261.77,2.4496,0,10745.0,-1.276e+18,98.033,,18.86,10.76,0,0,175428.01372315778,0.9978031928393646
259,0.36171,117560.0,3.5361,257.17,2.2097,0,10454.0,-1.2801e+18,97.268,,18.933,10.833,0,0,172501.38117786057,0.9978137870233944
260,0.35462,115350.0,3.5555,252.55,1.9741,0,10164.0,-1.2842e+18,96.499,,19.006,10.906,0,0,169509.40192687607,0.9978251654649409
261,0.34723,113030.0,3.577,247.71,1.7933,0,9869.0,-1.2884e+18,95.677,,19.079,10.979,0,0,166529.32848607548,0.9978354924739204
262,0.33984,110710.0,3.5985,242.86,1.6124,0,9574.2,-1.2926e+18,94.855,,19.152,11.052,0,0,163448.86546543805,0.9978472018055174
263,0.33194,108240.0,3.6223,237.66,1.4392,0,9263.5,-1.297e+18,93.961,,19.225,11.125,0,0,160185.8119396077,0.997859357344151
264,0.32003,104510.0,3.6623,229.84,0.79736,0,8790.4,-1.3037e+18,92.482,,19.298,11.198,0,0,155287.33859644836,0.9978735059954473
265,1.361,348870.0,0.40384,203.64,0.052236,0,133450.0,4.6654e+17,330.16,,19.372,11.271,0,0,149327.2691341824,1.0000323980057066
266,1.3752,352240.0,0.39207,199.94,0.22047,0,135080.0,4.8967e+17,330.73,,19.445,11.345,0,0,150193.03127543256,1.0000370314952496
267,1.3876,354970.0,0.376,193.68,0.41739,0,136580.0,5.1097e+17,331.41,,19.518,11.418,0,0,150590.97689708395,1.00004250123351
268,1.3987,357450.0,0.36091,187.56,0.92314,0,137950.0,5.3034e+17,332.08,,19.591,11.491,0,0,150952.53286713862,1.0000479140057692
269,1.4063,359060.0,0.34771,181.82,1.2527,0,138920.0,5.4412e+17,332.59,,19.664,11.564,0,0,151045.49532725077,1.0000520415912046
270,1.4118,360080.0,0.33583,176.39,1.275,0,139620.0,5.541e+17,332.98,,19.737,11.637,0,0,150965.17262676745,1.0000551987785289
271,1.4172,361160.0,0.32498,171.45,1.3463,0,140310.0,5.6393e+17,333.36,,19.81,11.71,0,0,150967.43846477108,1.0000582919715164
272,1.4224,362340.0,0.31634,167.59,1.5234,0,140980.0,5.7344e+17,333.72,,19.883,11.783,0,0,151112.55107314108,1.0000612422867925
273,1.4272,363410.0,0.30826,163.95,1.6455,0,141600.0,5.8216e+17,334.04,,19.956,11.856,0,0,151251.75009984174,1.0000638870034857
274,1.4295,363900.0,0.30318,161.55,1.467,0,141900.0,5.8653e+17,334.23,,20.029,11.929,0,0,151248.81119035144,1.000065429270327
275,1.4318,364380.0,0.29811,159.14,1.2884,0,142210.0,5.909e+17,334.41,,20.103,12.002,0,0,151261.6306323775,1.0000669053515123
276,1.4342,364870.0,0.29304,156.73,1.1099,0,142520.0,5.9527e+17,334.6,,20.176,12.076,0,0,151278.89584416727,1.0000684575873906
277,1.4365,365360.0,0.28797,154.33,0.93141,0,142830.0,5.9965e+17,334.78,,20.249,12.149,0,0,151300.6234137006,1.0000699388937218
278,1.4379,365620.0,0.28417,152.47,0.75888,0,143010.0,6.0231e+17,334.87,,20.322,12.222,0,0,151264.47435584434,1.0000706935018973
279,1.4393,365840.0,0.28064,150.73,0.58757,0,143180.0,6.0462e+17,334.95,,20.395,12.295,0,0,151236.24522763558,1.0000713702383432
280,1.4404,366010.0,0.27793,149.41,0.4382,0,143310.0,6.0644e+17,334.99,,20.468,12.368,0,0,151215.60525817223,1.0000717325410209
281,1.4414,366170.0,0.27567,148.3,0.3005,0,143420.0,6.0801e+17,335.02,,20.541,12.441,0,0,151201.10849021169,1.0000720111056929
282,1.4423,366320.0,0.27397,147.48,0.18288,0,143510.0,6.0936e+17,335.03,,20.614,12.514,0,0,151198.47461878622,1.0000721321503137
283,1.4431,366460.0,0.27289,146.98,0.087348,0,143590.0,6.1047e+17,335.03,,20.687,12.587,0,0,151221.113318816,1.0000721743521186
284,1.4439,366610.0,0.27205,146.61,0.0093129,0,143670.0,6.1155e+17,335.02,,20.76,12.66,0,0,151257.57356266907,1.0000721428581159
285,1.4446,366770.0,0.27178,146.54,-0.027788,0,143730.0,6.1253e+17,335.0,,20.833,12.733,0,0,151305.41245379962,1.0000720269952397
286,1.4454,366930.0,0.27155,146.48,-0.060602,0,143800.0,6.135e+17,334.98,,20.907,12.807,0,0,151366.05136112095,1.0000719162223433
287,1.4461,367090.0,0.27153,146.54,-0.062777,0,143870.0,6.1439e+17,334.97,,20.98,12.88,0,0,151438.6053438439,1.0000718791277619
288,1.4468,367250.0,0.27152,146.6,-0.064952,0,143930.0,6.1528e+17,334.96,,21.053,12.953,0,0,151501.19948878814,1.0000718367127217
289,1.4472,367350.0,0.27155,146.66,-0.062544,0,143970.0,6.1584e+17,334.95,,21.126,13.026,0,0,151545.01213713075,1.0000717837561413
290,1.4476,367450.0,0.27158,146.71,-0.059799,0,144000.0,6.1636e+17,334.95,,21.199,13.099,0,0,151578.2977743848,1.0000717994636155
291,1.4477,367470.0,0.2717,146.79,-0.060604,0,144010.0,6.1648e+17,334.94,,21.272,13.172,0,0,151595.64813005854,1.0000717307493947
292,1.4477,367480.0,0.27186,146.87,-0.062655,0,144010.0,6.1644e+17,334.93,,21.345,13.245,0,0,151604.7505575746,1.0000716567894854
293,1.4476,367450.0,0.27212,147.0,-0.066993,0,143990.0,6.1622e+17,334.91,,21.418,13.318,0,0,151598.4963772479,1.0000714984094652
294,1.4475,367400.0,0.27246,147.16,-0.073209,0,143970.0,6.1583e+17,334.88,,21.491,13.391,0,0,151596.8152882661,1.0000712660429265
295,1.4473,367340.0,0.27288,147.36,-0.078195,0,143940.0,6.1538e+17,334.86,,21.564,13.464,0,0,151589.1892476123,1.000071102467745
296,1.447,367280.0,0.27343,147.63,-0.080972,0,143900.0,6.1485e+17,334.84,,21.638,13.538,0,0,151578.49439165142,1.000070933735915
297,1.4467,367200.0,0.27401,147.9,-0.091252,0,143860.0,6.1425e+17,334.81,,21.711,13.611,0,0,151569.57077995024,1.0000706910467452
298,1.4461,367060.0,0.27468,148.2,-0.1435,0,143780.0,6.1325e+17,334.77,,21.784,13.684,0,0,151523.71842504115,1.0000703538016364
299,1.4456,366910.0,0.27536,148.5,-0.19576,0,143710.0,6.1225e+17,334.73,,21.857,13.757,0,0,151489.04177994927,1.0000700218522622
300,1.4452,366820.0,0.27643,149.03,-0.22121,0,143650.0,6.114e+17,334.69,,21.93,13.83,0,0,151487.49441416684,1.0000696951364727
301,1.4448,366730.0,0.27753,149.57,-0.24512,0,143600.0,6.1056e+17,334.65,,22.003,13.903,0,0,151498.44366704562,1.000069373592156
302,1.4441,366590.0,0.27892,150.24,-0.2627,0,143510.0,6.0936e+17,334.6,,22.076,13.976,0,0,151484.2946078697,1.0000689578307482
303,1.4434,366440.0,0.28041,150.96,-0.27804,0,143420.0,6.0805e+17,334.54,,22.149,14.049,0,0,151476.3372871432,1.0000684682500531
304,1.4427,366270.0,0.28206,151.75,-0.29443,0,143320.0,6.066e+17,334.48,,22.222,14.122,0,0,151467.62530085025,1.0000679738822607
305,1.4419,366100.0,0.28385,152.62,-0.31174,0,143210.0,6.0505e+17,334.41,,22.295,14.195,0,0,151457.11219437697,1.0000674007625328
306,1.441,365910.0,0.28574,153.52,-0.32887,0,143090.0,6.0342e+17,334.34,,22.369,14.269,0,0,151442.53804103623,1.0000668230403218
307,1.4401,365710.0,0.28784,154.53,-0.34563,0,142970.0,6.0164e+17,334.26,,22.442,14.342,0,0,151441.19228602378,1.00006617162625
308,1.4392,365510.0,0.28996,155.56,-0.36265,0,142840.0,5.9984e+17,334.18,,22.515,14.415,0,0,151431.23784787257,1.0000655157442584
309,1.4381,365280.0,0.2923,156.67,-0.38247,0,142700.0,5.9782e+17,334.09,,22.588,14.488,0,0,151424.8625355366,1.00006478141087
310,1.4371,365050.0,0.29464,157.79,-0.40228,0,142560.0,5.958e+17,334.0,,22.661,14.561,0,0,151419.44529189056,1.0000640475926283
311,1.4356,364710.0,0.29684,158.78,-0.4468,0,142370.0,5.9315e+17,333.9,,22.734,14.634,0,0,151353.1621897514,1.0000632166928995
312,1.4341,364340.0,0.29902,159.76,-0.4951,0,142180.0,5.9041e+17,333.8,,22.807,14.707,0,0,151286.36628203528,1.0000623867944172
313,1.4328,364050.0,0.30144,160.88,-0.52922,0,142010.0,5.8801e+17,333.7,,22.88,14.78,0,0,151256.63628161536,1.0000615670677113
314,1.4317,363810.0,0.30399,162.09,-0.55552,0,141850.0,5.858e+17,333.61,,22.953,14.853,0,0,151246.7515910798,1.0000608268181717
315,1.4305,363560.0,0.30654,163.29,-0.58183,0,141700.0,5.8359e+17,333.52,,23.027,14.926,0,0,151248.65336732415,1.0000600917701898
316,1.4293,363320.0,0.3091,164.49,-0.60813,0,141540.0,5.8138e+17,333.42,,23.1,15.0,0,0,151241.64574935255,1.0000592787339317
317,1.4281,363060.0,0.31171,165.72,-0.62876,0,141380.0,5.7904e+17,333.32,,23.173,15.073,0,0,151238.99546381977,1.0000584663935428
318,1.4265,362690.0,0.31459,167.02,-0.62149,0,141160.0,5.7604e+17,333.2,,23.246,15.146,0,0,151190.88776943908,1.0000574804100295
319,1.4248,362330.0,0.31748,168.33,-0.61421,0,140950.0,5.7304e+17,333.08,,23.319,15.219,0,0,151155.46729099026,1.00005650004736
320,1.4232,361970.0,0.32036,169.64,-0.60694,0,140740.0,5.7004e+17,332.96,,23.392,15.292,0,0,151120.71952422566,1.0000555209258115
321,1.4216,361610.0,0.32325,170.95,-0.59966,0,140530.0,5.6704e+17,332.84,,23.465,15.365,0,0,151087.96436183,1.0000545430492822
322,1.4204,361340.0,0.32573,172.09,-0.49539,0,140370.0,5.6471e+17,332.74,,23.538,15.438,0,0,151082.66801836135,1.0000537352194343
323,1.4193,361120.0,0.32803,173.15,-0.34815,0,140220.0,5.6267e+17,332.65,,23.611,15.511,0,0,151076.9342183029,1.0000530063626452
324,1.4182,360900.0,0.33033,174.2,-0.2009,0,140080.0,5.6064e+17,332.56,,23.684,15.584,0,0,151082.8639612556,1.0000522821193056
325,1.4172,360680.0,0.33263,175.26,-0.053652,0,139940.0,5.586e+17,332.47,,23.757,15.657,0,0,151089.69186100247,1.0000515584151732
326,1.4165,360490.0,0.33458,176.18,0.080417,0,139810.0,5.5685e+17,332.33,,23.831,15.731,0,0,151083.97661307696,1.0000504675825672
327,1.4179,360420.0,0.33501,176.46,0.15722,0,139770.0,5.5628e+17,331.92,,23.904,15.804,0,0,151070.61075997952,1.0000473969656882
328,1.4192,360340.0,0.33544,176.75,0.23403,0,139730.0,5.5572e+17,331.52,,23.977,15.877,0,0,151057.26859051388,1.0000443865012705
329,1.4205,360270.0,0.33588,177.03,0.31084,0,139690.0,5.5516e+17,331.11,,24.05,15.95,0,0,151044.6483783138,1.0000412862885317
330,1.4219,360190.0,0.33631,177.32,0.38764,0,139660.0,5.546e+17,330.71,,24.123,16.023,0,0,151042.1736782903,1.000038249817551
331,1.4301,361680.0,0.33721,178.67,-0.13235,0,140210.0,5.6243e+17,330.13,,24.196,16.096,0,0,151700.12732418222,1.000033979235625
332,1.4416,363890.0,0.33832,180.52,-0.93148,0,141030.0,5.7418e+17,329.47,,24.269,16.169,0,0,152665.90855811985,1.0000290804707743
333,1.453,366100.0,0.33944,182.38,-1.7306,0,141860.0,5.8592e+17,328.81,,24.342,16.242,0,0,153644.43969583506,1.0000240790721755
334,1.4645,368320.0,0.34055,184.23,-2.5297,0,142690.0,5.9767e+17,328.15,,24.415,16.315,0,0,154623.48384972423,1.0000189711243772
335,1.476,370530.0,0.34167,186.08,-3.3289,0,143520.0,6.0942e+17,327.49,,24.489,16.389,0,0,155604.48175079242,1.00001375537188
336,1.4875,372740.0,0.34278,187.94,-4.128,0,144340.0,6.2117e+17,326.83,,24.562,16.462,0,0,156575.1410098248,1.0000084296936222
337,1.499,374950.0,0.3439,189.79,-4.9272,0,145170.0,6.3292e+17,326.17,,24.635,16.535,0,0,157558.62182283102,1.0000029948770262
338,1.5104,377160.0,0.34502,191.64,-5.7263,0,146000.0,6.4466e+17,325.51,,24.708,16.608,0,0,158543.3586526984,0.9999974483973694
339,1.5219,379380.0,0.34613,193.5,-6.5254,0,146820.0,6.5641e+17,324.85,,24.781,16.681,0,0,159517.73529988757,0.9999917892198503
340,1.5315,381940.0,0.34948,196.62,-7.151,0,147720.0,6.6907e+17,324.75,,24.854,16.754,0,0,160751.7418322772,0.9999908953986136
341,1.5398,384740.0,0.35425,200.57,-7.6652,0,148650.0,6.8232e+17,325.03,,24.927,16.827,0,0,162135.5226737467,0.9999933075583058
342,1.5481,387530.0,0.35902,204.52,-8.1794,0,149580.0,6.9556e+17,325.3,,25.0,16.9,0,0,163529.65591540735,0.9999956539594552
343,1.5564,390320.0,0.36379,208.47,-8.6936,0,150510.0,7.0881e+17,325.58,,25.073,16.973,0,0,164934.27039436804,0.999998108912797
344,1.5648,393120.0,0.36857,212.42,-9.2078,0,151450.0,7.2206e+17,325.85,,25.146,17.046,0,0,166361.32575918065,1.0000004977220402
345,1.5731,395910.0,0.37334,216.36,-9.722,0,152380.0,7.353e+17,326.12,,25.219,17.119,0,0,167787.35392573,1.000002907121873
346,1.5814,398700.0,0.37811,220.31,-10.236,0,153310.0,7.4855e+17,326.4,,25.293,17.193,0,0,169224.26729769044,1.000005425341821
347,1.5897,401500.0,0.38288,224.26,-10.75,0,154250.0,7.618e+17,326.67,,25.366,17.266,0,0,170683.27376134478,1.00000787686462
348,1.5981,404290.0,0.38766,228.21,-11.265,0,155180.0,7.7504e+17,326.94,,25.439,17.339,0,0,172143.31054642235,1.0000103481189346
349,1.5995,405250.0,0.39633,233.24,-11.713,0,155250.0,7.7612e+17,326.81,,25.512,17.412,0,0,173018.53543979366,1.000009201164155
350,1.5933,404200.0,0.40928,239.47,-12.09,0,154390.0,7.6379e+17,326.22,,25.585,17.485,0,0,173282.49458279577,1.000003893792184
351,1.5872,403140.0,0.42224,245.7,-12.466,0,153520.0,7.5147e+17,325.64,,25.658,17.558,0,0,173568.04376929224,0.9999986925060675
352,1.581,402080.0,0.4352,251.92,-12.843,0,152650.0,7.3915e+17,325.05,,25.731,17.631,0,0,173885.25872634925,0.9999934202794459
353,1.5748,401030.0,0.44816,258.15,-13.219,0,151780.0,7.2683e+17,324.47,,25.804,17.704,0,0,174233.99838889117,0.9999882560960943
354,1.5687,399970.0,0.46112,264.38,-13.596,0,150920.0,7.145e+17,323.88,,25.877,17.777,0,0,174625.7140918378,0.9999830204382929
355,1.5625,398910.0,0.47408,270.61,-13.972,0,150050.0,7.0218e+17,323.3,,25.951,17.851,0,0,175037.22857176134,0.9999778944054555
