,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,Z
41,7.3756,1880900.0,0.38856,1060.7,-9.7224,0,721840.0,8.8219e+18,329.52,,2.9971,-5.1029,0,0,801582.9893851316,1.0002265209311
42,7.354,1876200.0,0.39621,1077.8,-9.6459,0,718890.0,8.78e+18,329.14,,3.0702,-5.0298,0,0,801586.2051161947,1.0002103089193335
43,7.331,1871300.0,0.40422,1095.3,-9.5878,0,715740.0,8.7353e+18,328.73,,3.1433,-4.9567,0,0,801570.7861963818,1.0001928832452662
44,7.308,1866300.0,0.41224,1112.8,-9.5296,0,712600.0,8.6907e+18,328.31,,3.2164,-4.8836,0,0,801621.0605248804,1.0001751213909746
45,7.285,1861400.0,0.42026,1130.4,-9.4715,0,709460.0,8.6461e+18,327.9,,3.2895,-4.8105,0,0,801721.0988483551,1.0001578076496298
46,7.2601,1856100.0,0.4289,1148.9,-8.4642,0,706060.0,8.5978e+18,327.44,,3.3626,-4.7374,0,0,801864.5560246954,1.0001384880960946
47,7.2345,1850600.0,0.43775,1167.7,-7.3082,0,702550.0,8.548e+18,326.98,,3.4357,-4.6643,0,0,802038.9357516172,1.0001191993809395
48,7.2016,1843400.0,0.44807,1188.6,-7.0835,0,698130.0,8.4852e+18,326.4,,3.5088,-4.5912,0,0,801940.3708822666,1.0000949809487472
49,7.1686,1836300.0,0.45856,1209.8,-6.7695,0,693670.0,8.4219e+18,325.81,,3.5819,-4.5181,0,0,801954.013187527,1.0000704698985194
50,7.1354,1829200.0,0.4695,1231.7,-6.2194,0,689130.0,8.3574e+18,325.18,,3.655,-4.445,0,0,802178.8423466091,1.000044469320341
51,7.1003,1821600.0,0.48064,1253.5,-6.1583,0,684350.0,8.2895e+18,324.52,,3.7281,-4.3719,0,0,802309.055499629,1.000017354887095
52,7.0632,1813400.0,0.49198,1275.0,-6.6147,0,679330.0,8.2182e+18,323.83,,3.8012,-4.2988,0,0,802343.9572275382,0.9999891502432752
53,7.0266,1805400.0,0.50265,1294.6,-6.5248,0,674430.0,8.1487e+18,323.17,,3.8743,-4.2257,0,0,802240.7174258918,0.9999623079383625
54,6.9903,1797400.0,0.51302,1313.2,-6.1972,0,669600.0,8.08e+18,322.52,,3.9474,-4.1526,0,0,802123.9111708899,0.9999360194853817
55,6.9534,1789300.0,0.52417,1333.1,-6.1328,0,664590.0,8.009e+18,321.81,,4.0205,-4.0795,0,0,802288.3787935332,0.9999074718864064
56,6.9157,1781100.0,0.5355,1353.1,-6.0879,0,659490.0,7.9365e+18,321.08,,4.0936,-4.0064,0,0,802519.087758822,0.9998782821662043
57,6.8723,1771500.0,0.54762,1373.2,-5.9897,0,653700.0,7.8543e+18,320.27,,4.1667,-3.9333,0,0,802436.3419458565,0.9998461025657794
58,6.8284,1761800.0,0.55981,1393.0,-5.8994,0,647870.0,7.7715e+18,319.45,,4.2398,-3.8602,0,0,802420.4969039072,0.9998137480613887
59,6.7836,1751900.0,0.57213,1412.5,-5.826,0,641920.0,7.6871e+18,318.61,,4.3129,-3.7871,0,0,802406.5749978072,0.9997808392605888
60,6.738,1741800.0,0.58456,1431.5,-5.7563,0,635890.0,7.6014e+18,317.75,,4.386,-3.714,0,0,802430.61720775,0.9997473851152417
61,6.6917,1731600.0,0.59709,1450.2,-5.6903,0,629780.0,7.5146e+18,316.88,,4.4591,-3.6409,0,0,802484.6232274245,0.9997138072048569
62,6.6438,1721000.0,0.60987,1468.4,-5.6138,0,623470.0,7.4251e+18,315.96,,4.5322,-3.5678,0,0,802507.8797082208,0.9996785358141236
63,6.5953,1710300.0,0.62274,1486.4,-5.5333,0,617100.0,7.3345e+18,315.04,,4.6053,-3.4947,0,0,802576.0833611421,0.9996435844716202
64,6.5446,1699000.0,0.63592,1503.7,-5.4407,0,610480.0,7.2406e+18,314.07,,4.6784,-3.4216,0,0,802582.8483809913,0.9996070177757459
65,6.4936,1687700.0,0.64916,1520.9,-5.3462,0,603820.0,7.146e+18,313.08,,4.7515,-3.3485,0,0,802635.4515235323,0.999569990597564
66,6.4408,1675900.0,0.66268,1537.2,-5.2441,0,596950.0,7.0485e+18,312.06,,4.8246,-3.2754,0,0,802652.8390430214,0.9995322136539397
67,6.3874,1664000.0,0.67626,1553.2,-5.1398,0,590040.0,6.9502e+18,311.02,,4.8977,-3.2023,0,0,802708.9161613766,0.9994940224923146
68,6.3329,1651800.0,0.68999,1568.5,-5.03,0,583000.0,6.8503e+18,309.96,,4.9708,-3.1292,0,0,802739.4521838246,0.9994555040137717
69,6.2777,1639400.0,0.70371,1583.0,-4.9148,0,575910.0,6.7497e+18,308.88,,5.0439,-3.0561,0,0,802734.8014772411,0.9994166228908481
70,6.2218,1626800.0,0.71742,1596.7,-4.7938,0,568760.0,6.6481e+18,307.79,,5.117,-2.983,0,0,802673.1213698309,0.9993778250818139
71,6.1668,1614500.0,0.73115,1609.9,-4.6823,0,561720.0,6.5481e+18,306.69,,5.1901,-2.9099,0,0,802811.6785720844,0.999338956583748
72,6.1121,1602300.0,0.74489,1622.8,-4.5752,0,554730.0,6.4489e+18,305.58,,5.2632,-2.8368,0,0,803057.5792424788,0.9993000691731568
73,6.0545,1589400.0,0.75941,1635.8,-3.0326,0,547390.0,6.3446e+18,304.41,,5.3363,-2.7637,0,0,803412.5459535774,0.999259546033772
74,5.9912,1575000.0,0.77453,1647.4,-3.1248,0,539400.0,6.2312e+18,303.14,,5.4094,-2.6906,0,0,803289.4795554884,0.9992161857307241
75,5.9303,1561100.0,0.78906,1657.9,-2.5261,0,531760.0,6.1227e+18,301.91,,5.4825,-2.6175,0,0,803231.5906925504,0.9991746674245825
76,5.8707,1547600.0,0.80341,1667.7,-2.3507,0,524280.0,6.0165e+18,300.69,,5.5556,-2.5444,0,0,803271.8976446224,0.9991339386436526
77,5.811,1534000.0,0.8178,1676.8,-1.7332,0,516820.0,5.9105e+18,299.45,,5.6287,-2.4713,0,0,803369.1512252103,0.9990929247135448
78,5.7489,1519900.0,0.83284,1685.7,-1.4934,0,509080.0,5.8006e+18,298.15,,5.7018,-2.3982,0,0,803547.991875739,0.9990504438413039
79,5.6843,1505100.0,0.84842,1694.1,-1.4342,0,501050.0,5.6866e+18,296.79,,5.7749,-2.3251,0,0,803694.3183769919,0.9990066072157082
80,5.6207,1490500.0,0.86349,1701.0,-1.21,0,493220.0,5.5754e+18,295.46,,5.848,-2.252,0,0,803705.1604623956,0.9989644273326793
81,5.5588,1476200.0,0.87821,1707.2,-0.96442,0,485630.0,5.4676e+18,294.15,,5.9211,-2.1789,0,0,803773.9191926722,0.9989233578345914
82,5.4957,1461700.0,0.89325,1712.8,-0.80615,0,477910.0,5.358e+18,292.8,,5.9942,-2.1058,0,0,803858.3660046622,0.9988815679498221
83,5.4311,1446800.0,0.90857,1717.6,-0.65905,0,470060.0,5.2466e+18,291.41,,6.0673,-2.0327,0,0,803913.8691498546,0.9988391186019827
84,5.3663,1431700.0,0.92393,1721.7,-0.52759,0,462220.0,5.1352e+18,290.01,,6.1404,-1.9596,0,0,803958.6804475811,0.9987970379323418
85,5.3016,1416700.0,0.93927,1725.0,-0.40174,0,454420.0,5.0245e+18,288.6,,6.2135,-1.8865,0,0,803983.7542434671,0.9987552729590677
86,5.2368,1401600.0,0.95465,1727.5,-0.28304,0,446660.0,4.9143e+18,287.18,,6.2866,-1.8134,0,0,804036.0771329477,0.9987138381887614
87,5.1718,1386400.0,0.97009,1729.3,-0.16252,0,438910.0,4.8042e+18,285.74,,6.3597,-1.7403,0,0,804073.0268100677,0.9986723947757999
88,5.1063,1371100.0,0.98566,1730.4,-0.049388,0,431150.0,4.6939e+18,284.29,,6.4328,-1.6672,0,0,804113.7214239486,0.9986314720144479
89,5.0405,1355600.0,1.0014,1730.8,0.055323,0,423380.0,4.5836e+18,282.81,,6.5059,-1.5941,0,0,804186.7775213165,0.9985902212376881
90,4.9743,1340000.0,1.0172,1730.5,0.15243,0,415610.0,4.4733e+18,281.31,,6.579,-1.521,0,0,804193.3755224136,0.9985490882991298
91,4.9082,1324400.0,1.033,1729.3,0.2341,0,407900.0,4.3637e+18,279.81,,6.6521,-1.4479,0,0,804163.3063377173,0.9985087910648212
92,4.8429,1308900.0,1.0487,1727.6,0.43583,0,400310.0,4.256e+18,278.31,,6.7252,-1.3748,0,0,804094.0874145317,0.9984691225475837
93,4.777,1293300.0,1.0647,1725.3,0.57447,0,392690.0,4.1478e+18,276.78,,6.7983,-1.3017,0,0,804045.5569817744,0.9984293003563656
94,4.7107,1277500.0,1.0809,1722.4,0.75185,0,385060.0,4.0394e+18,275.22,,6.8714,-1.2286,0,0,803932.6509169707,0.9983892944169876
95,4.644,1261500.0,1.0969,1718.3,0.88059,0,377450.0,3.9314e+18,273.66,,6.9445,-1.1555,0,0,803401.4560193142,0.9983503821671487
96,4.5785,1246000.0,1.1132,1714.3,1.2102,0,370010.0,3.8257e+18,272.1,,7.0176,-1.0824,0,0,803238.2454656955,0.9983119377456255
97,4.5103,1229500.0,1.1299,1709.0,1.2325,0,362310.0,3.7164e+18,270.47,,7.0907,-1.0093,0,0,802582.3065817148,0.9982727236371179
98,4.4424,1213200.0,1.1467,1703.2,1.4144,0,354690.0,3.6082e+18,268.83,,7.1638,-0.9362,0,0,801849.3854115385,0.9982340219511577
99,4.3742,1196800.0,1.1638,1696.7,1.5701,0,347080.0,3.5001e+18,267.16,,7.2369,-0.8631,0,0,801055.498539329,0.9981952790490468
100,4.3066,1180400.0,1.1808,1689.6,1.8406,0,339580.0,3.3937e+18,265.49,,7.31,-0.79,0,0,800022.2333139252,0.9981573956101727
101,4.238,1163700.0,1.1983,1681.7,1.9636,0,332020.0,3.2863e+18,263.78,,7.3831,-0.7169,0,0,798910.0916621833,0.998119459396337
102,4.1684,1146800.0,1.2161,1673.2,2.2707,0,324410.0,3.1782e+18,262.03,,7.4562,-0.6438,0,0,797511.1107580172,0.9980815123249204
103,4.0976,1129500.0,1.2344,1663.7,2.4211,0,316710.0,3.0688e+18,260.23,,7.5293,-0.5707,0,0,795877.3901091162,0.9980434318712591
104,4.0265,1112100.0,1.2529,1653.5,2.6308,0,309030.0,2.9599e+18,258.41,,7.6024,-0.4976,0,0,793956.9582697192,0.998006062746405
105,3.9548,1094500.0,1.2717,1642.5,2.7852,0,301360.0,2.8509e+18,256.56,,7.6755,-0.4245,0,0,791790.027665102,0.9979690722672367
106,3.881,1076400.0,1.2915,1630.8,2.8772,0,293500.0,2.7392e+18,254.62,,7.7486,-0.3514,0,0,789460.8209987043,0.9979310984891718
107,3.8043,1057400.0,1.3122,1617.7,2.7584,0,285400.0,2.6242e+18,252.58,,7.8217,-0.2783,0,0,786649.6796235319,0.9978922813729073
108,3.7309,1039100.0,1.3319,1604.0,2.7132,0,277730.0,2.5154e+18,250.64,,7.8948,-0.2052,0,0,783403.0708058159,0.9978573486932433
109,3.6636,1022400.0,1.3503,1591.1,2.8557,0,270740.0,2.416e+18,248.81,,7.9679,-0.1321,0,0,780251.6358544457,0.9978245414470306
110,3.5939,1005000.0,1.3699,1577.3,2.9097,0,263530.0,2.3137e+18,246.88,,8.041,-0.059,0,0,776928.8904897087,0.9977907516475591
111,3.5229,987120.0,1.3897,1562.3,3.0653,0,256270.0,2.2107e+18,244.93,,8.1141,0.0141,0,0,772955.8150587986,0.9977586583996799
112,3.4506,969030.0,1.4106,1546.8,3.1036,0,248930.0,2.1063e+18,242.89,,8.1872,0.0872,0,0,768986.8348101324,0.9977253354665389
113,3.3774,950470.0,1.4315,1529.9,3.1635,0,241580.0,2.002e+18,240.84,,8.2603,0.1603,0,0,764208.5503697656,0.9976941993577588
114,3.3043,932080.0,1.4533,1513.0,3.1674,0,234280.0,1.8984e+18,238.72,,8.3334,0.2334,0,0,759552.6602831016,0.9976619115034315
115,3.2304,913280.0,1.4755,1494.8,3.1484,0,226970.0,1.7945e+18,236.56,,8.4065,0.3065,0,0,754347.5629933844,0.9976306356017275
116,3.1589,895010.0,1.4971,1476.5,3.1509,0,219970.0,1.6951e+18,234.45,,8.4796,0.3796,0,0,748807.1999693087,0.9976015057495546
117,3.0912,877650.0,1.5177,1458.5,3.2578,0,213420.0,1.6021e+18,232.45,,8.5527,0.4527,0,0,743163.5820519306,0.9975756766510777
118,3.0238,860350.0,1.539,1440.3,3.3772,0,206930.0,1.5099e+18,230.4,,8.6258,0.5258,0,0,737510.8674541839,0.9975494355716669
119,2.9545,842510.0,1.5614,1421.1,3.4679,0,200300.0,1.4157e+18,228.25,,8.6989,0.5989,0,0,731396.7767006123,0.997522827031916
120,2.8828,824000.0,1.5852,1400.7,3.4839,0,193490.0,1.319e+18,225.97,,8.772,0.672,0,0,724793.917319768,0.9974952454723279
121,2.8105,805170.0,1.6092,1379.1,3.4669,0,186720.0,1.2229e+18,223.68,,8.8451,0.7451,0,0,717494.2159002012,0.9974702038925467
122,2.7431,787550.0,1.6314,1358.2,3.6632,0,180520.0,1.1348e+18,221.56,,8.9182,0.8182,0,0,710068.1031325076,0.9974494500860169
123,2.6784,770720.0,1.654,1338.1,3.9444,0,174590.0,1.0506e+18,219.46,,8.9913,0.8913,0,0,703123.526067005,0.9974291392694028
124,2.6097,752810.0,1.6788,1316.4,4.1743,0,168320.0,9.6163e+17,217.15,,9.0644,0.9644,0,0,695464.9166823641,0.9974067364095816
125,2.5384,734050.0,1.7049,1293.0,4.1891,0,161890.0,8.7034e+17,214.72,,9.1375,1.0375,0,0,686989.4963545217,0.9973847641960294
126,2.4667,715090.0,1.731,1268.5,4.4387,0,155560.0,7.8041e+17,212.32,,9.2106,1.1106,0,0,677792.605941696,0.9973670970663239
127,2.3962,696470.0,1.7581,1244.3,4.5314,0,149350.0,6.9233e+17,209.85,,9.2837,1.1837,0,0,668627.8157264957,0.9973484093324699
128,2.3252,677540.0,1.7855,1219.0,4.4395,0,143210.0,6.0503e+17,207.36,,9.3568,1.2568,0,0,658768.0540213663,0.9973322381262959
129,2.2596,660110.0,1.8116,1195.2,4.3521,0,137600.0,5.2549e+17,205.04,,9.4299,1.3299,0,0,649348.5184806511,0.9973196207765065
130,2.1962,643350.0,1.8384,1172.1,4.8045,0,132230.0,4.4911e+17,202.71,,9.503,1.403,0,0,640421.211324429,0.997306216581162
131,2.1334,626480.0,1.8652,1148.4,4.5365,0,126950.0,3.7412e+17,200.35,,9.5761,1.4761,0,0,630846.2886073912,0.9972938753067241
132,2.0734,610250.0,1.8908,1125.1,4.6716,0,121990.0,3.0373e+17,198.1,,9.6492,1.5492,0,0,621096.9646937776,0.9972848603387742
133,2.0203,596100.0,1.9149,1104.6,4.299,0,117650.0,2.4212e+17,196.07,,9.7223,1.6223,0,0,612709.8171314766,0.9972774516880866
134,1.9704,582700.0,1.938,1084.9,5.0277,0,113610.0,1.8473e+17,194.13,,9.7954,1.6954,0,0,604520.5498343706,0.9972712188389099
135,1.9346,573100.0,1.9569,1071.0,4.1957,0,110650.0,1.4268e+17,192.54,,9.8685,1.7685,0,0,599122.751827778,0.9972599408036774
136,1.8997,563690.0,1.9748,1057.3,3.4872,0,107780.0,1.0201e+17,191.03,,9.9416,1.8416,0,0,593226.3606206219,0.9972524591287879
137,1.8727,555970.0,1.9836,1044.7,3.9326,0,105820.0,7.4156e+16,190.25,,10.015,1.9147,0,0,587130.2218384214,0.9972616688471551
138,1.8492,549210.0,1.991,1033.7,4.2325,0,104120.0,4.9979e+16,189.58,,10.088,1.9878,0,0,581596.9773895512,0.9972707175883946
139,1.8431,547170.0,1.9918,1030.2,3.8161,0,103690.0,4.3885e+16,189.43,,10.161,2.0609,0,0,579617.4824959785,0.9972741342482488
140,1.837,545130.0,1.9926,1026.8,3.3997,0,103260.0,3.7791e+16,189.27,,10.234,2.134,0,0,577634.6148292895,0.9972770692595111
141,1.8309,543090.0,1.9933,1023.4,2.9832,0,102830.0,3.1696e+16,189.11,,10.307,2.2071,0,0,575596.381708317,0.9972800474456561
142,1.8274,541800.0,1.9936,1021.3,2.4352,0,102570.0,2.7973e+16,188.99,,10.38,2.2802,0,0,574298.3862146069,0.9972806533578472
143,1.8303,542330.0,1.9928,1022.4,1.564,0,102720.0,3.007e+16,188.96,,10.453,2.3533,0,0,574720.7208463402,0.9972751068442023
144,1.8331,542870.0,1.9919,1023.5,0.69274,0,102870.0,3.2167e+16,188.94,,10.526,2.4264,0,0,575090.0365770678,0.9972700798552774
145,1.836,543400.0,1.9911,1024.6,-0.17848,0,103010.0,3.4264e+16,188.91,,10.599,2.4995,0,0,575454.456295582,0.997264788733672
146,1.8425,545040.0,1.9881,1027.2,-1.134,0,103490.0,4.1015e+16,189.12,,10.673,2.5726,0,0,576564.2414117204,0.997263124873938
147,1.854,548260.0,1.982,1031.9,-2.211,0,104440.0,5.4464e+16,189.66,,10.746,2.6457,0,0,578640.3417782066,0.9972665407071546
148,1.8693,552350.0,1.9739,1038.0,-3.6193,0,105670.0,7.1995e+16,190.32,,10.819,2.7188,0,0,581149.3667370632,0.9972692234662042
149,1.8891,557480.0,1.9634,1045.6,-5.4198,0,107240.0,9.4354e+16,191.14,,10.892,2.7919,0,0,584146.7715164433,0.9972719850632793
150,1.9191,565470.0,1.948,1057.3,-6.3728,0,109690.0,1.2907e+17,192.42,,10.965,2.865,0,0,589091.9539612138,0.9972774333009862
151,1.9592,576250.0,1.9277,1072.9,-6.4994,0,112980.0,1.7583e+17,194.14,,11.038,2.9381,0,0,595462.4969054663,0.9972868578123197
152,2.008,589360.0,1.9038,1091.6,-6.3112,0,117050.0,2.3356e+17,196.21,,11.111,3.0112,0,0,603292.5802187675,0.9972985811388844
153,2.0639,604340.0,1.8769,1112.8,-5.8701,0,121730.0,3.001e+17,198.55,,11.184,3.0843,0,0,611687.2529854551,0.9973139068178626
154,2.1151,618110.0,1.8543,1132.4,-5.6505,0,125990.0,3.6059e+17,200.53,,11.257,3.1574,0,0,619601.0236753535,0.9973235617391351
155,2.1632,631090.0,1.8347,1150.9,-5.5769,0,129970.0,4.171e+17,202.28,,11.33,3.2305,0,0,627242.74281709,0.9973302519741614
156,2.1983,640820.0,1.8238,1165.6,-5.4189,0,132720.0,4.5615e+17,203.27,,11.404,3.3036,0,0,633794.4649578874,0.997325146583979
157,2.226,648690.0,1.8179,1178.1,-5.2129,0,134770.0,4.8528e+17,203.85,,11.477,3.3767,0,0,639906.1210795696,0.9973139690450653
158,2.2388,652540.0,1.8154,1184.2,-4.7415,0,135750.0,4.9912e+17,204.16,,11.55,3.4498,0,0,642993.2502071196,0.997310524836451
159,2.2442,654450.0,1.8147,1187.0,-4.1411,0,136200.0,5.0553e+17,204.34,,11.623,3.5229,0,0,644685.0074614036,0.9973109347726586
160,2.2496,656350.0,1.8139,1189.9,-3.5407,0,136650.0,5.1195e+17,204.53,,11.696,3.596,0,0,646311.2379705163,0.9973118912913519
161,2.255,658260.0,1.8131,1192.8,-2.9403,0,137100.0,5.1836e+17,204.71,,11.769,3.6691,0,0,647934.3361660743,0.9973123617166886
162,2.2543,658410.0,1.8133,1192.9,-2.1145,0,137120.0,5.1866e+17,204.8,,11.842,3.7422,0,0,648155.4140817062,0.9973166124710007
163,2.2516,657960.0,1.8137,1191.9,-1.2109,0,137000.0,5.1685e+17,204.86,,11.915,3.8153,0,0,647841.0734187559,0.9973220441447838
164,2.2489,657510.0,1.8142,1190.9,-0.30725,0,136870.0,5.1503e+17,204.92,,11.988,3.8884,0,0,647542.0603704808,0.997327661836794
165,2.2461,657050.0,1.8147,1189.9,0.59639,0,136740.0,5.1322e+17,204.98,,12.062,3.9615,0,0,647242.5394161342,0.9973332702302127
166,2.2369,654620.0,1.8185,1186.6,1.5274,0,135960.0,5.0215e+17,204.65,,12.135,4.0346,0,0,645932.2894018401,0.9973315957374563
167,2.2258,651640.0,1.8234,1182.6,2.4662,0,135000.0,4.8848e+17,204.2,,12.208,4.1077,0,0,644428.2050263615,0.9973274103703339
168,2.2148,648660.0,1.8282,1178.5,3.405,0,134040.0,4.7481e+17,203.76,,12.281,4.1808,0,0,642826.973423368,0.9973238737871014
169,2.2037,645670.0,1.833,1174.5,4.3437,0,133070.0,4.6114e+17,203.32,,12.354,4.2539,0,0,641142.9401925401,0.9973206766324259
170,2.1796,639180.0,1.8434,1165.5,4.9868,0,131030.0,4.3206e+17,202.39,,12.427,4.327,0,0,637672.8717642699,0.9973141862427883
171,2.1526,631910.0,1.855,1155.4,5.5643,0,128740.0,3.9956e+17,201.36,,12.5,4.4001,0,0,633540.0786262575,0.9973084051593688
172,2.1133,621290.0,1.8721,1140.3,5.8759,0,125450.0,3.5295e+17,199.85,,12.573,4.4732,0,0,627502.1745159024,0.9973000504681716
173,2.0714,609960.0,1.8904,1124.2,6.131,0,121960.0,3.0333e+17,198.23,,12.646,4.5463,0,0,620711.1351962468,0.9972922821487621
174,2.0226,596670.0,1.9124,1104.8,5.9999,0,117960.0,2.4651e+17,196.31,,12.719,4.6194,0,0,612891.175847797,0.9972828146195927
