"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.764,0.000185,1.9517e+06,0,1.9985e-05,0.24198,699.18,0.80848,0,90202,7.6809e+05,-56977,0,0,0,333.1,2.1493,0,,0,-8.1,0,0
7.7617,0.00018277,1.9512e+06,0,1.9983e-05,0.24285,701.44,0.27971,0,78369,7.6778e+05,-57538,0,0,0,333.06,1.8647,0,,0.0731,-8.0269,0,0
7.7595,0.00018053,1.9506e+06,0,1.9981e-05,0.24372,703.7,-0.24906,0,66536,7.6746e+05,-58099,0,0,0,333.02,1.5801,0,,0.1462,-7.9538,0,0
7.7572,0.0001783,1.95e+06,0,1.998e-05,0.24458,705.96,-0.77782,0,54702,7.6715e+05,-58660,0,0,0,332.98,1.2955,0,,0.2193,-7.8807,0,0
7.755,0.00017607,1.9494e+06,0,1.9978e-05,0.24545,708.22,-1.3066,0,42869,7.6684e+05,-59220,0,0,0,332.94,1.0109,0,,0.2924,-7.8076,0,0
7.7528,0.00017383,1.9489e+06,0,1.9976e-05,0.24632,710.48,-1.8354,0,31036,7.6652e+05,-59781,0,0,0,332.9,0.72633,0,,0.3655,-7.7345,0,0
7.7505,0.0001716,1.9483e+06,0,1.9974e-05,0.24719,712.74,-2.3641,0,19203,7.6621e+05,-60342,0,0,0,332.86,0.44173,0,,0.4386,-7.6614,0,0
7.748,0.00016949,1.9477e+06,0,1.9972e-05,0.24821,715.4,-2.8879,0,9235.2,7.6585e+05,-60979,0,0,0,332.81,0.20221,0,,0.5117,-7.5883,0,0
7.7436,0.000168,1.9467e+06,0,1.9969e-05,0.25,720.06,-3.3871,0,8359.4,7.6529e+05,-61988,0,0,0,332.75,0.18241,0,,0.5848,-7.5152,0,0
7.7393,0.0001665,1.9458e+06,0,1.9967e-05,0.25178,724.71,-3.8863,0,7483.6,7.6472e+05,-62997,0,0,0,332.69,0.16261,0,,0.6579,-7.4421,0,0
7.735,0.000165,1.9448e+06,0,1.9964e-05,0.25356,729.36,-4.3855,0,6607.8,7.6416e+05,-64006,0,0,0,332.63,0.14281,0,,0.731,-7.369,0,0
7.7307,0.0001635,1.9438e+06,0,1.9961e-05,0.25535,734.01,-4.8847,0,5732,7.6359e+05,-65015,0,0,0,332.57,0.12301,0,,0.8041,-7.2959,0,0
7.7264,0.000162,1.9429e+06,0,1.9959e-05,0.25713,738.66,-5.3839,0,4856.1,7.6303e+05,-66024,0,0,0,332.51,0.10321,0,,0.8772,-7.2228,0,0
7.7221,0.0001605,1.9419e+06,0,1.9956e-05,0.25891,743.32,-5.8831,0,3980.3,7.6246e+05,-67033,0,0,0,332.45,0.083411,0,,0.9503,-7.1497,0,0
7.7169,0.00015912,1.9408e+06,0,1.9953e-05,0.26103,748.78,-6.3744,0,3302.1,7.6178e+05,-68254,0,0,0,332.38,0.068144,0,,1.0234,-7.0766,0,0
7.7095,0.00015801,1.9392e+06,0,1.9948e-05,0.26388,756.1,-6.8478,0,3074.7,7.6082e+05,-69956,0,0,0,332.28,0.063222,0,,1.0965,-7.0035,0,0
7.7022,0.0001569,1.9376e+06,0,1.9943e-05,0.26674,763.41,-7.3212,0,2847.3,7.5987e+05,-71659,0,0,0,332.17,0.058299,0,,1.1696,-6.9304,0,0
7.6949,0.00015579,1.9359e+06,0,1.9939e-05,0.2696,770.73,-7.7945,0,2619.9,7.5892e+05,-73362,0,0,0,332.07,0.053377,0,,1.2427,-6.8573,0,0
7.6876,0.00015468,1.9343e+06,0,1.9934e-05,0.27246,778.04,-8.2679,0,2392.5,7.5796e+05,-75064,0,0,0,331.97,0.048454,0,,1.3158,-6.7842,0,0
7.6803,0.00015357,1.9327e+06,0,1.993e-05,0.27532,785.36,-8.7413,0,2165.1,7.5701e+05,-76767,0,0,0,331.87,0.043532,0,,1.3889,-6.7111,0,0
7.6729,0.00015246,1.9311e+06,0,1.9925e-05,0.27818,792.68,-9.2147,0,1937.8,7.5606e+05,-78469,0,0,0,331.77,0.038609,0,,1.462,-6.638,0,0
7.6645,0.00015145,1.9293e+06,0,1.992e-05,0.28154,801.2,-9.6535,0,1766.4,7.5494e+05,-80463,0,0,0,331.65,0.034924,0,,1.5351,-6.5649,0,0
