"Density","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.13019,29147,0,1.8275e-05,0.25569,11.68,-0.051743,0,11449,-65570,0,0,0,296.11,0,,0.0035467,-0.016973,0,0
0.13008,29127,0,1.827e-05,0.25881,11.811,-0.051531,0,11436,-67100,0,0,0,296.02,0,,0.0036452,-0.016874,0,0
0.12998,29107,0,1.8266e-05,0.26193,11.942,-0.050733,0,11424,-68630,0,0,0,295.92,0,,0.0037437,-0.016776,0,0
0.12987,29088,0,1.8261e-05,0.26503,12.072,-0.04569,0,11411,-70161,0,0,0,295.83,0,,0.0038423,-0.016677,0,0
0.12976,29067,0,1.8256e-05,0.26867,12.224,-0.044337,0,11397,-71835,0,0,0,295.72,0,,0.0039408,-0.016579,0,0
0.12962,29042,0,1.825e-05,0.27267,12.391,-0.044059,0,11380,-73811,0,0,0,295.59,0,,0.0040393,-0.01648,0,0
0.12948,29014,0,1.8244e-05,0.27675,12.559,-0.044089,0,11362,-75955,0,0,0,295.46,0,,0.0041378,-0.016382,0,0
0.12933,28986,0,1.8238e-05,0.2806,12.717,-0.044073,0,11344,-78049,0,0,0,295.34,0,,0.0042363,-0.016283,0,0
0.1292,28961,0,1.8231e-05,0.2846,12.882,-0.043668,0,11328,-80059,0,0,0,295.2,0,,0.0043349,-0.016185,0,0
0.12905,28933,0,1.8225e-05,0.28848,13.04,-0.043271,0,11310,-82172,0,0,0,295.07,0,,0.0044334,-0.016086,0,0
0.12891,28906,0,1.8218e-05,0.2925,13.204,-0.042814,0,11292,-84319,0,0,0,294.93,0,,0.0045319,-0.015988,0,0
0.12876,28878,0,1.8212e-05,0.29665,13.373,-0.042373,0,11273,-86521,0,0,0,294.79,0,,0.0046304,-0.015889,0,0
0.1286,28847,0,1.8205e-05,0.30077,13.538,-0.042097,0,11254,-88842,0,0,0,294.65,0,,0.0047289,-0.015791,0,0
0.12844,28818,0,1.8198e-05,0.30493,13.706,-0.041477,0,11235,-91129,0,0,0,294.5,0,,0.0048275,-0.015692,0,0
0.12828,28787,0,1.819e-05,0.30921,13.876,-0.041326,0,11214,-93527,0,0,0,294.35,0,,0.004926,-0.015594,0,0
0.12811,28754,0,1.8183e-05,0.31358,14.05,-0.041143,0,11193,-96019,0,0,0,294.19,0,,0.0050245,-0.015495,0,0
0.12793,28721,0,1.8175e-05,0.31804,14.226,-0.040758,0,11172,-98589,0,0,0,294.03,0,,0.005123,-0.015397,0,0
0.12775,28686,0,1.8167e-05,0.32256,14.404,-0.040316,0,11150,-1.0122e+05,0,0,0,293.86,0,,0.0052215,-0.015298,0,0
0.12756,28651,0,1.8159e-05,0.32716,14.584,-0.040023,0,11127,-1.0393e+05,0,0,0,293.69,0,,0.0053201,-0.0152,0,0
0.12737,28614,0,1.8151e-05,0.33183,14.765,-0.040315,0,11103,-1.0674e+05,0,0,0,293.51,0,,0.0054186,-0.015101,0,0
0.12717,28577,0,1.8142e-05,0.33655,14.947,-0.040507,0,11079,-1.096e+05,0,0,0,293.33,0,,0.0055171,-0.015003,0,0
0.12697,28539,0,1.8133e-05,0.34132,15.13,-0.040249,0,11055,-1.1252e+05,0,0,0,293.15,0,,0.0056156,-0.014904,0,0
0.12677,28499,0,1.8124e-05,0.34613,15.314,-0.039898,0,11030,-1.155e+05,0,0,0,292.96,0,,0.0057141,-0.014806,0,0
0.12656,28459,0,1.8115e-05,0.35095,15.496,-0.039446,0,11004,-1.1854e+05,0,0,0,292.76,0,,0.0058127,-0.014707,0,0
0.12635,28420,0,1.8105e-05,0.35582,15.68,-0.039193,0,10979,-1.2158e+05,0,0,0,292.57,0,,0.0059112,-0.014609,0,0
0.12613,28379,0,1.8096e-05,0.36083,15.868,-0.036382,0,10952,-1.2473e+05,0,0,0,292.37,0,,0.0060097,-0.01451,0,0
0.12589,28332,0,1.8085e-05,0.36601,16.059,-0.037335,0,10923,-1.2818e+05,0,0,0,292.15,0,,0.0061082,-0.014411,0,0
0.12566,28288,0,1.8075e-05,0.37109,16.246,-0.034565,0,10895,-1.3153e+05,0,0,0,291.94,0,,0.0062067,-0.014313,0,0
0.12544,28249,0,1.8066e-05,0.37597,16.426,-0.027206,0,10869,-1.346e+05,0,0,0,291.74,0,,0.0063053,-0.014214,0,0
0.12519,28202,0,1.8054e-05,0.38163,16.634,-0.025649,0,10839,-1.3824e+05,0,0,0,291.5,0,,0.0064038,-0.014116,0,0
0.12493,28151,0,1.8042e-05,0.38734,16.84,-0.025432,0,10806,-1.4209e+05,0,0,0,291.25,0,,0.0065023,-0.014017,0,0
0.12467,28100,0,1.803e-05,0.39299,17.042,-0.025565,0,10774,-1.4592e+05,0,0,0,291,0,,0.0066008,-0.013919,0,0
0.1244,28050,0,1.8018e-05,0.39853,17.238,-0.025177,0,10742,-1.4972e+05,0,0,0,290.75,0,,0.0066993,-0.01382,0,0
0.12413,27998,0,1.8006e-05,0.40419,17.437,-0.024631,0,10709,-1.5364e+05,0,0,0,290.49,0,,0.0067979,-0.013722,0,0
0.12385,27944,0,1.7993e-05,0.40996,17.637,-0.024396,0,10675,-1.577e+05,0,0,0,290.23,0,,0.0068964,-0.013623,0,0
0.12356,27889,0,1.798e-05,0.41579,17.838,-0.024525,0,10640,-1.6186e+05,0,0,0,289.96,0,,0.0069949,-0.013525,0,0
0.12326,27832,0,1.7967e-05,0.42168,18.039,-0.024658,0,10605,-1.661e+05,0,0,0,289.68,0,,0.0070934,-0.013426,0,0
0.12296,27774,0,1.7953e-05,0.42766,18.241,-0.024886,0,10568,-1.7044e+05,0,0,0,289.39,0,,0.0071919,-0.013328,0,0
0.12265,27714,0,1.7939e-05,0.43371,18.443,-0.024678,0,10531,-1.7487e+05,0,0,0,289.1,0,,0.0072905,-0.013229,0,0
0.12233,27654,0,1.7925e-05,0.43983,18.646,-0.024251,0,10493,-1.7938e+05,0,0,0,288.8,0,,0.007389,-0.013131,0,0
0.12201,27591,0,1.791e-05,0.44603,18.848,-0.024502,0,10454,-1.8402e+05,0,0,0,288.5,0,,0.0074875,-0.013032,0,0
0.12168,27527,0,1.7895e-05,0.4523,19.051,-0.024904,0,10414,-1.8876e+05,0,0,0,288.18,0,,0.007586,-0.012934,0,0
0.12134,27462,0,1.7879e-05,0.45865,19.253,-0.024678,0,10374,-1.9359e+05,0,0,0,287.86,0,,0.0076845,-0.012835,0,0
0.12099,27396,0,1.7863e-05,0.46507,19.456,-0.024377,0,10332,-1.9852e+05,0,0,0,287.54,0,,0.0077831,-0.012737,0,0
0.12064,27327,0,1.7847e-05,0.47158,19.659,-0.024022,0,10290,-2.0355e+05,0,0,0,287.2,0,,0.0078816,-0.012638,0,0
0.12028,27258,0,1.783e-05,0.47816,19.862,-0.024206,0,10247,-2.0869e+05,0,0,0,286.86,0,,0.0079801,-0.01254,0,0
0.11991,27186,0,1.7813e-05,0.48483,20.065,-0.024295,0,10203,-2.1393e+05,0,0,0,286.5,0,,0.0080786,-0.012441,0,0
0.11953,27114,0,1.7796e-05,0.49158,20.268,-0.023941,0,10158,-2.1926e+05,0,0,0,286.14,0,,0.0081771,-0.012343,0,0
0.11915,27040,0,1.7778e-05,0.4984,20.47,-0.023537,0,10113,-2.2467e+05,0,0,0,285.77,0,,0.0082757,-0.012244,0,0
0.11876,26965,0,1.776e-05,0.50531,20.672,-0.023159,0,10066,-2.302e+05,0,0,0,285.4,0,,0.0083742,-0.012146,0,0
0.11836,26888,0,1.7741e-05,0.51229,20.874,-0.022804,0,10019,-2.3582e+05,0,0,0,285.01,0,,0.0084727,-0.012047,0,0
0.11796,26810,0,1.7722e-05,0.51935,21.074,-0.0229,0,9971,-2.4155e+05,0,0,0,284.62,0,,0.0085712,-0.011948,0,0
0.11754,26730,0,1.7703e-05,0.52648,21.274,-0.022644,0,9922,-2.4738e+05,0,0,0,284.22,0,,0.0086697,-0.01185,0,0
0.11712,26649,0,1.7683e-05,0.53369,21.472,-0.022281,0,9872.2,-2.5331e+05,0,0,0,283.8,0,,0.0087683,-0.011751,0,0
0.11669,26565,0,1.7662e-05,0.54099,21.67,-0.021912,0,9821.3,-2.5937e+05,0,0,0,283.38,0,,0.0088668,-0.011653,0,0
0.11625,26480,0,1.7641e-05,0.54837,21.866,-0.02207,0,9769.4,-2.6555e+05,0,0,0,282.95,0,,0.0089653,-0.011554,0,0
0.1158,26393,0,1.762e-05,0.55583,22.061,-0.022079,0,9716.5,-2.7184e+05,0,0,0,282.51,0,,0.0090638,-0.011456,0,0
0.11534,26304,0,1.7598e-05,0.56338,22.254,-0.021861,0,9662.7,-2.7825e+05,0,0,0,282.07,0,,0.0091623,-0.011357,0,0
0.11488,26213,0,1.7576e-05,0.57102,22.446,-0.021521,0,9608,-2.8476e+05,0,0,0,281.61,0,,0.0092609,-0.011259,0,0
0.1144,26120,0,1.7553e-05,0.57874,22.637,-0.021197,0,9552.3,-2.9139e+05,0,0,0,281.14,0,,0.0093594,-0.01116,0,0
0.11392,26026,0,1.7529e-05,0.58655,22.826,-0.021174,0,9495.7,-2.9813e+05,0,0,0,280.66,0,,0.0094579,-0.011062,0,0
0.11342,25930,0,1.7505e-05,0.59444,23.013,-0.020986,0,9438.2,-3.0498e+05,0,0,0,280.17,0,,0.0095564,-0.010963,0,0
0.11292,25832,0,1.7481e-05,0.6024,23.198,-0.020769,0,9379.9,-3.1192e+05,0,0,0,279.67,0,,0.0096549,-0.010865,0,0
0.11242,25733,0,1.7456e-05,0.61046,23.381,-0.020252,0,9320.7,-3.1897e+05,0,0,0,279.17,0,,0.0097535,-0.010766,0,0
0.1119,25632,0,1.7431e-05,0.6186,23.561,-0.019839,0,9260.5,-3.2613e+05,0,0,0,278.65,0,,0.009852,-0.010668,0,0
0.11137,25529,0,1.7405e-05,0.62682,23.74,-0.019545,0,9199.5,-3.334e+05,0,0,0,278.12,0,,0.0099505,-0.010569,0,0
0.11083,25424,0,1.7378e-05,0.63514,23.915,-0.019219,0,9137.3,-3.4079e+05,0,0,0,277.58,0,,0.010049,-0.010471,0,0
0.11029,25316,0,1.7351e-05,0.64355,24.089,-0.018852,0,9074.3,-3.483e+05,0,0,0,277.03,0,,0.010148,-0.010372,0,0
0.10973,25207,0,1.7324e-05,0.65205,24.259,-0.018514,0,9010.2,-3.5593e+05,0,0,0,276.47,0,,0.010246,-0.010274,0,0
0.10917,25096,0,1.7296e-05,0.66064,24.427,-0.018189,0,8945.2,-3.6367e+05,0,0,0,275.89,0,,0.010345,-0.010175,0,0
0.10859,24982,0,1.7267e-05,0.66932,24.591,-0.017844,0,8879.2,-3.7152e+05,0,0,0,275.31,0,,0.010443,-0.010077,0,0
0.10801,24867,0,1.7237e-05,0.6781,24.752,-0.017491,0,8812.3,-3.7949e+05,0,0,0,274.72,0,,0.010542,-0.0099781,0,0
0.10741,24750,0,1.7208e-05,0.68696,24.911,-0.017122,0,8744.5,-3.8756e+05,0,0,0,274.11,0,,0.01064,-0.0098796,0,0
0.10681,24630,0,1.7177e-05,0.69591,25.065,-0.016734,0,8675.7,-3.9575e+05,0,0,0,273.49,0,,0.010739,-0.0097811,0,0
0.10619,24509,0,1.7146e-05,0.70495,25.216,-0.01633,0,8606.1,-4.0404e+05,0,0,0,272.86,0,,0.010837,-0.0096825,0,0
0.10557,24386,0,1.7114e-05,0.71409,25.363,-0.015913,0,8535.6,-4.1243e+05,0,0,0,272.22,0,,0.010936,-0.009584,0,0
0.10494,24260,0,1.7082e-05,0.72332,25.507,-0.015483,0,8464.2,-4.2093e+05,0,0,0,271.57,0,,0.011034,-0.0094855,0,0
0.1043,24133,0,1.7049e-05,0.73265,25.647,-0.015044,0,8391.9,-4.2954e+05,0,0,0,270.91,0,,0.011133,-0.009387,0,0
0.10365,24003,0,1.7015e-05,0.7421,25.782,-0.014593,0,8318.5,-4.3827e+05,0,0,0,270.23,0,,0.011231,-0.0092885,0,0
0.10299,23871,0,1.6981e-05,0.75164,25.914,-0.014132,0,8244.3,-4.4711e+05,0,0,0,269.54,0,,0.01133,-0.0091899,0,0
0.10231,23737,0,1.6945e-05,0.76131,26.042,-0.013659,0,8169.1,-4.5606e+05,0,0,0,268.83,0,,0.011428,-0.0090914,0,0
0.10163,23601,0,1.691e-05,0.77108,26.165,-0.013173,0,8092.9,-4.6513e+05,0,0,0,268.11,0,,0.011527,-0.0089929,0,0
0.10094,23462,0,1.6873e-05,0.78097,26.285,-0.012676,0,8015.9,-4.743e+05,0,0,0,267.38,0,,0.011625,-0.0088944,0,0
0.10024,23321,0,1.6836e-05,0.79098,26.399,-0.012167,0,7937.8,-4.8359e+05,0,0,0,266.63,0,,0.011724,-0.0087959,0,0
0.099525,23178,0,1.6798e-05,0.8011,26.509,-0.011647,0,7858.9,-4.9299e+05,0,0,0,265.87,0,,0.011822,-0.0086973,0,0
0.098801,23032,0,1.6759e-05,0.81135,26.614,-0.011113,0,7779,-5.025e+05,0,0,0,265.1,0,,0.011921,-0.0085988,0,0
0.098067,22884,0,1.6719e-05,0.82173,26.714,-0.010566,0,7698.1,-5.1213e+05,0,0,0,264.31,0,,0.012019,-0.0085003,0,0
0.097321,22733,0,1.6678e-05,0.83225,26.809,-0.010005,0,7616.3,-5.2187e+05,0,0,0,263.5,0,,0.012118,-0.0084018,0,0
0.096563,22580,0,1.6637e-05,0.84291,26.899,-0.0094312,0,7533.3,-5.3175e+05,0,0,0,262.68,0,,0.012216,-0.0083033,0,0
0.095793,22424,0,1.6594e-05,0.85373,26.984,-0.0088469,0,7449.4,-5.4174e+05,0,0,0,261.84,0,,0.012315,-0.0082048,0,0
0.095009,22265,0,1.6551e-05,0.86472,27.063,-0.008252,0,7364.1,-5.5189e+05,0,0,0,260.98,0,,0.012413,-0.0081062,0,0
0.094212,22103,0,1.6507e-05,0.87589,27.137,-0.0076504,0,7277.8,-5.6216e+05,0,0,0,260.1,0,,0.012512,-0.0080077,0,0
0.093402,21938,0,1.6461e-05,0.88724,27.205,-0.0070438,0,7190.3,-5.7258e+05,0,0,0,259.2,0,,0.012611,-0.0079092,0,0
0.092578,21770,0,1.6414e-05,0.89878,27.267,-0.006434,0,7101.6,-5.8314e+05,0,0,0,258.28,0,,0.012709,-0.0078107,0,0
0.09174,21599,0,1.6367e-05,0.91051,27.324,-0.0058214,0,7011.8,-5.9383e+05,0,0,0,257.34,0,,0.012808,-0.0077122,0,0
0.090889,21425,0,1.6318e-05,0.92245,27.374,-0.0052034,0,6920.9,-6.0466e+05,0,0,0,256.39,0,,0.012906,-0.0076136,0,0
0.090026,21248,0,1.6268e-05,0.93457,27.418,-0.0045737,0,6829,-6.1559e+05,0,0,0,255.41,0,,0.013005,-0.0075151,0,0
0.089151,21068,0,1.6217e-05,0.94689,27.455,-0.0039143,0,6736.2,-6.2664e+05,0,0,0,254.41,0,,0.013103,-0.0074166,0,0
0.088264,20886,0,1.6165e-05,0.9594,27.486,-0.0031989,0,6642.5,-6.3779e+05,0,0,0,253.39,0,,0.013202,-0.0073181,0,0
0.087363,20701,0,1.6112e-05,0.97212,27.51,-0.0023904,0,6547.8,-6.4907e+05,0,0,0,252.35,0,,0.0133,-0.0072196,0,0
0.086445,20512,0,1.6057e-05,0.98511,27.526,-0.0014432,0,6451.7,-6.6051e+05,0,0,0,251.29,0,,0.013399,-0.007121,0,0
0.085509,20318,0,1.6001e-05,0.99838,27.535,-0.00035877,0,6354,-6.7214e+05,0,0,0,250.2,0,,0.013497,-0.0070225,0,0
0.084544,20118,0,1.5942e-05,1.0121,27.534,0.00093582,0,6253.9,-6.8406e+05,0,0,0,249.06,0,,0.013596,-0.006924,0,0
0.083552,19912,0,1.5881e-05,1.0261,27.524,0.0023654,0,6151.2,-6.9628e+05,0,0,0,247.88,0,,0.013694,-0.0068255,0,0
0.082526,19697,0,1.5818e-05,1.0407,27.504,0.0038685,0,6045.7,-7.0885e+05,0,0,0,246.66,0,,0.013793,-0.006727,0,0
0.081464,19475,0,1.5751e-05,1.0558,27.472,0.0054633,0,5937,-7.2178e+05,0,0,0,245.38,0,,0.013891,-0.0066284,0,0
0.080367,19244,0,1.5682e-05,1.0714,27.428,0.007053,0,5825.3,-7.3509e+05,0,0,0,244.05,0,,0.01399,-0.0065299,0,0
0.079232,19004,0,1.561e-05,1.0875,27.37,0.0085596,0,5710.4,-7.4876e+05,0,0,0,242.66,0,,0.014088,-0.0064314,0,0
0.078067,18757,0,1.5535e-05,1.1042,27.301,0.0099835,0,5593.1,-7.6272e+05,0,0,0,241.23,0,,0.014187,-0.0063329,0,0
0.076872,18503,0,1.5457e-05,1.1214,27.218,0.011321,0,5473.7,-7.7694e+05,0,0,0,239.74,0,,0.014285,-0.0062344,0,0
0.075655,18243,0,1.5376e-05,1.1391,27.122,0.012589,0,5352.7,-7.9135e+05,0,0,0,238.22,0,,0.014384,-0.0061358,0,0
0.074418,17979,0,1.5294e-05,1.1572,27.014,0.013798,0,5230.6,-8.0589e+05,0,0,0,236.65,0,,0.014482,-0.0060373,0,0
0.073165,17711,0,1.5209e-05,1.1757,26.892,0.014976,0,5107.7,-8.2052e+05,0,0,0,235.05,0,,0.014581,-0.0059388,0,0
0.0719,17440,0,1.5122e-05,1.1946,26.758,0.016157,0,4984.3,-8.352e+05,0,0,0,233.41,0,,0.014679,-0.0058403,0,0
0.070622,17165,0,1.5033e-05,1.2139,26.61,0.01738,0,4860.7,-8.4991e+05,0,0,0,231.74,0,,0.014778,-0.0057418,0,0
0.069335,16887,0,1.4941e-05,1.2335,26.449,0.01867,0,4737,-8.6464e+05,0,0,0,230.03,0,,0.014876,-0.0056432,0,0
0.068037,16607,0,1.4848e-05,1.2535,26.275,0.020067,0,4613.3,-8.7937e+05,0,0,0,228.3,0,,0.014975,-0.0055447,0,0
0.066729,16323,0,1.4753e-05,1.2738,26.086,0.021602,0,4489.4,-8.9412e+05,0,0,0,226.52,0,,0.015074,-0.0054462,0,0
0.065407,16035,0,1.4655e-05,1.2946,25.884,0.02328,0,4365.3,-9.0889e+05,0,0,0,224.71,0,,0.015172,-0.0053477,0,0
0.064067,15742,0,1.4554e-05,1.316,25.664,0.025113,0,4240.5,-9.2375e+05,0,0,0,222.85,0,,0.015271,-0.0052492,0,0
0.062708,15443,0,1.445e-05,1.338,25.429,0.02707,0,4114.9,-9.387e+05,0,0,0,220.94,0,,0.015369,-0.0051506,0,0
0.061321,15138,0,1.4342e-05,1.3607,25.176,0.029123,0,3988,-9.5381e+05,0,0,0,218.97,0,,0.015468,-0.0050521,0,0
0.05991,14826,0,1.4231e-05,1.3842,24.904,0.031182,0,3859.9,-9.6906e+05,0,0,0,216.93,0,,0.015566,-0.0049536,0,0
0.058474,14507,0,1.4115e-05,1.4084,24.613,0.033173,0,3730.8,-9.8443e+05,0,0,0,214.82,0,,0.015665,-0.0048551,0,0
0.057019,14183,0,1.3995e-05,1.4335,24.304,0.034998,0,3601.3,-9.9985e+05,0,0,0,212.65,0,,0.015763,-0.0047566,0,0
0.055553,13855,0,1.3872e-05,1.4592,23.978,0.036603,0,3472.1,-1.0152e+06,0,0,0,210.44,0,,0.015862,-0.004658,0,0
0.054084,13525,0,1.3746e-05,1.4855,23.636,0.037815,0,3344,-1.0305e+06,0,0,0,208.18,0,,0.01596,-0.0045595,0,0
0.052626,13196,0,1.3618e-05,1.5121,23.282,0.038601,0,3218.3,-1.0454e+06,0,0,0,205.9,0,,0.016059,-0.004461,0,0
0.051195,12872,0,1.349e-05,1.5387,22.921,0.038923,0,3096.2,-1.06e+06,0,0,0,203.63,0,,0.016157,-0.0043625,0,0
0.049805,12555,0,1.3363e-05,1.5652,22.556,0.03883,0,2979,-1.0739e+06,0,0,0,201.38,0,,0.016256,-0.004264,0,0
0.04846,12248,0,1.3238e-05,1.5912,22.191,0.038386,0,2866.8,-1.0873e+06,0,0,0,199.18,0,,0.016354,-0.0041654,0,0
0.047176,11953,0,1.3116e-05,1.6167,21.831,0.037617,0,2760.9,-1.0999e+06,0,0,0,197.04,0,,0.016453,-0.0040669,0,0
0.04595,11671,0,1.2998e-05,1.6415,21.476,0.036668,0,2660.9,-1.1118e+06,0,0,0,194.97,0,,0.016551,-0.0039684,0,0
0.044795,11404,0,1.2884e-05,1.6654,21.133,0.035875,0,2567.6,-1.1229e+06,0,0,0,192.99,0,,0.01665,-0.0038699,0,0
0.043708,11152,0,1.2774e-05,1.6884,20.802,0.034561,0,2480.8,-1.1332e+06,0,0,0,191.1,0,,0.016748,-0.0037714,0,0
0.042695,10916,0,1.2671e-05,1.7102,20.486,0.033005,0,2400.6,-1.1428e+06,0,0,0,189.31,0,,0.016847,-0.0036728,0,0
0.041762,10698,0,1.2573e-05,1.7307,20.188,0.031322,0,2327.4,-1.1515e+06,0,0,0,187.64,0,,0.016945,-0.0035743,0,0
0.040901,10497,0,1.2482e-05,1.7499,19.909,0.029597,0,2260.4,-1.1595e+06,0,0,0,186.08,0,,0.017044,-0.0034758,0,0
0.040124,10314,0,1.2399e-05,1.7676,19.652,0.027922,0,2200.6,-1.1666e+06,0,0,0,184.66,0,,0.017142,-0.0033773,0,0
0.03942,10149,0,1.2323e-05,1.7839,19.416,0.026378,0,2146.7,-1.173e+06,0,0,0,183.36,0,,0.017241,-0.0032788,0,0
0.03879,9999.9,0,1.2253e-05,1.7986,19.202,0.025046,0,2098.9,-1.1787e+06,0,0,0,182.18,0,,0.017339,-0.0031802,0,0
0.038227,9867,0,1.2191e-05,1.8119,19.008,0.023968,0,2056.4,-1.1838e+06,0,0,0,181.13,0,,0.017438,-0.0030817,0,0
0.03772,9746.9,0,1.2134e-05,1.8241,18.832,0.02312,0,2018.4,-1.1883e+06,0,0,0,180.17,0,,0.017537,-0.0029832,0,0
0.037256,9636.8,0,1.2083e-05,1.8351,18.667,0.022543,0,1984,-1.1924e+06,0,0,0,179.3,0,,0.017635,-0.0028847,0,0
0.036862,9544.5,0,1.2039e-05,1.8448,18.529,0.020263,0,1954.9,-1.1958e+06,0,0,0,178.56,0,,0.017734,-0.0027862,0,0
