"Mach","P","tp","Points:0","Points:1","Points:2"
0.37145,0.17453,0.19139,5.2316,0,0
0.37941,0.17369,0.19119,5.2429,0,0
0.38821,0.17276,0.19099,5.2541,0,0
0.39702,0.17182,0.19079,5.2654,0,0
0.40666,0.1708,0.19058,5.2766,0,0
0.41679,0.16971,0.19036,5.2879,0,0
0.42692,0.16863,0.19014,5.2991,0,0
0.4384,0.16738,0.18991,5.3104,0,0
0.44993,0.16612,0.18967,5.3216,0,0
0.46187,0.16481,0.18943,5.3328,0,0
0.47476,0.16338,0.18917,5.3441,0,0
0.48766,0.16195,0.18891,5.3553,0,0
0.50137,0.1604,0.18863,5.3666,0,0
0.51554,0.15878,0.18834,5.3778,0,0
0.52971,0.15717,0.18804,5.3891,0,0
0.54493,0.15538,0.18769,5.4003,0,0
0.56017,0.1536,0.18734,5.4116,0,0
0.57567,0.15176,0.18697,5.4228,0,0
0.59173,0.14984,0.18657,5.4341,0,0
0.60779,0.14792,0.18617,5.4453,0,0
0.62421,0.14593,0.18573,5.4566,0,0
0.64082,0.14391,0.18528,5.4678,0,0
0.65744,0.14189,0.18482,5.479,0,0
0.67442,0.1398,0.1843,5.4903,0,0
0.6914,0.13771,0.18378,5.5015,0,0
0.70847,0.1356,0.18323,5.5128,0,0
0.7257,0.13345,0.18264,5.524,0,0
0.74293,0.13131,0.18204,5.5353,0,0
0.7602,0.12916,0.18139,5.5465,0,0
0.7775,0.127,0.18072,5.5578,0,0
0.79479,0.12485,0.18005,5.569,0,0
0.81209,0.12269,0.1793,5.5803,0,0
0.82939,0.12053,0.17855,5.5915,0,0
0.84664,0.11839,0.17777,5.6028,0,0
0.86382,0.11626,0.17694,5.614,0,0
0.88101,0.11412,0.17612,5.6252,0,0
0.89801,0.11203,0.17524,5.6365,0,0
0.91493,0.10996,0.17435,5.6477,0,0
0.93185,0.10788,0.17345,5.659,0,0
0.94843,0.10587,0.1725,5.6702,0,0
0.96502,0.10387,0.17155,5.6815,0,0
0.98144,0.10189,0.17057,5.6927,0,0
0.99756,0.099973,0.16957,5.704,0,0
1.0137,0.098053,0.16856,5.7152,0,0
1.0294,0.096207,0.16754,5.7265,0,0
1.0451,0.094393,0.16651,5.7377,0,0
1.0606,0.092582,0.16549,5.749,0,0
1.0759,0.090857,0.16443,5.7602,0,0
1.0911,0.089132,0.16338,5.7714,0,0
1.1062,0.08744,0.16231,5.7827,0,0
1.121,0.085802,0.16124,5.7939,0,0
1.1359,0.084164,0.16016,5.8052,0,0
1.1504,0.0826,0.15908,5.8164,0,0
1.1647,0.081064,0.158,5.8277,0,0
1.179,0.079535,0.15692,5.8389,0,0
1.1927,0.078117,0.15586,5.8502,0,0
1.2063,0.076699,0.1548,5.8614,0,0
1.2197,0.075329,0.15375,5.8727,0,0
1.2326,0.074031,0.15272,5.8839,0,0
1.2455,0.072733,0.15169,5.8952,0,0
1.2578,0.071515,0.15069,5.9064,0,0
1.27,0.070327,0.1497,5.9176,0,0
1.2821,0.069146,0.14871,5.9289,0,0
1.2936,0.068058,0.14775,5.9401,0,0
1.3051,0.06697,0.1468,5.9514,0,0
1.3163,0.065925,0.14587,5.9626,0,0
1.3271,0.064942,0.14497,5.9739,0,0
1.3378,0.063958,0.14408,5.9851,0,0
1.3478,0.06306,0.14323,5.9964,0,0
1.3576,0.062191,0.14241,6.0076,0,0
1.3673,0.061331,0.1416,6.0189,0,0
1.3761,0.060579,0.14086,6.0301,0,0
1.3848,0.059827,0.14012,6.0414,0,0
1.393,0.059123,0.13943,6.0526,0,0
1.4005,0.058489,0.13879,6.0638,0,0
1.4081,0.057854,0.13815,6.0751,0,0
1.4148,0.057302,0.13758,6.0863,0,0
1.4211,0.056777,0.13704,6.0976,0,0
1.4274,0.056262,0.13651,6.1088,0,0
1.4326,0.055844,0.13607,6.1201,0,0
1.4378,0.055426,0.13563,6.1313,0,0
1.4424,0.055069,0.13527,6.1426,0,0
1.4463,0.054792,0.13502,6.1538,0,0
1.4502,0.054515,0.13476,6.1651,0,0
1.4525,0.054367,0.13466,6.1763,0,0
1.4544,0.054258,0.1346,6.1876,0,0
1.4561,0.054159,0.13454,6.1988,0,0
1.4566,0.054144,0.13456,6.21,0,0
1.4571,0.054129,0.13458,6.2213,0,0
1.4578,0.054146,0.13469,6.2325,0,0
1.4586,0.054203,0.13492,6.2438,0,0
1.4594,0.05426,0.13516,6.255,0,0
1.4548,0.054615,0.13552,6.2663,0,0
1.4487,0.055053,0.13592,6.2775,0,0
1.4422,0.05552,0.13635,6.2888,0,0
1.4336,0.056192,0.13702,6.3,0,0
1.425,0.056865,0.13769,6.3113,0,0
1.4149,0.057684,0.1385,6.3225,0,0
1.4028,0.058676,0.13947,6.3338,0,0
1.3908,0.059668,0.14045,6.345,0,0
1.3747,0.061055,0.14177,6.3562,0,0
1.3576,0.062545,0.14318,6.3675,0,0
1.3396,0.064127,0.14465,6.3787,0,0
1.3158,0.066314,0.14657,6.39,0,0
1.2921,0.068501,0.14848,6.4012,0,0
1.2655,0.071046,0.15058,6.4125,0,0
1.2355,0.073992,0.15287,6.4237,0,0
1.2056,0.076939,0.15517,6.435,0,0
1.1746,0.080194,0.15747,6.4462,0,0
1.1433,0.083523,0.15978,6.4575,0,0
1.113,0.08678,0.16201,6.4687,0,0
1.0882,0.089619,0.16379,6.48,0,0
1.0635,0.092457,0.16558,6.4912,0,0
1.0421,0.094932,0.16706,6.5024,0,0
1.0243,0.097019,0.16822,6.5137,0,0
1.0065,0.099106,0.16937,6.5249,0,0
0.99092,0.10091,0.17024,6.5362,0,0
0.97582,0.10266,0.17105,6.5474,0,0
0.96083,0.1044,0.17185,6.5587,0,0
0.94644,0.10609,0.17259,6.5699,0,0
0.93205,0.10779,0.17332,6.5812,0,0
0.91824,0.10943,0.17401,6.5924,0,0
0.90501,0.11101,0.17464,6.6037,0,0
0.89179,0.1126,0.17527,6.6149,0,0
0.87918,0.11411,0.17583,6.6262,0,0
0.86669,0.11561,0.17638,6.6374,0,0
0.8542,0.11711,0.17692,6.6486,0,0
0.84168,0.11863,0.17744,6.6599,0,0
0.82916,0.12015,0.17796,6.6711,0,0
0.81658,0.12168,0.17847,6.6824,0,0
0.80394,0.12323,0.17896,6.6936,0,0
0.79131,0.12477,0.17946,6.7049,0,0
0.77814,0.12639,0.17995,6.7161,0,0
0.76488,0.12803,0.18045,6.7274,0,0
0.75136,0.12969,0.18094,6.7386,0,0
0.73675,0.13149,0.18144,6.7499,0,0
0.72213,0.1333,0.18194,6.7611,0,0
0.70688,0.13516,0.18244,6.7724,0,0
0.69107,0.1371,0.18292,6.7836,0,0
0.67525,0.13903,0.1834,6.7948,0,0
0.65884,0.141,0.18384,6.8061,0,0
0.64234,0.14297,0.18426,6.8173,0,0
0.62579,0.14495,0.18468,6.8286,0,0
0.60904,0.14691,0.18505,6.8398,0,0
0.59228,0.14887,0.18542,6.8511,0,0
0.57554,0.15079,0.18576,6.8623,0,0
0.55882,0.15269,0.18608,6.8736,0,0
0.5421,0.15459,0.18639,6.8848,0,0
0.5256,0.15637,0.18663,6.8961,0,0
0.50915,0.15815,0.18686,6.9073,0,0
0.49285,0.15989,0.18708,6.9186,0,0
0.47716,0.1615,0.18725,6.9298,0,0
0.46147,0.16311,0.18743,6.941,0,0
0.4467,0.16457,0.18757,6.9523,0,0
0.43269,0.16593,0.18769,6.9635,0,0
0.41867,0.16728,0.18781,6.9748,0,0
0.40701,0.16841,0.18795,6.986,0,0
0.39565,0.1695,0.18808,6.9973,0,0
0.38508,0.17055,0.18825,7.0085,0,0
0.37724,0.17146,0.18854,7.0198,0,0
0.3694,0.17237,0.18883,7.031,0,0
0.36357,0.17324,0.18927,7.0423,0,0
0.35931,0.17409,0.18982,7.0535,0,0
0.35505,0.17493,0.19037,7.0648,0,0
0.35299,0.17576,0.19109,7.076,0,0
0.35117,0.17659,0.19184,7.0872,0,0
0.34961,0.1774,0.19258,7.0985,0,0
0.34887,0.17816,0.19334,7.1097,0,0
0.34814,0.17891,0.19409,7.121,0,0
0.34764,0.17959,0.19479,7.1322,0,0
0.34733,0.18023,0.19545,7.1435,0,0
0.34702,0.18086,0.19611,7.1547,0,0
0.34687,0.18141,0.19669,7.166,0,0
0.34673,0.18195,0.19726,7.1772,0,0
0.34661,0.18247,0.19782,7.1885,0,0
0.34655,0.18293,0.19831,7.1997,0,0
0.34649,0.18339,0.1988,7.211,0,0
0.34644,0.18381,0.19926,7.2222,0,0
0.34641,0.18421,0.19968,7.2334,0,0
0.34637,0.1846,0.2001,7.2447,0,0
0.34635,0.18493,0.20046,7.2559,0,0
0.34633,0.18525,0.20081,7.2672,0,0
0.34633,0.18555,0.20113,7.2784,0,0
0.34636,0.1858,0.2014,7.2897,0,0
0.34638,0.18605,0.20167,7.3009,0,0
0.34644,0.18625,0.20189,7.3122,0,0
0.34653,0.18641,0.20208,7.3234,0,0
0.34661,0.18658,0.20228,7.3347,0,0
0.34683,0.18666,0.20238,7.3459,0,0
0.34705,0.18674,0.20248,7.3572,0,0
0.34735,0.18679,0.20256,7.3684,0,0
0.34784,0.18677,0.20259,7.3796,0,0
0.34833,0.18675,0.20262,7.3909,0,0
0.34905,0.18669,0.20261,7.4021,0,0
0.34992,0.18659,0.20258,7.4134,0,0
0.35079,0.18649,0.20255,7.4246,0,0
0.35204,0.18632,0.20248,7.4359,0,0
0.35329,0.18615,0.20241,7.4471,0,0
0.35466,0.18595,0.20233,7.4584,0,0
0.35628,0.18571,0.20221,7.4696,0,0
0.35789,0.18546,0.20209,7.4809,0,0
0.35975,0.18517,0.20195,7.4921,0,0
0.36174,0.18485,0.20179,7.5034,0,0
0.36373,0.18454,0.20163,7.5146,0,0
0.36616,0.18415,0.20144,7.5258,0,0
0.3686,0.18377,0.20124,7.5371,0,0
0.37121,0.18336,0.20105,7.5483,0,0
0.3742,0.18291,0.20083,7.5596,0,0
0.37719,0.18245,0.20062,7.5708,0,0
0.38057,0.18196,0.2004,7.5821,0,0
0.38417,0.18144,0.20018,7.5933,0,0
0.38777,0.18092,0.19996,7.6046,0,0
0.39198,0.18033,0.19973,7.6158,0,0
0.39621,0.17975,0.1995,7.6271,0,0
0.40063,0.17915,0.19927,7.6383,0,0
0.40548,0.1785,0.19904,7.6496,0,0
0.41033,0.17785,0.19881,7.6608,0,0
0.41558,0.17715,0.19857,7.672,0,0
0.42105,0.17644,0.19833,7.6833,0,0
0.42651,0.17572,0.19809,7.6945,0,0
0.43262,0.17493,0.19785,7.7058,0,0
0.43872,0.17414,0.1976,7.717,0,0
0.44506,0.17332,0.19736,7.7283,0,0
0.45187,0.17245,0.1971,7.7395,0,0
0.45868,0.17158,0.19685,7.7508,0,0
0.46602,0.17065,0.19659,7.762,0,0
0.47363,0.16968,0.19633,7.7733,0,0
0.48124,0.16871,0.19606,7.7845,0,0
0.48975,0.16764,0.19579,7.7958,0,0
0.49827,0.16656,0.19551,7.807,0,0
0.50714,0.16544,0.19522,7.8182,0,0
0.51667,0.16423,0.19492,7.8295,0,0
0.5262,0.16303,0.19462,7.8407,0,0
0.53648,0.16173,0.19431,7.852,0,0
0.54709,0.16038,0.19399,7.8632,0,0
0.55772,0.15904,0.19367,7.8745,0,0
0.56943,0.15755,0.19331,7.8857,0,0
0.58114,0.15606,0.19295,7.897,0,0
0.59323,0.15451,0.19258,7.9082,0,0
0.60601,0.15287,0.19217,7.9195,0,0
0.61878,0.15124,0.19177,7.9307,0,0
0.63218,0.14951,0.19133,7.942,0,0
0.64587,0.14774,0.19088,7.9532,0,0
0.65957,0.14597,0.19042,7.9644,0,0
0.67398,0.14411,0.18992,7.9757,0,0
0.6884,0.14224,0.18942,7.9869,0,0
0.70302,0.14035,0.1889,7.9982,0,0
0.71802,0.1384,0.18833,8.0094,0,0
0.73301,0.13646,0.18777,8.0207,0,0
0.74828,0.13448,0.18717,8.0319,0,0
0.76365,0.13248,0.18655,8.0432,0,0
0.77904,0.13049,0.18592,8.0544,0,0
0.79472,0.12846,0.18523,8.0657,0,0
0.8104,0.12643,0.18453,8.0769,0,0
0.82611,0.1244,0.18381,8.0882,0,0
0.84185,0.12237,0.18306,8.0994,0,0
0.8576,0.12035,0.1823,8.1106,0,0
0.87333,0.11834,0.1815,8.1219,0,0
0.88906,0.11634,0.18068,8.1331,0,0
0.90479,0.11434,0.17985,8.1444,0,0
0.92042,0.11237,0.17898,8.1556,0,0
0.93605,0.11041,0.1781,8.1669,0,0
0.95158,0.10847,0.1772,8.1781,0,0
0.96696,0.10657,0.17628,8.1894,0,0
0.98234,0.10467,0.17535,8.2006,0,0
0.99753,0.10282,0.1744,8.2119,0,0
1.0127,0.10098,0.17344,8.2231,0,0
1.0278,0.099159,0.17248,8.2344,0,0
1.0426,0.097404,0.17149,8.2456,0,0
1.0575,0.095649,0.1705,8.2568,0,0
1.0722,0.09393,0.1695,8.2681,0,0
1.0867,0.092263,0.16849,8.2793,0,0
1.1012,0.090595,0.16748,8.2906,0,0
1.1153,0.089002,0.16646,8.3018,0,0
1.1292,0.087435,0.16545,8.3131,0,0
1.1432,0.085875,0.16443,8.3243,0,0
1.1567,0.084403,0.16341,8.3356,0,0
1.1702,0.08293,0.1624,8.3468,0,0
1.1835,0.081492,0.16138,8.3581,0,0
1.1967,0.080102,0.16036,8.3693,0,0
1.2098,0.078713,0.15935,8.3806,0,0
1.2227,0.077383,0.15834,8.3918,0,0
1.2355,0.076073,0.15733,8.403,0,0
1.2483,0.074771,0.15632,8.4143,0,0
1.2607,0.073543,0.15533,8.4255,0,0
1.2731,0.072316,0.15433,8.4368,0,0
1.2853,0.071126,0.15335,8.448,0,0
1.2972,0.069985,0.15239,8.4593,0,0
1.3091,0.068845,0.15142,8.4705,0,0
1.3206,0.067774,0.15048,8.4818,0,0
1.3319,0.066724,0.14955,8.493,0,0
1.3432,0.065684,0.14863,8.5043,0,0
1.3539,0.064727,0.14775,8.5155,0,0
1.3646,0.06377,0.14687,8.5268,0,0
1.3749,0.062855,0.14602,8.538,0,0
1.3849,0.061991,0.1452,8.5492,0,0
1.3949,0.061128,0.14438,8.5605,0,0
1.4042,0.060339,0.14361,8.5717,0,0
1.4134,0.059571,0.14286,8.583,0,0
1.4224,0.058815,0.14211,8.5942,0,0
1.4307,0.058146,0.14144,8.6055,0,0
1.4389,0.057476,0.14077,8.6167,0,0
1.4467,0.056855,0.14014,8.628,0,0
1.4538,0.05629,0.13957,8.6392,0,0
1.461,0.055725,0.13899,8.6505,0,0
1.4672,0.055252,0.1385,8.6617,0,0
1.4731,0.054801,0.13804,8.673,0,0
1.4788,0.054368,0.1376,8.6842,0,0
1.4833,0.054047,0.13729,8.6954,0,0
1.4878,0.053726,0.13698,8.7067,0,0
1.4915,0.053472,0.13674,8.7179,0,0
1.4944,0.053291,0.1366,8.7292,0,0
1.4973,0.053111,0.13645,8.7404,0,0
1.4992,0.053012,0.13641,8.7517,0,0
1.5009,0.052932,0.1364,8.7629,0,0
1.5022,0.052879,0.13641,8.7742,0,0
1.5017,0.05298,0.13661,8.7854,0,0
1.5012,0.053081,0.13681,8.7967,0,0
1.4991,0.053289,0.13711,8.8079,0,0
1.4953,0.053609,0.13752,8.8192,0,0
1.4916,0.053929,0.13792,8.8304,0,0
1.4845,0.054524,0.13862,8.8416,0,0
1.4766,0.055176,0.13937,8.8529,0,0
1.4677,0.05591,0.14021,8.8641,0,0
1.4539,0.057057,0.14144,8.8754,0,0
1.4401,0.058204,0.14267,8.8866,0,0
1.4226,0.059709,0.14423,8.8979,0,0
1.4015,0.061568,0.14611,8.9091,0,0
1.3803,0.063427,0.148,8.9204,0,0
1.3513,0.066139,0.1505,8.9316,0,0
1.3209,0.069012,0.15312,8.9429,0,0
1.2887,0.072097,0.15583,8.9541,0,0
1.2489,0.07615,0.15894,8.9654,0,0
1.209,0.080203,0.16206,8.9766,0,0
1.171,0.084285,0.16502,8.9878,0,0
1.1349,0.088394,0.16782,8.9991,0,0
1.0988,0.092504,0.17063,9.0103,0,0
1.0739,0.095515,0.17253,9.0216,0,0
1.0509,0.09834,0.17427,9.0328,0,0
1.0293,0.10098,0.17586,9.0441,0,0
1.0138,0.10285,0.17679,9.0553,0,0
0.99827,0.10471,0.17773,9.0666,0,0
0.98393,0.10644,0.17855,9.0778,0,0
0.97062,0.10804,0.17926,9.0891,0,0
0.95732,0.10964,0.17997,9.1003,0,0
0.94496,0.11114,0.18059,9.1116,0,0
0.93276,0.11263,0.1812,9.1228,0,0
0.92076,0.11409,0.18179,9.134,0,0
0.90959,0.11546,0.18231,9.1453,0,0
0.89842,0.11683,0.18282,9.1565,0,0
0.88757,0.11816,0.18331,9.1678,0,0
0.87698,0.11947,0.18377,9.179,0,0
0.86639,0.12077,0.18423,9.1903,0,0
0.85575,0.1221,0.18468,9.2015,0,0
0.84511,0.12343,0.18513,9.2128,0,0
0.83431,0.12479,0.18559,9.224,0,0
0.82297,0.12622,0.18605,9.2353,0,0
0.81162,0.12766,0.18652,9.2465,0,0
0.79962,0.12919,0.187,9.2578,0,0
0.78708,0.13079,0.1875,9.269,0,0
0.77455,0.1324,0.18799,9.2802,0,0
0.76081,0.13415,0.1885,9.2915,0,0
0.74692,0.13593,0.189,9.3027,0,0
0.73277,0.13773,0.1895,9.314,0,0
0.71775,0.13964,0.18998,9.3252,0,0
0.70273,0.14155,0.19047,9.3365,0,0
0.68738,0.14348,0.19092,9.3477,0,0
0.67179,0.14542,0.19136,9.359,0,0
0.65619,0.14737,0.19179,9.3702,0,0
0.64058,0.14928,0.19216,9.3815,0,0
0.62496,0.15119,0.19253,9.3927,0,0
0.60945,0.15308,0.19288,9.404,0,0
0.59423,0.15488,0.19317,9.4152,0,0
0.57901,0.15669,0.19346,9.4264,0,0
0.56432,0.1584,0.19372,9.4377,0,0
0.55001,0.16004,0.19394,9.4489,0,0
0.5357,0.16169,0.19417,9.4602,0,0
0.52316,0.16311,0.19436,9.4714,0,0
0.51077,0.1645,0.19455,9.4827,0,0
0.49919,0.16582,0.19475,9.4939,0,0
0.4899,0.16693,0.19499,9.5052,0,0
0.48062,0.16804,0.19522,9.5164,0,0
0.47364,0.16904,0.19559,9.5277,0,0
0.46822,0.16996,0.19605,9.5389,0,0
0.4628,0.17088,0.19651,9.5502,0,0
0.46039,0.17178,0.19727,9.5614,0,0
0.4582,0.17268,0.19806,9.5726,0,0
0.45641,0.17357,0.19888,9.5839,0,0
0.45571,0.17444,0.1998,9.5951,0,0
0.45502,0.17531,0.20071,9.6064,0,0
0.45462,0.17609,0.20156,9.6176,0,0
0.45442,0.17682,0.20237,9.6289,0,0
0.45422,0.17754,0.20319,9.6401,0,0
0.45417,0.17815,0.20388,9.6514,0,0
0.45413,0.17876,0.20456,9.6626,0,0
0.4541,0.17933,0.20522,9.6739,0,0
0.45411,0.17982,0.20578,9.6851,0,0
0.45411,0.18031,0.20634,9.6964,0,0
0.45412,0.18071,0.2068,9.7076,0,0
0.45414,0.18106,0.2072,9.7188,0,0
0.45415,0.1814,0.2076,9.7301,0,0
0.45416,0.18185,0.2081,9.7413,0,0
0.45416,0.1823,0.20862,9.7526,0,0
0.4543,0.18266,0.20905,9.7638,0,0
0.45474,0.18281,0.20928,9.7751,0,0
0.45519,0.18297,0.2095,9.7863,0,0
0.45646,0.18282,0.20948,9.7976,0,0
0.4582,0.1825,0.20932,9.8088,0,0
0.45994,0.18218,0.20916,9.8201,0,0
0.46308,0.18155,0.20881,9.8313,0,0
0.46626,0.18092,0.20845,9.8426,0,0
0.47046,0.18022,0.20814,9.8538,0,0
0.47695,0.17939,0.20796,9.865,0,0
0.48344,0.17857,0.20778,9.8763,0,0
0.49291,0.17731,0.20747,9.8875,0,0
0.50398,0.17582,0.20709,9.8988,0,0
0.51506,0.17433,0.2067,9.91,0,0
0.53345,0.17197,0.20624,9.9213,0,0
0.55194,0.1696,0.20578,9.9325,0,0
0.57441,0.16665,0.20514,9.9438,0,0
0.60517,0.16246,0.2041,9.955,0,0
0.63594,0.15827,0.20307,9.9663,0,0
0.68118,0.15262,0.20214,9.9775,0,0
0.7338,0.14623,0.20126,9.9888,0,0
0.78642,0.13985,0.20039,10,0,0
