"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.41282,0.00026929,1.3216e+05,0,7.1108e-06,3.3829,288.35,3.155,0,219.53,12578,-1.4061e+06,0,0,0,102.56,0.14322,0,,0,10,0,0
0.41185,0.00026904,1.3182e+05,0,7.1099e-06,3.3826,287.62,3.6692,0,219.75,12547,-1.4062e+06,0,0,0,102.55,0.14358,0,,0.016,10,0.016,0
0.41089,0.00026878,1.3149e+05,0,7.1091e-06,3.3824,286.9,4.1834,0,219.97,12516,-1.4062e+06,0,0,0,102.54,0.14395,0,,0.032,10,0.032,0
0.40992,0.00026853,1.3115e+05,0,7.1082e-06,3.3822,286.18,4.6976,0,220.2,12485,-1.4063e+06,0,0,0,102.53,0.14431,0,,0.048,10,0.048,0
0.40892,0.00026827,1.3081e+05,0,7.1072e-06,3.382,285.44,5.2263,0,220.42,12453,-1.4063e+06,0,0,0,102.51,0.14467,0,,0.064,10,0.064,0
0.4079,0.00026801,1.3045e+05,0,7.106e-06,3.3819,284.67,5.7726,0,220.63,12421,-1.4064e+06,0,0,0,102.5,0.14504,0,,0.08,10,0.08,0
0.40687,0.00026774,1.3009e+05,0,7.1048e-06,3.3818,283.91,6.319,0,220.85,12388,-1.4065e+06,0,0,0,102.48,0.14541,0,,0.096,10,0.096,0
0.40585,0.00026748,1.2974e+05,0,7.1036e-06,3.3817,283.14,6.8654,0,221.06,12355,-1.4065e+06,0,0,0,102.46,0.14578,0,,0.112,10,0.112,0
0.40482,0.00026721,1.2938e+05,0,7.1024e-06,3.3816,282.38,7.4118,0,221.28,12322,-1.4066e+06,0,0,0,102.45,0.14614,0,,0.128,10,0.128,0
0.4038,0.00026695,1.2902e+05,0,7.1012e-06,3.3815,281.61,7.9582,0,221.5,12289,-1.4066e+06,0,0,0,102.43,0.14651,0,,0.144,10,0.144,0
0.40277,0.00026668,1.2867e+05,0,7.1e-06,3.3814,280.84,8.5046,0,221.71,12257,-1.4067e+06,0,0,0,102.41,0.14688,0,,0.16,10,0.16,0
0.40175,0.00026642,1.2831e+05,0,7.0988e-06,3.3813,280.08,9.051,0,221.93,12224,-1.4067e+06,0,0,0,102.39,0.14725,0,,0.176,10,0.176,0
0.40072,0.00026615,1.2795e+05,0,7.0976e-06,3.3812,279.31,9.5973,0,222.15,12191,-1.4068e+06,0,0,0,102.38,0.14761,0,,0.192,10,0.192,0
0.3997,0.00026589,1.276e+05,0,7.0964e-06,3.3811,278.55,10.144,0,222.36,12158,-1.4069e+06,0,0,0,102.36,0.14798,0,,0.208,10,0.208,0
0.39867,0.00026562,1.2724e+05,0,7.0952e-06,3.381,277.78,10.69,0,222.58,12125,-1.4069e+06,0,0,0,102.34,0.14835,0,,0.224,10,0.224,0
0.39765,0.00026536,1.2688e+05,0,7.094e-06,3.381,277.01,11.236,0,222.8,12093,-1.407e+06,0,0,0,102.33,0.14872,0,,0.24,10,0.24,0
0.39687,0.00026542,1.2661e+05,0,7.0939e-06,3.3806,276.42,11.751,0,223.01,12069,-1.407e+06,0,0,0,102.33,0.14918,0,,0.256,10,0.256,0
