,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
23,7.6651,0.00015049,1929300.0,0,1.992e-05,0.2807,798.8,-10.59,0,1565.7,755050.0,-80272.0,0,0,0,331.66,0.030793,0,,1.6813,-6.4187,0,0,797819.599250049,797819.599250049,6346.610516864615,348500.31348749425,1.0003280672603703
24,7.6563,0.00014978,1927400.0,0,1.9914e-05,0.28445,808.35,-10.965,0,1494.2,753860.0,-82386.0,0,0,0,331.52,0.029291,0,,1.7544,-6.3456,0,0,797733.5202750285,797733.5202750285,6346.641658528152,348500.0098325056,1.0003218098137838
25,7.6475,0.00014908,1925500.0,0,1.9908e-05,0.2882,817.9,-11.34,0,1422.7,752680.0,-84501.0,0,0,0,331.38,0.027789,0,,1.8275,-6.2725,0,0,797671.0936185246,797671.0936185246,6346.669366447903,348501.5150767397,1.0003155652282456
26,7.6387,0.00014837,1923600.0,0,1.9902e-05,0.29195,827.45,-11.715,0,1351.2,751500.0,-86615.0,0,0,0,331.24,0.026287,0,,1.9006,-6.1994,0,0,797621.7190705994,797621.7190705994,6346.697626999823,348504.8433198365,1.0003093278464488
27,7.6299,0.00014766,1921700.0,0,1.9895e-05,0.2957,837.0,-12.09,0,1279.7,750310.0,-88730.0,0,0,0,331.1,0.024785,0,,1.9737,-6.1263,0,0,797574.7328814453,797574.7328814453,6346.7304515699225,348510.00867196353,1.0003030923193208
28,7.6192,0.0001469,1919400.0,0,1.9888e-05,0.29996,847.67,-12.227,0,1214.4,748890.0,-91271.0,0,0,0,330.94,0.023418,0,,2.0468,-6.0532,0,0,797464.4664720894,797464.4664720894,6346.792762927746,348517.16932224,1.0002959433499683
29,7.6061,0.00014606,1916500.0,0,1.9879e-05,0.30488,859.81,-12.054,0,1156.9,747160.0,-94364.0,0,0,0,330.74,0.022228,0,,2.1199,-5.9801,0,0,797261.4888236762,797261.4888236762,6346.853710911397,348512.2331391395,1.0002870456271675
30,7.593,0.00014522,1913700.0,0,1.987e-05,0.30981,871.94,-11.882,0,1099.4,745420.0,-97457.0,0,0,0,330.55,0.021038,0,,2.193,-5.907,0,0,797072.6445381348,797072.6445381348,6346.951689788862,348521.5423786024,1.0002785586246181
31,7.5798,0.00014439,1910800.0,0,1.9861e-05,0.31473,884.07,-11.71,0,1041.9,743690.0,-100550.0,0,0,0,330.35,0.019848,0,,2.2661,-5.8339,0,0,796912.4729715334,796912.4729715334,6347.015132252793,348522.8093187164,1.0002696931822472
32,7.5641,0.00014359,1907400.0,0,1.9849e-05,0.32094,899.2,-11.638,0,1001.0,741560.0,-104360.0,0,0,0,330.09,0.019008,0,,2.3392,-5.7608,0,0,796798.2857238168,796798.2857238168,6347.051193701817,348520.62117289274,1.0002582495448744
33,7.5481,0.0001428,1904000.0,0,1.9837e-05,0.32725,914.55,-11.575,0,961.3,739400.0,-108220.0,0,0,0,329.82,0.018194,0,,2.4123,-5.6877,0,0,796721.7683473636,796721.7683473636,6347.069458605953,348517.16572129185,1.0002464153880755
34,7.5322,0.00014201,1900500.0,0,1.9825e-05,0.33356,929.9,-11.511,0,921.61,737230.0,-112080.0,0,0,0,329.55,0.01738,0,,2.4854,-5.6146,0,0,796669.4532155881,796669.4532155881,6347.093670242638,348518.7530720561,1.0002346012247472
35,7.5147,0.00014123,1896700.0,0,1.9812e-05,0.34022,945.83,-11.462,0,886.36,734870.0,-116300.0,0,0,0,329.26,0.01666,0,,2.5585,-5.5415,0,0,796576.4593872707,796576.4593872707,6347.133772877072,348520.5846044641,1.0002219270705188
36,7.4951,0.00014047,1892500.0,0,1.9798e-05,0.34734,962.55,-11.432,0,857.09,732240.0,-121000.0,0,0,0,328.94,0.016068,0,,2.6316,-5.4684,0,0,796402.7538026113,796402.7538026113,6347.191306743886,348518.147606837,1.000207965904706
37,7.4755,0.00013971,1888200.0,0,1.9783e-05,0.35446,979.26,-11.403,0,827.83,729610.0,-125700.0,0,0,0,328.62,0.015475,0,,2.7047,-5.3953,0,0,796271.5594429102,796271.5594429102,6347.251730711209,348522.0221051778,1.0001940426109892
38,7.4559,0.00013895,1884000.0,0,1.9768e-05,0.36158,995.97,-11.374,0,798.56,726980.0,-130390.0,0,0,0,328.3,0.014883,0,,2.7778,-5.3222,0,0,796182.6174670077,796182.6174670077,6347.315070680145,348532.1871301487,1.0001801575364118
39,7.4352,0.00013823,1879600.0,0,1.9752e-05,0.36917,1013.4,-11.293,0,775.35,724170.0,-135410.0,0,0,0,327.94,0.014417,0,,2.8509,-5.2491,0,0,796127.0471736598,796127.0471736598,6347.328059571443,348529.57928182895,1.0001646364371322
40,7.4143,0.00013752,1875100.0,0,1.9736e-05,0.37681,1030.8,-11.206,0,752.78,721340.0,-140470.0,0,0,0,327.57,0.013965,0,,2.924,-5.176,0,0,796117.3147029466,796117.3147029466,6347.320609065281,348525.8454493118,1.0001487487973573
41,7.3935,0.0001368,1870600.0,0,1.9719e-05,0.38445,1048.3,-11.12,0,730.22,718510.0,-145530.0,0,0,0,327.21,0.013513,0,,2.9971,-5.1029,0,0,796155.2347976092,796155.2347976092,6347.348538774483,348540.023088291,1.0001333080963306
42,7.3714,0.00013608,1865900.0,0,1.9701e-05,0.39239,1066.1,-11.03,0,709.52,715500.0,-150890.0,0,0,0,326.82,0.013099,0,,3.0702,-5.0298,0,0,796168.1627545794,796168.1627545794,6347.359164248399,348545.22855091037,1.0001166478227754
43,7.3471,0.00013536,1860700.0,0,1.9682e-05,0.40082,1084.6,-10.935,0,691.85,712220.0,-156760.0,0,0,0,326.39,0.012748,0,,3.1433,-4.9567,0,0,796142.5611432111,796142.5611432111,6347.358975982488,348541.9471322382,1.0000983481040033
44,7.3229,0.00013463,1855500.0,0,1.9662e-05,0.40925,1103.0,-10.841,0,674.19,708930.0,-162620.0,0,0,0,325.96,0.012397,0,,3.2164,-4.8836,0,0,796160.9472769077,796160.9472769077,6347.367595187714,348547.1626461383,1.00008010647471
45,7.2987,0.00013391,1850300.0,0,1.9643e-05,0.41769,1121.5,-10.746,0,656.52,705650.0,-168490.0,0,0,0,325.53,0.012046,0,,3.2895,-4.8105,0,0,796249.8169985105,796249.8169985105,6347.376611095933,348561.370938971,1.0000619288540515
46,7.2708,0.00013316,1844300.0,0,1.962e-05,0.42686,1140.7,-10.652,0,641.75,701890.0,-175190.0,0,0,0,325.03,0.011754,0,,3.3626,-4.7374,0,0,796185.3261768101,796185.3261768101,6347.369858237188,348550.98951966927,1.0000408804327534
47,7.2423,0.0001324,1838100.0,0,1.9597e-05,0.43618,1160.0,-10.557,0,627.58,698050.0,-182060.0,0,0,0,324.52,0.011474,0,,3.4357,-4.6643,0,0,796161.525646744,796161.525646744,6347.371382434697,348548.51156713685,1.0000194947362417
48,7.2137,0.00013164,1832000.0,0,1.9574e-05,0.4455,1179.3,-10.463,0,613.41,694200.0,-188940.0,0,0,0,324.01,0.011194,0,,3.5088,-4.5912,0,0,796188.6855474813,796188.6855474813,6347.383757918687,348556.095745868,0.9999981946375607
49,7.1839,0.00013087,1825500.0,0,1.955e-05,0.45507,1198.8,-10.371,0,599.99,690190.0,-196090.0,0,0,0,323.48,0.01093,0,,3.5819,-4.5181,0,0,796215.1913813266,796215.1913813266,6347.407606317967,348567.4640874162,0.9999761525024996
50,7.1509,0.00013006,1818400.0,0,1.9523e-05,0.46528,1218.6,-10.286,0,588.57,685770.0,-203990.0,0,0,0,322.89,0.010706,0,,3.655,-4.445,0,0,796148.6162371248,796148.6162371248,6347.423520062733,348564.4585831933,0.999951733000006
51,7.1178,0.00012926,1811200.0,0,1.9495e-05,0.47548,1238.5,-10.201,0,577.14,681340.0,-211890.0,0,0,0,322.29,0.010482,0,,3.7281,-4.3719,0,0,796134.3618995786,796134.3618995786,6347.420285496703,348561.57673560694,0.9999270245323466
52,7.0847,0.00012846,1804100.0,0,1.9468e-05,0.48568,1258.3,-10.116,0,565.71,676920.0,-219790.0,0,0,0,321.7,0.010258,0,,3.8012,-4.2988,0,0,796199.5601310325,796199.5601310325,6347.4543207998,348581.2422660835,0.9999028475565337
53,7.0484,0.00012762,1796200.0,0,1.9438e-05,0.49648,1278.2,-10.041,0,555.69,672080.0,-228430.0,0,0,0,321.04,0.010062,0,,3.8743,-4.2257,0,0,796151.7546279622,796151.7546279622,6347.456710810891,348576.03838806035,0.9998759440983728
54,7.0106,0.00012677,1788000.0,0,1.9407e-05,0.50754,1298.0,-9.9714,0,546.28,667060.0,-237400.0,0,0,0,320.36,0.0098783,0,,3.9474,-4.1526,0,0,796100.4479304021,796100.4479304021,6347.4858882750195,348579.4215825014,0.9998483857992627
55,6.9728,0.00012591,1779800.0,0,1.9375e-05,0.51859,1317.9,-9.9017,0,536.87,662040.0,-246360.0,0,0,0,319.67,0.0096948,0,,4.0205,-4.0795,0,0,796115.4270469246,796115.4270469246,6347.494556859896,348584.2261016004,0.9998205809710892
56,6.9345,0.00012505,1771400.0,0,1.9343e-05,0.52974,1337.7,-9.831,0,527.65,656950.0,-255450.0,0,0,0,318.97,0.0095151,0,,4.0936,-4.0064,0,0,796171.7570615987,796171.7570615987,6347.514778451344,348598.1226210315,0.9997925436855044
57,6.892,0.00012414,1762100.0,0,1.9308e-05,0.5416,1357.1,-9.7534,0,519.85,651340.0,-265460.0,0,0,0,318.19,0.0093636,0,,4.1667,-3.9333,0,0,796068.120737677,796068.120737677,6347.524162309948,348588.2562623377,0.9997614943946126
58,6.8495,0.00012323,1752900.0,0,1.9272e-05,0.55345,1376.5,-9.6758,0,512.04,645740.0,-275460.0,0,0,0,317.41,0.0092121,0,,4.2398,-3.8602,0,0,796043.3675549198,796043.3675549198,6347.544908978584,348592.1361500517,0.999730658854689
59,6.807,0.00012231,1743600.0,0,1.9236e-05,0.5653,1395.9,-9.5982,0,504.24,640140.0,-285460.0,0,0,0,316.63,0.0090607,0,,4.3129,-3.7871,0,0,796088.9102273736,796088.9102273736,6347.581948782622,348610.34570499667,0.9997000439127787
60,6.7621,0.00012137,1733700.0,0,1.9197e-05,0.57755,1414.8,-9.4838,0,497.04,634250.0,-295980.0,0,0,0,315.8,0.0089214,0,,4.386,-3.714,0,0,796080.8294573948,796080.8294573948,6347.606971493489,348617.76340686745,0.9996676870261909
61,6.715,0.0001204,1723400.0,0,1.9157e-05,0.59015,1433.2,-9.3358,0,490.41,628100.0,-306970.0,0,0,0,314.92,0.0087933,0,,4.4591,-3.6409,0,0,796027.2690730161,796027.2690730161,6347.608550474327,348611.56113025255,0.9996336150933286
62,6.6678,0.00011943,1713000.0,0,1.9116e-05,0.60275,1451.6,-9.1877,0,483.78,621940.0,-317970.0,0,0,0,314.04,0.0086652,0,,4.5322,-3.5678,0,0,796027.9798840154,796027.9798840154,6347.635613651734,348620.771986556,0.999599829691469
63,6.6207,0.00011846,1702700.0,0,1.9075e-05,0.61535,1470.0,-9.0396,0,477.15,615780.0,-328960.0,0,0,0,313.16,0.0085371,0,,4.6053,-3.4947,0,0,796092.6941175073,796092.6941175073,6347.683947739284,348645.20073243347,0.9995663341853956
64,6.5695,0.00011743,1691400.0,0,1.903e-05,0.62859,1487.1,-8.8168,0,471.4,609160.0,-340780.0,0,0,0,312.19,0.0084265,0,,4.6784,-3.4216,0,0,796034.1257911477,796034.1257911477,6347.678631566098,348636.0442257923,0.9995296478664272
65,6.518,0.0001164,1680000.0,0,1.8985e-05,0.64189,1504.1,-8.5877,0,465.73,602500.0,-352670.0,0,0,0,311.21,0.0083174,0,,4.7515,-3.3485,0,0,796022.3293657328,796022.3293657328,6347.684962603351,348636.6948113248,0.9994929165075228
66,6.4665,0.00011538,1668600.0,0,1.8939e-05,0.65519,1521.1,-8.3587,0,460.05,595840.0,-364560.0,0,0,0,310.23,0.0082084,0,,4.8246,-3.2754,0,0,796066.9302963275,796066.9302963275,6347.717641364277,348653.3183744554,0.9994565466268446
67,6.4138,0.00011433,1657000.0,0,1.8892e-05,0.66868,1537.5,-8.1055,0,454.59,589050.0,-376700.0,0,0,0,309.22,0.0081035,0,,4.8977,-3.2023,0,0,796118.7669577602,796118.7669577602,6347.7419955604155,348668.04611030495,0.9994193889797456
68,6.3581,0.00011325,1644600.0,0,1.8842e-05,0.68262,1552.6,-7.7966,0,449.63,581930.0,-389410.0,0,0,0,308.14,0.0080085,0,,4.9708,-3.1292,0,0,796082.0560565649,796082.0560565649,6347.727271728148,348658.4666202212,0.999379961549807
69,6.3025,0.00011216,1632200.0,0,1.8791e-05,0.69656,1567.7,-7.4876,0,444.66,574820.0,-402110.0,0,0,0,307.06,0.0079135,0,,5.0439,-3.0561,0,0,796103.3970874104,796103.3970874104,6347.739450800521,348665.2555986049,0.9993409676230829
70,6.2468,0.00011108,1619800.0,0,1.8741e-05,0.71051,1582.8,-7.1787,0,439.7,567700.0,-414820.0,0,0,0,305.98,0.0078185,0,,5.117,-2.983,0,0,796157.5736483237,796157.5736483237,6347.789947256138,348689.09056414716,0.9993024410135449
71,6.1887,0.00010996,1606900.0,0,1.8687e-05,0.72485,1596.3,-6.832,0,435.16,560330.0,-427980.0,0,0,0,304.83,0.0077321,0,,5.1901,-2.9099,0,0,796176.8722221685,796176.8722221685,6347.76793696175,348684.0973271924,0.9992616840289291
72,6.1294,0.00010883,1593600.0,0,1.8631e-05,0.73938,1609.2,-6.4676,0,430.84,552850.0,-441350.0,0,0,0,303.65,0.0076498,0,,5.2632,-2.8368,0,0,796208.2336243998,796208.2336243998,6347.7392028539425,348678.3542055191,0.9992202933819749
73,6.0701,0.0001077,1580300.0,0,1.8576e-05,0.75391,1622.0,-6.1032,0,426.51,545360.0,-454710.0,0,0,0,302.48,0.0075675,0,,5.3363,-2.7637,0,0,796248.1994249144,796248.1994249144,6347.789831488552,348700.44693621784,0.9991798937568656
74,6.0107,0.00010657,1567000.0,0,1.852e-05,0.76845,1634.8,-5.7373,0,422.2,537870.0,-468100.0,0,0,0,301.3,0.0074855,0,,5.4094,-2.6906,0,0,796312.5213210536,796312.5213210536,6347.84666551193,348727.69539551216,0.9991396305598716
75,5.9481,0.0001054,1552900.0,0,1.846e-05,0.78352,1645.1,-5.3199,0,418.34,530080.0,-482000.0,0,0,0,300.02,0.0074129,0,,5.4825,-2.6175,0,0,796349.7222378004,796349.7222378004,6347.766304595256,348705.27975832956,0.9990960877439633
76,5.8855,0.00010423,1538700.0,0,1.84e-05,0.79859,1655.4,-4.9026,0,414.49,522300.0,-495900.0,0,0,0,298.75,0.0073404,0,,5.5556,-2.5444,0,0,796404.7847072571,796404.7847072571,6347.7611064699995,348710.4496801945,0.999053606749108
77,5.823,0.00010306,1524600.0,0,1.8339e-05,0.81366,1665.6,-4.4852,0,410.63,514510.0,-509800.0,0,0,0,297.48,0.0072679,0,,5.6287,-2.4713,0,0,796439.7663985108,796439.7663985108,6347.809471809185,348731.15353253076,0.9990118119651951
78,5.7594,0.00010189,1510200.0,0,1.8277e-05,0.82892,1674.9,-4.0609,0,406.94,506650.0,-523840.0,0,0,0,296.17,0.0071991,0,,5.7018,-2.3982,0,0,796506.5020969392,796506.5020969392,6347.807548842586,348738.89475260564,0.9989690934070676
79,5.6942,0.00010071,1495400.0,0,1.8212e-05,0.84448,1682.4,-3.6252,0,403.51,498660.0,-538110.0,0,0,0,294.81,0.0071366,0,,5.7749,-2.3251,0,0,796592.8878073586,796592.8878073586,6347.757974371117,348733.03910629783,0.9989251674594221
80,5.6289,9.9526e-05,1480500.0,0,1.8147e-05,0.86005,1689.9,-3.1894,0,400.09,490670.0,-552380.0,0,0,0,293.45,0.007074,0,,5.848,-2.252,0,0,796658.5627721349,796658.5627721349,6347.763221484981,348743.0629392518,0.9988820146297196
81,5.5637,9.8344e-05,1465700.0,0,1.8082e-05,0.87561,1697.4,-2.7536,0,396.66,482680.0,-566650.0,0,0,0,292.09,0.0070115,0,,5.9211,-2.1789,0,0,796677.3964420212,796677.3964420212,6347.825602223109,348766.46347818355,0.9988396661196269
82,5.4969,9.7194e-05,1450400.0,0,1.8014e-05,0.89153,1702.8,-2.3079,0,393.46,474590.0,-581090.0,0,0,0,290.67,0.0069571,0,,5.9942,-2.1058,0,0,796789.3326825179,796789.3326825179,6347.794540702034,348770.0584831768,0.9987957305490118
83,5.4294,9.6057e-05,1434900.0,0,1.7944e-05,0.90759,1707.4,-1.8579,0,390.35,466470.0,-595600.0,0,0,0,289.22,0.0069063,0,,6.0673,-2.0327,0,0,796915.3521186879,796915.3521186879,6347.736366043432,348766.27888768585,0.9987514144877201
84,5.3619,9.4921e-05,1419300.0,0,1.7874e-05,0.92365,1712.1,-1.4078,0,387.25,458340.0,-610110.0,0,0,0,287.77,0.0068554,0,,6.1404,-1.9596,0,0,796957.47020004,796957.47020004,6347.749399786996,348775.9660564123,0.9987080428690372
85,5.2943,9.3788e-05,1403800.0,0,1.7804e-05,0.93972,1716.6,-0.9581,0,384.15,450210.0,-624620.0,0,0,0,286.32,0.0068051,0,,6.2135,-1.8865,0,0,796929.7126655234,796929.7126655234,6347.830297892877,348799.7576411538,0.998665631112851
86,5.225,9.2806e-05,1387700.0,0,1.773e-05,0.95629,1718.3,-0.51996,0,381.36,442020.0,-639250.0,0,0,0,284.78,0.0067739,0,,6.2866,-1.8134,0,0,797154.71495768,797154.71495768,6347.691939715914,348781.37183140696,0.9986203451864614
87,5.1556,9.1824e-05,1371600.0,0,1.7655e-05,0.97287,1719.9,-0.081822,0,378.56,433830.0,-653880.0,0,0,0,283.25,0.0067428,0,,6.3597,-1.7403,0,0,797291.7276314809,797291.7276314809,6347.663003628286,348788.82503424824,0.9985765478503541
88,5.0863,9.0843e-05,1355600.0,0,1.7581e-05,0.98944,1721.6,0.35632,0,375.77,425630.0,-668510.0,0,0,0,281.72,0.0067116,0,,6.4328,-1.6672,0,0,797290.0227087509,797290.0227087509,6347.717533562737,348806.9994071197,0.9985338710405097
89,5.0165,8.997e-05,1339300.0,0,1.7505e-05,1.0062,1722.3,0.81162,0,373.05,417440.0,-683140.0,0,0,0,280.16,0.006691,0,,6.5059,-1.5941,0,0,797359.1733266349,797358.9300126259,6347.73321639585,348820.9740649358,0.9984909324684694
90,4.9457,8.9319e-05,1322700.0,0,1.7426e-05,1.0233,1720.9,1.3019,0,370.48,409260.0,-697750.0,0,0,0,278.55,0.0066919,0,,6.579,-1.521,0,0,797632.9461101216,797620.4550576669,6347.6366246481475,348822.7807322474,0.9984468502169651
91,4.875,8.8668e-05,1306200.0,0,1.7347e-05,1.0403,1719.6,1.7922,0,367.91,401080.0,-712360.0,0,0,0,276.94,0.0066929,0,,6.6521,-1.4479,0,0,797666.3956105625,797603.8493076249,6347.624932969757,348823.03771877044,0.9984039835483667
92,4.8042,8.8018e-05,1289600.0,0,1.7268e-05,1.0574,1718.3,2.2825,0,365.34,392900.0,-726970.0,0,0,0,275.33,0.0066938,0,,6.7252,-1.3748,0,0,797632.9177437708,797457.9727806897,6347.702652974623,348845.0454678624,0.9983623912525812
93,4.7331,8.7718e-05,1272800.0,0,1.7186e-05,1.0747,1715.1,2.7362,0,362.93,384790.0,-741450.0,0,0,0,273.68,0.0067279,0,,6.7983,-1.3017,0,0,797760.9676551949,797387.5783779739,6347.666972677037,348849.08984298137,0.9983199871828847
94,4.6617,8.7623e-05,1256000.0,0,1.7103e-05,1.0922,1710.9,3.1687,0,360.62,376730.0,-755840.0,0,0,0,272.01,0.0067812,0,,6.8714,-1.2286,0,0,798004.821614456,797324.7590584459,6347.609685627234,348860.3806503382,0.9982777911802136
95,4.5904,8.7528e-05,1239100.0,0,1.702e-05,1.1097,1706.7,3.6013,0,358.3,368670.0,-770240.0,0,0,0,270.34,0.0068345,0,,6.9445,-1.1555,0,0,798050.5449361806,796940.7791152201,6347.650239609905,348879.7981502992,0.9982369950431718
96,4.519,8.7433e-05,1222200.0,0,1.6937e-05,1.1273,1702.5,4.0338,0,355.99,360600.0,-784640.0,0,0,0,268.67,0.0068878,0,,7.0176,-1.0824,0,0,797956.4491058995,796276.1285572809,6347.802510897155,348919.34974491346,0.9981977181004503
97,4.4479,8.808e-05,1205200.0,0,1.6851e-05,1.1451,1695.8,4.432,0,353.84,352740.0,-798680.0,0,0,0,266.95,0.0070116,0,,7.0907,-1.0093,0,0,798302.9676645986,795890.4258705436,6347.68981471437,348924.8282240737,0.9981565686200892
98,4.3768,8.8802e-05,1188200.0,0,1.6765e-05,1.1629,1688.8,4.8268,0,351.72,344900.0,-812680.0,0,0,0,265.23,0.0071423,0,,7.1638,-0.9362,0,0,798460.8151744854,795150.469766851,6347.66517281685,348936.3227271158,0.9981168252900516
99,4.3056,8.9524e-05,1171200.0,0,1.6678e-05,1.1808,1681.9,5.2216,0,349.59,337050.0,-826690.0,0,0,0,263.51,0.0072731,0,,7.2369,-0.8631,0,0,798442.9646291711,794054.2608211038,6347.760345082639,348966.19078223023,0.9980787208911627
