,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
10,7.7381,0.00016503,1945400.0,0,1.9966e-05,0.2518,724.63,-4.2248,0,6576.9,764570.0,-63261.0,0,0,0,332.68,0.14214,0,,0.731,-7.369,0,0,799289.2690441008,799289.2690441008,6346.065770198006,348500.92178775696,1.0003744063913598
11,7.734,0.00016354,1944500.0,0,1.9964e-05,0.25351,729.1,-4.7241,0,5694.3,764030.0,-64225.0,0,0,0,332.62,0.12221,0,,0.8041,-7.2959,0,0,799205.0074901775,799205.0074901775,6346.088910083447,348498.16940992395,1.0003716798533675
12,7.7299,0.00016204,1943600.0,0,1.9961e-05,0.25522,733.56,-5.2234,0,4811.6,763490.0,-65189.0,0,0,0,332.56,0.10227,0,,0.8772,-7.2228,0,0,799123.5189974047,799123.5189974047,6346.112166140182,348495.8023091231,1.0003689548129402
13,7.7258,0.00016055,1942600.0,0,1.9958e-05,0.25692,738.02,-5.7226,0,3929.0,762950.0,-66153.0,0,0,0,332.51,0.082334,0,,0.9503,-7.1497,0,0,799041.9353711688,799041.9353711688,6346.167121610576,348504.10297416215,1.0003666297235967
14,7.7208,0.00015918,1941600.0,0,1.9955e-05,0.25897,743.32,-6.2141,0,3248.9,762300.0,-67316.0,0,0,0,332.44,0.067036,0,,1.0234,-7.0766,0,0,798948.4287417578,798948.4287417578,6346.202436218202,348504.29160047224,1.0003634419819114
15,7.7139,0.00015813,1940000.0,0,1.9951e-05,0.26177,750.55,-6.6879,0,3031.3,761400.0,-68933.0,0,0,0,332.34,0.062324,0,,1.0965,-7.0035,0,0,798814.3258289063,798814.3258289063,6346.2418951739,348500.7901667726,1.0003589091969907
16,7.707,0.00015707,1938500.0,0,1.9946e-05,0.26458,757.78,-7.1617,0,2813.6,760490.0,-70550.0,0,0,0,332.24,0.057613,0,,1.1696,-6.9304,0,0,798680.0146501886,798680.0146501886,6346.285635376193,348498.70236562175,1.0003543746003138
17,7.7002,0.00015601,1937000.0,0,1.9942e-05,0.26739,765.01,-7.6355,0,2595.9,759590.0,-72167.0,0,0,0,332.14,0.052901,0,,1.2427,-6.8573,0,0,798563.6049341868,798563.6049341868,6346.325750737255,348497.6335020862,1.0003498502673707
18,7.6933,0.00015495,1935500.0,0,1.9937e-05,0.2702,772.24,-8.1093,0,2378.3,758680.0,-73785.0,0,0,0,332.04,0.048189,0,,1.3158,-6.7842,0,0,798444.059374297,798444.059374297,6346.37015860978,348497.61583236227,1.0003453242552018
19,7.6864,0.00015389,1934000.0,0,1.9933e-05,0.273,779.47,-8.583,0,2160.6,757770.0,-75402.0,0,0,0,331.94,0.043477,0,,1.3889,-6.7111,0,0,798328.8434667337,798328.8434667337,6346.414904124305,348498.2523532614,1.0003408025802873
20,7.6795,0.00015284,1932500.0,0,1.9929e-05,0.27581,786.7,-9.0568,0,1942.9,756870.0,-77019.0,0,0,0,331.84,0.038765,0,,1.462,-6.638,0,0,798234.5173490876,798234.5173490876,6346.456013541559,348500.2802815122,1.0003362910401081
21,7.6716,0.00015191,1930800.0,0,1.9923e-05,0.27905,794.98,-9.5224,0,1781.9,755830.0,-78880.0,0,0,0,331.72,0.035297,0,,1.5351,-6.5649,0,0,798132.4799836684,798132.4799836684,6346.489859756031,348498.8928350963,1.000330905683646
22,7.6624,0.00015117,1928800.0,0,1.9917e-05,0.28294,804.81,-9.9758,0,1704.9,754580.0,-81103.0,0,0,0,331.58,0.033677,0,,1.6082,-6.4918,0,0,798021.4054886148,798021.4054886148,6346.544511292812,348503.38071534265,1.0003246091739357
23,7.6532,0.00015044,1926800.0,0,1.991e-05,0.28683,814.65,-10.429,0,1627.8,753340.0,-83326.0,0,0,0,331.43,0.032058,0,,1.6813,-6.4187,0,0,797934.9492735217,797934.9492735217,6346.5641256445515,348499.14849645586,1.0003179272617149
24,7.6439,0.0001497,1924800.0,0,1.9903e-05,0.29071,824.48,-10.883,0,1550.8,752090.0,-85549.0,0,0,0,331.28,0.030438,0,,1.7544,-6.3456,0,0,797848.675048264,797848.675048264,6346.588340697967,348496.48810568004,1.0003112477248133
25,7.6347,0.00014896,1922800.0,0,1.9896e-05,0.2946,834.32,-11.336,0,1473.8,750850.0,-87771.0,0,0,0,331.13,0.028818,0,,1.8275,-6.2725,0,0,797790.1461431527,797790.1461431527,6346.609165898195,348496.16431122547,1.0003045816362466
26,7.6255,0.00014823,1920800.0,0,1.989e-05,0.29848,844.16,-11.789,0,1396.8,749600.0,-89994.0,0,0,0,330.98,0.027199,0,,1.9006,-6.1994,0,0,797731.6160111089,797731.6160111089,6346.634610014942,348497.39608945727,1.0002979181570821
27,7.6162,0.00014749,1918800.0,0,1.9883e-05,0.30237,853.99,-12.243,0,1319.8,748360.0,-92217.0,0,0,0,330.84,0.025579,0,,1.9737,-6.1263,0,0,797700.868588728,797700.868588728,6346.68839487166,348511.66155596427,1.0002916678473506
28,7.605,0.00014671,1916400.0,0,1.9875e-05,0.30674,864.84,-12.523,0,1250.4,746860.0,-94884.0,0,0,0,330.66,0.024128,0,,2.0468,-6.0532,0,0,797568.5923791638,797568.5923791638,6346.720506953675,348505.88751625293,1.000283692267965
29,7.5912,0.00014586,1913300.0,0,1.9866e-05,0.31173,876.99,-12.58,0,1190.8,745050.0,-98129.0,0,0,0,330.46,0.022894,0,,2.1199,-5.9801,0,0,797334.3177536421,797334.3177536421,6346.815111306046,348508.36744548805,1.0002747723573313
30,7.5773,0.00014501,1910300.0,0,1.9857e-05,0.31672,889.15,-12.636,0,1131.2,743230.0,-101370.0,0,0,0,330.26,0.021661,0,,2.193,-5.907,0,0,797110.9940731396,797110.9940731396,6346.915153715262,348514.04580611817,1.0002658653980132
31,7.5635,0.00014417,1907300.0,0,1.9848e-05,0.32171,901.3,-12.692,0,1071.7,741410.0,-104620.0,0,0,0,330.05,0.020428,0,,2.2661,-5.8339,0,0,796909.2262824108,796909.2262824108,6346.984802801795,348512.18209564494,1.0002565762836837
32,7.5474,0.00014336,1903800.0,0,1.9836e-05,0.32797,916.42,-12.679,0,1029.2,739240.0,-108510.0,0,0,0,329.78,0.019556,0,,2.3392,-5.7608,0,0,796808.529861297,796808.529861297,6347.007211668373,348507.0880057591,1.0002447385335023
33,7.5311,0.00014256,1900300.0,0,1.9823e-05,0.33433,931.76,-12.66,0,988.05,737030.0,-112450.0,0,0,0,329.51,0.018711,0,,2.4123,-5.6877,0,0,796735.5563077127,796735.5563077127,6347.047836133238,348511.61175251007,1.000232907649595
34,7.5149,0.00014176,1896800.0,0,1.9811e-05,0.34068,947.09,-12.641,0,946.87,734820.0,-116380.0,0,0,0,329.23,0.017866,0,,2.4854,-5.6146,0,0,796694.0510624162,796694.0510624162,6347.058573289964,348510.0167412283,1.000220701770878
35,7.4969,0.00014098,1892900.0,0,1.9797e-05,0.3474,963.01,-12.64,0,910.46,732400.0,-120710.0,0,0,0,328.93,0.017123,0,,2.5585,-5.5415,0,0,796599.7341745263,796599.7341745263,6347.093671974635,348509.99634670094,1.0002076310353283
36,7.4766,0.0001402,1888500.0,0,1.9782e-05,0.3546,979.7,-12.662,0,880.44,729680.0,-125570.0,0,0,0,328.6,0.016515,0,,2.6316,-5.4684,0,0,796402.3533855834,796402.3533855834,6347.158976864367,348507.2038753333,1.0001932668230435
37,7.4562,0.00013943,1884100.0,0,1.9767e-05,0.36179,996.39,-12.683,0,850.43,726960.0,-130420.0,0,0,0,328.27,0.015907,0,,2.7047,-5.3953,0,0,796243.7655133028,796243.7655133028,6347.2274058060175,348510.33303303795,1.0001789435534834
38,7.4359,0.00013866,1879600.0,0,1.9752e-05,0.36899,1013.1,-12.705,0,820.41,724250.0,-135280.0,0,0,0,327.94,0.015299,0,,2.7778,-5.3222,0,0,796142.5259174461,796142.5259174461,6347.294834909063,348520.3295291805,1.0001646652085388
39,7.4145,0.00013793,1875000.0,0,1.9736e-05,0.37661,1030.3,-12.714,0,796.71,721350.0,-140440.0,0,0,0,327.57,0.014823,0,,2.8509,-5.2491,0,0,796046.2083058459,796046.2083058459,6347.316439555253,348515.50261143415,1.0001487521808308
40,7.393,0.00013721,1870400.0,0,1.9719e-05,0.38428,1047.6,-12.721,0,773.69,718440.0,-145640.0,0,0,0,327.2,0.014362,0,,2.924,-5.176,0,0,796006.4730653062,796006.4730653062,6347.3457580947925,348520.38656972465,1.0001328825559295
41,7.3715,0.00013648,1865800.0,0,1.9702e-05,0.39195,1064.9,-12.727,0,750.67,715530.0,-150840.0,0,0,0,326.82,0.0139,0,,2.9971,-5.1029,0,0,796013.868165564,796013.868165564,6347.346554225445,348521.5844590952,1.0001166566680209
42,7.3488,0.00013576,1860900.0,0,1.9684e-05,0.39989,1082.5,-12.696,0,729.52,712460.0,-156320.0,0,0,0,326.43,0.013477,0,,3.0702,-5.0298,0,0,796006.4363592647,796006.4363592647,6347.38628794791,348534.0388608056,1.0001000301471124
43,7.3243,0.00013503,1855700.0,0,1.9664e-05,0.40829,1100.7,-12.603,0,711.43,709140.0,-162250.0,0,0,0,325.99,0.013117,0,,3.1433,-4.9567,0,0,795971.1522126093,795971.1522126093,6347.375127889204,348525.8425798023,1.000081372340011
44,7.2997,0.0001343,1850400.0,0,1.9644e-05,0.41669,1118.8,-12.51,0,693.34,705820.0,-168190.0,0,0,0,325.55,0.012758,0,,3.2164,-4.8836,0,0,795989.7366964744,795989.7366964744,6347.368656741055,348525.9984328241,1.0000627767948302
45,7.2751,0.00013357,1845100.0,0,1.9624e-05,0.42509,1137.0,-12.417,0,675.26,702490.0,-174120.0,0,0,0,325.12,0.012398,0,,3.2895,-4.8105,0,0,796050.3608301261,796050.3608301261,6347.403497701567,348545.35992215364,1.0000446481856051
46,7.247,0.00013281,1839000.0,0,1.9601e-05,0.43422,1155.8,-12.33,0,660.09,698710.0,-180880.0,0,0,0,324.62,0.012098,0,,3.3626,-4.7374,0,0,795993.0913775822,795993.0913775822,6347.410572034507,348540.5441539624,1.000023665891924
47,7.2182,0.00013205,1832800.0,0,1.9578e-05,0.4435,1174.7,-12.244,0,645.54,694830.0,-187810.0,0,0,0,324.1,0.011811,0,,3.4357,-4.6643,0,0,795952.7472960365,795952.7472960365,6347.402477208464,348532.74437601713,1.0000019404690061
48,7.1893,0.00013129,1826600.0,0,1.9555e-05,0.45277,1193.7,-12.159,0,630.98,690950.0,-194740.0,0,0,0,323.59,0.011523,0,,3.5088,-4.5912,0,0,795968.11211981,795968.11211981,6347.433505153991,348545.131587427,0.9999807118681537
49,7.1592,0.00013051,1820100.0,0,1.953e-05,0.46228,1212.8,-12.075,0,617.19,686910.0,-201940.0,0,0,0,323.06,0.011252,0,,3.5819,-4.5181,0,0,795976.8623511697,795976.8623511697,6347.476480027559,348560.7135496929,0.9999587475084998
50,7.126,0.00012971,1812900.0,0,1.9503e-05,0.47241,1232.2,-11.994,0,605.41,682480.0,-209860.0,0,0,0,322.46,0.01102,0,,3.655,-4.445,0,0,795905.8042655478,795905.8042655478,6347.471023311148,348549.94042323175,0.9999340091607933
51,7.0928,0.0001289,1805700.0,0,1.9476e-05,0.48253,1251.6,-11.913,0,593.64,678040.0,-217780.0,0,0,0,321.87,0.010789,0,,3.7281,-4.3719,0,0,795884.3943425053,795884.3943425053,6347.5116578184225,348560.94160334737,0.9999098016360306
52,7.0596,0.0001281,1798500.0,0,1.9449e-05,0.49266,1271.0,-11.832,0,581.86,673610.0,-225700.0,0,0,0,321.27,0.010558,0,,3.8012,-4.2988,0,0,795945.3002466392,795945.3002466392,6347.524543420135,348572.9423531021,0.9998853090443175
53,7.0232,0.00012726,1790600.0,0,1.9419e-05,0.50332,1290.3,-11.77,0,571.54,668780.0,-234330.0,0,0,0,320.61,0.010356,0,,3.8743,-4.2257,0,0,795878.698698631,795878.698698631,6347.5301992130735,348566.47373991535,0.9998585088117682
54,6.9854,0.0001264,1782300.0,0,1.9387e-05,0.51421,1309.5,-11.716,0,561.86,663770.0,-243260.0,0,0,0,319.93,0.010167,0,,3.9474,-4.1526,0,0,795789.1973106392,795789.1973106392,6347.563033030308,348566.28353444114,0.9998310590012767
55,6.9476,0.00012554,1774100.0,0,1.9356e-05,0.5251,1328.7,-11.662,0,552.18,658770.0,-252200.0,0,0,0,319.25,0.0099782,0,,4.0205,-4.0795,0,0,795779.2269107093,795779.2269107093,6347.6037063672475,348578.7366192385,0.9998037743198782
56,6.9093,0.00012468,1765800.0,0,1.9324e-05,0.53606,1347.9,-11.603,0,542.69,653710.0,-261240.0,0,0,0,318.56,0.0097932,0,,4.0936,-4.0064,0,0,795802.0316490523,795802.0316490523,6347.651609025451,348597.74872621475,0.9997762585304151
57,6.8677,0.00012378,1756700.0,0,1.9289e-05,0.54755,1366.3,-11.51,0,534.71,648230.0,-271020.0,0,0,0,317.79,0.009638,0,,4.1667,-3.9333,0,0,795680.3282217358,795680.3282217358,6347.643242617626,348579.62176751887,0.9997457170440434
58,6.826,0.00012289,1747500.0,0,1.9254e-05,0.55905,1384.8,-11.417,0,526.73,642760.0,-280790.0,0,0,0,317.03,0.0094828,0,,4.2398,-3.8602,0,0,795642.8275591914,795642.8275591914,6347.678640215094,348586.8341122401,0.9997157952540795
59,6.7843,0.00012199,1738400.0,0,1.9219e-05,0.57054,1403.3,-11.324,0,518.74,637280.0,-290570.0,0,0,0,316.27,0.0093275,0,,4.3129,-3.7871,0,0,795651.2630174434,795651.2630174434,6347.734514638589,348606.7263046718,0.9996860903856722
60,6.7415,0.00012109,1729000.0,0,1.9182e-05,0.58231,1421.4,-11.219,0,511.85,631640.0,-300640.0,0,0,0,315.46,0.0091936,0,,4.386,-3.714,0,0,795690.9451135903,795690.9451135903,6347.716443741372,348605.6275328359,0.999654588228039
61,6.6975,0.00012018,1719400.0,0,1.9143e-05,0.59434,1439.0,-11.103,0,505.95,625860.0,-310970.0,0,0,0,314.62,0.0090792,0,,4.4591,-3.6409,0,0,795776.3489980808,795776.3489980808,6347.682652778415,348604.9812077018,0.9996221320718389
62,6.6535,0.00011928,1709800.0,0,1.9104e-05,0.60637,1456.6,-10.987,0,500.05,620080.0,-321290.0,0,0,0,313.78,0.0089648,0,,4.5322,-3.5678,0,0,795924.1956329786,795924.1956329786,6347.667045487756,348618.31513751514,0.9995899242017362
63,6.6095,0.00011838,1700200.0,0,1.9065e-05,0.6184,1474.3,-10.872,0,494.15,614290.0,-331620.0,0,0,0,312.93,0.0088503,0,,4.6053,-3.4947,0,0,796119.1567735602,796119.1567735602,6347.641432294498,348634.1975317651,0.9995575570214658
64,6.5621,0.00011741,1689800.0,0,1.9022e-05,0.63101,1491.2,-8.7718,0,487.91,608120.0,-342640.0,0,0,0,312.02,0.0087295,0,,4.6784,-3.4216,0,0,796252.8978463465,796252.8978463465,6347.6208783681195,348644.0839514337,0.9995231746472087
65,6.5141,0.00011643,1679200.0,0,1.8979e-05,0.64372,1508.0,-6.6982,0,481.87,601860.0,-353810.0,0,0,0,311.09,0.0086125,0,,4.7515,-3.3485,0,0,796391.4192423587,796391.4192423587,6347.599877196416,348654.4179547297,0.9994883160867936
66,6.4624,0.00011542,1667800.0,0,1.8934e-05,0.65684,1524.0,-6.1531,0,477.63,595220.0,-365680.0,0,0,0,310.11,0.0085304,0,,4.8246,-3.2754,0,0,796352.5687243047,796352.5687243047,6347.6247580148165,348657.92130203365,0.9994519627805817
67,6.4099,0.00011439,1656200.0,0,1.8887e-05,0.67017,1539.9,-5.6365,0,473.18,588480.0,-377720.0,0,0,0,309.11,0.0084442,0,,4.8977,-3.2023,0,0,796371.5037859888,796371.5037859888,6347.659795687661,348672.11242493737,0.999415218311094
68,6.3558,0.00011332,1644200.0,0,1.8838e-05,0.68398,1555.6,-5.1858,0,468.24,581520.0,-390150.0,0,0,0,308.05,0.0083485,0,,4.9708,-3.1292,0,0,796471.344762666,796471.344762666,6347.632726513779,348675.53737255884,0.9993765217848047
69,6.2998,0.00011222,1631800.0,0,1.8787e-05,0.6981,1571.0,-4.7658,0,463.26,574350.0,-402950.0,0,0,0,306.96,0.0082523,0,,5.0439,-3.0561,0,0,796546.4458155343,796546.4458155343,6347.643683049894,348688.67024923395,0.9993371856843166
70,6.2419,0.00011109,1618900.0,0,1.8734e-05,0.71253,1585.8,-4.3778,0,458.23,566970.0,-416130.0,0,0,0,305.83,0.0081555,0,,5.117,-2.983,0,0,796591.9971902751,796591.9971902751,6347.662407129094,348700.7075649651,0.9992968376384407
71,6.1832,0.00010995,1605800.0,0,1.8679e-05,0.72708,1599.8,-4.0473,0,453.4,559510.0,-429450.0,0,0,0,304.67,0.0080625,0,,5.1901,-2.9099,0,0,796647.6726095087,796647.6726095087,6347.657467148476,348706.0393824906,0.9992558056783719
72,6.1241,0.00010881,1592600.0,0,1.8624e-05,0.74167,1613.4,-3.7438,0,448.65,552020.0,-442830.0,0,0,0,303.49,0.0079713,0,,5.2632,-2.8368,0,0,796719.7845181057,796719.7845181057,6347.638002275343,348708.53947612236,0.9992144827864443
73,6.0644,0.00010766,1579200.0,0,1.8568e-05,0.75631,1625.8,-3.4834,0,444.14,544490.0,-456270.0,0,0,0,302.3,0.0078847,0,,5.3363,-2.7637,0,0,796794.7812493392,796794.7812493392,6347.645414809887,348720.46271178307,0.9991733337907155
74,6.0045,0.00010651,1565800.0,0,1.8511e-05,0.77096,1637.9,-3.2307,0,439.67,536960.0,-469720.0,0,0,0,301.09,0.0077991,0,,5.4094,-2.6906,0,0,796894.2871619456,796894.2871619456,6347.624426633659,348725.8895956426,0.9991318927159929
75,5.9436,0.00010535,1552100.0,0,1.8452e-05,0.78577,1648.8,-2.9961,0,435.45,529340.0,-483330.0,0,0,0,299.85,0.0077185,0,,5.4825,-2.6175,0,0,796993.7677255094,796993.7677255094,6347.591803423266,348727.38903430774,0.9990898810757368
76,5.8823,0.00010419,1538300.0,0,1.8393e-05,0.80062,1659.3,-2.7617,0,431.28,521690.0,-496980.0,0,0,0,298.61,0.0076387,0,,5.5556,-2.5444,0,0,797082.3676837065,797082.3676837065,6347.620799303607,348748.2957440885,0.9990485419001085
77,5.8199,0.00010301,1524200.0,0,1.8332e-05,0.81565,1668.8,-2.5286,0,427.29,513950.0,-510800.0,0,0,0,297.33,0.0075625,0,,5.6287,-2.4713,0,0,797171.8336049758,797171.8336049758,6347.607918209382,348755.1909701578,0.9990062671199813
78,5.757,0.00010182,1509900.0,0,1.8271e-05,0.83076,1677.8,-2.2979,0,423.4,506170.0,-524690.0,0,0,0,296.03,0.0074882,0,,5.7018,-2.3982,0,0,797251.3822939662,797251.3822939662,6347.596677846903,348761.39270077075,0.9989638757535039
79,5.6933,0.00010062,1495500.0,0,1.8208e-05,0.846,1685.8,-2.0713,0,419.66,498340.0,-538680.0,0,0,0,294.71,0.0074171,0,,5.7749,-2.3251,0,0,797338.0207785836,797338.0207785836,6347.59520796493,348771.7784892709,0.9989214198653923
80,5.6291,9.9421e-05,1480900.0,0,1.8143e-05,0.86134,1693.1,-1.8429,0,416.05,490470.0,-552730.0,0,0,0,293.36,0.0073482,0,,5.848,-2.252,0,0,797414.8795719101,797414.8795719101,6347.564195583237,348770.9735839538,0.9988784731686036
81,5.5643,9.8213e-05,1466100.0,0,1.8078e-05,0.87678,1699.8,-1.6128,0,412.52,482580.0,-566830.0,0,0,0,292.0,0.0072812,0,,5.9211,-2.1789,0,0,797506.1350952729,797506.1350952729,6347.5648840122585,348782.66498124384,0.9988359077035468
82,5.4989,9.6997e-05,1451100.0,0,1.8012e-05,0.89233,1705.4,-1.3812,0,409.13,474650.0,-580980.0,0,0,0,290.62,0.0072168,0,,5.9942,-2.1058,0,0,797578.939399856,797578.939399856,6347.576315706724,348795.6615389856,0.9987933619353329
83,5.4333,9.5778e-05,1436100.0,0,1.7945e-05,0.90794,1710.6,-1.1489,0,405.8,466720.0,-595140.0,0,0,0,289.22,0.0071535,0,,6.0673,-2.0327,0,0,797648.4104429865,797648.4104429865,6347.575485952914,348804.1043460832,0.9987507736041127
84,5.3669,9.4551e-05,1420800.0,0,1.7876e-05,0.92371,1714.6,-0.91447,0,402.6,458760.0,-609350.0,0,0,0,287.8,0.0070928,0,,6.1404,-1.9596,0,0,797742.0538424727,797742.0538424727,6347.5836168061805,348818.60316201503,0.9987082499037798
85,5.3004,9.3323e-05,1405500.0,0,1.7807e-05,0.9395,1718.3,-0.68021,0,399.43,450800.0,-623570.0,0,0,0,286.36,0.0070326,0,,6.2135,-1.8865,0,0,797779.4151514573,797779.4151514573,6347.583463195545,348823.241775384,0.9986657461332816
86,5.2332,9.2087e-05,1390000.0,0,1.7736e-05,0.95549,1720.7,-0.46365,0,396.44,442830.0,-637800.0,0,0,0,284.9,0.0069759,0,,6.2866,-1.8134,0,0,797894.2898648488,797894.2898648488,6347.583660059049,348837.7288068355,0.998623322186739
87,5.1658,9.085e-05,1374400.0,0,1.7664e-05,0.97151,1722.7,-0.24606,0,393.47,434860.0,-652040.0,0,0,0,283.43,0.0069198,0,,6.3597,-1.7403,0,0,797942.85735547,797942.85735547,6347.616624144727,348854.942979087,0.9985814354412913
88,5.0979,8.9606e-05,1358600.0,0,1.7591e-05,0.98773,1723.7,-0.023697,0,390.62,426870.0,-666300.0,0,0,0,281.92,0.0068659,0,,6.4328,-1.6672,0,0,798033.2369923898,798033.2369923898,6347.587684269383,348856.52664379025,0.9985388288716674
89,5.0297,8.8359e-05,1342800.0,0,1.7517e-05,1.004,1724.1,0.20227,0,387.82,418890.0,-680550.0,0,0,0,280.41,0.0068129,0,,6.5059,-1.5941,0,0,798073.1341014502,798073.068417308,6347.62668375388,348874.68814637256,0.9984972572008929
90,4.961,8.7107e-05,1326700.0,0,1.7441e-05,1.0205,1723.6,0.43561,0,385.1,410910.0,-694810.0,0,0,0,278.86,0.0067616,0,,6.579,-1.521,0,0,798201.9369320202,798193.3768835161,6347.593995364799,348879.8276746182,0.9984549715075381
91,4.8921,8.5852e-05,1310600.0,0,1.7365e-05,1.037,1722.4,0.6694,0,382.43,402930.0,-709050.0,0,0,0,277.3,0.0067113,0,,6.6521,-1.4479,0,0,798192.2713321958,798143.5266663408,6347.6043597582875,348882.11059087235,0.9984133799335007
92,4.8229,8.4594e-05,1294300.0,0,1.7287e-05,1.0537,1720.5,0.90368,0,379.81,394960.0,-723280.0,0,0,0,275.72,0.0066619,0,,6.7252,-1.3748,0,0,798241.9532256054,798097.5916452833,6347.615709814984,348892.1738256862,0.9983720308141423
93,4.7534,8.3334e-05,1277900.0,0,1.7208e-05,1.0706,1717.7,1.1296,0,377.28,387020.0,-737470.0,0,0,0,274.12,0.0066142,0,,6.7983,-1.3017,0,0,798383.2649576929,798065.3881260164,6347.615179764405,348909.72745109943,0.9983308812827723
94,4.6837,8.2072e-05,1261500.0,0,1.7128e-05,1.0875,1714.4,1.3507,0,374.8,379090.0,-751630.0,0,0,0,272.51,0.0065675,0,,6.8714,-1.2286,0,0,798369.9613174533,797783.4023044985,6347.658902060553,348922.8070971755,0.998290515341814
95,4.6135,8.0805e-05,1244900.0,0,1.7047e-05,1.1046,1710.0,1.5771,0,372.39,371180.0,-765760.0,0,0,0,270.87,0.0065223,0,,6.9445,-1.1555,0,0,798405.8687014733,797434.4820676995,6347.665207837758,348929.44002324983,0.9982500077356848
96,4.5433,7.9537e-05,1228200.0,0,1.6965e-05,1.1219,1705.3,1.8052,0,370.0,363270.0,-779880.0,0,0,0,269.21,0.0064775,0,,7.0176,-1.0824,0,0,798436.708603991,796946.1520692906,6347.691566209208,348942.20186034613,0.9982099604505683
97,4.4724,7.8262e-05,1211300.0,0,1.688e-05,1.1394,1699.3,2.0396,0,367.69,355380.0,-793960.0,0,0,0,267.52,0.0064342,0,,7.0907,-1.0093,0,0,798493.439480911,796332.1777364908,6347.6860334504845,348947.4537071658,0.9981698635463933
98,4.4015,7.6985e-05,1194400.0,0,1.6795e-05,1.157,1693.1,2.2749,0,365.39,347500.0,-808040.0,0,0,0,265.82,0.0063911,0,,7.1638,-0.9362,0,0,798438.732025839,795444.8408828885,6347.738526189604,348958.2984521003,0.9981307554872458
99,4.3298,7.5699e-05,1177200.0,0,1.6707e-05,1.175,1685.5,2.5187,0,363.15,339620.0,-822100.0,0,0,0,264.08,0.0063491,0,,7.2369,-0.8631,0,0,798540.2404619514,794520.3024735374,6347.7438470047455,348972.830862519,0.9980913413389209
