,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
10,7.7463,0.00016508,1947100.0,0,1.9973e-05,0.2473,712.59,-4.3407,0,6409.8,765730.0,-61195.0,0,0,0,332.83,0.13843,0,,0.731,-7.369,0,0,799021.0215990269,799021.0215990269,6346.083067989178,348473.1641119454,1.0003811090879833
11,7.7422,0.00016358,1946200.0,0,1.9971e-05,0.24901,717.08,-4.8582,0,5548.9,765200.0,-62150.0,0,0,0,332.78,0.119,0,,0.8041,-7.2959,0,0,798936.8107535912,798936.8107535912,6346.133597018137,348479.6425645147,1.0003787838897973
12,7.7381,0.00016209,1945300.0,0,1.9968e-05,0.25072,721.56,-5.3756,0,4688.0,764660.0,-63105.0,0,0,0,332.72,0.099568,0,,0.8772,-7.2228,0,0,798844.9445043519,798844.9445043519,6346.156618281605,348475.89327401,1.0003760557394565
13,7.734,0.00016059,1944400.0,0,1.9965e-05,0.25243,726.05,-5.8931,0,3827.0,764130.0,-64059.0,0,0,0,332.66,0.080136,0,,0.9503,-7.1497,0,0,798766.2939119029,798766.2939119029,6346.175818352593,348472.51070477994,1.0003733353159967
14,7.7291,0.00015922,1943300.0,0,1.9962e-05,0.25446,731.35,-6.4029,0,3163.0,763480.0,-65207.0,0,0,0,332.59,0.065211,0,,1.0234,-7.0766,0,0,798654.744549462,798654.744549462,6346.210836130257,348470.3349738373,1.00037014368147
15,7.7223,0.00015815,1941800.0,0,1.9958e-05,0.25724,738.52,-6.8953,0,2948.4,762590.0,-66797.0,0,0,0,332.5,0.06057,0,,1.0965,-7.0035,0,0,798508.4071380293,798508.4071380293,6346.277526171955,348474.46917136747,1.000366010013161
16,7.7155,0.00015709,1940300.0,0,1.9954e-05,0.26001,745.7,-7.3876,0,2733.7,761700.0,-68387.0,0,0,0,332.4,0.055929,0,,1.1696,-6.9304,0,0,798366.4618139626,798366.4618139626,6346.312956597834,348468.6187472676,1.0003614821697109
17,7.7087,0.00015602,1938800.0,0,1.9949e-05,0.26279,752.87,-7.88,0,2519.0,760810.0,-69977.0,0,0,0,332.3,0.051288,0,,1.2427,-6.8573,0,0,798234.5869004116,798234.5869004116,6346.348702900029,348464.1339175797,1.0003569584051422
18,7.7019,0.00015495,1937400.0,0,1.9945e-05,0.26556,760.04,-8.3724,0,2304.4,759920.0,-71567.0,0,0,0,332.21,0.046647,0,,1.3158,-6.7842,0,0,798106.9893299477,798106.9893299477,6346.416376723801,348470.93912540766,1.0003528372262651
19,7.6951,0.00015388,1935900.0,0,1.9941e-05,0.26834,767.21,-8.8648,0,2089.7,759030.0,-73157.0,0,0,0,332.11,0.042006,0,,1.3889,-6.7111,0,0,797989.5092085524,797989.5092085524,6346.452766765247,348468.4706051616,1.0003483217287352
20,7.6884,0.00015281,1934400.0,0,1.9936e-05,0.27111,774.38,-9.3571,0,1875.1,758140.0,-74747.0,0,0,0,332.02,0.037365,0,,1.462,-6.638,0,0,797876.2209535012,797876.2209535012,6346.521103762514,348477.28881697357,1.0003442089359336
21,7.6808,0.00015189,1932700.0,0,1.9931e-05,0.27427,782.49,-9.7975,0,1717.9,757130.0,-76545.0,0,0,0,331.9,0.033984,0,,1.5351,-6.5649,0,0,797761.2960625907,797761.2960625907,6346.542540964426,348470.0987069464,1.0003388345487159
22,7.672,0.00015118,1930800.0,0,1.9925e-05,0.278,791.98,-10.16,0,1646.0,755950.0,-78654.0,0,0,0,331.76,0.032474,0,,1.6082,-6.4918,0,0,797650.4110756655,797650.4110756655,6346.568718178994,348465.01032400574,1.0003325700406631
23,7.6632,0.00015048,1928900.0,0,1.9919e-05,0.28173,801.47,-10.524,0,1574.2,754770.0,-80763.0,0,0,0,331.63,0.030965,0,,1.6813,-6.4187,0,0,797552.4202906623,797552.4202906623,6346.627106834153,348472.3897887877,1.0003267115895833
24,7.6544,0.00014977,1927000.0,0,1.9912e-05,0.28546,810.96,-10.887,0,1502.3,753590.0,-82872.0,0,0,0,331.49,0.029455,0,,1.7544,-6.3456,0,0,797467.3282274447,797467.3282274447,6346.654392692836,348470.9073231651,1.0003204614958405
25,7.6456,0.00014906,1925100.0,0,1.9906e-05,0.28919,820.46,-11.25,0,1430.5,752410.0,-84981.0,0,0,0,331.35,0.027945,0,,1.8275,-6.2725,0,0,797395.0891954291,797395.0891954291,6346.682229535566,348471.2220834709,1.0003142185835165
26,7.6368,0.00014836,1923200.0,0,1.99e-05,0.29292,829.95,-11.613,0,1358.7,751230.0,-87090.0,0,0,0,331.21,0.026436,0,,1.9006,-6.1994,0,0,797335.6745824935,797335.6745824935,6346.710619503551,348473.33164299827,1.0003079828813515
27,7.6281,0.00014765,1921300.0,0,1.9894e-05,0.29665,839.44,-11.976,0,1286.8,750050.0,-89199.0,0,0,0,331.07,0.024926,0,,1.9737,-6.1263,0,0,797289.0561665604,797289.0561665604,6346.739564748626,348477.23357505095,1.0003017544181705
28,7.6174,0.00014689,1919000.0,0,1.9886e-05,0.30089,850.05,-12.109,0,1221.0,748630.0,-91733.0,0,0,0,330.9,0.023551,0,,2.0468,-6.0532,0,0,797167.8332735364,797167.8332735364,6346.770295845004,348472.37360678904,1.0002942078301378
29,7.6043,0.00014605,1916200.0,0,1.9877e-05,0.30579,862.1,-11.945,0,1163.0,746900.0,-94819.0,0,0,0,330.71,0.02235,0,,2.1199,-5.9801,0,0,796952.9374501725,796952.9374501725,6346.8631603731565,348476.6853338159,1.0002857120849964
30,7.5912,0.00014521,1913300.0,0,1.9869e-05,0.31068,874.16,-11.781,0,1105.1,745170.0,-97905.0,0,0,0,330.51,0.021149,0,,2.193,-5.907,0,0,796755.7826599235,796755.7826599235,6346.925523561067,348472.9414265747,1.0002768327287568
31,7.5781,0.00014437,1910400.0,0,1.986e-05,0.31558,886.21,-11.617,0,1047.1,743450.0,-100990.0,0,0,0,330.32,0.019948,0,,2.2661,-5.8339,0,0,796593.7107367524,796593.7107367524,6347.016865784093,348483.3613661731,1.000268374395724
32,7.5624,0.00014357,1907100.0,0,1.9848e-05,0.3218,901.35,-11.55,0,1005.8,741320.0,-104790.0,0,0,0,330.05,0.019102,0,,2.3392,-5.7608,0,0,796475.6016257105,796475.6016257105,6347.021319446288,348470.02608922933,1.0002565331427333
33,7.5465,0.00014278,1903600.0,0,1.9836e-05,0.32812,916.71,-11.489,0,965.87,739160.0,-108650.0,0,0,0,329.79,0.018282,0,,2.4123,-5.6877,0,0,796394.9674891122,796394.9674891122,6347.071603016712,348476.8373845277,1.0002451019909397
34,7.5306,0.00014199,1900200.0,0,1.9824e-05,0.33443,932.08,-11.428,0,925.89,737000.0,-112500.0,0,0,0,329.52,0.017461,0,,2.4854,-5.6146,0,0,796345.6930522817,796345.6930522817,6347.091942884149,348477.4994552619,1.0002332950751618
35,7.5131,0.00014121,1896400.0,0,1.981e-05,0.3411,948.02,-11.386,0,890.4,734630.0,-116730.0,0,0,0,329.23,0.016737,0,,2.5585,-5.5415,0,0,796237.3054592508,796237.3054592508,6347.136357613365,348478.8445131408,1.0002206194546466
36,7.4933,0.00014044,1892200.0,0,1.9796e-05,0.34824,964.75,-11.367,0,860.93,731990.0,-121450.0,0,0,0,328.9,0.01614,0,,2.6316,-5.4684,0,0,796051.4406114586,796051.4406114586,6347.166339983963,348465.58807556715,1.0002062560572478
37,7.4736,0.00013968,1887900.0,0,1.9781e-05,0.35538,981.48,-11.349,0,831.47,729340.0,-126180.0,0,0,0,328.58,0.015544,0,,2.7047,-5.3953,0,0,795897.1925237306,795897.1925237306,6347.235258750369,348469.41868387384,1.0001923281607104
38,7.4538,0.00013892,1883600.0,0,1.9767e-05,0.36252,998.21,-11.331,0,802.0,726690.0,-130910.0,0,0,0,328.26,0.014948,0,,2.7778,-5.3222,0,0,795785.1653315965,795785.1653315965,6347.307155588916,348479.5574221319,1.0001784392529824
39,7.4331,0.0001382,1879100.0,0,1.975e-05,0.37009,1015.5,-11.251,0,778.64,723880.0,-135940.0,0,0,0,327.89,0.014479,0,,2.8509,-5.2491,0,0,795711.8616533194,795711.8616533194,6347.288453456044,348464.0399084321,1.000162519906929
40,7.4123,0.00013748,1874700.0,0,1.9734e-05,0.37772,1032.9,-11.165,0,755.95,721040.0,-141000.0,0,0,0,327.53,0.014024,0,,2.924,-5.176,0,0,795676.8434259765,795676.8434259765,6347.31752026774,348469.4293854044,1.0001470358147668
41,7.3914,0.00013676,1870200.0,0,1.9717e-05,0.38535,1050.3,-11.078,0,733.25,718210.0,-146060.0,0,0,0,327.16,0.013569,0,,2.9971,-5.1029,0,0,795700.181855486,795700.181855486,6347.31371529226,348471.0820779463,1.0001311963727935
42,7.3693,0.00013605,1865500.0,0,1.9699e-05,0.39326,1068.1,-10.989,0,712.42,715210.0,-151420.0,0,0,0,326.77,0.013153,0,,3.0702,-5.0298,0,0,795700.4640998063,795700.4640998063,6347.320474161209,348473.39467388816,1.0001145435450798
43,7.3452,0.00013532,1860300.0,0,1.968e-05,0.40166,1086.5,-10.895,0,694.65,711930.0,-157270.0,0,0,0,326.34,0.0128,0,,3.1433,-4.9567,0,0,795649.8830601532,795649.8830601532,6347.320637618788,348467.08950823266,1.0000962485278857
44,7.321,0.0001346,1855100.0,0,1.966e-05,0.41006,1104.8,-10.801,0,676.88,708660.0,-163110.0,0,0,0,325.91,0.012446,0,,3.2164,-4.8836,0,0,795665.074012077,795665.074012077,6347.321127094492,348469.164606961,1.0000780165362302
45,7.2969,0.00013388,1849900.0,0,1.9641e-05,0.41846,1123.2,-10.706,0,659.11,705380.0,-168960.0,0,0,0,325.48,0.012093,0,,3.2895,-4.8105,0,0,795723.1901469686,795723.1901469686,6347.330464727751,348479.6181714662,1.0000598432620056
46,7.2692,0.00013313,1844000.0,0,1.9618e-05,0.42759,1142.3,-10.612,0,644.25,701650.0,-175630.0,0,0,0,324.99,0.011799,0,,3.3626,-4.7374,0,0,795660.2441911728,795660.2441911728,6347.3435225151015,348476.1024418309,1.0000392114487746
47,7.2407,0.00013237,1837800.0,0,1.9595e-05,0.43687,1161.5,-10.518,0,630.0,697810.0,-182480.0,0,0,0,324.48,0.011518,0,,3.4357,-4.6643,0,0,795603.1121494162,795603.1121494162,6347.345411027141,348469.5542692761,1.000017830650056
48,7.2123,0.00013161,1831700.0,0,1.9572e-05,0.44616,1180.7,-10.424,0,615.74,693970.0,-189330.0,0,0,0,323.97,0.011237,0,,3.5088,-4.5912,0,0,795612.3385089216,795612.3385089216,6347.353824572611,348473.54909595865,0.9999965368190048
49,7.1826,0.00013084,1825300.0,0,1.9548e-05,0.45569,1200.1,-10.333,0,602.25,689980.0,-196460.0,0,0,0,323.44,0.010971,0,,3.5819,-4.5181,0,0,795626.7239504883,795626.7239504883,6347.369324634101,348480.58027024457,0.9999745015565223
50,7.1496,0.00013004,1818100.0,0,1.9521e-05,0.46585,1219.9,-10.249,0,590.75,685570.0,-204330.0,0,0,0,322.85,0.010746,0,,3.655,-4.445,0,0,795530.098359525,795530.098359525,6347.381206845285,348472.43178404635,0.9999500874835914
51,7.1167,0.00012924,1811000.0,0,1.9494e-05,0.47601,1239.6,-10.165,0,579.26,681170.0,-212200.0,0,0,0,322.26,0.01052,0,,3.7281,-4.3719,0,0,795513.3450346133,795513.3450346133,6347.397626104514,348475.8565125806,0.9999257933658198
52,7.0838,0.00012844,1803900.0,0,1.9467e-05,0.48617,1259.3,-10.08,0,567.76,676760.0,-220070.0,0,0,0,321.67,0.010295,0,,3.8012,-4.2988,0,0,795552.1766350114,795552.1766350114,6347.427530430605,348490.81565025845,0.9999016205068058
53,7.0475,0.0001276,1796000.0,0,1.9437e-05,0.49692,1279.1,-10.007,0,557.68,671940.0,-228680.0,0,0,0,321.02,0.010098,0,,3.8743,-4.2257,0,0,795483.2387832642,795483.2387832642,6347.453973451495,348491.0542291681,0.9998751307952745
54,7.0099,0.00012675,1787800.0,0,1.9406e-05,0.50792,1298.8,-9.938,0,548.22,666940.0,-237610.0,0,0,0,320.33,0.0099131,0,,3.9474,-4.1526,0,0,795404.582275888,795404.582275888,6347.441709029904,348477.028340063,0.9998471636150307
55,6.9723,0.0001259,1779700.0,0,1.9374e-05,0.51893,1318.6,-9.8692,0,538.76,661940.0,-246540.0,0,0,0,319.65,0.0097285,0,,4.0205,-4.0795,0,0,795402.3227347885,795402.3227347885,6347.474321493755,348487.73175601574,0.9998197709783904
56,6.9341,0.00012504,1771400.0,0,1.9343e-05,0.53002,1338.3,-9.7993,0,529.49,656870.0,-255580.0,0,0,0,318.96,0.0095478,0,,4.0936,-4.0064,0,0,795429.7884310157,795429.7884310157,6347.518495661162,348506.0703460546,0.9997921457864509
57,6.8918,0.00012413,1762100.0,0,1.9307e-05,0.54181,1357.6,-9.7212,0,521.64,651300.0,-265530.0,0,0,0,318.18,0.0093954,0,,4.1667,-3.9333,0,0,795314.7097304764,795314.7097304764,6347.509649757249,348488.612894472,0.9997610900989385
58,6.8495,0.00012322,1752900.0,0,1.9271e-05,0.5536,1376.9,-9.6432,0,513.79,645730.0,-275480.0,0,0,0,317.4,0.009243,0,,4.2398,-3.8602,0,0,795271.5875666928,795271.5875666928,6347.516508918458,348485.4986971125,0.9997302470215672
59,6.8073,0.00012231,1743700.0,0,1.9236e-05,0.56539,1396.2,-9.5652,0,505.94,640160.0,-285430.0,0,0,0,316.63,0.0090907,0,,4.3129,-3.7871,0,0,795298.3446270553,795298.3446270553,6347.5725565993625,348507.7492034451,0.9997000370867978
60,6.7626,0.00012137,1733900.0,0,1.9197e-05,0.57757,1414.9,-9.4508,0,498.7,634300.0,-295890.0,0,0,0,315.8,0.0089505,0,,4.386,-3.714,0,0,795264.9405734404,795264.9405734404,6347.583274413417,348507.1575966263,0.9996676671736737
61,6.7158,0.00012041,1723600.0,0,1.9157e-05,0.59009,1433.2,-9.3031,0,492.03,628190.0,-306810.0,0,0,0,314.93,0.0088217,0,,4.4591,-3.6409,0,0,795191.9228874283,795191.9228874283,6347.5987926870475,348503.19872685027,0.9996339915327058
62,6.6689,0.00011944,1713300.0,0,1.9117e-05,0.60261,1451.6,-9.1553,0,485.36,622070.0,-317740.0,0,0,0,314.05,0.0086928,0,,4.5322,-3.5678,0,0,795173.0348540082,795173.0348540082,6347.606194047695,348503.3157676455,0.999600181002603
63,6.6221,0.00011847,1703000.0,0,1.9076e-05,0.61514,1469.9,-9.0075,0,478.69,615950.0,-328660.0,0,0,0,313.18,0.0085639,0,,4.6053,-3.4947,0,0,795224.286182212,795224.286182212,6347.667969169256,348530.5800049564,0.9995670748564385
64,6.5713,0.00011745,1691800.0,0,1.9031e-05,0.62829,1486.9,-8.7864,0,472.9,609380.0,-340400.0,0,0,0,312.21,0.0084527,0,,4.6784,-3.4216,0,0,795152.36245023,795152.36245023,6347.637297456766,348511.19435106474,0.9995303469011859
65,6.5202,0.00011643,1680500.0,0,1.8986e-05,0.64149,1503.8,-8.5592,0,467.2,602760.0,-352210.0,0,0,0,311.24,0.0083429,0,,4.7515,-3.3485,0,0,795107.5411302182,795107.5411302182,6347.656396469763,348511.98912539537,0.999493995511918
66,6.4691,0.00011541,1669200.0,0,1.8941e-05,0.6547,1520.6,-8.332,0,461.49,596150.0,-364010.0,0,0,0,310.27,0.0082332,0,,4.8246,-3.2754,0,0,795138.9947725774,795138.9947725774,6347.6965424104765,348529.4747586882,0.9994579939474102
67,6.4168,0.00011437,1657700.0,0,1.8894e-05,0.66809,1537.0,-8.0812,0,456.0,589410.0,-376060.0,0,0,0,309.27,0.0081277,0,,4.8977,-3.2023,0,0,795171.3244388725,795171.3244388725,6347.727953632747,348544.1279685583,0.999421198775862
68,6.3616,0.0001133,1645400.0,0,1.8844e-05,0.68193,1552.0,-7.7757,0,451.0,582350.0,-388660.0,0,0,0,308.19,0.0080321,0,,4.9708,-3.1292,0,0,795129.4263011927,795129.4263011927,6347.68061448715,348522.90355605586,0.9993816923907244
69,6.3063,0.00011222,1633100.0,0,1.8794e-05,0.69577,1567.0,-7.4703,0,446.0,575290.0,-401270.0,0,0,0,307.12,0.0079365,0,,5.0439,-3.0561,0,0,795132.6649564112,795132.6649564112,6347.698739586068,348529.4185133198,0.999343045670214
70,6.2511,0.00011114,1620800.0,0,1.8744e-05,0.70961,1582.1,-7.1649,0,441.01,568230.0,-413880.0,0,0,0,306.05,0.0078409,0,,5.117,-2.983,0,0,795176.436989214,795176.436989214,6347.749414100505,348552.003083743,0.9993048484951308
71,6.1935,0.00011003,1608000.0,0,1.8691e-05,0.72384,1595.6,-6.8224,0,436.45,560920.0,-426930.0,0,0,0,304.91,0.007754,0,,5.1901,-2.9099,0,0,795186.6900346434,795186.6900346434,6347.726870155245,348545.69660004106,0.9992644108467504
72,6.1347,0.00010891,1594800.0,0,1.8636e-05,0.73825,1608.4,-6.4626,0,432.09,553490.0,-440190.0,0,0,0,303.75,0.0076712,0,,5.2632,-2.8368,0,0,795188.6436298194,795188.6436298194,6347.736824790319,348549.29694131477,0.999223772345464
73,6.0759,0.00010779,1581600.0,0,1.8581e-05,0.75267,1621.2,-6.1027,0,427.74,546070.0,-453450.0,0,0,0,302.58,0.0075884,0,,5.3363,-2.7637,0,0,795237.1919382409,795237.1919382409,6347.745501211674,348558.3303763339,0.9991832287064628
74,6.017,0.00010667,1568400.0,0,1.8526e-05,0.7671,1633.9,-5.7414,0,423.4,538630.0,-466720.0,0,0,0,301.41,0.0075058,0,,5.4094,-2.6906,0,0,795282.8577158399,795282.8577158399,6347.8051477284835,348584.1780655403,0.999143268570171
75,5.9549,0.00010551,1554400.0,0,1.8466e-05,0.78205,1644.2,-5.3292,0,419.52,530910.0,-480520.0,0,0,0,300.15,0.0074329,0,,5.4825,-2.6175,0,0,795325.7424620206,795325.7424620206,6347.750433639373,348571.1357238181,0.9991004199602405
76,5.8928,0.00010435,1540400.0,0,1.8406e-05,0.797,1654.5,-4.9169,0,415.64,523180.0,-494320.0,0,0,0,298.89,0.00736,0,,5.5556,-2.5444,0,0,795358.9064931556,795358.9064931556,6347.746532109673,348573.99402324593,0.9990582197656729
77,5.8308,0.00010319,1526400.0,0,1.8347e-05,0.81195,1664.8,-4.5046,0,411.76,515460.0,-508110.0,0,0,0,297.63,0.007287,0,,5.6287,-2.4713,0,0,795405.1365465744,795405.1365465744,6347.783768421348,348592.36022676044,0.9990166590758999
78,5.7677,0.00010203,1512100.0,0,1.8285e-05,0.82709,1674.0,-4.0851,0,408.04,507650.0,-522050.0,0,0,0,296.33,0.0072179,0,,5.7018,-2.3982,0,0,795455.2377392891,795455.2377392891,6347.7813807968705,348597.8596241634,0.9989741963627486
79,5.7029,0.00010086,1497400.0,0,1.8221e-05,0.84255,1681.6,-3.6536,0,404.58,499710.0,-536230.0,0,0,0,294.98,0.0071552,0,,5.7749,-2.3251,0,0,795544.3809626956,795544.3809626956,6347.730415254299,348591.89871384884,0.9989305128278106
80,5.6381,9.9687e-05,1482700.0,0,1.8156e-05,0.858,1689.1,-3.2221,0,401.13,491770.0,-550410.0,0,0,0,293.63,0.0070924,0,,5.848,-2.252,0,0,795599.7378663056,795599.7378663056,6347.733342347398,348599.8493850746,0.9988875893125527
81,5.5733,9.8517e-05,1467900.0,0,1.8092e-05,0.87346,1696.7,-2.7906,0,397.68,483830.0,-564580.0,0,0,0,292.28,0.0070296,0,,5.9211,-2.1789,0,0,795628.623919854,795628.623919854,6347.792415964261,348623.3934711931,0.9988454562693412
82,5.5069,9.738e-05,1452700.0,0,1.8024e-05,0.88928,1702.2,-2.3473,0,394.45,475790.0,-578950.0,0,0,0,290.87,0.0069753,0,,5.9942,-2.1058,0,0,795754.7300371501,795754.7300371501,6347.756985664049,348627.3153477704,0.9988017205894796
83,5.4397,9.6257e-05,1437300.0,0,1.7954e-05,0.90526,1706.9,-1.899,0,391.32,467690.0,-593400.0,0,0,0,289.43,0.0069246,0,,6.0673,-2.0327,0,0,795865.8086727385,795865.8086727385,6347.712605334526,348626.32810626127,0.9987576648861697
84,5.3725,9.5134e-05,1421800.0,0,1.7885e-05,0.92124,1711.7,-1.4506,0,388.19,459600.0,-607860.0,0,0,0,287.99,0.0068739,0,,6.1404,-1.9596,0,0,795931.3286145395,795931.3286145395,6347.725829562776,348639.0256892125,0.9987144915196122
85,5.3053,9.4014e-05,1406400.0,0,1.7815e-05,0.93724,1716.3,-1.0024,0,385.06,451510.0,-622310.0,0,0,0,286.55,0.0068236,0,,6.2135,-1.8865,0,0,795940.8656879074,795940.8656879074,6347.805885424437,348667.2102929972,0.998672263315859
86,5.236,9.3037e-05,1390300.0,0,1.7741e-05,0.95378,1718.0,-0.55946,0,382.24,443310.0,-636940.0,0,0,0,285.02,0.0067923,0,,6.2866,-1.8134,0,0,796154.5486355856,796154.5486355856,6347.699590239977,348658.25095179956,0.9986272950605042
87,5.1667,9.2059e-05,1374200.0,0,1.7667e-05,0.97032,1719.8,-0.11651,0,379.43,435120.0,-651570.0,0,0,0,283.49,0.0067609,0,,6.3597,-1.7403,0,0,796292.9582946261,796292.9582946261,6347.6589309596475,348661.94690261735,0.9985833307078653
88,5.0974,9.1081e-05,1358200.0,0,1.7592e-05,0.98687,1721.6,0.32644,0,376.61,426930.0,-666200.0,0,0,0,281.96,0.0067295,0,,6.4328,-1.6672,0,0,796333.9853110033,796333.9853110033,6347.694106650524,348678.9622049035,0.9985404459113969
89,5.0276,9.0201e-05,1341900.0,0,1.7516e-05,1.0036,1722.4,0.78725,0,373.86,418730.0,-680850.0,0,0,0,280.4,0.0067079,0,,6.5059,-1.5941,0,0,796403.474269695,796403.4264480569,6347.703997368682,348691.0320382013,0.9984973585277993
90,4.9565,8.9519e-05,1325300.0,0,1.7437e-05,1.0207,1721.1,1.2844,0,371.27,410510.0,-695520.0,0,0,0,278.79,0.0067065,0,,6.579,-1.521,0,0,796650.8219801151,796642.0295054581,6347.623356344895,348694.93556483136,0.9984532336763825
91,4.8855,8.8838e-05,1308600.0,0,1.7358e-05,1.0378,1719.9,1.7816,0,368.67,402290.0,-710200.0,0,0,0,277.18,0.006705,0,,6.6521,-1.4479,0,0,796755.7914946042,796703.9893525279,6347.628114455096,348709.7306833213,0.9984103303098314
92,4.8145,8.8156e-05,1292000.0,0,1.7279e-05,1.0549,1718.6,2.2788,0,366.07,394070.0,-724870.0,0,0,0,275.56,0.0067035,0,,6.7252,-1.3748,0,0,796701.7266495884,796548.1155363383,6347.684809036947,348722.0505648832,0.9983682469280588
93,4.7429,8.778e-05,1275100.0,0,1.7197e-05,1.0723,1715.5,2.7413,0,363.64,385910.0,-739450.0,0,0,0,273.91,0.0067316,0,,6.7983,-1.3017,0,0,796886.8619758433,796547.1799297455,6347.674504987097,348741.8409228484,0.9983258623905674
94,4.671,8.758e-05,1258100.0,0,1.7114e-05,1.09,1711.4,3.1837,0,361.3,377780.0,-753960.0,0,0,0,272.23,0.006777,0,,6.8714,-1.2286,0,0,797246.3738089186,796611.8965681111,6347.621121235579,348769.00563324953,0.9982833237551635
95,4.5991,8.7381e-05,1241200.0,0,1.703e-05,1.1076,1707.2,3.6261,0,358.96,369650.0,-768480.0,0,0,0,270.55,0.0068224,0,,6.9445,-1.1555,0,0,797311.7097322266,796261.4713236581,6347.66679009199,348792.61169188755,0.998242201824949
96,4.5272,8.7182e-05,1224200.0,0,1.6947e-05,1.1252,1703.1,4.0685,0,356.62,361520.0,-783000.0,0,0,0,268.86,0.0068678,0,,7.0176,-1.0824,0,0,797159.9569221906,795557.0605095909,6347.778229741782,348811.1288398248,0.998202101049358
97,4.4553,8.7613e-05,1207000.0,0,1.686e-05,1.1432,1696.3,4.4774,0,354.46,353570.0,-797200.0,0,0,0,267.13,0.0069745,0,,7.0907,-1.0093,0,0,797580.8416714332,795256.2095451852,6347.6904585733455,348834.39344653627,0.9981607674165114
98,4.3834,8.8107e-05,1189800.0,0,1.6773e-05,1.1612,1689.4,4.8829,0,352.32,345640.0,-811360.0,0,0,0,265.4,0.0070872,0,,7.1638,-0.9362,0,0,797812.8270926612,794598.2062524876,6347.693045185024,348864.3944634467,0.9981208704748866
99,4.3114,8.8601e-05,1172600.0,0,1.6686e-05,1.1793,1682.4,5.2884,0,350.17,337700.0,-825530.0,0,0,0,263.66,0.0072,0,,7.2369,-0.8631,0,0,797868.4836487924,793580.2079667638,6347.778170291184,348900.09493527893,0.9980821718128796
