,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
33,7.554,0.00018286,1920500.0,0,1.9948e-05,0.32982,926.08,-2.5131,0,357670.0,745470.0,-97378.0,0,0,0,332.28,8.6581,0,,0.0024123,-0.0056877,0,0,804198.3623073029,804198.3623073029,6352.412417867552,351262.82330603484,1.0003469585983784
34,7.5379,0.00018266,1917000.0,0,1.9936e-05,0.336,941.01,-2.5657,0,352010.0,743260.0,-101310.0,0,0,0,332.0,8.5298,0,,0.0024854,-0.0056146,0,0,804090.3322665946,804090.3322665946,6352.420250420521,351251.9341221144,1.0003347122349326
35,7.522,0.00018251,1913600.0,0,1.9923e-05,0.34234,956.34,-2.585,0,346900.0,741080.0,-105220.0,0,0,0,331.72,8.417,0,,0.0025585,-0.0055415,0,0,804108.7149534652,804108.7149534652,6352.41782422802,351253.4158820344,1.0003225074565931
36,7.5049,0.00018239,1909900.0,0,1.9909e-05,0.34919,972.82,-2.5808,0,342540.0,738710.0,-109440.0,0,0,0,331.42,8.3245,0,,0.0026316,-0.0054684,0,0,804152.3848687625,804152.3848687625,6352.431246198642,351263.4507030281,1.0003094385318492
37,7.4863,0.00018224,1905900.0,0,1.9895e-05,0.35632,989.74,-2.6144,0,338230.0,736150.0,-114020.0,0,0,0,331.09,8.2337,0,,0.0027047,-0.0053953,0,0,804139.6284810855,804139.6284810855,6352.429396431753,351261.22266993555,1.0002951209763515
38,7.4676,0.00018211,1901800.0,0,1.988e-05,0.36341,1006.4,-2.6379,0,334050.0,733580.0,-118600.0,0,0,0,330.76,8.1464,0,,0.0027778,-0.0053222,0,0,804143.350317851,804143.350317851,6352.4342462944915,351263.33635777805,1.0002808317306107
39,7.4479,0.000182,1897600.0,0,1.9864e-05,0.37073,1023.4,-2.6655,0,330320.0,730880.0,-123430.0,0,0,0,330.41,8.0715,0,,0.0028509,-0.0052491,0,0,804140.5474633562,804140.5474633562,6352.43168976581,351262.1166871081,1.0002657265314774
40,7.427,0.00018192,1893100.0,0,1.9847e-05,0.37858,1041.6,-2.6523,0,326970.0,728010.0,-128560.0,0,0,0,330.04,8.009,0,,0.002924,-0.005176,0,0,804215.4323946476,804215.4323946476,6352.438667921192,351273.87813374476,1.0002497918490962
41,7.4043,0.00018184,1888200.0,0,1.9829e-05,0.38673,1060.1,-2.6918,0,323360.0,724900.0,-134110.0,0,0,0,329.64,7.9414,0,,0.0029971,-0.0051029,0,0,804202.8783470572,804202.8783470572,6352.453021430328,351277.1779635247,1.0002326106758708
42,7.3818,0.00018174,1883300.0,0,1.9811e-05,0.39464,1077.8,-2.731,0,319860.0,721820.0,-139600.0,0,0,0,329.24,7.875,0,,0.0030702,-0.0050298,0,0,804173.4657768133,804173.4657768133,6352.458873613671,351275.47644199786,1.000215494001244
43,7.3589,0.00018167,1878400.0,0,1.9792e-05,0.40274,1095.9,-2.6661,0,316770.0,718680.0,-145210.0,0,0,0,328.83,7.8201,0,,0.0031433,-0.0049567,0,0,804210.4951385669,804210.4951385669,6352.461841773253,351281.12854634883,1.000198009119041
44,7.334,0.00018156,1873000.0,0,1.9773e-05,0.41099,1113.8,-2.6319,0,314040.0,715330.0,-151190.0,0,0,0,328.4,7.7742,0,,0.0032164,-0.0048836,0,0,804130.6852460506,804130.6852460506,6352.493267495255,351281.7905904821,1.0001797069297482
45,7.3088,0.00018154,1867600.0,0,1.9752e-05,0.41986,1133.1,-2.5742,0,311830.0,711870.0,-157370.0,0,0,0,327.94,7.7454,0,,0.0032895,-0.0048105,0,0,804262.8981078889,804262.8981078889,6352.479939276035,351293.8465315213,1.0001602406527514
46,7.2816,0.00018148,1861700.0,0,1.973e-05,0.42914,1153.0,-2.0554,0,309180.0,708150.0,-164020.0,0,0,0,327.45,7.7054,0,,0.0033626,-0.0047374,0,0,804352.6724430436,804352.6724430436,6352.485882139546,351307.1232026824,1.0001395657639942
47,7.2548,0.00018146,1855900.0,0,1.9708e-05,0.43802,1171.7,-1.7815,0,306550.0,704500.0,-170530.0,0,0,0,326.97,7.6677,0,,0.0034357,-0.0046643,0,0,804396.0653410507,804396.0653410507,6352.50000701204,351317.3618835524,1.0001193861415538
48,7.2243,0.00018141,1849300.0,0,1.9683e-05,0.448,1192.3,-1.7241,0,304470.0,700340.0,-177960.0,0,0,0,326.41,7.6456,0,,0.0035088,-0.0045912,0,0,804447.2029410525,804447.2029410525,6352.481625706493,351317.53152442083,1.0000959652315904
49,7.1936,0.00018134,1842700.0,0,1.9657e-05,0.45786,1212.3,-1.7182,0,302260.0,696180.0,-185400.0,0,0,0,325.85,7.6197,0,,0.0035819,-0.0045181,0,0,804509.845519118,804509.845519118,6352.470779969576,351321.702613,1.0000726426287991
50,7.1615,0.00018127,1835600.0,0,1.9631e-05,0.46795,1232.4,-1.7403,0,300180.0,691820.0,-193190.0,0,0,0,325.26,7.5979,0,,0.003655,-0.004445,0,0,804524.5147166338,804524.5147166338,6352.4576986136335,351319.0990299711,1.0000481833124153
51,7.1282,0.00018118,1828400.0,0,1.9603e-05,0.47825,1252.5,-1.7029,0,298190.0,687320.0,-201220.0,0,0,0,324.66,7.5795,0,,0.0037281,-0.0043719,0,0,804552.6458829793,804552.6458829793,6352.482033330202,351330.89108148596,1.00002341284284
52,7.0936,0.0001811,1820900.0,0,1.9575e-05,0.48882,1272.8,-1.6532,0,296420.0,682660.0,-209540.0,0,0,0,324.03,7.5675,0,,0.0038012,-0.0042988,0,0,804604.5101673126,804604.5101673126,6352.488988327378,351339.7559663877,0.9999975432649566
53,7.0574,0.00018097,1813000.0,0,1.9545e-05,0.49955,1292.7,-1.6363,0,294540.0,677800.0,-218210.0,0,0,0,323.37,7.5528,0,,0.0038743,-0.0042257,0,0,804576.6532036044,804576.6532036044,6352.497351046006,351339.10371843254,0.9999705852655193
54,7.02,0.00018084,1804800.0,0,1.9513e-05,0.51073,1313.3,-1.6041,0,293090.0,672760.0,-227210.0,0,0,0,322.68,7.5502,0,,0.0039474,-0.0041526,0,0,804650.9801394534,804650.9801394534,6352.499687949076,351349.2162612897,0.9999425597084158
55,6.9817,0.00018067,1796400.0,0,1.9481e-05,0.52193,1333.3,-1.5662,0,291520.0,667620.0,-236400.0,0,0,0,321.97,7.5438,0,,0.0040205,-0.0040795,0,0,804691.2189836446,804691.2189836446,6352.493966715395,351352.31769911747,0.9999138880345169
56,6.9417,0.00018048,1787700.0,0,1.9447e-05,0.5334,1353.2,-1.5492,0,290080.0,662280.0,-245930.0,0,0,0,321.23,7.5417,0,,0.0040936,-0.0040064,0,0,804714.8673372633,804714.8673372633,6352.493764518732,351355.21370604675,0.9998841830153621
57,6.9005,0.00018026,1778600.0,0,1.9412e-05,0.54509,1373.0,-1.5369,0,288730.0,656770.0,-255760.0,0,0,0,320.46,7.5424,0,,0.0041667,-0.0039333,0,0,804730.8475507831,804730.8475507831,6352.487140864576,351354.96720821655,0.9998534657461059
58,6.8579,0.00018002,1769200.0,0,1.9375e-05,0.55701,1392.7,-1.4989,0,287450.0,651110.0,-265880.0,0,0,0,319.67,7.5454,0,,0.0042398,-0.0038602,0,0,804769.967318206,804769.967318206,6352.4992442742,351363.98242185946,0.9998221598896462
59,6.8141,0.00017974,1759600.0,0,1.9338e-05,0.56913,1412.1,-1.4407,0,286240.0,645290.0,-276260.0,0,0,0,318.85,7.5504,0,,0.0043129,-0.0037871,0,0,804802.4193523636,804802.4193523636,6352.503492681796,351369.4935992179,0.9997898833423904
60,6.7691,0.00017943,1749700.0,0,1.9299e-05,0.58144,1431.2,-1.4229,0,285090.0,639320.0,-286920.0,0,0,0,318.01,7.557,0,,0.004386,-0.003714,0,0,804833.7095909353,804833.7095909353,6352.529816318427,351382.35774449015,0.9997570633268257
61,6.7227,0.00017908,1739400.0,0,1.9259e-05,0.59396,1450.0,-1.367,0,284040.0,633210.0,-297850.0,0,0,0,317.13,7.5665,0,,0.0044591,-0.0036409,0,0,804887.9124435559,804887.9124435559,6352.509191602445,351382.14610135957,0.999722905320246
62,6.6745,0.00017867,1728800.0,0,1.9217e-05,0.60687,1468.8,-1.3196,0,283110.0,626860.0,-309180.0,0,0,0,316.22,7.5785,0,,0.0045322,-0.0035678,0,0,804950.9601066605,804950.9601066605,6352.5240371041,351395.0917410154,0.9996878747923793
63,6.6263,0.00017825,1718100.0,0,1.9174e-05,0.61964,1486.7,-1.276,0,282100.0,620520.0,-320500.0,0,0,0,315.3,7.5885,0,,0.0046053,-0.0034947,0,0,805003.6332864834,805003.6332864834,6352.522952161449,351401.32516846806,0.9996527258934933
64,6.5761,0.00017778,1707000.0,0,1.913e-05,0.63278,1504.4,-1.2348,0,281180.0,613940.0,-332240.0,0,0,0,314.34,7.6016,0,,0.0046784,-0.0034216,0,0,805048.3360585452,805048.3360585452,6352.528334227431,351408.7562855642,0.9996163520471052
65,6.5248,0.00017727,1695600.0,0,1.9084e-05,0.6461,1521.7,-1.196,0,280300.0,607240.0,-344220.0,0,0,0,313.35,7.6153,0,,0.0047515,-0.0033485,0,0,805115.5938620929,805115.5938620929,6352.517453442512,351413.4891035731,0.9995791409938918
66,6.4722,0.0001767,1683900.0,0,1.9037e-05,0.65959,1538.4,-1.1552,0,279460.0,600390.0,-356440.0,0,0,0,312.34,7.6297,0,,0.0048246,-0.0032754,0,0,805155.5798061367,805155.5798061367,6352.5406315236905,351426.374446311,0.9995415502822299
67,6.4185,0.00017608,1671900.0,0,1.8989e-05,0.67327,1554.7,-1.1124,0,278660.0,593410.0,-368900.0,0,0,0,311.29,7.6445,0,,0.0048977,-0.0032023,0,0,805204.6352511997,805204.6352511997,6352.5230590545525,351426.5519864131,0.9995027720871362
68,6.3635,0.00017541,1659600.0,0,1.8939e-05,0.6871,1570.3,-1.0681,0,277890.0,586310.0,-381600.0,0,0,0,310.22,7.66,0,,0.0049708,-0.0031292,0,0,805244.2200573469,805244.2200573469,6352.529047423398,351433.5468989919,0.9994636577549052
69,6.3073,0.00017469,1647000.0,0,1.8888e-05,0.70112,1585.4,-1.0222,0,277150.0,579070.0,-394520.0,0,0,0,309.12,7.6761,0,,0.0050439,-0.0030561,0,0,805270.1074615226,805270.1074615226,6352.537522555585,351439.6701945281,0.9994238412079693
70,6.2499,0.00017392,1634100.0,0,1.8835e-05,0.7153,1599.8,-0.97466,0,276450.0,571710.0,-407660.0,0,0,0,307.99,7.6926,0,,0.005117,-0.002983,0,0,805282.9509608074,805282.9509608074,6352.5406426666505,351442.3396325787,0.9993833406304521
71,6.1915,0.00017309,1620900.0,0,1.8781e-05,0.72964,1613.6,-0.92568,0,275760.0,564240.0,-421000.0,0,0,0,306.84,7.7094,0,,0.0051901,-0.0029099,0,0,805290.8083917885,805290.8083917885,6352.569695976164,351453.19521289493,0.9993426002048645
72,6.132,0.00017222,1607500.0,0,1.8726e-05,0.74415,1626.7,-0.87557,0,275110.0,556670.0,-434520.0,0,0,0,305.66,7.7264,0,,0.0052632,-0.0028368,0,0,805309.4975411278,805309.4975411278,6352.587770050781,351461.67805235286,0.9993012256495183
73,6.0716,0.00017129,1593800.0,0,1.8669e-05,0.75881,1639.2,-0.82465,0,274470.0,549000.0,-448210.0,0,0,0,304.45,7.7435,0,,0.0053363,-0.0027637,0,0,805317.6239811486,805317.6239811486,6352.59721324442,351465.9048840694,0.9992592509822253
74,6.0101,0.00017032,1579900.0,0,1.8611e-05,0.77362,1650.9,-0.77297,0,273850.0,541240.0,-462070.0,0,0,0,303.21,7.7606,0,,0.0054094,-0.0026906,0,0,805322.7125196457,805322.7125196457,6352.594986492894,351465.785941213,0.9992166992640287
75,5.9478,0.00016929,1565700.0,0,1.8551e-05,0.78857,1661.9,-0.72083,0,273250.0,533400.0,-476070.0,0,0,0,301.95,7.7777,0,,0.0054825,-0.0026175,0,0,805324.4803071795,805324.4803071795,6352.612618981328,351471.9985273148,0.999174017248554
76,5.8847,0.00016822,1551400.0,0,1.8491e-05,0.80366,1672.2,-0.66908,0,272670.0,525490.0,-490190.0,0,0,0,300.67,7.7946,0,,0.0055556,-0.0025444,0,0,805330.4645226739,805330.4645226739,6352.647198535717,351484.49797555286,0.9991312288651245
77,5.8208,0.0001671,1536800.0,0,1.8429e-05,0.81887,1681.6,-0.61843,0,272100.0,517530.0,-504420.0,0,0,0,299.36,7.8114,0,,0.0056287,-0.0024713,0,0,805347.7506726074,805347.7506726074,6352.654839529453,351489.26051889866,0.9990879117511187
78,5.7562,0.00016594,1522000.0,0,1.8366e-05,0.83421,1690.4,-0.56862,0,271540.0,509510.0,-518730.0,0,0,0,298.03,7.8279,0,,0.0057018,-0.0023982,0,0,805361.023071661,805361.023071661,6352.678514285834,351498.9683831266,0.9990445429048889
79,5.6911,0.00016473,1507100.0,0,1.8301e-05,0.84966,1698.3,-0.51862,0,271000.0,501450.0,-533120.0,0,0,0,296.67,7.8444,0,,0.0057749,-0.0023251,0,0,805376.9598251826,805376.9598251826,6352.6737268371635,351499.33869038697,0.999000693805044
80,5.6253,0.00016349,1492000.0,0,1.8236e-05,0.86525,1705.5,-0.46743,0,270470.0,493350.0,-547590.0,0,0,0,295.29,7.8606,0,,0.005848,-0.002252,0,0,805412.4655156946,805412.4655156946,6352.677890435347,351505.2027630618,0.9989568275825101
81,5.5588,0.0001622,1476600.0,0,1.8169e-05,0.88099,1711.9,-0.4145,0,269950.0,485200.0,-562140.0,0,0,0,293.89,7.8767,0,,0.0059211,-0.0021789,0,0,805451.3268074048,805451.3268074048,6352.699761175783,351517.5044150386,0.9989130029029335
82,5.4916,0.00016087,1461100.0,0,1.81e-05,0.89686,1717.5,-0.35985,0,269430.0,477010.0,-576770.0,0,0,0,292.46,7.8927,0,,0.0059942,-0.0021058,0,0,805483.618553755,805483.618553755,6352.700283498765,351521.7282614277,0.9988688055872861
83,5.4238,0.00015949,1445500.0,0,1.8031e-05,0.91287,1722.3,-0.30417,0,268930.0,468790.0,-591450.0,0,0,0,291.01,7.9083,0,,0.0060673,-0.0020327,0,0,805525.3483713173,805525.3483713173,6352.711484732054,351530.76362050837,0.9988246866085945
84,5.3557,0.00015808,1429700.0,0,1.796e-05,0.92896,1726.3,-0.24737,0,268430.0,460560.0,-606150.0,0,0,0,289.54,7.9235,0,,0.0061404,-0.0019596,0,0,805548.3143700471,805548.3143700471,6352.723142468543,351537.60299596435,0.9987806363731462
85,5.2871,0.00015664,1413700.0,0,1.7888e-05,0.94517,1729.4,-0.18877,0,267940.0,452320.0,-620860.0,0,0,0,288.05,7.9382,0,,0.0062135,-0.0018865,0,0,805578.3909270376,805578.3909270376,6352.737564590734,351546.2728326848,0.998736689939538
86,5.2179,0.00015516,1397600.0,0,1.7815e-05,0.9615,1731.7,-0.12934,0,267450.0,444060.0,-635600.0,0,0,0,286.54,7.9527,0,,0.0062866,-0.0018134,0,0,805587.6844203615,805587.6844203615,6352.763985492694,351556.4165270061,0.9986929129849061
87,5.1483,0.00015364,1381300.0,0,1.7741e-05,0.97798,1733.2,-0.069647,0,266970.0,435780.0,-650390.0,0,0,0,285.0,7.967,0,,0.0063597,-0.0017403,0,0,805592.5751518661,805592.5751518661,6352.768692170624,351558.6289446593,0.9986489068965636
88,5.0782,0.00015208,1364800.0,0,1.7665e-05,0.99458,1733.9,-0.0088221,0,266540.0,427500.0,-665180.0,0,0,0,283.44,7.982,0,,0.0064328,-0.0016672,0,0,805591.2943142878,805591.2943142878,6352.777266061506,351561.3823881593,0.9986050960288323
89,5.0086,0.00015048,1348400.0,0,1.7589e-05,1.0111,1733.8,-0.11848,0,266360.0,419320.0,-679790.0,0,0,0,281.88,8.0025,0,,0.0065059,-0.0015941,0,0,805575.733744711,805574.3367370486,6352.795114722151,351565.4987212124,0.998562081262271
90,4.937,0.00014885,1331500.0,0,1.751e-05,1.0281,1732.8,0.1291,0,265910.0,410950.0,-694730.0,0,0,0,280.26,8.0171,0,,0.006579,-0.001521,0,0,805506.8022892069,805484.8811265355,6352.809609574246,351561.7871963855,0.9985181898418789
91,4.866,0.00014722,1314600.0,0,1.7431e-05,1.0451,1730.9,0.17461,0,265440.0,402700.0,-709470.0,0,0,0,278.64,8.0307,0,,0.0066521,-0.0014479,0,0,805516.7332180117,805429.0156018583,6352.824153522167,351567.9746842399,0.9984751066749451
92,4.7945,0.00014556,1297600.0,0,1.735e-05,1.0622,1728.4,0.24823,0,265000.0,394430.0,-724240.0,0,0,0,276.99,8.0457,0,,0.0067252,-0.0013748,0,0,805414.4747054911,805191.7151351962,6352.831027913479,351557.4958418906,0.9984320128007331
93,4.722,0.0001439,1280300.0,0,1.7267e-05,1.0796,1724.9,0.59259,0,264280.0,386110.0,-739090.0,0,0,0,275.31,8.0537,0,,0.0067983,-0.0013017,0,0,805317.3333476188,804865.3751150933,6352.857386194838,351554.2787175986,0.9983890892131184
94,4.651,0.00014222,1263400.0,0,1.7185e-05,1.0969,1720.9,0.48741,0,263800.0,378000.0,-753560.0,0,0,0,273.65,8.0666,0,,0.0068714,-0.0012286,0,0,805364.2374598087,804574.2932671586,6352.893844865361,351572.5487305498,0.9983475797801116
95,4.5789,0.00014049,1246100.0,0,1.71e-05,1.1145,1716.0,0.49905,0,263430.0,369820.0,-768180.0,0,0,0,271.94,8.0824,0,,0.0069445,-0.0011555,0,0,805353.6504425006,804091.1204558158,6352.894137714031,351571.3212706899,0.9983054941883579
96,4.5068,0.00013874,1228800.0,0,1.7014e-05,1.1323,1710.4,0.51765,0,263060.0,361690.0,-782700.0,0,0,0,270.21,8.0982,0,,0.0070176,-0.0010824,0,0,805429.5229345787,803542.4449091825,6352.88081217567,351576.3018944782,0.9982637333845157
97,4.4347,0.00013698,1211500.0,0,1.6928e-05,1.1501,1704.1,0.54577,0,262700.0,353610.0,-797120.0,0,0,0,268.47,8.114,0,,0.0070907,-0.0010093,0,0,805378.050036316,802707.1848481324,6352.894688885156,351574.5668608628,0.9982227894613097
98,4.3625,0.0001352,1194100.0,0,1.684e-05,1.1682,1697.1,0.58109,0,262350.0,345570.0,-811480.0,0,0,0,266.71,8.1301,0,,0.0071638,-0.0009362,0,0,805471.4144447554,801828.8077873649,6352.9079475935505,351590.7750949663,0.9981822923568513
