,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
36,7.4784,0.00014024,1888800.0,0,1.9782e-05,0.3543,979.15,-12.092,0,879.73,729860.0,-125250.0,0,0,0,328.6,0.016501,0,,2.6316,-5.4684,0,0,796482.5423390971,796482.5423390971,6347.084788202478,348492.28163130017,1.000193338377745
37,7.4581,0.00013947,1884400.0,0,1.9767e-05,0.36149,995.81,-12.112,0,849.69,727140.0,-130100.0,0,0,0,328.27,0.015893,0,,2.7047,-5.3953,0,0,796322.4419870027,796322.4419870027,6347.152940873872,348495.1295471174,1.0001790117102825
38,7.4378,0.0001387,1880000.0,0,1.9752e-05,0.36867,1012.5,-12.132,0,819.66,724430.0,-134950.0,0,0,0,327.94,0.015285,0,,2.7778,-5.3222,0,0,796211.6519620386,796211.6519620386,6347.220092659986,348503.833233838,1.000164729952754
39,7.4166,0.00013797,1875400.0,0,1.9735e-05,0.37628,1029.7,-12.07,0,795.91,721550.0,-140090.0,0,0,0,327.57,0.014808,0,,2.8509,-5.2491,0,0,796131.5952700849,796131.5952700849,6347.233061332642,348498.1415849365,1.0001488198579964
40,7.3953,0.00013725,1870900.0,0,1.9719e-05,0.38394,1047.0,-11.999,0,772.84,718660.0,-145250.0,0,0,0,327.2,0.014346,0,,2.924,-5.176,0,0,796108.1483596185,796108.1483596185,6347.253673460614,348502.1395943183,1.0001329522893272
41,7.3739,0.00013653,1866300.0,0,1.9702e-05,0.39159,1064.3,-11.928,0,749.78,715760.0,-150420.0,0,0,0,326.82,0.013884,0,,2.9971,-5.1029,0,0,796116.4870263868,796116.4870263868,6347.249894715396,348501.91445611825,1.0001167244925884
42,7.3513,0.0001358,1861400.0,0,1.9684e-05,0.39953,1081.9,-11.85,0,728.6,712710.0,-155880.0,0,0,0,326.43,0.01346,0,,3.0702,-5.0298,0,0,796129.611149562,796129.611149562,6347.280774026416,348513.96848826384,1.0001000981669175
43,7.3268,0.00013507,1856100.0,0,1.9664e-05,0.40794,1100.1,-11.76,0,710.52,709380.0,-161820.0,0,0,0,325.99,0.013101,0,,3.1433,-4.9567,0,0,796085.7650644953,796085.7650644953,6347.273361552483,348505.9599051322,1.0000814314389073
44,7.3022,0.00013435,1850900.0,0,1.9644e-05,0.41634,1118.3,-11.67,0,692.43,706060.0,-167760.0,0,0,0,325.55,0.012741,0,,3.2164,-4.8836,0,0,796102.6579765435,796102.6579765435,6347.266413712514,348505.74218368105,1.0000628296566336
45,7.2776,0.00013362,1845600.0,0,1.9624e-05,0.42475,1136.4,-11.58,0,674.35,702730.0,-173700.0,0,0,0,325.12,0.012381,0,,3.2895,-4.8105,0,0,796166.2210228333,796166.2210228333,6347.300772152759,348525.3082820813,1.0000446949080228
46,7.2496,0.00013286,1839500.0,0,1.9602e-05,0.43387,1155.3,-11.491,0,659.19,698950.0,-180440.0,0,0,0,324.62,0.012082,0,,3.3626,-4.7374,0,0,796102.6290395068,796102.6290395068,6347.307293095971,348519.5126676746,1.0000237054382035
47,7.2207,0.0001321,1833300.0,0,1.9578e-05,0.44314,1174.2,-11.402,0,644.64,695080.0,-187350.0,0,0,0,324.11,0.011795,0,,3.4357,-4.6643,0,0,796067.2418159622,796067.2418159622,6347.326681980798,348521.5977371084,1.0000023809427059
48,7.1919,0.00013134,1827100.0,0,1.9555e-05,0.45241,1193.2,-11.313,0,630.1,691210.0,-194270.0,0,0,0,323.6,0.011507,0,,3.5088,-4.5912,0,0,796092.447031421,796092.447031421,6347.352804600468,348533.5683119657,0.9999811462070137
49,7.1619,0.00013056,1820600.0,0,1.9531e-05,0.4619,1212.3,-11.227,0,616.3,687190.0,-201450.0,0,0,0,323.06,0.011235,0,,3.5819,-4.5181,0,0,796112.8818623201,796112.8818623201,6347.3539305434615,348536.5163668143,0.9999587671543636
50,7.1289,0.00012976,1813500.0,0,1.9503e-05,0.47198,1231.6,-11.147,0,604.49,682770.0,-209340.0,0,0,0,322.47,0.011004,0,,3.655,-4.445,0,0,796026.4850060473,796026.4850060473,6347.375823691923,348533.033137563,0.9999344278016561
51,7.0958,0.00012896,1806300.0,0,1.9476e-05,0.48207,1250.9,-11.068,0,592.68,678350.0,-217230.0,0,0,0,321.88,0.010772,0,,3.7281,-4.3719,0,0,796011.066725687,796011.066725687,6347.406818423076,348541.53910641524,0.9999102102542308
52,7.0627,0.00012815,1799100.0,0,1.9449e-05,0.49215,1270.2,-10.988,0,580.87,673940.0,-225110.0,0,0,0,321.28,0.01054,0,,3.8012,-4.2988,0,0,796067.225612336,796067.225612336,6347.409940518033,348549.65110104997,0.9998857059288083
53,7.0266,0.00012731,1791300.0,0,1.942e-05,0.50265,1289.2,-10.938,0,570.26,669150.0,-233660.0,0,0,0,320.64,0.010333,0,,3.8743,-4.2257,0,0,795960.0215451332,795960.0215451332,6347.4620873018885,348553.7460072703,0.999859711622472
54,6.9891,0.00012646,1783100.0,0,1.9389e-05,0.51334,1308.1,-10.901,0,560.19,664200.0,-242490.0,0,0,0,319.97,0.010136,0,,3.9474,-4.1526,0,0,795829.5779837052,795829.5779837052,6347.49951060025,348549.9552516407,0.9998326524460321
55,6.9516,0.0001256,1774900.0,0,1.9358e-05,0.52402,1326.9,-10.863,0,550.11,659260.0,-251330.0,0,0,0,319.3,0.0099398,0,,4.0205,-4.0795,0,0,795770.1949532088,795770.1949532088,6347.544486201684,348557.64366702124,0.9998057544899712
56,6.9139,0.00012475,1766700.0,0,1.9328e-05,0.53476,1345.6,-10.815,0,540.5,654280.0,-260210.0,0,0,0,318.63,0.0097524,0,,4.0936,-4.0064,0,0,795759.1824176802,795759.1824176802,6347.620116542336,348581.74603924726,0.9997790301221906
57,6.8749,0.00012393,1758200.0,0,1.9294e-05,0.54589,1363.9,-10.685,0,534.4,649120.0,-269420.0,0,0,0,317.9,0.0096331,0,,4.1667,-3.9333,0,0,795814.4409707751,795814.4409707751,6347.593879245323,348579.8534429379,0.9997500399349786
58,6.8359,0.0001231,1749800.0,0,1.926e-05,0.55701,1382.2,-10.555,0,528.29,643960.0,-278640.0,0,0,0,317.17,0.0095138,0,,4.2398,-3.8602,0,0,795928.9411382336,795928.9411382336,6347.58112668542,348589.95448655734,0.9997212325259272
59,6.7969,0.00012228,1741400.0,0,1.9227e-05,0.56814,1400.4,-10.425,0,522.18,638800.0,-287850.0,0,0,0,316.44,0.0093944,0,,4.3129,-3.7871,0,0,796112.6779795428,796112.6779795428,6347.5821372644305,348613.39749075327,0.9996926118779885
60,6.755,0.00012139,1732300.0,0,1.919e-05,0.57998,1419.1,-9.5976,0,515.88,633270.0,-297730.0,0,0,0,315.65,0.0092709,0,,4.386,-3.714,0,0,796324.5665460501,796324.5665460501,6347.573381705657,348637.08371713286,0.999661831920459
61,6.7104,0.00012045,1722700.0,0,1.9151e-05,0.59249,1438.3,-8.1275,0,509.4,627400.0,-308220.0,0,0,0,314.8,0.0091435,0,,4.4591,-3.6409,0,0,796586.8058428913,796586.8058428913,6347.543924266839,348660.11386635853,0.9996289260893054
62,6.6607,0.00011943,1711800.0,0,1.9108e-05,0.60575,1457.3,-7.7795,0,502.67,620920.0,-319780.0,0,0,0,313.87,0.009013,0,,4.5322,-3.5678,0,0,796611.4312096023,796611.4312096023,6347.560969263636,348668.9542017318,0.9995932461991509
63,6.609,0.00011838,1700400.0,0,1.9064e-05,0.6193,1476.3,-7.8641,0,495.84,614220.0,-331760.0,0,0,0,312.91,0.0088813,0,,4.6053,-3.4947,0,0,796607.6316709053,796607.6316709053,6347.608642152418,348684.54735922907,0.9995567590642541
64,6.5567,0.00011732,1688900.0,0,1.9019e-05,0.63271,1493.8,-7.2136,0,489.94,607460.0,-343830.0,0,0,0,311.94,0.0087664,0,,4.6784,-3.4216,0,0,796500.8443776182,796500.8443776182,6347.6782888665775,348694.60480887606,0.9995202445230389
65,6.5042,0.00011625,1677300.0,0,1.8973e-05,0.6461,1511.0,-6.6211,0,484.02,600690.0,-355910.0,0,0,0,310.96,0.0086512,0,,4.7515,-3.3485,0,0,796426.2487921132,796426.2487921132,6347.746308132215,348708.15898628364,0.9994836853158854
66,6.4513,0.00011519,1665500.0,0,1.8927e-05,0.65935,1526.9,-6.977,0,477.25,593910.0,-368010.0,0,0,0,309.96,0.0085217,0,,4.8246,-3.2754,0,0,796297.3672507821,796297.3672507821,6347.779494060083,348703.14393158455,0.9994466680568448
67,6.3989,0.00011414,1653900.0,0,1.888e-05,0.67262,1542.5,-6.834,0,470.95,587180.0,-380030.0,0,0,0,308.96,0.0084008,0,,4.8977,-3.2023,0,0,796296.8929117328,796296.8929117328,6347.815360064935,348715.17589992675,0.999409994786939
68,6.3477,0.00011312,1642600.0,0,1.8833e-05,0.6859,1557.8,-5.5361,0,465.72,580570.0,-391840.0,0,0,0,307.95,0.0082996,0,,4.9708,-3.1292,0,0,796513.0639672606,796513.0639672606,6347.783565727312,348731.63353029825,0.9993731734869297
69,6.295,0.00011209,1631000.0,0,1.8784e-05,0.6994,1572.5,-4.7629,0,461.04,573800.0,-403940.0,0,0,0,306.9,0.0082091,0,,5.0439,-3.0561,0,0,796708.5383920694,796708.5383920694,6347.726581862943,348736.990456522,0.9993351946685519
70,6.2408,0.00011104,1618900.0,0,1.8733e-05,0.71313,1586.9,-4.5328,0,456.93,566860.0,-416320.0,0,0,0,305.82,0.0081298,0,,5.117,-2.983,0,0,796871.7811904838,796871.7811904838,6347.686422795189,348743.9642651816,0.9992965328188074
71,6.1843,0.00010994,1606300.0,0,1.868e-05,0.7273,1600.7,-4.2303,0,452.52,559650.0,-429190.0,0,0,0,304.69,0.0080449,0,,5.1901,-2.9099,0,0,797009.2573597361,797009.2573597361,6347.651122718711,348749.33521721425,0.9992564949437158
72,6.1266,0.00010883,1593500.0,0,1.8626e-05,0.74169,1614.2,-3.894,0,447.97,552320.0,-442290.0,0,0,0,303.54,0.0079575,0,,5.2632,-2.8368,0,0,797168.309660418,797168.309660418,6347.647485855805,348768.0898994037,0.9992162452857102
73,6.0664,0.00010767,1580000.0,0,1.8569e-05,0.75646,1626.7,-3.5784,0,443.52,544730.0,-455850.0,0,0,0,302.33,0.0078721,0,,5.3363,-2.7637,0,0,797260.499621271,797260.499621271,6347.617057010132,348769.40945653827,0.9991742941774603
74,6.0057,0.00010651,1566400.0,0,1.8512e-05,0.77131,1639.0,-3.2676,0,439.1,537080.0,-469490.0,0,0,0,301.11,0.0077873,0,,5.4094,-2.6906,0,0,797342.6679158664,797342.6679158664,6347.626931239177,348783.0592048225,0.9991325796330036
75,5.9439,0.00010533,1552500.0,0,1.8452e-05,0.78627,1649.9,-3.0043,0,434.91,529370.0,-483280.0,0,0,0,299.85,0.0077072,0,,5.4825,-2.6175,0,0,797430.5823099097,797430.5823099097,6347.574778801226,348776.51412465307,0.9990898330664
76,5.882,0.00010416,1538500.0,0,1.8393e-05,0.80125,1660.5,-2.7464,0,430.76,521640.0,-497070.0,0,0,0,298.59,0.0076279,0,,5.5556,-2.5444,0,0,797506.477298002,797506.477298002,6347.579380774047,348787.5963614245,0.9990477551255528
77,5.8196,0.00010298,1524400.0,0,1.8332e-05,0.81627,1669.9,-2.5101,0,426.8,513900.0,-510900.0,0,0,0,297.31,0.0075523,0,,5.6287,-2.4713,0,0,797593.9157371914,797593.9157371914,6347.566633495411,348794.2769675351,0.9990054830029319
78,5.7568,0.00010179,1510200.0,0,1.827e-05,0.83135,1678.8,-2.2789,0,422.93,506130.0,-524770.0,0,0,0,296.01,0.0074784,0,,5.7018,-2.3982,0,0,797670.5331026503,797670.5331026503,6347.549600779482,348798.15280116565,0.9989630751365389
79,5.6934,0.0001006,1495800.0,0,1.8207e-05,0.84653,1686.9,-2.0561,0,419.21,498330.0,-538690.0,0,0,0,294.7,0.0074076,0,,5.7749,-2.3251,0,0,797761.153946107,797761.153946107,6347.565672179534,348814.9494255347,0.9989209999948038
80,5.6295,9.9408e-05,1481200.0,0,1.8143e-05,0.86181,1694.1,-1.8312,0,415.6,490500.0,-552680.0,0,0,0,293.36,0.0073389,0,,5.848,-2.252,0,0,797858.4111589325,797858.4111589325,6347.545826929342,348820.4658587602,0.9988784080348255
81,5.565,9.8204e-05,1466500.0,0,1.8078e-05,0.87719,1700.8,-1.6047,0,412.09,482630.0,-566730.0,0,0,0,292.0,0.0072721,0,,5.9211,-2.1789,0,0,797937.7352210116,797937.7352210116,6347.533771538685,348826.3571230864,0.9988357928296306
82,5.4998,9.6992e-05,1451600.0,0,1.8012e-05,0.89271,1706.4,-1.3763,0,408.71,474720.0,-580850.0,0,0,0,290.62,0.0072078,0,,5.9942,-2.1058,0,0,798024.2446829083,798024.2446829083,6347.5320341499,348836.62911050074,0.9987931919611005
83,5.4342,9.5775e-05,1436600.0,0,1.7945e-05,0.9083,1711.6,-1.1471,0,405.38,466800.0,-595000.0,0,0,0,289.22,0.0071447,0,,6.0673,-2.0327,0,0,798099.5104812469,798099.5104812469,6347.524022315135,348843.37303040264,0.9987505685277823
84,5.3679,9.455e-05,1421300.0,0,1.7876e-05,0.92405,1715.6,-0.915,0,402.19,458850.0,-609200.0,0,0,0,287.79,0.0070842,0,,6.1404,-1.9596,0,0,798199.2142647345,798199.2142647345,6347.488314331678,348843.8417899904,0.9987075586584068
85,5.3015,9.3323e-05,1406000.0,0,1.7807e-05,0.93983,1719.3,-0.6829,0,399.03,450890.0,-623410.0,0,0,0,286.36,0.0070242,0,,6.2135,-1.8865,0,0,798233.9594167302,798233.9594167302,6347.523530252796,348860.07901425427,0.9986654897881203
86,5.2343,9.2088e-05,1390500.0,0,1.7736e-05,0.9558,1721.6,-0.46767,0,396.05,442930.0,-637630.0,0,0,0,284.9,0.0069678,0,,6.2866,-1.8134,0,0,798355.1837740088,798355.1837740088,6347.515874539619,348872.70745991386,0.9986230223641676
87,5.1671,9.0853e-05,1374900.0,0,1.7664e-05,0.97181,1723.7,-0.25131,0,393.1,434960.0,-651850.0,0,0,0,283.43,0.0069118,0,,6.3597,-1.7403,0,0,798401.122174438,798401.122174438,6347.547600882929,348889.17249672813,0.9985811201979768
88,5.0992,8.961e-05,1359200.0,0,1.7591e-05,0.98801,1724.6,-0.02972,0,390.26,426990.0,-666090.0,0,0,0,281.93,0.0068582,0,,6.4328,-1.6672,0,0,798516.9969841437,798516.9969841437,6347.540468274954,348901.3041641348,0.9985388853015247
89,5.0311,8.8365e-05,1343300.0,0,1.7517e-05,1.0043,1725.1,0.19503,0,387.47,419020.0,-680330.0,0,0,0,280.41,0.0068055,0,,6.5059,-1.5941,0,0,798601.8452153356,798601.763610819,6347.533548478598,348909.6139489478,0.9984968048492009
90,4.9625,8.7115e-05,1327300.0,0,1.7442e-05,1.0207,1724.6,0.42623,0,384.77,411040.0,-694560.0,0,0,0,278.87,0.0067544,0,,6.579,-1.521,0,0,798643.9714487802,798635.1569761338,6347.53661575477,348915.93295402575,0.9984549539341407
91,4.8937,8.5862e-05,1311200.0,0,1.7365e-05,1.0372,1723.4,0.6574,0,382.11,403080.0,-708790.0,0,0,0,277.32,0.0067043,0,,6.6521,-1.4479,0,0,798680.9467667706,798631.3960808505,6347.568189995822,348931.22233293304,0.998413723019387
92,4.8245,8.4606e-05,1295000.0,0,1.7288e-05,1.0539,1721.4,0.88853,0,379.5,395130.0,-722990.0,0,0,0,275.74,0.0066551,0,,6.7252,-1.3748,0,0,798779.1151378913,798633.0915294118,6347.5625326057425,348941.6272376147,0.9983722690600277
93,4.7551,8.3348e-05,1278600.0,0,1.7209e-05,1.0707,1718.6,1.1106,0,376.98,387190.0,-737150.0,0,0,0,274.14,0.0066077,0,,6.7983,-1.3017,0,0,798832.0269516687,798512.6774270255,6347.559801562788,348947.34224617935,0.9983310901915188
94,4.6856,8.2089e-05,1262200.0,0,1.7129e-05,1.0876,1715.3,1.3275,0,374.51,379280.0,-751290.0,0,0,0,272.53,0.0065613,0,,6.8714,-1.2286,0,0,798869.2052570656,798280.3727390822,6347.5854016586145,348960.641825907,0.9982906057006673
95,4.6156,8.0825e-05,1245600.0,0,1.7048e-05,1.1047,1710.9,1.5498,0,372.12,371380.0,-765390.0,0,0,0,270.89,0.0065163,0,,6.9445,-1.1555,0,0,798936.1553166579,797961.509036498,6347.580896901207,348967.5185400253,0.9982500161029346
96,4.5455,7.9561e-05,1229000.0,0,1.6966e-05,1.1219,1706.2,1.7736,0,369.75,363490.0,-779480.0,0,0,0,269.25,0.0064717,0,,7.0176,-1.0824,0,0,798921.0372170538,797429.5765165363,6347.665485895273,348994.1624330799,0.9982107668433159
97,4.4749,7.8289e-05,1212100.0,0,1.6882e-05,1.1394,1700.3,2.0036,0,367.45,355630.0,-793520.0,0,0,0,267.56,0.0064286,0,,7.0907,-1.0093,0,0,799056.07182714,796893.2872201564,6347.631601473378,348999.6645710554,0.9981704762763174
98,4.4041,7.7017e-05,1195300.0,0,1.6797e-05,1.157,1694.1,2.2345,0,365.16,347760.0,-807570.0,0,0,0,265.87,0.0063858,0,,7.1638,-0.9362,0,0,799037.0729412113,796040.9382102494,6347.711068761236,349024.0962087518,0.9981317346177049
99,4.3327,7.5736e-05,1178100.0,0,1.671e-05,1.1749,1686.6,2.4737,0,362.93,339920.0,-821580.0,0,0,0,264.13,0.006344,0,,7.2369,-0.8631,0,0,799143.7298096687,795126.9576030005,6347.677190986931,349026.04011329834,0.9980920455007941
