,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
251,0.43222,139160.0,3.3404,301.85,3.0033,0,13499.0,-1.2369e+18,105.14,,18.348,10.248,0,0,815729.1892816618,199486.42786632956,6349.961036994294,351866.7708996909,0.9977460645481578
252,0.42499,136920.0,3.3575,297.25,2.8924,0,13182.0,-1.2414e+18,104.41,,18.421,10.321,0,0,816507.1747276497,196735.63124520978,6349.781139155343,351901.8914108708,0.997754087916777
253,0.41785,134700.0,3.3749,292.7,2.7466,0,12871.0,-1.2458e+18,103.66,,18.494,10.394,0,0,817507.4051657639,194025.16272479403,6349.382543057095,351889.9940171696,0.9977607870634198
254,0.4107,132490.0,3.3924,288.14,2.6008,0,12561.0,-1.2502e+18,102.92,,18.567,10.467,0,0,818174.3792284513,191257.7007487584,6349.180941374971,351903.81414186826,0.9977689085035266
255,0.40356,130280.0,3.4098,283.59,2.4549,0,12251.0,-1.2546e+18,102.18,,18.64,10.54,0,0,818187.029360661,188395.84490411286,6349.106969482523,351880.2114072471,0.9977780459727524
256,0.39624,128000.0,3.4282,278.91,2.313,0,11935.0,-1.2591e+18,101.4,,18.714,10.614,0,0,818394.5416351022,185460.81303591398,6348.907812061554,351838.08642583963,0.9977868341966563
257,0.38858,125620.0,3.4483,273.98,2.1784,0,11609.0,-1.2637e+18,100.57,,18.787,10.687,0,0,819263.3491952616,182450.82732281942,6348.594395102531,351838.67385467206,0.9977955060855027
258,0.38086,123220.0,3.4688,269.01,2.0403,0,11282.0,-1.2684e+18,99.731,,18.86,10.76,0,0,819826.9469973999,179361.71154800587,6348.377353121389,351834.3248221725,0.9978050888095107
259,0.3729,120730.0,3.4905,263.86,1.8885,0,10950.0,-1.2731e+18,98.852,,18.933,10.833,0,0,820667.7887019486,176202.58787925373,6348.051252860347,351826.96842074546,0.9978144813896004
260,0.3649,118230.0,3.5124,258.67,1.7307,0,10618.0,-1.2778e+18,97.967,,19.006,10.906,0,0,820924.4125535251,172947.5862448231,6347.8528765693845,351791.0809000249,0.9978249738299848
261,0.35637,115560.0,3.5367,253.12,1.4963,0,10267.0,-1.2828e+18,97.001,,19.079,10.979,0,0,821578.7752618322,169484.63369998266,6347.541753506247,351765.7557915151,0.9978358234538469
262,0.34365,111580.0,3.5732,244.79,0.72535,0,9755.7,-1.29e+18,95.582,,19.152,11.052,0,0,821924.6446727958,164290.13772083097,6347.40405143655,351761.440006669,0.9978542336919963
263,0.87936,226050.0,1.2453,316.61,-1.0502,0,66843.0,-4.7937e+17,247.37,,19.225,11.125,0,0,172105.12260359674,169984.51161202462,6764.675083966325,336196.6669823138,0.9994415399351744
264,1.4306,367850.0,0.39862,211.73,0.14571,0,140870.0,5.7187e+17,331.55,,19.298,11.198,0,0,157183.52600437205,157183.52600437205,6847.870587984612,354938.2251267223,1.00004500428167
265,1.4457,370890.0,0.39114,209.88,0.037982,0,142260.0,5.9162e+17,331.33,,19.372,11.271,0,0,158099.06422403472,158099.06422403472,6844.2569827589705,354292.4011745949,1.0000437997851532
266,1.4547,372950.0,0.3864,208.66,0.054762,0,143190.0,6.0483e+17,331.43,,19.445,11.345,0,0,158734.45578846414,158734.45578846414,6842.632514383788,354144.28118125506,1.0000448807799067
267,1.461,374370.0,0.38193,207.19,0.069999,0,143870.0,6.1449e+17,331.56,,19.518,11.418,0,0,159116.0888303373,159116.0888303373,6841.6314413886985,354045.90611725656,1.000046116753309
268,1.4669,375630.0,0.37869,206.26,0.069487,0,144450.0,6.2273e+17,331.56,,19.591,11.491,0,0,159489.82537619837,159489.82537619837,6840.434185668777,353875.04393875593,1.0000463175704242
269,1.4711,376560.0,0.3766,205.71,0.050082,0,144870.0,6.2865e+17,331.57,,19.664,11.564,0,0,159781.73853251906,159781.73853251906,6839.601633268156,353776.2360116068,1.0000465408676353
270,1.4734,377110.0,0.37495,205.15,0.022207,0,145130.0,6.3236e+17,331.65,,19.737,11.637,0,0,159933.35180659467,159933.35180659467,6839.319493135789,353776.02896280406,1.000047254271809
271,1.4756,377660.0,0.37331,204.59,-0.0056684,0,145390.0,6.3607e+17,331.74,,19.81,11.71,0,0,160085.96855546202,160085.96855546202,6839.069667590883,353787.38404433307,1.0000480471662356
272,1.4779,378220.0,0.37166,204.03,-0.033543,0,145650.0,6.3977e+17,331.83,,19.883,11.783,0,0,160237.96169218543,160237.96169218543,6838.82071675941,353798.55185851105,1.000048841744246
273,1.48,378740.0,0.37017,203.53,-0.062608,0,145900.0,6.4328e+17,331.92,,19.956,11.856,0,0,160392.10801611046,160392.10801611046,6838.593033233701,353818.240290176,1.0000496343416343
274,1.4814,379130.0,0.36952,203.38,-0.09818,0,146070.0,6.4565e+17,331.98,,20.029,11.929,0,0,160526.3709187445,160526.3709187445,6838.4348961149135,353849.01585057814,1.0000501648484685
275,1.4828,379510.0,0.36887,203.24,-0.13375,0,146230.0,6.4803e+17,332.05,,20.103,12.002,0,0,160649.62652302277,160649.62652302277,6838.32886979311,353890.56030069053,1.0000507703834314
276,1.4842,379900.0,0.36821,203.09,-0.16932,0,146400.0,6.504e+17,332.11,,20.176,12.076,0,0,160783.0504080545,160783.0504080545,6838.171440499042,353920.91952006443,1.0000513023299658
277,1.4857,380280.0,0.36756,202.94,-0.2049,0,146570.0,6.5278e+17,332.17,,20.249,12.149,0,0,160917.2654284566,160917.2654284566,6838.014378375606,353951.83476885693,1.0000518349969973
278,1.4865,380550.0,0.36736,202.96,-0.21599,0,146680.0,6.5432e+17,332.23,,20.322,12.222,0,0,161021.89184871622,161021.89184871622,6837.97938771008,354005.7225639462,1.0000523454132209
279,1.4872,380790.0,0.36726,203.03,-0.22205,0,146770.0,6.5569e+17,332.29,,20.395,12.295,0,0,161112.61872980648,161112.61872980648,6837.985079735703,354064.7199923927,1.0000528484394096
280,1.4879,381040.0,0.36716,203.09,-0.22812,0,146870.0,6.5706e+17,332.35,,20.468,12.368,0,0,161214.31627211662,161214.31627211662,6837.970587193428,354123.70070734783,1.0000533555599114
281,1.4887,381280.0,0.36706,203.15,-0.23419,0,146970.0,6.5843e+17,332.41,,20.541,12.441,0,0,161316.0052956149,161316.0052956149,6837.956198935687,354182.6811817994,1.0000538629460238
282,1.4891,381450.0,0.367,203.19,-0.22567,0,147040.0,6.594e+17,332.47,,20.614,12.514,0,0,161387.98683289642,161387.98683289642,6838.0026247262385,354243.7404240708,1.000054358727218
283,1.4891,381540.0,0.36699,203.21,-0.20112,0,147070.0,6.5992e+17,332.53,,20.687,12.587,0,0,161420.0977425529,161420.0977425529,6838.130011642386,354307.4024235954,1.0000548386269743
284,1.4892,381640.0,0.36698,203.24,-0.17657,0,147110.0,6.6044e+17,332.6,,20.76,12.66,0,0,161463.1833524829,161463.1833524829,6838.268488164466,354381.75106465915,1.000055400292262
285,1.4893,381730.0,0.36697,203.26,-0.15202,0,147140.0,6.6096e+17,332.67,,20.833,12.733,0,0,161495.2914693471,161495.2914693471,6838.427165176168,354456.1160727203,1.0000559576838732
286,1.4893,381810.0,0.36696,203.28,-0.12877,0,147180.0,6.6139e+17,332.73,,20.907,12.807,0,0,161538.37836350276,161538.37836350276,6838.534261216129,354519.7614741213,1.0000564410703217
287,1.489,381780.0,0.36704,203.29,-0.11482,0,147160.0,6.6119e+17,332.78,,20.98,12.88,0,0,161522.88357462522,161522.88357462522,6838.731330925467,354577.3733244548,1.0000568218245736
288,1.4886,381750.0,0.36712,203.3,-0.10086,0,147150.0,6.6099e+17,332.82,,21.053,12.953,0,0,161518.3685816759,161518.3685816759,6838.876839409147,354624.2675092343,1.0000571286513364
289,1.4883,381720.0,0.3672,203.31,-0.086905,0,147130.0,6.6079e+17,332.87,,21.126,13.026,0,0,161502.87387915162,161502.87387915162,6839.073875123753,354681.8834707519,1.0000575087675279
290,1.4879,381690.0,0.36728,203.32,-0.072949,0,147120.0,6.6059e+17,332.91,,21.199,13.099,0,0,161498.35984583714,161498.35984583714,6839.219353975323,354728.7815263233,1.0000578151125503
291,1.4876,381640.0,0.36737,203.33,-0.061099,0,147100.0,6.6029e+17,332.95,,21.272,13.172,0,0,161483.67662297373,161483.67662297373,6839.385048815356,354776.20651819854,1.000058117040847
292,1.4872,381590.0,0.36745,203.34,-0.049989,0,147070.0,6.5995e+17,332.97,,21.345,13.245,0,0,161457.20854743608,161457.20854743608,6839.508358713998,354801.7334233364,1.0000582594712275
293,1.4868,381530.0,0.36754,203.35,-0.038879,0,147050.0,6.5961e+17,333.0,,21.418,13.318,0,0,161442.52687194073,161442.52687194073,6839.64274250863,354838.4583424351,1.000058483511685
294,1.4865,381470.0,0.36763,203.35,-0.027769,0,147030.0,6.5927e+17,333.02,,21.491,13.391,0,0,161427.8473379091,161427.8473379091,6839.74582299969,354864.48102263117,1.0000586299547398
295,1.4862,381420.0,0.36765,203.33,-0.014319,0,147010.0,6.5899e+17,333.05,,21.564,13.464,0,0,161407.49860119005,161407.49860119005,6839.880203680562,354897.64472793456,1.0000588537257358
296,1.486,381380.0,0.36756,203.26,0.0033323,0,146990.0,6.5879e+17,333.06,,21.638,13.538,0,0,161378.25140573786,161378.25140573786,6839.951989159063,354903.79900503915,1.0000589225919547
297,1.4858,381340.0,0.36747,203.18,0.020984,0,146980.0,6.586e+17,333.08,,21.711,13.611,0,0,161359.98590022716,161359.98590022716,6840.0348274306325,354920.64170596004,1.0000590730637844
298,1.4856,381300.0,0.36738,203.11,0.038635,0,146960.0,6.5841e+17,333.09,,21.784,13.684,0,0,161330.74622251524,161330.74622251524,6840.106618316438,354926.7975371121,1.0000591418521958
299,1.4854,381250.0,0.36729,203.04,0.056287,0,146950.0,6.5821e+17,333.11,,21.857,13.757,0,0,161312.48723255243,161312.48723255243,6840.189455073773,354943.6415217764,1.0000592922153275
300,1.4853,381220.0,0.36701,202.87,0.069652,0,146950.0,6.5813e+17,333.12,,21.93,13.83,0,0,161289.86323641276,161289.86323641276,6840.2207469793875,354940.10312647535,1.0000593695228908
301,1.4852,381180.0,0.36672,202.7,0.082772,0,146940.0,6.5806e+17,333.13,,22.003,13.903,0,0,161255.4762266674,161255.4762266674,6840.2722894560575,354936.08302598423,1.0000594425164737
302,1.4851,381150.0,0.36643,202.53,0.095891,0,146940.0,6.5799e+17,333.14,,22.076,13.976,0,0,161232.08740819225,161232.08740819225,6840.303579490871,354932.0573402571,1.0000595197982751
303,1.485,381110.0,0.36614,202.36,0.10901,0,146930.0,6.5792e+17,333.15,,22.149,14.049,0,0,161197.74703551663,161197.74703551663,6840.355121463944,354928.0587825525,1.0000595927556548
304,1.4849,381090.0,0.36581,202.17,0.11634,0,146930.0,6.579e+17,333.16,,22.222,14.122,0,0,161171.18353725554,161171.18353725554,6840.386409628191,354922.0271334868,1.000059670011703
305,1.4849,381070.0,0.36544,201.97,0.11862,0,146930.0,6.5794e+17,333.17,,22.295,14.195,0,0,161141.43266376414,161141.43266376414,6840.417696859135,354913.9840551328,1.0000597472574972
306,1.4849,381040.0,0.36507,201.76,0.1209,0,146930.0,6.5798e+17,333.18,,22.369,14.269,0,0,161111.71581953266,161111.71581953266,6840.448983156832,354905.9588251563,1.0000598244930385
307,1.4848,381020.0,0.3647,201.56,0.12318,0,146940.0,6.5801e+17,333.19,,22.442,14.342,0,0,161092.99757922176,161092.99757922176,6840.460015664771,354897.935086549,1.0000599060534447
308,1.4848,381000.0,0.36434,201.36,0.12501,0,146940.0,6.5804e+17,333.2,,22.515,14.415,0,0,161064.14760134576,161064.14760134576,6840.491300099925,354890.450423892,1.0000599832737216
309,1.4848,380970.0,0.36404,201.19,0.12225,0,146940.0,6.58e+17,333.19,,22.588,14.488,0,0,161040.13433318102,161040.13433318102,6840.460015664771,354864.6117229406,1.0000599060534447
310,1.4848,380940.0,0.36374,201.03,0.11949,0,146930.0,6.5796e+17,333.19,,22.661,14.561,0,0,161005.18197482743,161005.18197482743,6840.4802685213335,354849.5010569974,1.000059901718329
311,1.4848,380910.0,0.36344,200.86,0.11674,0,146930.0,6.5791e+17,333.18,,22.734,14.634,0,0,160981.21499859894,160981.21499859894,6840.448983156832,354823.68866158644,1.0000598244930385
312,1.4848,380880.0,0.36315,200.69,0.11398,0,146930.0,6.5787e+17,333.17,,22.807,14.707,0,0,160958.06820104542,160958.06820104542,6840.417696859135,354798.39281509054,1.0000597472574972
313,1.4849,380840.0,0.36296,200.59,0.10153,0,146920.0,6.5773e+17,333.14,,22.88,14.78,0,0,160931.9640747299,160931.9640747299,6840.34408661663,354756.7599639567,1.0000595111804618
314,1.4849,380800.0,0.36283,200.51,0.083734,0,146900.0,6.5755e+17,333.1,,22.953,14.853,0,0,160899.7000144531,160899.7000144531,6840.259433562623,354707.4689523709,1.0000591934578844
315,1.485,380760.0,0.36271,200.44,0.065937,0,146890.0,6.5737e+17,333.06,,23.027,14.926,0,0,160879.19319411955,160879.19319411955,6840.154511350503,354658.66790722974,1.0000588799219627
316,1.485,380710.0,0.36258,200.36,0.04814,0,146880.0,6.5719e+17,333.02,,23.1,15.0,0,0,160857.8950263904,160857.8950263904,6840.049575602081,354609.36816903035,1.0000585662637806
317,1.4851,380680.0,0.36248,200.3,0.03071,0,146870.0,6.5701e+17,332.98,,23.173,15.073,0,0,160838.99000981002,160838.99000981002,6839.944626313848,354561.57820426923,1.0000582524832764
318,1.4853,380650.0,0.36254,200.34,0.015086,0,146860.0,6.5686e+17,332.91,,23.246,15.146,0,0,160832.8273126799,160832.8273126799,6839.745734622866,354489.73159174493,1.0000577062138247
319,1.4855,380630.0,0.36259,200.37,-0.00053869,0,146850.0,6.5671e+17,332.85,,23.319,15.219,0,0,160825.86673090604,160825.86673090604,6839.578115653249,354428.07889044215,1.0000572370465324
320,1.4856,380610.0,0.36265,200.41,-0.016163,0,146840.0,6.5656e+17,332.78,,23.392,15.292,0,0,160819.70440663368,160819.70440663368,6839.379141738438,354356.2310396487,1.0000566899826642
321,1.4858,380580.0,0.3627,200.44,-0.031788,0,146820.0,6.5641e+17,332.72,,23.465,15.365,0,0,160801.79034141471,160801.79034141471,6839.231720830546,354294.5937162024,1.0000562160557884
322,1.486,380530.0,0.36294,200.57,-0.049349,0,146800.0,6.5603e+17,332.62,,23.538,15.438,0,0,160799.0159553498,160799.0159553498,6838.95892679546,354199.7057659573,1.0000554310139398
323,1.4861,380470.0,0.36327,200.74,-0.067768,0,146760.0,6.5555e+17,332.51,,23.611,15.511,0,0,160781.51437624186,160781.51437624186,6838.695248463818,354098.67493831186,1.0000545593608645
324,1.4863,380400.0,0.36359,200.9,-0.086187,0,146730.0,6.5506e+17,332.41,,23.684,15.584,0,0,160774.18410142045,160774.18410142045,6838.44255531285,354007.8273321754,1.0000537687643145
325,1.4864,380340.0,0.36392,201.07,-0.10461,0,146700.0,6.5458e+17,332.3,,23.757,15.657,0,0,160767.66933923983,160767.66933923983,6838.158413410733,353906.78899900743,1.0000528994390343
326,1.4865,380260.0,0.36431,201.26,-0.13021,0,146650.0,6.5398e+17,332.18,,23.831,15.731,0,0,160744.0435382093,160744.0435382093,6837.883373997904,353798.1086195345,1.0000519434861794
327,1.4863,380110.0,0.36501,201.58,-0.18706,0,146580.0,6.5288e+17,332.04,,23.904,15.804,0,0,160723.31550635307,160723.31550635307,6837.586052941567,353683.6881372918,1.0000508227761642
328,1.4861,379960.0,0.36571,201.9,-0.2439,0,146500.0,6.5177e+17,331.9,,23.977,15.877,0,0,160691.68530340755,160691.68530340755,6837.308928752179,353569.3226689674,1.0000496974198445
329,1.486,379810.0,0.36641,202.23,-0.30075,0,146420.0,6.5067e+17,331.76,,24.05,15.95,0,0,160660.11528631326,160660.11528631326,6837.031709560663,353454.9956322654,1.00004857121806
330,1.4858,379660.0,0.36711,202.55,-0.35759,0,146340.0,6.4957e+17,331.62,,24.123,16.023,0,0,160628.60534086273,160628.60534086273,6836.754395304384,353340.7069397246,1.000047444169986
331,1.4856,379490.0,0.36828,203.11,-0.40887,0,146240.0,6.4815e+17,331.45,,24.196,16.096,0,0,160613.0920336643,160613.0920336643,6836.423342761961,353218.22186560906,1.0000460734981493
332,1.4853,379310.0,0.36967,203.77,-0.45754,0,146130.0,6.4657e+17,331.27,,24.269,16.169,0,0,160604.6074786282,160604.6074786282,6836.081057514669,353096.3766064015,1.0000446195279722
333,1.485,379130.0,0.37106,204.44,-0.50622,0,146020.0,6.45e+17,331.08,,24.342,16.242,0,0,160596.43521945388,160596.43521945388,6835.707153743745,352964.01261254004,1.0000430853719044
334,1.4847,378940.0,0.37244,205.11,-0.55489,0,145910.0,6.4342e+17,330.9,,24.415,16.315,0,0,160587.7553440834,160587.7553440834,6835.364578907188,352842.03280896135,1.0000416287408727
335,1.4843,378740.0,0.37396,205.83,-0.60511,0,145790.0,6.4171e+17,330.71,,24.489,16.389,0,0,160579.8218439576,160579.8218439576,6835.010762169723,352716.74191399105,1.0000400886398932
336,1.4835,378460.0,0.37623,206.89,-0.66438,0,145610.0,6.3917e+17,330.49,,24.562,16.462,0,0,160567.7780976143,160567.7780976143,6834.68479601556,352598.37757618126,1.0000382918314685
337,1.4826,378170.0,0.3785,207.95,-0.72365,0,145430.0,6.3664e+17,330.27,,24.635,16.535,0,0,160556.5551422709,160556.5551422709,6834.358827210074,352480.5668511367,1.000036494220241
338,1.4818,377880.0,0.38076,209.01,-0.78292,0,145250.0,6.3411e+17,330.05,,24.708,16.608,0,0,160545.31878875385,160545.31878875385,6834.03285625345,352362.7856681903,1.0000346958087347
339,1.481,377590.0,0.38303,210.07,-0.8422,0,145080.0,6.3158e+17,329.83,,24.781,16.681,0,0,160546.79482039664,160546.79482039664,6833.686370520171,352246.0584199748,1.0000328991284733
340,1.4797,377220.0,0.38595,211.4,-0.90345,0,144850.0,6.2833e+17,329.6,,24.854,16.754,0,0,160537.36968280675,160537.36968280675,6833.431456183254,352153.60858347005,1.0000310071149061
341,1.4781,376810.0,0.38928,212.92,-0.96598,0,144590.0,6.2463e+17,329.36,,24.927,16.827,0,0,160530.8116757473,160530.8116757473,6833.206883753935,352073.27770276665,1.0000290285132227
342,1.4765,376390.0,0.39261,214.43,-1.0285,0,144330.0,6.2093e+17,329.12,,25.0,16.9,0,0,160526.01277040297,160526.01277040297,6832.982725488643,351994.20899319346,1.0000270506698812
343,1.4749,375980.0,0.39595,215.94,-1.091,0,144070.0,6.1723e+17,328.88,,25.073,16.973,0,0,160523.83080288186,160523.83080288186,6832.758984035323,351916.9406724204,1.0000250735964766
344,1.4733,375550.0,0.39933,217.48,-1.1533,0,143800.0,6.1347e+17,328.63,,25.146,17.046,0,0,160515.7298641288,160515.7298641288,6832.524641531253,351832.38242789806,1.0000230151314673
345,1.4708,374970.0,0.40396,219.51,-1.2098,0,143430.0,6.0822e+17,328.35,,25.219,17.119,0,0,160507.3246618417,160507.3246618417,6832.402940237963,351785.8441495259,1.0000206991238534
346,1.4682,374380.0,0.40858,221.53,-1.2664,0,143060.0,6.0298e+17,328.08,,25.293,17.193,0,0,160501.33229978025,160501.33229978025,6832.314236698555,351752.01176029793,1.0000184668152134
347,1.4657,373790.0,0.41321,223.56,-1.3229,0,142690.0,5.9773e+17,327.8,,25.366,17.266,0,0,160499.51058981035,160499.51058981035,6832.195029969285,351710.4568406069,1.0000161573422097
348,1.4631,373200.0,0.41783,225.58,-1.3794,0,142320.0,5.9248e+17,327.52,,25.439,17.339,0,0,160500.05406331224,160500.05406331224,6832.07707062113,351670.8123036477,1.00001385113573
349,1.4601,372520.0,0.42323,227.9,-1.4347,0,141890.0,5.8633e+17,327.21,,25.512,17.412,0,0,160507.58081459498,160507.58081459498,6831.990631569604,351646.2324125692,1.0000112995318762
350,1.4564,371730.0,0.42948,230.55,-1.4886,0,141390.0,5.7919e+17,326.85,,25.585,17.485,0,0,160519.17763425614,160519.17763425614,6831.893875798306,351620.7084155169,1.0000083423616914
351,1.4528,370940.0,0.43573,233.19,-1.5425,0,140880.0,5.7204e+17,326.5,,25.658,17.558,0,0,160525.2361869445,160525.2361869445,6831.852631535201,351610.5274996389,1.0000054720989662
352,1.4492,370150.0,0.44198,235.83,-1.5963,0,140380.0,5.649e+17,326.15,,25.731,17.631,0,0,160548.47184751864,160548.47184751864,6831.792900035251,351604.8448646764,1.0000026095445027
353,1.4456,369370.0,0.44823,238.48,-1.6502,0,139880.0,5.5775e+17,325.79,,25.804,17.704,0,0,160577.49492650083,160577.49492650083,6831.703765373746,351592.8215303944,0.9999996727720635
354,1.4405,368250.0,0.45595,241.51,-1.7748,0,139200.0,5.4808e+17,325.34,,25.877,17.777,0,0,160549.29209871375,160549.29209871375,6831.713480474137,351578.4450927278,0.9999960115446906
355,1.4353,367100.0,0.46387,244.6,-1.9092,0,138490.0,5.3806e+17,324.87,,25.951,17.851,0,0,160514.32839711374,160514.32839711374,6831.728621027378,351561.6680565034,0.999992202228781
356,1.43,365940.0,0.47179,247.69,-2.0435,0,137780.0,5.2804e+17,324.4,,26.024,17.924,0,0,160487.55379241504,160487.55379241504,6831.749418934733,351551.9363330217,0.9999884080582995
357,1.4248,364790.0,0.47971,250.78,-2.1779,0,137080.0,5.1802e+17,323.94,,26.097,17.997,0,0,160480.57247202878,160480.57247202878,6831.786408955055,351560.0947641291,0.9999847099152726
358,1.4193,363580.0,0.48799,253.97,-2.2006,0,136340.0,5.0754e+17,323.44,,26.17,18.07,0,0,160472.31177650037,160472.31177650037,6831.787499594737,351555.2867360244,0.9999807050024546
359,1.4132,362260.0,0.49716,257.4,-1.9379,0,135520.0,4.9591e+17,322.88,,26.243,18.143,0,0,160472.7001081857,160472.7001081857,6831.7768747711625,351551.92998567375,0.9999762382924025
360,1.4072,360930.0,0.50633,260.82,-1.6753,0,134700.0,4.8427e+17,322.31,,26.316,18.216,0,0,160483.52464136208,160483.52464136208,6831.741703995466,351546.79704717273,0.9999717106666582
361,1.3996,359290.0,0.51764,264.88,-1.5995,0,133680.0,4.6981e+17,321.59,,26.389,18.289,0,0,160500.6426293742,160500.6426293742,6831.673282828207,351534.3413797299,0.9999660181133021
362,1.3921,357640.0,0.52903,268.96,-1.53,0,132660.0,4.5525e+17,320.86,,26.462,18.362,0,0,160541.94432841332,160541.94432841332,6831.584527781776,351530.1468609941,0.9999602762321973
363,1.3833,355700.0,0.54151,273.19,-1.4874,0,131480.0,4.3857e+17,320.03,,26.535,18.435,0,0,160528.47116622224,160528.47116622224,6831.544377988193,351508.10307780816,0.9999537948745112
364,1.3739,353620.0,0.55458,277.5,-1.4591,0,130230.0,4.2076e+17,319.15,,26.608,18.508,0,0,160514.48849700775,160514.48849700775,6831.517918650777,351490.37882301107,0.999946973175119
365,1.3642,351470.0,0.5679,281.78,-1.434,0,128950.0,4.0251e+17,318.24,,26.681,18.581,0,0,160510.33382437838,160510.33382437838,6831.482014114179,351475.61232936464,0.9999399693186688
366,1.3541,349230.0,0.58173,286.02,-1.4152,0,127600.0,3.8343e+17,317.28,,26.755,18.655,0,0,160497.69616877852,160497.69616877852,6831.465988875014,351462.26598464255,0.9999326421680873
367,1.3439,346980.0,0.59557,290.26,-1.3966,0,126250.0,3.643e+17,316.32,,26.828,18.728,0,0,160503.48542613673,160503.48542613673,6831.4737975268945,351468.5382944258,0.9999253800725265
368,1.3328,344530.0,0.61026,294.39,-1.384,0,124800.0,3.4364e+17,315.26,,26.901,18.801,0,0,160505.70235971553,160505.70235971553,6831.4140189323025,351449.67701056134,0.9999174133976391
369,1.3217,342080.0,0.62494,298.51,-1.3714,0,123340.0,3.2298e+17,314.21,,26.974,18.874,0,0,160510.78733631416,160510.78733631416,6831.439987782258,351461.65952525934,0.999909615724014
370,1.3098,339440.0,0.64032,302.51,-1.3491,0,121800.0,3.0099e+17,313.07,,27.047,18.947,0,0,160519.4869997085,160519.4869997085,6831.392025893915,351450.862269961,0.9999012076786614
371,1.2976,336720.0,0.656,306.45,-1.3224,0,120210.0,2.7841e+17,311.9,,27.12,19.02,0,0,160518.1624963467,160518.1624963467,6831.401448717589,351453.22451442457,0.9998926835946434
372,1.285,333910.0,0.67199,310.29,-1.2881,0,118570.0,2.5522e+17,310.69,,27.193,19.093,0,0,160506.81107276917,160506.81107276917,6831.439699670938,351459.0708965552,0.9998839724906898
373,1.2717,330940.0,0.68854,313.94,-1.2404,0,116860.0,2.3097e+17,309.4,,27.266,19.166,0,0,160491.72949922195,160491.72949922195,6831.428043625411,351445.67388668394,0.9998747702367934
374,1.2584,327960.0,0.70511,317.58,-1.1921,0,115150.0,2.0667e+17,308.11,,27.339,19.239,0,0,160491.60543954285,160491.60543954285,6831.462093793897,351457.1304968144,0.9998656944163438
375,1.2443,324790.0,0.72229,320.83,-1.1263,0,113360.0,1.8119e+17,306.73,,27.413,19.312,0,0,160478.4453266508,160478.4453266508,6831.447930213953,351444.08719021647,0.9998560817864368
376,1.2302,321610.0,0.73948,324.08,-1.0606,0,111570.0,1.5571e+17,305.35,,27.486,19.386,0,0,160475.4209092963,160475.4209092963,6831.486983867881,351455.42133588524,0.9998466169520713
377,1.2156,318330.0,0.75699,327.0,-0.98742,0,109730.0,1.2968e+17,303.91,,27.559,19.459,0,0,160454.8157190652,160454.8157190652,6831.511400342742,351450.78047085274,0.9998368638767011
378,1.201,315010.0,0.77462,329.79,-0.91118,0,107880.0,1.0342e+17,302.44,,27.632,19.532,0,0,160441.90434560797,160441.90434560797,6831.520487124973,351445.7671333197,0.9998270361460627
379,1.1861,311640.0,0.79238,332.39,-0.83228,0,106020.0,7.6992e+16,300.95,,27.705,19.605,0,0,160436.15574303168,160436.15574303168,6831.5514394264055,351452.6492134755,0.9998172282510509
380,1.171,308200.0,0.81035,334.67,-0.74863,0,104140.0,5.025e+16,299.41,,27.778,19.678,0,0,160432.85034312517,160432.85034312517,6831.531795310109,351443.9232815611,0.9998072077501523
381,1.1558,304750.0,0.82832,336.94,-0.66493,0,102260.0,2.3503e+16,297.87,,27.851,19.751,0,0,160426.40744489638,160426.40744489638,6831.581687309391,351456.78572860756,0.9997973821283844
382,1.1403,301200.0,0.84657,338.69,-0.57789,0,100350.0,-3520800000000000.0,296.27,,27.924,19.824,0,0,160412.67393710162,160412.67393710162,6831.582484408226,351448.44745594176,0.9997872988034233
383,1.1249,297650.0,0.86481,340.44,-0.49084,0,98449.0,-3.0545e+16,294.67,,27.997,19.897,0,0,160402.73653716067,160402.73653716067,6831.633620585136,351459.54038390634,0.9997774130273825
384,1.1092,294040.0,0.88325,341.84,-0.40246,0,96538.0,-5.7688e+16,293.03,,28.07,19.97,0,0,160398.69426182195,160398.69426182195,6831.65379654851,351463.84099770896,0.9997674243596516
385,1.0934,290400.0,0.90179,343.06,-0.31341,0,94622.0,-8.4889e+16,291.36,,28.143,20.043,0,0,160388.8753101125,160388.8753101125,6831.666578387971,351462.01515107806,0.999757419862302
386,1.0775,286720.0,0.92042,344.11,-0.22601,0,92705.0,-1.1212e+17,289.68,,28.217,20.117,0,0,160375.18262081803,160375.18262081803,6831.734530269386,351476.4495768022,0.9997475769728612
387,1.0614,282980.0,0.93925,344.79,-0.1421,0,90783.0,-1.3941e+17,287.96,,28.29,20.19,0,0,160367.16726590175,160367.16726590175,6831.766566830839,351482.2766771958,0.9997376519545783
388,1.0453,279250.0,0.95808,345.48,-0.058185,0,88861.0,-1.667e+17,286.24,,28.363,20.263,0,0,160334.52635068266,160334.52635068266,6831.894930539163,351505.2937126412,0.9997279983912275
389,1.029,275450.0,0.97723,345.68,0.019894,0,86946.0,-1.9389e+17,284.47,,28.436,20.336,0,0,160345.0181648263,160345.0181648263,6831.918076230978,351519.7163123629,0.9997181594886838
