"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
177.72,0.2265,8.598e+06,197.38,1,0,-8.1,0,0
177.69,0.22721,8.5951e+06,197.36,1,0.0731,-8.0269,0,0
177.65,0.22793,8.5923e+06,197.34,1,0.1462,-7.9538,0,0
177.62,0.22864,8.5894e+06,197.32,1,0.2193,-7.8807,0,0
177.59,0.22936,8.5866e+06,197.3,1,0.2924,-7.8076,0,0
177.56,0.23007,8.5837e+06,197.28,1,0.3655,-7.7345,0,0
177.52,0.23078,8.5809e+06,197.27,1,0.4386,-7.6614,0,0
177.48,0.23166,8.5775e+06,197.24,1,0.5117,-7.5883,0,0
177.42,0.23333,8.5717e+06,197.2,1,0.5848,-7.5152,0,0
177.35,0.235,8.5658e+06,197.17,1,0.6579,-7.4421,0,0
177.28,0.23667,8.5599e+06,197.13,1,0.731,-7.369,0,0
177.21,0.23835,8.5541e+06,197.09,1,0.8041,-7.2959,0,0
177.14,0.24002,8.5482e+06,197.05,1,0.8772,-7.2228,0,0
177.07,0.24169,8.5423e+06,197.01,1,0.9503,-7.1497,0,0
176.98,0.2436,8.5343e+06,196.96,1,1.0234,-7.0766,0,0
176.83,0.24606,8.5213e+06,196.87,1,1.0965,-7.0035,0,0
176.68,0.24852,8.5084e+06,196.78,1,1.1696,-6.9304,0,0
176.53,0.25098,8.4954e+06,196.7,1,1.2427,-6.8573,0,0
176.39,0.25382,8.4837e+06,196.62,1,1.3158,-6.7842,0,0
176.26,0.25672,8.4722e+06,196.54,1,1.3889,-6.7111,0,0
176.12,0.25962,8.4606e+06,196.47,1,1.462,-6.638,0,0
175.97,0.26276,8.4479e+06,196.38,1,1.5351,-6.5649,0,0
175.8,0.26623,8.4334e+06,196.28,1,1.6082,-6.4918,0,0
175.63,0.26971,8.4189e+06,196.19,1,1.6813,-6.4187,0,0
175.46,0.27319,8.4045e+06,196.09,1,1.7544,-6.3456,0,0
175.27,0.27711,8.3883e+06,195.98,1,1.8275,-6.2725,0,0
175.08,0.28106,8.372e+06,195.87,1,1.9006,-6.1994,0,0
174.89,0.28502,8.3557e+06,195.76,1,1.9737,-6.1263,0,0
174.69,0.28933,8.3384e+06,195.64,1,2.0468,-6.0532,0,0
174.47,0.2941,8.3198e+06,195.52,1,2.1199,-5.9801,0,0
174.25,0.29886,8.3012e+06,195.39,1,2.193,-5.907,0,0
174.03,0.30363,8.2826e+06,195.26,1,2.2661,-5.8339,0,0
173.71,0.30971,8.2556e+06,195.08,1,2.3392,-5.7608,0,0
173.36,0.31597,8.2267e+06,194.88,1,2.4123,-5.6877,0,0
172.94,0.32262,8.1913e+06,194.64,1,2.4854,-5.6146,0,0
172.57,0.32906,8.1598e+06,194.42,1,2.5585,-5.5415,0,0
172.25,0.33523,8.1334e+06,194.24,1,2.6316,-5.4684,0,0
171.94,0.3414,8.107e+06,194.05,1,2.7047,-5.3953,0,0
171.62,0.34757,8.0806e+06,193.87,1,2.7778,-5.3222,0,0
171.23,0.35479,8.0479e+06,193.64,1,2.8509,-5.2491,0,0
170.81,0.36226,8.013e+06,193.4,1,2.924,-5.176,0,0
170.28,0.37055,7.9688e+06,193.09,1,2.9971,-5.1029,0,0
169.78,0.37869,7.9274e+06,192.8,1,3.0702,-5.0298,0,0
169.33,0.38659,7.8905e+06,192.54,1,3.1433,-4.9567,0,0
168.81,0.39498,7.8482e+06,192.24,1,3.2164,-4.8836,0,0
168.25,0.40369,7.8023e+06,191.91,1,3.2895,-4.8105,0,0
167.69,0.41264,7.7568e+06,191.58,1,3.3626,-4.7374,0,0
167.13,0.42166,7.7111e+06,191.25,1,3.4357,-4.6643,0,0
166.49,0.43121,7.6591e+06,190.88,1,3.5088,-4.5912,0,0
165.85,0.44082,7.6075e+06,190.5,1,3.5819,-4.5181,0,0
165.21,0.45059,7.5566e+06,190.13,1,3.655,-4.445,0,0
164.53,0.46065,7.502e+06,189.73,1,3.7281,-4.3719,0,0
163.8,0.47101,7.4433e+06,189.29,1,3.8012,-4.2988,0,0
163.07,0.48158,7.3858e+06,188.86,1,3.8743,-4.2257,0,0
162.35,0.49224,7.3288e+06,188.44,1,3.9474,-4.1526,0,0
161.51,0.50361,7.2628e+06,187.94,1,4.0205,-4.0795,0,0
160.66,0.51501,7.1966e+06,187.43,1,4.0936,-4.0064,0,0
159.88,0.52617,7.1356e+06,186.97,1,4.1667,-3.9333,0,0
159.04,0.5377,7.0709e+06,186.47,1,4.2398,-3.8602,0,0
158.09,0.55,6.9979e+06,185.9,1,4.3129,-3.7871,0,0
157.17,0.56217,6.9275e+06,185.35,1,4.386,-3.714,0,0
156.28,0.57422,6.8594e+06,184.81,1,4.4591,-3.6409,0,0
155.28,0.58701,6.7842e+06,184.21,1,4.5322,-3.5678,0,0
154.24,0.60008,6.7061e+06,183.59,1,4.6053,-3.4947,0,0
153.25,0.61292,6.632e+06,182.98,1,4.6784,-3.4216,0,0
152.24,0.62586,6.5572e+06,182.38,1,4.7515,-3.3485,0,0
151.12,0.63968,6.4749e+06,181.69,1,4.8246,-3.2754,0,0
150.01,0.65344,6.3935e+06,181.02,1,4.8977,-3.2023,0,0
148.92,0.66705,6.3144e+06,180.35,1,4.9708,-3.1292,0,0
147.77,0.68104,6.2318e+06,179.65,1,5.0439,-3.0561,0,0
146.56,0.69545,6.1456e+06,178.91,1,5.117,-2.983,0,0
145.39,0.70998,6.0626e+06,178.19,1,5.1901,-2.9099,0,0
144.24,0.72458,5.9811e+06,177.47,1,5.2632,-2.8368,0,0
142.87,0.74017,5.8855e+06,176.62,1,5.3363,-2.7637,0,0
141.47,0.75591,5.7879e+06,175.74,1,5.4094,-2.6906,0,0
140.24,0.77059,5.7052e+06,174.98,1,5.4825,-2.6175,0,0
139.02,0.78527,5.6225e+06,174.22,1,5.5556,-2.5444,0,0
137.79,0.79995,5.5398e+06,173.46,1,5.6287,-2.4713,0,0
136.53,0.81496,5.4558e+06,172.67,1,5.7018,-2.3982,0,0
135.22,0.83051,5.3694e+06,171.84,1,5.7749,-2.3251,0,0
133.9,0.84606,5.2829e+06,171.01,1,5.848,-2.252,0,0
132.58,0.86162,5.1965e+06,170.18,1,5.9211,-2.1789,0,0
131.23,0.87744,5.1098e+06,169.31,1,5.9942,-2.1058,0,0
129.87,0.89337,5.0228e+06,168.43,1,6.0673,-2.0327,0,0
128.51,0.90931,4.9359e+06,167.54,1,6.1404,-1.9596,0,0
127.14,0.92525,4.8491e+06,166.66,1,6.2135,-1.8865,0,0
125.76,0.94151,4.7644e+06,165.76,1,6.2866,-1.8134,0,0
124.38,0.95777,4.6797e+06,164.86,1,6.3597,-1.7403,0,0
123,0.97402,4.595e+06,163.96,1,6.4328,-1.6672,0,0
121.61,0.99045,4.5108e+06,163.04,1,6.5059,-1.5941,0,0
120.21,1.0072,4.4276e+06,162.11,1,6.579,-1.521,0,0
118.8,1.024,4.3443e+06,161.17,1,6.6521,-1.4479,0,0
117.4,1.0408,4.2611e+06,160.24,1,6.7252,-1.3748,0,0
115.98,1.0578,4.1789e+06,159.28,1,6.7983,-1.3017,0,0
114.55,1.0751,4.0974e+06,158.31,1,6.8714,-1.2286,0,0
113.12,1.0924,4.0159e+06,157.35,1,6.9445,-1.1555,0,0
111.69,1.1097,3.9344e+06,156.38,1,7.0176,-1.0824,0,0
110.24,1.1275,3.8549e+06,155.38,1,7.0907,-1.0093,0,0
108.8,1.1453,3.7756e+06,154.39,1,7.1638,-0.9362,0,0
107.35,1.1631,3.6963e+06,153.39,1,7.2369,-0.8631,0,0
105.9,1.181,3.6174e+06,152.39,1,7.31,-0.79,0,0
104.43,1.1994,3.5404e+06,151.36,1,7.3831,-0.7169,0,0
102.97,1.2178,3.4634e+06,150.33,1,7.4562,-0.6438,0,0
101.5,1.2362,3.3863e+06,149.3,1,7.5293,-0.5707,0,0
100.03,1.2549,3.3102e+06,148.26,1,7.6024,-0.4976,0,0
98.542,1.2741,3.2353e+06,147.19,1,7.6755,-0.4245,0,0
97.056,1.2933,3.1603e+06,146.12,1,7.7486,-0.3514,0,0
95.569,1.3125,3.0854e+06,145.06,1,7.8217,-0.2783,0,0
94.068,1.3323,3.012e+06,143.96,1,7.8948,-0.2052,0,0
92.561,1.3523,2.9392e+06,142.85,1,7.9679,-0.1321,0,0
91.053,1.3724,2.8664e+06,141.75,1,8.041,-0.059,0,0
89.546,1.3925,2.7937e+06,140.64,1,8.1141,0.0141,0,0
88.021,1.4135,2.723e+06,139.49,1,8.1872,0.0872,0,0
86.495,1.4346,2.6526e+06,138.33,1,8.2603,0.1603,0,0
84.969,1.4558,2.5821e+06,137.18,1,8.3334,0.2334,0,0
83.441,1.477,2.512e+06,136.02,1,8.4065,0.3065,0,0
81.901,1.4994,2.4442e+06,134.82,1,8.4796,0.3796,0,0
80.36,1.5217,2.3763e+06,133.62,1,8.5527,0.4527,0,0
78.82,1.544,2.3084e+06,132.42,1,8.6258,0.5258,0,0
77.279,1.5667,2.2416e+06,131.2,1,8.6989,0.5989,0,0
75.738,1.5901,2.177e+06,129.96,1,8.772,0.672,0,0
74.196,1.6134,2.1123e+06,128.72,1,8.8451,0.7451,0,0
72.655,1.6368,2.0477e+06,127.48,1,8.9182,0.8182,0,0
71.131,1.6604,1.9854e+06,126.24,1,8.9913,0.8913,0,0
69.622,1.6843,1.9254e+06,124.99,1,9.0644,0.9644,0,0
68.114,1.7082,1.8653e+06,123.74,1,9.1375,1.0375,0,0
66.606,1.7321,1.8052e+06,122.48,1,9.2106,1.1106,0,0
65.113,1.7567,1.7481e+06,121.22,1,9.2837,1.1837,0,0
63.628,1.7815,1.6922e+06,119.96,1,9.3568,1.2568,0,0
62.142,1.8064,1.6363e+06,118.7,1,9.4299,1.3299,0,0
60.656,1.8312,1.5804e+06,117.44,1,9.503,1.403,0,0
59.114,1.8587,1.5249e+06,116.07,1,9.5761,1.4761,0,0
57.563,1.8866,1.4693e+06,114.69,1,9.6492,1.5492,0,0
56.013,1.9144,1.4138e+06,113.3,1,9.7223,1.6223,0,0
54.46,1.9424,1.3582e+06,111.91,1,9.7954,1.6954,0,0
52.777,1.9748,1.3e+06,110.32,1,9.8685,1.7685,0,0
51.112,2.0068,1.2425e+06,108.75,1,9.9416,1.8416,0,0
49.62,2.0352,1.1924e+06,107.3,1,10.015,1.9147,0,0
48.191,2.0628,1.1447e+06,105.92,1,10.088,1.9878,0,0
47.071,2.0866,1.1081e+06,104.81,1,10.161,2.0609,0,0
45.987,2.1096,1.0728e+06,103.73,1,10.234,2.134,0,0
45.022,2.1298,1.0418e+06,102.75,1,10.307,2.2071,0,0
44.202,2.1471,1.0156e+06,101.92,1,10.38,2.2802,0,0
43.736,2.1574,1.001e+06,101.44,1,10.453,2.3533,0,0
43.27,2.1678,9.8635e+05,100.96,1,10.526,2.4264,0,0
42.805,2.1781,9.7174e+05,100.48,1,10.599,2.4995,0,0
42.441,2.1855,9.6035e+05,100.1,1,10.673,2.5726,0,0
42.225,2.1887,9.5361e+05,99.874,1,10.746,2.6457,0,0
