"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.708,0.26257,7.7733e+05,499.44,1,0,-8.1,0,0
37.695,0.26348,7.771e+05,499.44,1,0.0731,-8.0269,0,0
37.681,0.26439,7.7687e+05,499.43,1,0.1462,-7.9538,0,0
37.668,0.26529,7.7664e+05,499.43,1,0.2193,-7.8807,0,0
37.655,0.2662,7.7641e+05,499.42,1,0.2924,-7.8076,0,0
37.641,0.2671,7.7618e+05,499.42,1,0.3655,-7.7345,0,0
37.628,0.26801,7.7595e+05,499.41,1,0.4386,-7.6614,0,0
37.612,0.26909,7.7569e+05,499.4,1,0.5117,-7.5883,0,0
37.587,0.27104,7.7526e+05,499.39,1,0.5848,-7.5152,0,0
37.562,0.27299,7.7482e+05,499.38,1,0.6579,-7.4421,0,0
37.537,0.27494,7.7439e+05,499.37,1,0.731,-7.369,0,0
37.512,0.27689,7.7396e+05,499.36,1,0.8041,-7.2959,0,0
37.487,0.27884,7.7353e+05,499.35,1,0.8772,-7.2228,0,0
37.461,0.28079,7.731e+05,499.34,1,0.9503,-7.1497,0,0
37.431,0.28312,7.7258e+05,499.33,1,1.0234,-7.0766,0,0
37.389,0.28634,7.7185e+05,499.31,1,1.0965,-7.0035,0,0
37.347,0.28956,7.7112e+05,499.29,1,1.1696,-6.9304,0,0
37.304,0.29278,7.704e+05,499.27,1,1.2427,-6.8573,0,0
37.262,0.296,7.6967e+05,499.26,1,1.3158,-6.7842,0,0
37.22,0.29921,7.6894e+05,499.24,1,1.3889,-6.7111,0,0
37.178,0.30243,7.6821e+05,499.22,1,1.462,-6.638,0,0
37.127,0.30621,7.6735e+05,499.2,1,1.5351,-6.5649,0,0
37.065,0.31083,7.6627e+05,499.17,1,1.6082,-6.4918,0,0
37.003,0.31545,7.652e+05,499.15,1,1.6813,-6.4187,0,0
36.941,0.32007,7.6412e+05,499.12,1,1.7544,-6.3456,0,0
36.879,0.32468,7.6305e+05,499.09,1,1.8275,-6.2725,0,0
36.817,0.3293,7.6198e+05,499.07,1,1.9006,-6.1994,0,0
36.755,0.33392,7.609e+05,499.04,1,1.9737,-6.1263,0,0
36.681,0.33919,7.5963e+05,499.01,1,2.0468,-6.0532,0,0
36.593,0.34529,7.581e+05,498.97,1,2.1199,-5.9801,0,0
36.505,0.35139,7.5657e+05,498.94,1,2.193,-5.907,0,0
36.417,0.3575,7.5504e+05,498.9,1,2.2661,-5.8339,0,0
36.329,0.3636,7.5351e+05,498.86,1,2.3392,-5.7608,0,0
36.241,0.36971,7.5198e+05,498.82,1,2.4123,-5.6877,0,0
36.153,0.37581,7.5045e+05,498.79,1,2.4854,-5.6146,0,0
36.05,0.38259,7.4867e+05,498.74,1,2.5585,-5.5415,0,0
35.929,0.39027,7.4655e+05,498.69,1,2.6316,-5.4684,0,0
35.808,0.39796,7.4443e+05,498.64,1,2.7047,-5.3953,0,0
35.687,0.40564,7.4232e+05,498.59,1,2.7778,-5.3222,0,0
35.566,0.41333,7.402e+05,498.53,1,2.8509,-5.2491,0,0
35.445,0.42101,7.3808e+05,498.48,1,2.924,-5.176,0,0
35.324,0.4287,7.3596e+05,498.43,1,2.9971,-5.1029,0,0
35.187,0.43701,7.3356e+05,498.37,1,3.0702,-5.0298,0,0
35.024,0.44636,7.3069e+05,498.3,1,3.1433,-4.9567,0,0
34.862,0.4557,7.2782e+05,498.23,1,3.2164,-4.8836,0,0
34.7,0.46504,7.2495e+05,498.15,1,3.2895,-4.8105,0,0
34.537,0.47439,7.2208e+05,498.08,1,3.3626,-4.7374,0,0
34.375,0.48373,7.192e+05,498.01,1,3.4357,-4.6643,0,0
34.212,0.49308,7.1633e+05,497.94,1,3.5088,-4.5912,0,0
34.036,0.50286,7.1322e+05,497.86,1,3.5819,-4.5181,0,0
33.826,0.5138,7.0944e+05,497.76,1,3.655,-4.445,0,0
33.615,0.52475,7.0566e+05,497.66,1,3.7281,-4.3719,0,0
33.404,0.53569,7.0189e+05,497.57,1,3.8012,-4.2988,0,0
33.193,0.54664,6.9811e+05,497.47,1,3.8743,-4.2257,0,0
32.982,0.55758,6.9433e+05,497.37,1,3.9474,-4.1526,0,0
32.772,0.56852,6.9056e+05,497.27,1,4.0205,-4.0795,0,0
32.555,0.57962,6.8666e+05,497.17,1,4.0936,-4.0064,0,0
32.293,0.59184,6.8188e+05,497.05,1,4.1667,-3.9333,0,0
32.031,0.60406,6.7711e+05,496.92,1,4.2398,-3.8602,0,0
31.769,0.61628,6.7233e+05,496.79,1,4.3129,-3.7871,0,0
31.507,0.6285,6.6756e+05,496.66,1,4.386,-3.714,0,0
31.245,0.64072,6.6278e+05,496.53,1,4.4591,-3.6409,0,0
30.983,0.65294,6.58e+05,496.41,1,4.5322,-3.5678,0,0
30.721,0.66516,6.5323e+05,496.28,1,4.6053,-3.4947,0,0
30.422,0.67804,6.4768e+05,496.13,1,4.6784,-3.4216,0,0
30.121,0.69098,6.4207e+05,495.97,1,4.7515,-3.3485,0,0
29.819,0.70392,6.3646e+05,495.82,1,4.8246,-3.2754,0,0
29.517,0.71685,6.3086e+05,495.67,1,4.8977,-3.2023,0,0
29.215,0.72979,6.2525e+05,495.52,1,4.9708,-3.1292,0,0
28.914,0.74273,6.1964e+05,495.36,1,5.0439,-3.0561,0,0
28.612,0.75566,6.1403e+05,495.21,1,5.117,-2.983,0,0
28.296,0.76911,6.0808e+05,495.04,1,5.1901,-2.9099,0,0
27.975,0.78279,6.0197e+05,494.87,1,5.2632,-2.8368,0,0
27.653,0.79648,5.9586e+05,494.7,1,5.3363,-2.7637,0,0
27.332,0.81016,5.8974e+05,494.53,1,5.4094,-2.6906,0,0
27.01,0.82385,5.8363e+05,494.35,1,5.4825,-2.6175,0,0
26.689,0.83753,5.7752e+05,494.18,1,5.5556,-2.5444,0,0
26.367,0.85122,5.7141e+05,494.01,1,5.6287,-2.4713,0,0
26.026,0.8654,5.6488e+05,493.82,1,5.7018,-2.3982,0,0
25.651,0.88041,5.5763e+05,493.61,1,5.7749,-2.3251,0,0
25.277,0.89541,5.5038e+05,493.39,1,5.848,-2.252,0,0
24.902,0.91042,5.4314e+05,493.18,1,5.9211,-2.1789,0,0
24.509,0.92599,5.3545e+05,492.95,1,5.9942,-2.1058,0,0
24.108,0.94179,5.2758e+05,492.71,1,6.0673,-2.0327,0,0
23.707,0.95759,5.197e+05,492.47,1,6.1404,-1.9596,0,0
23.305,0.97339,5.1182e+05,492.23,1,6.2135,-1.8865,0,0
22.897,0.989,5.0369e+05,491.97,1,6.2866,-1.8134,0,0
22.49,1.0046,4.9557e+05,491.7,1,6.3597,-1.7403,0,0
22.082,1.0202,4.8744e+05,491.44,1,6.4328,-1.6672,0,0
21.682,1.0359,4.7944e+05,491.18,1,6.5059,-1.5941,0,0
21.299,1.0515,4.7171e+05,490.93,1,6.579,-1.521,0,0
20.916,1.0672,4.6397e+05,490.67,1,6.6521,-1.4479,0,0
20.533,1.0828,4.5624e+05,490.41,1,6.7252,-1.3748,0,0
20.151,1.0983,4.4845e+05,490.15,1,6.7983,-1.3017,0,0
19.769,1.1137,4.4064e+05,489.89,1,6.8714,-1.2286,0,0
19.387,1.1291,4.3282e+05,489.63,1,6.9445,-1.1555,0,0
19.004,1.1445,4.25e+05,489.37,1,7.0176,-1.0824,0,0
18.643,1.1588,4.1753e+05,489.11,1,7.0907,-1.0093,0,0
18.283,1.173,4.1008e+05,488.86,1,7.1638,-0.9362,0,0
17.924,1.1872,4.0264e+05,488.6,1,7.2369,-0.8631,0,0
17.575,1.2014,3.9538e+05,488.34,1,7.31,-0.79,0,0
17.269,1.2153,3.8891e+05,488.08,1,7.3831,-0.7169,0,0
16.963,1.2292,3.8245e+05,487.81,1,7.4562,-0.6438,0,0
16.657,1.2432,3.7598e+05,487.55,1,7.5293,-0.5707,0,0
16.352,1.2571,3.6951e+05,487.28,1,7.6024,-0.4976,0,0
16.046,1.2711,3.6304e+05,487.02,1,7.6755,-0.4245,0,0
15.74,1.285,3.5658e+05,486.75,1,7.7486,-0.3514,0,0
15.434,1.299,3.5011e+05,486.48,1,7.8217,-0.2783,0,0
15.156,1.3119,3.4415e+05,486.22,1,7.8948,-0.2052,0,0
14.891,1.3245,3.3843e+05,485.97,1,7.9679,-0.1321,0,0
