"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.606,2.4478,37287,458.46,1,0,8,0,0
1.6028,2.4449,37211,458.42,1,0.016,8,0.016,0
1.6086,2.4415,37346,458.45,1,0.032,8,0.032,0
1.6154,2.4384,37505,458.48,1,0.048,8,0.048,0
1.6226,2.4356,37673,458.52,1,0.064,8,0.064,0
1.6295,2.4328,37835,458.56,1,0.08,8,0.08,0
1.6354,2.4304,37974,458.59,1,0.096,8,0.096,0
1.6407,2.4281,38098,458.62,1,0.112,8,0.112,0
1.6455,2.4259,38210,458.64,1,0.128,8,0.128,0
1.65,2.4239,38314,458.67,1,0.144,8,0.144,0
1.6538,2.422,38404,458.68,1,0.16,8,0.16,0
1.6574,2.4204,38487,458.7,1,0.176,8,0.176,0
1.6607,2.4189,38565,458.71,1,0.192,8,0.192,0
1.6636,2.4176,38631,458.72,1,0.208,8,0.208,0
1.6667,2.4164,38702,458.73,1,0.224,8,0.224,0
1.6695,2.4153,38767,458.74,1,0.24,8,0.24,0
1.672,2.4143,38827,458.74,1,0.256,8,0.256,0
1.6747,2.4133,38888,458.75,1,0.272,8,0.272,0
1.6772,2.4124,38948,458.76,1,0.288,8,0.288,0
1.6797,2.4115,39004,458.77,1,0.304,8,0.304,0
1.6821,2.4107,39060,458.77,1,0.32,8,0.32,0
1.6844,2.41,39114,458.78,1,0.336,8,0.336,0
1.6867,2.4093,39168,458.79,1,0.352,8,0.352,0
1.6891,2.4085,39222,458.79,1,0.368,8,0.368,0
1.6914,2.4078,39277,458.8,1,0.384,8,0.384,0
1.6938,2.4072,39331,458.81,1,0.4,8,0.4,0
1.696,2.4066,39384,458.81,1,0.416,8,0.416,0
1.6982,2.4061,39434,458.82,1,0.432,8,0.432,0
1.7004,2.4056,39485,458.82,1,0.448,8,0.448,0
1.7025,2.4051,39534,458.83,1,0.464,8,0.464,0
1.7044,2.4047,39577,458.84,1,0.48,8,0.48,0
1.7063,2.4043,39622,458.84,1,0.496,8,0.496,0
