"Pressure","Points:0","Points:1","Points:2"
5.5239,-2.9099,0,0
5.447,-2.8368,0,0
5.3701,-2.7637,0,0
5.2932,-2.6906,0,0
5.2163,-2.6175,0,0
5.1394,-2.5444,0,0
5.0625,-2.4713,0,0
4.9844,-2.3982,0,0
4.9041,-2.3251,0,0
4.8239,-2.252,0,0
4.7437,-2.1789,0,0
4.6634,-2.1058,0,0
4.5832,-2.0327,0,0
4.503,-1.9596,0,0
4.4227,-1.8865,0,0
4.3422,-1.8134,0,0
4.2617,-1.7403,0,0
4.1812,-1.6672,0,0
4.1007,-1.5941,0,0
4.0202,-1.521,0,0
3.9396,-1.4479,0,0
3.8591,-1.3748,0,0
3.7809,-1.3017,0,0
3.7041,-1.2286,0,0
3.6272,-1.1555,0,0
3.5504,-1.0824,0,0
3.4735,-1.0093,0,0
3.3967,-0.9362,0,0
3.3198,-0.8631,0,0
3.2443,-0.79,0,0
3.1747,-0.7169,0,0
3.105,-0.6438,0,0
3.0353,-0.5707,0,0
2.9657,-0.4976,0,0
2.896,-0.4245,0,0
2.8263,-0.3514,0,0
2.7567,-0.2783,0,0
2.6936,-0.2052,0,0
2.6336,-0.1321,0,0
2.5736,-0.059,0,0
2.5137,0.0141,0,0
2.4537,0.0872,0,0
2.3937,0.1603,0,0
2.3337,0.2334,0,0
2.2754,0.3065,0,0
2.2284,0.3796,0,0
2.1814,0.4527,0,0
2.1344,0.5258,0,0
2.0874,0.5989,0,0
2.0404,0.672,0,0
1.9934,0.7451,0,0
1.9464,0.8182,0,0
1.9054,0.8913,0,0
1.8696,0.9644,0,0
1.8339,1.0375,0,0
1.7981,1.1106,0,0
1.7624,1.1837,0,0
1.7266,1.2568,0,0
1.6909,1.3299,0,0
1.6551,1.403,0,0
1.63,1.4761,0,0
1.6064,1.5492,0,0
1.5827,1.6223,0,0
1.5591,1.6954,0,0
1.5355,1.7685,0,0
1.5118,1.8416,0,0
1.4882,1.9147,0,0
1.4655,1.9878,0,0
1.4476,2.0609,0,0
1.4297,2.134,0,0
1.4118,2.2071,0,0
1.3938,2.2802,0,0
1.3759,2.3533,0,0
1.358,2.4264,0,0
1.3401,2.4995,0,0
1.3234,2.5726,0,0
1.3084,2.6457,0,0
1.2934,2.7188,0,0
1.2785,2.7919,0,0
1.2635,2.865,0,0
1.2485,2.9381,0,0
1.2336,3.0112,0,0
1.2186,3.0843,0,0
1.204,3.1574,0,0
1.1896,3.2305,0,0
1.1752,3.3036,0,0
1.1609,3.3767,0,0
1.1465,3.4498,0,0
1.1321,3.5229,0,0
1.1177,3.596,0,0
1.1033,3.6691,0,0
1.0876,3.7422,0,0
1.0714,3.8153,0,0
1.0552,3.8884,0,0
1.039,3.9615,0,0
1.0228,4.0346,0,0
1.0066,4.1077,0,0
0.99036,4.1808,0,0
0.97416,4.2539,0,0
0.95809,4.327,0,0
0.94206,4.4001,0,0
0.92602,4.4732,0,0
0.90999,4.5463,0,0
0.89395,4.6194,0,0
0.87791,4.6925,0,0
0.86188,4.7656,0,0
0.84584,4.8387,0,0
0.82881,4.9118,0,0
0.81159,4.9849,0,0
0.79437,5.058,0,0
0.77715,5.1311,0,0
0.75993,5.2042,0,0
0.74272,5.2773,0,0
0.7255,5.3504,0,0
0.70828,5.4235,0,0
0.69233,5.4966,0,0
0.67667,5.5697,0,0
0.661,5.6428,0,0
0.64534,5.7159,0,0
0.62968,5.789,0,0
0.61401,5.8621,0,0
0.59835,5.9352,0,0
0.58269,6.0083,0,0
0.56866,6.0814,0,0
0.55522,6.1545,0,0
0.54177,6.2276,0,0
0.52832,6.3007,0,0
0.51487,6.3738,0,0
0.50142,6.4469,0,0
0.48797,6.52,0,0
0.47452,6.5931,0,0
0.46255,6.6662,0,0
0.45152,6.7393,0,0
0.44049,6.8124,0,0
0.42947,6.8855,0,0
0.41844,6.9586,0,0
0.40741,7.0317,0,0
0.39639,7.1048,0,0
0.38536,7.1779,0,0
0.37511,7.251,0,0
0.36599,7.3241,0,0
0.35686,7.3972,0,0
0.34773,7.4703,0,0
0.3386,7.5434,0,0
0.32948,7.6165,0,0
0.32035,7.6896,0,0
0.31122,7.7627,0,0
0.30239,7.8358,0,0
0.29511,7.9089,0,0
0.28782,7.982,0,0
0.28053,8.0551,0,0
0.27325,8.1282,0,0
0.26596,8.2013,0,0
0.25868,8.2744,0,0
0.25139,8.3475,0,0
0.24411,8.4206,0,0
0.23794,8.4937,0,0
0.23197,8.5668,0,0
0.226,8.6399,0,0
0.22002,8.713,0,0
0.21405,8.7861,0,0
0.20808,8.8592,0,0
0.2021,8.9323,0,0
0.19613,9.0054,0,0
0.19069,9.0785,0,0
0.18578,9.1516,0,0
0.18087,9.2247,0,0
0.17597,9.2978,0,0
0.17106,9.3709,0,0
0.16615,9.444,0,0
0.16125,9.5171,0,0
0.15634,9.5902,0,0
0.15159,9.6633,0,0
0.14847,9.7364,0,0
0.14536,9.8095,0,0
0.14224,9.8826,0,0
0.13913,9.9557,0,0
0.13601,10.029,0,0
0.1329,10.102,0,0
0.12978,10.175,0,0
0.12666,10.248,0,0
0.12504,10.321,0,0
0.12436,10.394,0,0
0.12369,10.467,0,0
0.12301,10.54,0,0
0.12234,10.614,0,0
0.12166,10.687,0,0
0.12099,10.76,0,0
0.12032,10.833,0,0
0.11973,10.906,0,0
0.12033,10.979,0,0
0.12093,11.052,0,0
0.12153,11.125,0,0
0.12212,11.198,0,0
0.12272,11.271,0,0
0.12332,11.345,0,0
0.12391,11.418,0,0
0.12451,11.491,0,0
0.12748,11.564,0,0
0.13303,11.637,0,0
0.13858,11.71,0,0
0.14412,11.783,0,0
0.14967,11.856,0,0
0.15522,11.929,0,0
0.16077,12.002,0,0
0.16631,12.076,0,0
0.17186,12.149,0,0
0.20144,12.222,0,0
0.23594,12.295,0,0
0.27045,12.368,0,0
0.30495,12.441,0,0
0.33945,12.514,0,0
0.37396,12.587,0,0
0.40846,12.66,0,0
0.44297,12.733,0,0
0.48707,12.807,0,0
0.59975,12.88,0,0
0.71243,12.953,0,0
0.82511,13.026,0,0
0.93779,13.099,0,0
1.0505,13.172,0,0
1.1631,13.245,0,0
1.2758,13.318,0,0
1.3885,13.391,0,0
1.4978,13.464,0,0
1.601,13.538,0,0
1.7042,13.611,0,0
1.8074,13.684,0,0
1.9106,13.757,0,0
2.0138,13.83,0,0
2.117,13.903,0,0
2.2202,13.976,0,0
2.3234,14.049,0,0
2.3908,14.122,0,0
2.4271,14.195,0,0
2.4634,14.269,0,0
2.4996,14.342,0,0
2.5359,14.415,0,0
2.5722,14.488,0,0
2.6084,14.561,0,0
2.6447,14.634,0,0
2.681,14.707,0,0
2.6866,14.78,0,0
2.6753,14.853,0,0
2.664,14.926,0,0
2.6528,15,0,0
2.6415,15.073,0,0
2.6302,15.146,0,0
2.6189,15.219,0,0
2.6077,15.292,0,0
2.5964,15.365,0,0
2.5728,15.438,0,0
2.5439,15.511,0,0
2.5149,15.584,0,0
2.4859,15.657,0,0
2.457,15.731,0,0
2.428,15.804,0,0
2.399,15.877,0,0
2.37,15.95,0,0
2.3411,16.023,0,0
2.3144,16.096,0,0
2.2887,16.169,0,0
2.2631,16.242,0,0
2.2374,16.315,0,0
2.2118,16.389,0,0
2.1861,16.462,0,0
2.1605,16.535,0,0
2.1348,16.608,0,0
2.1092,16.681,0,0
2.0882,16.754,0,0
2.0702,16.827,0,0
2.0522,16.9,0,0
2.0342,16.973,0,0
2.0161,17.046,0,0
1.9981,17.119,0,0
1.9801,17.193,0,0
1.9621,17.266,0,0
1.9441,17.339,0,0
1.9271,17.412,0,0
1.9111,17.485,0,0
1.895,17.558,0,0
1.879,17.631,0,0
1.863,17.704,0,0
1.847,17.777,0,0
1.831,17.851,0,0
1.815,17.924,0,0
1.799,17.997,0,0
1.7828,18.07,0,0
1.7662,18.143,0,0
1.7496,18.216,0,0
1.733,18.289,0,0
1.7164,18.362,0,0
1.6998,18.435,0,0
1.6832,18.508,0,0
1.6665,18.581,0,0
1.6499,18.655,0,0
1.6333,18.728,0,0
1.6143,18.801,0,0
1.5954,18.874,0,0
1.5764,18.947,0,0
1.5575,19.02,0,0
1.5386,19.093,0,0
1.5196,19.166,0,0
1.5007,19.239,0,0
1.4817,19.312,0,0
1.4628,19.386,0,0
1.443,19.459,0,0
1.4229,19.532,0,0
1.4028,19.605,0,0
1.3827,19.678,0,0
1.3627,19.751,0,0
1.3426,19.824,0,0
1.3225,19.897,0,0
1.3024,19.97,0,0
1.2823,20.043,0,0
1.2622,20.117,0,0
1.2423,20.19,0,0
1.2224,20.263,0,0
1.2024,20.336,0,0
1.1825,20.409,0,0
1.1626,20.482,0,0
1.1427,20.555,0,0
1.1227,20.628,0,0
1.1028,20.701,0,0
1.0829,20.774,0,0
1.0645,20.848,0,0
1.0463,20.921,0,0
1.0281,20.994,0,0
1.0099,21.067,0,0
0.99168,21.14,0,0
0.97348,21.213,0,0
0.95529,21.286,0,0
0.93709,21.359,0,0
0.9189,21.432,0,0
0.90156,21.505,0,0
0.88572,21.579,0,0
0.86989,21.652,0,0
0.85406,21.725,0,0
0.83822,21.798,0,0
0.82239,21.871,0,0
0.80655,21.944,0,0
0.79072,22.017,0,0
0.77488,22.09,0,0
0.75905,22.163,0,0
0.7455,22.236,0,0
0.73257,22.31,0,0
0.71964,22.383,0,0
0.7067,22.456,0,0
0.69377,22.529,0,0
0.68084,22.602,0,0
0.66791,22.675,0,0
0.65497,22.748,0,0
0.64204,22.821,0,0
0.62943,22.894,0,0
0.61875,22.968,0,0
0.60807,23.041,0,0
0.59739,23.114,0,0
0.5867,23.187,0,0
0.57602,23.26,0,0
0.56534,23.333,0,0
0.55466,23.406,0,0
0.54398,23.479,0,0
0.5333,23.552,0,0
0.52356,23.625,0,0
0.51505,23.698,0,0
0.50654,23.772,0,0
0.49803,23.845,0,0
0.48952,23.918,0,0
0.48101,23.991,0,0
0.4725,24.064,0,0
0.46399,24.137,0,0
0.45548,24.21,0,0
0.44697,24.283,0,0
0.43977,24.356,0,0
0.43324,24.43,0,0
0.42672,24.503,0,0
0.4202,24.576,0,0
0.41368,24.649,0,0
0.40715,24.722,0,0
0.40063,24.795,0,0
0.39411,24.868,0,0
0.38759,24.941,0,0
0.38106,25.014,0,0
0.37643,25.087,0,0
0.37222,25.16,0,0
0.36801,25.234,0,0
0.36381,25.307,0,0
0.3596,25.38,0,0
0.35539,25.453,0,0
0.35118,25.526,0,0
0.34698,25.599,0,0
0.34277,25.672,0,0
0.33856,25.745,0,0
0.33711,25.818,0,0
0.33594,25.892,0,0
0.33477,25.965,0,0
0.3336,26.038,0,0
0.33244,26.111,0,0
0.33127,26.184,0,0
0.3301,26.257,0,0
0.32893,26.33,0,0
0.32776,26.403,0,0
0.3266,26.476,0,0
0.32644,26.549,0,0
0.32636,26.622,0,0
0.32628,26.696,0,0
0.3262,26.769,0,0
0.32612,26.842,0,0
0.32604,26.915,0,0
0.32596,26.988,0,0
0.32588,27.061,0,0
0.3258,27.134,0,0
0.32572,27.207,0,0
0.32784,27.28,0,0
0.33025,27.354,0,0
0.33266,27.427,0,0
0.33507,27.5,0,0
0.33747,27.573,0,0
0.33988,27.646,0,0
0.34229,27.719,0,0
0.3447,27.792,0,0
0.34711,27.865,0,0
0.34952,27.938,0,0
0.35605,28.011,0,0
0.36379,28.084,0,0
0.37154,28.158,0,0
0.37929,28.231,0,0
0.38704,28.304,0,0
0.39479,28.377,0,0
0.40254,28.45,0,0
0.41028,28.523,0,0
0.41803,28.596,0,0
0.42578,28.669,0,0
0.44128,28.742,0,0
0.46216,28.816,0,0
0.48304,28.889,0,0
0.50392,28.962,0,0
0.5248,29.035,0,0
0.54569,29.108,0,0
0.56657,29.181,0,0
0.58745,29.254,0,0
0.60833,29.327,0,0
0.62921,29.4,0,0
0.65796,29.473,0,0
0.70202,29.546,0,0
0.74607,29.62,0,0
0.79013,29.693,0,0
0.83419,29.766,0,0
0.87825,29.839,0,0
0.92231,29.912,0,0
0.96637,29.985,0,0
1.0104,30.058,0,0
1.0545,30.131,0,0
1.0987,30.204,0,0
1.1524,30.278,0,0
1.2062,30.351,0,0
1.2599,30.424,0,0
1.3136,30.497,0,0
1.3673,30.57,0,0
1.421,30.643,0,0
1.4747,30.716,0,0
1.5284,30.789,0,0
1.5822,30.862,0,0
1.6359,30.935,0,0
1.6756,31.008,0,0
1.707,31.082,0,0
1.7385,31.155,0,0
1.7699,31.228,0,0
1.8013,31.301,0,0
1.8328,31.374,0,0
1.8642,31.447,0,0
1.8957,31.52,0,0
1.9271,31.593,0,0
1.9585,31.666,0,0
1.9863,31.74,0,0
1.9956,31.813,0,0
2.005,31.886,0,0
2.0143,31.959,0,0
2.0237,32.032,0,0
2.033,32.105,0,0
2.0423,32.178,0,0
2.0517,32.251,0,0
2.061,32.324,0,0
2.0704,32.397,0,0
2.0797,32.471,0,0
2.0801,32.544,0,0
2.0753,32.617,0,0
2.0705,32.69,0,0
2.0657,32.763,0,0
2.0609,32.836,0,0
2.0561,32.909,0,0
2.0514,32.982,0,0
2.0466,33.055,0,0
2.0418,33.128,0,0
2.037,33.201,0,0
2.0319,33.275,0,0
2.018,33.348,0,0
2.004,33.421,0,0
1.99,33.494,0,0
1.976,33.567,0,0
1.9621,33.64,0,0
1.9481,33.713,0,0
1.9341,33.786,0,0
1.9202,33.859,0,0
1.9062,33.932,0,0
1.8922,34.006,0,0
1.8764,34.079,0,0
1.8571,34.152,0,0
1.8379,34.225,0,0
1.8186,34.298,0,0
1.7993,34.371,0,0
1.7801,34.444,0,0
1.7608,34.517,0,0
1.7416,34.59,0,0
1.7223,34.664,0,0
1.703,34.737,0,0
1.6838,34.81,0,0
1.6639,34.883,0,0
1.6437,34.956,0,0
1.6234,35.029,0,0
1.6032,35.102,0,0
1.5829,35.175,0,0
1.5626,35.248,0,0
1.5424,35.321,0,0
1.5221,35.395,0,0
1.5019,35.468,0,0
1.4816,35.541,0,0
1.4614,35.614,0,0
1.4421,35.687,0,0
1.423,35.76,0,0
1.404,35.833,0,0
1.385,35.906,0,0
1.366,35.979,0,0
1.3469,36.052,0,0
1.3279,36.125,0,0
1.3089,36.199,0,0
1.2899,36.272,0,0
1.2709,36.345,0,0
1.2518,36.418,0,0
1.2344,36.491,0,0
1.2172,36.564,0,0
1.2,36.637,0,0
1.1828,36.71,0,0
1.1656,36.783,0,0
1.1484,36.856,0,0
1.1312,36.93,0,0
1.114,37.003,0,0
1.0968,37.076,0,0
1.0796,37.149,0,0
1.0624,37.222,0,0
1.0475,37.295,0,0
1.0329,37.368,0,0
1.0182,37.441,0,0
1.0036,37.514,0,0
0.98896,37.588,0,0
0.97433,37.661,0,0
0.9597,37.734,0,0
0.94507,37.807,0,0
0.93044,37.88,0,0
0.91581,37.953,0,0
0.90118,38.026,0,0
0.88851,38.099,0,0
0.87619,38.172,0,0
0.86386,38.245,0,0
0.85153,38.319,0,0
0.83921,38.392,0,0
0.82688,38.465,0,0
0.81456,38.538,0,0
0.80223,38.611,0,0
0.78991,38.684,0,0
0.77758,38.757,0,0
0.76525,38.83,0,0
0.75466,38.903,0,0
0.7447,38.976,0,0
0.73474,39.049,0,0
0.72478,39.123,0,0
0.71482,39.196,0,0
0.70486,39.269,0,0
0.6949,39.342,0,0
0.68494,39.415,0,0
0.67498,39.488,0,0
0.66502,39.561,0,0
0.65506,39.634,0,0
0.64611,39.707,0,0
0.63805,39.78,0,0
0.62998,39.854,0,0
0.62192,39.927,0,0
0.61386,40,0,0
0.60579,40.073,0,0
0.59773,40.146,0,0
0.58967,40.219,0,0
0.58161,40.292,0,0
0.57354,40.365,0,0
0.56548,40.438,0,0
0.55801,40.512,0,0
0.55224,40.585,0,0
0.54646,40.658,0,0
0.54069,40.731,0,0
0.53492,40.804,0,0
0.52915,40.877,0,0
0.52337,40.95,0,0
0.5176,41.023,0,0
0.51183,41.096,0,0
0.50605,41.169,0,0
0.50028,41.243,0,0
0.49451,41.316,0,0
0.4913,41.389,0,0
0.48835,41.462,0,0
0.48539,41.535,0,0
0.48244,41.608,0,0
0.47948,41.681,0,0
0.47653,41.754,0,0
0.47357,41.827,0,0
0.47062,41.9,0,0
0.46766,41.973,0,0
0.4647,42.047,0,0
0.46175,42.12,0,0
0.45999,42.193,0,0
0.4595,42.266,0,0
0.45902,42.339,0,0
0.45853,42.412,0,0
0.45805,42.485,0,0
0.45756,42.558,0,0
0.45708,42.631,0,0
0.4566,42.704,0,0
0.45611,42.778,0,0
0.45563,42.851,0,0
0.45514,42.924,0,0
0.45466,42.997,0,0
0.45541,43.07,0,0
0.45619,43.143,0,0
0.45697,43.216,0,0
0.45776,43.289,0,0
0.45854,43.362,0,0
0.45932,43.436,0,0
0.4601,43.509,0,0
0.46089,43.582,0,0
0.46167,43.655,0,0
0.46245,43.728,0,0
0.46324,43.801,0,0
0.46532,43.874,0,0
0.46946,43.947,0,0
0.4736,44.02,0,0
0.47775,44.093,0,0
0.48189,44.167,0,0
0.48603,44.24,0,0
0.49018,44.313,0,0
0.49432,44.386,0,0
0.49846,44.459,0,0
0.50261,44.532,0,0
0.50675,44.605,0,0
0.51089,44.678,0,0
0.52027,44.751,0,0
0.53167,44.824,0,0
0.54307,44.897,0,0
0.55447,44.971,0,0
0.56587,45.044,0,0
0.57727,45.117,0,0
0.58867,45.19,0,0
0.60008,45.263,0,0
0.61148,45.336,0,0
0.62288,45.409,0,0
0.63428,45.482,0,0
0.64568,45.555,0,0
0.67072,45.628,0,0
0.69607,45.702,0,0
0.72143,45.775,0,0
0.74678,45.848,0,0
0.77213,45.921,0,0
0.79748,45.994,0,0
0.82283,46.067,0,0
0.84818,46.14,0,0
0.87353,46.213,0,0
0.89888,46.286,0,0
0.92423,46.36,0,0
0.9517,46.433,0,0
0.99059,46.506,0,0
1.0295,46.579,0,0
1.0684,46.652,0,0
1.1073,46.725,0,0
1.1462,46.798,0,0
1.185,46.871,0,0
1.2239,46.944,0,0
1.2628,47.017,0,0
1.3017,47.09,0,0
1.3406,47.164,0,0
1.3795,47.237,0,0
1.4156,47.31,0,0
1.4434,47.383,0,0
1.4713,47.456,0,0
1.4991,47.529,0,0
1.527,47.602,0,0
1.5548,47.675,0,0
1.5827,47.748,0,0
1.6105,47.821,0,0
1.6383,47.895,0,0
1.6662,47.968,0,0
1.694,48.041,0,0
1.7219,48.114,0,0
1.7446,48.187,0,0
1.7532,48.26,0,0
1.7618,48.333,0,0
1.7704,48.406,0,0
1.779,48.479,0,0
1.7877,48.553,0,0
1.7963,48.626,0,0
1.8049,48.699,0,0
1.8135,48.772,0,0
1.8221,48.845,0,0
1.8307,48.918,0,0
1.8393,48.991,0,0
1.8458,49.064,0,0
1.8434,49.137,0,0
1.8411,49.21,0,0
1.8388,49.284,0,0
1.8365,49.357,0,0
1.8341,49.43,0,0
1.8318,49.503,0,0
1.8295,49.576,0,0
1.8272,49.649,0,0
1.8248,49.722,0,0
1.8225,49.795,0,0
1.8202,49.868,0,0
1.8174,49.941,0,0
1.8055,50.014,0,0
1.7936,50.088,0,0
1.7817,50.161,0,0
1.7698,50.234,0,0
1.7579,50.307,0,0
1.746,50.38,0,0
1.734,50.453,0,0
1.7221,50.526,0,0
1.7102,50.599,0,0
1.6983,50.672,0,0
1.6864,50.745,0,0
1.6745,50.819,0,0
1.6578,50.892,0,0
1.64,50.965,0,0
1.6222,51.038,0,0
1.6044,51.111,0,0
1.5866,51.184,0,0
1.5687,51.257,0,0
1.5509,51.33,0,0
1.5331,51.403,0,0
1.5153,51.477,0,0
1.4975,51.55,0,0
1.4797,51.623,0,0
1.4619,51.696,0,0
1.4435,51.769,0,0
1.4246,51.842,0,0
1.4057,51.915,0,0
1.3867,51.988,0,0
1.3678,52.061,0,0
1.3488,52.134,0,0
1.3299,52.208,0,0
1.3109,52.281,0,0
1.292,52.354,0,0
1.2731,52.427,0,0
1.2541,52.5,0,0
1.2352,52.573,0,0
1.2165,52.646,0,0
1.1999,52.719,0,0
1.1834,52.792,0,0
1.1669,52.865,0,0
1.1504,52.938,0,0
1.1338,53.012,0,0
1.1173,53.085,0,0
1.1008,53.158,0,0
1.0842,53.231,0,0
1.0677,53.304,0,0
1.0512,53.377,0,0
1.0346,53.45,0,0
1.0181,53.523,0,0
1.0036,53.596,0,0
0.99047,53.669,0,0
0.9773,53.743,0,0
0.96412,53.816,0,0
0.95095,53.889,0,0
0.93778,53.962,0,0
0.9246,54.035,0,0
0.91143,54.108,0,0
0.89825,54.181,0,0
0.88508,54.254,0,0
0.8719,54.327,0,0
0.85873,54.401,0,0
0.84571,54.474,0,0
0.83586,54.547,0,0
0.82601,54.62,0,0
0.81616,54.693,0,0
0.80631,54.766,0,0
0.79646,54.839,0,0
0.78661,54.912,0,0
0.77677,54.985,0,0
0.76692,55.058,0,0
0.75707,55.132,0,0
0.74722,55.205,0,0
0.73737,55.278,0,0
0.72752,55.351,0,0
0.71879,55.424,0,0
0.71175,55.497,0,0
0.70472,55.57,0,0
0.69769,55.643,0,0
0.69065,55.716,0,0
0.68362,55.789,0,0
0.67659,55.862,0,0
0.66955,55.936,0,0
0.66252,56.009,0,0
0.65549,56.082,0,0
0.64845,56.155,0,0
0.64142,56.228,0,0
0.63439,56.301,0,0
0.62933,56.374,0,0
0.62533,56.447,0,0
0.62134,56.52,0,0
0.61735,56.593,0,0
0.61335,56.667,0,0
0.60936,56.74,0,0
0.60537,56.813,0,0
0.60137,56.886,0,0
0.59738,56.959,0,0
0.59338,57.032,0,0
0.58939,57.105,0,0
0.5854,57.178,0,0
0.5814,57.251,0,0
0.57898,57.325,0,0
0.5769,57.398,0,0
0.57482,57.471,0,0
0.57274,57.544,0,0
0.57066,57.617,0,0
0.56858,57.69,0,0
0.5665,57.763,0,0
0.56443,57.836,0,0
0.56235,57.909,0,0
0.56027,57.982,0,0
0.55819,58.056,0,0
0.55611,58.129,0,0
0.55403,58.202,0,0
0.5538,58.275,0,0
0.55377,58.348,0,0
0.55373,58.421,0,0
0.5537,58.494,0,0
0.55366,58.567,0,0
0.55362,58.64,0,0
0.55359,58.713,0,0
0.55355,58.786,0,0
0.55351,58.86,0,0
0.55348,58.933,0,0
0.55344,59.006,0,0
0.55341,59.079,0,0
0.55337,59.152,0,0
0.55527,59.225,0,0
0.55737,59.298,0,0
0.55947,59.371,0,0
0.56157,59.444,0,0
0.56367,59.518,0,0
0.56577,59.591,0,0
0.56787,59.664,0,0
0.56997,59.737,0,0
0.57207,59.81,0,0
0.57417,59.883,0,0
0.57627,59.956,0,0
0.57837,60.029,0,0
0.58047,60.102,0,0
0.58611,60.175,0,0
0.59258,60.249,0,0
0.59905,60.322,0,0
0.60552,60.395,0,0
0.61199,60.468,0,0
0.61846,60.541,0,0
0.62492,60.614,0,0
0.63139,60.687,0,0
0.63786,60.76,0,0
0.64433,60.833,0,0
0.6508,60.906,0,0
0.65727,60.979,0,0
0.66374,61.053,0,0
0.67521,61.126,0,0
0.68965,61.199,0,0
0.70409,61.272,0,0
0.71853,61.345,0,0
0.73297,61.418,0,0
0.74741,61.491,0,0
0.76184,61.564,0,0
0.77628,61.637,0,0
0.79072,61.71,0,0
0.80516,61.784,0,0
0.8196,61.857,0,0
0.83404,61.93,0,0
0.84848,62.003,0,0
0.866,62.076,0,0
0.88898,62.149,0,0
0.91196,62.222,0,0
0.93494,62.295,0,0
0.95792,62.368,0,0
0.9809,62.442,0,0
1.0039,62.515,0,0
1.0269,62.588,0,0
1.0498,62.661,0,0
1.0728,62.734,0,0
1.0958,62.807,0,0
1.1188,62.88,0,0
1.1417,62.953,0,0
1.1647,63.026,0,0
1.1898,63.099,0,0
1.2149,63.173,0,0
1.24,63.246,0,0
1.265,63.319,0,0
1.2901,63.392,0,0
1.3152,63.465,0,0
1.3403,63.538,0,0
1.3654,63.611,0,0
1.3904,63.684,0,0
1.4155,63.757,0,0
1.4406,63.83,0,0
1.4657,63.903,0,0
1.4908,63.977,0,0
1.5123,64.05,0,0
1.5307,64.123,0,0
1.5492,64.196,0,0
1.5676,64.269,0,0
1.5861,64.342,0,0
1.6045,64.415,0,0
1.623,64.488,0,0
1.6414,64.561,0,0
1.6598,64.634,0,0
1.6783,64.708,0,0
1.6967,64.781,0,0
1.7152,64.854,0,0
1.7336,64.927,0,0
1.7521,65,0,0
