"Mach","p","tp","x","Points:0","Points:1","Points:2"
0.7528,0.12442,0.18185,4.1632,27.061,0,0
0.73617,0.12643,0.18193,4.1745,27.134,0,0
0.7231,0.12799,0.18198,4.1857,27.207,0,0
0.71003,0.12955,0.18203,4.197,27.28,0,0
0.69696,0.13111,0.18208,4.2082,27.354,0,0
0.68389,0.13267,0.18213,4.2195,27.427,0,0
0.67082,0.13423,0.18218,4.2307,27.5,0,0
0.65775,0.13579,0.18224,4.242,27.573,0,0
0.64714,0.13708,0.18235,4.2532,27.646,0,0
0.63745,0.13829,0.18248,4.2645,27.719,0,0
0.62775,0.13949,0.18262,4.2757,27.792,0,0
0.61805,0.14069,0.18276,4.287,27.865,0,0
0.60836,0.14189,0.18289,4.2982,27.938,0,0
0.59866,0.1431,0.18303,4.3094,28.011,0,0
0.58948,0.14428,0.18321,4.3207,28.084,0,0
0.58313,0.14536,0.18368,4.3319,28.158,0,0
0.57678,0.14643,0.18415,4.3432,28.231,0,0
0.57044,0.14751,0.18462,4.3544,28.304,0,0
0.56409,0.14858,0.18509,4.3657,28.377,0,0
0.55774,0.14966,0.18555,4.3769,28.45,0,0
0.5514,0.15073,0.18602,4.3882,28.523,0,0
0.54742,0.15173,0.18671,4.3994,28.596,0,0
0.54712,0.15259,0.18773,4.4107,28.669,0,0
0.54682,0.15345,0.18875,4.4219,28.742,0,0
0.54651,0.15432,0.18977,4.4332,28.816,0,0
0.54621,0.15518,0.19079,4.4444,28.889,0,0
0.54591,0.15605,0.19181,4.4556,28.962,0,0
0.54561,0.15691,0.19283,4.4669,29.035,0,0
0.54275,0.15795,0.19371,4.4781,29.108,0,0
0.53816,0.15912,0.19449,4.4894,29.181,0,0
0.53357,0.16028,0.19528,4.5006,29.254,0,0
0.52898,0.16145,0.19606,4.5119,29.327,0,0
0.5244,0.16261,0.19685,4.5231,29.4,0,0
0.51981,0.16377,0.19763,4.5344,29.473,0,0
0.51522,0.16494,0.19842,4.5456,29.546,0,0
0.51455,0.16579,0.19935,4.5569,29.62,0,0
0.51505,0.16654,0.20032,4.5681,29.693,0,0
0.51555,0.16729,0.20129,4.5794,29.766,0,0
0.51606,0.16804,0.20227,4.5906,29.839,0,0
0.51656,0.16879,0.20324,4.6018,29.912,0,0
0.51706,0.16954,0.20421,4.6131,29.985,0,0
0.51757,0.17029,0.20519,4.6243,30.058,0,0
0.51493,0.1711,0.20578,4.6356,30.131,0,0
0.51209,0.17191,0.20636,4.6468,30.204,0,0
0.50926,0.17272,0.20693,4.6581,30.278,0,0
0.50642,0.17353,0.2075,4.6693,30.351,0,0
0.50359,0.17434,0.20807,4.6806,30.424,0,0
0.50075,0.17515,0.20864,4.6918,30.497,0,0
0.49845,0.17592,0.20924,4.7031,30.57,0,0
0.5003,0.17636,0.21004,4.7143,30.643,0,0
0.50215,0.17681,0.21083,4.7256,30.716,0,0
0.504,0.17726,0.21163,4.7368,30.789,0,0
0.50585,0.1777,0.21243,4.748,30.862,0,0
0.5077,0.17815,0.21322,4.7593,30.935,0,0
0.50955,0.17859,0.21402,4.7705,31.008,0,0
0.51053,0.17905,0.21471,4.7818,31.082,0,0
0.50933,0.17954,0.21512,4.793,31.155,0,0
0.50813,0.18003,0.21553,4.8043,31.228,0,0
0.50692,0.18052,0.21594,4.8155,31.301,0,0
0.50572,0.18101,0.21635,4.8268,31.374,0,0
0.50452,0.1815,0.21676,4.838,31.447,0,0
0.50332,0.18199,0.21717,4.8493,31.52,0,0
0.50439,0.18235,0.21777,4.8605,31.593,0,0
0.50815,0.18257,0.21859,4.8718,31.666,0,0
0.51192,0.18278,0.21942,4.883,31.74,0,0
0.51568,0.18299,0.22024,4.8942,31.813,0,0
0.51944,0.18321,0.22107,4.9055,31.886,0,0
0.52321,0.18342,0.22189,4.9167,31.959,0,0
0.52697,0.18364,0.22272,4.928,32.032,0,0
0.52846,0.18377,0.2231,4.9392,32.105,0,0
0.52862,0.18385,0.22323,4.9505,32.178,0,0
0.52877,0.18394,0.22336,4.9617,32.251,0,0
0.52893,0.18403,0.22349,4.973,32.324,0,0
0.52908,0.18411,0.22362,4.9842,32.397,0,0
0.52924,0.1842,0.22375,4.9955,32.471,0,0
0.52939,0.18428,0.22388,5.0067,32.544,0,0
0.53277,0.18402,0.2241,5.018,32.617,0,0
0.53695,0.18367,0.22434,5.0292,32.69,0,0
0.54112,0.18331,0.22458,5.0404,32.763,0,0
0.5453,0.18296,0.22482,5.0517,32.836,0,0
0.54947,0.18261,0.22506,5.0629,32.909,0,0
0.55365,0.18226,0.2253,5.0742,32.982,0,0
0.55782,0.1819,0.22555,5.0854,33.055,0,0
0.5626,0.18125,0.22553,5.0967,33.128,0,0
0.56739,0.18058,0.22551,5.1079,33.201,0,0
0.57218,0.17992,0.22549,5.1192,33.275,0,0
0.57697,0.17925,0.22547,5.1304,33.348,0,0
0.58176,0.17859,0.22545,5.1417,33.421,0,0
0.58655,0.17792,0.22543,5.1529,33.494,0,0
0.59159,0.17721,0.22539,5.1642,33.567,0,0
0.59805,0.17618,0.22522,5.1754,33.64,0,0
0.60452,0.17514,0.22505,5.1866,33.713,0,0
0.61099,0.17411,0.22487,5.1979,33.786,0,0
0.61745,0.17308,0.2247,5.2091,33.859,0,0
0.62392,0.17205,0.22453,5.2204,33.932,0,0
0.63039,0.17102,0.22436,5.2316,34.006,0,0
0.63731,0.16992,0.22418,5.2429,34.079,0,0
0.64521,0.16867,0.224,5.2541,34.152,0,0
0.65311,0.16742,0.22382,5.2654,34.225,0,0
0.66101,0.16617,0.22364,5.2766,34.298,0,0
0.66891,0.16492,0.22346,5.2879,34.371,0,0
0.67681,0.16367,0.22328,5.2991,34.444,0,0
0.68471,0.16242,0.2231,5.3104,34.517,0,0
0.69361,0.16104,0.22295,5.3216,34.59,0,0
0.70354,0.15953,0.22283,5.3328,34.664,0,0
0.71348,0.15802,0.22271,5.3441,34.737,0,0
0.72341,0.15651,0.22259,5.3553,34.81,0,0
0.73334,0.15501,0.22247,5.3666,34.883,0,0
0.74327,0.1535,0.22235,5.3778,34.956,0,0
0.7532,0.15199,0.22223,5.3891,35.029,0,0
0.764,0.15037,0.22213,5.4003,35.102,0,0
0.77523,0.14868,0.22202,5.4116,35.175,0,0
0.78646,0.147,0.22192,5.4228,35.248,0,0
0.79769,0.14532,0.22182,5.4341,35.321,0,0
0.80892,0.14363,0.22172,5.4453,35.395,0,0
0.82015,0.14195,0.22161,5.4566,35.468,0,0
0.83138,0.14027,0.22151,5.4678,35.541,0,0
0.84317,0.13854,0.22144,5.479,35.614,0,0
0.85506,0.13681,0.22137,5.4903,35.687,0,0
0.86695,0.13508,0.2213,5.5015,35.76,0,0
0.87884,0.13335,0.22124,5.5128,35.833,0,0
0.89073,0.13162,0.22117,5.524,35.906,0,0
0.90262,0.12989,0.2211,5.5353,35.979,0,0
0.91451,0.12816,0.22104,5.5465,36.052,0,0
0.92654,0.12648,0.22101,5.5578,36.125,0,0
0.93857,0.1248,0.22098,5.569,36.199,0,0
0.9506,0.12312,0.22095,5.5803,36.272,0,0
0.96264,0.12143,0.22092,5.5915,36.345,0,0
0.97467,0.11975,0.22089,5.6028,36.418,0,0
0.9867,0.11807,0.22086,5.614,36.491,0,0
0.99873,0.11641,0.22083,5.6252,36.564,0,0
1.0107,0.11481,0.22082,5.6365,36.637,0,0
1.0227,0.11321,0.22081,5.6477,36.71,0,0
1.0347,0.1116,0.22079,5.659,36.783,0,0
1.0467,0.11,0.22078,5.6702,36.856,0,0
1.0587,0.1084,0.22077,5.6815,36.93,0,0
1.0707,0.1068,0.22075,5.6927,37.003,0,0
1.0826,0.10525,0.22074,5.704,37.076,0,0
1.0942,0.10378,0.22073,5.7152,37.149,0,0
1.1058,0.10231,0.22072,5.7265,37.222,0,0
1.1174,0.10084,0.2207,5.7377,37.295,0,0
1.129,0.099372,0.22069,5.749,37.368,0,0
1.1407,0.097903,0.22068,5.7602,37.441,0,0
1.1523,0.096434,0.22067,5.7714,37.514,0,0
1.1635,0.095054,0.22066,5.7827,37.588,0,0
1.1744,0.093755,0.22064,5.7939,37.661,0,0
1.1853,0.092455,0.22062,5.8052,37.734,0,0
1.1962,0.091156,0.22061,5.8164,37.807,0,0
1.2071,0.089856,0.22059,5.8277,37.88,0,0
1.218,0.088556,0.22058,5.8389,37.953,0,0
1.2289,0.087257,0.22056,5.8502,38.026,0,0
1.239,0.086099,0.22055,5.8614,38.099,0,0
1.2488,0.085003,0.22053,5.8727,38.172,0,0
1.2586,0.083906,0.22052,5.8839,38.245,0,0
1.2684,0.08281,0.2205,5.8952,38.319,0,0
1.2781,0.081713,0.22049,5.9064,38.392,0,0
1.2879,0.080617,0.22047,5.9176,38.465,0,0
1.2977,0.07952,0.22046,5.9289,38.538,0,0
1.3063,0.078611,0.22045,5.9401,38.611,0,0
1.3147,0.07773,0.22045,5.9514,38.684,0,0
1.3231,0.076849,0.22045,5.9626,38.757,0,0
1.3315,0.075968,0.22044,5.9739,38.83,0,0
1.3398,0.075087,0.22044,5.9851,38.903,0,0
1.3482,0.074206,0.22044,5.9964,38.976,0,0
1.3566,0.073334,0.22044,6.0076,39.049,0,0
1.3633,0.072664,0.22044,6.0189,39.123,0,0
1.37,0.071995,0.22044,6.0301,39.196,0,0
1.3768,0.071325,0.22044,6.0414,39.269,0,0
1.3835,0.070656,0.22045,6.0526,39.342,0,0
1.3903,0.069986,0.22045,6.0638,39.415,0,0
1.397,0.069316,0.22045,6.0751,39.488,0,0
1.4033,0.0687,0.22047,6.0863,39.561,0,0
1.408,0.068278,0.22054,6.0976,39.634,0,0
1.4127,0.067855,0.22062,6.1088,39.707,0,0
1.4173,0.067433,0.22069,6.1201,39.78,0,0
1.422,0.067011,0.22077,6.1313,39.854,0,0
1.4267,0.066589,0.22085,6.1426,39.927,0,0
1.4313,0.066167,0.22092,6.1538,40,0,0
1.4354,0.065841,0.22113,6.1651,40.073,0,0
1.4386,0.065668,0.22153,6.1763,40.146,0,0
1.4417,0.065495,0.22194,6.1876,40.219,0,0
1.4449,0.065322,0.22235,6.1988,40.292,0,0
1.448,0.065149,0.22276,6.21,40.365,0,0
1.4512,0.064976,0.22317,6.2213,40.438,0,0
1.4543,0.064803,0.22358,6.2325,40.512,0,0
1.4562,0.064724,0.22391,6.2438,40.585,0,0
1.457,0.06472,0.22416,6.255,40.658,0,0
1.4578,0.064717,0.22442,6.2663,40.731,0,0
1.4587,0.064713,0.22467,6.2775,40.804,0,0
1.4595,0.064709,0.22493,6.2888,40.877,0,0
1.4603,0.064705,0.22518,6.3,40.95,0,0
1.4612,0.064701,0.22544,6.3113,41.023,0,0
1.4613,0.064854,0.226,6.3225,41.096,0,0
1.4611,0.065066,0.22668,6.3338,41.169,0,0
1.4609,0.065277,0.22736,6.345,41.243,0,0
1.4607,0.065488,0.22804,6.3562,41.316,0,0
1.4606,0.065699,0.22871,6.3675,41.389,0,0
1.4604,0.06591,0.22939,6.3787,41.462,0,0
1.4602,0.066122,0.23007,6.39,41.535,0,0
1.4505,0.06705,0.22999,6.4012,41.608,0,0
1.4399,0.068056,0.22983,6.4125,41.681,0,0
1.4292,0.069061,0.22967,6.4237,41.754,0,0
1.4185,0.070067,0.22951,6.435,41.827,0,0
1.4078,0.071072,0.22936,6.4462,41.9,0,0
1.3971,0.072078,0.2292,6.4575,41.973,0,0
1.386,0.073144,0.22905,6.4687,42.047,0,0
1.3692,0.074953,0.22902,6.48,42.12,0,0
1.3525,0.076762,0.229,6.4912,42.193,0,0
1.3358,0.078571,0.22898,6.5024,42.266,0,0
1.319,0.080381,0.22895,6.5137,42.339,0,0
1.3023,0.08219,0.22893,6.5249,42.412,0,0
1.2856,0.083999,0.2289,6.5362,42.485,0,0
1.2683,0.085945,0.22891,6.5474,42.558,0,0
1.2494,0.088307,0.22903,6.5587,42.631,0,0
1.2304,0.090668,0.22916,6.5699,42.704,0,0
1.2114,0.09303,0.22928,6.5812,42.778,0,0
1.1925,0.095392,0.2294,6.5924,42.851,0,0
1.1735,0.097754,0.22952,6.6037,42.924,0,0
1.1546,0.10012,0.22964,6.6149,42.997,0,0
1.1372,0.10239,0.22982,6.6262,43.07,0,0
1.122,0.10454,0.23006,6.6374,43.143,0,0
1.1067,0.1067,0.23031,6.6486,43.216,0,0
1.0915,0.10885,0.23055,6.6599,43.289,0,0
1.0763,0.11101,0.23079,6.6711,43.362,0,0
1.0611,0.11316,0.23104,6.6824,43.436,0,0
1.0459,0.11532,0.23128,6.6936,43.509,0,0
1.0325,0.11728,0.2315,6.7049,43.582,0,0
1.0205,0.1191,0.23169,6.7161,43.655,0,0
1.0084,0.12093,0.23189,6.7274,43.728,0,0
0.9963,0.12275,0.23208,6.7386,43.801,0,0
0.98422,0.12458,0.23228,6.7499,43.874,0,0
0.97214,0.1264,0.23248,6.7611,43.947,0,0
0.96007,0.12823,0.23267,6.7724,44.02,0,0
0.94891,0.12995,0.23284,6.7836,44.093,0,0
0.93804,0.13165,0.23299,6.7948,44.167,0,0
0.92718,0.13335,0.23314,6.8061,44.24,0,0
0.91631,0.13505,0.2333,6.8173,44.313,0,0
0.90544,0.13674,0.23345,6.8286,44.386,0,0
0.89458,0.13844,0.23361,6.8398,44.459,0,0
0.88371,0.14014,0.23376,6.8511,44.532,0,0
0.87433,0.1417,0.234,6.8623,44.605,0,0
0.86505,0.14326,0.23424,6.8736,44.678,0,0
0.85577,0.14481,0.23448,6.8848,44.751,0,0
0.84649,0.14637,0.23472,6.8961,44.824,0,0
0.83721,0.14792,0.23497,6.9073,44.897,0,0
0.82794,0.14948,0.23521,6.9186,44.971,0,0
0.81899,0.15099,0.23547,6.9298,45.044,0,0
0.8128,0.15221,0.23586,6.941,45.117,0,0
0.8066,0.15342,0.23626,6.9523,45.19,0,0
0.80041,0.15463,0.23666,6.9635,45.263,0,0
0.79421,0.15585,0.23706,6.9748,45.336,0,0
0.78802,0.15706,0.23746,6.986,45.409,0,0
0.78182,0.15827,0.23786,6.9973,45.482,0,0
0.77621,0.15946,0.23835,7.0085,45.555,0,0
0.77207,0.16059,0.23906,7.0198,45.628,0,0
0.76792,0.16172,0.23978,7.031,45.702,0,0
0.76378,0.16285,0.24049,7.0423,45.775,0,0
0.75964,0.16398,0.24121,7.0535,45.848,0,0
0.7555,0.16511,0.24192,7.0648,45.921,0,0
0.75135,0.16624,0.24264,7.076,45.994,0,0
0.74918,0.16724,0.2436,7.0872,46.067,0,0
0.74936,0.16808,0.24487,7.0985,46.14,0,0
0.74955,0.16892,0.24614,7.1097,46.213,0,0
0.74974,0.16976,0.24741,7.121,46.286,0,0
0.74992,0.1706,0.24867,7.1322,46.36,0,0
0.75011,0.17144,0.24994,7.1435,46.433,0,0
0.7503,0.17228,0.25121,7.1547,46.506,0,0
0.74895,0.17311,0.2521,7.166,46.579,0,0
0.7467,0.17394,0.25276,7.1772,46.652,0,0
0.74445,0.17477,0.25343,7.1885,46.725,0,0
0.7422,0.1756,0.25409,7.1997,46.798,0,0
0.73994,0.17643,0.25475,7.211,46.871,0,0
0.73769,0.17726,0.25542,7.2222,46.944,0,0
0.73544,0.17809,0.25608,7.2334,47.017,0,0
0.73724,0.17845,0.25705,7.2447,47.09,0,0
0.74007,0.1787,0.2581,7.2559,47.164,0,0
0.7429,0.17895,0.25915,7.2672,47.237,0,0
0.74573,0.17919,0.2602,7.2784,47.31,0,0
0.74856,0.17944,0.26125,7.2897,47.383,0,0
0.75139,0.17969,0.2623,7.3009,47.456,0,0
0.75422,0.17993,0.26334,7.3122,47.529,0,0
0.75412,0.18019,0.26369,7.3234,47.602,0,0
0.75393,0.18044,0.26401,7.3347,47.675,0,0
0.75374,0.18069,0.26433,7.3459,47.748,0,0
0.75356,0.18094,0.26465,7.3572,47.821,0,0
0.75337,0.18119,0.26497,7.3684,47.895,0,0
0.75318,0.18145,0.26529,7.3796,47.968,0,0
0.7535,0.18165,0.26568,7.3909,48.041,0,0
0.75686,0.18158,0.26644,7.4021,48.114,0,0
0.76021,0.18151,0.2672,7.4134,48.187,0,0
0.76357,0.18144,0.26796,7.4246,48.26,0,0
0.76693,0.18137,0.26872,7.4359,48.333,0,0
0.77029,0.18131,0.26948,7.4471,48.406,0,0
0.77365,0.18124,0.27024,7.4584,48.479,0,0
0.77673,0.18112,0.27086,7.4696,48.553,0,0
0.77923,0.18089,0.27118,7.4809,48.626,0,0
0.78173,0.18066,0.2715,7.4921,48.699,0,0
0.78422,0.18043,0.27182,7.5034,48.772,0,0
0.78672,0.1802,0.27213,7.5146,48.845,0,0
0.78922,0.17997,0.27245,7.5258,48.918,0,0
0.79171,0.17974,0.27277,7.5371,48.991,0,0
0.79533,0.17936,0.27317,7.5483,49.064,0,0
0.80012,0.17883,0.27366,7.5596,49.137,0,0
0.80491,0.17829,0.27415,7.5708,49.21,0,0
0.8097,0.17775,0.27464,7.5821,49.284,0,0
0.81449,0.17722,0.27513,7.5933,49.357,0,0
0.81928,0.17668,0.27562,7.6046,49.43,0,0
0.82407,0.17614,0.27611,7.6158,49.503,0,0
0.82631,0.17555,0.27579,7.6271,49.576,0,0
0.82723,0.17492,0.27506,7.6383,49.649,0,0
0.82815,0.17429,0.27433,7.6496,49.722,0,0
0.82907,0.17367,0.2736,7.6608,49.795,0,0
0.82999,0.17304,0.27287,7.672,49.868,0,0
0.83091,0.17241,0.27214,7.6833,49.941,0,0
0.83183,0.17178,0.27141,7.6945,50.014,0,0
0.83611,0.17097,0.27131,7.7058,50.088,0,0
0.84107,0.17012,0.27134,7.717,50.161,0,0
0.84603,0.16926,0.27136,7.7283,50.234,0,0
0.85099,0.16841,0.27139,7.7395,50.307,0,0
0.85594,0.16756,0.27141,7.7508,50.38,0,0
0.8609,0.16671,0.27144,7.762,50.453,0,0
0.86586,0.16585,0.27147,7.7733,50.526,0,0
0.87183,0.16481,0.27146,7.7845,50.599,0,0
0.8778,0.16377,0.27145,7.7958,50.672,0,0
0.88376,0.16273,0.27145,7.807,50.745,0,0
0.88973,0.16168,0.27144,7.8182,50.819,0,0
0.8957,0.16064,0.27143,7.8295,50.892,0,0
0.90166,0.1596,0.27143,7.8407,50.965,0,0
0.9078,0.15851,0.27139,7.852,51.038,0,0
0.91471,0.15722,0.2712,7.8632,51.111,0,0
0.92163,0.15593,0.27102,7.8745,51.184,0,0
0.92854,0.15464,0.27083,7.8857,51.257,0,0
0.93546,0.15335,0.27065,7.897,51.33,0,0
0.94238,0.15206,0.27046,7.9082,51.403,0,0
0.94929,0.15077,0.27028,7.9195,51.477,0,0
0.95665,0.14942,0.27009,7.9307,51.55,0,0
0.96486,0.14795,0.2699,7.942,51.623,0,0
0.97306,0.14648,0.26972,7.9532,51.696,0,0
0.98126,0.14502,0.26953,7.9644,51.769,0,0
0.98946,0.14355,0.26935,7.9757,51.842,0,0
0.99766,0.14208,0.26916,7.9869,51.915,0,0
1.0059,0.14061,0.26898,7.9982,51.988,0,0
1.0147,0.13908,0.26882,8.0094,52.061,0,0
1.0241,0.1375,0.26869,8.0207,52.134,0,0
1.0336,0.13592,0.26857,8.0319,52.208,0,0
1.043,0.13434,0.26844,8.0432,52.281,0,0
1.0524,0.13275,0.26832,8.0544,52.354,0,0
1.0618,0.13117,0.26819,8.0657,52.427,0,0
1.0713,0.12959,0.26806,8.0769,52.5,0,0
1.0811,0.12801,0.26796,8.0882,52.573,0,0
1.0911,0.12642,0.26785,8.0994,52.646,0,0
1.101,0.12484,0.26775,8.1106,52.719,0,0
1.111,0.12325,0.26765,8.1219,52.792,0,0
1.121,0.12167,0.26755,8.1331,52.865,0,0
1.131,0.12009,0.26745,8.1444,52.938,0,0
1.141,0.1185,0.26735,8.1556,53.012,0,0
1.1512,0.11697,0.26727,8.1669,53.085,0,0
1.1614,0.11546,0.2672,8.1781,53.158,0,0
1.1716,0.11394,0.26713,8.1894,53.231,0,0
1.1818,0.11242,0.26705,8.2006,53.304,0,0
1.192,0.1109,0.26698,8.2119,53.377,0,0
1.2022,0.10938,0.2669,8.2231,53.45,0,0
1.2124,0.10787,0.26683,8.2344,53.523,0,0
1.2225,0.10645,0.26677,8.2456,53.596,0,0
1.2327,0.10503,0.26671,8.2568,53.669,0,0
1.2429,0.10361,0.26664,8.2681,53.743,0,0
1.2531,0.10219,0.26658,8.2793,53.816,0,0
1.2633,0.10077,0.26652,8.2906,53.889,0,0
1.2734,0.099349,0.26646,8.3018,53.962,0,0
1.2835,0.097959,0.2664,8.3131,54.035,0,0
1.2933,0.096683,0.26635,8.3243,54.108,0,0
1.3031,0.095407,0.26629,8.3356,54.181,0,0
1.3129,0.09413,0.26624,8.3468,54.254,0,0
1.3227,0.092854,0.26619,8.3581,54.327,0,0
1.3326,0.091577,0.26613,8.3693,54.401,0,0
1.3424,0.090301,0.26608,8.3806,54.474,0,0
1.3518,0.089111,0.26605,8.3918,54.547,0,0
1.3605,0.088061,0.26606,8.403,54.62,0,0
1.3693,0.087011,0.26608,8.4143,54.693,0,0
1.3781,0.085961,0.26609,8.4255,54.766,0,0
1.3869,0.084911,0.2661,8.4368,54.839,0,0
1.3956,0.083861,0.26611,8.448,54.912,0,0
1.4044,0.082811,0.26612,8.4593,54.985,0,0
1.4128,0.081832,0.26609,8.4705,55.058,0,0
1.4208,0.08091,0.26603,8.4818,55.132,0,0
1.4288,0.079989,0.26597,8.493,55.205,0,0
1.4368,0.079067,0.26591,8.5043,55.278,0,0
1.4449,0.078145,0.26585,8.5155,55.351,0,0
1.4529,0.077224,0.26579,8.5268,55.424,0,0
1.4609,0.076302,0.26573,8.538,55.497,0,0
1.4678,0.075537,0.26567,8.5492,55.57,0,0
1.4743,0.074831,0.26561,8.5605,55.643,0,0
1.4808,0.074124,0.26555,8.5717,55.716,0,0
1.4873,0.073418,0.26549,8.583,55.789,0,0
1.4938,0.072712,0.26543,8.5942,55.862,0,0
1.5003,0.072006,0.26536,8.6055,55.936,0,0
1.5068,0.071299,0.2653,8.6167,56.009,0,0
1.5116,0.070805,0.26529,8.628,56.082,0,0
1.5162,0.070334,0.26528,8.6392,56.155,0,0
1.5208,0.069863,0.26526,8.6505,56.228,0,0
1.5254,0.069392,0.26525,8.6617,56.301,0,0
1.53,0.068921,0.26524,8.673,56.374,0,0
1.5346,0.06845,0.26523,8.6842,56.447,0,0
1.5391,0.068,0.26525,8.6954,56.52,0,0
1.5422,0.067815,0.26572,8.7067,56.593,0,0
1.5453,0.067631,0.26618,8.7179,56.667,0,0
1.5483,0.067447,0.26665,8.7292,56.74,0,0
1.5514,0.067262,0.26711,8.7404,56.813,0,0
1.5544,0.067078,0.26757,8.7517,56.886,0,0
1.5575,0.066893,0.26804,8.7629,56.959,0,0
1.56,0.066752,0.26848,8.7742,57.032,0,0
1.5611,0.066745,0.26886,8.7854,57.105,0,0
1.5621,0.066738,0.26924,8.7967,57.178,0,0
1.5631,0.066731,0.26962,8.8079,57.251,0,0
1.5641,0.066724,0.26999,8.8192,57.325,0,0
1.5652,0.066718,0.27037,8.8304,57.398,0,0
1.5662,0.066711,0.27075,8.8416,57.471,0,0
1.568,0.066716,0.27151,8.8529,57.544,0,0
1.571,0.06674,0.2728,8.8641,57.617,0,0
1.5739,0.066764,0.2741,8.8754,57.69,0,0
1.5769,0.066787,0.27539,8.8866,57.763,0,0
1.5798,0.066811,0.27669,8.8979,57.836,0,0
1.5827,0.066835,0.27798,8.9091,57.909,0,0
1.5857,0.066858,0.27928,8.9204,57.982,0,0
1.5798,0.067523,0.2795,8.9316,58.056,0,0
1.5677,0.068638,0.27897,8.9429,58.129,0,0
1.5557,0.069752,0.27844,8.9541,58.202,0,0
1.5436,0.070866,0.27791,8.9654,58.275,0,0
1.5315,0.07198,0.27738,8.9766,58.348,0,0
1.5194,0.073094,0.27685,8.9878,58.421,0,0
1.5073,0.074208,0.27632,8.9991,58.494,0,0
1.492,0.075852,0.27603,9.0103,58.567,0,0
1.4757,0.077663,0.2758,9.0216,58.64,0,0
1.4594,0.079475,0.27558,9.0328,58.713,0,0
1.443,0.081286,0.27535,9.0441,58.786,0,0
1.4267,0.083097,0.27512,9.0553,58.86,0,0
1.4104,0.084908,0.2749,9.0666,58.933,0,0
1.3941,0.086719,0.27467,9.0778,59.006,0,0
1.3757,0.089083,0.27462,9.0891,59.079,0,0
1.3571,0.091486,0.27459,9.1003,59.152,0,0
1.3386,0.093889,0.27455,9.1116,59.225,0,0
1.3201,0.096292,0.27452,9.1228,59.298,0,0
1.3016,0.098695,0.27448,9.134,59.371,0,0
1.283,0.1011,0.27445,9.1453,59.444,0,0
1.2649,0.10349,0.27444,9.1565,59.518,0,0
1.25,0.10575,0.27467,9.1678,59.591,0,0
1.2351,0.10801,0.27491,9.179,59.664,0,0
1.2202,0.11026,0.27514,9.1903,59.737,0,0
1.2053,0.11252,0.27538,9.2015,59.81,0,0
1.1905,0.11478,0.27561,9.2128,59.883,0,0
1.1756,0.11704,0.27584,9.224,59.956,0,0
1.162,0.11915,0.27606,9.2353,60.029,0,0
1.1516,0.12085,0.27624,9.2465,60.102,0,0
1.1413,0.12254,0.27642,9.2578,60.175,0,0
1.131,0.12424,0.2766,9.269,60.249,0,0
1.1207,0.12594,0.27678,9.2802,60.322,0,0
1.1103,0.12764,0.27696,9.2915,60.395,0,0
1.1,0.12934,0.27714,9.3027,60.468,0,0
1.0905,0.13093,0.27728,9.314,60.541,0,0
1.0819,0.13238,0.27738,9.3252,60.614,0,0
1.0733,0.13384,0.27747,9.3365,60.687,0,0
1.0647,0.13529,0.27757,9.3477,60.76,0,0
1.0562,0.13675,0.27767,9.359,60.833,0,0
1.0476,0.13821,0.27776,9.3702,60.906,0,0
1.039,0.13966,0.27786,9.3815,60.979,0,0
1.031,0.14106,0.27797,9.3927,61.053,0,0
1.0233,0.14243,0.27808,9.404,61.126,0,0
1.0155,0.14381,0.27819,9.4152,61.199,0,0
1.0078,0.14518,0.27831,9.4264,61.272,0,0
1.0001,0.14655,0.27842,9.4377,61.345,0,0
0.99241,0.14792,0.27854,9.4489,61.418,0,0
0.98469,0.14929,0.27865,9.4602,61.491,0,0
0.97867,0.15049,0.27893,9.4714,61.564,0,0
0.97308,0.15164,0.27926,9.4827,61.637,0,0
0.96749,0.1528,0.27958,9.4939,61.71,0,0
0.96191,0.15395,0.27991,9.5052,61.784,0,0
0.95632,0.1551,0.28023,9.5164,61.857,0,0
0.95073,0.15626,0.28056,9.5277,61.93,0,0
0.94515,0.15741,0.28088,9.5389,62.003,0,0
0.94145,0.15842,0.28149,9.5502,62.076,0,0
0.93783,0.15942,0.2821,9.5614,62.149,0,0
0.9342,0.16041,0.28272,9.5726,62.222,0,0
0.93057,0.16141,0.28333,9.5839,62.295,0,0
0.92694,0.16241,0.28395,9.5951,62.368,0,0
0.92332,0.16341,0.28456,9.6064,62.442,0,0
0.92015,0.16437,0.28526,9.6176,62.515,0,0
0.91987,0.16512,0.28648,9.6289,62.588,0,0
0.9196,0.16588,0.28769,9.6401,62.661,0,0
0.91932,0.16663,0.2889,9.6514,62.734,0,0
0.91904,0.16738,0.29012,9.6626,62.807,0,0
0.91876,0.16813,0.29133,9.6739,62.88,0,0
0.91848,0.16888,0.29254,9.6851,62.953,0,0
0.91749,0.16966,0.29358,9.6964,63.026,0,0
0.91494,0.17051,0.29421,9.7076,63.099,0,0
0.91239,0.17136,0.29484,9.7188,63.173,0,0
0.90983,0.17221,0.29547,9.7301,63.246,0,0
0.90728,0.17306,0.29611,9.7413,63.319,0,0
0.90472,0.17391,0.29674,9.7526,63.392,0,0
0.90217,0.17476,0.29737,9.7638,63.465,0,0
0.90158,0.17536,0.29822,9.7751,63.538,0,0
0.90307,0.17571,0.2993,9.7863,63.611,0,0
0.90457,0.17605,0.30037,9.7976,63.684,0,0
