"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.7317,2.4099,40267,459.5,1,0,8,0,0
1.7264,2.4104,40140,459.45,1,0.016,8,0.016,0
1.7211,2.4109,40013,459.4,1,0.032,8,0.032,0
1.7158,2.4114,39887,459.35,1,0.048,8,0.048,0
1.7105,2.4119,39760,459.3,1,0.064,8,0.064,0
1.7051,2.4124,39634,459.25,1,0.08,8,0.08,0
1.6998,2.4129,39507,459.2,1,0.096,8,0.096,0
1.6945,2.4134,39380,459.15,1,0.112,8,0.112,0
1.6892,2.414,39254,459.11,1,0.128,8,0.128,0
1.6839,2.4145,39127,459.06,1,0.144,8,0.144,0
1.6786,2.415,39001,459.01,1,0.16,8,0.16,0
1.6733,2.4155,38874,458.96,1,0.176,8,0.176,0
1.6681,2.4159,38751,458.9,1,0.192,8,0.192,0
1.663,2.4164,38629,458.85,1,0.208,8,0.208,0
1.6579,2.4168,38507,458.8,1,0.224,8,0.224,0
1.6527,2.4173,38384,458.75,1,0.24,8,0.24,0
1.6497,2.4176,38312,458.71,1,0.256,8,0.256,0
1.6485,2.4179,38282,458.69,1,0.272,8,0.272,0
1.6472,2.4181,38252,458.67,1,0.288,8,0.288,0
1.646,2.4184,38222,458.65,1,0.304,8,0.304,0
1.6448,2.4186,38193,458.63,1,0.32,8,0.32,0
1.6434,2.419,38159,458.6,1,0.336,8,0.336,0
1.6419,2.4194,38122,458.58,1,0.352,8,0.352,0
1.6404,2.4198,38085,458.56,1,0.368,8,0.368,0
1.6388,2.4203,38048,458.54,1,0.384,8,0.384,0
1.6373,2.4207,38010,458.51,1,0.4,8,0.4,0
1.6358,2.4212,37973,458.49,1,0.416,8,0.416,0
1.6342,2.4216,37936,458.47,1,0.432,8,0.432,0
1.6338,2.422,37925,458.45,1,0.448,8,0.448,0
1.6341,2.4223,37930,458.45,1,0.464,8,0.464,0
1.6343,2.4225,37935,458.44,1,0.48,8,0.48,0
1.6345,2.4228,37940,458.43,1,0.496,8,0.496,0
1.6348,2.4231,37945,458.42,1,0.512,8,0.512,0
1.635,2.4234,37950,458.41,1,0.528,8,0.528,0
1.6353,2.4237,37954,458.41,1,0.544,8,0.544,0
1.6355,2.424,37959,458.4,1,0.56,8,0.56,0
1.6357,2.4243,37964,458.39,1,0.576,8,0.576,0
1.636,2.4246,37969,458.38,1,0.592,8,0.592,0
1.6363,2.4248,37976,458.37,1,0.608,8,0.608,0
1.6369,2.425,37988,458.37,1,0.624,8,0.624,0
1.6382,2.4251,38018,458.37,1,0.64,8,0.64,0
1.6394,2.4253,38045,458.37,1,0.656,8,0.656,0
1.6405,2.4254,38072,458.37,1,0.672,8,0.672,0
