"Density","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.1314,29381,0,1.8323e-05,0.21936,10.131,-0.025599,0,11596,-48097,0,0,0,297.13,0,,0.002266,-0.018254,0,0
0.13136,29374,0,1.8321e-05,0.22159,10.23,-0.019924,0,11590,-48772,0,0,0,297.08,0,,0.0023645,-0.018155,0,0
0.13128,29358,0,1.8317e-05,0.22401,10.334,-0.021401,0,11580,-49957,0,0,0,297.01,0,,0.002463,-0.018057,0,0
0.13121,29345,0,1.8314e-05,0.22649,10.442,-0.021033,0,11572,-50957,0,0,0,296.95,0,,0.0025615,-0.017958,0,0
0.13114,29332,0,1.8311e-05,0.22908,10.555,-0.020445,0,11563,-52042,0,0,0,296.88,0,,0.00266,-0.01786,0,0
0.13105,29316,0,1.8308e-05,0.2317,10.667,-0.020217,0,11553,-53265,0,0,0,296.81,0,,0.0027586,-0.017761,0,0
0.13097,29300,0,1.8304e-05,0.23414,10.772,-0.019751,0,11543,-54413,0,0,0,296.74,0,,0.0028571,-0.017663,0,0
0.1309,29288,0,1.8301e-05,0.2369,10.892,-0.01937,0,11534,-55492,0,0,0,296.66,0,,0.0029556,-0.017564,0,0
0.13081,29269,0,1.8297e-05,0.23986,11.018,-0.017609,0,11522,-56896,0,0,0,296.58,0,,0.0030541,-0.017466,0,0
0.13071,29252,0,1.8293e-05,0.24282,11.145,-0.017482,0,11511,-58225,0,0,0,296.5,0,,0.0031526,-0.017367,0,0
0.13062,29234,0,1.8289e-05,0.24575,11.269,-0.016762,0,11499,-59632,0,0,0,296.41,0,,0.0032512,-0.017269,0,0
0.13052,29214,0,1.8284e-05,0.24896,11.406,-0.017287,0,11486,-61155,0,0,0,296.32,0,,0.0033497,-0.01717,0,0
0.13042,29196,0,1.828e-05,0.25236,11.551,-0.018298,0,11474,-62633,0,0,0,296.22,0,,0.0034482,-0.017072,0,0
0.1303,29173,0,1.8275e-05,0.25557,11.685,-0.018666,0,11460,-64340,0,0,0,296.12,0,,0.0035467,-0.016973,0,0
0.1302,29156,0,1.8271e-05,0.25873,11.819,-0.016429,0,11448,-65742,0,0,0,296.03,0,,0.0036452,-0.016874,0,0
0.13008,29133,0,1.8265e-05,0.26253,11.979,-0.017272,0,11433,-67552,0,0,0,295.92,0,,0.0037437,-0.016776,0,0
0.12995,29107,0,1.826e-05,0.26608,12.126,-0.020262,0,11416,-69469,0,0,0,295.8,0,,0.0038423,-0.016677,0,0
0.12984,29087,0,1.8255e-05,0.26921,12.257,-0.019936,0,11403,-71016,0,0,0,295.7,0,,0.0039408,-0.016579,0,0
0.12972,29065,0,1.825e-05,0.2729,12.411,-0.016068,0,11388,-72818,0,0,0,295.59,0,,0.0040393,-0.01648,0,0
0.12958,29038,0,1.8244e-05,0.27696,12.579,-0.017287,0,11371,-74875,0,0,0,295.46,0,,0.0041378,-0.016382,0,0
0.12944,29011,0,1.8238e-05,0.2808,12.737,-0.019007,0,11354,-76926,0,0,0,295.34,0,,0.0042363,-0.016283,0,0
0.1293,28984,0,1.8232e-05,0.28446,12.886,-0.020914,0,11337,-78970,0,0,0,295.22,0,,0.0043349,-0.016185,0,0
0.12918,28963,0,1.8226e-05,0.28825,13.043,-0.015541,0,11322,-80760,0,0,0,295.1,0,,0.0044334,-0.016086,0,0
0.12902,28932,0,1.8219e-05,0.29272,13.225,-0.016808,0,11302,-83134,0,0,0,294.95,0,,0.0045319,-0.015988,0,0
0.12885,28900,0,1.8212e-05,0.29665,13.383,-0.019716,0,11282,-85475,0,0,0,294.81,0,,0.0046304,-0.015889,0,0
0.1287,28870,0,1.8206e-05,0.30085,13.552,-0.020064,0,11263,-87768,0,0,0,294.66,0,,0.0047289,-0.015791,0,0
0.12853,28839,0,1.8198e-05,0.30525,13.729,-0.020909,0,11242,-90202,0,0,0,294.51,0,,0.0048275,-0.015692,0,0
0.12837,28809,0,1.8191e-05,0.30928,13.89,-0.02004,0,11223,-92493,0,0,0,294.37,0,,0.004926,-0.015594,0,0
0.12822,28783,0,1.8185e-05,0.31352,14.061,-0.013798,0,11205,-94655,0,0,0,294.23,0,,0.0050245,-0.015495,0,0
0.12802,28743,0,1.8175e-05,0.31834,14.25,-0.018207,0,11180,-97646,0,0,0,294.03,0,,0.005123,-0.015397,0,0
0.12784,28709,0,1.8168e-05,0.32271,14.422,-0.018988,0,11158,-1.0022e+05,0,0,0,293.87,0,,0.0052215,-0.015298,0,0
0.12765,28673,0,1.816e-05,0.32735,14.603,-0.019555,0,11135,-1.0296e+05,0,0,0,293.7,0,,0.0053201,-0.0152,0,0
0.12746,28636,0,1.8151e-05,0.33208,14.787,-0.020076,0,11111,-1.0578e+05,0,0,0,293.52,0,,0.0054186,-0.015101,0,0
0.12726,28598,0,1.8142e-05,0.33684,14.971,-0.02056,0,11087,-1.0869e+05,0,0,0,293.34,0,,0.0055171,-0.015003,0,0
0.12705,28558,0,1.8133e-05,0.34173,15.158,-0.021385,0,11062,-1.1171e+05,0,0,0,293.14,0,,0.0056156,-0.014904,0,0
0.12684,28519,0,1.8124e-05,0.34654,15.341,-0.021779,0,11036,-1.1472e+05,0,0,0,292.95,0,,0.0057141,-0.014806,0,0
0.12663,28478,0,1.8115e-05,0.35138,15.525,-0.022006,0,11011,-1.1778e+05,0,0,0,292.76,0,,0.0058127,-0.014707,0,0
0.12641,28437,0,1.8105e-05,0.3565,15.718,-0.022717,0,10984,-1.2097e+05,0,0,0,292.56,0,,0.0059112,-0.014609,0,0
0.12618,28391,0,1.8095e-05,0.36152,15.904,-0.024384,0,10956,-1.2433e+05,0,0,0,292.35,0,,0.0060097,-0.01451,0,0
0.12595,28349,0,1.8085e-05,0.36672,16.098,-0.024019,0,10928,-1.2759e+05,0,0,0,292.14,0,,0.0061082,-0.014411,0,0
0.12571,28303,0,1.8074e-05,0.37209,16.296,-0.024199,0,10899,-1.3111e+05,0,0,0,291.91,0,,0.0062067,-0.014313,0,0
0.12546,28255,0,1.8063e-05,0.37739,16.489,-0.024656,0,10868,-1.3471e+05,0,0,0,291.69,0,,0.0063053,-0.014214,0,0
0.12522,28209,0,1.8052e-05,0.38278,16.685,-0.024822,0,10839,-1.3822e+05,0,0,0,291.45,0,,0.0064038,-0.014116,0,0
0.12495,28158,0,1.804e-05,0.38823,16.881,-0.025047,0,10807,-1.42e+05,0,0,0,291.21,0,,0.0065023,-0.014017,0,0
0.12469,28108,0,1.8028e-05,0.39382,17.08,-0.025413,0,10775,-1.4582e+05,0,0,0,290.96,0,,0.0066008,-0.013919,0,0
0.12442,28057,0,1.8016e-05,0.39938,17.277,-0.025618,0,10743,-1.4965e+05,0,0,0,290.71,0,,0.0066993,-0.01382,0,0
0.12415,28004,0,1.8004e-05,0.405,17.473,-0.025584,0,10710,-1.5358e+05,0,0,0,290.46,0,,0.0067979,-0.013722,0,0
0.12387,27953,0,1.7992e-05,0.41081,17.677,-0.025893,0,10677,-1.5754e+05,0,0,0,290.2,0,,0.0068964,-0.013623,0,0
0.12358,27895,0,1.7979e-05,0.4165,17.871,-0.025566,0,10641,-1.6179e+05,0,0,0,289.93,0,,0.0069949,-0.013525,0,0
0.12329,27840,0,1.7965e-05,0.42239,18.072,-0.025328,0,10606,-1.6593e+05,0,0,0,289.65,0,,0.0070934,-0.013426,0,0
0.12298,27781,0,1.7952e-05,0.42828,18.27,-0.024859,0,10570,-1.7028e+05,0,0,0,289.37,0,,0.0071919,-0.013328,0,0
0.12268,27723,0,1.7938e-05,0.43435,18.474,-0.024507,0,10533,-1.7465e+05,0,0,0,289.08,0,,0.0072905,-0.013229,0,0
0.12236,27662,0,1.7923e-05,0.44052,18.678,-0.02413,0,10494,-1.7924e+05,0,0,0,288.78,0,,0.007389,-0.013131,0,0
0.12204,27600,0,1.7909e-05,0.44666,18.879,-0.024205,0,10456,-1.838e+05,0,0,0,288.48,0,,0.0074875,-0.013032,0,0
0.12171,27538,0,1.7894e-05,0.45288,19.08,-0.023974,0,10417,-1.8847e+05,0,0,0,288.17,0,,0.007586,-0.012934,0,0
0.12138,27473,0,1.7878e-05,0.4592,19.282,-0.023806,0,10377,-1.9326e+05,0,0,0,287.85,0,,0.0076845,-0.012835,0,0
0.12103,27407,0,1.7863e-05,0.46558,19.484,-0.023649,0,10335,-1.9816e+05,0,0,0,287.52,0,,0.0077831,-0.012737,0,0
0.12068,27339,0,1.7846e-05,0.47205,19.686,-0.023813,0,10293,-2.0317e+05,0,0,0,287.19,0,,0.0078816,-0.012638,0,0
0.12032,27270,0,1.783e-05,0.4786,19.887,-0.023997,0,10250,-2.0829e+05,0,0,0,286.84,0,,0.0079801,-0.01254,0,0
0.11995,27199,0,1.7813e-05,0.48522,20.089,-0.02359,0,10207,-2.1348e+05,0,0,0,286.5,0,,0.0080786,-0.012441,0,0
0.11958,27127,0,1.7796e-05,0.49193,20.29,-0.023196,0,10162,-2.1879e+05,0,0,0,286.14,0,,0.0081771,-0.012343,0,0
0.1192,27053,0,1.7778e-05,0.49871,20.491,-0.022853,0,10117,-2.2419e+05,0,0,0,285.77,0,,0.0082757,-0.012244,0,0
0.11881,26978,0,1.776e-05,0.50558,20.692,-0.023007,0,10070,-2.2972e+05,0,0,0,285.4,0,,0.0083742,-0.012146,0,0
0.11841,26901,0,1.7741e-05,0.51253,20.892,-0.023174,0,10023,-2.3535e+05,0,0,0,285.01,0,,0.0084727,-0.012047,0,0
0.118,26822,0,1.7722e-05,0.51956,21.091,-0.022792,0,9975,-2.4108e+05,0,0,0,284.62,0,,0.0085712,-0.011948,0,0
0.11759,26742,0,1.7703e-05,0.52668,21.29,-0.022411,0,9925.9,-2.4691e+05,0,0,0,284.22,0,,0.0086697,-0.01185,0,0
0.11717,26660,0,1.7683e-05,0.53387,21.488,-0.022039,0,9876,-2.5285e+05,0,0,0,283.81,0,,0.0087683,-0.011751,0,0
0.11673,26577,0,1.7662e-05,0.54115,21.684,-0.021685,0,9825.1,-2.5891e+05,0,0,0,283.39,0,,0.0088668,-0.011653,0,0
0.11629,26491,0,1.7641e-05,0.54851,21.88,-0.021872,0,9773.2,-2.6509e+05,0,0,0,282.96,0,,0.0089653,-0.011554,0,0
0.11585,26404,0,1.762e-05,0.55594,22.074,-0.021532,0,9720.5,-2.7137e+05,0,0,0,282.52,0,,0.0090638,-0.011456,0,0
0.11539,26316,0,1.7598e-05,0.56346,22.266,-0.021204,0,9666.8,-2.7776e+05,0,0,0,282.08,0,,0.0091623,-0.011357,0,0
0.11492,26225,0,1.7576e-05,0.57106,22.458,-0.020882,0,9612.3,-2.8425e+05,0,0,0,281.62,0,,0.0092609,-0.011259,0,0
0.11445,26133,0,1.7553e-05,0.57875,22.647,-0.020569,0,9556.8,-2.9086e+05,0,0,0,281.15,0,,0.0093594,-0.01116,0,0
0.11397,26038,0,1.753e-05,0.58651,22.835,-0.020761,0,9500.3,-2.9759e+05,0,0,0,280.68,0,,0.0094579,-0.011062,0,0
0.11347,25942,0,1.7506e-05,0.59437,23.021,-0.020425,0,9442.9,-3.0442e+05,0,0,0,280.19,0,,0.0095564,-0.010963,0,0
0.11297,25845,0,1.7482e-05,0.6023,23.205,-0.020086,0,9384.6,-3.1135e+05,0,0,0,279.7,0,,0.0096549,-0.010865,0,0
0.11246,25745,0,1.7457e-05,0.61033,23.386,-0.019762,0,9325.4,-3.184e+05,0,0,0,279.19,0,,0.0097535,-0.010766,0,0
0.11194,25643,0,1.7432e-05,0.61844,23.566,-0.019561,0,9265.2,-3.2557e+05,0,0,0,278.67,0,,0.009852,-0.010668,0,0
0.11142,25540,0,1.7406e-05,0.62663,23.743,-0.019607,0,9204,-3.3286e+05,0,0,0,278.15,0,,0.0099505,-0.010569,0,0
0.11088,25435,0,1.738e-05,0.63491,23.918,-0.019013,0,9142,-3.4024e+05,0,0,0,277.61,0,,0.010049,-0.010471,0,0
0.11033,25327,0,1.7353e-05,0.64328,24.09,-0.018598,0,9079,-3.4774e+05,0,0,0,277.06,0,,0.010148,-0.010372,0,0
0.10978,25218,0,1.7325e-05,0.65174,24.259,-0.018253,0,9015,-3.5536e+05,0,0,0,276.5,0,,0.010246,-0.010274,0,0
0.10921,25107,0,1.7297e-05,0.66028,24.425,-0.017935,0,8950.1,-3.6308e+05,0,0,0,275.93,0,,0.010345,-0.010175,0,0
0.10864,24993,0,1.7269e-05,0.66892,24.589,-0.017597,0,8884.3,-3.7092e+05,0,0,0,275.35,0,,0.010443,-0.010077,0,0
0.10805,24878,0,1.7239e-05,0.67765,24.749,-0.017261,0,8817.5,-3.7887e+05,0,0,0,274.76,0,,0.010542,-0.0099781,0,0
0.10746,24761,0,1.721e-05,0.68647,24.906,-0.016913,0,8749.8,-3.8692e+05,0,0,0,274.15,0,,0.01064,-0.0098796,0,0
0.10686,24642,0,1.7179e-05,0.69539,25.06,-0.016546,0,8681.2,-3.951e+05,0,0,0,273.54,0,,0.010739,-0.0097811,0,0
0.10625,24520,0,1.7148e-05,0.70441,25.211,-0.016165,0,8611.6,-4.0338e+05,0,0,0,272.91,0,,0.010837,-0.0096825,0,0
0.10562,24397,0,1.7116e-05,0.71353,25.358,-0.015771,0,8541.1,-4.1177e+05,0,0,0,272.27,0,,0.010936,-0.009584,0,0
0.10499,24271,0,1.7084e-05,0.72276,25.501,-0.015364,0,8469.6,-4.2028e+05,0,0,0,271.61,0,,0.011034,-0.0094855,0,0
0.10435,24144,0,1.7051e-05,0.73208,25.641,-0.014946,0,8397.3,-4.2889e+05,0,0,0,270.95,0,,0.011133,-0.009387,0,0
0.1037,24014,0,1.7017e-05,0.74152,25.777,-0.014514,0,8323.9,-4.3763e+05,0,0,0,270.27,0,,0.011231,-0.0092885,0,0
0.10304,23882,0,1.6983e-05,0.75106,25.909,-0.014069,0,8249.7,-4.4647e+05,0,0,0,269.58,0,,0.01133,-0.0091899,0,0
0.10237,23747,0,1.6948e-05,0.76071,26.037,-0.013609,0,8174.5,-4.5542e+05,0,0,0,268.87,0,,0.011428,-0.0090914,0,0
0.10168,23611,0,1.6912e-05,0.77048,26.16,-0.013135,0,8098.4,-4.6448e+05,0,0,0,268.16,0,,0.011527,-0.0089929,0,0
0.10099,23473,0,1.6875e-05,0.78035,26.28,-0.012648,0,8021.4,-4.7365e+05,0,0,0,267.42,0,,0.011625,-0.0088944,0,0
0.10029,23332,0,1.6838e-05,0.79036,26.395,-0.012145,0,7943.3,-4.8294e+05,0,0,0,266.68,0,,0.011724,-0.0087959,0,0
0.099578,23189,0,1.68e-05,0.80048,26.505,-0.01163,0,7864.4,-4.9233e+05,0,0,0,265.92,0,,0.011822,-0.0086973,0,0
0.098854,23043,0,1.6761e-05,0.81074,26.611,-0.011101,0,7784.4,-5.0185e+05,0,0,0,265.14,0,,0.011921,-0.0085988,0,0
0.09812,22895,0,1.6721e-05,0.82113,26.711,-0.010557,0,7703.5,-5.1148e+05,0,0,0,264.35,0,,0.012019,-0.0085003,0,0
0.097374,22744,0,1.668e-05,0.83166,26.807,-0.0099944,0,7621.6,-5.2124e+05,0,0,0,263.54,0,,0.012118,-0.0084018,0,0
0.096615,22591,0,1.6639e-05,0.84234,26.898,-0.0094114,0,7538.6,-5.3112e+05,0,0,0,262.72,0,,0.012216,-0.0083033,0,0
0.095845,22435,0,1.6597e-05,0.85316,26.983,-0.0088103,0,7454.6,-5.4111e+05,0,0,0,261.88,0,,0.012315,-0.0082048,0,0
0.095062,22276,0,1.6553e-05,0.86415,27.063,-0.0081881,0,7369.4,-5.5126e+05,0,0,0,261.02,0,,0.012413,-0.0081062,0,0
0.094266,22114,0,1.6509e-05,0.87531,27.137,-0.0075465,0,7283.2,-5.6152e+05,0,0,0,260.14,0,,0.012512,-0.0080077,0,0
0.093456,21949,0,1.6463e-05,0.88665,27.205,-0.0068821,0,7195.7,-5.7194e+05,0,0,0,259.24,0,,0.012611,-0.0079092,0,0
0.092632,21781,0,1.6417e-05,0.89818,27.268,-0.0061957,0,7107,-5.825e+05,0,0,0,258.33,0,,0.012709,-0.0078107,0,0
0.091794,21610,0,1.6369e-05,0.9099,27.324,-0.0054882,0,7017.1,-5.932e+05,0,0,0,257.39,0,,0.012808,-0.0077122,0,0
0.09094,21435,0,1.632e-05,0.92185,27.374,-0.0047555,0,6925.8,-6.0407e+05,0,0,0,256.43,0,,0.012906,-0.0076136,0,0
0.09007,21256,0,1.627e-05,0.93401,27.417,-0.0039981,0,6833.3,-6.1508e+05,0,0,0,255.44,0,,0.013005,-0.0075151,0,0
0.089184,21074,0,1.6218e-05,0.94641,27.453,-0.0032102,0,6739.3,-6.2627e+05,0,0,0,254.43,0,,0.013103,-0.0074166,0,0
0.08828,20887,0,1.6165e-05,0.95907,27.482,-0.0023905,0,6643.9,-6.3763e+05,0,0,0,253.4,0,,0.013202,-0.0073181,0,0
0.087358,20697,0,1.6111e-05,0.97199,27.504,-0.0015343,0,6546.9,-6.4918e+05,0,0,0,252.33,0,,0.0133,-0.0072196,0,0
0.086416,20502,0,1.6054e-05,0.98521,27.517,-0.00064037,0,6448.3,-6.6092e+05,0,0,0,251.24,0,,0.013399,-0.007121,0,0
0.085455,20303,0,1.5997e-05,0.99873,27.523,0.00029577,0,6348.1,-6.7285e+05,0,0,0,250.12,0,,0.013497,-0.0070225,0,0
0.084471,20098,0,1.5937e-05,1.0126,27.52,0.0012785,0,6245.9,-6.8502e+05,0,0,0,248.96,0,,0.013596,-0.006924,0,0
0.083466,19888,0,1.5875e-05,1.0268,27.508,0.0023135,0,6142,-6.9738e+05,0,0,0,247.77,0,,0.013694,-0.0068255,0,0
0.082438,19673,0,1.5812e-05,1.0414,27.487,0.0034128,0,6036.4,-7.0996e+05,0,0,0,246.54,0,,0.013793,-0.006727,0,0
0.081385,19453,0,1.5746e-05,1.0564,27.455,0.0045525,0,5928.7,-7.2278e+05,0,0,0,245.28,0,,0.013891,-0.0066284,0,0
0.080308,19226,0,1.5678e-05,1.0718,27.413,0.0057422,0,5819,-7.3583e+05,0,0,0,243.97,0,,0.01399,-0.0065299,0,0
0.079201,18993,0,1.5607e-05,1.0877,27.36,0.0070055,0,5707,-7.4917e+05,0,0,0,242.62,0,,0.014088,-0.0064314,0,0
0.078067,18754,0,1.5534e-05,1.104,27.295,0.0083384,0,5592.9,-7.6276e+05,0,0,0,241.22,0,,0.014187,-0.0063329,0,0
0.076901,18507,0,1.5458e-05,1.1209,27.217,0.0097498,0,5476.2,-7.7664e+05,0,0,0,239.77,0,,0.014285,-0.0062344,0,0
0.075705,18253,0,1.5379e-05,1.1384,27.125,0.011231,0,5357.2,-7.9081e+05,0,0,0,238.26,0,,0.014384,-0.0061358,0,0
0.074477,17991,0,1.5296e-05,1.1564,27.02,0.012781,0,5235.9,-8.0525e+05,0,0,0,236.71,0,,0.014482,-0.0060373,0,0
0.073217,17722,0,1.5211e-05,1.1751,26.899,0.014398,0,5112.2,-8.1997e+05,0,0,0,235.09,0,,0.014581,-0.0059388,0,0
0.071928,17446,0,1.5122e-05,1.1944,26.764,0.016067,0,4986.5,-8.3493e+05,0,0,0,233.42,0,,0.014679,-0.0058403,0,0
0.070607,17162,0,1.503e-05,1.2143,26.611,0.01778,0,4858.7,-8.5015e+05,0,0,0,231.69,0,,0.014778,-0.0057418,0,0
0.069261,16871,0,1.4935e-05,1.2348,26.442,0.019517,0,4729.5,-8.6554e+05,0,0,0,229.91,0,,0.014876,-0.0056432,0,0
0.067892,16575,0,1.4836e-05,1.2559,26.256,0.021273,0,4598.9,-8.8108e+05,0,0,0,228.07,0,,0.014975,-0.0055447,0,0
0.066503,16273,0,1.4735e-05,1.2775,26.054,0.023048,0,4467.6,-8.9671e+05,0,0,0,226.19,0,,0.015074,-0.0054462,0,0
0.065098,15966,0,1.463e-05,1.2997,25.835,0.024842,0,4335.8,-9.124e+05,0,0,0,224.26,0,,0.015172,-0.0053477,0,0
0.063677,15655,0,1.4523e-05,1.3224,25.599,0.026647,0,4203.9,-9.2811e+05,0,0,0,222.28,0,,0.015271,-0.0052492,0,0
0.062246,15341,0,1.4413e-05,1.3456,25.347,0.028441,0,4072,-9.4381e+05,0,0,0,220.26,0,,0.015369,-0.0051506,0,0
0.060805,15023,0,1.43e-05,1.3693,25.078,0.030196,0,3940.5,-9.5946e+05,0,0,0,218.2,0,,0.015468,-0.0050521,0,0
0.059357,14702,0,1.4185e-05,1.3935,24.793,0.03189,0,3809.7,-9.7504e+05,0,0,0,216.1,0,,0.015566,-0.0049536,0,0
0.057906,14380,0,1.4067e-05,1.4182,24.494,0.033493,0,3679.7,-9.9051e+05,0,0,0,213.96,0,,0.015665,-0.0048551,0,0
0.056453,14055,0,1.3947e-05,1.4434,24.179,0.03492,0,3551,-1.0058e+06,0,0,0,211.78,0,,0.015763,-0.0047566,0,0
0.055004,13731,0,1.3824e-05,1.4689,23.851,0.036101,0,3423.8,-1.021e+06,0,0,0,209.58,0,,0.015862,-0.004658,0,0
0.05357,13408,0,1.37e-05,1.4947,23.511,0.036927,0,3299.3,-1.0358e+06,0,0,0,207.36,0,,0.01596,-0.0045595,0,0
0.052159,13089,0,1.3576e-05,1.5206,23.164,0.037434,0,3178.1,-1.0502e+06,0,0,0,205.15,0,,0.016059,-0.004461,0,0
0.050781,12776,0,1.3452e-05,1.5465,22.812,0.037607,0,3061,-1.0642e+06,0,0,0,202.95,0,,0.016157,-0.0043625,0,0
0.049444,12472,0,1.3329e-05,1.5721,22.458,0.037469,0,2948.5,-1.0776e+06,0,0,0,200.78,0,,0.016256,-0.004264,0,0
0.04815,12176,0,1.3208e-05,1.5973,22.104,0.03692,0,2840.9,-1.0904e+06,0,0,0,198.65,0,,0.016354,-0.0041654,0,0
0.046911,11891,0,1.309e-05,1.6221,21.754,0.035745,0,2738.9,-1.1025e+06,0,0,0,196.58,0,,0.016453,-0.0040669,0,0
0.045725,11618,0,1.2975e-05,1.6462,21.41,0.034465,0,2642.4,-1.114e+06,0,0,0,194.57,0,,0.016551,-0.0039684,0,0
0.044607,11359,0,1.2864e-05,1.6694,21.076,0.033228,0,2552.2,-1.1247e+06,0,0,0,192.64,0,,0.01665,-0.0038699,0,0
0.043555,11115,0,1.2757e-05,1.6917,20.754,0.031852,0,2468.3,-1.1347e+06,0,0,0,190.81,0,,0.016748,-0.0037714,0,0
0.042574,10887,0,1.2656e-05,1.713,20.447,0.030291,0,2390.7,-1.144e+06,0,0,0,189.07,0,,0.016847,-0.0036728,0,0
0.041666,10675,0,1.2562e-05,1.7329,20.157,0.028582,0,2319.6,-1.1524e+06,0,0,0,187.44,0,,0.016945,-0.0035743,0,0
0.040825,10478,0,1.2473e-05,1.7517,19.884,0.026792,0,2254.3,-1.1602e+06,0,0,0,185.92,0,,0.017044,-0.0034758,0,0
0.040061,10298,0,1.239e-05,1.7691,19.631,0.024961,0,2195.4,-1.1672e+06,0,0,0,184.52,0,,0.017142,-0.0033773,0,0
0.039362,10134,0,1.2315e-05,1.7852,19.396,0.023126,0,2142,-1.1736e+06,0,0,0,183.22,0,,0.017241,-0.0032788,0,0
0.038731,9984.7,0,1.2245e-05,1.8,19.181,0.021279,0,2094.1,-1.1793e+06,0,0,0,182.05,0,,0.017339,-0.0031802,0,0
0.038176,9853.6,0,1.2183e-05,1.8132,18.99,0.019155,0,2052.2,-1.1843e+06,0,0,0,181,0,,0.017438,-0.0030817,0,0
0.037681,9736.4,0,1.2127e-05,1.8251,18.818,0.017811,0,2015.1,-1.1887e+06,0,0,0,180.06,0,,0.017537,-0.0029832,0,0
0.037219,9626.3,0,1.2075e-05,1.8362,18.654,0.014216,0,1980.6,-1.1928e+06,0,0,0,179.18,0,,0.017635,-0.0028847,0,0
0.036862,9540.6,0,1.2036e-05,1.8444,18.524,0.012283,0,1954.5,-1.1959e+06,0,0,0,178.52,0,,0.017734,-0.0027862,0,0
