"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.741,0.00024767,4.7831e+07,0,2.6689e-05,0.25949,1274.9,0.17117,0,65220,7.7813e+05,-67043,0,0,0,499.57,0.42801,0,,0,-8.1,0,0
37.737,0.00023788,4.7826e+07,0,2.6689e-05,0.25976,1276.1,-0.124,0,34304,7.7806e+05,-67239,0,0,0,499.57,0.2219,0,,0.0731,-8.0269,0,0
37.733,0.00022847,4.7821e+07,0,2.6689e-05,0.2601,1277.6,-0.36382,0,10981,7.7799e+05,-67459,0,0,0,499.57,0.066951,0,,0.1462,-7.9538,0,0
37.727,0.00021998,4.7814e+07,0,2.6689e-05,0.26062,1280,-0.4698,0,6022,7.779e+05,-67740,0,0,0,499.57,0.035709,0,,0.2193,-7.8807,0,0
37.719,0.00021434,4.7804e+07,0,2.6689e-05,0.26131,1283.3,-0.65276,0,3584.4,7.7777e+05,-68139,0,0,0,499.57,0.020471,0,,0.2924,-7.8076,0,0
37.71,0.00021072,4.7792e+07,0,2.6688e-05,0.26214,1287.1,-0.8903,0,2935,7.7761e+05,-68620,0,0,0,499.57,0.016579,0,,0.3655,-7.7345,0,0
37.7,0.00020709,4.778e+07,0,2.6688e-05,0.26297,1290.9,-1.1278,0,2285.6,7.7746e+05,-69101,0,0,0,499.57,0.012687,0,,0.4386,-7.6614,0,0
37.69,0.00020354,4.7767e+07,0,2.6688e-05,0.26387,1295,-1.2792,0,1696,7.7729e+05,-69605,0,0,0,499.57,0.0091655,0,,0.5117,-7.5883,0,0
37.678,0.00020035,4.7752e+07,0,2.6688e-05,0.26509,1300.7,-1.0104,0,1397.9,7.7709e+05,-70220,0,0,0,499.56,0.0074491,0,,0.5848,-7.5152,0,0
37.663,0.00019757,4.7733e+07,0,2.6688e-05,0.26648,1307.1,-0.96004,0,1168.4,7.7683e+05,-71015,0,0,0,499.56,0.0061342,0,,0.6579,-7.4421,0,0
37.643,0.0001953,4.7708e+07,0,2.6688e-05,0.26806,1314.3,-1.1726,0,1021.5,7.765e+05,-72025,0,0,0,499.55,0.0053027,0,,0.731,-7.369,0,0
37.626,0.00019274,4.7686e+07,0,2.6688e-05,0.2698,1322.3,-0.85181,0,876.53,7.7621e+05,-72920,0,0,0,499.55,0.0044909,0,,0.8041,-7.2959,0,0
37.603,0.00019047,4.7656e+07,0,2.6687e-05,0.27195,1332.2,-0.77821,0,767.76,7.7581e+05,-74130,0,0,0,499.54,0.0038891,0,,0.8772,-7.2228,0,0
37.578,0.00018849,4.7625e+07,0,2.6687e-05,0.27428,1342.9,-0.98767,0,685.49,7.7539e+05,-75426,0,0,0,499.53,0.0034389,0,,0.9503,-7.1497,0,0
37.552,0.0001864,4.7591e+07,0,2.6687e-05,0.27653,1353.1,-1.1875,0,606.79,7.7494e+05,-76806,0,0,0,499.52,0.0030125,0,,1.0234,-7.0766,0,0
37.528,0.00018485,4.7562e+07,0,2.6687e-05,0.27906,1364.9,-0.7932,0,553.84,7.7455e+05,-77996,0,0,0,499.52,0.0027282,0,,1.0965,-7.0035,0,0
37.496,0.00018346,4.7521e+07,0,2.6686e-05,0.28219,1379.2,-0.51765,0,513.06,7.74e+05,-79688,0,0,0,499.51,0.0025104,0,,1.1696,-6.9304,0,0
37.457,0.00018182,4.7471e+07,0,2.6686e-05,0.28524,1393,-1.2681,0,467.73,7.7334e+05,-81721,0,0,0,499.49,0.0022706,0,,1.2427,-6.8573,0,0
37.43,0.00018072,4.7437e+07,0,2.6685e-05,0.28804,1405.9,-1.0092,0,439.64,7.7289e+05,-83097,0,0,0,499.49,0.0021227,0,,1.3158,-6.7842,0,0
37.389,0.00017952,4.7385e+07,0,2.6685e-05,0.29176,1422.8,-0.69406,0,412.29,7.7219e+05,-85250,0,0,0,499.47,0.0019796,0,,1.3889,-6.7111,0,0
37.343,0.00017823,4.7326e+07,0,2.6684e-05,0.29575,1440.8,-1.2036,0,384.9,7.714e+05,-87669,0,0,0,499.45,0.0018371,0,,1.462,-6.638,0,0
37.302,0.00017716,4.7274e+07,0,2.6684e-05,0.29901,1455.4,-1.6414,0,363.33,7.7071e+05,-89791,0,0,0,499.44,0.0017256,0,,1.5351,-6.5649,0,0
37.262,0.00017622,4.7223e+07,0,2.6683e-05,0.30282,1472.7,-0.90201,0,345.67,7.7003e+05,-91870,0,0,0,499.43,0.0016347,0,,1.6082,-6.4918,0,0
37.207,0.00017523,4.7154e+07,0,2.6682e-05,0.30768,1494.5,-0.84692,0,329.16,7.6908e+05,-94764,0,0,0,499.41,0.0015502,0,,1.6813,-6.4187,0,0
37.152,0.00017429,4.7082e+07,0,2.6682e-05,0.3118,1512.7,-1.8947,0,314.42,7.6813e+05,-97681,0,0,0,499.39,0.001475,0,,1.7544,-6.3456,0,0
37.097,0.00017334,4.7015e+07,0,2.6682e-05,0.31627,1532.6,-1.5837,0,299.79,7.6723e+05,-1.0044e+05,0,0,0,499.38,0.0014008,0,,1.8275,-6.2725,0,0
37.045,0.00017258,4.6948e+07,0,2.6681e-05,0.32084,1553,-0.88465,0,288.11,7.6634e+05,-1.0316e+05,0,0,0,499.36,0.0013422,0,,1.9006,-6.1994,0,0
36.979,0.000172,4.6864e+07,0,2.668e-05,0.3263,1577.2,-0.72287,0,277.99,7.6522e+05,-1.0662e+05,0,0,0,499.34,0.001293,0,,1.9737,-6.1263,0,0
36.915,0.0001713,4.6783e+07,0,2.6679e-05,0.33124,1598.8,-0.93882,0,266.92,7.6412e+05,-1.0998e+05,0,0,0,499.32,0.0012386,0,,2.0468,-6.0532,0,0
36.846,0.00017098,4.6695e+07,0,2.6678e-05,0.33687,1623.5,-0.65763,0,260.12,7.6293e+05,-1.1362e+05,0,0,0,499.29,0.0012071,0,,2.1199,-5.9801,0,0
