"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
177.8,0.22512,8.6046e+06,197.42,1,0,-8.1,0,0
177.75,0.22592,8.6004e+06,197.4,1,0.0731,-8.0269,0,0
177.7,0.22673,8.5963e+06,197.37,1,0.1462,-7.9538,0,0
177.65,0.22753,8.5921e+06,197.34,1,0.2193,-7.8807,0,0
177.6,0.22833,8.5879e+06,197.31,1,0.2924,-7.8076,0,0
177.56,0.22913,8.5838e+06,197.28,1,0.3655,-7.7345,0,0
177.51,0.22994,8.5796e+06,197.26,1,0.4386,-7.6614,0,0
177.45,0.23089,8.5749e+06,197.23,1,0.5117,-7.5883,0,0
177.37,0.23259,8.5674e+06,197.18,1,0.5848,-7.5152,0,0
177.28,0.23428,8.56e+06,197.13,1,0.6579,-7.4421,0,0
177.19,0.23598,8.5526e+06,197.08,1,0.731,-7.369,0,0
177.11,0.23767,8.5451e+06,197.03,1,0.8041,-7.2959,0,0
177.02,0.23937,8.5377e+06,196.98,1,0.8772,-7.2228,0,0
176.93,0.24106,8.5303e+06,196.93,1,0.9503,-7.1497,0,0
176.83,0.2431,8.5213e+06,196.87,1,1.0234,-7.0766,0,0
176.68,0.24591,8.509e+06,196.79,1,1.0965,-7.0035,0,0
176.54,0.24872,8.4967e+06,196.71,1,1.1696,-6.9304,0,0
176.39,0.25152,8.4844e+06,196.63,1,1.2427,-6.8573,0,0
176.25,0.25433,8.4721e+06,196.55,1,1.3158,-6.7842,0,0
176.1,0.25714,8.4598e+06,196.46,1,1.3889,-6.7111,0,0
175.96,0.25995,8.4475e+06,196.38,1,1.462,-6.638,0,0
175.79,0.26326,8.4328e+06,196.29,1,1.5351,-6.5649,0,0
175.57,0.26731,8.4148e+06,196.16,1,1.6082,-6.4918,0,0
175.36,0.27136,8.3967e+06,196.04,1,1.6813,-6.4187,0,0
175.14,0.27542,8.3787e+06,195.92,1,1.7544,-6.3456,0,0
174.93,0.27947,8.3606e+06,195.8,1,1.8275,-6.2725,0,0
174.71,0.28352,8.3426e+06,195.68,1,1.9006,-6.1994,0,0
