"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.9215,0.23995,7.6867,1.1105,1,0,-8.1,0,0
6.9197,0.24066,7.6839,1.1104,1,0.0731,-8.0269,0,0
6.9179,0.24137,7.6811,1.1103,1,0.1462,-7.9538,0,0
6.916,0.24208,7.6783,1.1102,1,0.2193,-7.8807,0,0
6.9142,0.24279,7.6756,1.1101,1,0.2924,-7.8076,0,0
6.9123,0.2435,7.6728,1.11,1,0.3655,-7.7345,0,0
6.9105,0.2442,7.67,1.1099,1,0.4386,-7.6614,0,0
6.9083,0.24506,7.6668,1.1098,1,0.5117,-7.5883,0,0
6.9048,0.24663,7.6617,1.1096,1,0.5848,-7.5152,0,0
6.9012,0.2482,7.6565,1.1095,1,0.6579,-7.4421,0,0
6.8976,0.24977,7.6514,1.1093,1,0.731,-7.369,0,0
6.894,0.25134,7.6462,1.1091,1,0.8041,-7.2959,0,0
6.8904,0.25291,7.6411,1.1089,1,0.8772,-7.2228,0,0
6.8868,0.25448,7.6359,1.1088,1,0.9503,-7.1497,0,0
6.8828,0.25641,7.63,1.1086,1,1.0234,-7.0766,0,0
6.8776,0.25914,7.6222,1.1083,1,1.0965,-7.0035,0,0
6.8725,0.26188,7.6145,1.108,1,1.1696,-6.9304,0,0
6.8674,0.26462,7.6068,1.1077,1,1.2427,-6.8573,0,0
6.8622,0.26735,7.599,1.1074,1,1.3158,-6.7842,0,0
6.8571,0.27009,7.5913,1.1071,1,1.3889,-6.7111,0,0
6.8519,0.27283,7.5836,1.1068,1,1.462,-6.638,0,0
6.845,0.27628,7.5731,1.1064,1,1.5351,-6.5649,0,0
6.8353,0.2808,7.5585,1.1058,1,1.6082,-6.4918,0,0
6.8256,0.28531,7.544,1.1052,1,1.6813,-6.4187,0,0
6.8159,0.28983,7.5295,1.1047,1,1.7544,-6.3456,0,0
6.8062,0.29435,7.5149,1.1041,1,1.8275,-6.2725,0,0
6.7965,0.29886,7.5004,1.1036,1,1.9006,-6.1994,0,0
6.7869,0.30338,7.4858,1.103,1,1.9737,-6.1263,0,0
6.7752,0.30853,7.4683,1.1023,1,2.0468,-6.0532,0,0
6.7609,0.31451,7.4468,1.1014,1,2.1199,-5.9801,0,0
6.7467,0.32048,7.4253,1.1006,1,2.193,-5.907,0,0
6.7325,0.32646,7.4038,1.0997,1,2.2661,-5.8339,0,0
6.7182,0.33244,7.3823,1.0988,1,2.3392,-5.7608,0,0
6.704,0.33841,7.3608,1.098,1,2.4123,-5.6877,0,0
6.6897,0.34439,7.3393,1.0971,1,2.4854,-5.6146,0,0
6.6735,0.35097,7.315,1.0961,1,2.5585,-5.5415,0,0
6.6547,0.35837,7.2867,1.0949,1,2.6316,-5.4684,0,0
6.6359,0.36577,7.2585,1.0938,1,2.7047,-5.3953,0,0
6.6171,0.37317,7.2302,1.0926,1,2.7778,-5.3222,0,0
6.5982,0.38057,7.202,1.0915,1,2.8509,-5.2491,0,0
6.5794,0.38797,7.1737,1.0903,1,2.924,-5.176,0,0
6.5606,0.39537,7.1455,1.0891,1,2.9971,-5.1029,0,0
6.5395,0.40333,7.1137,1.0878,1,3.0702,-5.0298,0,0
6.5145,0.41222,7.0762,1.0862,1,3.1433,-4.9567,0,0
6.4896,0.42111,7.0388,1.0846,1,3.2164,-4.8836,0,0
6.4646,0.43,7.0013,1.0829,1,3.2895,-4.8105,0,0
6.4397,0.43889,6.9638,1.0813,1,3.3626,-4.7374,0,0
6.4147,0.44778,6.9263,1.0797,1,3.4357,-4.6643,0,0
6.3898,0.45667,6.8888,1.0781,1,3.5088,-4.5912,0,0
6.3629,0.46599,6.8486,1.0763,1,3.5819,-4.5181,0,0
