,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Omega,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Turb_Kin_Energy,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
14,7.7225,0.00018976,1956500.0,0,2.0083e-05,0.25088,723.38,-4.2026,0,548530.0,769010.0,-55338.0,0,0,0,335.29,13.48,0,,0.0010234,-0.0070766,0,0,803671.4187002337,803671.4187002337,6352.5305388341685,351236.82903421525,1.0004799409851444
15,7.7203,0.0001893,1956200.0,0,2.008e-05,0.25324,729.9,-3.9213,0,532000.0,768640.0,-56007.0,0,0,0,335.22,13.047,0,,0.0010965,-0.0070035,0,0,803949.9998865911,803949.9998865911,6352.456035611586,351246.48297253053,1.0004769526747201
16,7.7182,0.00018885,1955900.0,0,2.0077e-05,0.2556,736.42,-3.64,0,515470.0,768260.0,-56676.0,0,0,0,335.15,12.614,0,,0.0011696,-0.0069304,0,0,804224.0884120517,804224.0884120517,6352.385472068801,351256.8994947818,1.0004739569413847
17,7.7153,0.00018838,1955400.0,0,2.0073e-05,0.25806,743.14,-3.3766,0,499210.0,767790.0,-57516.0,0,0,0,335.07,12.189,0,,0.0012427,-0.0068573,0,0,804438.691472008,804438.691472008,6352.31885409006,351261.18677803763,1.000470506795066
18,7.706,0.00018779,1953100.0,0,2.0067e-05,0.26132,751.46,-3.2605,0,485180.0,766530.0,-59769.0,0,0,0,334.92,11.824,0,,0.0013158,-0.0067842,0,0,804064.2993306429,804064.2993306429,6352.34267885284,351222.32949264336,1.0004637596072266
19,7.6974,0.00018726,1951000.0,0,2.0061e-05,0.2645,759.62,-3.1853,0,472070.0,765380.0,-61825.0,0,0,0,334.79,11.485,0,,0.0013889,-0.0067111,0,0,803791.3441213652,803791.3441213652,6352.386607735797,351203.00630702404,1.000457875835746
20,7.6898,0.00018683,1949300.0,0,2.0056e-05,0.26757,767.56,-3.1668,0,460230.0,764380.0,-63607.0,0,0,0,334.69,11.182,0,,0.001462,-0.006638,0,0,803652.4964716731,803652.4964716731,6352.466155131969,351212.5938635073,1.000453270588592
21,7.6836,0.00018645,1948200.0,0,2.0051e-05,0.27133,777.58,-2.9223,0,449970.0,763500.0,-65185.0,0,0,0,334.57,10.919,0,,0.0015351,-0.0065649,0,0,803857.6210500296,803857.6210500296,6352.436074120167,351228.1162760513,1.0004479812430516
22,7.6777,0.00018609,1947100.0,0,2.0045e-05,0.27536,788.37,-2.6364,0,440360.0,762620.0,-66743.0,0,0,0,334.44,10.673,0,,0.0016082,-0.0064918,0,0,804160.0029527646,804160.0029527646,6352.3748610944895,351245.2595388281,1.0004423071408206
23,7.6659,0.00018571,1944200.0,0,2.0036e-05,0.27965,799.17,-3.3494,0,432210.0,761000.0,-69652.0,0,0,0,334.24,10.471,0,,0.0016813,-0.0064187,0,0,803778.2824208614,803778.2824208614,6352.386341786613,351201.27736952336,1.000433396613247
24,7.6553,0.00018534,1941700.0,0,2.0028e-05,0.28382,809.74,-3.8172,0,423550.0,759540.0,-72257.0,0,0,0,334.07,10.255,0,,0.0017544,-0.0063456,0,0,803544.2925684712,803544.2925684712,6352.4297446916235,351186.6543173631,1.000425775045732
25,7.647,0.000185,1940000.0,0,2.0022e-05,0.28774,819.88,-3.8324,0,413940.0,758390.0,-74302.0,0,0,0,333.92,10.014,0,,0.0018275,-0.0062725,0,0,803574.5712502061,803574.5712502061,6352.413909571134,351185.077728605,1.000419153678276
26,7.6377,0.00018467,1938000.0,0,2.0015e-05,0.29206,830.97,-3.8104,0,405550.0,757100.0,-76616.0,0,0,0,333.76,9.8061,0,,0.0019006,-0.0061994,0,0,803600.8814998826,803600.8814998826,6352.422709094065,351191.3666051202,1.0004120547822082
27,7.6277,0.00018437,1935900.0,0,2.0007e-05,0.29658,842.53,-3.7694,0,397800.0,755720.0,-79066.0,0,0,0,333.59,9.615,0,,0.0019737,-0.0061263,0,0,803615.1584222715,803615.1584222715,6352.436483758192,351197.83469774417,1.0004045147985812
28,7.6157,0.00018408,1933300.0,0,1.9998e-05,0.30176,855.62,-3.7703,0,391090.0,754080.0,-82003.0,0,0,0,333.39,9.4529,0,,0.0020468,-0.0060532,0,0,803592.7963237184,803592.7963237184,6352.460195736095,351203.079264447,1.0003956453656886
29,7.6035,0.00018379,1930700.0,0,1.9989e-05,0.30699,868.78,-3.7893,0,384630.0,752400.0,-84996.0,0,0,0,333.18,9.297,0,,0.0021199,-0.0059801,0,0,803569.670898653,803569.670898653,6352.469429989731,351203.3125476563,1.0003863739464398
30,7.5908,0.00018351,1928000.0,0,1.9979e-05,0.31228,881.99,-3.8509,0,378690.0,750670.0,-88094.0,0,0,0,332.97,9.1549,0,,0.002193,-0.005907,0,0,803539.0038906168,803539.0038906168,6352.49978163148,351209.76914436056,1.0003770846702407
31,7.5776,0.00018327,1925200.0,0,1.9969e-05,0.31773,895.52,-3.9029,0,372140.0,748860.0,-91313.0,0,0,0,332.75,9.0004,0,,0.0022661,-0.0058339,0,0,803504.4232020108,803504.4232020108,6352.531889936283,351216.3309745322,1.0003673707036644
32,7.5642,0.00018306,1922300.0,0,1.9959e-05,0.32329,909.28,-3.9484,0,365170.0,747020.0,-94614.0,0,0,0,332.52,8.8373,0,,0.0023392,-0.0057608,0,0,803503.8849633033,803503.8849633033,6352.5458015332415,351220.98687186395,1.000357264830889
33,7.5523,0.00018285,1919800.0,0,1.9949e-05,0.3288,923.0,-2.9208,0,359780.0,745330.0,-97623.0,0,0,0,332.29,8.7106,0,,0.0024123,-0.0056877,0,0,803674.8778728953,803674.8778728953,6352.5005035771455,351227.064744331,1.0003472655637877
34,7.5376,0.00018274,1916700.0,0,1.9937e-05,0.33488,937.86,-2.8929,0,354120.0,743300.0,-101250.0,0,0,0,332.03,8.5853,0,,0.0024854,-0.0056146,0,0,803717.4256493837,803717.4256493837,6352.498933208684,351231.8703239103,1.0003359083283283
35,7.5207,0.00018264,1913100.0,0,1.9924e-05,0.34171,954.44,-2.8372,0,349220.0,740970.0,-105400.0,0,0,0,331.73,8.4807,0,,0.0025585,-0.0055415,0,0,803750.8203264992,803750.8203264992,6352.494118584726,351234.4256580508,1.0003228363667802
36,7.5027,0.00018252,1909200.0,0,1.9909e-05,0.34885,971.58,-2.8029,0,344830.0,738490.0,-109830.0,0,0,0,331.41,8.3886,0,,0.0026316,-0.0054684,0,0,803781.5754080876,803781.5754080876,6352.489148455996,351236.5968551341,1.0003089258789082
37,7.484,0.00018237,1905200.0,0,1.9894e-05,0.35606,988.71,-2.8129,0,340500.0,735920.0,-114420.0,0,0,0,331.09,8.2973,0,,0.0027047,-0.0053953,0,0,803785.9505324158,803785.9505324158,6352.523374381462,351248.76743045286,1.0002949985767464
38,7.4651,0.00018224,1901100.0,0,1.9879e-05,0.36324,1005.6,-2.8467,0,336310.0,733330.0,-119060.0,0,0,0,330.75,8.2099,0,,0.0027778,-0.0053222,0,0,803800.9981081604,803800.9981081604,6352.505013365979,351244.4207562536,1.0002803108835525
39,7.4454,0.00018214,1896900.0,0,1.9863e-05,0.37085,1023.4,-2.8703,0,332700.0,730600.0,-123930.0,0,0,0,330.4,8.139,0,,0.0028509,-0.0052491,0,0,803881.3213672355,803881.3213672355,6352.51514965239,351257.9402538179,1.000265195291589
40,7.424,0.00018203,1892200.0,0,1.9846e-05,0.37867,1041.4,-2.9153,0,328810.0,727650.0,-129190.0,0,0,0,330.01,8.0622,0,,0.002924,-0.005176,0,0,803855.0280860427,803855.0280860427,6352.491986622503,351246.7761538611,1.0002484416181199
41,7.4029,0.0001819,1887600.0,0,1.9829e-05,0.3862,1058.4,-2.917,0,325180.0,724760.0,-134350.0,0,0,0,329.64,7.9903,0,,0.0029971,-0.0051029,0,0,803822.2461501411,803822.2461501411,6352.51110611914,351249.15551497997,1.000232547453019
42,7.3807,0.00018184,1882900.0,0,1.9811e-05,0.3942,1076.5,-2.8251,0,321800.0,721720.0,-139790.0,0,0,0,329.24,7.9281,0,,0.0030702,-0.0050298,0,0,803871.3948643646,803871.3948643646,6352.50053787065,351251.7331928593,1.0002154510919852
43,7.3566,0.00018175,1877700.0,0,1.9792e-05,0.40252,1094.9,-2.789,0,318740.0,718450.0,-145630.0,0,0,0,328.82,7.8746,0,,0.0031433,-0.0049567,0,0,803855.8038464179,803855.8038464179,6352.526171815886,351258.4816124912,1.000197521139108
44,7.3318,0.00018168,1872300.0,0,1.9772e-05,0.4111,1113.7,-2.7651,0,316030.0,715070.0,-151670.0,0,0,0,328.38,7.8311,0,,0.0032164,-0.0048836,0,0,803887.7244293236,803887.7244293236,6352.538655832352,351266.72570001543,1.0001788175531943
45,7.3051,0.00018175,1866500.0,0,1.9751e-05,0.4201,1133.2,-2.6652,0,312390.0,711440.0,-158140.0,0,0,0,327.91,7.7722,0,,0.0032895,-0.0048105,0,0,803886.9487861658,803886.9487861658,6352.565603552854,351275.77939611557,1.0001589011696868
46,7.2787,0.00018172,1860800.0,0,1.9729e-05,0.42909,1152.4,-2.5588,0,309790.0,707820.0,-164610.0,0,0,0,327.43,7.7345,0,,0.0033626,-0.0047374,0,0,803954.1317541575,803954.1317541575,6352.56192862457,351282.9602238412,1.0001386654954845
47,7.2496,0.00018167,1854500.0,0,1.9705e-05,0.43868,1172.5,-2.5323,0,307360.0,703860.0,-171690.0,0,0,0,326.9,7.7022,0,,0.0034357,-0.0046643,0,0,803980.1347152787,803980.1347152787,6352.548560902939,351281.6828004919,1.0001164178072894
48,7.2199,0.0001816,1848000.0,0,1.9681e-05,0.44828,1192.2,-2.4896,0,304880.0,699810.0,-178900.0,0,0,0,326.36,7.6687,0,,0.0035088,-0.0045912,0,0,803974.5018255989,803974.5018255989,6352.548473932712,351280.9466067588,1.0000938370547372
49,7.1897,0.00018155,1841500.0,0,1.9656e-05,0.45799,1212.0,-2.4507,0,302590.0,695710.0,-186230.0,0,0,0,325.81,7.6409,0,,0.0035819,-0.0045181,0,0,804030.9507748446,804030.9507748446,6352.544993795874,351286.846244908,1.000070940580276
50,7.1578,0.00018148,1834500.0,0,1.9629e-05,0.46799,1231.8,-2.4278,0,300480.0,691400.0,-193930.0,0,0,0,325.23,7.6186,0,,0.003655,-0.004445,0,0,804055.97622389,804055.97622389,6352.543483976184,351289.47281343036,1.0000469035547068
51,7.1248,0.0001814,1827400.0,0,1.9602e-05,0.47808,1251.4,-2.3792,0,298430.0,686960.0,-201860.0,0,0,0,324.64,7.5978,0,,0.0037281,-0.0043719,0,0,804042.8750495622,804042.8750495622,6352.574900466389,351298.4985482135,1.0000225553317983
52,7.0922,0.00018123,1820300.0,0,1.9575e-05,0.48807,1270.6,-2.24,0,296820.0,682570.0,-209710.0,0,0,0,324.04,7.5848,0,,0.0038012,-0.0042988,0,0,804102.466323573,804102.466323573,6352.561014621603,351301.25813018915,0.9999979323080013
53,7.0575,0.00018119,1812800.0,0,1.9546e-05,0.49883,1290.9,-1.7267,0,295570.0,677860.0,-218110.0,0,0,0,323.39,7.5882,0,,0.0038743,-0.0042257,0,0,804260.2876236502,804260.2876236502,6352.535640286782,351312.43602044357,0.9999713925443261
54,7.0185,0.00018108,1804300.0,0,1.9513e-05,0.51053,1312.5,-1.5808,0,294220.0,672610.0,-227490.0,0,0,0,322.67,7.5909,0,,0.0039474,-0.0041526,0,0,804361.515361024,804361.515361024,6352.534205379198,351324.64403321553,0.9999421514844118
55,6.9802,0.0001809,1795900.0,0,1.948e-05,0.52181,1332.7,-1.5361,0,292720.0,667460.0,-236670.0,0,0,0,321.96,7.5859,0,,0.0040205,-0.0040795,0,0,804430.9402977994,804430.9402977994,6352.533431868556,351333.0874951653,0.9999134855821981
56,6.9404,0.00018069,1787200.0,0,1.9446e-05,0.53333,1352.8,-1.4995,0,291290.0,662130.0,-246190.0,0,0,0,321.22,7.5837,0,,0.0040936,-0.0040064,0,0,804492.4269753015,804492.4269753015,6352.5291945111385,351339.3585136251,0.9998837866129763
57,6.8992,0.00018046,1778200.0,0,1.9411e-05,0.54505,1372.6,-1.5053,0,289940.0,656620.0,-256030.0,0,0,0,320.45,7.5837,0,,0.0041667,-0.0039333,0,0,804523.5599756099,804523.5599756099,6352.523062857349,351341.17968860903,0.9998530757266911
58,6.8566,0.00018019,1768800.0,0,1.9375e-05,0.55699,1392.3,-1.4702,0,288650.0,650950.0,-266160.0,0,0,0,319.66,7.5859,0,,0.0042398,-0.0038602,0,0,804560.1115287994,804560.1115287994,6352.540299143867,351351.61722313234,0.9998217779997544
59,6.8127,0.0001799,1759100.0,0,1.9337e-05,0.56914,1411.8,-1.4592,0,287440.0,645120.0,-276570.0,0,0,0,318.83,7.5901,0,,0.0043129,-0.0037871,0,0,804596.2283013228,804596.2283013228,6352.516882497969,351348.1919750304,0.9997891046286593
60,6.7677,0.00017957,1749200.0,0,1.9298e-05,0.58148,1430.9,-1.4083,0,286270.0,639150.0,-287220.0,0,0,0,317.99,7.5958,0,,0.004386,-0.003714,0,0,804644.1268518618,804644.1268518618,6352.54377202899,351363.3308913089,0.9997562920570415
61,6.7212,0.00017921,1739000.0,0,1.9258e-05,0.59402,1449.8,-1.3518,0,285190.0,633020.0,-298180.0,0,0,0,317.11,7.604,0,,0.0044591,-0.0036409,0,0,804683.800873219,804683.800873219,6352.533231802192,351364.7247935195,0.9997221481024461
62,6.6728,0.00017877,1728300.0,0,1.9216e-05,0.60697,1468.6,-1.308,0,284240.0,626640.0,-309570.0,0,0,0,316.19,7.615,0,,0.0045322,-0.0035678,0,0,804732.1206145224,804732.1206145224,6352.530013498231,351369.6894311821,0.9996867289391479
63,6.6243,0.00017832,1717500.0,0,1.9173e-05,0.61979,1486.5,-1.2642,0,283210.0,620260.0,-320960.0,0,0,0,315.27,7.6239,0,,0.0046053,-0.0034947,0,0,804763.6196066802,804763.6196066802,6352.5490978579455,351380.1209818216,0.9996516080392055
64,6.5735,0.00017782,1706200.0,0,1.9128e-05,0.63298,1504.2,-1.2223,0,282270.0,613630.0,-332810.0,0,0,0,314.3,7.6359,0,,0.0046784,-0.0034216,0,0,804773.9496102001,804773.9496102001,6352.5466403118535,351380.5811984778,0.9996148616609501
65,6.5217,0.00017729,1694700.0,0,1.9082e-05,0.64632,1521.4,-1.1857,0,281380.0,606870.0,-344870.0,0,0,0,313.31,7.6492,0,,0.0047515,-0.0033485,0,0,804772.8375000586,804772.8375000586,6352.566723219944,351387.26379092096,0.999577701657676
66,6.4688,0.00017671,1682900.0,0,1.9035e-05,0.65986,1538.1,-1.1495,0,280540.0,599990.0,-357160.0,0,0,0,312.29,7.6638,0,,0.0048246,-0.0032754,0,0,804803.8407629672,804803.8407629672,6352.572999729269,351393.28264216165,0.9995397383267461
67,6.4148,0.00017609,1670800.0,0,1.8987e-05,0.67356,1554.3,-1.113,0,279740.0,592990.0,-369670.0,0,0,0,311.25,7.6792,0,,0.0048977,-0.0032023,0,0,804836.4718372658,804836.4718372658,6352.601046169072,351406.90099416935,0.9995014133285632
68,6.3598,0.00017543,1658500.0,0,1.8937e-05,0.68742,1570.0,-1.0752,0,278970.0,585870.0,-382370.0,0,0,0,310.18,7.695,0,,0.0049708,-0.0031292,0,0,804866.3223518368,804866.3223518368,6352.619401578585,351416.87883240316,0.9994623426245851
69,6.3038,0.00017471,1646000.0,0,1.8885e-05,0.70145,1585.1,-1.0355,0,278230.0,578660.0,-395250.0,0,0,0,309.08,7.7109,0,,0.0050439,-0.0030561,0,0,804937.4205456212,804937.4205456212,6352.614636096309,351424.17262083583,0.9994225304274745
70,6.2469,0.00017393,1633200.0,0,1.8833e-05,0.71561,1599.6,-0.99391,0,277500.0,571350.0,-408300.0,0,0,0,307.95,7.7266,0,,0.005117,-0.002983,0,0,805002.6770087868,805002.6770087868,6352.593702271437,351425.24058993766,0.9993820113161433
71,6.189,0.00017311,1620200.0,0,1.8779e-05,0.72991,1613.5,-0.94967,0,276800.0,563950.0,-421530.0,0,0,0,306.8,7.7423,0,,0.0051901,-0.0029099,0,0,805077.719962689,805077.719962689,6352.587456260163,351432.524472501,0.9993412239400888
72,6.1301,0.00017224,1607000.0,0,1.8724e-05,0.74436,1626.6,-0.90193,0,276120.0,556440.0,-434920.0,0,0,0,305.63,7.758,0,,0.0052632,-0.0028368,0,0,805135.4052461532,805135.4052461532,6352.609012641275,351447.07806872454,0.9993002234799859
73,6.0703,0.00017131,1593500.0,0,1.8668e-05,0.75895,1639.1,-0.85098,0,275450.0,548850.0,-448490.0,0,0,0,304.43,7.7738,0,,0.0053363,-0.0027637,0,0,805205.0057227542,805205.0057227542,6352.610429326461,351456.2822766678,0.9992585905591789
74,6.0094,0.00017034,1579700.0,0,1.861e-05,0.7737,1650.9,-0.79707,0,274810.0,541150.0,-462220.0,0,0,0,303.2,7.7897,0,,0.0054094,-0.0026906,0,0,805251.0979357498,805251.0979357498,6352.610365965042,351462.0370960042,0.9992163949856391
75,5.9476,0.00016932,1565700.0,0,1.8551e-05,0.78862,1661.9,-0.74077,0,274190.0,533370.0,-476120.0,0,0,0,301.95,7.8056,0,,0.0054825,-0.0026175,0,0,805318.7556636264,805318.7556636264,6352.629513138192,351477.0214471006,0.9991740601606567
76,5.8848,0.00016825,1551400.0,0,1.8491e-05,0.80369,1672.3,-0.68332,0,273570.0,525500.0,-490170.0,0,0,0,300.67,7.8215,0,,0.0055556,-0.0025444,0,0,805369.9609025486,805369.9609025486,6352.641482914853,351487.5052385886,0.9991312135071149
77,5.8211,0.00016712,1536900.0,0,1.8429e-05,0.81891,1681.8,-0.62592,0,272980.0,517550.0,-504370.0,0,0,0,299.36,7.8373,0,,0.0056287,-0.0024713,0,0,805411.586046714,805411.586046714,6352.643233229978,351493.3159283159,0.9990878788389038
78,5.7565,0.00016596,1522100.0,0,1.8366e-05,0.83427,1690.6,-0.56921,0,272400.0,509530.0,-518690.0,0,0,0,298.03,7.8531,0,,0.0057018,-0.0023982,0,0,805442.3679988583,805442.3679988583,6352.666725978024,351505.15597257507,0.9990445077213035
79,5.6913,0.00016475,1507200.0,0,1.8301e-05,0.84977,1698.6,-0.51353,0,271840.0,501460.0,-533100.0,0,0,0,296.67,7.869,0,,0.0057749,-0.0023251,0,0,805485.3732371408,805485.3732371408,6352.667738232747,351510.8886081634,0.9990006750301458
80,5.6254,0.0001635,1492100.0,0,1.8235e-05,0.86539,1705.8,-0.45918,0,271290.0,493350.0,-547580.0,0,0,0,295.29,7.8848,0,,0.005848,-0.002252,0,0,805531.5557816667,805531.5557816667,6352.677890435347,351520.12510543596,0.9989568275825101
81,5.559,0.00016221,1476800.0,0,1.8169e-05,0.88113,1712.3,-0.4058,0,270760.0,485220.0,-562110.0,0,0,0,293.89,7.9006,0,,0.0059211,-0.0021789,0,0,805605.2667962833,805605.2667962833,6352.6873844416,351532.58690152015,0.998912960373353
82,5.4921,0.00016088,1461400.0,0,1.8101e-05,0.89698,1717.9,-0.35251,0,270230.0,477070.0,-576660.0,0,0,0,292.47,7.9161,0,,0.0059942,-0.0021058,0,0,805689.881112169,805689.881112169,6352.698346276496,351546.9131190934,0.9988691054890203
83,5.4249,0.00015952,1445900.0,0,1.8032e-05,0.91294,1722.8,-0.29832,0,269720.0,468910.0,-591230.0,0,0,0,291.03,7.9313,0,,0.0060673,-0.0020327,0,0,805793.7850803637,805793.7850803637,6352.706647020638,351562.750857006,0.9988252731332868
84,5.3572,0.00015812,1430300.0,0,1.7962e-05,0.929,1726.9,-0.24238,0,269220.0,460750.0,-605810.0,0,0,0,289.58,7.9461,0,,0.0061404,-0.0019596,0,0,805916.9679129381,805916.9679129381,6352.744045095762,351590.89228343713,0.9987819085001948
85,5.2891,0.00015668,1414500.0,0,1.7891e-05,0.94517,1730.2,-0.18417,0,268730.0,452570.0,-620410.0,0,0,0,288.1,7.9605,0,,0.0062135,-0.0018865,0,0,806024.3447866396,806024.3447866396,6352.753521955321,351607.5630994184,0.9987382197252882
86,5.2206,0.0001552,1398600.0,0,1.7818e-05,0.96145,1732.7,-0.12414,0,268250.0,444390.0,-635020.0,0,0,0,286.61,7.9744,0,,0.0062866,-0.0018134,0,0,806141.4356077821,806141.4356077821,6352.796874904416,351636.9649910381,0.9986950693135193
87,5.1516,0.00015368,1382500.0,0,1.7745e-05,0.97786,1734.4,-0.062668,0,267770.0,436190.0,-649650.0,0,0,0,285.09,7.988,0,,0.0063597,-0.0017403,0,0,806240.3559222311,806240.3559222311,6352.817159198928,351656.2492255865,0.9986516696977983
88,5.0821,0.00015212,1366200.0,0,1.767e-05,0.99441,1735.2,0.00010157,0,267310.0,427980.0,-664320.0,0,0,0,283.55,8.0014,0,,0.0064328,-0.0016672,0,0,806337.6945941227,806337.6945941227,6352.846874550942,351678.54124914936,0.9986084753215669
89,5.012,0.00015053,1349800.0,0,1.7594e-05,1.0111,1735.3,0.064176,0,266850.0,419750.0,-679020.0,0,0,0,281.98,8.0147,0,,0.0065059,-0.0015941,0,0,806403.1336128806,806401.7351703637,6352.859007744175,351690.86090378946,0.9985651172610795
90,4.9415,0.00014891,1333200.0,0,1.7516e-05,1.028,1734.4,0.12472,0,266410.0,411500.0,-693740.0,0,0,0,280.39,8.028,0,,0.006579,-0.001521,0,0,806490.6495477258,806468.9308856919,6352.893919766362,351713.68961265776,0.998522090724926
91,4.8706,0.00014726,1316400.0,0,1.7437e-05,1.045,1732.8,0.18412,0,265970.0,403260.0,-708470.0,0,0,0,278.77,8.0413,0,,0.0066521,-0.0014479,0,0,806541.7472501062,806454.4843187799,6352.8956259400475,351720.6678768655,0.9984788922429841
92,4.7992,0.00014558,1299500.0,0,1.7356e-05,1.0621,1730.3,0.24266,0,265540.0,395010.0,-723200.0,0,0,0,277.12,8.0549,0,,0.0067252,-0.0013748,0,0,806502.7976083303,806280.7695365548,6352.881478775472,351710.980700745,0.9984356368356108
93,4.7275,0.00014387,1282400.0,0,1.7274e-05,1.0794,1727.0,0.29838,0,265130.0,386770.0,-737920.0,0,0,0,275.46,8.0688,0,,0.0067983,-0.0013017,0,0,806498.281562036,806048.8978896191,6352.915304080394,351721.91621848434,0.9983932013900602
94,4.6555,0.00014215,1265200.0,0,1.7191e-05,1.0969,1722.9,0.35223,0,264730.0,378540.0,-752600.0,0,0,0,273.77,8.0832,0,,0.0068714,-0.0012286,0,0,806516.6060607657,805725.5315635381,6352.92460123697,351727.3719887165,0.9983507314973015
95,4.5832,0.0001404,1247900.0,0,1.7106e-05,1.1145,1718.0,0.40644,0,264340.0,370340.0,-767240.0,0,0,0,272.07,8.0979,0,,0.0069445,-0.0011555,0,0,806487.8321967863,805223.5241856592,6352.972997720478,351740.22503793344,0.9983090976689607
96,4.5107,0.00013864,1230400.0,0,1.7021e-05,1.1322,1712.2,0.46256,0,263960.0,362170.0,-781840.0,0,0,0,270.34,8.113,0,,0.0070176,-0.0010824,0,0,806398.3011954277,804512.9011787855,6352.986534363956,351733.61575009883,0.9982674328416571
97,4.438,0.00013686,1212900.0,0,1.6933e-05,1.1501,1705.7,0.51924,0,263590.0,354020.0,-796390.0,0,0,0,268.59,8.1285,0,,0.0070907,-0.0010093,0,0,806313.28641399,803639.3197130649,6353.014915165108,351732.61837518733,0.9982262867643564
98,4.3651,0.00013506,1195300.0,0,1.6845e-05,1.1682,1698.5,0.5742,0,263230.0,345910.0,-810880.0,0,0,0,266.82,8.1445,0,,0.0071638,-0.0009362,0,0,806265.0903122062,802618.8943915014,6353.044632064438,351736.6861594226,0.9981856130565567
