"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          96,        -4.4064634,      -1.621824333,      -1.658451943,       1.147272785,      -0.797796982,       2.028872218
          0,           0,          97,      -4.435398481,      -1.604858652,       -1.73990831,       1.114383747,     -0.7969184999,       2.008937628
          0,           0,          98,      -4.455418488,      -1.608036659,      -1.826017455,        1.09030086,     -0.7989121012,       1.988726924
          0,           0,          99,      -4.466561533,      -1.668077155,      -1.824861269,       1.084490031,     -0.8038467441,        1.96964356
          0,           0,         100,      -4.450496767,      -1.674574754,       -1.75454096,       1.097386771,     -0.8071475296,       1.948522499
          0,           0,         101,      -4.326528194,      -1.674671432,      -1.262224045,       1.222686286,     -0.8079332347,       1.927125232
          0,           0,         102,      -4.313106955,      -1.610562371,      -1.473922894,       1.239131054,      -0.808439227,       1.902794724
          0,           0,         103,      -4.430400582,      -1.630408936,      -1.679707905,       1.110238926,     -0.8085886258,       1.884803578
          0,           0,         104,      -4.481180214,      -1.680710133,      -1.839989796,        1.06115629,     -0.8160969024,       1.869481271
          0,           0,         105,      -4.464487756,      -1.691321252,      -1.847104175,       1.078212639,     -0.8196986904,       1.854284583
          0,           0,         106,      -4.450324066,      -1.623784168,      -1.908145623,       1.091824269,     -0.8205972165,        1.84167004
          0,           0,         107,      -4.446352163,      -1.627539043,       -1.88977706,       1.093740257,     -0.8209780154,       1.830567052
          0,           0,         108,      -4.482037091,      -1.713591714,      -1.908124966,         1.0610353,     -0.8299781775,       1.820987958
          0,           0,         109,      -4.489023057,      -1.734819808,      -1.870637347,       1.050512445,     -0.8341358719,       1.812982919
          0,           0,         110,      -4.497081909,      -1.742884715,      -1.896468613,       1.042529039,     -0.8388345965,       1.801944653
          0,           0,         111,      -4.471580794,      -1.678264275,      -1.785220828,       1.072872969,     -0.8401313509,       1.796316632
          0,           0,         112,      -4.452195994,      -1.664620209,      -1.777709303,       1.090876362,     -0.8415007949,       1.791187104
          0,           0,         113,      -4.469735554,      -1.702127395,      -1.795968743,       1.074751405,     -0.8471580524,        1.78924782
          0,           0,         114,      -4.495894331,        -1.7225617,      -1.842220797,       1.049412841,     -0.8523894734,       1.786529317
          0,           0,         115,      -4.492366392,       -1.65773619,      -1.851019951,       1.046900837,     -0.8534737472,       1.782372794
          0,           0,         116,      -4.494397748,      -1.667243013,      -1.935967124,        1.04527471,     -0.8547045962,       1.779684763
          0,           0,         117,      -4.522939727,      -1.734605063,      -1.943263337,       1.025589777,     -0.8622233474,       1.775244959
          0,           0,         118,       -4.54065566,      -1.742338272,      -1.969214095,       1.003694355,     -0.8667393368,       1.773111583
          0,           0,         119,      -4.531794608,      -1.725569225,      -1.947328717,       1.011996826,     -0.8688098624,        1.77215138
          0,           0,         120,      -4.523636338,      -1.660576435,      -2.000418772,       1.028164389,     -0.8704865672,        1.76759503
          0,           0,         121,      -4.498463909,      -1.655981421,      -1.909426818,       1.043367799,     -0.8703416749,       1.766415308
          0,           0,         122,       -4.51063007,      -1.729651735,      -1.835629863,       1.041902272,     -0.8790159094,        1.76542802
          0,           0,         123,      -4.526515828,       -1.76134239,      -1.867432096,        1.02767058,     -0.8836226426,       1.766330706
          0,           0,         124,      -4.528467251,      -1.699709785,      -1.983814262,       1.020622981,     -0.8850798378,       1.768859406
