"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2213,5.3181e-06,1.5444e+06,0,2.5369e-05,2.5428,479.62,1.4743,0,84.18,28778,-2.3639e+06,0,0,0,464,0.00036656,0,,0,9,0,0
1.2181,5.3039e-06,1.5402e+06,0,2.5368e-05,2.543,478.37,2.4609,0,84.186,28700,-2.3641e+06,0,0,0,463.98,0.00036658,0,,0.016,9,0.016,0
1.2149,5.29e-06,1.5361e+06,0,2.5367e-05,2.5431,477.15,3.4408,0,84.193,28625,-2.3644e+06,0,0,0,463.95,0.0003666,0,,0.032,9,0.032,0
1.213,5.2816e-06,1.5337e+06,0,2.5367e-05,2.5431,476.4,4.2952,0,84.225,28580,-2.3645e+06,0,0,0,463.94,0.00036673,0,,0.048,9,0.048,0
1.2111,5.2732e-06,1.5313e+06,0,2.5366e-05,2.5431,475.65,5.1497,0,84.257,28535,-2.3646e+06,0,0,0,463.93,0.00036686,0,,0.064,9,0.064,0
1.2097,5.2669e-06,1.5295e+06,0,2.5366e-05,2.5431,475.1,5.9474,0,84.319,28502,-2.3647e+06,0,0,0,463.93,0.00036712,0,,0.08,9,0.08,0
1.2096,5.2664e-06,1.5295e+06,0,2.5366e-05,2.5431,475.08,6.5866,0,84.464,28501,-2.3647e+06,0,0,0,463.94,0.00036773,0,,0.096,9,0.096,0
1.2102,5.2688e-06,1.5303e+06,0,2.5367e-05,2.5432,475.32,7.1921,0,84.605,28516,-2.3647e+06,0,0,0,463.95,0.00036832,0,,0.112,9,0.112,0
1.2109,5.2711e-06,1.5311e+06,0,2.5367e-05,2.5432,475.55,7.7976,0,84.746,28531,-2.3647e+06,0,0,0,463.95,0.00036891,0,,0.128,9,0.128,0
1.2109,5.271e-06,1.5312e+06,0,2.5367e-05,2.5432,475.58,8.4833,0,84.822,28532,-2.3646e+06,0,0,0,463.95,0.00036922,0,,0.144,9,0.144,0
1.2107,5.2697e-06,1.5309e+06,0,2.5367e-05,2.5433,475.51,9.2139,0,84.845,28528,-2.3647e+06,0,0,0,463.95,0.00036929,0,,0.16,9,0.16,0
1.2105,5.2681e-06,1.5306e+06,0,2.5367e-05,2.5434,475.41,9.9567,0,84.869,28522,-2.3647e+06,0,0,0,463.95,0.00036936,0,,0.176,9,0.176,0
1.2099,5.2648e-06,1.5298e+06,0,2.5367e-05,2.5436,475.19,10.73,0,84.936,28507,-2.3647e+06,0,0,0,463.95,0.0003696,0,,0.192,9,0.192,0
1.2093,5.2615e-06,1.529e+06,0,2.5367e-05,2.5438,474.97,11.504,0,85.003,28492,-2.3648e+06,0,0,0,463.94,0.00036985,0,,0.208,9,0.208,0
1.2086,5.2582e-06,1.5283e+06,0,2.5366e-05,2.5441,474.75,12.278,0,85.071,28478,-2.3648e+06,0,0,0,463.93,0.0003701,0,,0.224,9,0.224,0
1.208,5.255e-06,1.5275e+06,0,2.5366e-05,2.5443,474.53,13.051,0,85.138,28463,-2.3649e+06,0,0,0,463.93,0.00037035,0,,0.24,9,0.24,0
1.2075,5.2521e-06,1.5268e+06,0,2.5366e-05,2.5445,474.33,13.858,0,85.191,28450,-2.3649e+06,0,0,0,463.92,0.00037054,0,,0.256,9,0.256,0
1.207,5.2497e-06,1.5262e+06,0,2.5366e-05,2.5447,474.16,14.692,0,85.233,28439,-2.3649e+06,0,0,0,463.92,0.0003707,0,,0.272,9,0.272,0
1.2066,5.2473e-06,1.5257e+06,0,2.5365e-05,2.5449,473.99,15.527,0,85.275,28428,-2.365e+06,0,0,0,463.91,0.00037085,0,,0.288,9,0.288,0
1.2061,5.2449e-06,1.5251e+06,0,2.5365e-05,2.5451,473.81,16.361,0,85.317,28417,-2.365e+06,0,0,0,463.91,0.00037101,0,,0.304,9,0.304,0
1.2057,5.2425e-06,1.5245e+06,0,2.5365e-05,2.5454,473.64,17.196,0,85.36,28406,-2.365e+06,0,0,0,463.9,0.00037117,0,,0.32,9,0.32,0
1.2052,5.2401e-06,1.5239e+06,0,2.5365e-05,2.5456,473.47,18.03,0,85.402,28395,-2.3651e+06,0,0,0,463.9,0.00037132,0,,0.336,9,0.336,0
1.2047,5.2377e-06,1.5233e+06,0,2.5365e-05,2.5458,473.3,18.864,0,85.444,28384,-2.3651e+06,0,0,0,463.89,0.00037148,0,,0.352,9,0.352,0
1.2043,5.2352e-06,1.5227e+06,0,2.5364e-05,2.546,473.12,19.696,0,85.484,28372,-2.3651e+06,0,0,0,463.89,0.00037162,0,,0.368,9,0.368,0
1.2038,5.2326e-06,1.5221e+06,0,2.5364e-05,2.5463,472.93,20.521,0,85.519,28361,-2.3652e+06,0,0,0,463.88,0.00037174,0,,0.384,9,0.384,0
1.2033,5.23e-06,1.5215e+06,0,2.5364e-05,2.5465,472.75,21.347,0,85.554,28349,-2.3652e+06,0,0,0,463.88,0.00037185,0,,0.4,9,0.4,0
1.2029,5.2277e-06,1.521e+06,0,2.5364e-05,2.5467,472.58,22.205,0,85.56,28339,-2.3652e+06,0,0,0,463.87,0.00037184,0,,0.416,9,0.416,0
1.2025,5.2254e-06,1.5204e+06,0,2.5364e-05,2.5469,472.4,23.066,0,85.563,28329,-2.3653e+06,0,0,0,463.87,0.00037182,0,,0.432,9,0.432,0
1.202,5.2231e-06,1.5199e+06,0,2.5364e-05,2.547,472.23,23.927,0,85.566,28319,-2.3653e+06,0,0,0,463.86,0.0003718,0,,0.448,9,0.448,0
1.2016,5.2208e-06,1.5194e+06,0,2.5364e-05,2.5472,472.06,24.789,0,85.568,28309,-2.3653e+06,0,0,0,463.86,0.00037177,0,,0.464,9,0.464,0
