"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
37.739,0.00024738,4.7827e+07,0,2.6688e-05,0.25937,1274.2,-0.05266,0,57583,7.7805e+05,-67265,0,0,0,499.56,0.37747,0,,0,-8.1,0,0
37.734,0.00024139,4.7822e+07,0,2.6688e-05,0.25977,1276,-0.24385,0,42753,7.78e+05,-67447,0,0,0,499.57,0.27916,0,,0.0731,-8.0269,0,0
37.73,0.0002354,4.7817e+07,0,2.6688e-05,0.26017,1277.9,-0.43504,0,27922,7.7794e+05,-67629,0,0,0,499.57,0.18084,0,,0.1462,-7.9538,0,0
37.725,0.00022941,4.7812e+07,0,2.6689e-05,0.26057,1279.8,-0.62623,0,13091,7.7788e+05,-67811,0,0,0,499.58,0.082525,0,,0.2193,-7.8807,0,0
37.718,0.00022332,4.7803e+07,0,2.6689e-05,0.26117,1282.5,-0.6895,0,5715.7,7.7777e+05,-68141,0,0,0,499.58,0.034063,0,,0.2924,-7.8076,0,0
37.709,0.00021716,4.7792e+07,0,2.6689e-05,0.2619,1285.9,-0.66206,0,3627,7.7763e+05,-68576,0,0,0,499.58,0.020952,0,,0.3655,-7.7345,0,0
37.696,0.00021164,4.7776e+07,0,2.6689e-05,0.26289,1290.4,-0.89289,0,2655.4,7.7741e+05,-69240,0,0,0,499.58,0.014993,0,,0.4386,-7.6614,0,0
37.683,0.0002064,4.7758e+07,0,2.6689e-05,0.26396,1295.3,-1.1442,0,1911,7.7718e+05,-69941,0,0,0,499.57,0.010479,0,,0.5117,-7.5883,0,0
37.669,0.00020206,4.7741e+07,0,2.6688e-05,0.26526,1301.3,-1.3196,0,1515.1,7.7694e+05,-70668,0,0,0,499.57,0.0081555,0,,0.5848,-7.5152,0,0
37.654,0.0001985,4.7722e+07,0,2.6688e-05,0.26665,1307.7,-1.4187,0,1223.1,7.7669e+05,-71450,0,0,0,499.56,0.0064542,0,,0.6579,-7.4421,0,0
37.638,0.00019591,4.7701e+07,0,2.6688e-05,0.26815,1314.6,-1.426,0,1056.2,7.7641e+05,-72296,0,0,0,499.56,0.0055018,0,,0.731,-7.369,0,0
37.619,0.00019355,4.7677e+07,0,2.6688e-05,0.26998,1323,-1.3431,0,924.31,7.7609e+05,-73287,0,0,0,499.55,0.0047606,0,,0.8041,-7.2959,0,0
37.599,0.0001913,4.7651e+07,0,2.6687e-05,0.27194,1332,-1.2332,0,805.85,7.7575e+05,-74336,0,0,0,499.54,0.0041002,0,,0.8772,-7.2228,0,0
37.574,0.00018951,4.7619e+07,0,2.6687e-05,0.27413,1342,-1.3623,0,732.31,7.7532e+05,-75641,0,0,0,499.53,0.0036959,0,,0.9503,-7.1497,0,0
37.548,0.00018774,4.7587e+07,0,2.6687e-05,0.27644,1352.6,-1.4322,0,661.94,7.7489e+05,-76977,0,0,0,499.52,0.0033109,0,,1.0234,-7.0766,0,0
37.521,0.000186,4.7552e+07,0,2.6687e-05,0.27904,1364.5,-1.3669,0,598.83,7.7443e+05,-78385,0,0,0,499.52,0.0029701,0,,1.0965,-7.0035,0,0
37.491,0.00018446,4.7515e+07,0,2.6686e-05,0.28184,1377.4,-1.2577,0,547.46,7.7393e+05,-79906,0,0,0,499.51,0.0026945,0,,1.1696,-6.9304,0,0
37.461,0.00018307,4.7476e+07,0,2.6686e-05,0.28479,1390.9,-1.1165,0,504.62,7.7341e+05,-81508,0,0,0,499.5,0.0024664,0,,1.2427,-6.8573,0,0
