"Density","Mach","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
12.221,3.2464,1.81e+05,59.109,1,0,10,0,0
12.204,3.2473,1.8062e+05,59.065,1,0.016,10,0.016,0
12.186,3.2482,1.8025e+05,59.022,1,0.032,10,0.032,0
12.169,3.2491,1.7988e+05,58.978,1,0.048,10,0.048,0
12.152,3.25,1.795e+05,58.935,1,0.064,10,0.064,0
12.134,3.2509,1.7913e+05,58.891,1,0.08,10,0.08,0
12.117,3.2518,1.7876e+05,58.848,1,0.096,10,0.096,0
12.1,3.2527,1.7839e+05,58.804,1,0.112,10,0.112,0
12.082,3.2536,1.7801e+05,58.761,1,0.128,10,0.128,0
12.072,3.2543,1.7777e+05,58.731,1,0.144,10,0.144,0
12.066,3.2548,1.7764e+05,58.714,1,0.16,10,0.16,0
12.06,3.2553,1.775e+05,58.696,1,0.176,10,0.176,0
12.055,3.2559,1.7737e+05,58.679,1,0.192,10,0.192,0
12.049,3.2564,1.7724e+05,58.661,1,0.208,10,0.208,0
12.044,3.2569,1.771e+05,58.644,1,0.224,10,0.224,0
12.038,3.2575,1.7697e+05,58.626,1,0.24,10,0.24,0
12.033,3.258,1.7683e+05,58.609,1,0.256,10,0.256,0
12.027,3.2585,1.767e+05,58.591,1,0.272,10,0.272,0
12.022,3.2591,1.7657e+05,58.573,1,0.288,10,0.288,0
12.016,3.2596,1.7643e+05,58.556,1,0.304,10,0.304,0
12.011,3.2601,1.763e+05,58.538,1,0.32,10,0.32,0
12.005,3.2606,1.7616e+05,58.521,1,0.336,10,0.336,0
12,3.2612,1.7603e+05,58.503,1,0.352,10,0.352,0
11.994,3.2617,1.759e+05,58.486,1,0.368,10,0.368,0
12,3.2617,1.76e+05,58.491,1,0.384,10,0.384,0
12.008,3.2617,1.7612e+05,58.499,1,0.4,10,0.4,0
12.015,3.2617,1.7624e+05,58.506,1,0.416,10,0.416,0
12.025,3.2615,1.7642e+05,58.52,1,0.432,10,0.432,0
12.039,3.2611,1.7669e+05,58.542,1,0.448,10,0.448,0
12.049,3.2608,1.7688e+05,58.559,1,0.464,10,0.464,0
12.057,3.2606,1.7703e+05,58.573,1,0.48,10,0.48,0
12.066,3.2604,1.7718e+05,58.587,1,0.496,10,0.496,0
12.074,3.2602,1.7733e+05,58.601,1,0.512,10,0.512,0
12.083,3.26,1.7748e+05,58.616,1,0.528,10,0.528,0
12.092,3.2598,1.7764e+05,58.631,1,0.544,10,0.544,0
12.102,3.2595,1.7784e+05,58.648,1,0.56,10,0.56,0
12.113,3.2593,1.7803e+05,58.664,1,0.576,10,0.576,0
12.123,3.259,1.7822e+05,58.681,1,0.592,10,0.592,0
12.133,3.2587,1.7841e+05,58.698,1,0.608,10,0.608,0
12.143,3.2585,1.786e+05,58.714,1,0.624,10,0.624,0
12.154,3.2582,1.7879e+05,58.731,1,0.64,10,0.64,0
12.164,3.258,1.7899e+05,58.748,1,0.656,10,0.656,0
12.174,3.2577,1.7918e+05,58.764,1,0.672,10,0.672,0
12.185,3.2575,1.7937e+05,58.781,1,0.688,10,0.688,0
12.195,3.2572,1.7956e+05,58.797,1,0.704,10,0.704,0
12.205,3.257,1.7975e+05,58.814,1,0.72,10,0.72,0
12.216,3.2567,1.7994e+05,58.831,1,0.736,10,0.736,0
12.226,3.2565,1.8013e+05,58.847,1,0.752,10,0.752,0
12.233,3.2563,1.8025e+05,58.859,1,0.768,10,0.768,0
12.24,3.2562,1.8037e+05,58.871,1,0.784,10,0.784,0
12.246,3.256,1.8049e+05,58.882,1,0.8,10,0.8,0
12.253,3.2559,1.806e+05,58.894,1,0.816,10,0.816,0
12.26,3.2557,1.8072e+05,58.906,1,0.832,10,0.832,0
12.267,3.2555,1.8084e+05,58.917,1,0.848,10,0.848,0
12.274,3.2554,1.8096e+05,58.929,1,0.864,10,0.864,0
12.28,3.2552,1.8108e+05,58.94,1,0.88,10,0.88,0
12.287,3.255,1.812e+05,58.951,1,0.896,10,0.896,0
12.294,3.2548,1.8133e+05,58.962,1,0.912,10,0.912,0
12.3,3.2546,1.8145e+05,58.973,1,0.928,10,0.928,0
12.307,3.2544,1.8158e+05,58.984,1,0.944,10,0.944,0
12.315,3.254,1.8173e+05,59,1,0.96,10,0.96,0
12.324,3.2536,1.819e+05,59.015,1,0.976,10,0.976,0
12.333,3.2532,1.8206e+05,59.031,1,0.992,10,0.992,0
12.341,3.2528,1.8222e+05,59.047,1,1.008,10,1.008,0
12.35,3.2524,1.8239e+05,59.062,1,1.024,10,1.024,0
12.358,3.252,1.8255e+05,59.078,1,1.04,10,1.04,0
12.367,3.2516,1.8271e+05,59.094,1,1.056,10,1.056,0
12.376,3.2512,1.8288e+05,59.109,1,1.072,10,1.072,0
12.385,3.2508,1.8306e+05,59.126,1,1.088,10,1.088,0
12.395,3.2504,1.8325e+05,59.143,1,1.104,10,1.104,0
