"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1626,1.5253e-05,1.4732e+06,0,2.5377e-05,2.5748,462.28,9.9618,0,96.378,27420,-2.3681e+06,0,0,0,464.22,0.0012669,0,,0,9,0,0
1.1592,1.5328e-05,1.4688e+06,0,2.5376e-05,2.5751,460.96,11.015,0,96.493,27337,-2.3683e+06,0,0,0,464.19,0.0012775,0,,0.016,9,0.016,0
1.1557,1.5403e-05,1.4644e+06,0,2.5375e-05,2.5755,459.65,12.069,0,96.607,27254,-2.3686e+06,0,0,0,464.15,0.0012882,0,,0.032,9,0.032,0
1.1523,1.5478e-05,1.4599e+06,0,2.5373e-05,2.5759,458.33,13.123,0,96.721,27171,-2.3688e+06,0,0,0,464.12,0.0012988,0,,0.048,9,0.048,0
1.1493,1.5545e-05,1.4561e+06,0,2.5372e-05,2.5762,457.16,14.123,0,96.85,27099,-2.369e+06,0,0,0,464.09,0.0013095,0,,0.064,9,0.064,0
1.1467,1.5604e-05,1.4527e+06,0,2.5371e-05,2.5764,456.09,15.078,0,96.992,27037,-2.3692e+06,0,0,0,464.05,0.0013202,0,,0.08,9,0.08,0
1.1441,1.5664e-05,1.4493e+06,0,2.5369e-05,2.5767,455.03,16.033,0,97.134,26975,-2.3694e+06,0,0,0,464.02,0.0013309,0,,0.096,9,0.096,0
1.1416,1.5724e-05,1.446e+06,0,2.5368e-05,2.5769,453.97,16.988,0,97.276,26912,-2.3696e+06,0,0,0,463.98,0.0013416,0,,0.112,9,0.112,0
1.139,1.5783e-05,1.4426e+06,0,2.5367e-05,2.5772,452.91,17.943,0,97.417,26850,-2.3698e+06,0,0,0,463.95,0.0013524,0,,0.128,9,0.128,0
1.1364,1.5843e-05,1.4393e+06,0,2.5366e-05,2.5774,451.84,18.898,0,97.559,26788,-2.37e+06,0,0,0,463.91,0.0013631,0,,0.144,9,0.144,0
1.1338,1.5903e-05,1.4359e+06,0,2.5364e-05,2.5777,450.78,19.853,0,97.701,26725,-2.3702e+06,0,0,0,463.88,0.0013738,0,,0.16,9,0.16,0
1.1312,1.5962e-05,1.4326e+06,0,2.5363e-05,2.5779,449.72,20.808,0,97.843,26663,-2.3704e+06,0,0,0,463.85,0.0013845,0,,0.176,9,0.176,0
1.1286,1.6022e-05,1.4292e+06,0,2.5362e-05,2.5782,448.66,21.763,0,97.985,26601,-2.3706e+06,0,0,0,463.81,0.0013953,0,,0.192,9,0.192,0
1.126,1.6082e-05,1.4259e+06,0,2.536e-05,2.5784,447.59,22.718,0,98.126,26538,-2.3708e+06,0,0,0,463.78,0.001406,0,,0.208,9,0.208,0
1.1235,1.6141e-05,1.4225e+06,0,2.5359e-05,2.5787,446.53,23.673,0,98.268,26476,-2.371e+06,0,0,0,463.74,0.0014167,0,,0.224,9,0.224,0
1.1209,1.6201e-05,1.4191e+06,0,2.5358e-05,2.5789,445.47,24.628,0,98.41,26414,-2.3711e+06,0,0,0,463.71,0.0014274,0,,0.24,9,0.24,0
1.1183,1.6261e-05,1.4158e+06,0,2.5356e-05,2.5792,444.41,25.583,0,98.552,26351,-2.3713e+06,0,0,0,463.67,0.0014382,0,,0.256,9,0.256,0
1.1157,1.632e-05,1.4124e+06,0,2.5355e-05,2.5795,443.35,26.538,0,98.694,26289,-2.3715e+06,0,0,0,463.64,0.0014489,0,,0.272,9,0.272,0
1.1131,1.638e-05,1.4091e+06,0,2.5354e-05,2.5797,442.28,27.493,0,98.835,26227,-2.3717e+06,0,0,0,463.61,0.0014596,0,,0.288,9,0.288,0
1.1105,1.644e-05,1.4057e+06,0,2.5353e-05,2.58,441.22,28.448,0,98.977,26165,-2.3719e+06,0,0,0,463.57,0.0014703,0,,0.304,9,0.304,0
1.108,1.6499e-05,1.4024e+06,0,2.5351e-05,2.5802,440.16,29.403,0,99.119,26102,-2.3721e+06,0,0,0,463.54,0.0014811,0,,0.32,9,0.32,0
1.1054,1.6559e-05,1.399e+06,0,2.535e-05,2.5805,439.1,30.358,0,99.261,26040,-2.3723e+06,0,0,0,463.5,0.0014918,0,,0.336,9,0.336,0
1.1028,1.6619e-05,1.3957e+06,0,2.5349e-05,2.5807,438.03,31.313,0,99.403,25978,-2.3725e+06,0,0,0,463.47,0.0015025,0,,0.352,9,0.352,0
1.1002,1.6678e-05,1.3923e+06,0,2.5347e-05,2.581,436.97,32.268,0,99.544,25915,-2.3727e+06,0,0,0,463.44,0.0015132,0,,0.368,9,0.368,0
1.0976,1.6738e-05,1.3889e+06,0,2.5346e-05,2.5812,435.91,33.223,0,99.686,25853,-2.3729e+06,0,0,0,463.4,0.001524,0,,0.384,9,0.384,0
1.095,1.6798e-05,1.3856e+06,0,2.5345e-05,2.5815,434.85,34.178,0,99.828,25791,-2.3731e+06,0,0,0,463.37,0.0015347,0,,0.4,9,0.4,0
1.0925,1.6857e-05,1.3822e+06,0,2.5344e-05,2.5817,433.78,35.133,0,99.97,25728,-2.3732e+06,0,0,0,463.33,0.0015454,0,,0.416,9,0.416,0
1.092,1.7073e-05,1.3816e+06,0,2.5343e-05,2.5816,433.53,35.829,0,100.15,25716,-2.3733e+06,0,0,0,463.32,0.0015691,0,,0.432,9,0.432,0
1.0926,1.7366e-05,1.3823e+06,0,2.5343e-05,2.5813,433.66,36.398,0,100.36,25730,-2.3732e+06,0,0,0,463.32,0.0015992,0,,0.448,9,0.448,0
